label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north6_active	80	2929	3187	434	712	233	963	157	180	73	157	444	190	292	28	61	22	26	40	17	16	9	20	19	47	19	9	4	11	3	2	4	4	16	8	2	1	19	0	1	3	9	2	0	1	1	0	3	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	7251	4467	1812	1440	917	1182	566	486	340	311	535	265	339	153	132	96	89	83	70	61	46	44	44	63	34	27	14	24	13	10	7	16	21	11	8	3	13	3	4	6	7	2	4	2	2	0	3	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2922	2988	423	725	233	905	150	188	76	144	427	175	281	29	58	25	39	41	18	20	13	30	26	50	18	9	5	9	4	1	3	7	17	9	4	1	12	0	1	3	5	1	1	2	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	7270	4473	1868	1486	929	1275	575	475	348	323	501	279	337	148	143	98	106	81	66	59	38	62	43	55	35	29	13	30	10	11	10	17	26	7	5	3	13	0	7	8	10	2	4	4	2	0	4	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2926	2941	441	723	242	971	156	192	73	143	393	182	279	32	57	20	43	39	18	26	12	43	23	42	16	13	4	12	4	1	4	8	23	4	2	0	11	0	2	4	8	1	1	2	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	7381	4440	1899	1504	893	1288	574	468	358	321	485	266	319	151	134	95	105	78	67	61	41	66	47	55	21	20	17	26	10	13	14	19	27	12	10	4	9	3	6	5	8	1	3	4	2	1	5	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3014	2870	465	713	221	986	142	188	75	145	371	166	267	35	55	16	44	36	13	25	13	47	27	40	6	8	6	10	4	1	4	7	24	9	3	1	8	1	2	3	6	0	1	1	0	0	3	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7363	4587	1962	1508	891	1364	583	445	348	292	498	286	297	146	139	91	105	81	64	56	43	69	42	50	25	17	17	20	14	10	13	13	21	21	11	6	10	4	4	3	7	2	4	5	2	1	3	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3086	2993	477	732	223	1028	158	167	69	138	388	184	241	38	54	16	39	35	12	17	15	46	25	33	7	6	6	8	3	1	4	5	18	17	3	3	8	1	2	1	5	0	1	2	0	0	3	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7614	5513	1911	1521	917	1700	558	494	332	373	669	355	456	150	107	93	96	92	69	64	45	71	41	73	24	30	18	8	19	2	13	10	29	20	5	7	9	4	1	4	14	4	3	2	3	2	0	1	7	1	2	0	1	5	0	0	0	1	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north11_active	80	3519	4198	547	825	240	1423	145	214	83	200	585	274	402	35	59	22	39	48	22	19	18	49	18	55	11	13	7	1	6	0	9	4	22	20	2	1	9	2	0	3	13	3	1	2	2	0	0	0	6	0	0	0	1	4	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	7523	5159	1951	1489	952	1601	549	488	333	349	546	304	367	148	115	100	92	85	72	60	45	49	39	81	30	28	15	13	24	5	14	11	33	18	3	5	6	5	2	2	15	3	3	2	5	1	0	1	3	0	1	0	2	6	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	north12_active	80	3333	3744	508	751	248	1303	141	211	85	182	454	216	316	32	60	26	29	39	22	18	19	28	16	54	15	11	5	4	5	1	10	3	27	17	1	0	6	3	0	1	12	3	1	2	2	0	0	0	3	0	0	0	2	5	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	7436	4755	1978	1459	962	1453	573	423	338	325	469	293	314	137	112	91	88	74	66	55	41	52	38	67	32	25	11	18	22	14	14	13	26	21	4	5	3	2	2	2	15	1	2	4	5	2	1	0	1	0	1	0	1	7	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	north13_active	80	3091	3302	463	688	248	1128	134	180	88	155	375	203	256	25	56	19	32	35	19	17	18	32	18	44	17	5	1	11	6	6	7	3	22	18	2	0	3	2	0	2	12	1	1	1	2	1	0	0	0	0	0	0	1	6	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	7347	4497	1956	1432	977	1277	571	413	363	315	439	276	294	145	133	91	80	57	69	45	39	37	35	58	32	26	9	21	19	22	12	13	25	26	4	5	3	4	1	4	10	1	1	5	4	3	2	2	3	0	1	0	1	9	0	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	north14_active	80	2868	2994	432	646	246	958	137	161	92	160	342	182	235	22	68	20	25	26	18	12	14	21	19	37	13	9	0	14	4	8	6	1	21	22	2	1	2	4	0	1	7	1	0	1	1	2	1	0	2	0	0	0	1	9	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	7354	4476	1896	1411	954	1305	582	419	368	305	451	284	321	138	124	95	79	67	65	47	36	50	36	58	27	26	11	19	23	23	10	9	22	15	6	6	10	3	0	6	6	3	0	6	2	3	2	3	3	0	1	0	0	4	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
0.03	north15_active	80	2899	3015	415	636	250	999	144	145	76	161	354	197	256	20	60	19	33	33	14	10	12	30	24	40	12	8	1	13	7	7	3	1	17	11	2	1	9	3	0	1	4	3	0	1	1	2	1	0	2	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	7325	4568	1844	1462	939	1289	601	418	390	315	497	270	331	129	129	90	84	76	67	51	36	50	48	53	29	23	13	24	15	19	12	9	22	16	6	3	13	4	0	5	4	3	0	3	2	2	1	3	3	1	2	0	1	3	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2892	3050	410	665	220	986	150	141	80	172	409	187	262	16	54	18	37	33	17	18	9	29	29	42	12	8	2	14	5	5	5	2	16	12	2	1	11	3	0	0	3	3	0	0	1	1	1	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	7342	4620	1852	1436	975	1315	583	444	380	318	513	266	374	131	124	94	93	78	68	57	42	55	58	60	34	16	17	22	17	12	15	7	17	13	5	2	13	3	1	4	12	3	1	3	3	2	1	1	2	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2935	3096	436	663	223	1028	139	143	80	170	430	185	306	27	47	18	48	32	12	19	10	33	33	52	16	2	3	12	6	4	7	4	13	7	1	0	12	1	0	0	8	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	7265	4565	1906	1433	963	1311	562	449	372	343	527	280	359	132	139	98	100	87	79	57	42	64	61	62	32	13	17	20	12	11	16	9	17	12	7	2	17	2	2	2	14	1	2	2	3	4	1	1	2	2	2	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2911	3007	448	687	219	1014	143	154	83	176	445	202	291	24	53	27	43	37	17	23	8	38	32	52	14	3	4	11	2	4	6	5	16	6	1	0	15	0	1	0	9	1	0	1	1	2	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	7229	4530	1877	1430	981	1356	548	454	345	333	486	289	363	126	124	96	99	92	71	56	49	62	48	39	31	22	17	18	17	7	14	11	18	21	8	4	8	2	2	1	19	1	2	4	4	5	2	0	3	1	1	1	1	2	1	1	5	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2875	2993	467	673	225	1029	136	161	71	164	402	198	300	29	54	31	40	41	13	21	9	38	26	31	11	11	6	12	4	1	8	4	16	15	2	0	5	1	1	0	14	0	0	1	1	2	0	0	1	0	1	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7246	4521	1886	1430	933	1361	562	453	331	347	457	311	347	119	112	103	97	91	74	57	54	62	55	38	25	27	15	21	14	11	14	11	17	20	9	7	10	5	4	3	13	4	2	2	2	5	4	0	4	3	1	2	1	2	1	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2876	3021	450	687	218	1033	138	171	70	167	373	207	292	27	49	38	30	43	17	24	15	38	31	28	10	12	8	12	2	1	7	4	12	17	1	1	7	4	2	1	10	0	0	0	1	2	3	0	2	0	1	1	0	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13463	4587	6719	1330	999	699	639	867	379	600	239	622	158	136	110	137	112	73	94	123	141	72	37	72	35	22	23	23	26	9	16	11	16	10	6	10	6	7	14	15	3	4	14	3	6	0	2	8	0	1	0	1	1	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south21_active	80	10482	3101	6093	367	430	220	398	689	104	492	99	549	68	25	26	91	61	22	65	97	122	58	14	60	22	7	11	5	16	3	11	5	11	3	1	8	1	4	13	14	2	1	12	0	6	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	14257	4835	7285	1324	1017	715	693	875	357	610	258	714	176	121	106	143	127	88	99	131	146	79	32	71	42	20	24	26	27	11	15	13	16	15	5	14	5	7	14	25	3	4	14	3	4	1	1	11	4	1	2	1	1	3	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
0.03	south22_active	80	11486	3395	6694	398	466	231	441	703	113	517	112	640	81	25	30	108	76	28	75	101	124	61	13	58	27	7	14	9	16	3	11	5	11	7	2	12	1	3	13	24	2	0	12	0	4	1	1	10	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_all	80	13779	4589	6603	1304	996	735	659	847	373	557	241	695	155	119	96	127	124	89	103	119	119	74	36	56	43	22	21	24	22	15	19	14	16	13	3	8	5	4	12	25	3	5	10	3	4	1	1	8	4	3	2	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_active	80	10867	3112	6015	383	439	231	399	659	127	470	92	616	61	31	26	94	73	21	79	94	94	57	13	45	25	7	13	9	12	4	15	7	11	6	1	7	1	2	9	24	2	0	9	0	4	1	1	7	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_all	80	11978	4295	5408	1312	987	752	654	713	357	510	252	554	154	123	107	134	103	86	81	105	108	62	35	36	43	20	25	21	17	17	19	11	13	11	3	11	3	3	11	13	2	2	5	1	2	1	0	4	4	2	2	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	9018	2694	4758	376	404	192	375	527	111	406	88	474	50	33	35	90	58	22	62	79	87	43	5	25	22	6	12	8	9	5	17	3	7	4	1	7	1	2	7	12	2	0	5	0	1	1	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	10430	3904	4334	1313	942	773	624	645	367	435	230	474	144	129	110	113	84	72	72	72	73	54	42	44	33	17	29	18	17	18	17	8	10	5	4	11	6	5	9	13	3	2	1	3	3	3	0	5	4	2	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7203	2246	3612	340	335	187	324	446	119	321	64	386	33	40	34	61	42	16	50	47	55	34	8	31	14	4	12	5	9	6	15	4	4	0	0	8	1	3	6	11	2	0	1	1	1	2	0	4	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9158	3624	3411	1309	951	744	628	550	357	426	240	343	145	131	111	124	64	64	55	68	59	40	41	45	30	13	27	18	23	20	12	13	7	6	6	6	5	6	9	4	5	0	2	3	2	2	1	2	3	1	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5793	1889	2603	335	318	179	283	350	109	285	70	266	37	43	27	58	26	17	31	45	43	20	11	26	10	2	8	5	11	7	10	6	3	0	0	3	0	4	6	2	4	0	0	1	0	1	0	2	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9150	3617	3385	1303	951	728	619	562	346	442	236	347	150	133	120	112	76	67	61	89	59	39	37	44	26	14	26	22	23	21	11	11	9	8	9	6	5	9	11	4	8	0	2	3	2	2	2	3	4	1	0	3	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south27_active	80	5723	1933	2608	337	285	170	269	359	100	298	66	265	40	39	23	55	28	23	36	62	38	16	8	27	13	3	5	8	12	5	8	4	3	1	0	4	0	5	9	3	7	0	0	1	0	1	1	3	4	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_all	80	9089	3474	3447	1289	922	709	613	562	329	454	251	319	153	128	120	117	91	71	66	99	66	41	39	32	30	17	21	26	20	16	13	11	8	10	12	14	4	10	10	4	9	0	3	1	0	1	2	3	4	1	0	3	1	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south28_active	80	5729	1784	2665	331	280	168	261	357	93	293	76	249	40	41	23	59	30	25	34	68	44	17	6	18	17	3	3	10	11	4	10	4	3	2	2	13	0	6	9	3	9	0	1	0	0	1	1	3	4	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south29_all	80	9700	3687	4063	1294	946	717	634	570	341	448	252	377	142	115	121	116	98	80	84	100	73	46	38	36	27	18	24	17	17	16	16	9	9	11	9	16	6	13	10	9	9	0	1	0	0	1	1	3	1	1	0	2	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
0.03	south29_active	80	6329	2014	3327	314	307	170	305	376	88	298	80	299	38	29	23	62	38	25	48	67	51	23	2	25	18	2	7	7	13	3	13	2	3	4	2	14	1	4	10	8	9	0	1	0	0	0	1	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
0.03	south30_all	80	11291	4029	5361	1355	904	714	690	680	361	548	269	500	154	124	129	126	104	76	92	104	93	67	43	48	35	18	28	16	20	12	22	9	8	10	10	23	9	16	6	10	9	2	1	3	1	3	1	2	0	1	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south30_active	80	8093	2438	4677	358	358	193	355	492	86	411	96	422	45	32	30	72	50	22	59	71	70	48	4	37	26	1	7	4	12	3	16	2	2	4	3	21	2	7	6	9	9	2	1	0	1	2	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south31_all	80	12753	4459	6207	1284	985	743	755	708	365	609	260	607	165	127	112	142	78	70	104	123	108	72	26	51	38	28	23	19	18	9	23	10	11	13	8	6	3	13	8	0	18	3	14	1	1	0	1	5	7	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	9863	2923	5505	369	441	215	427	559	93	489	105	541	51	29	23	96	36	21	72	106	91	52	6	42	24	6	10	7	13	3	21	2	6	5	4	5	0	9	4	0	17	3	14	0	0	0	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	13742	4702	6954	1286	998	781	770	808	345	691	258	645	182	130	109	142	89	76	113	136	126	87	25	44	35	32	22	20	22	9	30	9	11	11	9	10	4	10	10	0	16	3	16	2	0	3	2	5	5	4	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	10957	3254	6288	389	455	241	457	658	94	582	106	582	58	24	28	96	49	26	90	117	112	67	6	38	25	7	10	11	15	1	28	2	6	6	4	9	0	7	7	0	16	3	16	1	0	3	0	4	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	13138	4616	6699	1280	1004	747	757	815	365	652	254	616	184	140	119	141	90	73	125	141	122	96	33	52	34	30	24	21	20	5	24	10	8	12	9	10	4	11	26	5	13	4	13	2	1	5	1	3	0	4	1	1	1	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south33_active	80	10266	3156	6027	394	431	239	452	654	95	535	106	546	58	25	31	93	48	21	99	124	109	79	6	43	20	8	13	9	13	0	22	2	3	5	3	9	0	7	23	5	12	3	12	1	0	4	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	11491	4255	5481	1282	973	731	688	732	360	547	249	520	171	134	117	127	85	68	96	104	94	80	32	53	30	29	18	17	24	7	23	10	7	10	7	12	4	9	25	7	13	3	7	1	2	5	1	2	1	1	1	0	1	0	1	0	0	2	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	8394	2711	4743	365	361	220	402	555	91	408	90	448	49	35	29	80	47	24	70	82	76	58	4	38	19	9	8	8	14	1	15	2	3	4	1	9	1	6	21	7	10	1	5	1	0	4	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	9993	3872	4274	1258	946	698	618	635	376	428	230	412	161	144	126	119	79	62	86	92	84	70	32	50	39	25	16	18	23	11	16	11	5	9	7	9	1	3	20	9	4	4	5	1	6	8	0	2	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	6620	2160	3493	340	315	173	309	434	80	286	62	333	46	48	33	69	41	23	51	74	66	50	3	34	20	10	8	6	14	2	7	1	3	3	0	4	1	1	17	8	1	2	3	1	4	6	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	9112	3653	3472	1227	940	699	555	575	363	389	251	368	156	141	118	105	87	67	81	72	64	54	22	45	35	26	15	12	22	12	17	8	8	9	6	10	2	6	6	5	8	3	8	1	6	8	1	2	3	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5670	1834	2665	311	280	165	249	355	86	225	66	283	41	51	25	61	37	25	45	54	39	33	3	24	17	10	7	2	12	2	6	0	4	3	0	4	2	2	2	4	5	2	6	1	5	6	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9475	3647	3709	1258	970	731	549	618	361	390	241	446	170	146	108	115	93	68	91	74	72	50	27	38	40	24	17	12	24	12	13	4	9	7	4	9	3	7	5	5	10	2	10	1	5	8	2	1	2	3	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
