label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north7_all	80	18919	3750	2134	1813	844	545	551	256	178	203	167	92	67	65	47	35	26	21	23	7	12	7	5	9	2	4	6	4	0	1	2	0	2	0	1	0	0	0	1	0	0	0	0
0.03	north7_active	80	11898	1703	1002	977	392	232	321	123	65	96	93	44	29	34	22	23	12	11	11	3	6	0	3	5	0	2	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	18954	3732	2146	1831	837	593	581	254	186	204	175	98	74	54	47	27	25	18	30	6	11	7	6	7	2	6	7	3	2	2	2	1	2	0	1	0	0	0	0	1	0	0	0
0.03	north8_active	80	11912	1696	1002	978	385	273	344	122	77	97	99	53	34	27	20	21	12	11	18	3	6	0	3	4	1	4	3	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	20308	3849	2163	1873	870	584	605	274	220	197	197	96	71	50	54	35	31	23	33	12	10	7	5	6	2	6	9	0	3	2	2	1	0	0	1	0	0	0	0	1	0	0	0
0.03	north9_active	80	12908	1732	1038	1016	398	277	365	129	99	102	116	51	33	26	25	25	18	15	19	6	5	2	2	4	1	2	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	21834	3994	2275	1946	928	589	637	284	223	225	202	97	78	37	53	36	35	19	30	13	6	4	5	7	2	6	5	3	3	3	0	2	0	0	1	0	0	0	0	1	0	0	0
0.03	north10_active	80	14016	1831	1095	1089	431	277	377	143	112	123	126	55	38	20	25	29	18	13	20	9	2	2	1	5	1	2	2	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_all	80	23490	3925	2314	2115	936	563	645	265	256	178	205	110	64	42	35	45	31	17	30	10	1	14	8	3	5	2	4	3	6	0	6	2	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	15115	1778	1147	1259	484	266	389	118	122	101	130	50	31	23	18	33	22	8	21	8	0	10	6	2	2	1	4	1	6	0	5	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	23487	3818	2230	2074	911	559	605	274	255	194	218	106	59	46	39	48	28	14	28	14	3	11	7	10	4	2	2	3	6	0	5	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	15101	1749	1134	1225	460	263	352	126	131	97	144	45	28	29	23	38	18	5	20	9	2	9	5	8	3	1	1	2	6	0	5	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	23638	3868	2159	2068	894	560	600	277	257	191	214	95	54	50	46	54	27	7	33	17	4	14	6	9	2	2	4	3	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	15138	1770	1070	1232	459	258	360	118	138	92	135	40	26	27	28	37	18	3	27	8	2	11	5	7	1	1	1	2	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	23125	3910	2199	2087	926	556	659	291	249	191	214	87	54	51	50	48	20	7	30	18	6	10	7	7	3	4	4	1	1	1	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	14911	1790	1100	1231	485	254	391	134	128	85	138	34	22	25	25	28	9	2	22	8	3	8	3	6	1	3	1	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	22646	3956	2218	2040	920	560	709	281	233	201	220	90	51	59	51	48	25	8	25	17	8	14	9	2	1	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	14761	1817	1093	1195	485	262	431	123	115	93	131	42	18	20	21	28	12	4	14	7	3	11	3	2	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	22512	3887	2268	2080	959	576	703	276	212	192	219	97	59	55	52	51	33	8	26	16	6	17	9	1	1	4	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	14597	1789	1128	1235	493	269	416	126	111	94	137	40	27	22	22	30	18	2	12	8	2	11	3	1	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	22474	3844	2299	2085	930	593	694	294	208	226	228	103	61	46	49	60	33	18	23	14	8	14	7	5	1	4	1	0	2	1	0	0	1	0	0	1	0	0	0	0	2	0	0
0.03	north17_active	80	14539	1804	1147	1233	478	276	414	136	104	128	138	51	24	14	21	37	16	8	10	6	3	9	4	1	0	3	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	22965	3801	2257	2086	948	584	673	305	231	221	223	100	67	46	48	54	33	22	27	12	7	16	7	6	1	0	0	1	4	2	5	1	1	0	0	1	0	0	0	0	2	1	0
0.03	north18_active	80	14810	1814	1100	1239	453	267	403	140	111	132	149	53	28	21	22	37	19	12	18	6	3	10	5	2	1	0	0	1	3	0	5	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	23267	3850	2290	2076	962	580	675	290	248	219	221	96	71	35	39	48	26	23	37	13	7	14	12	9	1	3	0	1	3	2	6	1	1	0	0	1	1	0	0	1	2	1	0
0.03	north19_active	80	14924	1829	1121	1254	462	266	409	150	122	126	140	47	28	21	17	33	13	14	29	9	3	10	8	5	1	1	0	1	2	0	6	0	1	0	0	0	1	0	0	1	0	1	0
0.03	north20_all	80	23701	3840	2307	2040	983	567	677	285	250	201	220	92	72	43	36	38	29	19	47	14	8	13	13	9	1	4	1	1	3	3	6	1	1	0	0	1	1	0	0	1	1	1	0
0.03	north20_active	80	15307	1808	1105	1235	489	246	414	143	122	114	129	41	26	24	16	23	16	12	36	8	4	11	8	8	1	2	1	1	2	2	6	0	1	0	0	0	1	0	0	1	0	1	0
0.03	south21_all	80	16941	4233	2173	1669	908	598	560	309	234	172	170	87	76	51	37	30	27	21	39	13	8	8	3	9	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	10290	2096	1057	914	424	292	293	145	107	90	82	40	40	24	23	16	11	6	18	3	2	1	1	7	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	19836	4092	2178	1843	900	605	647	297	216	190	197	84	67	63	41	33	26	18	41	13	3	12	5	11	0	1	2	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12469	1984	1063	1061	430	276	368	135	105	104	104	42	33	27	22	18	11	6	19	6	1	3	4	8	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	22764	3969	2206	2094	926	591	725	298	213	206	214	79	64	69	33	46	31	21	43	15	2	11	4	13	0	2	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	14643	1919	1128	1227	461	257	435	129	98	115	118	44	35	34	13	32	21	10	20	8	0	4	4	10	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	23273	3981	2273	2138	932	562	713	306	216	204	244	88	62	66	33	62	32	22	48	14	1	11	9	7	1	3	1	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	15012	1877	1156	1245	464	228	430	130	100	112	157	49	31	35	16	49	23	11	24	9	0	4	7	3	1	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	23238	3958	2218	2098	955	569	730	305	219	202	248	92	65	68	35	67	37	22	44	17	3	13	8	8	1	2	2	1	2	3	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	15101	1845	1120	1204	483	237	442	130	100	112	150	49	32	38	21	47	24	12	30	9	1	6	5	3	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	23246	3914	2235	2049	970	574	690	294	244	199	237	105	62	57	35	63	34	23	47	14	5	17	10	6	1	1	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	15274	1811	1111	1164	465	245	407	127	110	119	150	53	27	33	25	44	19	13	31	8	3	9	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	23525	3967	2216	1954	972	570	700	299	251	211	238	105	62	61	40	59	36	25	40	12	9	15	7	3	1	3	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	15355	1799	1096	1146	497	261	423	122	120	130	144	51	27	31	27	35	17	13	25	6	4	9	4	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	23630	3940	2253	1973	974	554	707	278	253	209	225	102	67	54	31	61	33	21	40	10	7	20	9	2	1	3	0	1	0	1	2	1	0	0	0	0	0	0	0	3	0	0	0
0.03	south28_active	80	15442	1786	1121	1159	489	248	415	105	127	127	144	48	27	27	18	38	17	13	29	5	3	11	7	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	23786	3963	2273	1988	933	533	761	300	249	203	236	105	61	54	29	68	31	19	34	9	11	21	7	6	2	4	4	2	0	1	2	1	0	0	0	0	1	0	0	3	0	0	0
0.03	south29_active	80	15355	1805	1106	1168	476	241	441	113	131	113	149	47	27	27	18	47	19	11	26	4	5	10	5	5	1	1	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	23869	3990	2275	2033	943	566	733	287	250	194	203	103	68	57	34	65	32	19	35	11	7	22	8	8	3	4	4	2	2	3	2	1	0	0	0	0	1	0	0	3	0	0	0
0.03	south30_active	80	15511	1816	1072	1198	464	256	442	121	140	106	129	46	30	33	19	52	19	10	24	3	3	13	6	5	1	2	4	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18755	4174	2229	1796	878	595	547	318	220	205	157	88	72	36	37	38	29	13	41	8	6	10	3	6	3	3	2	1	4	0	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11854	2070	1037	980	432	304	284	148	110	111	95	49	34	16	15	17	17	5	21	2	3	5	2	3	1	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	21785	3953	2257	2026	936	595	607	296	237	201	188	92	70	43	33	38	32	14	43	12	4	9	5	4	4	3	2	1	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13986	1881	1083	1179	465	297	342	147	124	116	108	47	31	22	16	18	18	6	25	2	3	7	2	2	1	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	23550	3825	2269	2112	968	573	643	260	241	212	194	88	60	50	39	41	40	19	52	12	7	11	4	9	3	5	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	15230	1781	1080	1244	481	273	373	126	120	121	108	46	22	25	14	26	26	10	27	3	4	8	1	5	0	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23508	3881	2246	2071	984	579	642	269	258	203	214	86	64	48	47	49	46	22	49	13	7	14	4	10	3	4	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	15095	1791	1068	1243	491	286	385	125	118	110	116	38	26	23	23	34	33	11	29	4	3	10	1	7	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	23703	3917	2220	2057	937	577	631	268	241	215	207	85	59	42	48	47	44	24	45	13	7	23	2	11	2	4	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	15295	1802	1035	1209	472	273	381	128	107	107	109	32	23	18	23	31	30	13	30	7	2	17	1	7	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	23750	3999	2186	2019	947	563	652	282	227	206	197	83	64	39	44	53	38	19	48	10	8	35	1	12	2	2	1	1	1	2	0	1	3	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	15561	1859	1032	1176	489	249	407	137	113	108	107	30	30	15	28	30	23	9	28	4	3	25	1	6	1	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	23772	3920	2180	2064	924	547	662	287	229	227	201	81	68	39	43	59	35	15	31	11	12	31	3	5	4	0	2	1	1	1	0	1	2	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	15581	1813	1027	1188	490	234	406	140	114	127	117	32	37	15	24	40	20	8	20	8	5	22	2	0	2	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	23505	3955	2226	2012	934	560	660	289	220	217	203	75	64	38	45	62	34	15	52	14	11	18	5	11	3	0	3	1	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	15363	1825	1078	1138	467	242	388	143	111	137	119	30	34	17	21	44	20	9	33	10	5	13	4	4	1	0	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	23420	3966	2237	2083	896	533	666	286	226	210	221	83	67	50	38	56	32	11	45	14	10	11	7	12	3	3	2	1	1	2	0	6	0	1	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	15220	1864	1100	1156	424	229	385	138	123	136	137	39	34	26	14	37	22	7	29	10	6	7	5	5	1	1	1	1	1	1	0	6	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	23511	3975	2230	2180	882	544	670	276	212	219	207	88	70	64	42	52	27	15	45	9	7	3	13	13	1	3	3	0	1	4	2	5	0	1	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	15252	1872	1129	1263	397	229	379	137	110	137	122	40	35	34	16	31	17	11	30	6	5	3	9	6	0	1	1	0	1	3	2	5	0	1	0	0	0	0	0	0	0	0	0
