label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north6_all	80	5172	2405	1604	2469	414	366	339	287	152	162	119	71	39	28	22	16	13	19	13	5	3	12	5	2	2	5	1	0	4	0	2	2	2	0	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	2497	1200	900	1639	184	187	210	197	77	99	76	33	21	16	16	9	4	13	6	3	0	8	4	1	1	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5109	2361	1601	2417	418	363	347	272	143	143	128	60	38	36	24	12	11	30	14	6	6	23	6	1	2	5	1	0	3	0	2	2	1	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	2472	1175	890	1595	175	184	203	180	86	94	81	30	19	18	16	8	4	17	8	4	3	18	3	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5155	2358	1544	2434	435	365	355	329	157	154	121	56	34	36	26	13	11	31	11	5	11	27	7	2	2	6	1	1	3	0	3	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2504	1209	857	1569	189	191	218	219	94	95	66	29	17	16	17	7	5	18	5	3	10	21	4	0	0	2	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5174	2323	1482	2273	433	346	325	311	160	156	113	56	26	32	27	10	11	29	9	7	15	28	7	2	5	4	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2524	1200	806	1444	198	180	199	195	95	95	65	29	12	15	15	5	5	19	3	5	14	20	4	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5079	2338	1515	2291	432	343	336	312	165	174	115	58	30	29	22	10	9	14	11	8	13	13	6	1	7	1	1	1	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2495	1210	826	1463	209	179	207	204	97	102	70	31	15	13	11	5	4	13	5	4	11	4	4	0	2	0	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5118	2421	1487	2283	440	368	334	322	176	166	125	59	35	29	29	15	8	23	10	11	9	10	7	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2524	1303	807	1531	203	180	200	203	105	109	70	36	20	13	15	8	5	12	9	5	3	2	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5147	2396	1499	2310	429	353	326	342	167	157	102	52	33	30	25	11	11	36	13	11	11	14	6	2	5	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2506	1295	832	1526	195	170	205	210	101	96	72	30	20	12	13	6	6	25	12	6	4	6	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5150	2357	1519	2309	407	336	345	325	152	171	104	56	38	25	28	15	12	42	17	10	9	11	5	2	4	1	2	2	3	1	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	north13_active	80	2490	1269	841	1521	181	170	212	190	90	114	72	33	22	9	17	8	8	28	15	4	5	5	3	0	3	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north14_all	80	5185	2314	1559	2230	395	352	353	315	144	158	98	60	32	22	21	19	15	36	14	9	10	11	3	2	0	1	2	2	3	1	0	0	1	1	1	0	2	0	0	0	0	0	0
0.03	north14_active	80	2471	1206	874	1479	181	168	227	182	89	115	63	32	14	9	10	12	11	24	11	4	5	5	1	0	0	0	0	0	3	0	0	0	0	1	1	0	2	0	0	0	0	0	0
0.03	north15_all	80	5096	2301	1539	2200	414	356	325	328	131	177	85	71	37	24	29	23	17	25	13	9	13	12	2	1	1	1	3	1	3	0	0	0	0	2	1	0	2	0	0	0	0	0	0
0.03	north15_active	80	2472	1209	857	1459	187	182	217	176	82	134	51	38	14	15	14	15	11	15	9	5	7	5	1	0	1	0	1	0	3	0	0	0	0	2	1	0	2	0	0	0	0	0	0
0.03	north16_all	80	5182	2322	1547	2189	453	350	307	311	149	185	90	68	30	25	25	26	15	26	13	8	17	8	2	1	2	1	4	1	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0
0.03	north16_active	80	2524	1200	867	1466	206	186	200	172	87	138	52	35	10	12	12	14	10	18	8	7	9	1	1	1	2	1	2	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0
0.03	north17_all	80	5124	2281	1596	2319	482	341	300	304	157	188	106	75	33	27	30	18	18	31	10	6	11	4	4	1	3	2	6	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	2550	1174	898	1552	221	177	192	175	90	132	66	39	14	14	16	8	10	14	5	6	7	2	2	1	3	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	5153	2316	1575	2271	468	330	271	273	166	158	119	68	28	29	23	16	15	38	6	5	7	3	3	2	3	2	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	2551	1184	904	1483	221	168	155	165	89	102	74	40	14	17	13	8	9	22	3	5	3	2	2	1	3	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	5207	2335	1596	2333	445	334	277	267	150	148	122	75	30	20	21	12	16	36	9	3	8	1	3	1	1	3	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	2626	1199	935	1534	227	166	169	163	80	85	74	46	18	11	11	5	4	18	6	3	5	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	5206	2347	1535	2391	438	330	273	268	165	142	115	73	35	18	17	14	16	24	11	7	9	2	2	1	4	2	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2586	1166	924	1561	224	158	157	151	93	77	67	46	21	12	8	7	6	19	9	4	5	2	2	0	2	1	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9482	1939	1118	691	421	430	471	148	105	243	63	70	32	33	69	17	8	10	16	9	1	14	4	2	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	5795	961	553	320	201	237	293	73	50	169	35	39	15	16	45	7	2	7	12	6	0	8	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9523	1980	1143	665	401	432	441	157	100	273	67	70	28	43	52	14	4	12	15	8	2	15	5	2	1	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	5865	963	569	314	186	243	270	69	44	186	36	34	18	22	32	6	0	8	12	5	0	9	3	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9583	2035	1113	676	408	430	418	169	92	282	69	67	31	45	75	8	10	10	13	4	7	17	5	3	2	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	5962	979	543	332	198	248	259	80	45	199	32	35	19	27	48	5	6	7	8	2	3	12	4	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9762	2094	1169	699	420	426	428	185	95	288	61	68	20	44	69	9	14	15	11	7	10	22	3	1	6	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	6122	999	572	362	193	237	269	85	45	192	28	37	13	31	49	5	10	12	4	5	6	21	3	1	5	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9792	2032	1185	690	411	435	453	178	94	285	56	67	23	37	81	10	15	12	14	8	9	19	6	2	12	2	2	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south25_active	80	6131	954	567	338	179	230	298	85	45	186	29	44	11	26	59	5	10	7	10	6	6	19	5	1	9	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south26_all	80	9746	2028	1171	697	411	439	449	167	102	237	63	71	27	40	67	13	11	11	13	11	9	19	11	2	12	1	2	0	1	2	0	0	0	0	0	0	1	0	0	2	0	0	0
0.03	south26_active	80	6098	983	557	347	177	222	303	79	43	146	34	42	16	25	45	8	7	7	10	6	6	14	10	0	9	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south27_all	80	9549	2000	1153	677	403	415	470	165	111	221	64	74	33	39	71	13	8	11	16	6	6	21	10	4	12	1	1	2	1	2	0	0	0	0	0	1	1	0	0	2	0	0	0
0.03	south27_active	80	5874	947	550	329	165	208	304	81	48	124	35	43	15	25	46	9	5	4	12	1	3	15	9	2	9	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south28_all	80	9570	1983	1160	699	419	377	469	170	100	226	70	70	38	41	63	12	12	7	16	5	7	16	6	3	2	1	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south28_active	80	5893	930	555	343	194	210	321	85	42	135	30	37	18	23	33	7	6	2	12	0	4	7	5	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9543	1915	1182	725	411	374	476	168	104	233	57	71	37	34	64	10	13	13	22	3	6	10	1	5	2	0	0	3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south29_active	80	5891	871	574	351	183	217	315	92	46	143	20	38	15	18	36	6	5	5	17	0	4	5	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9326	1911	1155	717	422	340	453	178	96	265	52	77	36	33	62	14	16	12	23	7	8	8	1	5	2	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	5758	867	577	339	201	193	304	103	44	156	19	43	13	16	34	7	8	4	16	1	6	3	1	4	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9386	2011	1196	668	411	444	521	166	111	249	51	62	26	33	69	16	4	8	13	11	7	9	4	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	5741	949	608	325	194	242	356	79	54	164	28	48	11	20	53	8	1	4	9	5	5	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9468	1969	1225	728	395	435	477	163	107	266	52	72	21	35	50	15	6	9	13	7	6	13	8	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5839	967	647	369	192	244	332	86	49	176	29	52	9	15	35	7	2	6	8	4	4	10	5	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9522	1961	1197	676	403	436	451	167	99	267	62	79	21	34	47	16	8	10	17	7	8	12	7	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5896	941	635	321	202	253	304	82	48	189	31	51	10	13	33	10	4	8	11	5	6	11	5	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9519	1956	1151	692	397	412	471	164	94	250	55	73	29	33	46	17	10	9	30	8	8	21	8	4	1	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5989	928	603	339	186	247	325	84	46	178	25	40	14	11	30	10	6	7	20	5	6	18	7	4	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9557	1962	1161	685	416	422	517	164	97	226	56	66	33	41	50	13	11	12	28	6	7	18	5	6	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	5937	927	608	333	178	244	350	86	44	168	29	37	17	16	31	9	5	10	20	3	5	15	4	5	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9512	2019	1151	670	408	435	506	180	105	251	51	59	36	43	53	11	11	10	30	6	3	18	4	7	1	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	5846	951	614	316	169	256	339	92	49	186	26	33	16	20	38	8	6	5	20	3	2	14	2	5	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9589	1995	1187	657	403	432	521	175	109	263	61	62	35	52	52	9	7	9	29	7	4	13	2	6	5	3	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south37_active	80	5847	938	609	291	171	248	356	91	51	194	31	32	14	25	38	5	3	5	20	4	2	11	1	4	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	9543	2006	1209	636	396	421	503	170	109	258	82	71	39	42	57	12	5	10	25	4	1	7	5	3	5	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south38_active	80	5925	945	624	282	177	236	346	82	53	170	40	40	17	22	35	4	4	5	21	2	0	5	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	9743	2023	1203	646	408	409	488	146	110	242	85	79	33	39	58	13	8	7	25	8	1	11	9	2	4	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	6011	981	599	289	188	217	340	69	53	149	40	40	19	21	35	4	4	4	23	4	0	8	4	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	9538	2055	1213	676	395	423	452	152	115	257	85	78	35	31	50	13	7	8	12	8	3	11	9	3	1	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	5873	1008	597	323	174	237	293	69	56	151	39	39	23	20	25	4	4	4	9	4	2	8	4	1	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
