label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68
0.03	north6_all	80	37718	17056	10052	13830	4721	7952	2067	2591	1259	1643	789	602	490	486	310	226	305	174	322	107	91	73	135	37	80	35	32	23	20	14	14	8	8	3	19	8	5	2	4	8	5	2	1	2	3	0	1	0	0	6	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0
0.03	north6_active	80	15079	7959	4903	12062	2627	7103	444	1905	508	1256	264	292	140	319	89	78	219	52	283	24	20	42	116	16	70	17	11	8	9	8	5	3	4	1	9	7	1	0	1	4	1	1	0	2	2	0	0	0	0	6	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0
0.03	north7_all	80	37659	17272	10120	13805	4681	7787	2106	2655	1226	1659	749	573	474	487	310	222	327	184	295	115	89	68	142	40	78	33	25	28	17	13	14	10	12	3	20	6	5	2	4	8	7	1	1	0	1	0	0	0	0	5	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0
0.03	north7_active	80	14986	8020	4982	11980	2620	6927	465	1963	473	1250	236	265	150	317	86	78	242	51	249	33	17	31	121	15	64	15	8	9	10	7	7	4	5	1	9	5	1	1	1	2	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0
0.03	north8_all	80	37679	17260	10088	13516	4706	7517	2084	2640	1231	1611	713	560	477	457	303	219	323	172	306	120	92	72	184	40	57	23	27	29	17	14	15	8	11	4	14	5	3	4	4	6	5	2	2	2	2	0	0	1	0	5	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	north8_active	80	15036	7982	5021	11710	2610	6677	459	1948	471	1242	229	244	164	285	87	83	255	55	259	29	12	29	161	14	41	10	5	7	11	7	8	4	3	2	4	3	1	1	0	2	1	0	1	2	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	37584	17283	10056	13245	4776	7376	2018	2646	1234	1619	726	567	478	436	318	220	311	160	277	115	85	79	191	50	47	31	27	38	17	9	18	13	13	4	3	4	2	5	3	6	3	2	3	2	2	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	14994	8027	4962	11382	2643	6540	458	1973	480	1253	236	238	164	263	81	77	250	50	233	26	11	41	166	18	27	11	4	16	11	4	7	9	5	1	2	2	0	1	0	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	37856	17115	10038	13348	4771	7214	1992	2561	1273	1562	754	613	514	458	328	245	312	151	290	103	86	87	210	43	35	36	29	38	21	12	15	14	12	4	2	4	4	4	2	6	4	2	7	3	4	1	1	2	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	15226	7999	4915	11475	2611	6388	431	1901	497	1200	250	277	167	270	95	78	250	51	249	20	15	45	183	18	20	13	5	20	10	2	6	8	3	1	1	2	1	0	0	1	2	0	7	3	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	36963	16361	9375	11065	4396	6419	2091	2364	1246	1448	697	588	482	435	294	250	274	147	191	107	85	84	140	46	47	38	23	29	20	24	18	10	5	5	9	5	7	4	4	3	4	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_active	80	12534	6586	3956	9123	2089	5513	505	1614	466	1042	188	213	114	253	69	66	196	44	134	28	16	30	126	13	31	15	7	12	7	12	2	9	2	1	6	2	2	0	4	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	37455	16857	9602	12073	4559	6840	2092	2501	1295	1517	716	634	463	409	299	253	283	149	280	101	97	77	161	46	49	33	19	31	22	19	16	15	8	5	7	5	4	1	4	2	3	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	13528	7188	4287	10199	2272	5930	488	1791	524	1108	218	233	130	256	67	75	212	45	229	27	18	33	147	16	39	14	4	12	10	11	5	10	3	1	5	1	2	0	4	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	37606	16917	9927	13160	4800	7429	2074	2639	1296	1643	745	636	454	472	299	227	297	135	327	88	88	75	175	43	86	34	25	29	21	17	18	11	9	8	6	4	3	1	1	3	5	4	1	1	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	14582	7633	4649	11304	2552	6505	456	1996	556	1237	243	255	136	310	72	78	220	40	285	16	18	37	157	14	72	16	10	16	11	10	8	4	2	3	3	0	2	0	1	0	4	0	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37628	16983	10100	13185	4734	7721	2106	2728	1326	1667	770	605	445	509	304	237	307	149	340	88	90	71	157	48	89	33	22	39	25	13	21	12	8	6	7	2	4	0	6	3	4	1	1	0	3	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	15113	7906	4994	11388	2559	6799	464	2096	556	1262	243	241	135	342	78	82	239	42	301	16	22	37	141	19	71	21	10	20	17	7	8	4	1	2	3	0	3	0	4	0	3	0	1	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37461	16989	10072	13361	4799	7754	2115	2713	1296	1637	764	594	428	525	297	261	301	154	327	84	97	69	173	40	87	34	19	29	27	10	17	12	5	7	8	4	4	2	11	3	8	1	8	1	4	6	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	14992	7965	5032	11545	2671	6858	498	2061	554	1253	228	235	128	336	85	91	234	45	284	15	22	33	160	16	67	24	9	14	18	5	5	5	0	4	4	3	1	1	8	1	6	0	8	1	1	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	37531	16932	9998	13218	4778	7614	2098	2657	1327	1603	758	583	456	487	291	271	302	156	261	96	87	83	142	45	64	36	18	26	29	9	8	8	6	8	7	6	3	6	11	2	7	1	9	4	4	5	1	0	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	14987	7969	5064	11461	2699	6723	489	1998	555	1238	228	245	134	317	84	99	240	36	217	15	17	39	132	17	43	24	6	9	18	3	1	3	1	4	5	4	1	4	7	1	5	0	9	3	1	5	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	37899	16918	9947	13411	4747	7410	2081	2586	1334	1542	761	610	461	492	301	269	294	164	260	106	89	94	140	42	60	38	23	19	28	9	6	10	8	11	4	7	2	7	6	2	8	1	10	4	3	3	0	0	0	2	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	15007	7926	4961	11599	2650	6542	455	1942	586	1187	239	261	142	314	89	99	229	41	214	17	18	50	126	16	44	19	7	7	15	5	0	4	2	4	3	4	0	4	4	1	6	0	8	3	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37845	16720	9885	13282	4778	7227	2035	2535	1301	1508	729	596	452	495	280	251	331	152	252	104	77	83	166	33	66	35	23	12	23	10	7	13	10	9	10	4	4	5	3	2	7	1	3	4	1	1	1	10	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	15129	7836	4912	11446	2671	6358	440	1913	574	1133	241	255	131	319	86	94	253	33	208	20	17	46	146	9	51	16	7	4	13	5	2	8	2	2	9	1	1	3	1	2	6	0	1	3	0	0	1	10	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37837	16776	9937	13318	4713	7363	2053	2507	1275	1476	723	628	428	455	261	237	316	165	255	115	80	102	178	31	68	35	26	16	19	8	12	12	11	10	16	3	3	1	2	2	3	1	3	1	0	1	1	11	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	15118	7854	4861	11406	2551	6483	424	1894	548	1097	242	276	124	283	86	78	230	44	214	27	17	59	156	11	58	10	7	8	10	5	4	8	3	1	15	1	1	0	2	1	3	0	1	1	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37751	16619	9953	13202	4688	7617	2056	2620	1305	1599	729	613	415	444	237	245	334	160	273	112	84	103	181	37	67	35	28	19	19	16	11	13	13	5	18	2	7	0	5	5	1	2	1	1	0	1	1	11	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	15132	7749	4989	11332	2541	6735	433	1987	573	1230	244	256	122	274	73	79	239	45	235	27	22	58	159	17	55	9	7	12	10	6	4	7	3	0	15	0	2	0	4	2	1	0	1	1	0	0	1	10	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38001	16938	10093	13766	4581	7484	2140	2444	1368	1668	799	633	505	500	282	266	283	148	279	101	74	87	193	55	55	33	28	38	23	23	22	8	7	8	14	5	4	6	3	2	0	3	4	3	1	0	2	5	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	15071	7844	5060	11918	2554	6651	465	1847	576	1297	229	294	150	325	87	95	211	35	242	28	17	42	182	23	42	20	10	18	11	7	7	4	2	2	11	4	0	4	1	0	0	1	1	2	0	0	2	4	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	37998	17146	9960	13745	4735	7552	2110	2512	1379	1623	809	639	510	507	301	266	283	142	264	98	80	102	221	50	48	39	26	33	30	24	20	12	6	9	12	3	7	5	4	5	0	3	3	4	1	0	0	5	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	15015	8017	4910	11905	2646	6727	473	1876	563	1263	243	286	165	329	93	97	205	39	224	23	18	49	211	23	41	22	8	17	12	9	8	5	2	3	12	2	1	4	2	0	0	1	0	2	0	0	0	4	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	37778	17021	10017	13242	4645	7709	2041	2636	1335	1642	789	647	487	478	296	259	294	150	287	90	84	88	215	50	64	36	28	30	30	20	18	11	12	10	13	7	7	2	5	5	0	3	3	3	0	0	0	4	0	3	0	0	0	0	0	2	0	0	0	4	0	1	1	0	0	0	0	0	0
0.03	south23_active	80	15070	7948	4916	11461	2586	6855	450	1950	541	1288	250	274	151	307	85	102	213	42	239	14	19	45	205	22	55	17	7	13	13	7	8	5	2	2	13	4	1	1	2	0	0	1	1	2	0	0	0	3	0	3	0	0	0	0	0	2	0	0	0	4	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	37596	17055	9947	12961	4618	7665	2040	2697	1291	1673	764	646	466	466	301	256	284	149	304	100	83	92	241	57	61	42	26	23	30	21	13	10	15	8	14	9	5	2	4	6	2	2	1	1	1	0	0	1	0	3	0	0	0	0	0	2	0	0	0	4	0	1	1	0	0	0	0	0	0
0.03	south24_active	80	14990	7876	4833	11135	2580	6796	443	2016	536	1318	255	281	155	294	79	95	205	46	255	23	16	49	230	20	49	16	6	8	16	9	5	4	2	1	11	5	1	1	2	1	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	4	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	37628	16903	10146	12779	4629	7536	2064	2719	1293	1632	735	654	471	456	294	226	321	144	340	103	97	81	175	58	65	44	31	23	18	12	10	12	15	8	21	11	4	2	3	2	4	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	0	1	1	0	1	0	0	0	0
0.03	south25_active	80	14910	7820	5003	10961	2566	6670	458	2053	558	1261	245	287	146	286	88	78	233	49	291	24	18	45	165	18	49	18	7	9	10	4	3	8	3	0	18	6	1	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	1	0	1	0	0	0	0
0.03	south26_all	80	37686	16806	10251	13104	4676	7445	2083	2593	1310	1637	730	601	479	465	289	220	357	136	302	109	78	82	142	58	62	45	32	20	13	6	13	15	12	10	21	10	3	2	2	4	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	14831	7689	5081	11254	2611	6571	492	1950	572	1272	259	282	160	286	90	76	263	49	256	33	17	47	127	17	48	17	7	8	7	3	4	9	3	0	18	7	1	1	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	37702	16940	10226	13025	4725	7384	2053	2525	1303	1646	720	607	495	503	289	206	326	139	297	111	75	83	120	45	56	41	29	16	18	3	11	15	7	7	18	9	4	2	3	3	4	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south27_active	80	14953	7805	5013	11214	2572	6551	472	1920	553	1281	250	282	150	334	84	66	234	44	249	31	16	43	102	16	41	19	5	9	12	2	2	8	2	1	17	6	1	1	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south28_all	80	37634	16886	10097	13352	4793	7583	1982	2493	1341	1663	745	593	480	485	280	229	328	153	256	102	73	100	112	44	59	31	33	20	18	10	15	20	4	6	14	8	4	4	2	3	5	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	14982	7814	4985	11537	2601	6732	470	1896	573	1283	272	251	155	315	74	72	235	45	204	31	19	51	92	15	46	11	3	11	12	4	3	8	1	1	12	7	1	1	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	37439	16880	9882	13377	4731	7626	1977	2515	1306	1646	736	576	468	457	290	227	285	144	259	102	88	102	130	42	56	24	31	24	23	12	19	19	8	7	7	8	5	4	3	2	6	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	14961	7753	4843	11511	2561	6814	468	1894	538	1244	243	238	137	294	71	65	193	42	205	30	23	53	107	16	44	9	6	11	17	5	5	6	1	2	5	7	1	2	2	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	37168	16664	9745	12579	4557	7205	1985	2439	1277	1608	734	591	468	435	279	222	268	152	232	96	98	103	124	45	58	21	31	23	21	20	17	17	12	9	12	10	8	3	1	2	8	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	14081	7298	4559	10614	2378	6334	456	1773	495	1190	227	232	134	268	64	67	181	45	178	22	29	47	108	21	46	8	6	10	15	9	6	5	4	3	9	8	3	1	1	0	7	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37704	16924	9869	13029	4820	7266	2080	2719	1351	1617	773	585	472	462	311	242	351	173	249	88	85	73	182	53	70	36	30	32	16	17	13	12	8	4	5	7	5	6	4	2	6	1	2	3	1	0	1	2	9	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	14939	7788	4844	11173	2658	6428	468	2069	607	1265	223	223	148	288	88	68	244	46	215	22	18	44	164	18	54	13	11	13	6	11	6	5	2	1	3	2	2	4	3	0	5	1	0	2	0	0	1	2	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37684	16920	9943	13738	4771	7648	2114	2741	1325	1546	762	622	469	457	312	233	374	157	275	97	92	71	172	48	60	38	25	44	20	13	11	9	6	6	13	13	4	6	6	0	9	2	3	2	1	0	1	2	7	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	14873	7744	4953	11866	2644	6823	472	2079	603	1168	233	254	155	289	91	73	281	39	239	23	20	37	157	13	45	14	11	24	12	6	4	5	1	2	10	7	1	4	6	0	9	2	0	1	1	0	1	2	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37539	16881	10040	13804	4734	7439	2083	2673	1292	1570	745	594	440	484	300	233	357	162	299	105	91	66	128	45	47	38	23	41	19	8	11	12	6	6	22	9	3	3	8	1	8	3	3	1	1	0	0	0	7	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	14912	7753	5008	11916	2625	6590	458	2024	576	1197	236	256	158	301	93	79	280	51	257	25	19	36	115	11	36	17	11	24	12	4	4	7	1	3	20	7	0	2	8	0	8	3	0	1	1	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37402	16647	9973	13584	4752	7403	2114	2534	1281	1507	753	636	454	493	304	245	324	166	333	111	80	70	134	50	44	35	26	38	29	14	12	11	10	10	24	9	3	5	9	3	9	2	3	0	2	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	14902	7690	5007	11704	2683	6591	476	1907	590	1118	230	290	158	316	90	89	248	58	287	25	15	36	123	15	33	16	9	24	21	6	2	6	1	4	21	7	0	2	8	0	8	2	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	37381	16800	9865	13474	4694	7417	2074	2428	1272	1539	728	647	450	513	299	230	333	162	326	104	87	72	177	51	57	26	29	24	27	16	11	13	8	11	24	3	3	3	6	4	3	1	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	15048	7744	4889	11616	2589	6609	473	1803	583	1170	214	312	158	340	77	92	251	62	280	26	14	32	164	15	45	10	11	12	17	6	2	7	0	2	23	1	0	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37337	16814	9799	13381	4769	7476	2074	2562	1242	1634	772	662	462	504	310	215	307	169	307	94	84	87	197	43	86	29	29	17	27	23	8	11	10	9	6	4	2	3	5	3	2	1	3	2	2	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	15007	7749	4824	11578	2649	6674	466	1934	578	1252	244	296	156	328	81	89	224	61	262	18	17	51	181	17	71	10	6	9	15	7	3	6	1	1	5	2	0	0	3	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	37386	17014	9824	13873	4799	7499	2024	2735	1259	1643	788	676	453	500	295	224	323	155	335	92	87	91	222	46	96	30	33	17	19	22	9	10	7	6	5	6	3	3	5	2	5	1	3	2	1	4	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	14958	7786	4791	12046	2656	6709	446	2045	547	1249	266	274	147	327	84	89	237	41	291	23	20	57	206	16	80	13	8	4	7	7	5	5	2	0	4	2	1	0	4	0	3	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	37569	16906	9864	13961	4764	7442	2001	2716	1276	1598	752	648	476	489	284	222	307	161	303	89	89	99	180	52	100	36	27	22	20	27	12	4	6	5	9	12	3	1	6	3	5	2	2	3	1	4	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	14951	7796	4830	12174	2650	6616	441	2049	541	1218	255	263	154	314	95	78	232	43	257	20	19	67	161	14	80	20	4	4	8	12	6	2	3	1	8	8	1	0	2	1	3	1	1	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	37161	16805	9961	13615	4727	7471	2029	2624	1251	1643	763	632	465	491	299	251	300	166	316	93	103	99	170	53	77	36	27	25	21	24	18	10	5	4	12	11	3	3	5	3	6	1	1	2	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	14683	7767	4869	11867	2663	6641	449	1984	507	1270	254	261	143	313	103	74	225	50	264	19	21	63	153	13	57	22	3	8	8	11	7	3	3	1	11	7	1	0	2	1	4	1	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	37436	16859	10057	13565	4544	7472	2052	2472	1216	1608	725	628	469	474	301	269	262	166	312	101	100	88	152	54	90	31	22	23	26	23	20	12	2	5	15	10	3	3	5	4	3	2	2	1	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	14834	7791	4998	11794	2588	6617	458	1858	514	1234	236	263	153	314	91	80	194	55	261	21	21	55	137	19	69	22	2	11	11	11	7	4	1	2	11	8	0	0	1	1	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
