label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64
0.03	south21_all	80	56472	22441	9411	11427	3999	5550	2518	2047	1201	1009	822	834	1008	557	326	576	264	168	181	263	127	92	73	60	61	40	25	29	13	10	10	33	7	7	8	3	4	4	5	1	11	0	3	2	0	2	8	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	41503	15412	3738	9405	939	4489	1491	1309	311	424	345	590	863	408	149	493	169	55	115	234	91	55	43	48	42	27	11	16	1	2	8	29	3	3	6	1	1	3	2	0	9	0	3	0	0	0	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	56736	22338	9385	11160	4037	5518	2530	2086	1178	1045	833	825	1101	577	317	596	267	165	182	240	144	96	70	69	72	42	26	30	13	13	17	21	8	6	4	6	7	4	3	0	11	0	3	1	0	1	8	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	41756	15435	3687	9168	921	4499	1501	1328	292	426	362	558	940	423	149	505	166	57	117	208	108	54	44	53	46	26	7	18	2	3	12	17	4	1	3	3	4	3	2	0	9	0	3	0	0	0	8	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	56782	22211	9420	11251	3958	5555	2535	2085	1185	1028	787	834	1164	569	323	522	241	165	173	276	144	105	75	66	64	58	20	35	16	13	13	23	9	5	6	8	5	3	3	0	4	0	7	1	0	1	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	41864	15285	3704	9211	908	4531	1502	1314	278	438	333	586	1004	415	158	454	150	64	120	241	106	59	52	48	44	38	5	23	3	2	7	21	6	1	3	5	3	2	2	0	2	0	6	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	57166	22242	9443	11256	3899	5639	2523	2062	1225	1024	741	807	1172	581	326	477	216	172	156	264	154	111	73	71	59	54	23	31	20	16	14	20	7	5	8	12	5	1	4	1	2	6	6	2	7	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	42218	15416	3794	9276	913	4622	1469	1288	287	431	318	561	1016	430	154	399	130	61	114	230	115	61	50	50	39	34	6	18	3	4	9	18	4	0	2	7	3	0	2	0	0	5	5	0	7	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	55268	21703	9452	10910	3889	5564	2514	2047	1252	991	711	819	1012	532	336	458	208	156	183	272	124	107	86	64	45	54	34	28	17	13	14	8	9	10	8	11	9	3	3	1	2	6	6	1	7	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	40075	14732	3725	8865	941	4536	1388	1250	305	392	286	586	860	386	156	384	115	51	132	235	98	66	60	45	31	36	9	15	2	3	10	8	5	3	2	6	7	1	1	0	0	5	5	0	7	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	52918	20769	9311	10364	3900	5286	2443	1931	1276	994	745	788	868	532	340	429	221	154	160	251	114	97	76	59	37	57	33	21	22	14	14	8	9	14	7	8	8	7	3	1	1	7	0	1	7	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	37025	13550	3444	8210	951	4216	1286	1163	329	364	286	530	705	378	151	343	121	56	112	215	84	59	50	44	23	40	8	10	5	4	10	8	2	6	4	3	6	4	1	0	0	5	0	0	7	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	49982	20157	9231	9868	3866	5008	2336	1925	1215	992	769	755	820	569	332	404	204	140	154	202	135	94	81	63	39	53	33	26	18	12	18	13	11	17	8	8	7	7	2	1	2	5	2	1	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	33676	12665	3131	7576	959	3889	1146	1111	308	327	287	464	659	404	134	321	104	47	98	167	103	56	58	44	25	38	8	12	6	4	12	11	4	10	5	2	6	4	1	1	0	3	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	48232	19728	9067	9496	3880	4670	2267	1922	1201	998	776	753	849	526	319	375	205	137	161	186	139	85	65	61	40	61	26	33	18	18	19	17	8	13	10	9	4	6	5	4	2	1	3	1	1	3	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	31496	12082	2929	7158	932	3456	1089	1049	289	323	268	459	672	352	128	290	97	48	102	145	97	47	48	42	24	47	6	14	5	6	12	12	3	8	4	2	2	4	2	3	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	49275	20107	9113	9622	3834	4781	2212	1935	1195	982	776	745	872	539	314	338	217	143	143	207	151	89	67	72	47	67	25	30	18	17	12	18	4	13	10	11	3	8	5	4	1	0	3	1	2	2	0	2	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	32943	12410	3013	7327	915	3626	1078	1072	279	325	279	474	717	374	128	271	109	42	87	167	111	42	48	48	30	50	8	14	4	6	6	10	2	9	4	2	1	6	2	3	0	0	3	0	2	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	52144	21003	9036	10006	3914	4964	2297	2031	1176	969	749	811	929	571	310	379	251	134	177	203	153	81	61	65	39	51	26	25	23	26	12	15	4	11	10	12	7	7	4	3	1	0	5	2	6	1	0	2	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	36236	13530	3148	7830	952	3865	1207	1192	278	331	265	557	780	412	150	318	135	42	108	167	114	41	41	44	26	38	8	14	4	6	6	6	3	8	3	4	4	6	2	2	0	0	4	0	6	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	56193	22692	9284	11411	3897	5458	2615	2158	1274	925	718	831	1170	562	294	476	220	167	195	253	120	63	87	79	54	51	33	15	18	23	21	32	11	18	7	7	6	9	2	2	4	2	0	1	0	1	2	2	0	0	0	2	0	0	0	3	1	0	0	0	0	1	0	0	0
0.03	south31_active	80	41345	15718	3809	9350	911	4411	1495	1381	319	367	303	604	1038	423	152	399	136	52	139	218	90	34	66	62	32	38	11	9	4	8	11	27	4	16	5	3	3	7	0	2	3	2	0	0	0	0	1	1	0	0	0	2	0	0	0	3	1	0	0	0	0	1	0	0	0
0.03	south32_all	80	56544	22513	9353	11305	3895	5473	2565	2173	1256	959	698	813	1137	559	312	524	239	153	185	288	131	83	99	67	62	52	27	16	17	19	20	38	10	19	8	10	6	11	2	2	3	2	2	0	0	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
0.03	south32_active	80	41605	15599	3862	9235	921	4442	1506	1417	312	382	300	581	1001	421	149	447	145	44	136	257	108	45	75	51	41	39	10	9	3	4	11	34	6	17	5	7	2	10	0	2	2	2	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
0.03	south33_all	80	56866	22443	9514	11344	3928	5516	2589	2183	1267	980	720	833	1124	569	328	539	232	145	173	288	155	82	93	65	53	40	26	27	20	14	20	35	13	18	9	13	5	14	4	3	6	1	2	1	1	1	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0.03	south33_active	80	41863	15446	3919	9299	928	4526	1496	1425	325	376	307	585	1002	408	173	448	133	44	125	254	127	44	63	46	37	32	11	17	4	4	9	31	10	16	4	11	2	13	1	2	5	1	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	57041	22407	9465	11203	3949	5459	2569	2138	1256	981	793	892	1048	604	363	576	223	133	168	259	148	96	101	87	58	33	27	32	20	16	14	24	11	9	5	12	4	9	6	1	8	1	3	2	7	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south34_active	80	42021	15392	3828	9119	919	4462	1504	1391	332	379	324	629	915	442	187	471	120	47	120	221	119	53	69	69	35	25	10	15	5	7	4	21	8	9	1	10	1	8	1	0	7	1	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	54574	21545	9296	10612	3921	5248	2460	2101	1243	959	792	893	926	634	349	566	209	146	173	231	147	87	96	76	58	35	27	32	23	15	14	16	14	11	7	12	7	8	5	3	7	0	3	2	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	38718	14256	3524	8478	946	4177	1345	1291	325	349	296	595	780	442	178	471	108	48	123	195	112	48	66	61	34	24	10	16	6	6	7	13	10	10	0	6	4	6	1	0	6	0	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	53179	20927	9242	10317	3962	5194	2381	1985	1275	934	799	903	901	624	302	506	221	138	189	256	148	100	80	71	54	28	32	32	23	15	10	14	8	7	7	8	5	7	4	2	7	0	2	2	7	0	1	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	37032	13600	3389	8124	932	4063	1271	1202	319	330	307	614	754	432	135	419	116	48	123	215	110	54	51	55	30	18	10	14	6	6	5	12	4	6	0	3	4	5	0	0	7	0	1	0	7	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	53489	20871	9253	10063	3964	5400	2359	2009	1273	948	799	882	946	599	303	487	226	140	191	267	136	91	77	66	55	35	35	25	25	13	12	13	13	7	8	6	6	4	2	3	3	1	3	3	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	37343	13594	3463	7934	952	4300	1269	1253	324	337	315	605	792	405	141	400	127	50	132	226	103	51	52	51	30	27	12	14	8	5	7	12	7	4	2	1	5	2	0	0	3	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	55593	21633	9325	10603	3961	5656	2482	1990	1248	948	804	914	1011	561	294	499	253	140	174	292	111	83	73	83	50	40	34	26	28	11	17	10	11	7	8	6	8	12	2	4	1	3	2	2	1	0	1	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	39842	14540	3530	8505	926	4600	1394	1309	324	362	335	648	862	407	135	411	149	61	114	253	84	42	53	67	32	35	12	17	8	5	9	9	6	3	3	2	8	9	0	0	1	2	1	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	57738	22310	9319	11049	3982	5829	2552	2058	1241	966	787	961	1139	580	327	574	253	152	173	263	111	87	69	103	52	46	30	30	18	15	21	32	12	10	4	6	6	11	3	2	3	3	1	2	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	42578	15397	3655	9108	912	4829	1477	1359	326	382	328	697	978	450	147	483	138	62	115	232	82	50	54	84	33	37	13	22	7	7	15	30	5	5	4	3	6	9	1	0	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	57493	22357	9272	11331	3958	5798	2534	2077	1243	961	788	960	1116	621	324	565	250	172	180	229	111	86	63	108	59	62	28	33	19	13	20	31	10	9	7	5	9	10	3	2	4	3	1	1	1	2	0	2	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	42588	15505	3596	9405	922	4803	1432	1348	329	391	334	684	946	500	140	473	136	62	124	199	84	47	44	80	42	53	12	25	7	6	13	29	4	6	4	2	7	8	2	1	4	3	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
