label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north7_all	80	14754	3911	1184	1303	1524	401	310	354	377	150	132	116	122	106	25	30	27	30	28	8	13	8	13	5	6	5	5	3	1	1	1	0	0	0	1	0	0	0	3	0	0	0	4	1	0	0	0
0.03	north7_active	80	9691	2390	548	758	999	202	164	206	210	81	73	71	77	70	10	14	15	18	19	2	9	2	5	2	5	2	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0
0.03	north8_all	80	14881	3955	1196	1373	1492	387	317	340	372	142	131	114	110	109	28	27	26	26	20	12	13	5	10	4	5	6	4	3	9	5	1	0	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0
0.03	north8_active	80	9845	2406	558	797	984	191	168	183	205	82	77	66	65	74	11	13	13	16	13	4	9	0	6	2	5	2	1	3	4	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_all	80	14734	3945	1200	1325	1539	368	322	341	342	161	140	121	124	117	30	30	25	26	22	15	10	4	15	4	6	4	2	5	15	5	1	0	1	0	2	0	1	0	1	0	1	0	0	1	0	0	0
0.03	north9_active	80	9792	2423	563	790	1032	189	156	194	194	89	90	66	79	86	12	17	13	17	16	7	7	2	11	3	6	1	1	4	5	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_all	80	14580	3963	1179	1308	1532	380	309	344	316	151	140	106	106	121	38	33	18	25	23	19	9	6	11	4	3	4	0	3	17	7	1	0	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0
0.03	north10_active	80	9633	2377	543	773	1013	179	150	206	187	85	85	58	63	90	17	21	10	16	15	9	6	4	8	4	3	1	0	2	8	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north11_all	80	14446	4005	1265	1396	1624	429	337	316	401	150	133	104	98	119	31	29	15	27	22	11	12	8	5	7	15	3	3	2	0	1	1	6	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	9449	2354	589	841	1049	200	157	182	258	87	66	72	73	84	16	17	9	16	13	3	7	4	2	4	10	2	2	1	0	0	1	6	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	14574	4107	1250	1406	1625	444	313	326	351	139	143	108	102	102	31	36	16	24	27	17	13	6	5	6	13	2	2	2	1	1	2	1	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	9519	2394	593	849	1046	229	154	200	230	75	81	68	72	68	14	23	8	15	14	6	8	2	1	2	10	2	2	1	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	14788	4056	1252	1404	1637	432	308	357	371	130	139	108	88	98	29	40	17	19	33	16	16	5	2	8	7	1	5	4	2	1	1	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	9686	2348	598	843	1051	226	158	218	222	66	81	71	60	65	9	22	6	11	17	8	8	2	0	4	5	1	5	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	14713	4098	1250	1377	1520	428	281	370	347	126	138	114	89	105	30	40	23	23	28	12	12	8	7	6	9	1	3	5	5	2	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	9636	2372	608	829	1019	218	138	223	206	60	87	66	53	76	9	27	10	12	16	7	6	4	5	4	8	0	3	3	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	14841	4067	1261	1366	1440	425	278	371	393	128	124	109	94	120	30	40	26	20	24	11	11	9	7	7	6	2	3	3	6	2	2	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north15_active	80	9706	2413	600	821	982	207	139	215	229	56	67	62	56	77	9	23	10	9	13	5	5	7	6	6	5	1	3	2	4	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north16_all	80	14531	3929	1273	1352	1407	427	266	371	359	122	122	101	105	126	40	32	28	22	21	13	13	10	13	6	9	3	0	3	6	4	3	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north16_active	80	9531	2353	588	805	938	194	129	200	229	54	61	58	60	76	13	22	14	10	10	7	6	7	11	5	8	1	0	2	4	3	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north17_all	80	14755	3945	1238	1360	1427	447	284	360	360	139	127	94	111	133	39	31	30	17	25	11	11	17	16	3	7	4	1	3	4	3	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north17_active	80	9641	2379	548	783	908	207	139	208	235	63	66	60	64	81	15	22	15	10	13	6	5	13	13	2	6	3	0	3	2	3	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north18_all	80	14596	3906	1238	1416	1454	447	296	358	353	130	111	91	120	123	39	29	28	20	27	13	8	17	15	3	4	4	1	4	4	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	9536	2343	537	835	926	209	151	207	239	55	61	58	65	84	13	17	17	11	14	10	3	12	13	0	4	3	0	3	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	14598	3895	1242	1417	1439	413	320	334	388	123	111	90	115	134	39	26	26	25	23	9	8	24	14	3	7	2	2	3	3	0	1	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	9492	2333	546	837	938	195	158	195	252	57	60	56	64	102	12	14	15	14	14	8	3	17	9	0	6	2	0	2	2	0	1	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	14569	4021	1263	1409	1455	405	295	302	353	112	109	84	111	137	36	36	26	26	17	11	5	22	11	5	5	1	2	1	12	2	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	9460	2478	586	865	927	204	146	172	228	51	56	43	59	100	10	16	14	13	10	8	2	11	7	2	4	1	0	0	11	1	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5496	2486	1647	980	1157	1082	274	224	176	143	142	125	171	46	41	32	21	18	33	14	21	13	9	8	6	3	4	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	2598	1250	850	537	716	697	143	104	88	91	98	73	97	25	27	19	8	10	24	9	9	9	2	5	5	1	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5556	2490	1641	982	1131	1039	277	228	160	153	174	148	158	47	44	25	21	26	21	17	18	13	9	6	9	5	13	3	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	2605	1253	849	520	694	682	131	108	74	99	112	91	91	22	30	16	9	13	14	12	10	9	3	4	4	1	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5596	2492	1589	957	1066	1038	276	219	146	160	172	155	114	54	37	25	23	33	32	16	19	14	7	7	9	5	9	3	0	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2655	1257	840	479	653	680	130	106	63	107	108	91	77	24	25	13	10	18	19	13	10	11	2	6	3	1	9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5591	2526	1586	954	1112	1053	280	221	141	167	165	168	116	33	53	28	24	29	30	13	13	15	7	7	8	3	11	4	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	2649	1276	851	491	704	675	128	101	66	108	92	96	87	15	37	14	10	16	11	12	7	8	3	6	3	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5464	2542	1556	950	1154	1009	268	224	162	181	146	156	115	36	55	31	26	19	35	12	14	16	6	9	7	2	4	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	2605	1287	825	487	694	652	125	105	80	111	84	90	78	20	37	14	8	10	13	9	7	12	3	8	4	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5458	2563	1556	969	1232	997	277	232	163	165	131	161	123	28	53	34	31	17	33	12	13	16	7	11	6	2	7	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
0.03	south26_active	80	2637	1316	830	498	739	640	118	107	82	93	75	89	81	18	35	17	12	10	16	3	9	12	4	7	4	0	6	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5390	2555	1606	944	1240	962	274	242	166	161	149	156	116	33	50	31	26	15	27	11	13	19	9	15	5	4	5	0	1	1	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0
0.03	south27_active	80	2616	1320	862	473	756	609	115	109	76	92	91	89	72	18	31	11	13	9	12	1	11	13	6	8	2	0	4	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5377	2560	1619	967	1227	974	296	234	146	160	156	160	121	42	45	26	33	17	19	13	12	19	13	10	5	6	4	0	1	1	1	0	1	0	1	4	0	0	1	0	0	1	0	1	0	0	0
0.03	south28_active	80	2569	1318	850	481	766	616	120	99	70	98	100	88	80	21	30	9	18	11	11	4	8	15	10	3	2	0	4	0	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	5372	2566	1635	986	1223	1042	275	212	145	147	166	152	129	43	53	24	28	22	29	8	11	19	20	5	5	5	2	1	1	0	1	1	1	0	2	3	0	0	1	0	0	1	0	1	0	0	0
0.03	south29_active	80	2523	1270	875	476	788	651	122	88	71	91	108	86	79	21	33	11	18	12	11	4	7	11	17	1	2	0	0	0	0	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	5408	2575	1643	1023	1166	1054	294	197	144	162	165	149	142	43	55	22	26	24	33	8	17	15	26	5	7	4	2	1	1	0	1	2	1	1	1	5	2	0	1	0	0	2	0	0	0	0	0
0.03	south30_active	80	2485	1285	881	508	750	695	140	88	71	98	107	81	92	20	35	11	19	11	12	5	11	7	20	1	4	0	0	0	0	0	0	1	0	0	1	2	1	0	1	0	0	2	0	0	0	0	0
0.03	south31_all	80	5521	2669	1649	894	1186	971	322	217	158	196	156	144	167	48	55	28	24	26	50	14	16	8	17	4	6	2	6	1	2	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	2635	1342	899	481	721	598	168	100	71	123	93	89	120	25	43	12	8	16	40	10	13	6	9	3	4	0	5	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_all	80	5442	2578	1559	890	1086	944	310	206	154	178	157	139	154	40	38	25	23	27	45	11	12	10	8	5	6	1	4	1	2	1	2	0	0	2	3	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south32_active	80	2572	1277	830	471	669	544	159	98	71	115	98	79	107	21	24	11	9	17	33	7	8	8	5	4	4	0	2	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	5233	2541	1527	927	1017	890	280	207	159	179	145	152	131	33	37	26	23	21	48	14	12	10	11	6	10	3	6	2	2	1	2	0	0	3	3	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	2425	1251	812	491	635	548	141	90	73	111	85	79	79	19	19	12	9	12	34	9	6	8	7	4	6	3	4	0	0	0	1	0	0	3	2	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	5133	2448	1475	967	922	849	264	211	148	145	148	132	121	36	46	30	25	18	35	13	7	10	8	5	10	3	7	2	2	1	4	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	2341	1207	756	504	561	528	130	97	76	81	84	66	70	20	22	14	12	11	23	9	1	8	4	3	7	3	5	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5096	2441	1421	919	944	806	250	224	144	144	150	128	123	38	48	29	21	18	37	12	11	7	12	2	11	6	6	2	4	1	4	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	2334	1221	716	477	569	524	120	102	71	78	84	67	70	20	22	10	11	12	24	7	6	6	5	1	6	4	5	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5358	2487	1473	915	1038	847	275	201	153	159	161	136	134	44	46	29	20	20	27	12	9	8	19	2	9	4	7	1	5	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2500	1212	761	478	633	542	124	101	65	85	86	75	82	20	24	9	12	12	17	5	7	5	10	2	5	2	7	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5452	2535	1528	913	1132	865	280	203	158	165	154	146	146	50	48	30	22	21	30	16	11	6	27	4	6	4	3	4	4	0	5	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0
0.03	south37_active	80	2587	1252	793	457	676	542	128	102	70	81	85	96	91	19	26	12	14	10	19	4	7	4	18	4	4	2	3	2	4	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south38_all	80	5563	2630	1564	906	1188	931	271	196	148	170	161	142	146	44	49	37	28	30	34	12	9	8	26	5	4	3	4	4	1	0	4	0	3	5	2	0	0	0	3	1	1	0	0	0	0	0	0
0.03	south38_active	80	2598	1346	808	459	730	556	127	94	62	94	92	89	95	19	26	22	14	19	22	3	4	4	18	4	3	1	3	3	1	0	1	0	3	5	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south39_all	80	5528	2587	1548	960	1207	997	275	200	132	175	156	156	141	51	46	36	27	30	27	15	8	10	16	4	7	3	2	4	1	0	3	1	4	5	2	0	1	0	3	1	2	0	0	0	0	0	0
0.03	south39_active	80	2619	1349	789	489	747	619	132	95	57	99	95	101	99	22	28	24	10	16	15	6	3	6	11	3	4	1	1	3	1	0	0	1	4	5	1	0	1	0	0	1	2	0	0	0	0	0	0
0.03	south40_all	80	5487	2644	1532	972	1167	1074	290	211	138	157	157	139	130	53	43	38	26	31	35	9	10	9	15	4	7	4	3	3	1	0	3	2	4	5	2	1	1	0	3	0	2	0	0	0	0	0	0
0.03	south40_active	80	2587	1369	777	494	726	660	148	96	69	96	95	86	94	26	25	25	12	15	22	5	1	6	10	2	4	1	2	1	1	0	0	2	4	5	1	1	1	0	0	0	1	0	0	0	0	0	0
