label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north6_all	80	3531	1578	1076	909	674	409	393	772	253	185	132	275	86	160	179	133	108	49	50	34	20	23	96	27	23	17	13	21	9	17	19	7	10	12	5	6	15	4	8	1	3	6	2	3	2	5	2	4	0	1	1	1	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1815	767	572	517	364	219	227	499	133	93	76	165	40	101	133	77	70	21	29	16	7	10	63	17	15	10	6	10	2	9	15	3	6	8	3	4	13	2	4	0	0	5	2	1	2	4	1	3	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	3478	1561	1069	906	662	425	386	795	227	182	126	276	87	155	177	146	109	53	50	42	22	25	84	33	25	19	13	21	7	16	25	9	7	12	3	5	17	3	7	1	4	2	2	2	2	4	1	4	0	3	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1814	743	570	507	373	220	215	520	114	105	58	179	36	94	115	90	71	25	30	22	9	12	53	18	12	10	5	9	3	8	21	5	3	8	1	2	12	1	2	1	0	1	2	1	2	3	1	3	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	3410	1559	1064	904	665	431	387	833	245	183	121	289	81	130	194	150	114	62	54	45	22	23	66	26	24	19	12	14	4	17	22	10	7	9	5	5	9	2	6	1	2	3	7	2	2	3	0	2	0	2	0	2	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1794	770	558	504	381	226	211	580	126	111	56	184	38	79	127	101	81	34	34	24	9	8	49	14	11	10	6	8	3	8	15	7	2	6	3	2	3	1	2	1	0	2	7	1	1	3	0	1	0	1	0	1	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	3365	1518	1071	866	654	412	392	843	239	147	147	291	76	130	211	163	103	67	49	46	30	26	67	22	30	21	12	14	6	13	22	10	15	8	6	4	19	1	7	2	2	2	14	5	1	2	2	1	0	2	0	2	1	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1761	756	557	486	398	221	234	608	128	90	68	171	34	79	149	114	63	37	32	23	13	11	45	11	12	10	6	6	4	8	16	7	6	4	4	1	14	0	3	2	0	2	12	3	0	2	1	0	0	1	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3323	1561	1117	880	628	409	404	796	244	136	157	292	93	128	226	157	107	65	53	51	34	23	86	17	21	21	15	18	11	12	23	11	14	7	6	2	18	3	6	2	5	5	13	5	2	2	4	1	3	2	3	1	1	0	0	0	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1679	802	583	490	390	217	240	584	129	74	78	172	42	79	155	116	67	36	29	25	15	12	60	8	10	10	9	7	8	9	15	6	7	3	3	1	15	2	3	2	3	2	11	3	0	2	1	0	2	0	2	1	1	0	0	0	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3349	1533	1041	801	644	433	378	589	268	195	145	262	77	145	205	149	92	52	56	48	24	29	80	26	34	21	14	10	9	11	18	7	13	6	6	6	12	2	5	2	1	10	1	2	2	1	1	2	6	2	0	0	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1670	726	557	442	354	236	215	357	167	96	79	170	31	85	130	80	55	25	28	24	17	11	50	15	20	13	5	4	4	4	3	2	8	2	3	3	5	1	2	2	0	5	0	1	0	1	0	0	6	0	0	0	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3258	1467	1012	785	614	390	360	579	258	198	133	264	74	124	191	126	93	44	47	35	23	28	57	29	37	20	12	11	12	11	13	7	13	3	6	5	7	2	3	2	0	11	1	2	1	0	1	2	6	2	0	0	1	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1583	698	517	415	348	207	195	368	147	96	72	167	30	72	124	75	56	19	21	20	16	13	30	20	22	10	4	4	5	5	5	1	8	1	3	3	3	1	1	1	0	3	1	1	0	0	0	0	6	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3281	1443	1013	791	596	372	369	562	266	176	137	280	82	131	188	120	92	45	42	40	25	26	46	25	48	20	13	12	17	6	22	7	5	3	8	5	10	2	5	2	2	12	2	3	1	2	1	2	6	0	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1600	679	492	444	325	189	198	384	153	80	68	173	32	75	125	83	52	21	18	24	15	14	26	16	24	7	5	6	8	2	14	1	3	1	5	3	5	0	3	1	2	2	1	1	0	1	0	0	6	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3342	1492	1019	839	592	385	345	653	249	164	145	288	96	129	182	121	95	46	51	37	26	31	50	28	43	17	10	15	15	4	23	7	3	6	5	3	8	3	5	2	3	10	4	2	1	2	0	1	3	0	1	1	3	1	0	0	1	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1647	718	496	470	329	190	181	478	142	88	73	172	41	79	121	81	52	21	28	20	14	17	33	17	19	6	6	6	7	1	16	1	3	2	4	1	3	0	2	1	3	2	3	1	0	1	0	0	3	0	0	1	2	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3407	1530	1052	843	609	408	352	728	277	163	161	327	92	150	199	147	92	47	62	31	26	33	81	22	36	15	7	17	17	5	19	6	4	6	4	3	8	2	6	4	3	5	4	4	1	3	0	1	1	0	1	1	2	1	2	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1708	762	531	488	336	202	195	522	166	93	87	204	41	104	134	99	52	23	35	15	10	16	64	8	17	7	3	9	11	2	15	0	1	2	4	1	3	0	2	1	3	0	3	3	0	1	0	0	1	0	0	1	1	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3528	1559	1085	878	672	433	374	783	290	182	172	324	83	142	177	158	101	44	85	27	30	33	104	28	31	15	14	14	11	5	16	6	4	5	6	3	5	2	6	4	4	4	2	2	1	3	0	0	2	0	1	0	3	2	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	1781	782	581	515	382	219	213	543	178	102	92	204	38	96	118	104	61	21	45	11	13	14	80	11	17	10	10	8	8	2	11	2	0	2	5	2	1	0	3	1	2	0	2	2	0	2	0	0	1	0	0	0	1	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3522	1571	1074	885	705	423	379	754	291	183	169	350	79	132	167	180	109	42	83	32	31	24	136	24	31	16	17	17	8	8	17	10	8	4	6	4	5	3	4	5	8	3	1	3	3	3	1	1	2	0	0	0	2	2	2	1	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north17_active	80	1752	789	579	516	404	223	202	494	172	94	96	233	34	85	111	123	67	17	40	13	14	10	107	8	21	10	10	9	7	5	13	4	2	1	4	3	1	0	1	2	5	0	0	3	1	2	1	1	1	0	0	0	1	1	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3525	1541	1059	901	718	448	383	767	289	187	181	326	76	149	184	191	116	52	71	38	33	24	118	22	27	13	19	14	7	12	18	11	7	9	9	6	9	4	4	4	7	5	3	2	4	4	1	2	3	0	1	0	1	3	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
0.03	north18_active	80	1781	772	564	533	412	248	205	505	163	90	93	233	31	87	119	125	73	24	33	16	14	9	87	12	20	8	13	8	4	7	14	6	2	5	4	6	5	0	1	1	4	2	2	2	2	2	1	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3538	1590	1039	915	719	437	381	817	261	185	166	301	75	146	207	175	132	58	57	46	24	21	94	22	35	12	19	16	12	15	17	12	10	9	12	11	18	4	3	3	4	10	5	2	4	6	2	2	3	0	1	0	0	2	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
0.03	north19_active	80	1780	775	541	562	419	250	197	551	133	91	78	207	29	75	124	114	88	30	29	22	11	6	67	14	27	8	10	5	5	9	12	7	3	5	5	10	12	0	1	1	3	5	3	2	2	4	2	2	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3552	1598	1056	915	687	435	383	806	251	166	174	287	82	153	243	187	130	66	63	53	23	20	73	21	40	16	16	17	12	19	16	15	11	11	12	10	20	3	3	4	5	12	9	2	3	4	3	2	4	1	1	1	0	2	1	0	1	1	0	1	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	1801	791	545	544	392	235	214	540	135	83	81	191	32	78	152	129	79	38	36	24	9	7	48	15	28	6	7	10	4	10	10	8	4	7	5	8	13	0	1	2	3	6	7	2	1	2	3	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3706	1756	876	779	482	570	285	404	511	220	229	101	101	74	92	81	55	55	40	37	31	103	46	15	34	20	54	15	16	31	9	11	16	2	22	23	13	3	6	3	2	5	5	6	0	3	7	0	4	1	2	2	0	3	4	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1927	922	453	444	234	365	133	254	332	123	151	46	56	32	49	48	26	31	14	20	14	67	30	8	20	15	38	9	11	24	5	7	9	1	14	11	7	1	3	3	1	3	4	5	0	1	6	0	3	1	1	1	0	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3670	1740	901	783	488	571	288	442	495	222	247	87	97	68	80	92	50	59	42	28	31	105	48	18	28	16	34	17	15	28	10	11	11	3	25	27	6	2	8	4	4	2	5	4	0	1	7	0	3	0	1	4	0	1	4	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	1904	898	446	441	250	368	128	286	336	117	153	42	50	28	41	56	24	35	19	13	9	58	29	9	18	9	23	7	11	22	6	8	6	2	18	17	1	1	3	3	1	1	4	3	0	0	6	0	2	0	1	3	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3697	1759	907	821	486	593	287	461	441	230	225	89	105	79	81	91	52	57	39	30	33	100	38	20	28	16	46	16	12	45	11	14	10	5	21	28	10	3	4	3	4	1	3	4	0	2	2	0	2	0	0	2	1	1	3	1	0	0	0	0	1	0	0	4	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south23_active	80	1898	921	432	465	252	386	134	297	305	128	140	42	50	34	45	52	25	34	17	15	11	56	25	10	16	9	21	6	7	23	5	10	7	3	17	19	8	2	1	2	1	1	2	3	0	1	2	0	1	0	0	2	1	1	2	1	0	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south24_all	80	3640	1769	925	811	468	602	293	467	465	217	212	91	102	85	90	93	48	51	56	27	28	92	36	21	20	30	39	15	10	41	9	16	20	5	28	15	11	3	4	2	3	3	1	3	0	2	1	0	1	0	2	2	3	1	3	1	0	0	0	0	1	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south24_active	80	1872	941	424	452	242	368	140	284	300	113	123	45	55	36	54	58	19	25	30	16	9	58	22	10	11	16	14	6	5	18	3	10	16	2	22	12	8	1	2	1	0	1	0	1	0	1	1	0	1	0	1	2	3	1	3	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south25_all	80	3638	1794	898	818	458	599	294	466	462	219	210	94	108	79	90	87	43	49	55	26	24	95	40	22	26	35	48	14	13	42	8	15	26	9	22	12	13	5	5	4	1	2	1	3	0	3	2	2	0	0	2	0	3	0	3	1	0	0	0	1	1	0	0	3	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	1915	966	413	439	225	356	140	266	294	122	124	46	59	30	56	53	14	20	31	17	12	64	23	13	13	20	26	8	6	18	4	10	15	4	16	8	11	4	3	3	0	0	0	2	0	2	2	2	0	0	1	0	3	0	3	1	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south26_all	80	3605	1751	917	826	492	555	289	411	509	229	208	93	105	84	80	87	38	45	61	32	27	96	50	23	28	33	39	10	18	25	6	13	36	7	23	8	7	8	7	5	1	2	1	3	0	3	1	2	0	1	2	0	4	0	1	0	0	1	0	2	1	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1915	950	413	454	231	323	136	238	334	120	117	48	58	36	47	47	13	19	36	18	14	73	31	10	14	20	33	5	10	10	3	10	24	2	17	6	4	5	6	3	0	0	0	2	0	2	1	2	0	0	1	0	4	0	1	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3637	1760	878	849	521	557	283	383	519	240	215	98	98	89	83	85	33	57	51	41	28	102	46	22	29	26	44	10	18	30	7	10	38	8	15	8	15	8	8	5	6	1	1	1	1	7	2	3	0	2	3	0	4	0	1	0	0	1	0	2	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_active	80	1923	963	403	472	243	317	130	217	350	128	125	48	47	45	50	41	13	27	30	18	14	77	26	8	17	15	37	5	12	17	3	9	29	3	9	5	6	4	7	2	4	1	0	1	0	1	1	3	0	0	3	0	3	0	1	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_all	80	3756	1722	926	832	526	544	291	382	540	233	206	96	96	90	71	90	42	67	43	42	28	98	49	16	30	23	42	4	17	32	11	7	38	8	17	6	13	10	6	3	7	1	2	1	1	9	2	3	3	2	3	0	3	0	0	0	1	1	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south28_active	80	1985	947	444	446	247	314	144	221	374	125	114	46	45	44	42	35	13	36	24	19	13	72	27	4	22	17	34	2	10	23	6	7	34	4	9	3	5	5	6	1	4	1	0	1	0	3	1	3	3	0	2	0	1	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_all	80	3705	1738	893	826	507	572	273	407	486	210	188	93	101	95	67	86	36	65	35	42	27	89	48	16	34	27	60	6	9	30	13	4	27	8	18	5	11	9	4	2	7	1	3	0	2	15	1	1	3	2	4	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south29_active	80	1925	964	426	430	235	322	139	237	329	114	108	41	47	46	42	38	13	38	18	17	11	63	25	5	23	19	41	3	6	22	5	4	22	4	10	1	4	5	4	1	4	1	1	0	0	9	0	1	3	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south30_all	80	3700	1840	926	823	501	601	283	428	533	227	200	97	93	94	62	87	44	56	33	35	26	79	41	22	37	30	49	7	11	28	11	4	19	8	12	6	8	7	0	2	5	0	2	6	1	10	1	1	3	1	2	0	2	2	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1900	1007	450	422	231	351	139	252	361	124	113	39	46	45	34	41	18	30	17	18	12	49	19	10	21	20	29	3	5	18	5	4	14	4	6	0	4	5	0	1	3	0	1	4	0	9	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3616	1795	895	808	478	610	268	416	478	242	240	92	95	70	76	81	55	44	38	35	25	91	51	22	29	25	100	7	10	29	9	7	16	9	12	7	6	4	3	7	2	2	4	3	6	10	2	0	0	1	5	1	1	1	1	1	1	1	0	0	2	0	0	4	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	1901	977	423	444	230	358	138	249	296	141	148	42	49	32	38	49	30	25	18	21	12	57	39	9	21	17	55	4	5	22	5	3	10	4	7	5	4	3	1	4	0	0	0	2	2	9	2	0	0	0	5	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	3582	1812	894	791	456	587	281	418	458	220	224	90	102	65	68	77	55	51	46	46	30	84	52	19	26	19	70	8	12	31	11	8	23	8	17	4	6	4	3	8	1	1	4	4	5	7	1	0	0	0	1	1	1	1	1	1	2	1	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	1902	989	436	437	227	342	145	255	286	139	130	42	47	33	35	47	29	23	25	26	17	59	36	8	20	13	39	4	6	23	5	2	15	3	6	2	4	3	1	7	0	0	1	2	2	4	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	3574	1884	856	814	454	577	291	449	484	207	202	90	96	62	74	82	50	56	50	40	37	87	56	26	27	13	65	12	16	23	10	9	28	5	22	3	4	2	4	7	2	2	2	7	3	4	1	0	0	0	1	0	1	1	2	0	2	1	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south33_active	80	1893	1018	417	443	225	363	147	255	309	131	109	46	45	36	37	48	24	29	26	23	18	58	40	12	20	6	36	5	6	16	5	3	20	1	10	1	1	1	2	6	0	0	2	6	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	3600	1896	829	795	464	606	307	481	497	210	198	99	110	63	65	75	50	54	43	36	32	73	66	25	30	12	53	13	20	24	9	9	22	6	22	5	8	2	5	7	2	2	2	8	2	3	2	1	1	0	3	0	0	0	1	0	1	1	0	0	0	1	0	5	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1918	998	401	433	226	390	149	269	314	129	112	51	52	33	37	38	24	32	23	19	13	44	47	11	23	6	38	6	11	18	4	2	13	2	10	1	5	2	3	7	0	0	2	6	0	1	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3708	1872	820	788	517	619	318	493	518	227	215	87	124	64	89	67	55	52	40	25	27	77	71	23	26	18	72	10	21	22	8	9	23	7	10	8	13	4	5	5	3	2	3	7	2	0	2	1	1	0	3	3	1	0	1	0	0	0	0	0	0	1	1	6	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1945	983	408	436	253	412	147	286	318	129	121	43	54	28	53	32	27	33	20	13	13	50	51	9	21	11	56	5	8	16	5	2	14	4	5	2	9	4	4	4	1	0	2	6	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	6	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
