label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	north20_all	80	8005	3502	2035	1408	1019	1056	1678	677	1104	337	307	258	221	186	174	139	218	336	217	99	56	107	56	55	152	67	39	29	47	26	53	20	22	14	8	12	13	10	12	3	10	8	6	10	5	5	10	9	6	2	4	6	0	0	1	0	1	4	5	1	0	0	1	0	0	1	0	0	2	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	3989	1489	630	366	383	695	1443	404	968	166	130	81	62	72	61	88	177	299	189	41	18	81	17	38	135	56	22	19	28	13	47	11	8	8	3	5	9	5	10	2	7	1	2	10	2	2	9	9	5	1	4	6	0	0	1	0	0	4	3	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_all	80	7308	8909	3294	3434	1964	2218	645	1444	571	409	316	269	198	173	161	183	181	131	103	79	193	57	94	62	63	61	57	60	29	19	20	25	25	20	20	71	11	24	13	14	9	7	26	3	5	6	25	3	4	11	1	1	7	10	4	2	0	0	1	1	0	4	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2529	7770	2401	2914	1589	1959	234	1280	394	213	132	90	36	64	28	108	133	97	70	24	178	16	72	43	50	50	49	55	13	4	7	11	14	3	17	69	5	22	7	11	4	3	26	0	4	1	24	3	2	11	0	0	4	9	3	0	0	0	0	0	0	3	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7205	8884	3220	3396	2008	2248	614	1634	648	428	309	293	188	173	160	180	175	136	108	88	172	52	88	56	57	64	65	49	31	22	20	28	22	19	19	63	12	19	10	16	11	7	26	4	6	4	26	6	4	9	1	2	6	10	4	3	0	0	1	1	1	4	0	0	3	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	2409	7776	2354	2900	1635	1983	221	1448	428	230	140	97	37	65	26	100	125	99	70	24	149	12	63	35	46	53	55	42	10	5	8	12	8	5	15	60	5	17	6	13	5	4	26	0	4	1	25	6	1	9	0	0	3	10	3	1	0	0	0	0	1	3	0	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	7213	8704	3142	3443	2009	2157	643	1570	673	413	288	298	216	185	159	188	156	137	91	78	171	52	64	67	62	65	54	44	26	25	18	31	19	18	23	39	8	14	12	10	10	5	22	5	8	4	22	8	8	9	2	2	2	3	4	1	0	0	1	1	1	2	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	2408	7588	2270	2933	1611	1887	229	1399	436	225	134	93	44	69	32	115	103	94	58	22	148	8	37	40	48	54	46	36	10	6	11	9	9	4	21	35	4	11	7	8	5	5	21	2	4	0	22	7	6	9	0	0	0	2	3	1	0	0	1	0	1	2	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	7182	8578	3103	3329	2036	2025	623	1602	656	394	285	277	224	172	147	171	136	136	106	73	176	42	65	66	69	83	60	59	26	29	15	28	24	14	30	40	6	19	10	11	9	2	18	4	7	5	10	6	12	8	2	1	1	3	0	1	1	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	2380	7444	2237	2828	1627	1750	212	1424	423	212	119	91	58	61	32	94	78	95	68	20	147	7	39	39	54	68	52	48	8	5	7	9	16	5	28	34	2	15	6	10	3	2	16	2	3	1	10	5	9	7	0	0	0	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	7322	8564	3124	3361	2039	2071	624	1540	614	378	302	250	220	183	143	153	133	135	123	81	181	36	55	63	77	82	44	61	25	31	13	25	26	12	31	38	10	20	10	12	10	3	7	7	7	6	6	3	11	5	3	0	1	3	0	1	2	0	1	1	2	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2456	7387	2244	2860	1618	1791	205	1367	400	187	114	89	60	63	33	90	84	93	81	26	153	5	35	37	58	71	39	51	9	5	7	9	18	3	29	33	5	14	6	12	5	3	5	5	2	2	6	2	8	4	0	0	0	2	0	1	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7294	8652	3133	3349	2044	2174	629	1440	593	380	333	238	219	183	145	141	140	121	124	77	200	44	63	67	81	77	48	53	33	27	14	18	42	9	28	42	11	19	13	12	9	2	4	9	5	3	15	3	9	13	2	0	1	4	0	1	2	1	3	1	3	1	1	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2467	7432	2252	2831	1628	1899	196	1264	397	178	125	79	50	64	30	78	93	86	79	22	176	10	45	40	61	65	38	45	11	3	7	8	37	3	26	37	5	14	9	12	4	1	2	7	2	2	15	3	8	12	0	0	0	3	0	0	1	0	2	0	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7268	8765	3199	3342	2077	2313	615	1465	583	389	340	232	190	186	163	158	149	122	141	73	207	56	60	59	93	64	43	48	32	25	15	20	47	12	28	36	14	25	12	14	7	3	5	10	3	4	15	4	1	25	2	0	3	3	0	2	2	1	3	0	10	1	1	0	1	3	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2523	7575	2334	2843	1671	2053	215	1284	380	190	143	79	39	72	35	93	94	80	90	20	181	10	39	39	74	53	32	43	11	3	6	11	39	6	25	31	5	18	10	13	3	1	4	8	1	1	14	4	1	24	0	0	2	2	0	0	2	0	2	0	9	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7260	8611	3082	3189	2131	2120	635	1331	555	388	313	242	190	169	165	145	161	117	135	71	165	60	57	61	70	54	45	48	24	20	13	13	50	10	20	38	13	27	11	18	6	3	7	9	0	5	23	5	1	30	1	1	6	6	0	3	1	1	4	0	9	1	1	2	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south28_active	80	2402	7393	2218	2707	1713	1855	211	1156	356	210	133	81	40	65	33	80	96	74	87	19	148	13	35	42	53	44	32	44	7	2	3	6	40	4	15	34	6	22	9	16	2	1	6	5	0	2	22	5	1	30	0	1	5	5	0	0	1	0	2	0	8	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south29_all	80	7132	7785	2801	2879	1877	1807	626	1190	539	384	296	261	189	172	161	142	156	122	129	68	132	58	61	57	60	42	49	57	21	19	13	17	42	16	23	23	10	25	12	20	7	4	7	9	3	6	16	4	1	20	1	1	6	4	3	3	1	0	4	0	8	1	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south29_active	80	2168	6425	1883	2348	1476	1513	195	1017	321	186	124	67	55	59	42	67	85	73	75	15	105	10	28	38	46	34	37	47	5	4	3	6	32	5	14	21	3	17	10	16	2	1	7	6	1	2	12	4	1	20	0	1	5	3	2	0	1	0	2	0	7	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south30_all	80	7081	7669	2810	2870	1910	1809	627	1196	555	386	294	252	204	175	160	126	150	131	115	69	138	66	58	65	57	53	47	64	18	14	15	18	30	11	23	21	8	14	12	19	8	7	7	13	8	5	21	3	0	9	3	1	5	7	3	3	1	0	3	0	4	0	0	3	0	2	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south30_active	80	2130	6304	1873	2363	1505	1497	182	1023	336	165	112	70	57	57	40	54	86	76	66	19	115	11	21	46	39	44	35	54	4	4	5	7	23	3	15	17	3	9	9	13	3	3	7	10	5	2	16	3	0	8	0	1	4	7	2	0	0	0	2	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south31_all	80	7195	8928	3184	3515	2172	2133	647	1550	627	381	297	270	225	191	132	137	164	148	136	58	216	48	76	56	45	81	61	85	31	20	20	17	36	12	30	30	9	31	2	13	10	4	12	6	2	2	14	10	9	11	1	3	1	0	1	0	1	2	1	3	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2530	7775	2309	3009	1768	1829	231	1403	421	213	136	81	51	64	28	70	113	100	97	19	202	21	55	36	31	69	46	67	9	6	7	11	28	7	24	27	5	30	1	13	5	3	10	4	2	2	14	8	8	8	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7206	9133	3228	3465	2013	2197	655	1568	592	393	275	266	218	186	135	146	178	135	127	59	231	48	74	57	51	67	47	87	25	17	13	23	30	12	33	36	9	22	2	15	9	6	14	8	3	1	14	8	8	16	2	3	3	0	1	0	1	2	1	2	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2523	7992	2328	2962	1605	1899	247	1418	390	224	120	84	53	63	29	65	120	93	84	18	214	18	46	38	37	53	34	71	5	6	6	17	25	4	24	34	5	21	2	15	5	2	13	6	2	1	13	5	8	14	1	1	3	0	1	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7229	9198	3229	3639	2038	2262	630	1493	545	392	290	262	201	182	136	135	173	121	123	58	192	54	68	62	76	67	61	80	23	17	13	27	42	14	29	52	10	21	4	13	7	5	14	12	4	0	22	6	4	14	3	2	4	1	1	2	0	1	0	1	4	1	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
