label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	north7_all	80	6145	2780	1847	1171	864	700	544	423	324	252	221	203	161	160	119	87	84	76	78	59	55	44	45	34	41	21	24	23	18	15	15	18	7	17	11	7	7	6	7	1	1	3	3	1	5	1	4	3	1	4	3	3	1	1	0	2	6	1	0	0	4	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	3074	1404	915	597	450	330	280	199	151	128	109	104	80	79	52	48	38	38	30	34	30	26	22	15	16	10	15	10	8	7	10	8	1	9	4	5	5	2	5	1	0	2	3	0	2	0	2	3	0	2	2	0	1	1	0	1	2	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6122	2722	1758	1159	856	709	539	438	342	266	232	191	167	166	124	97	84	88	75	58	69	45	56	34	35	28	24	22	20	12	20	17	6	14	10	9	6	8	8	2	4	1	4	1	1	1	3	1	1	2	3	4	0	0	1	2	4	1	1	0	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	3067	1355	882	578	437	324	267	206	161	135	112	96	79	85	59	50	38	43	29	29	35	28	26	15	13	12	11	8	6	5	15	8	3	8	3	7	4	4	6	1	2	1	4	0	1	0	2	1	1	1	2	0	0	0	1	1	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6070	2711	1705	1127	827	696	552	460	329	300	255	192	170	166	134	104	83	85	86	51	62	44	57	44	35	36	26	20	19	13	22	14	9	11	4	10	6	8	10	4	5	3	3	0	3	2	2	2	2	1	2	2	0	0	1	1	3	0	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	3028	1340	833	583	422	326	275	212	164	157	131	92	81	90	66	50	33	43	30	18	30	25	27	19	15	16	13	7	7	6	17	6	5	5	1	7	4	3	6	1	2	2	3	0	2	0	2	1	2	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6081	2694	1688	1135	860	703	556	413	335	292	267	194	170	171	124	105	95	83	75	46	59	47	52	40	26	30	28	24	23	18	20	12	13	13	5	10	7	10	8	8	7	3	3	2	3	3	3	2	2	0	1	1	0	0	1	1	2	0	1	0	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3083	1306	852	579	438	341	271	198	168	149	138	89	88	95	64	53	40	48	31	18	29	22	26	15	14	11	13	11	10	7	15	7	9	4	1	6	5	5	4	2	4	2	3	1	2	0	2	1	2	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5895	2769	1776	1211	813	654	560	488	329	275	254	201	184	148	137	105	111	77	75	56	53	51	54	34	26	30	27	22	21	16	18	22	22	13	12	11	8	7	9	4	4	9	6	1	5	4	2	1	0	2	3	1	4	2	1	1	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3006	1430	890	611	412	321	268	235	163	146	129	93	93	78	75	53	54	35	36	33	18	21	28	24	14	17	18	9	8	9	8	16	7	6	8	9	1	3	7	2	1	6	2	0	1	3	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6007	2772	1704	1224	816	645	537	461	319	304	242	207	161	132	131	102	111	73	60	49	45	43	54	37	29	29	29	20	23	16	17	21	20	16	13	10	4	6	10	6	2	7	6	1	7	4	2	0	1	0	3	1	4	2	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	3085	1447	849	625	416	318	264	234	159	153	115	102	82	71	64	50	60	32	30	27	20	18	30	26	18	16	21	7	11	7	7	14	7	7	9	7	0	3	7	3	1	3	3	1	3	3	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	5931	2814	1674	1224	817	632	524	464	325	308	233	200	150	117	122	115	105	68	57	62	47	47	55	38	34	24	26	15	25	17	11	13	14	10	13	9	5	6	9	5	2	8	5	3	4	1	2	1	3	0	3	0	4	0	2	0	0	1	1	0	0	1	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north13_active	80	2987	1453	837	612	415	322	263	234	156	156	100	101	77	57	63	63	56	29	26	29	23	26	28	26	21	17	20	6	13	8	1	8	6	4	9	5	2	2	4	3	1	4	3	1	3	1	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north14_all	80	6040	2770	1681	1216	832	646	524	449	317	301	213	202	160	127	119	115	105	76	74	69	45	56	59	33	35	18	18	21	24	12	13	10	12	8	10	10	7	6	9	6	5	7	2	5	3	2	2	2	4	0	2	0	3	2	2	1	0	1	1	0	0	0	3	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1
0.03	north14_active	80	3041	1393	823	615	411	338	273	224	157	154	96	105	83	59	64	66	59	36	37	33	24	28	29	19	18	14	10	8	15	4	3	6	4	3	5	3	4	2	3	3	2	5	1	2	3	2	0	1	1	0	0	0	2	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north15_all	80	6004	2802	1712	1186	847	692	524	458	337	307	224	199	158	122	120	114	89	84	78	72	49	51	55	30	35	21	22	27	26	14	14	8	16	7	11	11	9	5	9	3	6	5	1	5	4	3	3	4	4	1	1	2	3	2	2	2	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north15_active	80	3023	1383	834	602	424	362	265	224	174	142	108	94	82	59	66	67	49	45	44	34	26	28	21	19	20	12	11	13	16	7	4	4	5	5	3	3	6	2	4	0	2	4	0	2	2	3	1	1	2	1	0	0	3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_all	80	6062	2796	1748	1181	831	672	548	434	344	297	244	179	165	133	115	115	92	75	77	66	52	48	48	30	40	22	25	29	21	22	17	13	15	7	11	10	13	4	8	4	8	6	1	5	4	5	2	5	3	2	0	2	2	2	1	4	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north16_active	80	3042	1396	867	577	413	349	288	218	189	138	111	86	87	66	63	65	52	43	45	36	26	28	16	15	22	15	10	12	14	11	6	8	4	5	3	4	8	2	3	0	3	5	1	2	0	4	1	2	2	1	0	0	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	5917	2799	1762	1197	803	651	539	441	366	304	255	178	162	142	117	113	83	76	71	68	56	43	42	31	36	31	31	28	17	24	21	14	17	10	12	7	11	6	10	6	7	5	1	3	4	5	2	5	2	2	0	2	2	1	0	3	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	2961	1413	883	591	399	338	284	227	194	138	121	96	77	76	64	61	45	46	38	32	30	26	15	16	23	16	12	12	10	13	10	7	9	7	4	3	6	4	4	2	3	4	1	2	0	3	1	3	2	1	0	0	2	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5927	2806	1727	1186	832	633	539	434	337	308	257	164	162	156	111	109	91	85	73	62	64	49	35	35	35	33	38	29	14	23	20	16	17	12	15	4	11	5	9	6	6	6	4	4	3	5	2	5	1	1	0	2	1	3	0	3	1	2	1	1	1	2	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2925	1414	855	600	409	340	286	218	171	140	123	91	70	81	61	55	41	44	40	34	34	25	15	17	20	16	16	17	6	13	9	7	8	8	6	4	3	4	3	2	3	5	2	2	0	1	1	4	1	0	0	2	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5878	2808	1705	1199	852	620	499	426	338	315	233	171	166	155	112	108	91	77	67	57	63	44	39	33	32	38	44	26	17	14	20	11	16	12	13	4	10	6	6	5	8	7	4	2	2	4	1	4	2	1	0	4	1	3	0	0	1	2	1	1	0	2	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2853	1423	830	600	426	317	259	212	171	152	113	89	75	81	63	55	43	37	32	34	30	21	22	14	17	18	19	15	7	8	10	5	10	9	7	1	3	3	3	2	4	5	1	1	0	1	1	4	2	0	0	4	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5992	2765	1710	1155	876	655	509	393	332	292	249	183	173	162	109	108	93	85	69	61	51	51	36	31	32	31	37	27	14	18	14	9	18	10	9	5	6	10	8	4	8	5	5	2	1	5	2	3	2	1	0	4	1	2	3	0	0	2	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2922	1399	827	582	451	327	258	197	170	142	129	86	84	83	58	58	40	34	37	34	23	26	20	16	16	13	20	17	5	11	6	5	7	8	5	1	1	4	2	3	5	4	1	0	0	3	2	2	1	0	0	4	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6147	2754	1689	1124	836	651	485	421	336	290	226	207	179	135	126	116	103	84	76	49	58	60	65	35	34	24	26	28	12	14	15	19	9	14	6	13	7	6	5	3	8	1	5	5	4	3	2	3	6	1	3	1	0	0	1	1	3	0	0	1	0	2	2	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	3043	1397	854	588	425	326	231	213	169	138	99	113	102	78	58	60	65	46	39	26	29	31	36	15	16	11	11	12	5	9	8	13	5	7	5	6	4	2	4	1	4	1	2	3	3	1	1	1	2	1	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	6132	2749	1709	1102	822	643	506	432	337	284	232	202	191	148	123	115	94	85	77	49	61	60	55	41	31	26	26	23	13	14	14	15	9	17	9	13	10	5	3	2	6	5	2	3	4	3	2	2	7	0	1	3	1	0	1	1	2	0	1	1	0	2	2	0	1	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south22_active	80	3055	1385	855	558	403	331	239	221	179	140	95	104	104	81	55	57	61	48	39	25	29	31	30	15	15	13	9	9	7	9	8	13	4	9	7	7	5	3	3	1	3	4	1	2	2	1	2	0	3	0	1	3	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south23_all	80	6124	2707	1736	1141	819	679	522	432	339	287	248	187	194	141	136	109	97	84	82	50	43	52	56	43	25	26	23	21	18	16	13	16	8	14	9	11	9	3	2	1	5	8	2	4	4	1	1	1	10	1	1	3	2	0	2	1	2	0	1	1	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	3048	1365	867	562	397	331	255	220	176	138	102	101	101	75	64	60	62	46	43	22	19	24	34	22	13	11	9	10	9	7	9	11	3	6	7	7	3	2	2	1	2	6	0	1	3	0	1	0	5	1	1	2	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	6051	2738	1703	1134	831	686	529	437	354	302	239	179	178	137	136	105	88	86	84	56	45	48	60	45	23	25	28	24	24	20	16	19	8	12	11	9	7	3	3	3	4	8	2	4	2	4	2	3	7	1	2	3	3	0	1	1	0	1	2	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	2988	1346	846	557	390	325	260	211	182	153	102	90	97	77	66	50	49	47	44	26	22	21	38	26	13	10	14	14	14	8	9	11	3	4	6	7	2	3	2	1	0	6	0	1	1	0	2	1	4	1	2	2	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	6017	2776	1717	1149	857	685	524	428	351	289	233	187	172	137	128	106	75	91	70	61	44	44	52	48	25	30	29	20	27	20	20	18	7	12	11	4	6	4	4	7	5	6	3	4	3	3	2	3	6	3	4	3	3	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	2934	1349	844	574	431	337	257	200	182	140	102	98	95	80	65	44	37	47	37	25	19	20	32	27	13	10	15	13	13	8	11	8	2	5	6	3	2	3	2	2	2	4	1	1	2	0	2	1	3	2	3	2	2	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	5936	2760	1705	1213	878	672	508	401	348	274	218	197	163	139	121	108	72	87	62	56	55	47	44	41	26	28	28	19	21	19	16	17	11	12	9	7	11	7	3	9	4	3	4	5	4	4	2	3	6	4	3	1	1	0	0	1	1	1	2	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2902	1359	862	601	438	343	251	187	176	128	106	100	84	80	57	44	34	48	33	29	25	21	24	25	13	10	16	13	12	9	9	8	3	5	3	5	4	5	1	2	2	2	1	2	2	1	2	1	2	2	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6009	2769	1710	1245	910	682	521	394	351	269	229	189	173	149	111	99	75	98	53	65	50	45	39	37	32	31	26	17	20	17	17	13	10	14	12	7	8	8	3	10	3	2	3	3	4	3	4	3	3	5	2	2	0	0	0	1	1	1	1	2	0	1	1	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2976	1410	856	629	459	352	255	196	175	124	118	96	87	78	48	39	37	48	27	35	25	24	17	20	18	15	14	12	10	12	10	5	2	7	6	2	3	6	1	2	2	0	1	2	1	2	2	2	1	2	1	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6030	2847	1703	1224	887	687	534	391	344	268	219	178	181	170	119	94	86	87	59	70	59	46	38	29	36	25	23	18	13	13	17	11	14	13	14	11	9	6	4	7	2	3	2	3	4	3	5	2	3	4	1	2	0	0	0	1	0	1	2	3	2	2	1	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	2995	1436	874	627	442	365	272	200	163	124	119	95	92	84	53	41	42	46	27	38	30	24	16	16	22	14	10	11	7	11	10	6	5	9	7	5	4	5	2	2	1	0	0	2	1	3	1	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	6062	2862	1654	1215	887	692	532	410	364	277	228	182	199	186	129	95	102	78	75	70	58	43	42	31	36	25	26	23	11	15	14	16	14	12	11	9	7	3	3	6	1	2	3	2	4	3	5	2	3	3	1	3	0	1	2	1	0	2	2	3	2	3	1	0	2	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	2994	1428	856	622	431	376	277	202	177	127	125	96	97	88	62	50	52	37	33	40	33	26	21	18	25	18	11	13	6	11	5	10	4	9	6	3	4	2	1	1	0	0	0	2	1	3	1	1	1	1	0	2	0	1	2	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	6040	2913	1656	1220	880	661	532	409	354	276	225	192	190	188	117	99	90	73	79	64	58	46	38	36	37	21	25	16	6	15	16	21	16	8	15	8	7	3	2	5	3	2	3	2	6	2	7	3	4	2	1	4	2	2	2	1	0	2	1	1	2	2	1	0	2	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	2984	1396	862	635	444	359	274	203	162	123	127	104	90	87	62	53	49	30	34	38	31	29	20	20	21	12	12	7	4	11	5	11	6	7	9	4	5	2	1	2	0	0	1	2	2	2	3	1	2	1	0	3	1	1	2	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	6131	2827	1733	1177	835	658	511	433	361	290	247	198	154	132	119	116	99	86	60	51	68	49	43	40	32	29	14	20	22	12	20	19	10	10	16	11	8	7	4	5	3	2	2	3	1	1	4	2	2	1	6	0	0	1	0	2	2	1	2	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3066	1366	836	595	425	331	260	222	180	144	123	108	76	65	51	59	57	39	31	32	35	16	27	17	12	11	6	7	8	5	9	9	7	7	5	4	3	4	1	2	0	2	1	2	1	1	3	1	1	1	3	0	0	0	0	2	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6084	2761	1754	1167	853	651	527	426	358	295	245	203	168	132	133	112	100	83	58	58	67	42	42	34	26	30	15	17	19	13	17	17	14	13	14	9	12	8	5	4	2	3	1	2	3	1	3	1	2	1	3	1	1	1	0	2	2	1	0	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	3019	1345	873	595	431	322	262	220	179	139	119	104	85	68	59	57	53	39	27	36	34	20	24	17	10	13	9	10	9	5	6	7	8	7	3	3	5	5	1	1	0	2	0	1	3	1	2	0	1	1	3	1	1	0	0	2	2	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6107	2744	1738	1197	865	639	555	427	346	287	234	198	179	140	135	103	102	86	67	62	61	48	37	31	34	28	20	23	18	16	15	19	16	18	12	11	10	7	4	5	4	4	1	2	4	2	4	1	5	2	1	1	2	1	0	2	2	0	1	2	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	3071	1333	851	609	436	317	285	213	176	142	116	105	85	68	60	55	44	44	32	34	32	29	23	15	12	12	12	14	11	7	8	10	8	9	3	5	3	5	1	2	1	2	0	1	2	1	2	0	1	1	1	1	2	0	0	1	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6143	2756	1725	1258	893	677	561	416	328	277	236	216	192	145	152	100	98	94	66	66	63	52	35	35	32	28	19	22	16	17	14	17	17	14	8	13	10	9	5	5	5	4	2	2	4	2	2	2	4	2	3	1	3	0	0	2	1	0	1	2	2	1	0	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south34_active	80	3079	1358	856	636	447	319	285	208	171	129	120	105	100	71	66	51	42	49	30	34	35	34	18	17	15	12	10	14	10	8	8	10	7	4	0	7	2	3	1	3	3	2	1	1	2	1	1	1	0	0	2	1	2	0	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
