label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north6_all	80	3778	4830	993	785	551	616	278	301	292	614	154	199	86	88	66	351	196	44	39	29	27	104	96	48	8	18	7	15	2	4	3	6	8	5	4	7	5	5	2	1	0	0	0	7	0	0	1	1	1	1	1	6	3	2	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0
0.03	north6_active	80	1007	4152	363	359	303	443	60	183	201	545	70	148	32	44	20	340	176	16	11	3	15	98	88	46	3	14	1	5	1	3	3	6	8	1	2	6	1	5	2	0	0	0	0	7	0	0	1	1	0	1	1	6	3	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
0.03	north7_all	80	3751	4965	1013	771	567	679	271	282	302	597	152	190	91	86	74	336	185	33	39	36	24	96	80	43	13	16	9	12	7	6	3	7	11	5	3	3	6	4	1	1	1	0	0	8	0	1	0	1	1	1	1	3	3	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	982	4253	368	364	320	487	55	177	210	523	77	150	33	44	25	324	170	13	12	6	14	89	74	40	4	11	2	4	2	2	1	7	11	2	1	1	2	4	1	1	0	0	0	8	0	0	0	1	0	1	1	3	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	3745	5028	998	775	579	708	271	277	306	574	147	194	89	88	67	360	183	38	38	44	30	87	91	46	17	13	9	8	9	7	3	5	23	6	4	3	4	5	1	3	2	0	0	8	0	1	0	1	0	3	1	1	3	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	983	4324	365	351	336	522	60	169	220	514	73	154	30	48	24	346	169	17	11	9	20	80	87	42	3	10	2	3	2	1	1	4	23	2	2	1	3	5	1	3	0	0	0	8	0	0	0	1	0	2	1	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	3700	4906	1013	764	601	680	269	271	308	565	144	204	82	85	68	364	263	38	38	43	29	92	75	58	12	11	10	7	8	9	3	4	19	4	3	7	3	2	0	4	2	0	0	4	0	1	0	0	0	3	0	2	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	979	4180	353	352	357	510	52	156	226	503	71	166	30	44	22	345	251	15	11	7	19	83	72	55	1	6	3	3	1	0	0	3	18	1	2	5	3	2	0	3	0	0	0	4	0	0	0	0	0	1	0	2	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3674	4800	1034	772	614	674	271	279	332	569	144	206	75	78	71	334	273	33	33	34	37	92	93	62	14	10	8	8	6	8	5	6	18	5	2	18	4	3	1	3	3	1	0	0	1	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	987	4117	359	350	353	506	52	157	237	509	64	157	26	41	27	315	263	14	9	5	24	81	88	60	2	5	2	3	0	1	0	4	17	2	1	17	3	2	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3693	4773	1072	767	601	654	296	312	291	465	139	224	92	109	47	293	187	32	27	17	22	110	136	53	5	18	5	11	8	7	10	6	10	7	4	40	3	5	2	1	2	0	0	10	0	2	1	2	1	0	3	3	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	1
0.03	north11_active	80	1028	4097	419	351	348	482	67	182	209	419	73	184	32	67	19	277	177	11	5	1	8	101	132	48	2	10	2	6	1	1	4	2	8	2	2	39	1	4	0	1	0	0	0	10	0	1	0	0	1	0	2	3	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	north12_all	80	3629	4697	1024	784	607	651	294	306	311	486	147	229	93	105	50	296	171	37	31	23	25	99	134	56	6	16	8	7	7	6	10	6	8	6	5	39	3	9	4	2	2	0	1	7	1	0	1	1	4	0	2	4	0	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	992	4027	406	353	361	478	69	175	224	439	70	190	32	58	21	277	158	11	8	6	11	91	129	50	3	7	4	3	3	2	2	5	7	1	2	37	1	8	1	2	0	0	0	7	0	0	0	0	4	0	2	4	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3744	4659	1033	762	570	647	299	310	321	483	133	227	94	97	56	272	166	38	37	27	24	109	152	45	9	16	8	6	7	4	9	8	19	6	5	16	2	13	5	2	1	0	1	9	4	0	1	0	3	1	0	4	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	1050	4030	413	342	339	464	74	168	220	436	64	186	34	58	20	255	150	10	9	9	11	104	147	38	4	9	4	1	2	1	2	6	18	1	3	15	1	13	1	2	0	0	0	9	3	0	0	0	3	1	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3727	4726	1062	740	574	644	317	302	321	497	117	226	97	88	59	244	181	44	36	30	26	104	152	54	15	16	10	9	9	6	6	10	22	3	3	9	0	12	6	2	1	0	3	5	4	0	0	0	3	1	1	4	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1018	4067	414	340	317	466	69	181	224	452	53	183	38	49	21	228	163	13	10	10	11	98	148	48	7	12	4	3	3	1	2	6	21	0	1	8	0	12	2	2	0	0	0	5	3	0	0	0	3	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3679	4696	1030	726	612	647	300	285	301	497	123	236	96	87	59	279	183	42	35	27	21	97	119	44	17	16	11	10	10	4	8	10	26	1	3	7	2	9	4	1	0	0	6	3	3	0	0	0	3	5	1	5	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0
0.03	north15_active	80	1017	4067	395	346	329	486	72	166	208	452	57	192	35	48	22	264	166	10	9	7	11	91	118	40	6	13	2	2	3	0	4	4	25	0	2	7	0	9	1	0	0	0	3	3	3	0	0	0	3	5	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north16_all	80	3659	4742	1027	705	598	640	288	303	264	442	133	255	91	81	59	262	221	40	37	23	23	99	118	36	16	15	16	10	9	5	5	9	24	2	4	8	3	9	2	1	0	1	5	11	5	1	0	0	0	5	1	6	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0
0.03	north16_active	80	1011	4081	369	344	324	492	67	184	187	394	62	212	34	47	21	247	208	9	9	6	14	93	118	32	5	11	3	4	3	0	3	4	23	1	2	5	0	8	2	0	0	0	3	11	5	1	0	0	0	5	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north17_all	80	3684	4712	1031	722	616	615	294	310	262	460	132	244	96	86	68	307	237	50	32	25	17	62	92	33	13	14	15	8	4	3	5	11	16	3	5	7	5	11	1	1	1	1	4	13	6	1	0	2	1	4	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
0.03	north17_active	80	1022	4040	366	352	353	455	69	187	190	414	57	198	35	52	36	294	220	8	6	6	11	56	91	31	4	11	3	4	2	0	3	7	15	2	2	3	0	9	1	0	0	0	4	13	5	1	0	1	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north18_all	80	3731	4828	1036	761	592	614	300	301	287	496	153	248	86	73	73	354	266	54	38	27	21	87	124	37	13	12	17	8	6	9	3	8	10	3	6	11	3	10	1	1	2	1	1	12	6	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	1047	4153	373	373	355	441	64	184	197	449	65	209	31	43	35	338	244	7	10	8	14	78	120	36	5	8	2	4	4	1	2	8	8	2	3	7	0	8	1	0	0	0	1	12	5	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	3791	4748	1016	794	619	628	296	298	283	550	144	230	87	75	74	429	255	46	41	26	21	108	108	63	12	19	14	14	5	13	6	5	12	3	7	10	2	8	8	2	2	0	2	3	1	2	1	3	1	0	2	1	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	1074	4106	376	371	363	446	64	182	207	498	57	187	28	43	33	411	234	11	10	6	9	101	104	61	4	17	4	5	4	2	2	5	10	1	3	7	0	7	2	2	0	0	1	3	0	2	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	3778	4673	998	804	583	646	280	299	304	535	158	210	91	77	74	441	236	35	39	29	23	123	103	50	10	17	13	13	7	12	10	1	19	3	4	10	1	3	12	2	1	0	1	3	3	2	1	2	0	0	1	1	0	2	0	2	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0
0.03	north20_active	80	1030	4050	395	373	330	475	59	179	220	488	71	174	31	46	31	422	218	12	8	3	8	117	97	47	4	13	3	4	4	3	5	1	17	0	3	9	0	3	6	2	0	0	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south21_all	80	3911	2169	2093	755	888	385	310	246	225	141	186	166	152	118	102	217	47	27	37	24	35	23	15	15	16	6	11	15	8	41	4	7	4	0	4	4	1	4	4	3	2	0	0	10	6	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south21_active	80	1456	1246	1666	383	639	152	123	132	103	41	135	118	108	93	67	197	29	5	18	6	21	10	4	4	7	1	6	9	4	41	2	1	2	0	2	3	0	2	4	2	0	0	0	8	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south22_all	80	3857	2224	2161	759	840	416	302	237	213	154	193	177	173	106	94	200	55	23	32	20	39	25	15	12	20	9	9	19	6	54	4	9	6	2	3	3	4	4	7	4	0	0	0	9	5	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1461	1261	1735	393	605	161	115	133	102	49	141	140	128	75	65	181	32	8	15	5	25	9	3	2	6	3	5	10	2	54	2	1	4	1	2	1	2	2	7	2	0	0	0	8	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3770	2182	2153	791	874	409	326	241	197	136	199	177	167	95	81	224	57	18	33	27	34	22	8	15	15	14	4	17	4	55	6	7	6	3	3	4	4	2	6	4	0	0	0	8	2	0	0	0	2	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1396	1227	1737	410	660	149	127	131	101	47	143	128	124	64	55	204	30	10	14	4	22	7	1	1	2	8	0	7	2	55	3	2	3	1	2	1	2	0	6	2	0	0	0	8	2	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3782	2122	2109	777	895	434	318	256	191	119	189	159	147	91	85	214	56	21	24	26	42	27	15	18	17	15	9	10	8	73	8	8	4	4	4	2	5	2	7	4	3	0	2	3	0	0	0	0	0	1	2	3	3	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1418	1225	1710	404	683	163	137	140	102	40	135	112	109	62	49	199	32	8	8	2	30	10	6	2	4	10	1	4	5	73	5	1	2	1	2	0	2	0	7	2	3	0	1	2	0	0	0	0	0	1	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3776	2083	2151	788	915	419	311	265	205	113	190	168	114	99	82	178	63	21	27	28	41	24	11	17	14	17	11	8	13	65	9	6	5	4	5	1	3	2	4	4	4	2	2	3	0	0	0	0	0	0	1	3	3	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1438	1228	1757	402	683	149	140	157	109	36	136	107	92	73	46	161	33	7	7	2	27	9	5	3	3	12	1	4	8	64	5	1	3	1	2	0	1	1	2	2	3	0	1	2	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3804	2071	2145	827	871	438	329	254	226	137	172	187	107	94	75	185	48	23	26	27	32	29	15	15	11	11	11	6	12	51	10	7	3	2	4	3	3	4	5	6	4	3	2	2	0	0	0	0	0	0	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	1483	1206	1754	423	648	161	152	143	116	46	130	119	84	66	46	173	23	8	9	6	17	14	5	4	3	5	2	3	7	49	6	1	1	0	2	3	1	1	3	5	3	1	1	1	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	3822	2070	2215	857	868	417	329	241	240	159	193	179	122	103	82	155	53	22	21	31	30	29	16	16	8	12	10	4	10	44	7	7	4	0	1	4	3	4	5	5	5	3	2	18	0	1	0	1	0	1	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	1458	1198	1796	429	634	145	155	128	114	57	140	119	97	77	46	144	17	7	9	7	15	12	3	5	2	6	2	2	4	40	3	1	1	0	0	4	2	1	3	5	4	1	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	3827	2060	2197	825	844	420	331	243	217	169	208	149	111	89	84	194	45	25	28	28	32	30	19	17	6	17	8	5	10	42	7	7	5	2	3	5	3	5	3	5	1	4	1	16	0	1	0	1	0	1	2	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_active	80	1453	1181	1758	419	592	148	157	127	98	58	148	102	85	61	49	179	13	5	14	6	19	14	2	5	2	9	4	2	7	38	3	3	1	0	1	4	2	1	3	5	1	4	0	16	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_all	80	3820	2070	2191	782	878	388	326	260	228	172	209	137	115	94	90	214	48	27	29	26	31	27	22	16	7	15	12	9	10	37	5	5	4	3	2	3	2	2	3	4	1	8	1	18	0	1	0	1	1	1	2	1	0	0	2	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1417	1197	1767	375	619	134	155	145	110	56	136	100	88	62	51	200	16	5	14	5	19	14	7	5	3	8	7	4	7	34	2	3	1	0	1	1	2	1	3	4	1	8	0	18	0	0	0	0	1	0	1	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3817	2026	2145	768	901	383	325	271	221	160	216	142	128	107	80	254	46	30	34	18	26	27	24	15	9	14	13	11	11	61	8	6	5	5	3	3	1	3	3	1	1	11	1	4	0	0	0	0	1	0	0	1	0	2	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1426	1171	1740	379	643	132	153	160	111	52	138	103	98	73	52	235	21	7	12	2	20	15	7	4	2	7	8	4	9	60	2	3	2	0	1	0	1	1	3	1	1	11	0	4	0	0	0	0	1	0	0	0	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3942	2097	2192	734	914	357	318	296	209	150	173	181	151	103	92	215	48	43	39	26	38	21	16	13	13	16	15	18	9	52	3	3	5	5	5	3	5	2	2	3	3	0	3	3	1	1	0	0	0	0	0	0	2	1	0	0	7	1	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south31_active	80	1455	1224	1728	369	684	135	147	172	93	44	101	117	120	63	58	206	25	8	18	8	22	8	3	3	3	7	2	16	7	52	1	3	2	2	0	2	3	1	2	1	3	0	1	2	1	0	0	0	0	0	0	0	2	1	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south32_all	80	3889	2060	2206	745	870	361	321	282	212	146	172	178	145	101	95	232	38	44	36	30	41	25	20	18	15	21	14	16	12	49	4	4	6	2	3	2	6	1	2	2	3	0	2	2	5	1	0	0	0	0	0	2	2	1	1	0	7	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south32_active	80	1433	1173	1728	365	652	126	144	161	96	43	104	111	108	64	59	221	25	8	15	12	28	6	6	3	3	11	2	12	9	49	0	2	2	0	0	1	4	0	2	1	2	0	1	2	5	0	0	0	0	0	0	2	2	1	1	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_all	80	3847	2071	2202	741	859	376	318	303	213	147	179	168	137	112	89	217	50	42	33	28	45	23	26	18	16	18	10	11	11	41	7	3	9	2	3	3	6	3	5	2	2	0	1	5	4	1	0	1	0	0	0	3	2	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0
0.03	south33_active	80	1412	1177	1769	361	639	124	144	184	97	45	117	99	96	69	57	203	26	6	12	8	30	7	9	2	6	9	1	6	8	40	3	1	2	0	0	1	4	0	3	2	1	0	0	5	4	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
0.03	south34_all	80	3812	2064	2133	752	861	371	305	284	209	153	193	163	133	114	70	206	56	29	29	27	37	18	18	22	16	19	9	8	11	33	10	5	7	4	5	2	5	4	3	3	3	0	2	5	7	1	0	1	0	0	0	3	0	4	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south34_active	80	1383	1178	1727	368	650	131	128	172	94	49	127	100	91	76	41	190	30	5	11	7	27	7	6	4	5	9	1	2	7	32	4	2	1	1	1	0	1	0	1	3	1	0	1	5	7	0	0	0	0	0	0	3	0	4	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	3722	2082	2148	753	820	408	305	299	208	153	202	156	144	120	59	252	61	23	30	33	28	20	18	18	15	12	9	9	8	45	10	4	6	4	4	4	2	3	5	3	3	1	1	3	6	1	1	1	0	0	0	6	0	4	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south35_active	80	1346	1172	1751	398	603	141	130	181	92	46	136	105	106	79	37	232	31	4	9	8	19	11	6	4	5	7	1	5	6	43	4	2	1	1	1	1	0	0	2	3	1	1	1	3	6	0	0	0	0	0	0	6	0	4	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	3710	2066	2269	764	790	427	308	303	204	154	186	163	143	105	58	242	54	22	31	26	28	18	13	18	11	12	10	8	12	32	8	4	5	4	4	4	2	1	3	4	2	2	1	0	7	1	2	0	0	1	0	6	0	5	0	1	3	0	0	0	1	0	0	1	0	1	0	0	0	1	0
0.03	south36_active	80	1330	1172	1869	410	578	151	123	192	92	51	125	120	110	69	39	225	31	5	11	7	16	10	4	6	2	6	1	4	10	31	3	2	3	1	1	2	0	0	1	4	0	2	1	0	6	0	0	0	0	0	0	6	0	4	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south37_all	80	3706	2030	2241	759	802	430	320	293	215	151	191	178	148	99	81	228	59	30	37	32	22	23	13	14	12	12	13	10	10	24	7	5	3	4	1	5	2	1	5	6	3	3	0	4	4	2	2	0	0	1	0	5	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	1371	1152	1840	400	589	158	134	177	93	49	136	129	108	64	51	207	36	7	12	10	14	10	4	3	3	6	5	4	9	23	2	1	2	0	0	2	0	1	2	5	1	2	0	3	3	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	3759	2006	2223	735	774	417	330	301	221	157	210	170	127	108	73	164	68	37	37	29	27	23	12	17	13	14	11	8	16	19	5	4	4	6	2	5	3	5	10	6	2	2	0	5	4	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	1388	1140	1812	379	560	161	139	191	102	53	162	119	91	66	46	143	44	11	16	11	16	11	4	5	3	6	4	3	9	19	2	0	2	1	0	1	0	1	7	5	1	1	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	3835	2016	2211	731	824	389	330	311	216	157	223	184	131	103	76	154	65	36	38	25	27	25	10	15	17	14	12	8	13	17	7	4	3	7	3	3	4	5	9	5	2	3	2	5	10	1	0	0	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1432	1127	1798	357	592	162	143	184	103	46	174	123	96	61	44	130	40	11	16	8	16	13	5	4	5	6	5	3	6	17	4	0	1	1	1	0	0	1	7	4	1	1	1	3	10	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3903	2031	2209	747	865	393	341	294	223	161	231	152	133	99	81	167	53	40	33	22	26	23	7	14	18	16	13	8	8	26	4	4	5	9	4	3	4	5	12	2	1	4	2	2	12	0	2	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1426	1126	1771	368	627	167	153	180	113	49	184	104	96	58	48	142	32	15	18	4	16	13	3	6	6	8	5	5	1	25	2	1	0	4	1	2	0	1	10	2	0	1	1	0	12	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
