label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north11_active	80	3655	1372	731	1563	879	314	389	176	231	97	46	56	78	9	15	52	9	7	24	3	3	4	6	3	2	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
0.03	north12_all	80	6533	2402	1384	2441	1406	503	587	306	374	150	81	86	115	32	23	87	31	11	20	9	5	4	10	1	4	2	1	1	0	6	2	5	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	3672	1283	755	1667	916	295	383	186	251	90	52	56	63	11	15	57	12	9	13	3	3	1	7	0	2	2	0	0	0	4	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	6567	2400	1438	2564	1420	541	581	287	382	136	64	82	113	27	35	71	28	12	24	13	5	6	9	2	6	1	0	0	0	6	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	3650	1279	767	1808	941	318	385	182	248	89	39	49	75	9	24	44	11	11	19	5	2	2	5	1	4	0	0	0	0	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6564	2432	1471	2560	1368	533	565	277	404	130	64	89	118	27	30	69	27	10	25	14	7	5	9	2	12	2	0	1	0	4	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_active	80	3607	1302	785	1781	907	323	372	173	245	82	36	55	79	9	19	43	10	8	12	6	4	1	6	1	9	1	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6402	2459	1381	2387	1362	534	549	256	380	127	65	87	105	20	27	55	18	10	25	19	7	5	8	2	8	2	1	1	0	5	3	5	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north15_active	80	3528	1300	722	1628	892	325	377	163	234	72	30	58	70	9	17	31	7	7	10	10	4	2	6	1	7	1	1	0	0	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6206	2415	1286	2165	1217	543	510	249	328	114	67	76	102	23	23	44	19	9	27	17	5	3	7	4	7	1	1	1	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north16_active	80	3367	1263	653	1432	782	323	336	154	212	63	35	50	70	15	9	31	6	4	11	10	4	2	6	1	5	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5945	2365	1199	1954	1246	493	503	251	311	115	73	74	87	27	25	35	30	14	22	16	7	4	4	5	1	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	3159	1196	603	1257	789	286	336	144	215	63	35	47	58	17	12	23	14	7	11	10	2	3	4	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5821	2328	1208	1846	1209	479	471	225	290	119	66	75	92	29	31	31	30	13	19	7	7	4	4	4	2	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	3009	1180	610	1185	772	271	285	124	195	64	32	47	55	15	15	19	14	7	12	3	1	3	3	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	5725	2352	1252	1860	1259	470	453	216	306	142	58	74	92	36	31	40	29	13	23	10	8	5	3	6	3	2	0	2	1	6	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	2972	1183	625	1190	815	270	271	125	199	83	28	46	57	18	18	27	15	6	15	4	2	4	2	3	0	1	0	1	1	5	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	5679	2409	1287	1872	1239	488	421	209	290	152	59	70	87	33	23	42	27	15	19	10	7	4	6	8	3	3	0	2	1	7	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	2987	1242	656	1231	817	289	242	124	180	89	28	45	42	15	13	26	15	5	13	3	3	3	3	6	0	1	0	1	1	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	6453	2494	1383	2322	1412	549	485	261	401	123	90	93	99	39	28	91	20	19	14	9	8	5	6	5	9	3	0	1	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	3570	1393	710	1548	884	308	297	149	270	74	45	60	66	15	12	61	16	11	5	4	1	3	1	4	2	2	0	1	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	6394	2493	1386	2301	1558	571	538	287	420	128	100	85	83	41	30	99	30	16	17	6	8	5	6	4	9	3	0	1	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3486	1348	713	1527	1019	330	336	163	273	71	53	48	55	16	15	72	20	9	8	3	0	1	1	3	3	2	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6452	2427	1350	2365	1547	564	529	293	426	135	102	74	87	42	33	84	29	19	19	3	7	4	5	4	11	2	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3541	1297	688	1583	1003	321	323	173	287	70	54	40	57	16	16	69	19	10	11	0	0	0	1	3	5	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6505	2467	1340	2374	1582	553	569	288	371	139	95	82	107	40	34	76	24	16	21	5	6	3	4	1	3	0	0	0	1	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0
0.03	south24_active	80	3578	1290	676	1623	1051	338	342	174	269	78	48	48	72	16	17	56	15	5	14	1	0	0	0	1	3	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	south25_all	80	6408	2420	1354	2332	1502	542	517	280	380	132	84	92	106	31	37	66	28	15	23	6	3	2	3	1	3	0	1	0	1	3	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0
0.03	south25_active	80	3520	1275	699	1594	1029	313	316	175	259	69	43	54	81	11	16	46	21	6	17	2	0	0	0	1	3	0	0	0	0	2	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0
0.03	south26_all	80	6235	2428	1320	2213	1423	527	463	276	358	124	70	95	109	27	34	59	27	10	21	5	7	2	2	3	5	1	2	0	3	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
0.03	south26_active	80	3317	1257	677	1503	938	310	265	176	232	66	35	59	78	12	15	42	22	4	14	3	1	1	0	3	4	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
0.03	south27_all	80	6112	2307	1340	2005	1256	524	438	265	327	116	71	96	109	27	25	43	26	8	22	12	8	4	3	5	4	3	3	0	4	1	4	0	0	2	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	3212	1177	666	1347	822	311	249	158	195	66	37	51	79	11	10	35	22	4	13	8	3	3	0	3	3	1	1	0	1	1	4	0	0	1	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_all	80	5968	2212	1319	1886	1194	489	439	250	336	112	78	93	96	34	22	33	16	8	20	11	10	5	3	6	5	3	2	0	4	0	4	0	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3104	1120	666	1272	741	291	251	145	202	67	39	46	63	14	10	19	11	5	14	8	3	4	0	3	3	1	1	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5945	2193	1313	1876	1203	486	449	251	351	109	74	91	102	38	18	28	19	10	13	13	11	4	8	4	5	2	2	0	3	0	6	0	1	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	3067	1104	666	1249	757	285	284	146	205	65	34	40	67	17	10	12	14	4	7	8	5	3	4	0	2	1	1	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	5938	2182	1265	1830	1164	445	460	252	367	118	75	75	92	35	30	46	16	12	14	9	9	5	10	2	4	2	0	0	2	1	5	1	1	1	1	0	0	0	0	1	0	0	0	0	1
0.03	south30_active	80	3098	1088	648	1205	727	252	290	160	222	71	39	34	57	16	19	28	11	4	9	5	3	3	5	0	1	1	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	1
0.03	south31_all	80	6223	2430	1372	2347	1536	545	526	242	462	153	75	93	109	35	25	60	27	17	14	11	8	4	6	0	2	2	2	1	0	5	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	3406	1296	750	1622	1022	336	329	131	317	100	41	56	72	10	19	27	22	6	11	5	2	2	6	0	1	2	0	1	0	5	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	6230	2410	1380	2364	1520	551	573	261	483	167	86	92	125	35	31	64	33	12	14	12	7	3	6	2	1	1	2	1	2	7	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	3438	1293	764	1573	1046	331	373	154	315	105	44	50	75	11	22	32	28	3	10	7	1	1	6	2	1	1	0	1	0	7	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	6299	2374	1356	2394	1562	547	584	269	442	158	90	86	146	33	43	71	26	9	10	10	4	4	3	3	3	1	2	0	2	7	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south33_active	80	3497	1277	755	1603	1092	326	369	155	263	101	44	46	84	10	26	37	21	1	7	4	1	1	3	2	2	1	0	0	0	7	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south34_all	80	6302	2307	1345	2416	1396	541	557	273	406	151	89	83	147	30	40	62	21	8	16	12	3	5	3	5	6	1	4	1	3	2	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south34_active	80	3449	1229	722	1601	976	312	369	171	233	85	39	42	88	10	20	32	17	1	7	5	0	2	0	3	5	1	1	1	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south35_all	80	6132	2273	1302	2290	1332	493	485	267	361	147	89	70	128	29	33	51	31	11	22	10	3	3	4	6	11	1	4	1	3	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south35_active	80	3258	1192	690	1502	914	295	314	171	211	79	36	31	80	10	15	22	24	4	11	4	0	1	0	3	5	1	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south36_all	80	6040	2299	1307	2151	1193	482	470	234	289	147	86	78	106	29	23	37	30	14	28	8	5	1	7	7	9	2	4	2	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	3134	1152	674	1414	815	295	307	148	171	76	35	41	68	11	10	16	22	4	14	3	1	1	2	5	4	1	1	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_all	80	5914	2333	1312	1970	1164	483	419	234	269	140	81	80	90	25	19	41	37	15	27	4	6	0	6	6	11	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3053	1179	704	1286	760	298	259	144	173	76	39	44	54	10	6	27	27	4	13	2	2	0	2	4	5	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6055	2327	1283	1920	1180	484	407	223	262	144	89	83	76	29	18	46	33	17	29	3	7	1	5	4	6	1	2	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	3116	1194	685	1264	763	293	233	127	178	79	46	47	44	12	7	27	27	6	22	1	3	0	2	2	5	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5992	2293	1272	1848	1131	481	402	246	310	143	81	81	70	23	24	49	26	13	32	4	6	3	5	2	6	1	2	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	3091	1190	674	1202	724	287	237	144	210	83	39	47	42	11	12	25	17	4	26	0	3	1	2	1	5	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5926	2304	1257	1816	1191	472	414	240	277	133	79	77	70	29	24	51	32	11	33	5	8	3	5	2	3	0	2	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	3029	1159	640	1157	775	279	257	137	181	77	35	46	46	12	14	23	18	5	26	1	3	1	4	1	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
