label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north6_all	80	9222	3004	2664	851	811	686	292	225	307	124	95	95	145	85	85	50	29	11	27	13	8	12	5	3	4	3	2	0	0	2	3	1	0	0	0	2	0	1	0	0	1	1	0
0.03	north6_active	80	5227	1522	1576	366	429	392	123	100	173	63	46	58	94	52	66	25	12	3	18	4	5	6	1	2	2	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0
0.03	north7_all	80	9615	3020	2740	836	823	734	288	216	335	121	91	94	159	91	77	52	28	11	23	11	8	19	4	2	4	5	2	0	3	2	2	0	0	1	0	4	0	1	0	0	1	1	0
0.03	north7_active	80	5502	1524	1641	382	458	424	121	97	196	61	43	66	108	62	59	27	12	6	11	2	6	13	2	1	2	2	1	0	2	1	2	0	0	0	0	2	0	0	0	0	1	1	0
0.03	north8_all	80	9756	3056	2789	889	856	741	292	210	305	129	102	76	141	101	82	49	26	11	21	10	11	17	5	3	6	5	3	1	3	3	1	0	0	1	0	2	0	0	0	0	1	0	0
0.03	north8_active	80	5554	1585	1673	424	492	433	120	104	177	67	46	47	94	70	59	29	13	5	10	3	8	16	2	2	3	2	1	1	2	2	0	0	0	0	0	2	0	0	0	0	1	0	0
0.03	north9_all	80	9682	2998	2655	896	823	808	278	215	280	137	84	92	128	93	66	39	22	11	26	10	9	16	5	3	4	2	1	2	3	2	1	0	0	2	0	2	0	0	0	0	0	0	0
0.03	north9_active	80	5474	1529	1568	423	474	485	126	111	167	61	41	54	80	67	47	25	7	6	15	5	6	16	2	2	1	1	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north10_all	80	9369	3003	2565	885	793	765	276	198	229	133	94	92	106	90	64	49	23	9	23	6	9	16	3	1	5	1	4	2	1	2	1	1	1	3	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5223	1492	1544	425	440	453	124	98	129	55	48	55	58	57	39	35	8	5	12	3	5	14	0	1	2	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	9998	2993	2772	878	834	785	270	214	296	125	86	107	118	90	94	43	20	8	24	10	5	15	2	7	14	8	1	2	0	2	1	2	1	0	1	0	1	0	0	1	0	1	0
0.03	north11_active	80	5703	1548	1715	397	451	492	156	98	162	66	48	66	67	58	72	28	12	2	17	4	2	12	1	3	13	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	north12_all	80	10090	3066	2768	919	828	786	277	210	300	138	98	110	131	96	97	49	16	12	22	6	4	15	2	6	8	7	1	1	0	3	2	0	2	0	1	0	1	0	0	1	0	1	0
0.03	north12_active	80	5843	1616	1699	409	450	483	144	92	164	65	47	69	78	65	69	31	11	4	15	3	2	10	1	3	7	7	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0
0.03	north13_all	80	9695	3055	2697	929	815	796	286	218	283	134	103	107	127	88	100	47	13	10	19	5	6	9	1	7	10	4	2	2	1	3	2	0	2	3	0	0	0	1	0	1	0	0	0
0.03	north13_active	80	5535	1581	1648	422	442	494	142	101	144	66	51	61	84	61	70	28	7	5	14	3	3	3	0	3	8	4	0	1	1	1	0	0	2	2	0	0	0	1	0	1	0	0	0
0.03	north14_all	80	9363	3057	2586	904	774	736	290	200	300	131	106	110	116	80	89	50	20	12	15	4	5	6	1	4	10	1	2	2	1	1	2	0	2	3	2	0	0	1	0	0	0	0	0
0.03	north14_active	80	5307	1585	1516	417	422	458	127	93	169	62	47	61	73	55	67	30	14	5	11	2	4	2	0	1	7	1	0	1	1	1	0	0	2	2	2	0	0	1	0	0	0	0	0
0.03	north15_all	80	9340	2965	2549	900	796	755	299	226	315	130	104	112	117	78	73	61	17	12	19	7	7	17	2	3	8	2	3	2	5	0	0	0	1	3	2	0	0	2	0	0	0	0	0
0.03	north15_active	80	5260	1506	1510	423	440	453	135	105	192	65	54	61	83	39	50	36	11	5	15	2	6	12	1	2	4	2	0	1	5	0	0	0	1	2	2	0	0	1	0	0	0	0	0
0.03	north16_all	80	9369	2993	2580	903	847	747	307	227	318	125	89	120	107	70	63	53	23	15	19	7	4	18	2	3	9	3	1	1	4	0	0	0	1	1	3	0	0	2	0	0	0	0	0
0.03	north16_active	80	5235	1540	1548	421	468	449	143	102	204	66	46	78	71	34	46	30	15	6	14	3	4	15	1	1	6	3	0	1	4	0	0	0	1	0	2	0	0	1	0	0	0	0	0
0.03	north17_all	80	9697	3060	2724	953	865	797	296	227	340	124	91	111	116	72	65	58	18	12	22	9	6	29	2	4	11	2	2	1	7	1	1	0	1	0	3	0	1	1	0	0	0	0	0
0.03	north17_active	80	5459	1607	1692	427	499	464	135	97	222	60	52	71	83	39	45	40	13	5	16	4	4	27	1	2	7	2	1	1	6	1	1	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north18_all	80	9908	3050	2769	919	843	768	298	239	333	127	96	108	118	71	81	44	17	9	22	7	6	27	0	7	12	1	2	1	9	1	1	0	2	0	1	0	1	0	0	0	0	0	0
0.03	north18_active	80	5688	1632	1723	396	480	448	153	111	215	68	51	61	88	43	56	27	10	5	14	3	4	25	0	4	8	1	2	1	6	1	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9864	3130	2745	904	846	775	290	226	331	130	94	113	125	61	86	48	20	10	26	5	11	21	3	8	16	2	2	1	5	1	2	2	1	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	5745	1646	1675	383	479	446	150	105	196	68	48	71	84	41	59	31	7	5	17	3	7	19	3	3	12	1	2	1	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9907	3134	2778	872	857	765	282	237	352	136	91	118	119	68	82	38	24	15	24	6	11	26	3	8	12	2	1	1	5	1	1	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	5850	1666	1650	406	495	447	139	106	204	74	45	77	82	46	52	22	7	8	14	1	7	24	3	4	9	1	1	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9703	3170	2870	897	904	758	284	192	325	156	106	102	157	62	82	43	14	11	25	6	7	19	3	1	8	1	2	1	2	2	2	2	3	0	3	0	0	1	0	1	0	0	0
0.03	south21_active	80	5611	1571	1813	424	552	498	131	90	204	84	54	64	114	47	39	26	8	4	18	3	4	18	0	0	5	1	1	1	1	1	0	2	3	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	9737	3160	2899	878	893	745	289	191	345	150	99	93	154	59	85	54	16	15	28	11	8	17	6	1	6	1	2	0	1	2	3	3	0	0	3	0	0	1	0	1	0	3	0
0.03	south22_active	80	5582	1589	1789	411	527	469	131	88	228	72	55	54	103	38	49	28	10	7	23	4	4	15	4	1	4	1	1	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	9818	3203	2835	840	888	758	318	192	329	141	97	89	152	58	83	49	20	18	36	11	7	20	7	1	4	1	2	0	5	2	4	5	1	0	0	0	0	1	0	1	0	3	0
0.03	south23_active	80	5643	1650	1727	372	534	463	143	90	226	70	51	49	88	37	46	23	11	8	32	3	4	16	5	1	2	1	1	0	4	0	3	5	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	9927	3191	2850	884	874	775	320	204	330	132	103	91	141	70	76	51	24	18	30	10	6	26	10	2	1	1	3	0	7	2	3	5	1	0	0	0	0	0	0	1	0	3	0
0.03	south24_active	80	5670	1663	1736	381	514	482	146	110	221	70	50	53	79	42	42	26	12	10	26	5	3	15	9	1	1	1	3	0	7	0	3	4	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_all	80	9832	3127	2857	955	844	811	325	194	324	125	94	92	135	70	77	47	27	20	28	10	10	19	9	1	1	1	2	0	8	2	3	5	1	0	0	0	0	0	0	0	0	3	0
0.03	south25_active	80	5608	1654	1710	414	486	509	149	105	225	71	44	55	73	39	41	25	12	12	23	2	7	8	6	0	1	1	2	0	7	1	3	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9962	3148	2823	967	885	845	308	196	322	116	88	103	134	79	69	42	22	19	22	10	11	20	9	3	2	0	3	0	9	2	0	4	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5718	1681	1724	418	472	542	143	97	228	65	40	62	83	47	33	26	10	9	15	4	7	10	5	1	2	0	2	0	8	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9923	3088	2711	967	919	854	280	197	312	122	81	105	133	86	73	58	23	17	25	12	13	14	6	2	2	5	2	0	5	1	0	2	2	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	5678	1612	1656	424	489	544	128	85	225	68	38	62	85	54	36	33	8	8	16	7	9	11	2	1	1	5	1	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9933	3097	2677	914	865	832	271	207	309	139	90	96	112	82	68	49	24	9	28	9	11	20	6	2	2	5	2	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	5674	1638	1671	428	465	512	136	95	226	73	40	57	63	50	36	26	11	2	16	6	9	16	2	1	1	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9704	3078	2746	890	882	832	258	214	320	131	110	97	107	95	70	43	25	10	33	15	11	24	4	2	1	6	1	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	5525	1621	1716	410	500	508	122	100	211	71	50	61	59	60	46	17	12	3	24	10	8	20	2	2	0	6	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9777	3075	2745	920	844	845	269	216	368	131	110	94	119	76	62	39	25	8	29	12	11	20	4	3	5	2	5	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	5553	1651	1747	415	474	515	129	115	246	71	50	55	67	45	48	21	13	4	18	8	6	16	2	3	0	2	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9913	3246	2836	868	881	835	306	219	331	149	88	112	157	68	100	63	14	8	23	5	5	32	5	1	2	6	0	0	3	3	1	0	1	0	1	0	0	0	0	0	0	1	1
0.03	south31_active	80	5777	1756	1739	387	502	533	151	98	227	85	35	58	108	36	75	45	7	4	17	1	1	18	4	1	1	6	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	9819	3197	2812	896	873	850	324	223	332	148	91	102	140	76	88	47	25	9	25	7	6	37	6	0	4	6	1	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	1
0.03	south32_active	80	5762	1738	1708	400	488	521	162	102	215	73	37	52	95	39	59	29	12	4	8	4	2	23	5	0	3	6	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	9632	3203	2854	868	819	836	309	224	337	142	92	106	137	72	64	47	28	9	26	9	6	24	7	0	4	4	1	0	4	0	0	3	1	3	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	5601	1721	1746	390	446	498	150	102	222	67	45	57	105	38	40	31	15	4	10	5	3	22	4	0	2	3	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	9710	3131	2788	857	842	841	318	222	308	147	93	106	125	72	67	41	30	13	29	7	7	20	5	1	3	4	1	0	5	0	0	3	1	3	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	5652	1647	1713	390	467	537	164	96	180	83	42	63	90	41	45	27	15	7	10	4	2	19	1	1	2	2	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9703	3099	2816	848	816	836	315	208	306	169	98	108	130	70	75	45	22	12	16	8	7	29	4	2	1	6	1	1	4	0	0	4	1	3	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	5627	1598	1716	391	461	527	160	89	173	102	47	63	92	48	54	32	11	7	8	4	2	22	0	1	0	3	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9698	3113	2823	844	813	797	301	208	319	161	109	102	114	73	66	35	14	11	17	6	6	26	3	6	3	6	1	1	6	0	0	1	1	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	5572	1615	1731	381	478	533	150	84	189	93	52	56	77	57	44	27	7	8	11	3	1	16	1	3	0	3	1	0	4	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	9614	3095	2823	883	824	815	304	213	305	135	111	102	114	71	71	33	11	6	17	3	3	16	2	8	2	5	2	1	5	0	2	1	1	1	0	0	0	1	0	1	0	0	0
0.03	south37_active	80	5472	1587	1732	395	493	534	146	91	179	76	54	58	79	56	45	24	5	4	8	2	1	5	1	4	0	3	1	0	4	0	2	1	1	0	0	0	0	1	0	1	0	0	0
0.03	south38_all	80	9718	3144	2893	891	828	779	296	210	298	126	102	87	115	74	72	31	10	7	18	5	4	8	2	6	2	4	1	2	5	0	2	1	0	1	0	0	0	1	0	1	0	0	0
0.03	south38_active	80	5565	1637	1806	402	490	517	135	96	188	65	50	49	71	60	45	20	5	5	10	2	2	3	1	3	0	3	0	1	4	0	2	1	0	0	0	0	0	1	0	1	0	0	0
0.03	south39_all	80	9608	3154	2872	932	854	811	280	212	267	123	97	105	152	70	72	35	17	4	23	5	6	10	2	5	1	3	1	2	7	1	2	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	5488	1649	1813	450	501	518	127	95	174	68	48	58	89	48	51	18	9	2	12	3	3	6	0	2	0	2	0	1	7	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	9650	3163	2858	920	844	803	303	205	259	128	93	106	167	87	93	39	23	9	30	8	10	12	5	0	2	3	0	4	6	1	2	0	0	2	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	5538	1654	1826	446	478	510	139	94	177	68	50	60	97	55	62	20	12	5	18	4	7	7	1	0	1	2	0	3	4	0	2	0	0	1	0	0	0	0	0	1	0	0	0
