label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north1_all	80	5375	2535	1103	774	976	337	228	229	285	96	83	65	175	35	17	23	24	5	9	5	30	8	4	6	3	1	0	2	2	2	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north1_active	80	2226	1444	301	280	793	138	70	132	217	48	43	45	162	8	3	6	16	4	0	2	29	4	1	6	1	0	0	0	2	2	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north2_all	80	5312	2418	1172	719	908	335	228	212	247	108	85	62	139	36	30	16	24	6	10	5	7	5	3	2	3	1	0	1	2	1	2	0	0	0	0	0	1	0	0	0	0	0
0.03	north2_active	80	2068	1260	312	233	733	127	73	118	179	52	40	43	123	6	9	5	16	4	3	2	7	2	1	2	1	0	0	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0
0.03	north3_all	80	5192	2446	1193	700	873	344	243	187	242	116	89	75	160	39	25	17	19	7	14	5	10	4	1	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	2037	1309	309	226	690	138	85	100	179	55	39	49	143	4	9	5	12	4	4	2	10	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	5350	2478	1223	694	965	347	243	173	265	121	100	79	245	40	22	20	19	12	14	3	7	2	0	10	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	2214	1371	347	251	785	137	82	104	213	54	53	59	225	4	10	4	14	10	4	1	7	0	0	10	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	5489	2598	1174	750	1083	337	245	189	283	116	101	75	265	32	28	23	20	13	13	3	21	2	1	15	0	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	2445	1570	348	292	887	132	79	113	237	56	51	60	253	4	12	6	14	12	5	1	21	0	0	15	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	5582	2727	1180	755	1172	349	238	220	336	104	87	82	252	33	18	17	18	14	15	5	53	3	2	16	0	4	2	1	0	0	3	0	1	0	0	0	0	0	1	0	1	0
0.03	north6_active	80	2586	1714	363	309	978	135	68	131	288	53	46	63	242	5	9	5	12	12	6	1	52	1	0	16	0	2	2	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0
0.03	north7_all	80	5595	2733	1163	718	1102	353	254	224	368	98	75	82	249	30	23	19	22	8	12	9	55	2	3	16	0	3	2	2	0	0	2	0	1	0	0	0	0	0	1	0	1	0
0.03	north7_active	80	2595	1701	366	279	931	137	84	135	319	55	38	64	238	6	9	6	16	5	5	4	53	1	0	15	0	2	2	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0
0.03	north8_all	80	5569	2744	1176	701	1117	359	248	218	379	89	69	79	219	30	19	18	20	8	10	10	49	3	3	16	2	0	1	2	0	0	2	0	1	0	0	0	0	0	1	0	1	0
0.03	north8_active	80	2571	1693	377	271	940	133	86	132	327	47	28	58	209	6	9	6	15	5	3	5	46	2	0	15	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0
0.03	north9_all	80	5453	2767	1192	697	1104	339	245	208	398	90	69	93	260	34	24	20	19	16	7	13	32	4	2	14	2	0	0	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2556	1688	363	280	942	131	94	130	351	54	28	72	248	10	8	8	16	13	1	9	29	3	0	13	2	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5502	2749	1172	753	1151	338	250	234	360	95	64	98	262	30	31	20	17	15	10	13	39	4	3	9	3	0	0	1	1	2	3	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2594	1713	378	291	973	131	93	143	319	57	33	74	250	9	11	9	11	13	1	9	37	2	0	9	3	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5338	2569	1150	747	899	323	213	212	273	100	89	69	241	31	25	10	27	10	8	7	15	4	0	9	3	2	4	1	0	0	0	0	2	0	0	1	0	0	2	0	0	0
0.03	north11_active	80	2282	1471	306	280	712	135	55	114	240	48	48	43	230	11	12	1	17	5	2	3	13	3	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
0.03	north12_all	80	5328	2524	1120	743	788	349	220	198	239	97	80	77	208	29	24	13	25	12	6	6	17	4	2	5	1	3	3	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	2140	1366	292	248	589	136	54	93	204	45	35	47	197	6	11	2	16	7	0	4	14	2	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_all	80	5412	2510	1139	732	878	349	222	192	245	117	79	70	192	34	23	17	21	19	12	6	24	2	4	5	1	2	2	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1
0.03	north13_active	80	2174	1346	304	253	688	119	57	87	203	58	36	42	177	5	10	3	15	18	3	3	21	1	0	5	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	north14_all	80	5431	2598	1172	728	1044	352	210	203	293	115	76	86	241	30	23	18	19	24	13	7	42	3	4	5	2	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	2281	1465	319	257	850	128	60	108	249	56	32	60	227	6	13	3	15	22	3	3	39	1	0	5	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north15_all	80	5503	2737	1160	733	1103	336	215	213	349	117	71	90	242	30	28	18	22	26	10	9	61	1	3	8	2	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	2453	1666	308	295	911	127	71	125	308	58	35	61	227	7	15	1	18	23	3	6	60	0	0	5	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	5552	2797	1160	731	1137	349	215	228	380	112	83	97	278	34	34	18	26	22	8	8	60	1	4	18	2	1	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	2581	1755	330	304	951	139	78	145	338	55	45	64	263	7	17	1	21	18	2	5	60	0	0	15	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	5629	2777	1134	741	1108	348	213	228	421	120	72	86	269	36	26	21	32	27	10	6	37	1	3	18	3	3	1	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0
0.03	north17_active	80	2665	1769	332	299	911	149	79	158	376	63	37	60	257	6	13	2	27	23	1	5	36	0	0	15	3	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0
0.03	north18_all	80	5630	2737	1088	758	1074	339	218	224	364	107	85	96	268	41	30	16	33	27	9	5	20	0	3	17	3	5	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north18_active	80	2642	1708	328	299	870	125	84	143	313	60	47	71	257	9	11	3	27	22	2	1	18	0	0	17	3	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north19_all	80	5685	2726	1100	787	1071	344	211	213	354	97	102	98	254	26	24	18	36	27	10	6	17	2	2	15	3	5	0	1	0	13	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north19_active	80	2673	1663	334	296	881	141	70	137	305	52	49	74	239	6	7	5	29	21	4	1	15	0	0	15	3	2	0	1	0	13	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north20_all	80	5643	2662	1130	788	1090	340	208	223	323	91	98	113	257	28	22	15	27	14	11	7	31	5	3	2	2	2	0	2	1	13	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north20_active	80	2642	1604	342	304	902	146	63	138	279	44	51	89	244	9	5	5	21	9	6	1	30	2	1	2	2	0	0	1	1	13	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south21_all	80	5179	2370	1155	770	811	352	246	166	214	87	70	75	119	39	20	12	22	16	7	3	22	4	2	4	1	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0
0.03	south21_active	80	1895	1193	291	245	602	99	72	67	164	37	33	55	105	10	8	2	14	4	2	0	21	3	1	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	5229	2401	1158	741	882	343	236	166	231	110	73	79	163	42	22	15	20	22	5	3	35	4	0	4	0	1	0	0	5	8	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1999	1199	288	243	683	108	65	77	187	48	34	61	148	11	12	6	11	10	1	0	32	3	0	3	0	0	0	0	4	8	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5369	2462	1166	718	1026	349	247	199	267	115	65	79	171	36	17	16	16	19	6	5	23	2	0	3	2	1	0	0	5	8	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2187	1302	319	244	847	124	68	106	222	60	29	61	155	11	10	7	8	13	1	0	20	1	0	3	1	0	0	0	4	8	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5443	2492	1184	662	1159	330	234	238	320	118	68	90	267	32	16	23	14	20	7	5	28	3	2	3	4	2	0	0	3	13	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2345	1420	338	230	995	130	65	137	271	65	35	71	253	10	10	9	8	12	1	0	26	2	2	3	2	1	0	0	3	12	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5519	2583	1186	704	1175	324	233	258	364	107	79	83	274	29	23	21	25	30	8	7	25	3	2	8	5	1	0	1	3	13	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2465	1553	335	249	1016	145	78	152	315	57	41	63	263	8	14	7	19	21	2	1	24	2	2	8	2	1	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5491	2564	1189	727	1164	338	216	264	388	106	73	89	247	26	27	27	31	30	10	4	38	4	2	13	4	2	2	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2539	1568	333	262	1005	156	80	160	346	51	40	69	235	7	16	8	26	21	3	1	37	3	2	13	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5497	2567	1213	779	1101	340	212	239	376	110	65	98	228	28	32	20	34	38	11	5	35	9	0	15	2	2	4	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	2597	1588	343	296	911	141	81	157	328	51	40	79	216	6	17	6	28	28	2	3	34	2	0	15	1	2	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	5549	2581	1207	781	1190	345	211	222	346	103	63	89	180	38	27	23	30	29	11	6	27	11	0	11	0	2	4	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	2604	1582	357	323	992	144	84	141	286	48	35	69	165	11	9	9	26	21	1	4	27	3	0	10	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	5492	2610	1140	804	1204	354	212	220	386	105	69	82	223	38	22	20	39	25	7	7	16	9	1	10	0	1	2	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0
0.03	south29_active	80	2518	1595	352	349	1003	149	76	140	317	58	41	64	213	12	6	9	32	18	0	4	16	2	0	8	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
