label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north13_active	80	11697	3188	2361	862	477	1379	917	526	218	177	147	261	139	95	90	136	127	64	31	37	27	51	49	22	21	21	7	15	9	5	5	9	3	17	6	9	2	7	4	6	2	1	5	2	1	1	3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	18467	5611	3935	1729	1034	1965	1466	889	473	354	273	438	242	181	160	224	167	113	68	78	41	95	69	51	29	37	26	26	18	16	16	14	9	35	5	13	7	11	3	8	3	1	9	6	1	2	1	1	2	0	1	1	2	1	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	11801	3254	2394	880	479	1277	930	547	236	179	132	268	138	96	77	138	120	64	31	38	21	53	40	24	16	22	10	12	13	8	7	9	4	22	3	7	2	6	1	5	1	1	7	3	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	18512	5523	3927	1701	997	1898	1504	890	471	352	273	462	241	151	156	217	180	107	64	70	35	99	74	54	34	33	28	29	23	19	15	12	11	32	7	4	8	11	4	5	3	1	9	5	1	3	1	3	2	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	11900	3168	2353	866	468	1274	963	562	232	181	132	295	144	80	75	125	127	61	28	34	20	58	41	31	13	21	13	12	15	10	5	7	5	17	3	3	3	6	3	3	2	1	7	3	1	0	1	3	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	18755	5599	3942	1694	1016	1826	1496	888	455	353	275	443	246	154	156	235	209	115	70	76	38	88	75	52	39	34	29	24	22	17	11	10	16	24	7	6	8	9	5	6	2	2	5	4	1	2	4	3	2	2	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	12018	3188	2418	871	479	1210	956	566	233	184	133	296	140	81	82	127	137	60	31	41	19	48	47	30	17	23	15	11	12	9	4	3	7	15	2	5	4	4	2	6	1	2	3	3	1	0	2	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	18703	5516	3850	1667	990	1774	1555	914	434	331	257	419	247	146	186	227	229	113	64	76	49	95	83	51	41	38	24	27	15	18	10	12	21	12	7	9	7	7	8	6	4	2	0	1	2	2	4	3	2	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	12013	3113	2383	847	459	1151	1003	565	216	184	117	277	137	77	101	119	151	56	35	44	25	60	54	28	17	24	11	16	8	10	2	5	9	7	2	7	4	3	4	5	2	2	0	1	1	0	2	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	18169	5456	3721	1615	996	1784	1477	880	416	313	270	387	245	151	170	230	204	118	73	73	47	103	74	47	34	37	23	27	17	19	7	15	15	5	7	13	7	9	7	7	4	1	5	4	1	1	6	2	4	1	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north18_active	80	11629	3107	2257	812	451	1138	949	527	206	171	124	233	126	75	94	123	131	54	36	44	25	69	53	25	20	23	8	17	11	12	2	9	5	3	3	11	5	6	2	4	2	1	2	1	0	0	3	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	17148	5312	3475	1575	1017	1755	1382	877	420	308	256	391	238	138	165	197	206	122	66	84	49	96	80	52	30	36	26	25	22	16	6	20	8	4	6	14	7	8	12	7	3	1	6	3	2	3	3	1	3	1	1	3	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	10857	3076	2019	774	467	1100	912	512	195	160	118	234	125	63	91	110	132	65	31	49	25	64	52	28	16	21	14	18	16	10	3	15	2	2	3	13	4	5	5	4	2	1	3	0	1	3	1	1	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	16218	5105	3365	1490	1024	1655	1273	819	403	305	262	383	232	143	138	171	184	108	66	73	56	84	66	38	29	40	19	24	24	13	6	20	8	7	5	12	7	10	9	6	1	1	6	3	3	6	3	1	2	2	1	3	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	10241	2922	1901	735	471	1032	843	485	186	150	133	231	128	70	76	94	120	54	24	33	27	50	39	24	13	26	9	13	19	8	4	18	6	4	2	11	4	6	4	3	1	1	3	0	1	6	1	1	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	18604	5397	3891	1666	1044	1959	1562	881	426	397	326	463	252	144	150	210	184	97	58	92	47	89	82	59	53	56	26	31	21	12	19	26	9	25	7	8	13	2	3	4	3	5	2	1	10	4	0	1	0	1	3	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	12027	3203	2408	869	474	1289	973	529	216	196	178	276	123	65	76	124	116	55	28	57	20	38	46	39	31	31	9	15	10	6	13	15	3	13	1	5	10	0	2	2	2	2	1	0	8	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	18573	5495	3942	1698	1062	2054	1556	877	436	375	334	471	241	149	146	225	193	98	64	100	53	81	83	54	45	56	25	29	25	20	21	27	7	25	7	11	12	1	3	9	3	5	3	2	9	4	2	2	0	0	3	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12091	3241	2442	881	487	1329	994	505	214	188	176	295	114	63	68	139	124	48	34	66	25	41	52	34	26	32	11	19	13	11	14	15	2	14	2	8	9	0	1	5	1	2	2	1	6	2	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	18513	5628	3834	1748	1073	1944	1515	901	462	371	324	458	237	150	157	243	190	107	72	92	58	73	79	41	36	44	24	34	25	23	16	35	5	28	8	8	6	9	3	9	3	3	2	3	9	3	2	3	1	0	5	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	11974	3327	2396	910	482	1250	935	505	224	183	159	299	115	65	75	151	121	55	36	59	32	37	44	24	15	26	14	20	14	14	10	25	2	18	4	7	4	3	1	6	1	1	2	1	6	2	1	1	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	18621	5679	3741	1717	1060	1947	1519	961	454	377	316	464	229	149	157	261	201	111	70	90	58	72	63	40	37	38	25	27	27	25	13	39	2	19	9	8	5	11	3	11	2	5	2	5	2	2	2	2	2	0	2	1	2	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0
0.03	south24_active	80	11966	3348	2344	906	458	1270	994	538	225	189	155	326	118	67	78	167	140	66	32	53	36	40	36	23	19	23	16	14	12	14	8	27	1	10	5	5	4	3	1	6	1	2	2	2	0	1	1	1	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	18689	5682	3767	1720	1049	1902	1559	984	441	390	299	432	238	148	169	264	216	114	73	88	60	95	59	39	47	34	22	25	22	20	11	34	3	18	6	13	5	14	5	7	1	4	1	5	1	1	2	1	3	0	2	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0
0.03	south25_active	80	11892	3351	2357	885	455	1257	1037	561	215	197	151	291	132	70	92	174	153	72	34	42	37	63	36	19	27	20	16	11	9	13	8	20	1	11	4	6	3	4	3	4	1	1	1	1	0	1	1	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	18431	5605	3687	1687	1039	1968	1584	968	468	361	307	446	228	157	162	232	205	123	66	87	56	105	70	44	48	42	21	25	16	19	14	23	3	16	5	15	9	15	6	3	1	5	4	4	0	2	0	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0
0.03	south26_active	80	11722	3301	2268	878	457	1351	1082	575	244	175	151	288	125	70	88	156	139	79	29	41	30	70	46	21	28	26	13	9	8	11	9	10	1	9	3	7	5	5	4	1	1	2	3	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	18317	5603	3790	1679	1055	2051	1663	967	461	367	312	433	220	160	156	233	211	126	68	81	61	93	72	44	43	58	21	27	12	18	10	18	6	17	4	19	8	14	8	1	3	4	6	2	0	4	2	1	2	1	0	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	11690	3276	2327	855	481	1390	1120	569	240	179	168	261	116	74	88	149	137	67	34	42	32	58	52	24	27	36	13	14	5	8	5	9	2	11	2	12	4	6	5	0	2	3	4	0	0	1	1	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	17463	5368	3633	1672	1076	2003	1511	928	455	357	328	467	199	162	145	226	195	116	73	89	62	68	77	42	44	66	23	27	16	18	11	14	8	13	7	16	12	11	8	0	5	6	6	1	1	4	2	1	1	1	1	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	11099	3077	2202	837	514	1334	988	553	240	169	180	299	104	85	78	154	121	59	36	57	33	38	52	21	26	39	11	16	9	9	6	8	3	8	2	10	7	5	6	0	3	3	4	0	1	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	15825	5071	3361	1550	1061	1741	1358	869	439	326	301	441	201	160	147	204	173	102	71	89	59	67	55	34	32	56	23	25	14	15	11	13	9	12	8	10	8	9	5	0	7	6	3	1	1	5	2	1	1	1	3	1	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9880	2882	1952	790	498	1114	892	484	212	159	162	286	110	82	71	129	107	46	31	58	31	35	36	13	16	31	12	14	9	6	4	10	4	6	4	6	4	4	4	0	4	4	2	0	1	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	14343	4703	3186	1514	1028	1463	1076	804	411	297	277	401	207	163	141	203	146	88	69	82	60	65	55	30	28	45	18	22	18	14	10	20	11	13	10	5	10	4	3	0	5	5	7	1	3	3	4	0	0	0	4	0	4	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	8768	2584	1790	745	490	869	670	448	197	144	145	236	122	93	66	123	88	39	33	47	36	33	33	9	15	23	10	10	11	7	4	13	6	6	5	1	4	2	2	0	3	3	6	0	3	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18540	5544	3812	1599	1003	1892	1520	900	443	374	336	491	243	141	149	242	219	103	49	87	55	110	49	46	30	34	14	17	28	17	13	16	9	18	10	5	5	5	8	4	1	4	9	5	2	2	1	3	2	2	2	0	2	0	1	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	11937	3141	2334	777	454	1266	1003	557	210	193	164	314	130	70	75	164	158	56	22	49	23	89	37	25	19	23	8	10	16	9	3	10	4	8	6	2	3	3	5	1	0	4	4	2	1	2	0	3	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	18664	5557	3789	1544	1016	1912	1515	888	413	391	320	432	242	140	157	264	229	99	58	85	53	88	53	40	26	43	16	18	27	13	19	21	12	15	10	6	0	6	9	8	2	5	5	4	1	0	1	1	2	2	4	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0
0.03	south32_active	80	12029	3187	2350	742	452	1265	1022	550	192	195	159	262	123	72	80	165	160	55	21	45	20	72	38	23	15	32	8	10	12	7	6	12	8	4	7	4	0	4	5	3	1	5	1	2	0	0	0	1	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	19027	5588	3819	1559	1071	1929	1566	903	415	405	316	449	233	144	173	250	215	109	57	82	52	101	56	45	28	54	11	16	20	14	17	26	10	14	10	4	1	5	11	6	2	5	2	3	1	0	1	2	3	3	3	0	2	1	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south33_active	80	12304	3260	2396	713	497	1268	1015	564	207	198	165	293	119	73	98	151	139	70	21	46	20	77	36	24	13	44	6	7	9	8	6	14	7	6	6	3	0	2	3	3	1	4	0	1	0	0	0	1	3	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	18866	5423	3760	1613	1118	1970	1582	918	435	391	293	447	221	154	160	282	210	107	65	80	48	92	69	41	36	56	23	16	21	11	15	23	11	13	11	8	2	5	9	7	5	6	0	3	2	1	2	3	2	1	2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0
0.03	south34_active	80	12208	3159	2313	753	499	1320	1038	575	225	189	157	276	113	77	88	182	130	67	19	40	19	63	36	23	22	45	11	7	10	4	5	12	8	4	5	6	0	2	2	3	1	2	0	1	0	0	1	2	2	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	18921	5486	3759	1660	1117	2010	1632	922	457	370	292	487	220	151	174	255	220	97	76	88	47	107	79	39	45	50	17	22	14	13	13	16	10	12	8	9	3	3	10	6	3	5	0	1	2	2	2	3	2	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0
0.03	south35_active	80	12121	3192	2340	771	499	1330	1103	585	237	181	156	319	102	71	94	182	137	58	29	47	21	68	42	22	26	39	8	10	10	8	3	8	8	6	2	5	1	1	2	3	0	1	0	0	0	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	18697	5475	3717	1672	1123	1981	1585	955	464	348	285	511	238	151	177	250	195	86	76	81	52	95	90	36	43	40	24	23	18	17	13	9	8	13	9	8	3	1	11	7	3	6	0	2	3	2	2	2	2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0
0.03	south36_active	80	11903	3188	2302	815	508	1332	1047	614	224	172	154	320	117	64	87	170	110	49	25	46	27	57	45	24	24	28	12	13	12	9	3	4	5	8	2	4	1	1	4	4	0	2	0	1	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	18710	5478	3794	1687	1078	1904	1541	936	456	336	284	525	250	148	169	252	216	77	76	74	52	86	95	37	42	39	22	19	20	19	15	13	9	16	9	9	2	2	10	9	2	2	2	1	1	2	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
0.03	south37_active	80	11935	3125	2362	833	498	1264	999	588	224	164	152	348	129	63	82	160	128	42	30	41	24	49	47	26	22	26	12	12	11	12	6	7	5	10	3	4	1	2	5	6	0	1	2	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	18562	5446	3790	1593	1054	1927	1489	933	433	353	288	494	244	170	162	220	200	87	62	63	59	83	95	39	31	39	24	23	29	19	15	11	11	15	11	12	6	1	6	7	2	2	2	2	2	2	1	1	0	3	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	11924	3095	2333	794	491	1274	932	592	207	171	149	324	137	79	77	130	134	51	20	34	28	48	54	24	15	23	14	15	17	12	9	5	5	10	6	5	2	1	3	5	0	2	2	2	1	1	1	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	17226	5234	3685	1559	996	1801	1430	914	406	344	275	442	229	159	133	202	191	93	61	46	59	72	81	46	28	40	23	25	29	18	20	14	10	16	8	12	8	1	7	6	2	4	2	3	5	1	1	2	1	4	2	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	11074	2942	2234	754	467	1156	913	561	191	162	143	295	121	76	60	124	132	55	22	23	29	46	49	25	15	24	12	13	16	10	11	6	3	11	6	5	4	1	5	4	0	4	2	3	3	0	1	1	1	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15537	4914	3457	1496	1043	1685	1292	830	409	344	286	407	204	164	136	189	157	89	62	56	46	67	67	49	28	29	19	30	26	16	18	11	10	14	7	15	10	2	9	8	3	5	1	2	4	0	4	2	1	3	1	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9789	2725	2038	701	485	1066	833	503	187	166	129	267	95	93	59	113	110	54	25	30	24	45	40	23	16	13	8	14	17	9	10	5	5	10	6	6	5	1	7	4	0	4	0	2	2	0	3	1	1	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
