label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north1_all	80	7980	2671	2411	837	2067	393	610	640	148	113	71	74	52	38	34	20	64	27	12	46	5	5	3	4	4	1	4	1	0	3	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north1_active	80	4971	1140	1873	208	1858	82	499	538	44	30	23	32	28	10	11	10	53	22	8	45	1	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north2_all	80	8178	2678	2464	860	2153	375	608	662	145	109	78	63	55	45	31	25	69	26	27	37	4	8	5	4	2	2	4	3	1	1	1	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north2_active	80	5160	1181	1910	214	1950	73	510	574	51	28	29	28	27	11	6	14	60	18	23	37	1	4	1	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north3_all	80	8154	2674	2540	846	2101	378	599	609	150	124	77	60	54	32	29	21	75	17	24	28	4	8	5	17	2	4	5	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north3_active	80	5170	1169	1969	206	1919	90	508	522	52	30	29	21	24	10	5	12	69	11	19	28	1	4	2	17	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	8332	2729	2514	897	2019	386	562	536	154	125	91	62	53	32	24	17	82	19	27	25	3	7	6	24	1	4	3	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north4_active	80	5333	1176	1943	233	1824	85	471	459	50	27	30	24	24	8	5	8	79	15	22	23	2	4	5	22	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	8344	2730	2590	920	2195	389	568	498	148	115	92	69	49	37	29	17	71	19	12	23	4	6	6	25	2	4	2	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north5_active	80	5372	1155	2025	233	1995	90	463	419	41	21	28	32	24	11	9	4	68	15	6	19	2	4	4	23	2	3	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	8492	2692	2557	930	2201	395	549	513	159	103	95	75	51	40	32	22	60	20	12	28	4	5	7	18	2	7	2	1	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	5463	1159	1968	248	1998	88	431	432	47	20	31	39	28	12	13	8	55	17	7	23	1	3	4	15	2	5	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	8326	2696	2502	942	2288	407	535	559	146	105	95	62	50	39	33	22	73	18	7	51	7	4	6	6	2	6	0	1	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	5336	1168	1941	224	2078	85	415	484	41	21	30	33	26	14	14	8	69	13	2	45	2	2	3	4	2	4	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	8185	2619	2444	894	2069	405	528	561	141	105	79	54	52	36	34	20	50	32	9	58	7	6	2	3	2	6	1	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5128	1133	1847	208	1860	93	405	495	40	21	32	27	28	11	15	9	46	28	3	55	2	1	0	2	2	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	7831	2640	2280	865	1872	397	525	529	146	112	81	47	52	36	29	19	50	34	10	56	9	7	1	3	4	7	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4713	1082	1663	180	1645	86	378	470	44	20	24	19	26	9	8	6	42	28	2	51	4	0	1	2	4	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7483	2583	2155	867	1480	393	496	445	140	121	73	48	54	43	34	22	51	31	11	47	8	7	2	2	6	5	2	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4269	996	1487	186	1270	89	340	390	44	26	16	20	26	11	14	5	41	25	3	44	3	0	2	1	6	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8181	2696	2551	886	1758	415	539	580	145	109	90	69	58	44	39	16	58	31	19	37	6	2	1	10	8	0	3	1	4	3	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	5069	1134	1929	204	1586	86	433	494	36	22	26	30	29	10	11	8	42	28	10	36	2	0	0	9	5	0	0	1	4	0	0	1	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	8485	2732	2654	876	1901	429	561	610	153	105	80	77	52	39	40	17	67	27	20	46	7	4	3	6	16	2	1	0	5	2	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
