label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	north9_all	80	33013	29027	8639	13903	3473	5516	1732	1309	1339	1014	846	497	689	279	634	209	155	232	109	84	91	114	67	78	26	17	49	22	11	24	53	7	4	5	7	11	6	2	5	1	2	2	0	1	1	0	5	1	2	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	13603	24383	4607	12499	1254	4727	304	245	866	623	549	150	514	69	541	103	29	182	28	24	68	85	44	70	6	5	45	9	5	21	51	5	0	3	6	6	4	0	1	0	1	1	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	33178	28674	8839	13669	3421	5601	1719	1291	1314	986	910	492	688	270	616	201	159	237	103	75	99	91	72	55	32	26	52	21	12	25	48	11	5	2	8	8	4	4	5	1	3	2	0	1	0	0	6	1	2	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	13704	24056	4705	12192	1210	4785	311	246	838	595	598	148	517	60	518	97	31	188	30	22	79	61	53	41	3	6	46	8	3	23	45	9	1	0	7	3	2	2	3	0	2	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	32895	28934	8813	14085	3535	5706	1753	1316	1369	924	789	471	692	275	604	218	163	185	111	75	120	131	52	64	29	28	41	11	13	27	49	16	8	5	7	15	2	3	3	1	2	0	0	1	3	2	0	2	0	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	13616	24433	4541	12614	1250	4895	354	233	862	521	552	144	540	43	536	131	41	121	28	18	100	111	34	57	7	14	34	1	4	20	46	12	0	3	4	12	2	3	1	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	33176	29232	8697	13909	3527	5689	1774	1286	1349	983	807	490	653	275	571	234	178	198	117	81	137	118	64	78	31	26	29	9	8	12	47	23	8	3	3	12	7	3	4	2	2	0	10	0	3	0	0	2	0	1	0	0	0	0	0	0	1	0
0.03	north12_active	80	13672	24734	4508	12486	1265	4905	337	222	831	573	542	161	518	39	499	129	46	139	36	11	111	103	41	69	6	15	24	3	3	8	46	17	1	3	2	10	6	3	2	0	0	0	10	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	33058	28828	8655	13895	3501	5821	1756	1273	1320	964	823	491	601	290	552	264	175	182	104	88	143	106	73	83	31	21	42	12	9	9	20	22	5	5	3	4	5	4	5	4	1	0	10	0	2	1	0	2	0	1	0	0	0	0	1	0	0	0
0.03	north13_active	80	13727	24366	4466	12490	1278	5028	340	237	819	565	530	165	471	53	475	147	48	125	36	15	115	90	45	71	6	12	35	5	2	6	19	15	1	4	1	3	4	4	2	1	0	0	10	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	32966	28659	8869	13734	3449	5692	1783	1271	1270	913	866	477	597	292	550	269	178	182	116	88	144	83	67	66	26	24	54	12	10	10	25	15	6	6	2	4	6	2	2	4	1	0	10	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0
0.03	north14_active	80	13652	24232	4607	12346	1291	4898	342	235	788	523	576	161	452	54	473	142	39	126	42	17	123	69	39	54	6	12	45	5	1	8	24	8	1	4	1	2	4	1	1	1	0	0	10	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	32900	28800	8933	13880	3391	5591	1767	1282	1339	956	860	464	597	320	552	237	153	169	120	91	126	77	65	74	29	25	45	16	12	16	34	13	6	4	3	4	4	2	1	5	2	2	6	1	1	2	2	0	0	0	0	0	1	0	1	0	0	0
0.03	north15_active	80	13631	24288	4649	12448	1284	4793	325	250	821	550	581	160	436	55	481	127	30	119	39	18	106	59	41	62	6	8	38	7	0	13	33	9	2	2	1	2	2	1	0	2	0	2	6	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	32950	28804	9080	14178	3488	5737	1782	1287	1249	1017	846	469	595	320	510	247	155	182	113	87	124	99	55	56	33	23	28	15	15	20	30	9	5	7	3	4	3	2	0	3	2	2	6	1	1	2	2	1	0	0	0	0	2	0	1	0	0	1
0.03	north16_active	80	13636	24207	4698	12650	1281	4944	331	234	735	605	566	157	429	52	437	140	24	131	32	19	104	83	35	50	7	8	21	4	2	17	30	7	1	6	1	2	2	1	0	2	0	2	6	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	32986	29187	9151	13806	3473	5774	1752	1284	1287	1016	840	446	579	324	482	240	175	212	110	84	134	117	44	64	39	26	30	12	18	27	26	10	6	9	4	10	3	0	0	2	2	2	8	1	1	3	3	1	0	1	0	0	2	0	0	0	0	1
0.03	north17_active	80	13690	24542	4780	12319	1286	5003	336	221	784	620	532	154	411	49	403	138	30	156	29	18	112	97	26	53	9	8	21	4	2	21	25	8	1	6	0	4	2	0	0	1	0	2	8	0	1	3	2	1	0	1	0	0	1	0	0	0	0	0
0.03	north18_all	80	33061	29305	8983	13466	3520	5779	1706	1309	1309	1049	841	483	526	281	562	236	178	236	91	83	126	107	56	57	44	21	32	13	15	23	26	9	9	10	3	9	4	0	2	1	2	2	3	2	1	3	1	1	0	1	0	0	1	0	2	0	0	1
0.03	north18_active	80	13670	24727	4650	12000	1285	5004	329	235	815	633	523	152	373	43	461	136	40	177	21	17	101	83	36	45	7	8	25	4	3	17	23	8	1	6	0	3	3	0	1	1	0	1	3	1	1	3	0	1	0	1	0	0	1	0	2	0	0	0
0.03	north19_all	80	32910	29277	8995	13730	3536	5648	1686	1341	1344	1016	819	491	490	277	589	205	176	237	91	89	116	114	54	57	35	18	37	11	13	23	15	9	10	8	4	9	6	1	2	0	1	2	4	3	0	3	1	0	0	3	0	0	0	0	2	0	0	0
0.03	north19_active	80	13593	24714	4701	12326	1332	4899	346	247	849	611	524	163	343	46	488	111	46	180	20	15	93	85	33	40	3	7	31	4	1	17	10	7	2	3	0	2	3	1	1	0	0	1	3	2	0	3	0	0	0	3	0	0	0	0	2	0	0	0
0.03	north20_all	80	32579	27779	8638	13444	3487	5227	1689	1386	1334	964	802	496	495	296	594	211	162	252	97	84	88	106	48	58	32	21	34	12	8	19	18	17	12	18	3	7	7	1	4	0	1	2	2	2	0	3	1	0	0	2	0	0	0	0	2	0	0	1
0.03	north20_active	80	12756	23031	4355	11990	1240	4444	358	296	808	537	506	150	347	52	487	107	44	190	18	15	67	70	28	42	4	8	32	4	1	14	10	15	3	16	0	3	3	1	2	0	0	1	1	2	0	3	0	0	0	2	0	0	0	0	2	0	0	0
0.03	south21_all	80	30749	13733	9632	5292	4407	3016	1753	1323	938	977	1015	553	435	391	519	152	146	233	111	186	75	54	76	37	31	51	22	23	26	14	17	19	5	4	9	4	5	14	2	1	4	5	1	0	2	4	2	1	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	6403	5037	5623	2377	2709	1765	469	291	257	557	732	233	214	242	423	37	29	172	42	158	49	14	42	21	13	44	12	10	13	0	13	18	2	3	7	1	4	14	0	0	1	5	1	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	30558	13866	9926	5448	4557	3180	1721	1283	981	1041	1062	549	433	406	585	168	143	210	122	193	75	53	75	35	30	45	25	20	21	13	11	26	5	3	9	5	13	14	3	2	2	5	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	6693	5412	6090	2565	2918	1943	484	279	301	632	805	236	227	253	492	42	25	165	50	169	52	15	62	24	12	40	13	10	10	1	6	24	3	2	6	1	12	14	1	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	30523	14029	9970	5439	4620	3139	1708	1259	1020	1060	1044	537	440	411	644	162	141	197	128	220	70	57	86	47	45	86	24	21	23	10	12	20	2	2	13	4	12	13	5	2	1	3	2	0	0	2	2	0	1	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	6875	5636	6247	2597	3014	1959	487	278	322	641	792	230	245	250	566	43	29	154	58	197	45	19	73	34	19	82	13	12	12	2	8	18	1	1	9	1	12	13	3	1	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	30544	14219	9948	5421	4630	3261	1741	1275	1038	1066	1049	499	428	395	625	187	142	198	122	225	68	57	93	49	50	89	27	21	23	9	7	24	3	1	6	6	10	5	6	3	1	0	2	1	1	3	1	0	1	0	0	0	0	0	0	0	2	0
0.03	south24_active	80	6901	5773	6210	2558	3083	2077	513	283	324	653	813	209	248	232	540	42	28	152	51	198	37	18	84	31	22	83	16	11	11	2	4	23	1	0	3	1	9	5	3	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_all	80	30922	14187	9886	5454	4634	3314	1783	1284	1011	1032	1088	514	438	344	603	187	151	204	116	255	73	49	76	53	47	94	25	21	21	11	15	47	2	3	5	6	4	4	3	2	4	7	2	1	3	3	0	0	0	0	0	1	0	1	0	0	2	0
0.03	south25_active	80	7027	5845	6222	2616	3064	2180	542	263	291	629	862	216	260	192	521	38	30	154	48	230	37	14	64	35	23	84	16	14	11	1	9	46	1	1	3	2	3	3	2	1	1	7	2	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south26_all	80	31003	13992	10009	5491	4696	3273	1836	1309	993	1015	1127	501	421	381	529	212	149	194	117	227	75	55	65	38	49	89	26	17	17	9	12	43	4	6	3	7	3	5	1	1	5	7	3	1	3	3	0	0	0	0	0	4	0	1	0	0	1	0
0.03	south26_active	80	7017	5750	6237	2627	3139	2095	571	258	291	617	908	216	245	231	442	46	26	143	45	204	38	11	52	17	24	78	17	6	8	0	8	41	1	3	1	2	1	3	0	0	2	7	3	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south27_all	80	30813	13947	10054	5424	4669	3268	1836	1266	1015	1014	1131	502	427	368	546	204	152	192	107	251	87	68	67	40	44	102	26	14	16	12	21	34	5	6	1	4	4	5	2	0	5	8	2	1	2	1	0	0	0	0	0	4	0	1	0	0	0	0
0.03	south27_active	80	7052	5605	6196	2617	3054	2123	533	241	304	611	896	205	254	225	458	44	25	145	48	225	42	14	53	23	25	93	14	6	11	2	16	32	3	3	0	1	1	2	0	0	2	8	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	30598	14025	10053	5468	4695	3142	1855	1299	1021	964	1079	508	433	389	610	190	149	186	117	237	105	71	83	39	41	102	28	16	16	15	20	9	7	7	1	4	6	4	2	1	6	8	1	0	4	0	0	1	0	0	0	4	0	0	0	0	0	0
0.03	south28_active	80	6944	5562	6270	2666	3109	2019	522	258	307	570	853	204	261	231	532	47	28	137	58	213	65	16	67	28	21	96	16	6	7	6	15	7	5	5	0	3	3	1	0	1	2	8	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	30457	14180	9886	5548	4711	3240	1788	1281	1023	1000	1101	517	458	375	600	184	132	191	121	263	123	57	85	43	29	94	35	17	16	16	19	7	6	9	4	7	5	1	3	2	5	4	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6857	5592	6146	2756	3126	2145	490	258	308	612	864	198	263	214	521	46	30	140	65	239	70	16	69	32	16	89	19	6	9	6	12	5	4	5	3	6	3	0	0	2	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30510	14060	9838	5613	4718	3247	1803	1306	1002	989	1049	514	449	396	592	181	150	198	129	265	121	48	97	45	45	101	29	21	15	17	16	8	5	7	3	7	5	1	3	3	6	4	0	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6790	5548	6149	2771	3107	2164	508	277	290	618	805	200	246	226	519	45	23	141	71	243	80	17	81	36	33	93	15	10	7	7	9	5	3	4	3	6	3	1	1	2	2	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	30748	14005	10367	5558	4675	3370	1770	1281	993	923	1122	524	454	343	617	193	158	174	118	341	116	51	88	74	33	33	34	26	23	19	8	15	6	7	10	5	1	3	2	2	3	7	1	0	1	3	0	2	0	0	3	4	0	0	0	0	0	0
0.03	south31_active	80	6939	5633	6597	2777	3138	2134	516	274	272	542	878	216	260	192	552	45	38	130	50	320	74	19	70	48	16	31	17	15	16	6	3	15	1	2	7	1	1	2	1	2	0	7	1	0	0	3	0	2	0	0	3	1	0	0	0	0	0	0
0.03	south32_all	80	30671	14034	10265	5642	4717	3320	1738	1275	1018	939	1135	500	415	327	615	178	164	211	110	360	100	48	95	70	34	30	37	24	21	17	9	10	3	8	11	3	2	4	2	3	3	8	1	1	1	0	0	2	0	0	3	4	0	0	0	0	0	0
0.03	south32_active	80	6896	5623	6502	2811	3141	2086	518	273	279	534	885	213	240	183	545	41	34	155	49	338	70	19	80	47	15	26	17	14	13	5	5	9	0	3	7	1	2	2	1	1	0	8	1	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0
0.03	south33_all	80	30630	13989	10219	5577	4704	3282	1754	1257	1028	943	1128	512	461	342	564	163	164	212	123	389	114	59	112	62	37	40	43	27	17	22	11	16	3	6	13	4	8	1	2	5	3	10	1	1	1	1	0	2	0	0	3	4	0	0	0	1	0	0
0.03	south33_active	80	6945	5685	6412	2761	3144	2089	527	285	292	546	878	235	286	189	490	32	35	150	54	361	87	29	94	45	20	35	19	16	12	8	7	13	0	2	7	1	8	0	1	1	0	10	1	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0
0.03	south34_all	80	30784	14014	10004	5519	4679	3169	1731	1266	1014	1006	1098	509	499	353	587	167	163	238	104	350	110	66	102	53	39	40	34	24	18	18	11	14	4	3	13	6	12	1	1	4	1	7	1	2	1	1	1	0	0	0	3	3	1	0	0	1	0	0
0.03	south34_active	80	6952	5725	6310	2726	3125	2043	548	287	277	604	859	219	319	216	505	32	31	162	43	323	78	30	85	38	20	34	13	13	7	4	7	11	0	1	5	2	12	0	0	0	0	7	1	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0
0.03	south35_all	80	30707	14024	10210	5414	4712	3142	1795	1277	1019	1027	1032	511	486	351	567	168	163	209	100	272	105	64	106	41	38	46	31	24	19	15	8	18	4	4	12	6	12	1	1	3	1	7	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0
0.03	south35_active	80	6991	5725	6359	2673	3149	2037	570	279	281	632	818	222	304	219	479	33	40	143	43	244	72	30	88	28	23	39	15	15	5	3	5	15	0	2	7	2	12	1	0	0	0	7	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	30696	13968	10242	5428	4666	3143	1811	1293	1019	1025	1117	495	499	364	615	182	166	234	93	227	103	63	87	42	34	35	29	23	16	9	6	35	4	5	18	3	5	2	1	1	2	5	1	1	1	0	1	1	2	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	6849	5620	6405	2746	3127	2003	568	288	293	643	874	208	315	227	526	44	37	172	36	196	68	29	75	26	19	28	14	13	5	0	4	34	0	1	14	2	4	2	0	0	0	4	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	30913	13987	10080	5601	4659	3120	1825	1251	1033	1031	1036	527	471	364	631	193	161	226	109	211	98	50	84	45	32	29	28	22	20	8	7	39	3	5	18	4	2	4	1	3	1	1	1	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0
0.03	south37_active	80	6898	5617	6360	2881	3128	2012	566	286	295	649	793	219	277	225	538	50	35	168	47	175	65	18	73	28	19	24	15	13	10	1	4	36	0	1	15	2	1	2	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30875	13897	10001	5788	4673	3164	1773	1235	999	1016	1087	504	461	370	623	203	148	246	110	203	93	50	67	64	29	43	21	19	18	11	7	36	3	8	12	3	1	5	3	3	1	2	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	6889	5526	6259	2905	3166	2036	552	289	315	630	840	219	281	228	539	54	28	185	48	172	63	16	56	41	16	34	9	10	12	3	4	33	1	2	10	1	0	2	2	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	30952	14047	10004	5782	4737	3279	1782	1208	978	1019	1067	529	446	403	585	217	152	240	112	235	86	46	90	67	33	45	26	20	24	16	9	16	6	5	11	4	1	5	2	3	1	3	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	6995	5637	6247	2894	3217	2086	553	294	303	633	836	223	272	248	511	56	24	174	45	204	59	15	74	38	18	37	13	11	16	7	5	13	1	1	9	1	0	1	2	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	30728	13962	10329	5743	4706	3256	1776	1244	917	1034	1019	516	443	377	521	210	153	237	114	233	83	52	94	71	36	89	23	25	20	16	7	15	8	6	7	5	2	5	3	3	2	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7038	5635	6399	2841	3152	2080	543	274	277	625	789	217	276	236	453	49	24	165	51	204	56	17	78	37	17	80	8	14	12	8	4	14	1	2	5	1	2	1	2	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
