label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north9_active	80	55577	26202	3862	7882	1638	1321	2383	1363	556	453	448	246	449	227	104	73	90	225	149	106	43	54	23	6	17	6	8	3	14	8	6	3	1	4	9	0	0	4	0	0	6	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	66811	30527	8233	10045	3741	2672	3081	2041	1143	869	780	536	616	389	239	186	190	256	172	131	87	81	44	41	33	20	26	23	21	15	9	12	6	8	12	2	8	10	1	1	4	1	3	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	56137	26114	3812	8321	1679	1272	2363	1430	564	419	462	256	485	216	105	70	97	224	138	100	43	47	18	9	19	6	10	6	15	6	6	1	2	4	8	1	6	7	1	0	4	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	66610	31205	8476	9844	3845	2692	2890	1819	1165	947	758	530	575	383	265	203	170	262	160	131	70	74	40	32	30	25	20	18	12	13	11	9	7	4	7	4	3	8	1	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north11_active	80	55804	26645	3948	8050	1757	1272	2202	1216	589	471	482	245	427	228	132	68	79	226	115	93	34	49	19	4	15	4	10	4	11	5	6	1	0	3	5	2	3	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	66318	31331	8473	9994	3731	2756	2883	1886	1187	989	779	526	560	381	265	194	176	282	165	134	75	75	33	45	27	26	23	22	11	13	9	10	6	3	1	4	4	6	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	55469	26828	3939	8210	1720	1318	2164	1248	581	521	504	245	421	224	128	61	81	242	120	95	36	50	13	11	13	2	14	4	10	4	2	2	0	1	1	2	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	66426	31172	8596	10121	3790	2765	3022	1967	1184	975	782	543	539	391	261	195	178	290	198	133	95	83	44	50	35	28	25	23	19	12	10	12	4	2	2	5	5	5	3	2	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
0.03	north13_active	80	55534	26689	4015	8361	1741	1311	2296	1313	592	516	518	245	404	228	125	62	86	243	153	89	46	56	12	11	20	7	14	3	18	4	4	3	1	1	1	2	4	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
0.03	north14_all	80	64964	31031	8606	10117	3719	2820	3085	1969	1158	938	733	576	537	358	261	204	168	298	192	131	92	80	52	59	39	23	23	21	21	10	10	9	8	2	4	4	5	3	3	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1
0.03	north14_active	80	54155	26582	4063	8443	1700	1319	2355	1333	556	513	480	267	410	204	133	57	83	254	146	90	38	49	11	15	24	7	14	5	18	2	5	3	1	1	2	1	4	2	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
0.03	north15_all	80	65402	30681	8597	10197	3736	2809	3018	1957	1170	922	735	597	556	392	263	226	174	344	172	120	85	68	64	42	41	25	19	24	26	10	9	7	12	8	3	4	4	3	1	1	3	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1
0.03	north15_active	80	54643	26243	4048	8523	1665	1339	2305	1352	564	479	485	283	418	225	137	70	80	301	128	83	31	40	15	9	28	6	10	5	22	1	6	2	1	4	1	0	3	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
0.03	north16_all	80	65559	30285	8556	9854	3801	2747	2934	1939	1215	920	734	605	573	359	266	232	165	319	161	117	73	60	54	38	40	30	22	23	32	8	10	5	11	8	4	5	4	2	3	2	0	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0
0.03	north16_active	80	54826	25949	3977	8148	1693	1309	2247	1341	598	468	473	297	444	211	138	81	71	282	120	89	27	33	17	14	27	3	14	4	25	1	6	1	2	5	1	1	4	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north17_all	80	65980	30088	8607	9746	3799	2714	2904	1892	1181	932	743	593	584	371	273	228	162	308	185	121	75	57	56	34	42	29	24	20	28	9	12	5	11	8	2	4	7	0	3	1	4	2	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	55175	25766	4042	8037	1698	1286	2237	1296	569	454	465	310	434	232	123	80	72	266	139	95	35	33	20	10	24	4	11	3	22	2	5	2	2	5	1	1	7	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	66722	29964	8562	9633	3768	2687	2968	1915	1185	939	731	552	561	358	287	209	172	309	169	119	77	71	46	36	43	30	24	17	30	8	10	4	7	6	2	4	4	0	3	1	4	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	north18_active	80	55789	25633	3961	7890	1704	1275	2269	1321	587	447	445	275	394	219	123	75	79	263	132	92	40	41	19	12	23	3	9	3	26	2	3	2	3	3	1	1	4	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	66471	30923	8424	9849	3761	2735	3032	1882	1140	913	727	569	619	380	291	190	170	289	192	122	83	84	47	38	43	27	25	16	26	6	16	4	3	6	6	6	5	0	2	1	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	55600	26516	3865	8131	1694	1305	2337	1294	526	444	443	287	419	230	120	71	86	237	151	90	41	53	15	10	19	5	10	4	20	2	7	2	1	2	4	0	5	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	66931	31357	8297	10199	3735	2760	3044	1846	1127	876	733	542	580	380	275	170	190	288	172	98	76	84	34	37	37	24	17	13	30	8	14	4	4	6	9	6	10	0	1	2	2	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	55962	26899	3803	8448	1674	1323	2313	1276	535	426	432	266	402	233	121	68	88	236	132	68	33	48	11	9	14	6	5	3	20	4	5	1	1	2	7	1	9	0	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	61132	27625	8323	8906	3758	2613	2780	1722	1136	843	746	523	614	369	258	164	184	232	175	120	79	67	49	46	41	24	26	14	25	5	17	3	9	2	10	7	0	2	4	7	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	49403	22812	3527	7042	1562	1132	2040	1094	484	364	426	228	468	195	104	54	85	192	130	83	35	38	18	12	28	6	12	0	13	2	7	1	6	0	8	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	64562	29173	8417	9154	3754	2635	2947	1804	1202	880	802	548	642	371	284	163	194	275	175	94	74	66	52	48	43	23	25	15	34	9	17	5	9	2	5	8	0	3	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	53285	24533	3729	7322	1641	1204	2222	1231	539	413	484	246	493	207	136	50	96	232	139	64	36	37	14	12	30	6	11	0	22	3	6	1	6	1	5	2	0	3	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	66751	30214	8448	9466	3756	2699	3002	1837	1224	927	841	548	656	355	279	175	201	291	184	103	72	65	54	43	40	25	26	15	27	8	26	10	9	1	6	5	0	4	0	3	5	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	55816	25716	3864	7731	1715	1288	2280	1286	567	472	522	254	513	203	147	58	107	252	149	71	41	39	19	8	25	6	11	1	18	2	12	2	6	1	6	2	0	3	0	1	5	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	63089	29183	8438	9233	3621	2661	2895	1816	1212	929	808	535	567	369	290	188	199	296	151	88	75	55	63	38	44	25	25	17	33	9	24	10	9	2	3	4	0	4	0	2	4	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	51893	24612	3670	7392	1501	1232	2151	1216	555	444	485	226	424	204	140	57	102	251	121	61	37	35	20	6	17	3	10	1	23	2	14	2	6	1	2	1	0	3	0	0	4	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	59567	27676	8204	8864	3592	2649	2751	1711	1156	901	787	521	505	353	260	203	202	276	144	100	89	46	57	39	36	29	22	20	23	11	21	10	6	5	5	4	4	4	1	3	4	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	48015	22979	3342	6957	1398	1188	2007	1050	523	434	436	215	344	183	113	57	95	223	113	71	38	27	21	8	11	2	9	3	14	3	13	2	4	2	4	0	4	2	1	0	4	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	56336	25991	8054	8511	3555	2572	2554	1696	1110	907	754	511	459	377	238	208	194	237	132	96	90	53	56	45	38	27	29	19	26	13	19	7	7	8	9	3	7	4	2	5	4	2	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	44292	21165	3086	6475	1292	1087	1816	1021	487	401	397	202	289	192	82	45	78	181	90	69	31	29	15	12	11	6	11	4	18	3	13	1	3	2	7	0	7	2	1	1	4	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	55794	25758	8006	8418	3501	2580	2469	1721	1121	922	772	510	469	378	244	214	187	220	130	101	84	58	57	40	33	25	24	16	28	14	11	10	8	9	11	2	7	3	2	4	0	3	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	43638	20898	3013	6369	1279	1059	1728	1030	477	415	378	211	298	204	83	44	73	157	86	68	27	32	15	10	13	8	9	4	23	3	4	1	1	3	10	0	7	2	1	1	0	3	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	58480	27023	8244	8808	3565	2562	2514	1750	1141	926	741	514	527	424	253	211	189	213	154	107	73	67	60	42	32	21	25	18	26	12	15	7	11	8	10	2	6	3	3	3	0	3	0	1	0	0	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	46731	22315	3321	6887	1400	1105	1797	1112	523	413	389	216	352	237	90	48	74	162	106	73	23	47	14	12	10	7	10	4	22	3	6	1	2	3	9	1	4	2	0	1	0	3	0	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	61666	28710	8337	9379	3604	2708	2779	1779	1158	932	773	529	592	391	265	191	186	251	157	117	68	61	53	39	33	27	27	16	25	9	14	8	11	6	9	6	6	3	4	2	0	3	0	0	3	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	50537	24150	3595	7562	1497	1221	2052	1196	552	442	443	224	427	232	108	54	79	206	116	84	24	43	13	16	10	7	10	2	23	3	4	1	2	3	8	3	3	2	0	1	0	3	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	65241	30081	8605	9792	3688	2779	2893	1852	1126	965	794	558	619	369	284	185	184	276	180	136	68	60	47	35	33	26	26	17	11	11	13	5	12	6	9	8	12	4	4	1	0	2	2	0	3	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	54320	25662	3884	8110	1613	1316	2214	1284	572	468	508	245	457	215	133	56	91	241	143	104	29	39	14	16	15	5	11	4	9	4	3	1	5	3	8	5	9	2	0	0	0	2	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	56381	26438	8128	8791	3589	2659	2625	1741	1111	858	741	489	525	364	261	154	178	234	167	109	78	74	32	43	33	21	28	19	19	18	6	3	2	6	7	2	5	3	2	2	2	3	2	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	44581	21566	3233	6869	1366	1113	1820	1120	474	397	398	201	358	193	107	39	89	180	124	78	36	42	9	10	19	8	12	5	14	7	3	0	1	1	3	1	5	3	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	59616	28074	8259	9020	3625	2655	2741	1768	1132	907	774	480	567	376	262	176	196	278	156	107	67	67	34	35	42	22	21	18	15	15	6	3	4	7	7	1	8	4	2	2	1	3	2	1	2	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	48107	23206	3388	7142	1470	1169	1934	1178	522	430	447	209	395	210	110	60	101	228	116	78	31	43	9	7	27	5	9	6	10	5	2	1	1	2	4	0	7	3	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	59784	28245	8226	9221	3678	2647	2807	1812	1130	891	773	485	558	386	273	186	193	274	180	95	65	69	36	28	39	26	26	18	22	10	8	5	8	10	10	1	11	3	2	1	2	8	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	48179	23324	3376	7336	1467	1165	1997	1189	508	407	435	223	384	215	108	63	98	217	135	64	24	47	13	7	23	7	14	7	16	2	2	1	2	3	6	0	10	2	0	0	0	6	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	59238	27527	8148	8881	3621	2682	2755	1786	1124	889	783	504	585	411	258	196	180	266	158	96	73	71	34	35	39	29	27	16	13	8	8	6	8	7	9	1	10	5	1	1	1	8	0	0	1	1	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	47538	22657	3272	6974	1466	1164	1935	1134	499	408	465	236	409	226	96	60	91	209	111	61	32	49	10	9	24	7	12	6	9	2	1	2	2	2	6	0	9	2	0	0	0	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	56220	25588	8010	8392	3499	2620	2571	1738	1097	842	741	514	530	369	250	192	179	194	144	95	79	59	41	29	40	30	27	17	18	4	8	9	6	6	4	1	4	4	4	2	1	7	1	0	1	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	43971	20589	3049	6445	1304	1055	1774	1028	467	350	412	205	364	183	96	51	82	144	89	51	39	35	13	8	16	8	8	6	10	0	3	3	2	1	2	0	4	2	1	0	0	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	55957	25051	7988	8320	3442	2590	2491	1748	1092	813	769	528	535	341	231	199	182	163	130	104	84	57	42	32	39	26	28	19	17	9	8	8	6	4	3	1	4	4	3	2	0	7	1	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	43543	20060	3032	6330	1264	1032	1720	1030	452	332	420	203	358	165	85	52	81	126	79	56	43	34	10	8	19	6	6	5	8	1	4	3	4	0	1	0	4	2	1	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	58317	26286	8014	8558	3464	2513	2655	1741	1059	811	750	544	574	328	247	202	173	196	141	123	71	52	40	34	43	18	30	23	19	9	10	11	4	4	5	2	2	2	3	2	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_active	80	46185	21390	3223	6632	1308	1072	1890	1059	456	359	419	209	399	163	102	50	77	155	101	74	33	29	11	6	21	4	9	5	11	1	4	3	3	0	4	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_all	80	61601	27947	8172	8966	3544	2553	2756	1801	1121	890	740	547	565	320	253	201	188	210	148	121	77	69	38	37	47	23	29	21	31	13	10	12	3	7	7	1	2	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south38_active	80	49953	23235	3469	7078	1432	1158	1987	1143	509	398	431	206	390	165	115	59	97	164	113	75	38	42	13	10	31	2	7	4	26	3	4	2	3	2	6	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_all	80	65269	30028	8434	9445	3617	2607	2868	1860	1141	917	721	543	581	344	278	217	192	232	155	120	70	80	40	36	49	25	34	18	32	11	9	12	3	7	6	3	3	0	1	1	2	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	54147	25504	3741	7689	1538	1233	2111	1249	561	448	449	212	426	187	129	70	98	183	120	77	32	56	13	8	32	3	7	4	25	4	4	4	3	4	6	0	2	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	67142	30921	8585	9904	3649	2623	2937	1946	1161	931	729	535	600	340	261	215	193	245	160	119	81	90	52	31	46	29	25	16	31	10	11	13	3	10	6	4	2	0	1	1	3	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	56469	26535	3857	8165	1633	1227	2187	1365	573	459	459	222	447	205	123	80	95	205	123	83	44	65	14	9	33	3	6	2	24	4	9	5	3	5	5	1	2	0	1	1	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
