label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north6_all	80	24647	3663	2080	2468	996	1093	592	634	1197	305	250	356	450	218	127	196	80	192	91	82	95	43	86	67	54	25	34	35	8	22	27	10	5	19	6	37	9	7	3	3	13	7	3	2	5	2	0	3	3	0	6	3	3	1	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	21979	1505	664	1861	235	718	233	378	1087	84	42	269	399	150	32	158	24	165	59	62	80	21	72	54	38	9	24	30	4	13	26	4	3	17	2	33	9	6	1	2	12	7	2	1	2	1	0	3	2	0	6	3	3	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	25830	3638	2056	2535	1025	1078	588	649	1227	312	252	333	470	216	113	231	87	207	93	89	89	42	79	69	45	25	51	35	13	18	25	18	5	16	7	32	9	6	6	3	12	4	3	3	5	2	0	2	2	0	5	3	3	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	23185	1511	693	1922	240	743	234	413	1112	77	53	257	417	145	34	196	32	172	52	59	79	19	67	58	33	7	41	33	5	10	23	9	3	15	2	27	9	5	1	1	11	4	2	2	2	0	0	2	2	0	5	3	3	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	25921	3607	2077	2574	1038	1104	587	660	1251	301	269	337	481	212	121	239	96	214	93	75	86	48	79	80	37	14	60	23	16	18	33	15	9	10	7	24	8	5	7	4	12	4	3	4	5	1	1	0	2	2	3	3	3	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	23397	1525	682	1990	247	740	229	413	1138	73	67	258	421	142	40	212	32	178	54	50	74	24	66	72	28	4	54	21	8	10	30	7	5	7	2	22	7	4	2	1	11	3	2	2	3	0	0	0	1	1	3	3	3	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	26206	3604	2127	2606	1036	1098	596	669	1260	284	259	338	467	216	117	240	91	216	85	91	78	52	87	70	38	16	49	33	22	12	31	18	10	12	7	15	10	4	5	4	9	3	1	5	2	1	1	0	1	3	6	0	4	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_active	80	23680	1515	692	2039	249	757	235	435	1140	65	71	255	399	137	43	215	32	182	51	69	65	30	76	66	26	5	44	29	9	6	27	9	6	8	1	13	9	4	2	0	9	2	1	1	1	0	0	0	0	2	6	0	4	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_all	80	26222	3664	2134	2523	1019	1061	603	681	1232	290	262	326	428	217	132	239	94	242	87	100	96	48	104	70	45	14	42	42	24	14	32	12	9	11	6	11	13	6	3	4	13	1	0	5	2	0	1	0	1	4	3	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_active	80	23726	1531	680	1955	246	733	243	450	1108	76	72	241	356	140	51	209	38	213	58	79	84	27	88	66	33	4	38	36	9	10	28	3	6	7	2	10	11	6	1	1	12	0	0	0	1	0	0	0	0	2	3	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_all	80	18650	3406	2003	1974	990	937	575	581	919	322	244	282	269	193	119	175	83	150	77	97	73	33	49	55	31	20	28	35	7	18	14	9	9	21	8	22	7	4	4	4	4	6	0	4	1	2	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	north11_active	80	15846	1254	542	1317	281	559	180	339	775	77	66	184	198	124	32	121	29	110	46	66	52	15	42	45	22	6	18	28	3	12	11	3	4	12	1	18	4	1	2	1	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	20511	3475	2050	2175	984	961	557	627	982	339	246	287	316	192	122	185	74	183	84	93	94	45	67	54	28	24	31	45	10	18	20	14	11	20	6	21	10	4	2	4	3	5	1	1	2	1	0	2	1	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	17767	1341	585	1515	268	595	180	385	840	77	61	190	254	113	35	140	27	141	54	60	69	20	57	44	19	9	25	37	5	11	15	5	5	12	0	19	5	1	1	1	1	2	0	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	22808	3543	2098	2349	1003	988	596	644	1152	341	250	309	314	190	119	188	72	191	90	94	98	46	76	66	34	29	42	38	16	21	30	14	10	19	4	21	8	6	4	6	6	4	2	1	4	1	1	2	1	3	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north13_active	80	20096	1468	636	1734	268	613	205	422	1001	89	50	211	263	110	36	151	25	154	57	68	69	24	64	55	26	13	33	33	6	10	26	4	5	16	0	20	4	4	2	0	4	2	0	0	1	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_all	80	25005	3589	2153	2517	979	1061	592	655	1279	326	242	309	364	203	113	226	61	190	96	99	120	51	84	91	47	32	42	41	20	20	42	16	9	18	4	13	13	6	4	6	5	2	4	1	3	0	1	3	2	4	0	2	1	0	1	0	3	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_active	80	22435	1542	672	1907	267	688	223	437	1152	87	45	218	307	127	35	190	30	158	65	70	87	21	71	78	36	18	33	36	8	12	38	4	4	18	1	12	8	3	2	2	3	1	2	0	1	0	0	3	1	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north15_all	80	25805	3735	2120	2436	970	1105	569	624	1359	330	245	336	411	202	120	237	63	185	80	97	115	46	88	98	51	33	31	49	23	23	39	19	11	18	3	10	10	9	4	6	7	1	4	1	3	0	1	2	1	2	0	2	0	0	1	0	3	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north15_active	80	23267	1630	670	1859	269	722	214	425	1241	76	48	243	346	130	39	204	33	163	54	72	79	21	76	83	37	14	23	41	7	15	37	6	7	17	1	10	7	7	1	2	6	0	2	1	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north16_all	80	25993	3721	2082	2454	956	1118	559	596	1335	308	229	371	403	203	112	240	78	180	99	90	107	44	80	105	41	21	37	55	21	18	37	14	15	13	4	5	12	8	5	4	7	1	2	1	3	1	1	2	1	1	0	3	1	0	1	0	3	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north16_active	80	23496	1604	662	1854	283	750	223	407	1220	65	54	267	335	128	35	204	34	159	69	69	79	16	71	90	32	8	29	49	5	13	34	5	11	12	1	5	10	7	0	2	6	0	2	1	2	1	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_all	80	25766	3773	2033	2519	990	1049	580	595	1300	320	252	376	401	182	118	227	78	166	87	74	111	52	84	89	32	15	51	52	15	17	19	10	20	10	4	7	6	12	7	5	6	2	0	1	3	2	0	1	2	1	0	3	2	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	23232	1625	640	1895	289	692	238	403	1168	71	66	278	336	115	36	193	26	146	56	57	83	24	77	77	22	5	43	47	6	13	16	6	12	9	1	7	6	11	1	1	4	1	0	1	2	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	24475	3604	2040	2430	999	1055	605	593	1179	313	267	355	332	177	111	224	83	172	81	70	87	59	84	78	36	14	56	45	13	17	34	7	16	10	2	10	7	11	6	5	8	3	0	0	3	3	1	1	2	4	1	2	2	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	21920	1539	644	1838	285	685	236	411	1045	73	70	263	276	112	34	181	22	148	45	55	61	26	74	66	29	3	50	41	3	12	30	2	8	9	0	9	6	10	1	1	6	1	0	0	2	1	0	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	22931	3576	2027	2397	1022	1069	563	592	1081	309	269	326	285	167	108	203	81	172	72	75	84	59	91	74	40	16	59	46	15	16	29	9	12	13	2	13	8	13	5	3	8	5	0	1	1	4	1	0	2	4	1	2	4	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	20379	1458	622	1791	285	682	204	382	946	78	76	240	231	107	31	161	23	149	39	57	61	22	81	62	32	4	52	43	4	12	28	2	6	11	0	12	7	11	1	1	6	3	0	0	0	2	0	0	0	2	1	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	22985	3575	2005	2363	1038	1113	575	641	1133	315	287	324	297	165	124	189	89	164	77	90	76	52	75	53	47	17	35	42	17	14	41	11	9	11	3	18	6	15	3	1	7	4	1	2	0	2	1	0	2	4	1	2	2	1	1	1	1	1	0	4	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	20445	1439	606	1774	261	715	208	424	989	72	72	242	244	105	36	148	29	141	48	68	58	21	63	40	37	4	28	38	6	8	39	3	7	8	1	17	3	12	0	1	7	2	0	1	0	1	0	0	0	2	1	1	2	0	0	1	0	0	0	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8468	3379	2285	1444	2383	1441	1371	560	437	328	241	265	171	135	302	106	183	77	88	53	60	51	33	49	37	21	25	43	17	18	43	9	10	8	20	5	5	4	4	1	6	2	2	6	1	2	4	0	0	3	0	3	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3957	811	1044	417	2028	1140	1181	332	199	76	57	162	72	38	261	50	130	20	61	27	40	25	13	18	10	7	6	37	11	12	37	5	2	4	15	1	1	1	0	0	3	2	2	6	0	0	2	0	0	3	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8782	3430	2330	1448	2718	1574	1505	556	452	321	231	292	178	145	350	107	205	84	96	62	58	57	37	44	40	24	23	49	20	19	48	9	10	7	22	7	6	4	2	1	6	8	3	7	0	3	2	0	0	3	1	2	2	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4296	886	1096	414	2369	1288	1328	350	228	88	69	189	82	37	303	53	151	24	70	32	37	31	13	17	15	3	7	42	14	13	43	4	2	4	16	1	2	1	0	1	3	7	3	7	0	0	1	0	0	3	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8945	3427	2343	1453	3088	1787	1609	591	454	330	234	326	178	141	436	111	199	81	109	62	67	59	39	40	35	28	20	46	16	26	53	10	9	6	17	7	5	4	6	1	5	7	3	9	0	5	4	1	1	3	1	2	2	1	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	4519	930	1163	436	2733	1505	1435	393	241	92	75	223	85	40	387	60	153	20	87	31	42	42	10	20	15	4	7	40	12	17	50	4	2	3	10	2	1	2	0	1	3	6	3	9	0	1	1	0	1	3	0	0	2	1	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	8820	3491	2320	1452	3158	1788	1631	607	462	335	241	328	184	146	432	103	200	68	104	60	72	58	38	44	29	29	27	31	16	23	67	16	5	3	11	4	4	6	4	3	5	10	1	9	0	5	4	2	1	12	1	0	0	1	0	0	4	1	0	4	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south24_active	80	4469	948	1163	459	2802	1516	1457	389	248	98	81	220	88	40	388	64	166	17	76	24	51	35	8	22	10	2	15	25	11	13	64	5	1	0	7	1	1	2	0	2	4	9	1	9	0	1	1	0	1	12	0	0	0	1	0	0	4	1	0	4	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	8778	3538	2307	1423	3212	1835	1682	589	468	326	242	366	199	143	448	114	186	78	101	52	73	64	47	38	38	22	22	38	20	19	61	11	7	2	10	4	7	5	7	2	2	4	3	8	3	4	4	2	1	10	0	1	0	1	0	0	4	1	0	4	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south25_active	80	4455	970	1179	454	2880	1555	1486	365	244	91	84	245	76	38	412	69	157	18	73	17	58	40	8	18	17	2	13	33	14	13	59	3	1	0	6	1	4	2	0	1	1	4	3	8	2	1	1	0	1	10	0	1	0	1	0	0	4	1	0	4	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	8696	3556	2350	1431	3120	1825	1741	608	487	305	251	343	190	140	408	111	186	77	99	54	83	63	44	42	33	22	23	48	25	15	58	16	9	2	10	2	8	7	5	4	1	8	2	9	4	2	1	2	0	10	0	1	0	3	0	0	4	1	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	4378	992	1180	453	2780	1551	1547	368	277	91	94	229	72	28	369	60	156	17	73	16	59	35	11	18	12	5	14	39	14	10	56	8	1	0	7	0	4	2	0	2	1	7	2	9	2	0	0	0	0	10	0	1	0	3	0	0	4	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8742	3509	2373	1425	3098	1725	1757	646	472	314	247	340	195	141	438	108	172	82	109	53	73	72	36	41	31	22	14	53	24	12	56	14	12	3	14	4	9	4	4	5	0	14	2	12	4	1	2	1	0	6	0	1	0	3	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south27_active	80	4445	968	1180	458	2763	1465	1561	391	269	88	88	233	71	25	391	53	144	18	86	22	52	46	11	19	15	8	6	42	16	9	54	7	2	0	7	2	5	0	0	3	0	13	2	12	2	0	0	0	0	4	0	1	0	3	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south28_all	80	8704	3516	2410	1430	3028	1793	1761	633	463	329	255	338	189	136	441	115	160	84	103	56	73	59	38	33	26	23	18	54	24	11	48	13	11	4	18	4	15	2	3	4	2	14	1	16	4	0	1	1	0	3	1	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south28_active	80	4457	987	1177	444	2670	1530	1561	378	272	96	84	245	75	23	401	57	132	16	87	24	51	34	12	14	15	8	9	45	15	6	46	7	3	0	9	3	12	0	0	3	1	13	1	16	2	0	0	1	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south29_all	80	8720	3447	2416	1394	2896	1727	1644	661	457	327	256	350	200	138	445	115	171	84	99	58	68	69	35	28	23	30	21	40	29	15	52	6	8	6	21	8	15	1	1	5	5	20	1	13	1	0	1	2	2	3	2	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_active	80	4486	986	1204	445	2541	1482	1438	392	268	99	82	258	91	24	403	61	138	14	78	27	50	43	10	15	13	10	11	35	17	9	50	2	3	2	10	5	13	0	0	4	3	19	1	13	1	0	0	1	1	1	2	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south30_all	80	8719	3468	2346	1421	2758	1809	1742	638	456	331	259	351	200	135	402	125	187	73	106	51	63	64	29	32	26	26	23	26	21	19	52	4	10	7	18	9	15	3	1	3	5	10	4	5	3	0	0	2	3	1	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4430	982	1173	444	2400	1544	1538	384	270	97	80	263	97	25	369	70	148	16	77	22	42	39	6	15	13	7	14	23	13	14	50	2	2	3	11	4	13	0	0	3	3	10	4	4	2	0	0	1	1	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8785	3512	2337	1481	3106	1813	1594	710	432	315	249	323	210	152	427	120	214	69	100	47	55	49	26	29	29	19	20	42	18	23	54	9	13	6	3	7	10	4	7	9	3	4	2	9	0	1	1	1	1	1	0	1	0	0	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4534	938	1198	464	2753	1532	1396	450	220	90	83	216	95	40	380	74	193	20	72	13	38	28	8	15	16	6	8	35	11	15	50	5	5	2	2	2	6	1	3	7	1	3	0	9	0	0	0	0	1	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8748	3478	2298	1518	3038	1820	1554	696	414	305	234	330	197	137	462	128	185	61	91	43	70	40	25	28	28	24	16	34	18	23	42	7	17	11	7	9	7	4	6	8	3	3	1	7	0	2	0	2	1	3	0	1	0	0	0	2	4	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	4443	947	1186	487	2701	1538	1362	420	214	89	82	218	90	31	413	68	164	16	77	15	46	27	5	16	12	8	7	31	11	15	37	4	5	3	6	2	5	1	3	5	1	1	0	7	0	1	0	0	1	3	0	1	0	0	0	2	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8562	3411	2283	1495	2990	1731	1648	609	394	309	235	320	182	129	440	133	174	54	96	47	71	37	30	29	25	27	14	21	24	18	24	7	14	11	18	10	6	2	7	3	5	8	2	6	1	1	0	2	0	4	0	1	2	0	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	4322	920	1201	480	2650	1462	1433	370	214	100	88	222	83	31	393	71	148	12	77	24	49	22	8	14	13	7	7	17	16	11	18	2	4	3	17	3	3	1	2	1	2	6	0	6	1	1	0	0	0	3	0	1	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8567	3455	2271	1470	2973	1716	1578	592	392	293	233	322	179	126	419	129	152	55	105	49	77	42	31	30	23	26	16	21	24	10	35	13	12	12	22	13	4	5	5	4	4	8	3	2	1	1	1	2	0	5	0	0	3	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	4294	942	1166	469	2629	1448	1354	368	219	106	91	220	82	31	371	72	119	13	82	28	49	24	9	13	10	7	5	16	17	7	29	7	2	3	22	5	0	2	1	3	2	6	0	2	1	1	0	0	0	4	0	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8569	3502	2388	1426	3050	1651	1596	593	392	302	238	315	183	143	414	143	157	66	96	60	69	38	31	35	28	24	22	14	19	13	37	14	12	6	21	9	4	4	6	5	2	10	4	0	1	1	1	0	1	6	0	0	3	1	1	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4300	955	1207	436	2681	1376	1380	388	215	115	87	217	86	33	366	81	120	15	68	33	46	20	11	12	14	5	8	8	16	10	34	7	3	1	20	4	0	1	2	5	1	9	0	0	1	1	0	0	0	5	0	0	1	1	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8613	3533	2447	1400	3049	1611	1567	638	413	300	230	316	191	153	418	144	147	71	118	57	72	42	31	36	27	22	22	22	15	15	51	12	10	7	11	7	3	4	4	4	1	11	3	0	1	2	1	1	3	5	1	0	1	1	2	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	4304	954	1215	438	2689	1339	1344	414	230	104	83	220	87	33	374	77	104	18	86	27	50	24	9	13	15	8	9	16	10	11	48	6	4	2	10	3	2	1	1	4	1	9	1	0	1	2	0	0	1	5	1	0	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8669	3545	2411	1396	3095	1687	1577	627	406	303	232	333	188	147	441	134	155	77	120	61	64	36	41	36	32	22	23	25	14	19	61	13	13	7	11	7	4	5	3	4	2	6	4	3	0	3	1	2	3	3	4	0	0	3	2	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	4370	970	1169	432	2743	1413	1384	401	219	87	73	237	90	26	395	78	119	17	91	28	45	22	12	18	15	6	11	20	10	13	56	7	6	2	7	5	3	0	1	4	1	5	3	2	0	2	0	0	1	3	2	0	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8681	3556	2337	1418	3094	1808	1665	580	396	319	232	331	191	120	463	113	147	75	115	67	72	41	40	38	29	23	14	41	17	14	59	7	12	8	9	10	5	2	1	0	2	6	3	3	1	3	1	3	2	0	4	0	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	4381	992	1121	451	2741	1503	1485	371	210	98	62	236	89	20	420	69	114	17	84	29	49	23	13	22	12	6	8	36	9	9	54	5	7	4	6	5	3	0	0	0	1	4	3	2	1	2	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8640	3502	2270	1429	2948	1912	1644	553	428	313	252	343	193	118	415	120	140	75	120	64	71	43	44	38	37	20	17	55	15	13	53	8	12	8	15	11	8	4	2	0	1	6	4	4	2	4	2	2	3	2	3	1	1	3	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	4398	991	1075	444	2598	1621	1468	354	223	90	76	248	87	19	375	71	109	18	90	29	43	25	16	22	10	5	7	47	8	9	48	6	7	3	9	5	5	0	0	0	0	5	4	2	1	2	0	0	2	2	1	1	0	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
