label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	north6_all	80	18801	8521	2394	1878	1305	862	754	792	1017	404	301	416	269	211	155	135	100	120	76	58	43	39	39	38	45	28	29	58	12	20	16	26	35	10	13	13	11	10	12	5	5	3	1	5	1	3	3	2	3	1	1	1	0	0	1	2	1	1	0	1	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0
0.03	north6_active	80	15458	7026	710	998	671	322	444	544	893	219	140	308	174	120	60	33	25	74	40	24	6	12	14	24	32	12	11	56	6	11	11	20	34	6	10	10	7	9	12	4	3	3	1	4	0	1	2	1	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_all	80	18753	8402	2393	1899	1337	892	751	783	1003	402	286	435	271	196	149	151	104	98	67	67	53	43	39	36	49	25	29	61	13	19	18	23	34	15	10	15	11	17	13	5	6	4	0	5	3	2	3	1	0	1	1	2	1	0	2	2	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	15397	6913	684	1030	696	339	428	542	861	230	130	321	186	100	55	37	22	62	34	23	7	11	14	24	34	9	8	58	4	12	9	22	31	11	6	12	7	16	12	4	3	4	0	4	2	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	18712	8480	2365	1841	1322	859	750	821	1043	395	306	383	266	187	130	141	98	108	81	72	46	53	27	37	42	28	29	76	21	14	18	18	23	15	6	21	9	12	13	3	3	4	0	4	5	1	5	1	0	1	0	2	1	1	3	2	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	15384	7019	705	1007	681	333	405	582	882	227	139	265	191	100	50	31	18	68	40	22	5	11	12	23	33	15	10	72	10	9	10	17	20	10	3	18	7	11	12	1	2	4	0	3	3	0	4	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	18244	8464	2360	1830	1294	853	706	798	1054	392	333	358	253	186	119	133	86	111	92	79	46	52	34	40	49	37	29	71	27	12	12	9	15	16	9	21	10	24	17	5	4	5	1	5	6	4	3	0	0	1	0	1	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	15019	7023	707	991	660	328	365	555	888	208	154	259	176	113	46	28	16	71	55	26	8	11	18	23	42	18	9	64	13	8	6	8	12	12	6	19	9	20	16	4	3	5	1	4	3	3	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	18331	8247	2388	1748	1272	873	754	787	1108	377	335	375	279	179	131	126	82	119	93	76	43	52	29	34	41	41	24	90	33	8	9	14	10	9	12	15	3	16	9	4	2	2	2	5	5	4	2	0	0	1	2	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	15082	6828	735	914	646	324	404	540	948	194	152	268	193	103	56	29	17	76	56	20	9	12	18	12	35	21	9	81	19	4	5	12	9	4	11	14	3	12	9	3	2	1	2	4	3	3	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	14332	6219	2365	1682	1174	826	707	682	778	365	283	324	271	174	107	110	95	109	92	64	64	50	46	34	33	29	24	63	25	17	24	13	15	9	11	10	6	13	13	2	3	3	4	4	1	2	1	3	1	0	1	0	1	0	0	1	2	0	0	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	north11_active	80	10652	4592	599	730	506	222	308	407	602	169	102	229	170	85	38	36	28	63	56	15	10	13	16	17	17	15	7	55	15	3	14	8	12	4	8	9	5	11	10	0	2	1	1	3	1	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	14814	6355	2340	1727	1129	862	717	685	855	354	277	323	250	186	132	107	107	121	100	66	58	48	47	32	43	30	19	63	28	16	25	12	15	11	9	10	7	8	12	4	3	3	4	4	1	3	2	1	3	0	0	0	0	1	0	1	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north12_active	80	11195	4765	579	775	502	234	336	414	687	173	106	218	142	100	46	32	31	66	50	18	11	10	15	16	31	16	2	56	13	2	14	8	11	5	6	8	5	8	9	1	2	1	1	3	1	1	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	16053	7118	2327	1775	1197	850	716	697	957	381	267	337	250	178	133	104	110	112	94	61	54	46	54	41	43	24	19	75	25	18	22	14	14	6	9	10	9	11	12	4	1	2	1	6	4	3	3	2	3	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	12608	5576	610	834	578	236	358	441	785	203	116	237	150	95	46	34	27	63	48	15	9	9	15	22	32	12	3	68	10	5	12	9	12	3	5	7	7	10	10	1	0	0	0	4	1	1	3	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	17507	7867	2355	1808	1258	888	757	701	1030	396	291	353	261	185	140	117	108	119	88	58	54	53	55	49	42	24	15	72	29	23	16	13	15	7	5	11	11	12	7	4	1	2	1	6	4	2	3	2	3	2	0	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	14169	6356	670	888	620	287	381	471	878	201	124	259	163	92	55	42	33	71	46	14	11	18	13	29	32	11	4	64	11	7	6	9	12	4	2	7	9	11	5	1	0	1	0	3	0	1	3	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	18380	8405	2319	1816	1286	852	753	771	1085	418	302	385	261	186	152	128	92	111	68	61	46	45	51	49	38	32	18	57	20	21	16	18	19	5	9	11	11	12	3	2	1	2	3	6	4	1	3	1	1	2	1	0	2	1	1	1	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	15191	6925	722	947	644	315	410	527	929	221	131	287	166	91	57	37	24	73	41	19	11	15	15	32	30	17	4	49	9	8	6	14	17	3	4	8	9	11	2	0	0	1	1	2	0	1	3	1	1	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	18524	8266	2373	1843	1297	830	738	768	1069	394	297	430	267	191	158	116	95	110	66	65	55	46	46	41	36	33	25	54	22	19	13	16	22	4	6	14	14	14	2	2	0	4	5	6	4	0	1	0	0	2	1	0	2	0	1	3	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	15339	6819	740	975	655	304	380	514	910	222	138	315	176	95	65	37	28	67	48	19	12	16	13	27	27	20	7	47	12	7	3	12	20	3	3	10	11	13	2	0	0	3	3	2	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	18580	8443	2339	1882	1256	823	780	735	1058	403	304	432	269	187	169	118	107	121	63	60	46	49	52	37	35	29	24	40	20	14	17	14	17	4	11	6	11	12	3	5	1	3	5	3	1	1	2	0	0	2	1	0	2	0	1	4	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	15397	6971	742	979	631	305	427	484	887	239	131	312	175	97	63	35	26	73	42	21	11	12	15	20	25	20	5	35	11	7	6	8	14	3	7	3	7	11	3	3	1	2	3	2	0	0	1	0	0	0	0	0	1	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	18682	8224	2372	1919	1234	842	767	720	1069	409	288	445	268	193	158	112	104	124	69	50	51	53	50	22	42	19	25	56	25	13	16	13	17	7	7	11	11	12	3	6	7	8	2	3	1	1	3	1	1	2	0	0	0	1	1	4	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	north18_active	80	15495	6758	725	998	640	313	426	468	911	235	132	343	181	103	54	30	27	81	48	17	12	12	15	10	31	13	6	51	11	6	5	8	14	6	5	7	6	9	3	5	5	7	2	3	0	0	2	1	1	0	0	0	0	1	1	4	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	18584	8231	2327	1944	1249	886	796	705	1048	419	295	415	263	195	141	118	97	142	81	46	56	53	40	27	50	21	22	54	25	16	19	15	14	12	12	12	9	10	2	6	7	6	2	4	1	1	2	2	1	3	0	3	0	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	15378	6772	734	1025	636	338	438	444	892	232	122	311	183	105	51	30	32	98	52	18	17	15	11	15	40	14	4	49	11	6	7	12	8	10	10	9	6	7	2	5	5	6	2	3	1	0	1	2	1	0	0	2	0	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	18637	8191	2343	1925	1254	886	781	712	1130	389	295	396	267	203	139	117	96	126	89	48	57	38	32	29	70	23	20	61	29	16	20	14	9	14	10	16	9	8	9	6	6	5	0	3	1	0	2	3	4	1	3	3	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	15405	6736	707	1026	644	340	433	472	987	217	150	300	186	106	60	29	34	93	62	18	17	11	8	14	56	16	5	55	14	4	9	13	4	10	8	14	6	6	9	4	4	5	0	2	1	0	1	2	3	0	3	2	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	17024	7464	2358	1808	1285	858	748	671	944	392	271	386	258	175	141	106	116	93	64	60	50	48	35	39	29	28	22	34	23	15	13	21	25	16	7	9	5	20	10	1	8	6	4	5	1	0	4	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	13523	5953	678	872	615	295	381	420	750	200	138	282	146	87	61	32	24	54	36	22	12	8	15	15	19	14	7	24	16	5	4	15	22	11	3	5	2	18	8	1	5	5	0	2	1	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	17270	7529	2397	1811	1316	866	746	705	948	386	285	404	260	180	141	106	117	107	79	57	47	52	30	35	25	30	20	46	23	15	14	20	25	16	7	22	4	20	10	2	8	4	3	5	0	0	4	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	13765	6008	671	868	624	289	389	460	765	187	149	299	148	92	61	27	27	57	49	23	8	12	12	15	14	13	8	35	16	6	5	13	23	11	3	17	2	18	8	2	6	3	0	2	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	17340	7624	2428	1785	1318	859	753	729	946	386	300	379	244	180	139	111	119	120	85	53	49	59	37	39	30	32	22	48	19	14	20	12	15	15	9	21	4	21	5	3	7	0	3	5	2	3	3	1	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south23_active	80	13831	6092	693	844	612	297	386	473	762	179	155	274	150	98	66	27	25	68	54	20	12	17	15	18	16	14	9	41	12	4	7	6	14	11	5	17	4	18	4	2	4	0	1	2	2	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	17650	7685	2373	1813	1310	848	751	774	947	412	310	348	256	199	145	118	109	136	87	55	48	53	36	44	40	27	21	56	17	14	15	16	5	13	12	19	7	12	3	4	6	1	6	3	3	3	4	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
0.03	south24_active	80	14224	6198	689	883	628	303	366	519	798	196	155	246	157	117	67	29	22	85	56	21	11	18	15	17	22	11	7	51	9	4	7	9	5	11	9	15	6	9	2	3	4	1	6	2	3	2	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	17727	7868	2312	1808	1282	837	760	770	935	390	313	347	262	210	146	132	104	136	103	56	50	50	34	39	46	28	19	44	22	14	15	12	4	13	11	12	8	15	8	6	4	9	7	2	3	4	2	3	1	0	0	1	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
0.03	south25_active	80	14419	6351	704	906	648	307	367	511	779	202	141	243	165	129	64	33	27	88	71	19	11	18	15	14	30	8	4	38	13	5	6	6	4	10	8	9	7	12	8	4	2	8	7	1	3	2	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	18106	8054	2268	1790	1266	854	764	803	975	392	313	320	245	218	149	128	99	131	105	51	58	46	31	39	49	35	22	40	20	14	10	16	5	10	15	13	8	10	8	8	4	11	7	4	3	4	4	2	2	0	0	2	2	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south26_active	80	14786	6495	733	917	641	314	369	553	830	219	144	217	162	125	56	37	35	89	72	17	12	16	14	13	34	16	3	34	12	7	6	10	4	7	12	11	5	8	7	6	3	10	7	3	3	3	1	0	1	0	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	18368	8016	2324	1834	1282	850	770	810	979	370	311	345	235	202	150	135	89	105	103	49	60	43	35	42	50	28	30	31	21	12	6	12	9	12	17	10	6	13	8	6	4	12	4	8	2	2	4	1	1	0	1	2	2	0	2	1	2	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south27_active	80	15094	6526	738	965	640	299	400	567	808	215	149	240	155	112	61	38	32	63	62	15	13	15	18	22	39	15	4	23	14	8	3	7	8	9	13	8	2	11	7	5	3	10	3	6	1	1	1	0	1	0	1	2	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	17945	7852	2303	1825	1269	838	780	748	927	382	322	343	235	182	144	123	89	101	104	53	55	47	39	50	35	31	33	31	24	11	12	10	13	11	16	7	6	15	8	5	3	5	5	8	2	1	4	1	3	1	1	1	0	0	2	1	3	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	14645	6330	697	944	623	278	408	511	757	222	149	235	141	94	54	35	25	58	49	17	13	15	17	28	27	18	5	19	20	5	6	6	9	9	12	5	1	15	5	5	3	4	3	6	0	1	1	0	3	0	1	1	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_all	80	16817	7378	2352	1812	1219	847	755	777	889	401	305	373	239	181	139	125	90	89	91	56	57	51	45	45	44	23	30	37	26	11	14	10	13	11	12	4	7	12	5	0	5	3	6	8	2	0	3	0	2	1	1	0	0	0	1	1	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	13425	5851	684	895	578	266	394	516	710	215	126	247	137	102	55	33	23	45	41	14	11	14	18	27	36	13	5	25	18	3	6	5	10	7	8	3	3	12	2	0	4	2	3	6	0	0	1	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	15412	6723	2342	1700	1200	851	731	714	798	386	298	362	246	177	148	116	84	85	93	62	52	52	43	43	41	30	29	37	29	16	15	10	13	10	8	8	8	7	7	0	4	5	5	3	1	0	1	0	3	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	11964	5148	619	815	537	247	359	459	641	186	112	238	134	91	51	32	17	46	48	15	10	15	13	22	28	11	6	28	20	3	6	5	9	4	5	5	3	7	5	0	3	4	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18693	8115	2315	1823	1341	873	815	756	941	357	281	384	268	190	136	111	125	129	83	55	62	50	40	38	35	19	17	44	12	10	15	22	16	13	11	12	11	8	9	6	4	7	5	5	2	0	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	15476	6679	737	957	661	331	442	526	790	197	118	295	176	92	62	30	37	84	51	16	14	9	10	22	23	6	1	40	9	6	12	18	13	11	8	12	11	6	8	3	2	6	3	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	19101	8167	2359	1749	1359	869	817	775	1002	377	274	392	286	189	124	107	116	121	89	51	55	47	40	33	39	25	22	53	18	5	17	21	21	15	13	7	11	6	4	4	7	5	6	5	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	15885	6749	753	920	650	308	436	515	845	203	126	306	189	103	51	30	37	84	50	14	12	10	12	20	26	9	4	48	10	1	11	17	16	12	10	7	11	5	4	2	5	4	4	4	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	19255	8294	2378	1768	1303	874	794	786	1045	395	277	392	294	187	128	112	110	116	102	48	53	41	40	35	46	25	23	60	22	10	15	20	20	14	13	21	18	9	6	1	6	4	7	5	1	0	2	1	1	2	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	16004	6828	757	942	637	301	428	522	887	230	130	307	201	101	49	29	36	76	61	17	14	8	13	17	36	7	5	55	14	3	7	16	18	13	10	18	18	8	6	0	6	4	5	4	0	0	2	1	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	18334	7910	2397	1768	1290	855	791	778	1076	390	296	362	276	164	146	118	96	105	107	50	43	39	41	33	45	26	26	60	25	16	16	26	11	9	9	27	14	10	8	3	6	7	6	3	1	0	2	2	1	1	4	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	15061	6424	746	905	622	278	402	514	915	216	143	281	193	88	52	32	30	68	56	19	12	10	16	14	32	12	8	57	18	4	6	22	9	8	7	24	12	6	7	2	6	7	3	1	0	0	2	1	1	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	16722	7428	2367	1736	1278	813	766	718	1016	420	301	366	245	176	161	106	85	108	87	54	51	44	39	28	46	28	31	48	17	20	15	23	4	9	7	29	12	11	9	4	8	6	5	1	2	1	1	3	0	0	3	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	13305	5887	709	850	605	268	369	463	851	228	142	278	160	96	57	26	28	64	43	19	16	15	13	10	26	14	8	44	13	5	6	16	3	9	4	25	10	7	8	4	8	6	3	0	0	0	1	1	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	15339	6692	2357	1673	1267	806	768	634	920	372	280	316	248	175	159	109	83	108	78	59	43	51	40	35	43	28	33	48	15	19	14	16	7	11	6	13	10	14	8	9	7	6	4	1	3	1	1	3	1	0	1	0	0	0	1	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	11824	5097	640	777	562	255	367	389	753	183	124	236	159	81	54	24	24	60	36	21	15	15	18	11	24	11	8	44	8	5	7	12	6	8	1	10	7	10	7	5	6	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	14750	6245	2380	1689	1233	799	783	642	793	354	283	335	247	189	148	99	86	111	73	63	62	47	40	33	44	28	27	40	23	12	12	11	12	11	4	9	12	8	8	7	10	5	6	1	2	1	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
