label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north9_all	80	6918	1938	1059	989	742	393	422	271	231	196	127	211	204	78	116	42	50	31	47	94	25	27	24	19	17	15	22	5	10	16	7	2	8	5	3	4	3	2	2	4	1	2	1	2	3	2	1	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	4124	954	516	551	411	168	246	140	114	100	61	126	132	40	66	15	30	10	31	70	14	18	14	11	6	9	13	4	4	7	7	2	7	2	2	1	2	0	2	4	0	0	1	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	7454	1921	1062	1023	789	387	461	295	232	205	133	221	238	92	152	48	53	33	56	92	28	30	30	16	23	14	23	7	10	15	8	3	9	6	2	5	2	3	2	4	1	3	2	2	3	2	2	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	4473	985	538	583	443	164	266	156	119	113	66	146	155	44	87	20	30	13	36	63	13	19	17	7	10	7	16	3	4	7	8	2	7	6	2	1	2	1	2	3	1	0	1	1	2	2	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7003	1850	1033	1007	738	405	427	322	223	191	137	240	252	85	99	54	43	42	66	67	20	27	19	8	29	16	28	7	7	17	3	1	6	7	4	12	2	6	4	3	1	0	5	0	0	4	1	3	1	3	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1
0.03	north11_active	80	4320	924	467	562	407	186	258	197	125	101	80	154	179	38	41	32	22	17	37	51	8	13	12	4	19	11	18	1	3	17	1	1	2	5	4	5	0	3	4	0	0	0	5	0	0	4	0	3	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north12_all	80	7300	1863	1058	992	747	418	443	325	219	180	149	246	269	73	104	47	47	47	72	74	15	21	22	8	26	18	24	7	9	18	4	4	8	9	3	16	3	9	3	1	1	0	3	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1
0.03	north12_active	80	4477	946	486	558	427	199	275	201	118	108	72	158	184	35	44	28	21	22	40	54	6	9	16	5	13	12	12	2	3	17	1	3	2	5	3	9	1	6	3	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north13_all	80	7187	1900	1037	1019	777	406	447	341	221	180	126	240	241	75	97	49	54	37	67	67	18	15	27	13	27	16	22	4	11	25	5	3	7	10	3	8	3	10	3	2	0	2	0	0	2	5	2	2	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	4382	939	490	572	453	185	254	203	120	105	66	157	145	31	43	27	25	16	38	46	10	6	19	7	16	10	14	2	2	20	1	2	0	6	3	5	2	7	3	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	6732	1837	1049	951	682	393	422	325	206	186	123	196	207	60	96	38	48	26	53	50	19	16	22	11	24	17	21	8	11	23	8	3	10	9	2	6	4	6	0	4	1	4	0	0	2	5	1	3	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	4033	894	503	533	403	167	225	174	113	101	63	134	111	23	49	20	23	13	35	33	11	10	17	6	13	9	13	5	2	17	3	2	2	5	2	5	2	4	0	2	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6258	1775	996	882	640	360	394	301	190	201	118	186	179	73	86	32	48	32	45	48	20	16	18	12	24	14	12	11	13	21	9	7	12	9	1	2	2	4	0	4	2	4	0	0	2	5	1	4	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	3652	846	462	475	367	148	199	152	96	95	59	129	104	27	41	17	19	18	31	29	9	11	12	6	12	6	8	7	3	15	4	1	5	5	1	1	1	3	0	2	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5560	1664	962	835	618	348	392	270	175	183	94	166	158	66	79	33	36	38	45	34	24	22	14	13	18	11	16	11	9	10	9	7	11	6	0	6	1	7	2	4	2	3	1	0	2	1	1	4	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_active	80	3091	783	431	434	341	148	195	132	87	78	40	107	92	27	37	16	14	22	29	17	9	13	11	5	7	4	10	7	4	7	5	2	7	3	0	4	0	6	2	2	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5476	1682	957	853	615	370	385	255	182	185	117	169	148	63	74	31	34	38	46	38	26	22	20	15	18	7	9	9	7	9	10	9	6	4	1	7	0	7	2	3	2	3	2	0	1	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	3040	771	428	440	314	165	201	124	86	92	44	99	91	24	36	17	8	21	27	21	7	10	12	5	8	1	4	5	4	7	5	3	5	2	0	4	0	6	2	2	0	2	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5531	1711	1016	880	653	393	374	250	180	176	126	184	163	59	69	33	36	37	49	39	25	17	17	18	17	10	12	12	5	12	8	4	5	4	2	9	1	8	2	2	1	1	2	0	2	0	0	3	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	3100	801	454	456	340	171	206	126	89	101	49	107	98	29	40	18	9	17	29	26	7	6	11	8	10	2	6	10	4	7	5	2	5	3	0	4	1	6	2	1	0	1	0	0	1	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6242	1762	1042	954	685	385	396	268	181	176	124	199	171	67	82	43	56	36	55	44	22	13	21	17	21	9	9	10	4	13	8	5	3	4	3	6	2	8	1	3	3	1	5	0	2	1	0	3	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	3589	857	481	510	369	180	223	144	92	103	51	120	115	35	51	21	26	13	28	23	6	5	11	11	14	1	6	7	4	7	5	2	1	3	0	1	1	6	1	1	2	1	2	0	2	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6778	1781	1025	1030	736	388	398	296	190	195	133	223	220	76	104	49	58	45	61	48	25	12	27	17	20	11	7	11	9	19	5	5	5	6	2	9	3	8	2	2	2	1	3	0	3	1	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3921	899	487	569	423	171	233	165	90	110	61	134	150	44	61	29	29	18	35	29	8	7	15	11	14	3	5	8	7	10	3	1	3	3	0	5	2	5	1	1	2	0	2	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4259	5406	1210	905	746	393	323	611	331	145	125	261	56	162	84	123	43	40	27	106	90	33	14	21	10	16	11	12	7	15	6	12	4	0	2	2	1	2	2	2	2	3	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	2141	3609	617	465	422	199	148	387	203	74	60	153	28	97	55	79	26	24	15	66	75	19	4	8	8	8	9	7	6	9	4	5	2	0	1	1	0	2	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	4220	5354	1206	876	720	413	298	599	348	152	129	287	64	172	82	111	50	41	26	106	64	40	16	23	7	12	12	12	9	17	13	18	3	3	2	1	4	6	2	0	2	9	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	2072	3581	615	451	406	208	136	383	223	85	61	174	33	102	53	71	32	21	16	69	50	27	6	7	5	6	10	7	7	12	10	6	2	2	1	0	2	5	1	0	1	8	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	4194	5419	1237	883	742	394	294	585	404	151	111	298	75	162	75	102	43	42	24	86	82	32	13	18	7	9	10	9	7	15	12	30	1	5	1	3	4	6	4	4	3	10	2	1	1	2	0	1	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	2035	3653	668	453	421	184	127	391	265	81	52	193	30	89	47	56	25	18	14	61	52	22	4	7	7	4	7	5	5	10	10	15	0	3	1	2	2	5	2	3	2	10	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_all	80	4120	5510	1257	912	715	390	285	612	409	132	117	300	78	160	85	95	42	46	24	56	90	43	10	21	7	11	10	11	7	10	14	28	3	6	4	4	3	4	4	4	5	13	6	1	2	1	0	0	1	0	1	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2002	3671	688	481	419	187	116	398	263	56	53	187	35	77	48	52	19	23	14	42	56	28	5	10	6	6	7	6	5	5	11	17	1	4	4	2	2	3	2	3	4	11	6	0	1	0	0	0	1	0	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4147	5334	1259	915	720	377	282	632	423	123	117	270	76	156	92	91	45	43	23	61	90	39	8	21	8	13	14	8	7	8	9	22	4	4	3	6	1	3	8	4	4	11	4	2	2	0	1	0	1	0	2	0	4	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2052	3443	702	486	420	172	124	399	279	52	54	158	32	82	56	55	18	24	12	44	53	25	5	14	5	8	7	5	5	5	5	16	2	2	3	3	1	2	7	3	4	9	4	1	1	0	1	0	1	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4126	5343	1237	929	728	370	280	647	399	123	104	279	72	180	82	99	47	43	30	63	98	48	7	26	13	12	14	7	12	9	11	26	4	6	3	4	1	7	9	5	3	3	5	2	1	1	1	0	1	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south26_active	80	2053	3421	661	503	444	170	118	415	249	58	47	176	32	109	53	67	19	27	15	41	58	32	4	17	8	8	7	3	9	5	6	22	3	3	3	1	1	3	9	2	2	1	4	1	1	0	1	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south27_all	80	4093	5400	1190	887	739	398	275	607	373	140	105	295	87	188	90	109	46	44	38	60	79	38	12	21	16	9	13	8	13	8	10	19	4	5	0	4	1	8	9	6	3	2	2	1	0	1	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south27_active	80	2020	3469	643	488	432	190	114	393	246	75	52	195	36	117	54	74	23	27	14	37	52	22	7	12	8	7	5	6	10	4	6	18	3	2	0	1	1	3	9	3	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south28_all	80	3982	5025	1187	858	751	374	272	567	367	147	110	264	88	193	80	103	43	47	39	54	71	45	11	19	17	12	12	10	10	6	12	15	2	5	0	5	4	7	11	6	2	1	4	2	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south28_active	80	1933	3241	640	466	416	184	109	386	215	73	51	171	37	133	47	59	24	28	14	35	50	26	7	9	10	10	4	6	7	3	8	14	1	2	0	2	2	3	11	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0.03	south29_all	80	3863	4630	1224	849	735	375	284	513	369	159	108	231	103	174	83	92	40	48	38	70	69	37	15	15	14	9	15	11	4	5	12	10	6	6	2	4	6	5	11	4	2	1	3	1	2	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0
0.03	south29_active	80	1860	3011	650	454	400	184	116	335	212	74	52	138	42	105	45	50	21	28	13	52	47	23	5	7	8	7	8	6	3	4	9	4	4	3	1	2	3	4	10	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south30_all	80	3794	4183	1207	845	675	367	293	511	342	170	122	240	88	158	86	93	43	47	38	69	53	31	12	16	7	12	14	7	7	8	12	13	8	8	3	5	6	2	9	2	3	3	3	1	2	0	3	0	1	1	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south30_active	80	1773	2675	616	449	358	181	119	330	187	78	59	142	33	86	50	57	16	26	18	46	36	19	4	9	5	5	6	2	3	5	8	7	6	4	2	3	3	1	8	0	0	1	1	0	2	0	3	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	4196	5369	1169	942	686	375	283	557	429	146	137	289	89	178	98	121	47	39	20	85	116	40	22	22	9	18	18	10	15	11	8	22	5	1	5	3	0	4	1	4	1	2	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2116	3517	599	546	393	191	131	342	241	68	62	192	39	128	58	79	20	26	12	61	75	19	11	13	4	14	11	6	9	8	4	17	2	0	3	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4135	5530	1177	923	723	383	303	594	437	129	129	308	85	177	99	113	51	39	19	86	104	46	18	24	9	20	19	10	11	7	7	27	4	1	5	3	1	7	5	7	0	1	1	0	0	0	0	2	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	2110	3623	629	513	422	185	130	352	273	54	55	217	41	130	59	73	25	26	10	61	65	23	10	14	6	13	10	3	8	6	3	22	2	0	3	1	1	4	3	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4098	5395	1201	861	684	384	285	588	425	121	134	320	72	170	87	88	52	35	18	73	102	53	21	27	8	19	16	11	8	7	6	30	5	2	3	4	3	6	6	6	0	1	1	0	0	0	1	3	1	1	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	2060	3530	654	476	402	198	112	367	279	53	65	235	34	112	48	50	25	20	8	51	68	30	15	17	7	11	7	5	6	6	2	25	3	1	1	1	2	4	4	3	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4187	5416	1214	863	705	396	278	641	447	119	127	318	71	173	90	110	55	28	22	97	78	43	18	24	12	13	20	9	6	6	10	24	5	2	3	3	3	6	6	4	0	3	1	0	0	0	4	2	1	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south34_active	80	2084	3546	664	484	400	190	115	406	308	56	57	228	34	112	52	75	30	10	6	73	39	24	11	15	7	6	8	3	4	5	5	22	2	1	1	1	2	4	4	3	0	2	1	0	0	0	3	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4243	5476	1196	850	677	422	259	639	447	135	124	345	65	174	74	119	55	27	29	108	53	43	19	20	16	9	22	11	3	6	12	18	5	3	2	2	4	5	3	2	0	2	2	1	0	0	4	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	2062	3588	621	479	394	203	114	424	327	66	56	248	28	109	34	83	21	8	14	88	24	26	10	13	8	5	9	5	2	5	6	16	1	1	0	1	2	1	1	1	0	1	2	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4203	5472	1189	901	674	417	259	673	410	150	122	327	70	168	90	117	53	33	37	119	61	33	23	16	17	14	21	9	7	7	13	11	5	3	3	4	1	5	3	1	0	2	1	1	0	0	4	0	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	2076	3587	599	516	373	189	113	459	283	66	62	215	28	102	48	82	20	8	19	97	37	21	11	10	8	7	8	3	4	5	7	10	0	1	0	2	0	2	1	0	0	1	1	0	0	0	3	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4151	5369	1198	939	703	408	267	637	404	159	137	339	76	175	90	118	50	39	38	97	83	37	27	14	15	12	25	8	8	12	11	12	5	4	1	3	1	5	1	1	0	2	2	1	0	0	3	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	2062	3509	594	514	376	183	111	426	273	70	64	224	30	105	51	61	18	9	16	75	60	23	11	6	8	5	12	4	5	8	7	12	0	2	0	2	0	2	0	0	0	2	2	0	0	0	3	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4027	4908	1214	886	695	387	269	591	390	161	139	301	76	150	85	130	38	40	29	60	71	27	29	15	9	10	19	7	9	13	12	13	4	7	3	3	1	4	1	3	0	1	1	0	0	0	0	0	2	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1976	3143	613	452	373	172	115	377	240	69	70	192	32	79	51	70	16	10	12	42	55	12	13	4	5	3	11	5	5	9	6	13	2	4	2	2	1	2	0	1	0	1	1	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3953	4470	1193	839	688	379	286	543	357	171	144	242	76	143	80	124	47	46	27	56	63	29	26	16	10	8	22	10	9	14	9	12	5	5	3	0	1	0	2	2	0	4	2	1	0	0	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1893	2840	620	409	361	171	130	346	214	70	69	154	32	73	46	64	25	12	9	40	40	13	11	6	6	1	19	5	5	8	6	11	4	4	3	0	1	0	1	1	0	4	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3814	4103	1165	822	650	377	281	526	315	165	119	235	73	113	87	109	47	46	28	50	54	26	20	16	7	10	19	15	13	11	6	15	7	5	3	1	1	1	2	2	1	6	1	1	0	0	0	0	3	1	2	0	4	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1796	2609	582	391	341	179	139	334	180	69	62	160	35	64	49	69	24	16	11	31	30	10	8	9	3	5	13	8	3	8	2	11	6	4	3	0	1	0	1	1	0	5	1	0	0	0	0	0	2	1	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
