label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north17_all	80	6335	3385	1783	2538	611	664	355	217	301	364	495	112	87	73	52	136	100	23	21	16	26	19	14	40	6	2	5	6	5	3	3	1	12	0	2	0	17	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	3642	2421	1182	2257	161	454	227	54	219	303	467	77	49	46	24	126	88	7	11	6	19	10	3	38	2	1	1	4	3	0	3	0	0	0	0	0	17	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6318	3488	1792	2447	618	679	351	215	310	330	481	120	82	65	52	141	103	20	18	11	37	23	14	29	5	3	4	5	7	2	8	0	12	0	3	0	5	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north18_active	80	3633	2540	1206	2177	158	487	224	49	226	279	451	83	50	43	27	129	93	5	9	3	32	17	1	28	2	2	1	4	3	0	8	0	0	0	1	0	5	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north19_all	80	6297	3574	1841	2469	593	688	347	220	333	321	474	118	88	65	57	162	79	19	16	15	40	23	15	24	7	5	4	4	4	3	6	2	3	0	2	0	9	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north19_active	80	3555	2616	1224	2179	159	493	216	56	245	275	450	80	52	44	36	152	72	2	5	1	33	20	2	21	2	2	2	3	2	2	6	1	0	0	1	0	9	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	north20_all	80	6206	3608	1822	2500	557	678	361	225	362	322	543	122	83	52	55	137	67	19	18	19	33	31	14	20	8	4	4	3	4	2	8	3	2	0	1	0	4	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
0.03	north20_active	80	3484	2594	1210	2234	144	485	225	49	271	271	517	86	50	32	44	127	61	4	8	4	28	28	3	15	0	1	2	3	2	2	8	2	1	0	1	0	4	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
0.03	south21_all	80	6238	3565	1679	2563	550	636	372	226	309	292	534	109	56	62	46	121	68	27	21	28	23	21	5	16	7	5	6	2	0	1	0	0	6	1	2	1	8	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3528	2494	1108	2251	147	439	221	52	234	244	502	67	37	39	24	103	61	8	5	9	22	18	0	13	3	1	1	1	0	1	0	0	6	1	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6268	3499	1749	2548	535	618	366	221	320	317	543	136	56	58	47	149	74	24	24	31	21	21	4	17	7	4	7	2	3	2	4	1	4	4	2	0	8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3568	2486	1188	2233	122	432	218	58	227	259	509	86	41	30	25	132	66	8	9	9	18	17	1	15	3	0	1	1	0	2	4	1	4	4	2	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6292	3404	1802	2541	530	567	353	226	281	329	564	139	65	55	52	162	101	24	25	21	32	24	6	25	6	4	6	5	4	1	4	3	4	4	1	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	3581	2435	1216	2226	131	384	209	68	202	276	528	91	49	30	31	147	95	8	11	7	26	19	2	23	3	0	1	5	0	1	4	2	4	3	1	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6293	3476	1813	2500	530	586	359	205	315	347	617	129	69	56	63	192	101	21	21	14	30	20	7	22	7	3	6	5	4	1	4	3	1	4	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3569	2489	1232	2210	129	386	202	53	239	293	583	84	48	35	40	174	92	7	9	5	22	16	2	22	3	0	4	5	0	1	4	2	0	3	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6239	3522	1821	2495	553	627	395	225	318	345	621	115	67	55	61	193	106	22	22	11	37	19	7	26	8	3	7	5	2	0	6	3	1	4	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3540	2518	1220	2213	151	440	231	57	245	297	584	73	40	36	38	175	100	7	11	4	27	14	2	26	3	0	5	5	0	0	5	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6256	3498	1806	2507	562	675	392	229	325	327	544	114	64	55	65	198	80	22	21	13	27	21	5	20	9	4	10	3	2	1	5	1	5	4	3	0	1	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	3558	2494	1205	2240	159	481	223	62	255	268	511	75	33	36	42	178	74	5	8	6	20	15	0	20	3	0	7	3	2	1	4	0	4	2	2	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6327	3422	1759	2585	547	667	386	243	302	344	530	111	71	62	68	171	85	22	23	12	25	23	5	19	6	5	9	1	3	3	5	3	8	4	2	0	0	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	3586	2458	1152	2324	145	482	218	59	230	289	502	68	41	43	44	155	80	6	13	5	20	18	0	17	2	1	6	0	3	1	4	1	8	2	1	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6310	3381	1799	2697	554	647	383	247	273	312	455	107	65	62	66	175	76	23	20	13	26	20	5	24	4	7	7	2	6	4	3	2	10	1	1	1	0	7	1	0	0	0	0	5	0	4	0	0	1	0	0	0	0	0
0.03	south28_active	80	3573	2413	1162	2428	142	468	214	70	210	255	429	67	42	37	43	161	70	5	11	6	24	16	0	22	1	3	5	0	3	2	3	1	8	0	1	0	0	7	1	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
0.03	south29_all	80	6266	3464	1790	2717	576	618	390	233	320	317	508	98	68	56	66	154	97	26	21	15	20	20	7	35	9	7	4	2	5	3	18	3	9	0	0	1	0	7	1	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
0.03	south29_active	80	3597	2524	1164	2439	148	423	219	59	248	271	480	60	47	32	44	146	90	6	10	7	16	15	2	32	2	4	3	0	1	1	18	1	7	0	0	0	0	7	1	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
0.03	south30_all	80	6180	3451	1812	2660	584	617	406	224	333	284	458	104	77	57	49	138	102	27	17	25	14	23	7	47	8	4	1	4	6	2	18	3	9	0	0	1	0	2	0	1	0	0	0	5	0	4	0	0	0	0	0	0	0	0
0.03	south30_active	80	3527	2519	1194	2378	148	441	238	59	259	236	432	65	53	29	31	129	95	9	7	11	10	19	2	46	1	3	1	2	2	2	18	1	6	0	0	0	0	2	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0
0.03	south31_all	80	6318	3520	1824	2584	575	666	375	202	291	312	479	120	83	69	55	131	82	24	25	11	33	31	9	21	2	8	6	3	2	6	0	4	0	2	0	2	0	3	0	5	1	0	1	3	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	3630	2566	1225	2263	150	486	209	45	226	251	449	86	49	40	32	123	74	3	11	5	25	28	1	18	0	3	2	1	2	6	0	0	0	0	0	2	0	3	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	6299	3570	1775	2545	584	622	364	202	301	309	498	104	81	68	53	117	93	26	28	11	29	20	5	27	3	7	5	3	1	5	3	3	1	2	0	3	1	3	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	3647	2613	1168	2248	146	442	194	46	227	260	462	74	48	42	32	109	88	5	13	5	21	15	1	25	0	3	1	1	1	5	3	0	1	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	6272	3591	1804	2407	597	602	382	196	332	333	498	105	100	72	53	129	105	27	25	12	33	15	6	33	4	8	4	3	1	7	3	2	2	2	0	1	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	3656	2609	1160	2121	150	408	202	43	236	291	458	73	60	42	32	118	98	5	11	4	27	11	1	31	0	4	1	1	1	6	3	0	2	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	6256	3532	1819	2505	576	575	383	201	314	353	594	106	89	69	46	181	93	31	19	16	50	15	11	31	5	3	2	3	1	4	6	2	4	2	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3607	2542	1208	2220	161	399	216	52	230	309	550	70	48	34	26	171	84	7	9	6	46	11	5	29	1	3	0	1	1	2	6	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6197	3541	1927	2496	562	591	381	191	282	364	564	111	103	72	51	201	62	32	24	14	51	17	12	27	7	6	1	3	2	4	9	0	3	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3566	2506	1291	2219	154	419	213	46	204	301	524	77	64	40	35	191	55	8	10	3	47	15	5	25	1	3	0	2	1	2	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6318	3515	1868	2603	539	606	370	201	302	386	596	103	90	63	44	187	56	23	20	18	47	18	10	29	7	5	2	4	4	7	17	0	2	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	3635	2501	1243	2315	150	424	213	43	228	318	555	70	55	40	24	176	50	7	10	4	43	15	5	27	1	2	0	2	2	3	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	6365	3565	1819	2602	536	618	363	202	304	341	654	116	94	58	49	170	45	22	18	19	31	17	7	15	8	7	2	4	9	6	14	3	0	0	2	0	0	0	0	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	3589	2498	1187	2329	139	434	211	37	230	270	612	81	61	37	27	160	40	6	9	3	28	13	3	12	1	1	0	3	7	3	13	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	6421	3511	1753	2521	551	605	372	199	316	342	617	114	83	66	48	156	67	21	19	16	29	21	5	24	6	6	3	5	11	6	12	3	0	0	1	1	0	3	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	1
0.03	south38_active	80	3626	2482	1143	2246	133	415	222	40	244	283	574	78	52	44	26	144	62	4	9	1	25	18	3	22	1	1	1	3	10	3	11	0	0	0	0	0	0	3	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	1
0.03	south39_all	80	6433	3564	1751	2540	540	628	375	217	313	331	601	121	86	67	55	143	82	26	20	14	21	26	6	18	5	6	5	3	11	5	5	5	0	0	0	1	0	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	3627	2497	1129	2277	121	434	220	44	237	275	562	72	51	35	27	127	75	6	10	1	18	22	3	15	2	1	1	1	9	4	5	1	0	0	0	0	0	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	6249	3526	1716	2621	517	667	378	228	326	350	603	124	79	65	60	139	78	29	19	13	20	28	7	19	5	4	7	1	5	1	7	5	0	1	0	1	0	4	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1
0.03	south40_active	80	3543	2481	1122	2352	134	485	229	51	253	296	569	70	48	29	33	124	70	9	9	3	18	23	3	17	2	0	2	0	4	1	7	1	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
