label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north6_all	80	11835	4441	4360	1390	909	1905	723	436	287	229	182	141	113	190	207	108	61	38	49	34	26	19	12	14	13	11	8	7	11	8	3	2	1	3	2	3	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	7654	2348	3475	392	226	1705	488	120	75	68	51	42	36	151	183	87	32	20	32	18	15	12	7	4	8	5	4	6	11	1	1	2	0	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_all	80	11892	4416	4384	1390	939	1895	745	416	287	243	185	136	112	188	236	123	66	42	37	42	28	22	11	10	10	6	10	7	13	7	8	2	1	3	2	4	0	1	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7668	2311	3486	403	236	1668	503	110	80	65	49	41	42	144	210	99	39	20	28	19	18	14	7	3	4	3	8	5	12	1	4	2	0	2	2	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11904	4337	4415	1410	921	1937	723	409	294	234	174	123	125	183	182	135	61	41	44	39	33	23	14	14	9	3	11	14	13	5	13	2	1	3	1	4	0	1	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	7678	2256	3512	414	217	1708	497	95	71	69	43	43	50	140	158	111	40	22	40	18	17	9	9	4	3	0	10	9	12	2	9	1	0	2	1	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	12234	4295	4582	1349	956	2052	777	393	302	231	180	126	120	170	163	128	67	51	40	45	38	19	10	12	9	6	15	14	14	4	13	3	0	3	2	2	0	1	0	0	2	1	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	8154	2352	3740	419	227	1835	571	86	71	72	55	45	49	135	140	109	48	31	34	29	19	5	5	3	3	1	14	8	12	2	10	1	0	2	2	1	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	12557	4400	4655	1357	940	2259	767	375	303	235	180	127	115	176	170	135	59	49	52	39	30	16	8	9	11	8	12	12	9	5	10	3	0	2	2	1	0	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	8595	2485	3833	430	233	2053	565	71	71	76	52	47	44	149	146	113	42	35	39	27	17	3	4	2	5	3	11	7	8	3	7	1	0	1	2	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	12636	4540	4675	1399	923	2332	801	389	263	253	188	154	122	202	231	133	58	44	41	32	25	17	15	14	6	11	11	15	8	3	6	6	3	4	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	8677	2596	3806	466	229	2103	571	92	51	69	67	46	49	168	218	115	37	23	35	24	12	6	8	6	5	4	10	13	8	2	4	5	2	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	12462	4541	4655	1429	922	2313	804	388	246	266	187	156	117	195	220	134	65	44	45	26	24	11	15	13	5	8	12	17	5	5	7	7	3	4	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	8587	2610	3782	483	225	2103	556	95	57	79	67	50	53	157	199	118	44	24	36	20	10	6	5	5	5	3	11	15	5	3	6	6	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	12269	4600	4725	1453	944	2131	831	383	275	252	178	153	113	175	196	133	63	51	53	31	25	11	19	14	13	6	10	14	2	4	7	6	2	4	2	1	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	8391	2650	3857	486	223	1911	560	105	72	83	54	46	51	140	175	112	44	27	41	26	11	5	5	6	10	3	7	11	2	3	6	5	1	2	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	12230	4525	4702	1451	913	2153	810	357	283	236	167	145	118	178	180	138	67	56	74	32	19	13	21	10	16	2	13	11	6	3	7	9	1	3	1	1	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north14_active	80	8296	2579	3845	484	209	1949	559	87	68	75	47	39	50	148	152	111	45	28	60	24	7	7	7	4	10	2	8	10	4	2	6	9	0	1	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north15_all	80	12222	4470	4617	1408	888	2193	819	360	283	228	171	142	131	203	172	126	64	63	87	34	27	19	20	7	18	4	11	10	9	2	9	6	0	1	1	1	2	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	north15_active	80	8207	2529	3804	449	203	1984	580	81	67	68	48	50	56	170	145	96	39	31	71	25	16	7	6	3	8	3	5	8	7	1	9	6	0	1	0	0	2	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	12251	4420	4586	1394	913	2205	798	353	270	225	169	125	140	205	194	138	62	49	82	40	23	18	18	8	14	4	9	11	13	2	9	6	0	2	1	1	3	0	3	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north16_active	80	8227	2510	3804	443	219	1997	585	75	57	60	54	45	50	175	172	108	39	26	70	28	13	9	6	2	4	3	4	9	10	2	9	6	0	1	0	0	2	0	3	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north17_all	80	12298	4431	4494	1458	915	2284	812	360	277	231	186	141	127	206	232	134	65	50	59	45	28	24	18	11	9	4	10	10	16	3	8	6	1	1	3	1	3	0	2	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north17_active	80	8324	2540	3730	453	216	2068	611	75	71	62	56	55	38	174	206	112	34	26	49	31	18	8	7	4	3	3	4	8	15	2	7	6	0	0	3	1	2	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north18_all	80	12265	4428	4414	1439	954	2227	807	360	285	211	183	154	134	186	243	139	60	44	45	43	28	24	25	9	11	2	8	7	13	3	6	7	3	1	3	1	2	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	8350	2540	3637	444	229	2005	589	78	71	52	54	49	45	156	220	122	31	26	34	28	16	8	12	3	7	2	4	5	11	2	5	7	1	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	12599	4419	4422	1440	945	2256	806	368	299	200	187	157	126	181	271	139	65	43	38	38	25	24	23	12	7	2	8	8	19	4	5	7	3	3	3	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	north19_active	80	8653	2545	3638	474	234	2026	586	80	73	57	55	44	47	155	248	121	39	23	24	20	14	10	13	2	5	1	5	6	18	1	4	6	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	north20_all	80	12605	4468	4523	1411	944	2214	836	353	301	194	172	141	118	179	245	146	64	45	41	28	22	19	22	12	11	7	6	12	20	5	5	13	3	3	0	1	1	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north20_active	80	8591	2581	3715	481	220	1983	582	88	70	52	56	37	47	148	224	127	43	24	27	14	16	8	13	2	8	5	4	8	18	2	5	12	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south21_all	80	25132	4154	3232	3768	917	909	610	592	504	402	416	178	104	267	81	67	149	41	39	86	20	16	14	15	22	27	15	8	3	15	10	6	2	1	1	1	3	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	22222	2089	2300	3304	248	551	341	437	376	288	342	85	35	239	30	38	132	16	25	76	7	5	6	5	15	26	10	3	3	6	10	4	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	25503	4108	3216	3646	930	936	626	624	493	380	401	146	101	230	85	77	123	38	34	83	25	19	8	12	15	20	9	8	4	15	10	4	2	1	1	1	3	2	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south22_active	80	22575	1976	2244	3213	243	597	341	480	381	263	318	73	33	201	29	46	110	12	26	75	8	6	1	3	9	18	5	3	2	6	9	2	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_all	80	25723	4235	3201	3576	937	944	610	589	489	377	417	144	100	273	79	100	156	30	35	69	27	20	9	11	17	23	7	6	7	14	9	2	2	0	3	0	2	4	0	1	0	0	2	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south23_active	80	22750	2032	2239	3137	237	606	332	446	379	272	338	68	32	242	26	66	145	8	27	62	9	6	2	4	9	22	5	2	4	4	8	1	1	0	1	0	1	3	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south24_all	80	25975	4330	3342	3601	920	932	651	560	495	371	378	145	101	252	79	99	159	36	39	74	27	21	11	14	10	23	5	6	8	10	6	0	3	1	2	0	2	4	2	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south24_active	80	23002	2187	2347	3142	219	597	367	421	385	272	301	68	30	217	24	68	146	8	29	68	10	6	2	6	5	21	3	2	4	2	5	0	2	1	1	0	0	3	2	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south25_all	80	26313	4263	3376	3617	915	906	613	590	558	355	346	154	93	262	65	94	166	40	33	87	28	22	11	11	12	18	5	6	7	4	1	2	3	2	2	0	1	2	2	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	23353	2166	2384	3132	222	583	346	434	443	266	295	68	19	229	20	70	154	9	23	81	14	5	2	6	8	14	3	2	4	2	1	2	2	1	1	0	0	2	2	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	25882	4194	3343	3723	906	911	625	609	582	376	361	160	89	226	65	84	135	38	32	83	19	19	10	16	13	20	7	7	8	3	4	3	4	4	1	1	1	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	23018	2156	2350	3228	234	576	368	439	470	281	296	79	20	190	20	54	120	8	21	75	10	4	1	8	10	15	4	4	5	1	2	3	2	3	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	25854	4168	3357	3785	938	908	581	592	621	380	351	164	94	223	62	83	139	32	34	69	22	19	10	14	16	17	8	9	9	2	3	4	4	7	1	2	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	23049	2117	2386	3287	248	581	352	440	512	272	290	80	23	190	23	55	126	9	24	63	13	3	1	6	13	13	5	5	7	0	1	3	3	6	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25846	4163	3301	3778	930	875	601	573	610	401	405	152	99	206	62	91	151	42	39	46	17	14	11	20	17	19	8	8	11	4	3	6	5	7	1	2	1	2	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	23004	2112	2368	3274	260	530	360	417	495	296	348	78	28	179	20	60	133	11	26	41	10	4	4	8	13	15	5	4	9	2	1	4	4	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	25489	4193	3262	3807	950	896	584	551	580	390	396	175	99	227	61	76	153	46	39	47	26	17	18	13	21	12	6	6	9	4	1	4	5	6	3	2	3	2	0	3	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	22656	2156	2334	3311	266	538	347	382	457	293	344	98	29	197	18	44	135	13	30	42	16	6	8	4	15	9	2	1	8	2	1	2	4	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	25359	4295	3322	3720	984	886	608	591	628	364	385	179	101	227	64	78	156	41	35	47	25	14	20	11	18	20	7	9	10	6	2	6	5	2	4	0	3	2	3	2	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	22482	2181	2381	3248	258	516	346	399	512	275	329	106	28	204	14	53	139	12	26	42	12	6	7	4	13	17	5	2	9	6	2	5	5	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25419	4164	3198	3684	932	915	643	629	606	366	416	137	105	205	68	87	166	41	43	68	27	19	10	7	22	16	7	4	7	3	4	4	1	2	1	0	0	3	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	22603	2114	2184	3192	223	576	366	450	485	275	347	76	27	183	27	53	150	11	26	62	16	5	4	2	19	12	2	3	4	3	4	3	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25652	4208	3227	3440	909	941	621	623	564	373	387	149	102	194	60	88	178	39	37	69	24	19	12	5	18	18	11	5	7	4	3	6	1	1	1	0	0	3	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	22762	2164	2227	2982	215	586	345	447	452	272	329	75	27	171	21	49	159	11	21	65	13	5	4	2	17	14	5	3	3	4	3	6	0	1	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	25392	4180	3259	3376	938	911	640	627	544	406	390	156	109	194	53	83	160	38	38	80	18	20	12	8	17	24	8	7	7	5	3	5	0	2	1	0	0	3	3	1	0	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	22483	2202	2268	2895	220	568	365	443	438	297	328	74	27	173	21	45	139	16	27	75	7	6	3	3	17	18	4	4	3	4	3	5	0	1	0	0	0	1	3	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25805	4211	3314	3344	972	927	606	574	547	414	360	162	116	223	60	84	133	40	46	86	17	19	10	10	14	20	6	7	12	7	9	7	1	1	0	0	3	3	3	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	22893	2201	2303	2855	240	578	344	405	429	296	297	71	27	200	20	43	117	14	32	81	4	6	1	5	12	14	4	4	6	5	9	5	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25770	4146	3309	3465	927	918	620	610	541	378	328	162	132	226	65	85	126	37	45	90	19	13	10	15	14	14	7	6	12	7	10	6	1	1	0	0	4	2	5	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	22910	2190	2315	2977	239	588	347	433	429	278	266	69	30	201	22	46	115	16	32	83	5	4	1	5	11	10	5	3	7	5	9	4	0	0	0	0	1	0	4	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	25616	4186	3245	3526	914	901	633	600	509	390	329	157	139	226	66	74	116	36	48	97	22	12	9	15	13	18	5	4	13	4	16	4	2	3	1	1	4	2	3	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	22780	2183	2270	3050	234	574	366	431	392	295	263	68	35	195	20	42	109	17	35	89	8	3	1	2	6	15	3	1	7	2	15	2	0	1	0	1	1	0	1	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25506	4149	3258	3569	914	890	619	614	503	348	334	147	132	212	72	70	121	30	45	89	20	10	9	15	13	21	5	3	12	1	12	2	2	4	2	1	3	1	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	22596	2152	2317	3112	244	562	364	454	392	265	267	69	27	180	23	36	113	14	35	82	8	3	1	0	7	19	2	1	6	0	10	2	1	2	0	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25352	4188	3222	3680	913	870	651	586	562	333	388	160	127	220	74	79	124	30	30	92	18	19	10	11	23	21	7	4	11	6	12	3	2	7	2	2	2	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	22431	2140	2317	3198	231	536	387	432	435	256	316	78	26	189	25	49	114	13	22	82	7	6	1	1	15	20	1	2	6	3	10	3	1	5	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25592	4197	3190	3650	964	880	625	551	583	350	380	155	124	226	68	70	117	27	30	86	22	22	13	11	25	16	7	3	8	8	6	4	1	9	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	22637	2104	2236	3154	249	545	380	400	450	267	317	80	21	201	24	40	107	13	23	75	8	7	3	1	18	15	1	2	5	5	4	3	1	7	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	26014	4149	3211	3606	911	930	681	558	544	361	407	150	115	214	71	80	143	39	32	77	25	21	14	8	27	18	6	3	7	10	6	3	1	5	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	23024	2067	2255	3096	231	582	411	388	409	271	342	74	15	190	28	47	130	15	24	69	6	8	3	1	20	16	1	1	5	5	3	2	1	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
