label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north6_all	80	1477	856	338	290	391	218	228	241	49	100	25	77	26	61	13	15	23	7	9	15	12	1	7	5	1	2	5	0	2	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	north6_active	80	732	504	173	156	269	140	129	161	27	56	15	48	13	46	7	11	13	6	6	14	6	1	6	4	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	1515	845	332	292	384	186	235	208	54	112	30	78	26	68	13	16	33	6	8	1	11	0	10	5	1	2	6	0	1	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north7_active	80	754	485	171	150	262	120	142	116	30	69	16	56	14	48	8	11	17	5	5	0	3	0	7	4	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	1531	809	315	287	367	186	238	196	50	96	29	69	28	80	10	11	21	6	6	2	14	0	12	2	1	1	6	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north8_active	80	774	454	162	149	239	109	161	119	24	65	13	47	15	54	6	6	8	5	4	0	3	0	9	2	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	1534	809	318	257	353	194	229	206	45	98	25	73	28	81	8	10	24	7	2	9	16	0	10	0	1	3	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north9_active	80	794	445	166	121	226	108	156	126	22	63	10	48	16	54	5	6	10	6	0	5	9	0	8	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	1564	827	338	250	315	185	232	205	40	95	27	71	30	68	6	11	22	5	3	16	13	0	4	2	4	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north10_active	80	839	448	172	124	205	96	153	133	19	61	14	45	17	43	4	8	6	4	0	12	9	0	3	2	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1521	844	344	233	330	183	229	170	42	84	24	57	21	77	10	14	14	7	5	15	10	2	5	2	0	8	1	3	4	2	1	0	0	0	1	0	0	0	1	1	1	3	0	0	0	0	0
0.03	north11_active	80	759	468	158	115	187	110	175	119	22	46	15	34	13	53	1	5	7	2	2	9	6	2	3	0	0	2	1	1	2	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
0.03	north12_all	80	1519	815	345	224	357	200	243	175	43	72	22	55	20	71	12	8	18	8	7	27	10	2	5	2	0	9	2	1	3	2	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
0.03	north12_active	80	749	420	161	112	212	112	190	116	22	53	13	34	12	48	3	4	7	3	2	20	6	2	3	0	0	3	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	1469	829	329	226	386	185	237	163	40	100	19	38	28	63	10	14	20	3	10	24	12	2	5	2	0	7	2	0	3	3	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north13_active	80	723	432	165	113	227	89	174	97	18	74	9	25	19	43	3	7	7	1	3	20	9	2	4	0	0	5	1	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	1429	823	331	246	413	196	240	178	36	98	22	47	30	76	9	15	20	8	9	17	12	4	5	2	1	7	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	733	430	158	139	248	103	178	107	15	71	13	26	21	56	5	9	7	5	3	16	11	4	5	1	0	4	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	1487	804	332	259	418	190	219	190	38	110	28	57	41	83	9	18	17	7	5	15	17	6	3	2	1	5	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	762	434	163	147	265	100	166	118	17	71	15	36	29	66	4	11	9	5	3	13	14	5	3	1	0	4	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1554	816	358	268	377	201	205	178	32	111	27	66	42	69	7	15	13	7	4	22	16	6	2	2	1	3	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	815	452	180	162	248	121	149	113	15	72	14	39	25	54	3	7	9	5	3	14	13	4	1	2	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1578	802	360	268	379	200	219	191	41	99	31	72	39	71	5	13	14	4	2	18	14	8	1	1	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	823	459	186	159	247	121	160	132	22	60	14	51	24	56	3	10	10	2	2	10	11	6	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1587	819	354	274	350	210	209	179	37	77	31	64	37	65	4	13	14	3	4	22	9	5	3	2	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	835	485	191	158	224	133	138	117	18	49	8	46	22	41	2	11	10	2	2	13	7	3	2	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1547	841	341	251	333	198	226	216	36	80	32	64	28	60	6	14	15	3	4	12	9	2	5	2	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	814	492	183	140	206	123	137	157	18	52	11	51	16	42	3	11	8	2	1	6	6	2	4	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1492	837	354	254	319	187	258	198	28	95	28	60	29	58	9	20	13	4	5	15	9	2	4	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	789	510	197	127	182	109	160	139	13	67	12	46	17	43	6	13	7	2	1	5	7	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	1473	860	353	273	345	219	260	170	34	81	27	32	33	75	10	16	26	7	8	12	4	4	5	3	0	7	4	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south21_active	80	755	489	176	142	212	142	181	108	15	60	17	22	17	61	4	8	15	2	3	11	3	3	4	1	0	5	3	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_all	80	1507	850	359	283	318	214	233	188	33	74	26	33	31	65	10	17	18	7	4	11	4	4	1	5	4	6	2	0	4	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	795	477	193	161	214	131	160	113	15	46	13	22	17	54	5	9	12	4	2	10	3	2	0	3	2	5	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	1502	768	359	286	301	216	214	181	38	61	24	34	30	37	9	22	7	5	4	9	5	4	0	4	5	15	2	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	765	420	184	155	208	122	146	108	18	36	10	23	20	28	4	9	5	2	2	9	4	2	0	3	2	6	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	1492	771	349	264	299	204	219	165	37	64	24	35	29	25	9	18	7	6	1	4	5	3	1	3	6	12	1	1	3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	757	443	179	146	202	127	133	104	19	39	10	20	17	16	4	8	5	2	0	4	3	1	1	2	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	1436	772	317	258	305	178	235	153	35	53	24	43	14	20	9	17	12	6	2	3	8	1	5	3	2	15	1	1	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	718	443	150	133	207	104	132	92	17	34	11	26	7	11	2	7	9	1	0	3	4	1	4	1	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_all	80	1426	834	325	262	347	193	244	159	33	54	22	64	15	32	8	12	17	7	1	2	9	2	6	3	1	21	1	0	4	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	719	486	166	147	220	132	144	98	14	34	11	32	7	12	2	6	12	1	0	2	3	1	5	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_all	80	1496	849	327	283	385	199	245	202	37	58	19	60	19	48	8	14	16	5	2	5	7	4	13	6	0	11	1	0	4	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	767	486	159	155	231	131	156	149	16	37	12	31	15	25	3	9	11	1	0	4	2	1	12	3	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	1484	804	346	262	408	210	287	190	42	64	20	70	24	56	11	16	21	6	1	9	9	5	11	5	0	9	1	2	3	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	763	460	173	147	249	142	193	144	18	45	10	33	16	31	4	10	15	3	0	7	1	1	11	3	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1509	799	366	257	413	198	290	187	41	69	26	49	28	51	12	18	17	3	3	14	15	5	9	5	1	8	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	790	452	172	134	253	121	193	151	19	46	14	26	18	27	5	12	10	2	1	12	6	1	9	3	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	1488	799	346	224	397	198	281	149	44	73	25	57	29	41	12	12	17	3	3	14	16	5	5	2	1	6	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	781	445	165	112	252	104	182	105	22	50	13	30	14	23	5	8	6	2	2	10	9	2	5	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	1400	724	359	222	266	153	147	189	28	84	39	53	40	61	8	16	11	6	3	11	4	3	4	0	0	3	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	687	395	176	127	177	98	93	110	14	52	12	26	22	37	3	6	6	6	3	5	2	1	2	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	1388	706	351	234	273	155	151	163	33	83	34	49	38	62	8	12	8	7	5	9	5	4	6	1	1	2	3	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	682	386	178	119	163	96	90	107	14	51	10	28	20	43	4	5	4	6	4	8	2	1	2	1	1	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	1394	728	313	225	299	152	171	145	40	71	21	50	36	42	9	13	9	7	6	8	5	4	4	1	1	1	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	696	404	164	105	171	92	105	101	18	48	7	33	20	29	5	6	4	6	3	6	3	1	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	1363	687	280	223	302	132	158	143	41	73	23	52	26	33	16	14	11	8	4	7	6	10	4	2	2	0	0	2	1	1	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	662	384	143	99	174	69	103	95	16	55	11	39	17	23	7	7	8	7	1	4	4	6	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	1388	703	292	233	309	140	171	151	43	67	29	49	20	25	15	23	14	5	5	6	7	9	2	2	2	0	0	1	1	1	2	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south35_active	80	702	392	151	127	187	77	116	103	19	53	15	36	11	14	8	16	8	4	2	4	6	6	2	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south36_all	80	1459	752	319	265	318	156	202	171	40	70	30	56	22	35	19	20	13	8	7	8	5	10	7	2	2	1	4	1	1	3	1	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south36_active	80	754	434	159	143	186	89	146	117	19	52	15	43	11	19	10	13	8	5	3	5	3	6	7	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
0.03	south37_all	80	1500	804	347	266	382	200	215	212	39	85	32	50	22	46	15	21	12	8	6	7	6	7	6	4	2	3	4	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0
0.03	south37_active	80	790	457	190	144	235	124	153	138	18	62	14	34	10	27	8	12	8	5	4	6	3	4	6	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0
0.03	south38_all	80	1528	833	368	255	409	201	219	220	39	89	29	72	30	41	12	12	14	7	5	5	7	3	7	3	2	3	4	0	0	3	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	822	477	201	131	239	125	141	138	17	63	12	52	20	26	5	3	12	3	4	3	3	2	7	0	1	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	1506	829	369	253	415	191	202	221	35	77	26	68	28	36	9	14	17	7	7	12	6	2	4	3	1	5	5	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south39_active	80	826	470	200	139	244	118	127	149	16	56	10	48	21	22	5	7	13	3	3	9	3	2	4	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	south40_all	80	1447	824	367	264	402	170	212	224	37	68	23	62	36	25	11	16	28	5	6	10	5	1	3	0	1	5	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	804	478	193	148	248	105	122	153	15	43	9	42	28	15	7	8	22	0	2	8	3	1	3	0	1	2	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
