label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74
0.03	north11_all	80	4209	3253	2424	734	1639	593	373	826	201	180	420	139	323	263	133	41	70	58	42	34	65	39	21	26	20	11	12	15	64	5	3	15	7	2	5	5	7	2	9	6	3	1	0	1	4	3	3	0	2	3	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	1995	1922	1534	334	1091	336	198	558	100	101	271	70	205	173	93	21	38	37	15	21	44	23	6	16	8	6	9	10	42	4	3	6	3	0	3	1	6	0	4	5	2	0	0	1	3	1	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4144	3299	2479	728	1721	626	359	805	200	169	405	137	363	262	126	45	70	63	43	36	71	37	21	26	15	12	14	10	60	8	7	16	6	3	7	5	5	4	10	7	3	1	0	1	4	2	1	0	2	1	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	1952	1995	1566	358	1138	342	192	570	109	92	270	67	260	182	81	26	38	41	15	20	51	25	7	17	5	8	10	8	37	7	5	6	3	1	5	1	5	1	5	5	2	0	0	1	3	0	1	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4106	3311	2456	696	1705	615	380	855	206	170	407	140	368	238	142	57	62	69	42	34	87	30	26	31	11	13	12	6	36	7	6	14	6	5	7	7	5	6	7	1	2	0	0	0	3	1	2	0	2	2	0	0	0	3	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_active	80	1932	1965	1509	326	1108	330	192	602	110	88	271	70	270	161	98	28	33	37	19	14	62	17	11	19	2	11	8	5	30	5	4	7	3	1	5	3	5	1	4	0	2	0	0	0	2	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4110	3336	2476	692	1699	619	377	836	217	173	409	145	344	231	132	73	63	71	49	38	101	34	21	28	9	12	10	6	40	9	6	15	5	10	8	4	3	5	8	7	1	0	1	1	0	0	1	7	2	3	0	0	0	3	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north14_active	80	1937	1971	1574	311	1119	322	195	576	120	80	275	83	252	139	84	34	37	37	25	15	70	20	9	18	3	10	7	4	29	6	3	5	1	3	6	2	2	1	6	5	1	0	1	0	0	0	0	6	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4063	3303	2442	707	1605	617	380	838	219	175	420	127	287	244	143	72	60	68	58	40	112	31	21	28	9	11	10	9	33	8	5	14	5	10	7	4	5	6	6	12	5	1	1	1	0	1	1	8	1	4	0	0	0	3	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	1905	1947	1554	301	1013	344	192	569	109	81	286	75	189	139	97	27	35	35	29	17	77	20	8	17	3	9	4	7	23	3	1	3	1	2	5	2	2	2	4	9	4	0	1	0	0	0	0	6	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4097	3224	2429	734	1575	639	363	820	233	165	436	116	315	288	134	65	64	76	53	39	94	35	20	23	14	10	7	16	29	10	5	29	6	12	11	4	6	5	9	12	6	1	1	1	1	1	1	8	0	5	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1907	1923	1550	332	997	368	178	529	114	73	293	61	208	159	91	26	40	37	27	21	62	19	5	16	6	8	2	12	19	3	2	17	2	3	8	2	1	3	8	10	4	0	1	0	0	0	0	6	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4166	3247	2449	724	1628	620	337	843	236	170	385	119	328	271	135	56	75	70	42	33	79	50	19	25	11	14	11	19	27	10	5	30	9	8	9	3	7	3	9	8	6	1	1	3	1	1	1	1	1	4	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1911	1928	1552	322	1033	368	171	560	114	79	261	61	218	157	82	26	47	36	21	16	57	29	5	19	6	8	6	14	10	2	2	17	6	3	6	1	2	3	7	6	4	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4205	3239	2397	744	1627	616	353	853	236	165	397	112	346	301	130	56	77	62	44	34	94	50	19	23	17	14	9	19	43	10	3	25	8	6	8	5	3	5	6	6	2	0	0	3	1	1	1	3	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	north18_active	80	1873	1952	1532	339	1063	345	179	581	114	74	262	61	239	172	75	28	51	33	22	21	69	28	6	18	8	6	7	11	20	3	1	17	6	2	5	1	1	3	5	4	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	north19_all	80	4214	3235	2394	738	1631	586	384	853	249	182	381	122	338	303	123	54	71	61	41	30	83	45	14	26	16	13	11	20	44	9	7	14	7	5	3	5	2	8	6	4	4	1	0	5	0	0	1	3	1	1	1	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	north19_active	80	1887	1955	1549	328	1086	316	219	581	122	96	259	66	237	197	76	29	41	37	20	19	65	26	8	22	8	5	7	7	22	4	4	8	6	2	1	1	1	3	5	3	1	0	0	3	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	north20_all	80	4197	3258	2424	724	1638	616	392	843	235	190	396	122	351	321	120	58	67	53	51	32	87	40	16	23	13	12	14	22	46	6	8	8	1	3	4	4	1	8	0	5	3	3	0	3	1	0	0	4	1	1	2	2	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	north20_active	80	1912	2014	1549	330	1092	344	214	599	116	101	270	72	248	210	68	28	30	35	24	22	64	23	10	18	6	5	9	11	28	4	3	6	0	2	3	0	1	3	0	4	1	0	0	1	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0
0.03	south21_all	80	4114	1825	1389	859	576	654	316	425	276	380	297	175	177	158	66	77	57	45	102	74	27	22	29	29	16	13	12	17	13	15	8	4	7	10	4	9	2	2	2	2	2	4	3	1	0	2	1	0	1	4	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	1941	818	740	424	278	384	160	252	134	249	194	96	94	84	35	41	32	21	77	43	16	7	18	20	9	5	8	11	10	9	7	3	3	2	1	6	0	2	1	1	2	4	1	1	0	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4024	1788	1264	811	583	586	331	380	245	307	307	154	166	123	68	73	62	42	83	76	30	26	35	25	15	13	12	10	10	15	6	3	6	7	4	8	1	2	1	1	0	1	3	1	2	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	1818	754	664	400	277	342	160	197	118	196	207	80	95	63	32	39	33	15	62	47	17	9	27	14	9	7	9	5	6	6	4	3	4	3	1	3	0	2	0	0	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4140	1836	1340	874	574	666	352	444	244	368	358	150	210	126	60	61	59	41	78	85	33	24	44	39	16	14	13	7	12	18	5	7	6	5	8	11	4	4	1	2	0	2	2	2	2	2	0	1	1	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1942	816	714	440	273	405	173	240	129	241	245	82	123	65	26	32	32	14	55	62	20	10	27	26	7	7	8	4	8	8	2	4	4	2	5	7	2	2	0	0	0	1	0	1	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4284	1866	1376	921	636	732	338	498	277	405	381	167	232	160	54	65	63	53	88	117	34	18	48	41	15	18	23	12	12	17	3	9	9	4	13	8	3	4	2	2	0	2	1	2	2	2	0	1	1	1	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2052	851	774	460	319	448	167	275	149	272	260	93	152	90	27	34	34	24	57	88	20	7	29	28	5	8	18	8	8	9	0	5	5	3	9	5	2	2	0	1	0	1	1	1	1	2	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4474	1939	1516	997	657	762	351	575	295	483	395	176	245	199	70	67	54	55	107	107	28	17	54	40	13	22	28	13	12	13	1	14	8	6	18	9	4	3	2	2	0	3	1	3	1	2	1	1	1	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2229	927	857	529	355	479	175	350	165	325	262	96	159	126	40	30	25	33	62	77	15	8	32	25	4	10	22	10	7	7	0	8	5	2	15	7	2	0	0	1	0	1	1	1	1	2	1	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4554	1924	1494	974	678	755	362	584	279	503	407	176	228	224	61	69	64	58	111	110	24	20	55	38	10	25	29	15	16	8	4	12	7	6	21	10	3	4	2	1	0	3	1	5	9	2	3	1	1	3	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2226	933	856	523	385	463	176	367	151	333	277	101	158	150	38	34	34	33	67	81	11	8	40	24	5	11	25	12	7	7	2	8	3	2	17	9	0	1	0	1	0	1	1	3	9	2	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4565	1899	1534	937	668	770	330	591	271	491	402	188	241	211	62	69	71	47	103	81	26	24	57	54	10	27	19	10	13	8	7	14	4	7	30	11	3	2	0	2	2	6	1	3	9	0	4	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2247	912	868	501	378	473	156	374	137	333	258	113	163	143	29	36	41	23	66	57	12	8	37	36	6	14	16	5	6	6	5	6	0	2	27	8	0	1	0	0	1	4	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4397	1855	1538	977	667	783	319	617	275	502	417	188	281	193	51	60	65	55	122	83	27	25	49	57	13	26	19	10	13	7	8	10	7	5	24	11	2	2	1	3	3	10	1	2	10	0	4	0	0	2	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2124	891	874	526	354	468	150	395	139	328	279	101	180	144	23	37	35	27	75	55	13	6	29	37	7	15	14	7	6	4	6	3	2	1	22	9	0	1	0	0	2	9	0	2	10	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4402	1946	1533	943	655	756	322	629	293	427	437	202	285	177	50	59	53	59	122	63	36	26	36	62	18	25	13	10	9	7	7	6	8	4	30	12	1	2	2	4	3	12	1	0	10	0	4	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south29_active	80	2142	914	855	495	340	458	156	429	143	279	300	109	181	129	22	29	23	30	73	40	21	7	19	44	8	15	8	4	4	3	5	2	3	1	29	7	0	2	1	1	2	9	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_all	80	4344	1965	1546	970	684	762	314	628	290	412	437	212	278	157	54	69	56	64	152	78	31	33	45	56	24	19	23	17	10	7	8	6	7	5	27	12	0	3	3	2	5	12	1	2	1	1	3	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south30_active	80	2138	917	846	489	351	465	157	427	145	241	294	115	161	109	24	32	22	38	98	54	18	15	30	44	11	10	16	11	5	1	2	3	4	2	26	9	0	2	2	1	4	9	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south31_all	80	4194	1865	1431	922	622	728	316	510	276	436	346	176	183	162	66	73	50	49	135	75	25	20	52	20	18	9	16	22	7	8	8	4	5	13	14	7	3	4	1	1	3	6	2	2	1	0	1	1	1	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1984	870	807	484	304	429	137	310	144	310	201	104	136	106	29	41	19	29	104	45	13	11	32	14	10	3	10	14	4	5	6	1	4	8	10	5	1	2	0	1	1	2	0	2	0	0	0	0	1	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4077	1784	1328	860	628	671	322	454	240	371	281	165	164	129	75	74	42	46	111	68	30	20	35	24	19	7	17	27	6	11	7	5	5	14	10	5	5	3	1	2	4	6	2	0	1	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1889	815	710	446	310	375	138	262	117	241	156	100	116	79	27	39	15	27	78	39	16	11	20	17	8	2	11	14	3	4	6	1	4	9	8	3	3	2	1	1	2	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4022	1799	1280	838	619	688	311	441	227	357	303	147	179	135	83	79	48	40	81	59	26	22	36	25	18	9	15	22	5	14	12	4	6	6	8	6	6	2	1	2	4	0	1	0	0	0	1	0	0	3	0	0	1	0	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1867	842	684	431	309	421	137	260	117	246	204	86	111	81	35	41	20	27	55	36	15	12	18	19	3	3	13	11	1	4	5	1	5	3	6	4	2	2	1	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4195	1849	1340	901	648	714	319	491	256	390	353	158	198	159	84	76	51	44	76	60	34	22	36	30	15	9	14	16	5	13	12	6	5	5	13	9	8	1	2	2	4	4	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1985	895	731	459	346	435	141	307	153	258	256	92	112	104	34	39	22	26	49	35	19	11	21	21	2	2	11	8	2	4	5	3	3	3	12	7	4	1	1	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4323	1923	1433	1006	674	781	333	547	300	418	458	162	224	186	78	70	54	52	91	54	33	22	40	26	12	11	14	10	7	7	10	9	8	4	13	7	6	4	4	0	3	5	1	0	0	1	1	3	0	4	0	0	0	0	2	0	0	6	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2119	973	784	520	388	464	153	341	185	266	342	98	129	130	39	37	25	31	58	32	19	13	27	15	3	4	10	6	5	2	3	4	6	4	11	6	2	4	1	0	1	4	1	0	0	0	1	2	0	4	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4326	1944	1406	1042	692	787	329	625	321	445	478	173	234	195	65	71	48	53	108	64	32	22	43	37	12	11	17	13	8	7	11	8	8	4	15	11	5	3	3	0	3	5	2	0	1	1	0	3	0	5	0	0	0	1	1	0	0	5	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2184	990	750	535	378	458	149	391	186	284	338	112	137	143	32	37	23	30	76	37	17	13	29	23	6	4	10	10	6	4	4	5	6	4	12	9	2	3	0	0	1	4	1	0	0	0	0	2	0	4	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4349	1902	1432	1068	711	756	327	594	319	439	458	169	241	194	64	78	46	64	146	69	28	22	51	49	13	10	20	11	6	9	6	6	7	4	8	7	4	3	3	0	2	2	4	0	1	0	0	3	0	6	0	0	0	1	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2207	940	764	555	383	427	154	374	181	263	328	102	150	137	33	42	18	35	98	45	12	12	37	35	6	4	14	8	5	6	3	3	5	3	5	6	1	3	0	0	1	1	3	0	0	0	0	2	0	4	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4331	1872	1491	988	720	742	327	620	320	431	463	152	219	185	67	87	39	64	157	75	27	18	58	49	16	17	19	12	7	15	9	8	4	4	9	16	4	1	1	2	2	1	4	0	3	0	0	0	0	2	0	0	0	1	0	0	1	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2191	899	792	531	380	416	170	383	185	265	333	82	140	133	25	44	14	33	103	46	15	7	34	32	6	6	12	9	4	7	4	5	1	3	6	9	2	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4387	1883	1549	992	730	725	326	613	326	425	419	159	203	179	79	77	41	53	166	80	34	24	72	55	22	23	13	17	5	15	6	6	6	3	3	16	3	3	1	3	2	3	5	0	3	1	0	0	2	2	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2175	900	855	540	396	425	158	399	200	272	308	89	135	113	35	33	17	26	117	52	19	11	41	31	10	12	11	11	2	6	3	5	2	2	1	6	2	2	0	0	0	2	2	0	2	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4428	1931	1572	1004	703	710	303	597	347	425	408	169	225	169	81	75	44	47	132	78	35	19	59	50	23	23	12	22	5	19	6	7	5	3	3	18	3	3	3	3	2	6	3	2	2	1	0	0	2	4	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2182	935	880	536	377	427	141	394	222	277	284	98	149	103	40	35	23	20	93	49	23	8	33	29	11	12	8	15	2	6	2	5	2	2	1	8	2	2	1	0	0	5	1	1	2	1	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
