label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north6_all	80	13969	7602	4468	3514	1823	815	824	1350	443	390	1115	209	334	308	145	161	108	87	143	55	52	56	37	109	95	58	18	32	19	20	14	9	14	7	8	4	7	6	6	6	4	1	3	4	1	3	3	1	3	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	10394	6187	3642	2937	1355	284	490	1168	202	218	1020	41	250	232	78	107	65	25	121	26	22	22	15	101	88	41	10	12	11	11	9	1	13	4	4	3	5	3	3	2	3	0	1	3	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	13845	7594	4449	3540	1737	812	854	1291	484	420	952	216	319	331	151	160	95	92	177	61	66	52	50	102	150	59	14	28	26	17	18	12	22	11	8	5	7	4	8	6	3	3	4	4	1	4	3	3	2	0	1	3	0	2	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	10268	6177	3610	2985	1289	290	521	1109	211	236	862	43	234	266	77	114	56	26	150	26	33	25	18	96	143	50	5	10	17	9	12	5	20	6	4	3	4	2	5	3	2	1	2	3	0	0	1	3	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	13808	7754	4501	3521	1785	787	822	1250	498	382	843	209	304	350	166	160	110	92	188	63	57	47	40	69	143	52	18	23	24	20	22	11	21	10	8	4	5	4	6	5	1	3	4	5	2	5	5	2	2	0	1	2	0	3	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	10314	6293	3673	2980	1331	269	506	1061	229	212	754	42	222	289	81	108	61	31	156	26	32	16	14	60	137	46	7	7	17	14	14	7	19	5	4	2	3	2	4	2	1	1	2	4	0	0	3	2	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	13852	7840	4484	3520	1858	792	813	1218	508	377	827	199	317	353	157	151	108	92	177	73	59	44	48	62	136	61	20	13	22	19	21	9	19	19	7	6	6	5	6	5	1	4	4	3	2	4	3	3	2	0	1	3	1	4	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north9_active	80	10376	6457	3649	2991	1405	274	484	1042	229	198	745	40	235	291	69	104	62	27	149	31	37	11	18	55	127	56	7	4	16	14	16	6	16	7	2	3	4	2	3	2	1	1	2	2	0	0	2	3	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
0.03	north10_all	80	13943	7751	4504	3454	1862	824	835	1207	484	384	864	200	311	326	165	170	113	81	160	75	54	45	38	60	116	66	21	12	14	27	17	8	12	20	4	6	6	5	4	4	5	3	2	3	2	1	2	5	0	1	1	2	1	3	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	7
0.03	north10_active	80	10536	6349	3657	2878	1380	268	493	1053	234	211	799	43	239	260	66	115	53	20	133	37	26	11	17	48	108	58	10	4	8	18	11	3	10	7	0	4	4	3	2	1	2	1	1	1	1	0	2	5	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	7
0.03	north11_all	80	13451	7233	4114	3278	1777	853	799	1120	424	388	845	230	311	289	155	174	133	84	157	78	78	50	57	70	111	40	18	18	27	13	22	10	14	11	11	4	8	3	7	7	2	4	1	16	2	1	1	4	2	1	1	1	3	0	4	1	2	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	9990	5833	3220	2712	1261	294	473	932	200	208	755	59	225	214	56	113	95	25	123	34	26	12	28	57	94	33	6	3	11	5	19	2	12	3	4	2	5	2	1	2	2	1	0	13	1	0	0	3	2	0	1	0	1	0	3	1	2	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	14074	7639	4236	3376	1813	858	817	1138	402	409	863	249	288	288	144	159	134	88	170	76	73	58	48	81	100	50	19	18	23	14	26	11	18	11	13	9	10	3	7	6	5	6	3	9	3	2	1	4	4	1	1	0	3	0	3	1	10	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0.03	north12_active	80	10630	6257	3369	2826	1336	308	503	960	198	233	782	65	196	221	59	106	91	25	142	34	27	12	25	75	84	42	5	3	10	9	23	3	14	4	3	5	8	2	1	2	4	3	1	6	1	1	0	4	4	1	1	0	1	0	3	1	10	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north13_all	80	14267	7627	4334	3351	1799	831	806	1118	422	414	833	238	337	296	143	144	143	85	177	70	67	55	43	80	88	43	19	20	24	13	27	9	20	10	13	9	7	4	5	3	5	6	3	6	2	4	1	1	3	1	1	1	3	0	6	0	9	1	4	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
0.03	north13_active	80	10807	6302	3434	2800	1326	297	484	941	213	231	751	65	245	234	66	89	94	24	151	30	23	11	20	73	74	35	4	4	10	7	23	4	16	3	2	6	4	2	2	2	4	4	1	6	0	1	0	1	3	1	1	1	1	0	6	0	9	0	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north14_all	80	14134	7801	4301	3399	1762	819	809	1174	440	404	845	252	331	307	136	157	144	85	173	62	50	48	42	98	64	50	23	16	26	20	21	10	22	12	10	11	11	7	5	4	4	5	2	3	5	3	1	9	2	1	2	1	2	0	6	0	8	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0
0.03	north14_active	80	10689	6435	3403	2823	1306	281	503	983	230	235	767	68	242	240	64	98	93	21	153	29	21	9	20	88	54	44	5	2	11	10	16	4	18	4	1	8	6	2	2	2	2	4	1	2	3	1	0	9	2	1	1	1	1	0	6	0	8	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0
0.03	north15_all	80	14178	7917	4506	3464	1827	818	786	1172	454	386	865	223	349	308	153	148	141	94	179	58	45	47	40	92	52	47	25	18	23	20	14	14	26	11	12	9	16	11	4	3	2	5	5	5	5	3	1	9	0	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0
0.03	north15_active	80	10761	6529	3604	2888	1358	278	472	984	240	215	790	60	264	235	69	108	99	26	160	30	18	9	15	84	43	42	7	3	12	9	9	3	23	3	2	7	8	4	2	1	0	2	4	4	3	0	0	9	0	0	0	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
0.03	north16_all	80	13881	7847	4590	3493	1820	833	793	1208	415	383	842	214	309	330	136	154	141	105	162	62	45	38	44	127	75	46	28	22	21	30	12	14	19	11	12	9	13	13	4	2	3	5	8	6	5	4	0	10	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	10456	6469	3734	2903	1369	280	492	1020	207	210	755	56	237	256	53	109	95	31	140	30	23	10	17	118	70	39	9	5	10	15	7	2	17	3	2	7	6	4	1	0	0	2	7	5	4	1	0	10	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	13775	7841	4586	3427	1822	818	801	1209	424	382	871	214	313	312	131	154	126	99	163	58	49	42	49	103	89	54	27	23	22	26	8	20	16	8	12	7	10	11	6	2	5	3	8	4	6	2	0	6	0	2	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	10364	6464	3726	2851	1381	271	485	1018	204	193	774	49	234	251	52	119	80	37	135	31	25	12	22	96	81	48	12	7	11	15	4	3	14	1	1	5	6	4	3	0	1	0	7	4	3	1	0	6	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	13973	7649	4682	3506	1824	823	812	1205	453	405	895	227	314	320	130	162	141	92	148	68	56	47	49	97	116	62	33	21	19	33	11	22	11	9	4	6	10	7	9	3	6	2	4	2	3	1	0	1	0	3	3	2	0	0	1	0	0	1	1	1	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	10526	6289	3821	2884	1347	288	484	1013	219	204	802	55	224	257	56	119	90	30	123	41	25	10	29	83	108	54	15	5	9	20	5	6	9	2	0	4	6	1	3	0	3	0	4	2	1	1	0	1	0	1	2	0	0	0	1	0	0	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	14151	7671	4553	3496	1823	870	827	1225	489	422	926	261	298	299	139	175	143	77	151	67	52	52	49	71	127	74	32	22	23	31	13	25	10	10	5	4	7	4	11	3	7	2	0	4	2	1	1	0	0	1	3	3	0	0	2	0	0	1	2	1	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	10787	6284	3684	2882	1336	311	473	1026	241	217	823	56	204	237	66	131	87	24	125	39	21	12	33	55	115	69	16	7	9	21	7	11	7	2	0	2	5	0	5	0	4	0	0	4	0	0	0	0	0	1	2	1	0	0	2	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	14149	7624	4536	3467	1899	887	832	1291	478	380	952	259	309	306	150	165	147	71	181	77	52	43	44	73	116	62	33	26	22	24	20	21	16	12	6	3	5	6	9	4	6	2	3	10	0	1	1	0	0	1	3	3	1	1	1	0	0	3	2	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	10802	6194	3667	2870	1424	322	462	1106	237	192	865	61	226	241	78	118	89	20	153	43	19	10	28	58	105	58	16	8	12	14	11	11	13	4	1	2	3	1	4	1	3	0	1	10	0	0	0	0	0	1	2	1	0	0	1	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8289	3941	2250	1885	1043	906	1165	1045	406	323	548	231	272	219	126	120	120	96	89	93	68	49	40	42	30	56	35	27	15	20	10	11	11	12	11	12	7	7	20	3	11	5	1	3	6	3	1	4	2	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2167	1710	652	1130	260	411	910	844	140	79	439	54	171	148	40	42	76	46	59	66	24	26	18	26	2	45	29	8	7	15	2	5	3	5	7	8	2	2	18	1	7	4	1	0	6	1	0	4	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8200	3942	2244	1880	1039	858	1098	945	422	329	512	239	267	208	129	108	127	91	83	105	65	47	36	44	34	41	35	28	13	26	6	18	16	9	12	11	6	6	10	2	9	2	2	4	3	3	2	4	0	1	1	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1989	1666	613	1104	240	367	823	723	138	75	403	64	157	140	38	28	76	43	45	72	20	25	14	23	2	33	28	7	7	18	0	8	6	3	9	8	1	2	8	1	6	1	2	1	3	0	1	4	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8054	3936	2244	1876	1092	864	1190	1009	428	345	508	241	267	214	130	112	103	86	102	94	67	50	29	44	42	52	37	30	21	32	11	18	20	12	16	13	4	7	7	2	2	4	2	3	3	4	1	0	1	1	0	1	0	0	0	0	2	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1963	1698	616	1120	261	375	913	778	136	76	408	69	159	149	44	34	61	37	61	62	21	22	11	26	6	44	32	8	14	23	4	7	7	3	12	9	1	3	5	1	2	4	1	1	2	0	1	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7911	4047	2239	1901	1149	857	1216	1101	397	354	555	229	278	234	121	128	127	79	102	95	64	56	27	44	43	57	45	30	23	31	12	16	25	11	15	14	4	5	12	2	2	5	2	2	4	4	2	5	1	1	0	2	0	0	0	0	1	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2049	1812	688	1171	275	396	965	885	127	75	456	68	177	173	42	45	83	35	53	65	16	28	12	27	5	52	41	6	19	24	6	6	11	3	11	11	0	4	8	1	1	4	1	1	3	0	1	4	1	1	0	0	0	0	0	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7965	4101	2284	1977	1163	906	1339	1128	379	342	583	238	261	255	110	118	139	81	94	97	60	58	30	36	35	96	47	31	28	28	14	18	22	10	13	20	3	5	14	3	9	8	6	0	6	2	2	7	2	0	0	2	0	0	1	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	2200	1903	740	1263	316	444	1109	933	121	84	484	59	167	189	44	42	101	30	55	68	20	28	16	21	6	88	44	5	23	24	7	6	9	3	8	16	0	4	8	1	8	7	2	0	4	0	1	6	2	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7982	4103	2295	2002	1142	915	1364	1075	402	339	582	236	258	263	123	118	130	79	83	91	63	54	35	40	30	97	49	31	25	48	15	13	14	12	8	13	6	7	12	5	9	7	5	1	13	1	3	9	2	1	0	3	0	0	1	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	2290	1948	756	1266	298	449	1126	890	134	83	468	61	175	195	45	46	95	34	46	67	24	30	14	22	8	82	46	7	20	41	7	3	6	5	5	10	3	3	7	3	8	6	1	0	7	0	2	8	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8066	3997	2297	2035	1091	967	1408	1090	405	315	592	245	275	271	143	116	130	75	90	103	62	38	35	37	22	85	56	30	21	44	15	19	10	15	7	16	5	6	15	9	12	6	5	1	10	1	3	7	2	2	0	1	0	0	2	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	2329	1898	734	1297	314	483	1161	894	132	73	479	60	189	203	53	43	88	37	59	82	30	21	11	20	6	71	53	10	16	36	7	5	3	6	2	13	3	2	12	4	10	6	1	0	4	0	2	7	1	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8082	4061	2210	2019	1078	938	1374	1112	409	322	594	245	255	281	148	127	143	86	96	95	72	31	34	41	24	89	57	30	22	49	16	24	8	15	11	12	7	6	19	9	12	2	2	2	11	1	3	4	6	3	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	2368	1904	712	1298	290	455	1130	932	146	74	475	62	184	223	61	47	95	44	62	72	34	15	7	25	4	76	51	8	15	39	5	8	0	5	3	8	4	2	17	5	10	2	0	1	4	0	2	4	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8071	4051	2246	1994	1061	925	1423	1131	437	326	566	249	246	306	146	135	133	99	96	100	63	40	32	42	26	71	62	29	22	43	22	19	7	11	11	13	7	8	17	8	18	4	1	2	4	0	3	2	8	2	1	0	0	2	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south29_active	80	2308	1881	745	1297	275	446	1185	959	157	75	463	61	179	231	62	57	80	45	69	77	33	24	9	28	3	62	54	10	15	36	5	7	1	4	4	9	1	4	17	4	14	4	0	2	2	0	2	2	5	0	0	0	0	2	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8088	4026	2225	1990	1069	924	1418	1165	417	324	583	242	234	330	147	137	139	97	91	102	71	44	35	42	31	94	68	24	25	37	26	21	11	5	12	9	11	9	12	7	20	3	0	2	10	2	2	3	8	2	1	1	1	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south30_active	80	2283	1874	723	1284	271	447	1173	990	147	78	488	63	167	261	52	60	88	37	59	74	34	25	10	31	6	87	58	7	16	30	9	7	3	1	6	5	4	5	12	3	15	3	0	2	8	1	2	3	5	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8029	3621	2151	1933	1037	899	1121	897	421	344	497	231	206	246	133	115	159	84	87	72	44	55	42	41	29	49	54	20	23	27	19	7	10	7	10	15	7	9	8	1	7	7	3	2	6	1	0	0	0	2	0	2	1	2	1	1	0	1	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1914	1489	566	1114	255	395	848	698	123	89	392	75	122	174	33	43	84	34	55	48	17	26	12	24	5	42	51	4	17	21	2	0	2	1	9	8	1	6	6	0	7	5	2	1	6	1	0	0	0	1	0	1	0	1	0	0	0	1	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8062	3680	2119	1885	1051	875	1043	853	432	363	481	228	207	203	141	120	137	78	94	68	50	66	39	38	28	43	44	18	16	21	18	7	9	11	6	12	7	8	11	1	7	8	5	1	6	2	2	1	0	1	0	2	1	2	1	0	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	1806	1442	533	1050	257	371	773	651	113	105	362	69	117	133	39	42	65	26	61	43	20	25	12	21	5	34	37	3	10	17	3	0	2	2	5	5	2	7	8	0	6	5	3	0	6	1	2	1	0	1	0	1	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	8159	3809	2172	1869	1079	885	1181	925	432	346	500	229	214	217	146	117	121	89	95	62	55	60	43	37	24	52	32	17	17	23	14	10	6	12	6	13	6	8	10	2	7	4	4	2	8	2	2	2	0	2	0	1	1	2	1	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	1897	1586	582	1069	265	379	907	717	118	102	383	62	120	138	39	44	60	28	63	35	23	24	20	21	5	40	25	4	12	20	4	2	2	2	4	8	2	5	7	0	6	2	2	0	8	0	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	8172	3983	2236	1908	1121	916	1282	1039	417	337	481	226	222	240	147	110	121	88	99	82	60	54	40	37	28	69	35	13	20	25	13	7	7	13	7	13	8	4	9	3	7	4	4	2	10	2	2	2	1	3	2	1	1	2	1	0	0	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
0.03	south34_active	80	2070	1758	653	1133	281	416	1021	831	124	93	368	63	128	165	49	45	66	28	64	62	20	23	21	26	8	56	27	2	15	21	4	3	5	3	5	8	1	2	7	0	6	3	2	0	10	0	2	2	1	2	0	1	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	8191	4023	2247	1985	1138	966	1309	1137	419	328	530	240	237	255	126	103	109	94	95	104	53	50	45	30	38	73	47	12	20	23	13	6	9	10	8	17	10	10	5	5	5	6	2	3	8	3	3	1	1	2	2	0	0	1	1	0	0	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south35_active	80	2192	1890	702	1245	279	448	1068	925	129	98	423	68	137	178	44	42	67	36	62	82	13	23	20	24	10	62	41	4	16	18	5	3	4	2	6	14	2	4	5	0	4	6	1	0	6	0	2	1	1	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8098	4029	2255	2018	1126	971	1355	1200	443	350	544	237	228	259	131	113	124	86	84	122	64	44	38	29	43	64	66	15	25	25	15	5	10	7	8	20	11	15	12	4	8	7	3	4	9	1	2	1	1	3	2	0	1	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
