label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47
0.03	north10_all	80	5794	2891	1119	971	478	431	527	398	145	93	84	61	119	33	16	27	34	12	34	22	15	10	6	13	2	4	4	4	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3260	1674	562	579	248	250	351	250	64	43	40	31	72	16	5	9	21	5	21	13	5	8	4	9	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5922	3114	1205	1045	534	442	564	392	168	106	103	70	141	38	41	23	27	16	28	8	8	13	2	4	5	2	3	3	7	3	0	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3372	1849	600	608	283	243	381	248	85	37	59	34	81	21	16	8	14	8	18	3	5	8	1	2	2	1	2	2	6	3	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5871	3135	1141	1061	524	441	571	427	176	102	91	64	154	38	46	24	31	17	32	11	9	10	3	6	3	3	4	2	8	0	1	2	1	1	4	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	3341	1898	595	618	284	243	381	293	92	34	49	30	91	22	18	8	18	9	24	5	5	6	1	3	1	1	3	2	7	0	1	2	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5826	3090	1154	1001	512	423	554	449	159	109	98	62	155	46	44	26	32	16	33	12	8	11	5	9	6	2	3	3	3	0	1	3	1	1	4	2	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north13_active	80	3315	1829	596	573	280	225	372	306	84	40	49	25	91	29	22	8	18	9	27	2	3	7	2	3	3	1	3	3	2	0	1	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5899	3089	1103	1004	483	427	540	478	139	105	101	55	127	50	46	24	44	10	34	14	7	10	5	10	7	6	2	2	3	0	1	3	1	1	4	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north14_active	80	3328	1826	575	573	253	229	358	328	73	46	54	20	72	31	26	9	18	6	27	4	2	5	1	2	4	3	2	1	1	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5837	3024	1148	1033	486	437	551	467	138	97	89	55	121	50	38	18	48	12	21	14	5	13	6	12	5	6	0	3	2	0	0	2	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north15_active	80	3312	1831	574	594	255	227	365	319	70	47	44	23	72	28	20	7	19	6	15	5	0	5	3	3	3	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5907	3062	1142	1071	478	427	531	463	134	95	84	52	110	48	33	17	45	15	31	14	8	13	8	9	4	5	2	3	4	0	0	1	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0
0.03	north16_active	80	3435	1903	559	620	243	225	347	309	72	50	49	27	71	25	17	5	18	6	18	6	2	4	4	3	2	3	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5822	3066	1158	1084	511	419	545	448	140	99	87	68	126	40	26	29	36	22	28	13	9	15	10	9	1	6	3	3	4	0	1	1	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north17_active	80	3405	1894	556	639	273	243	369	290	71	50	54	39	80	17	13	11	18	12	11	7	3	3	7	5	1	3	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5846	3060	1131	1057	524	405	548	456	146	114	105	64	122	50	29	26	32	32	34	19	14	11	11	4	3	7	5	2	5	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north18_active	80	3431	1853	549	616	278	231	366	293	69	49	59	36	78	23	13	9	17	20	15	13	6	3	7	3	2	6	2	1	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5916	3096	1157	989	517	416	556	448	152	108	113	64	113	52	32	37	24	29	41	23	12	6	13	7	2	7	5	3	7	0	2	2	0	0	11	1	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	3431	1860	591	561	263	239	366	273	72	46	62	34	72	27	14	12	14	24	18	16	5	0	9	2	1	6	3	1	5	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5908	3045	1159	984	486	424	567	446	162	108	116	52	119	45	39	31	24	26	38	28	10	4	12	7	3	4	4	4	5	0	1	3	0	0	27	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3390	1808	597	560	243	234	351	277	84	51	58	27	78	22	14	8	13	19	20	19	5	1	6	2	1	3	2	2	3	0	0	3	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5830	3106	1167	988	509	396	483	453	172	108	108	72	138	40	33	26	30	21	38	23	7	15	7	9	2	4	2	3	10	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3333	1864	606	582	279	223	291	295	102	51	61	32	92	16	15	13	18	11	23	11	5	8	3	6	0	1	1	1	9	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5791	3126	1205	1020	522	389	490	428	159	103	110	73	122	32	25	23	28	20	53	26	11	16	8	11	5	5	1	4	9	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	3317	1880	627	606	281	208	291	285	92	50	58	31	79	15	12	11	19	11	36	16	7	9	6	6	3	3	1	1	8	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_all	80	5796	2995	1266	949	520	406	502	446	150	97	113	79	124	33	27	23	31	18	49	26	10	11	7	9	5	6	0	4	3	2	0	0	0	4	2	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	3332	1780	656	555	290	213	313	293	80	46	66	38	81	16	11	10	14	12	38	18	5	7	6	5	3	4	0	1	1	2	0	0	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	5813	3007	1216	954	522	416	542	434	139	96	108	72	136	36	26	22	24	17	43	24	10	10	8	8	6	5	2	3	6	3	0	0	0	3	3	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	3340	1810	621	566	279	212	346	283	74	45	69	39	90	18	12	9	9	15	34	20	3	6	5	4	4	4	1	0	3	2	0	0	0	3	2	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south25_all	80	5739	2960	1202	947	505	426	560	429	149	90	103	64	148	40	30	25	25	18	23	18	8	8	5	7	8	4	4	3	5	4	0	0	2	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	3262	1775	624	559	268	224	357	283	72	41	65	38	93	22	16	9	8	15	18	14	2	6	2	3	5	4	3	0	3	2	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	5795	3000	1147	965	499	435	581	395	151	81	94	58	166	38	31	23	27	23	30	14	7	11	10	8	7	3	6	2	5	4	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	3297	1817	592	562	262	254	355	259	73	46	48	31	106	21	16	8	12	18	22	10	1	7	4	3	4	3	3	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	5788	3057	1170	1005	464	439	584	399	165	84	89	47	155	38	27	22	24	24	37	15	6	7	11	4	5	3	5	2	2	5	1	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	3258	1810	596	588	240	251	359	272	82	50	44	20	100	17	14	8	12	17	19	7	1	3	7	1	3	2	2	0	2	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	5899	3033	1164	1064	492	447	595	408	158	88	87	45	127	43	21	22	22	23	37	20	7	9	11	3	3	3	3	1	0	5	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3353	1777	570	626	255	246	366	273	77	47	43	18	91	22	11	10	11	14	20	9	2	6	7	2	2	2	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5945	2972	1169	1089	509	445	566	441	145	86	88	45	108	44	22	24	17	21	47	29	7	4	11	4	5	2	1	3	2	4	1	2	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south29_active	80	3359	1726	571	645	255	232	339	295	70	43	47	18	78	27	13	10	10	11	32	12	2	3	5	2	3	1	0	2	1	3	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south30_all	80	5935	3005	1141	1076	504	451	597	464	121	83	81	50	110	51	26	18	21	13	44	26	7	5	4	4	7	2	0	8	2	3	1	0	0	0	3	0	2	0	0	1	0	0	0	1	0	0	0	0
0.03	south30_active	80	3293	1762	539	609	268	237	361	300	57	40	46	25	82	29	15	9	14	5	33	11	2	5	2	2	4	2	0	8	1	3	1	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0
0.03	south31_all	80	5818	2838	1141	992	512	402	550	473	148	109	103	67	128	43	39	10	22	28	39	17	8	11	7	11	3	5	1	1	5	2	0	1	3	2	1	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south31_active	80	3269	1678	562	592	284	234	371	286	81	54	52	29	89	26	19	5	14	15	28	11	6	5	5	6	3	5	0	1	1	1	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south32_all	80	5945	2809	1156	1041	533	413	504	492	144	108	109	60	128	45	37	13	19	19	29	19	12	7	8	12	3	4	2	0	3	2	1	1	3	2	2	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south32_active	80	3405	1629	575	643	279	239	348	297	76	50	55	25	87	23	21	6	12	10	22	12	7	2	6	7	3	4	1	0	0	1	0	1	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_all	80	6022	2940	1165	1047	516	407	507	475	136	107	110	61	122	53	33	17	17	18	40	17	12	5	10	10	3	4	3	0	2	1	1	1	2	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south33_active	80	3433	1716	595	638	261	223	335	281	67	45	58	27	79	27	16	6	6	6	28	10	7	1	6	5	3	3	2	0	0	1	0	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	5919	3026	1148	1055	507	397	508	472	125	105	127	56	120	53	31	17	22	18	34	30	10	7	9	9	4	8	4	0	3	1	2	0	2	4	2	0	0	0	0	1	0	0	1	0	0	1	0	0
0.03	south34_active	80	3314	1792	592	608	249	208	329	277	59	46	60	23	77	28	14	6	11	5	24	20	6	2	4	4	4	3	2	0	0	1	1	0	1	3	2	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south35_all	80	5894	3054	1157	1039	474	398	495	444	140	101	108	60	118	50	35	16	25	17	30	30	8	6	12	8	4	6	4	0	3	1	2	0	1	4	1	0	0	1	0	1	0	0	1	0	0	1	0	0
0.03	south35_active	80	3298	1824	585	588	235	210	306	258	67	45	55	21	71	24	17	5	11	5	20	20	7	2	7	4	4	0	3	0	0	1	1	0	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south36_all	80	5796	3033	1175	1042	499	394	504	430	153	105	104	55	129	45	34	15	34	8	27	33	9	4	11	7	4	8	4	1	3	1	1	1	1	6	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south36_active	80	3210	1840	593	608	246	209	320	253	79	52	46	25	78	21	17	2	22	1	20	24	6	2	7	3	3	2	3	0	2	1	1	0	0	5	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0.03	south37_all	80	5754	3013	1182	1017	539	394	536	443	155	111	91	67	126	46	30	18	38	6	29	24	7	9	11	9	5	8	5	1	4	2	0	1	4	6	0	0	0	1	0	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	3195	1808	605	614	264	216	343	272	76	48	40	34	73	23	16	3	24	2	20	18	4	5	6	7	3	4	3	0	4	1	0	0	2	5	0	0	0	1	0	0	1	0	0	0	0	1	0	0
0.03	south38_all	80	5858	2889	1170	1015	533	387	542	416	150	109	78	73	139	48	28	23	38	6	33	27	8	7	4	10	7	10	5	1	4	1	0	1	6	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	3262	1730	615	630	263	212	351	267	78	44	40	37	90	20	17	6	28	3	24	20	5	4	0	6	5	6	3	0	4	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_all	80	5900	2977	1144	977	522	385	551	419	142	107	85	72	163	46	25	24	35	11	30	20	10	10	5	12	8	9	3	2	5	2	0	0	6	2	1	0	0	0	0	0	1	0	0	0	1	1	1	0
0.03	south39_active	80	3307	1798	628	579	271	210	369	283	69	45	46	35	104	24	16	6	25	6	19	13	6	4	1	6	6	5	1	1	5	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0
0.03	south40_all	80	5829	3002	1142	966	498	380	592	424	148	96	87	67	169	43	23	23	30	18	32	32	13	9	5	8	6	9	1	1	6	1	1	0	4	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0
0.03	south40_active	80	3327	1844	621	586	263	218	400	290	76	42	48	33	109	22	13	9	20	12	21	22	7	5	2	2	5	4	1	1	4	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0
