label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54
0.03	north6_active	80	7114	2137	1847	1200	783	598	835	129	137	100	68	50	44	61	50	34	42	18	11	10	8	10	7	9	7	4	5	3	0	1	0	0	1	3	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	11959	3901	3007	1936	1304	1009	1164	299	294	192	151	110	88	102	74	71	70	33	34	11	9	13	13	12	11	7	14	4	3	1	3	2	3	2	1	1	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7164	2066	1815	1164	773	607	787	130	157	92	76	54	41	56	44	38	46	18	18	7	7	7	6	10	5	4	5	2	1	1	1	0	1	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11927	3917	3027	1857	1335	1022	1211	313	309	172	156	110	105	87	76	71	68	38	39	11	16	10	15	16	12	4	14	5	5	2	5	2	7	1	2	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	7144	2046	1833	1107	794	617	790	149	167	79	86	49	59	42	44	41	45	18	26	4	14	4	7	11	6	3	3	2	2	1	4	0	6	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11859	3982	3080	1838	1267	998	1194	304	295	171	161	111	106	86	65	66	70	30	32	12	21	12	15	20	9	5	14	3	5	5	4	1	6	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	7133	2097	1868	1106	723	603	776	148	165	79	92	54	61	45	38	37	50	14	27	3	15	6	6	13	3	4	3	0	2	2	4	0	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11704	3995	3009	1811	1297	994	1165	292	287	164	154	107	109	78	80	53	70	25	25	15	19	13	17	20	8	10	8	3	4	9	4	2	5	2	8	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	6930	2072	1801	1074	749	618	744	136	146	77	89	43	67	41	46	28	51	13	21	4	12	6	8	11	2	5	4	0	1	3	4	1	5	2	7	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11760	3840	2892	1854	1349	987	1062	256	292	198	139	101	140	101	91	54	56	30	23	18	20	14	16	11	11	10	6	3	4	4	1	2	1	1	5	0	1	1	2	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north11_active	80	6982	2061	1676	1104	823	607	700	123	145	89	63	50	90	57	53	33	36	17	12	7	14	6	11	9	6	5	3	1	1	1	0	2	1	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north12_all	80	11874	3915	2994	1869	1426	1059	1037	280	290	194	158	106	144	106	88	57	63	40	23	19	13	10	18	10	15	8	8	4	4	5	2	3	1	2	6	0	1	2	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north12_active	80	7159	2098	1769	1110	886	662	703	139	152	90	77	49	94	61	56	34	40	22	12	8	7	6	12	8	11	3	6	2	0	1	0	2	1	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north13_all	80	11934	3986	3023	1882	1391	1088	1057	289	277	188	150	110	124	109	94	60	65	38	26	20	10	10	16	11	11	8	13	4	5	3	2	2	0	1	2	0	1	1	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north13_active	80	7178	2133	1786	1114	839	653	704	138	150	87	79	53	75	59	59	40	43	20	13	9	6	7	11	7	8	3	9	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	north14_all	80	11888	3975	3066	1895	1436	1110	1081	304	275	202	160	111	117	102	79	58	68	31	34	21	17	10	16	11	10	9	13	4	3	3	3	2	1	2	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7185	2127	1841	1135	863	703	715	142	143	101	84	52	65	54	45	37	43	15	15	9	8	6	10	6	8	4	9	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11917	4012	3079	1933	1402	1107	1165	303	286	188	140	102	120	98	80	62	62	28	30	20	19	9	8	10	14	8	13	2	4	3	2	1	1	1	3	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7103	2160	1814	1180	825	703	763	126	140	93	70	51	64	52	39	40	41	15	13	7	11	7	3	5	10	4	8	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	12028	3981	3071	1970	1465	1080	1203	292	281	178	143	89	125	92	86	66	62	30	29	11	21	16	15	16	15	12	11	3	2	3	2	1	1	1	2	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7137	2115	1806	1196	890	675	797	115	142	94	70	43	75	52	46	36	34	16	12	3	10	10	7	10	8	8	7	2	1	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11945	3994	3044	1947	1406	1058	1249	268	299	172	137	90	127	101	80	80	71	33	26	15	21	16	11	15	20	13	6	3	3	2	1	2	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6981	2135	1819	1177	849	652	838	102	163	91	69	48	76	54	36	46	38	15	11	5	9	8	6	11	10	8	4	2	2	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11956	4006	3022	1962	1393	1076	1200	257	308	182	151	98	120	103	71	97	79	34	23	16	22	20	14	17	18	21	7	6	7	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	6976	2155	1839	1180	845	655	805	105	176	97	70	53	71	63	35	57	43	11	11	5	8	11	8	11	9	15	6	2	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11939	4065	3028	1933	1426	1058	1185	286	295	174	153	99	118	108	83	91	59	30	23	18	22	10	16	9	16	17	13	8	6	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	7030	2228	1841	1144	883	653	769	128	168	92	77	54	67	63	48	59	31	10	12	6	7	6	10	3	7	12	10	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11866	4098	3014	1947	1397	1095	1163	286	279	187	157	103	107	94	76	84	60	22	23	21	23	12	12	9	20	14	12	9	5	2	0	2	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north20_active	80	7020	2305	1829	1178	876	678	782	136	145	95	83	52	58	53	50	55	34	6	14	6	5	8	9	3	11	11	9	2	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	19664	3103	3090	1209	1768	888	995	359	525	161	135	182	194	111	145	80	47	49	24	23	16	17	17	6	13	8	10	3	3	3	1	2	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	12994	1459	1821	582	1117	538	657	166	326	66	74	102	124	55	92	44	23	30	12	13	8	11	11	4	4	3	5	2	3	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	19592	3096	3153	1199	1783	848	1011	368	487	166	157	187	177	113	155	78	56	44	18	24	17	22	13	7	26	6	10	3	2	2	3	1	0	0	1	0	5	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12847	1454	1872	579	1093	501	636	175	300	63	81	104	120	55	100	43	31	26	11	15	8	14	7	5	15	3	6	1	2	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	19442	3165	3116	1164	1772	831	1029	362	484	172	144	185	160	96	134	84	64	54	19	26	19	18	10	8	34	4	7	3	3	2	3	1	1	0	1	0	5	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12701	1509	1823	560	1108	481	681	186	300	71	79	104	103	47	84	51	38	32	10	11	11	11	6	4	20	3	4	2	3	1	0	0	0	0	1	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	19417	3115	3180	1122	1759	808	1034	371	447	167	132	197	169	90	137	69	57	45	21	23	20	16	6	6	32	4	6	5	4	2	3	0	2	3	2	0	4	1	3	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	12766	1481	1888	536	1107	467	661	186	278	73	64	121	114	39	92	42	37	25	10	8	10	10	2	3	22	4	5	3	4	1	0	0	0	3	0	0	2	0	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	19365	3084	3164	1087	1749	802	984	367	437	175	127	184	178	96	111	66	55	53	22	22	17	15	9	7	23	6	7	6	3	6	0	0	2	3	2	0	2	1	3	2	1	2	0	1	3	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	12639	1502	1904	516	1143	464	635	192	280	78	59	108	119	46	72	40	33	28	8	9	7	9	3	4	15	4	5	4	3	2	0	0	0	3	0	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	18467	3046	3023	1043	1687	808	955	370	392	168	139	193	188	92	127	72	55	45	24	18	11	13	8	6	21	8	6	5	4	5	0	1	5	4	2	0	0	1	3	2	1	1	0	1	3	0	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	12029	1441	1830	512	1103	470	609	188	252	73	68	113	131	43	96	39	38	22	10	11	6	9	4	4	8	6	4	3	4	1	0	1	2	4	0	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	17285	2990	2944	1042	1669	773	929	356	424	194	148	198	177	91	109	84	62	47	23	23	11	17	7	9	22	10	4	3	1	4	0	2	5	1	0	1	0	0	0	2	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11060	1383	1798	492	1086	457	594	185	277	89	78	121	115	51	84	44	40	24	9	15	6	11	4	6	7	8	2	1	1	1	0	2	2	1	0	1	0	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	16214	2954	2772	1054	1563	782	890	353	401	193	145	166	151	92	132	75	63	43	20	24	14	14	11	8	21	10	2	3	2	3	1	3	5	1	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	10249	1346	1644	464	967	451	576	179	271	94	79	100	95	54	100	34	37	25	8	16	8	8	7	5	6	9	1	1	2	1	1	2	2	1	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	15722	2977	2624	1037	1488	773	886	353	413	203	149	165	134	96	119	64	53	41	17	21	17	12	18	7	10	10	2	1	1	1	2	2	5	4	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9923	1354	1504	441	902	439	552	186	264	93	82	106	79	62	91	28	29	23	6	12	10	8	10	3	3	8	0	0	1	0	1	1	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	15793	2985	2600	1085	1417	810	835	344	397	187	139	169	116	100	134	58	55	32	24	16	20	10	19	6	16	7	4	2	3	2	2	3	1	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	9957	1377	1469	475	856	449	504	173	255	84	74	112	65	62	101	26	27	21	11	7	11	6	10	2	9	5	1	0	2	1	1	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	19640	3106	3008	1175	1819	895	978	343	539	174	159	152	198	90	166	81	53	45	21	27	15	19	11	8	18	8	6	4	7	1	1	4	3	1	5	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12882	1456	1766	563	1109	540	605	176	341	82	86	86	100	57	127	47	33	22	6	13	10	13	7	4	8	3	5	3	4	0	0	2	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	19638	3130	3059	1141	1842	926	1009	348	515	169	165	173	194	101	172	83	58	34	25	22	11	18	10	10	13	5	6	5	7	1	2	6	2	2	4	1	1	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12866	1508	1835	544	1149	560	632	186	342	81	91	100	95	64	127	49	33	16	9	13	6	13	8	5	4	3	5	4	5	1	1	4	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	19582	3147	3095	1168	1832	921	1015	336	510	171	155	171	198	100	179	95	54	29	29	16	15	18	13	10	12	7	5	4	6	2	1	3	1	2	4	1	1	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	12814	1527	1849	546	1123	543	630	193	353	82	85	100	108	52	103	59	30	15	13	10	6	14	8	8	6	4	3	2	5	2	1	2	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	19417	3124	3052	1186	1710	942	971	346	474	164	152	194	185	100	166	84	54	38	33	11	19	16	11	11	19	9	5	4	4	4	2	3	1	1	1	1	1	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	12763	1488	1850	553	1052	545	613	197	345	81	76	116	108	57	87	57	33	24	13	9	7	12	8	8	15	5	3	1	3	4	2	2	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	19149	3108	3032	1166	1760	904	1000	321	462	168	143	192	177	94	157	76	57	59	30	16	21	16	9	10	23	6	2	3	3	7	2	1	2	3	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	12566	1454	1854	555	1080	538	652	181	322	83	69	118	113	53	83	55	36	40	17	8	11	10	5	7	21	3	1	1	2	4	2	1	2	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	17968	3039	2883	1123	1687	862	959	324	445	168	137	193	169	94	123	82	47	56	30	20	19	18	8	11	26	8	3	2	11	8	2	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	11720	1390	1733	536	1017	500	648	172	288	80	67	121	110	53	78	62	33	38	11	12	11	9	5	6	22	4	1	1	8	4	2	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	16944	3012	2798	1162	1650	825	923	349	432	178	140	182	142	100	114	75	50	51	27	28	13	15	5	10	11	8	3	1	9	8	5	1	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	10951	1337	1649	531	1005	479	625	169	270	72	69	105	95	58	82	55	34	33	13	16	9	8	2	5	9	4	0	1	7	3	4	1	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	15769	2941	2618	1172	1558	765	780	337	429	180	153	183	117	98	113	70	42	31	26	22	11	15	7	9	10	7	5	1	8	3	7	2	5	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	9858	1316	1534	537	953	410	504	164	269	79	84	100	75	53	82	47	24	19	11	13	7	6	3	5	8	2	1	0	6	0	3	2	4	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	15824	2984	2655	1156	1525	793	752	331	402	194	152	178	103	87	116	66	45	33	26	18	6	7	7	6	5	7	6	1	1	1	7	2	4	3	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	9932	1303	1545	545	938	437	475	165	245	81	76	99	64	50	76	44	26	19	10	9	3	2	4	3	4	2	2	0	1	0	3	2	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	15886	2988	2591	1134	1467	754	730	308	400	183	150	174	117	85	116	62	51	38	19	15	6	9	8	6	4	3	5	1	0	2	7	2	2	3	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	9919	1320	1473	526	893	425	443	153	251	92	82	106	70	48	76	33	25	21	10	8	3	2	5	3	3	0	2	0	0	0	2	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
