label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60
0.03	north7_active	80	3312	526	1325	4373	143	190	391	58	55	59	40	85	54	37	47	14	6	4	17	13	60	25	26	37	4	6	22	0	7	1	3	5	0	1	3	1	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	north8_all	80	6137	2355	2018	4894	613	461	489	256	206	161	116	130	82	57	73	40	27	28	36	13	65	25	30	36	5	16	20	3	9	4	7	8	2	2	3	1	1	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	north8_active	80	3256	541	1354	4645	136	221	345	62	55	57	41	81	49	34	46	6	6	6	24	8	60	21	27	31	1	9	19	2	7	1	3	7	0	1	3	1	1	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	north9_all	80	6260	2324	2059	5151	581	437	526	267	210	177	91	128	95	72	63	45	31	24	33	18	70	32	29	27	4	22	17	7	7	5	4	4	2	2	3	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	2
0.03	north9_active	80	3290	529	1403	4887	122	210	364	68	64	59	33	79	61	36	40	12	8	7	20	9	64	27	26	21	1	12	16	5	6	2	1	3	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	north10_all	80	6206	2269	2007	5107	571	466	575	277	208	178	90	162	97	74	75	37	29	24	23	27	60	32	25	20	4	20	9	9	2	3	2	2	1	2	3	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	3	5	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3203	505	1370	4844	128	231	416	75	65	60	24	108	65	33	47	10	8	6	13	13	52	26	23	14	1	10	8	6	2	1	2	2	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5820	2337	1785	3550	610	484	467	252	197	176	122	129	91	55	68	39	30	28	29	24	52	24	17	16	8	8	9	5	6	5	2	6	2	2	2	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	2669	571	1112	3287	136	212	290	70	48	52	33	81	44	21	41	7	10	7	18	10	51	19	12	11	1	4	4	4	1	3	0	3	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	5737	2334	1790	3401	610	490	464	246	218	166	124	135	90	57	70	38	28	25	27	26	41	17	12	14	9	7	8	4	10	3	3	2	2	1	2	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	north12_active	80	2590	544	1134	3138	136	200	301	57	64	39	40	88	48	18	40	9	8	7	19	11	40	13	9	11	1	5	4	2	5	1	0	0	2	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	north13_all	80	5912	2286	1810	4054	597	503	474	248	211	151	113	155	90	57	66	39	33	26	35	34	88	29	14	13	8	4	12	6	9	4	3	1	3	2	1	1	1	2	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
0.03	north13_active	80	2811	532	1163	3800	133	205	326	63	68	37	41	103	48	19	38	9	10	6	22	15	86	20	10	11	1	3	9	2	8	3	0	0	1	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north14_all	80	6045	2281	1889	5032	632	515	505	258	205	159	120	143	100	61	63	37	29	26	37	34	87	30	14	21	8	2	7	6	10	4	4	8	4	1	0	2	2	1	0	1	1	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0
0.03	north14_active	80	2991	541	1252	4764	152	215	347	69	64	45	47	101	58	11	39	14	6	6	21	14	85	20	11	18	2	2	6	3	9	3	1	8	1	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north15_all	80	6206	2322	1881	5472	591	521	524	258	201	168	127	142	91	59	57	35	31	25	36	27	121	31	25	30	8	1	7	6	16	5	3	10	4	1	0	3	2	0	1	0	1	2	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	3175	541	1277	5207	144	227	369	73	68	53	49	101	51	13	32	14	5	4	20	13	118	20	23	27	2	1	5	4	14	3	1	10	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6224	2311	1966	5693	595	533	568	254	186	161	123	143	89	69	61	37	34	26	33	21	104	35	35	42	9	1	7	8	9	5	2	10	2	4	1	2	1	3	1	0	1	1	1	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	3217	554	1336	5416	143	247	390	73	61	48	40	98	56	17	38	11	6	4	20	13	99	19	33	37	3	1	6	4	7	4	2	10	1	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6250	2318	1990	5505	582	525	565	252	195	157	126	132	86	65	54	35	38	20	35	20	103	45	38	33	8	2	10	5	8	5	1	8	4	3	1	2	1	3	1	0	1	2	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
0.03	north17_active	80	3309	534	1380	5228	136	256	404	58	64	46	38	85	55	17	31	10	6	3	23	11	95	31	36	29	3	2	7	1	6	4	1	7	2	0	0	0	1	3	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6287	2276	1982	5220	571	501	562	246	199	145	123	143	85	67	60	33	40	19	28	25	91	41	34	42	5	3	12	11	7	3	2	3	4	4	1	3	1	5	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north18_active	80	3331	521	1342	4943	127	232	404	52	65	50	36	99	51	22	36	9	11	3	21	12	84	31	30	39	1	3	10	7	6	3	2	0	2	1	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6204	2221	1953	5104	589	513	524	254	200	155	121	163	89	77	69	34	38	23	30	28	84	49	28	31	6	6	13	10	7	4	4	5	4	2	2	2	1	4	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
0.03	north19_active	80	3268	516	1303	4822	135	224	375	52	51	56	39	123	50	29	40	11	12	6	21	12	78	33	24	26	1	6	11	7	5	3	2	1	2	1	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6122	2300	1922	5013	607	490	544	260	209	153	127	162	102	72	64	39	41	23	27	30	78	37	27	29	7	14	8	9	10	2	6	6	2	1	2	3	1	3	1	0	1	0	0	0	0	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north20_active	80	3242	559	1284	4749	142	208	411	60	57	57	39	124	55	29	34	15	12	8	18	14	74	25	24	22	1	14	7	9	8	1	3	2	0	1	0	0	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	5525	2230	1380	1176	642	488	359	336	258	194	117	340	385	61	57	73	41	34	30	19	19	19	9	7	6	2	12	16	9	8	2	4	2	4	12	1	0	1	0	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2053	760	361	695	239	230	131	217	143	92	24	306	362	33	17	53	12	3	10	5	1	3	5	2	3	1	12	15	4	8	1	2	1	2	12	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5414	2269	1378	1127	647	446	353	333	242	195	118	313	343	60	50	52	41	32	26	19	15	21	10	9	6	3	6	11	9	11	3	5	1	4	29	0	0	0	4	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1921	728	341	657	221	196	127	200	125	87	27	280	314	35	12	33	10	3	10	3	0	4	5	2	2	0	5	10	4	11	0	3	1	2	29	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5325	2310	1362	1094	621	456	343	352	222	169	105	306	285	53	51	52	32	35	31	20	14	18	11	8	9	5	21	14	5	5	4	2	1	0	35	0	0	1	6	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1887	730	315	639	224	208	125	218	113	74	26	274	257	30	8	39	8	5	14	4	1	3	6	2	2	0	18	14	2	5	0	1	0	0	35	0	0	0	6	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5320	2359	1360	1176	623	467	348	352	253	189	109	345	308	62	47	52	29	37	30	18	14	11	12	5	13	7	19	20	4	6	3	6	1	6	34	0	0	2	6	1	1	1	5	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1987	776	333	722	232	234	108	222	134	89	28	318	282	35	8	40	12	6	13	4	1	2	7	1	3	2	16	20	2	6	0	5	0	6	34	0	0	0	6	1	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5370	2369	1368	1258	636	484	364	380	244	193	108	396	320	60	52	54	32	34	30	19	15	11	13	4	16	8	18	18	2	5	3	5	1	6	24	0	0	4	3	2	1	1	5	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2150	849	367	799	252	247	125	261	129	101	30	371	302	34	8	44	18	6	15	6	2	5	9	2	4	2	15	15	0	5	1	4	0	6	24	0	0	1	2	2	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5373	2338	1354	1276	618	500	389	385	274	196	121	465	387	54	52	48	44	28	26	23	17	9	14	5	15	10	22	20	2	14	6	4	1	9	8	0	0	3	3	2	1	1	5	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2114	831	369	833	249	249	136	259	154	107	30	438	369	27	11	36	24	4	12	12	2	4	10	2	5	4	19	17	0	14	5	4	1	6	8	0	0	1	2	2	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5418	2368	1418	1314	610	518	364	382	266	181	134	489	475	47	51	58	47	25	23	26	13	9	16	7	16	9	11	8	4	15	7	3	3	9	8	0	1	3	3	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2140	843	417	867	232	248	120	261	146	103	41	458	456	22	10	48	28	5	8	19	1	6	11	2	6	4	9	5	0	15	6	2	2	6	8	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5449	2420	1400	1294	654	551	357	427	277	172	137	549	509	49	48	58	44	24	22	23	15	10	9	10	10	8	14	9	3	19	7	3	3	3	13	0	1	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2166	886	403	866	266	253	118	309	156	95	37	515	490	22	10	43	26	6	5	18	1	5	6	4	4	2	13	6	0	19	6	2	2	0	13	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5546	2444	1409	1287	664	539	338	433	269	175	140	502	496	57	53	61	33	25	20	21	12	12	14	11	8	10	7	4	3	26	7	4	4	3	6	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	2184	918	398	855	275	255	107	305	149	91	37	468	476	26	11	43	21	8	3	13	2	6	10	4	3	4	7	3	1	26	5	2	2	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5551	2390	1403	1276	681	533	320	437	253	178	137	478	384	65	58	50	30	30	26	16	17	14	13	12	8	7	10	16	4	27	6	2	2	1	6	0	0	0	2	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	2199	900	397	839	302	254	101	311	145	91	31	449	367	26	13	32	18	8	11	6	4	5	10	5	4	3	10	14	2	26	3	1	0	0	6	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5395	2309	1334	1057	642	481	338	405	204	149	117	429	315	59	53	48	32	33	21	23	12	14	12	8	13	6	7	16	6	13	2	4	2	1	11	1	7	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1902	802	339	684	234	218	118	240	109	70	33	402	292	24	17	34	15	7	10	12	3	3	3	3	3	3	6	15	4	12	0	3	0	1	10	1	7	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5335	2325	1328	1053	655	471	339	349	219	148	111	367	276	74	41	47	35	30	19	21	14	15	15	7	11	5	9	14	5	5	2	3	4	1	2	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1748	722	300	612	216	202	106	195	115	60	30	333	248	26	11	32	15	6	6	11	3	4	4	2	3	1	6	12	4	3	0	3	1	1	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5307	2319	1336	1057	649	464	319	305	208	152	120	299	217	83	42	63	34	27	18	19	13	16	14	4	11	6	6	10	5	5	2	1	5	3	1	2	4	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1596	665	275	557	191	197	86	159	96	65	34	247	192	31	9	37	12	5	6	10	3	5	7	1	4	1	3	9	2	3	0	0	2	2	1	1	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5373	2319	1348	1155	631	467	342	324	207	154	127	331	286	93	46	72	38	24	21	19	20	11	13	6	8	7	8	7	6	11	2	1	3	3	1	2	4	1	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1709	696	296	633	192	208	91	173	98	64	34	276	259	36	12	42	18	2	7	10	5	4	7	2	3	1	6	6	1	10	0	0	2	2	0	1	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5452	2304	1356	1176	647	499	356	346	212	145	112	368	342	87	50	78	48	25	22	24	21	12	14	7	9	5	7	14	8	9	2	3	2	2	8	1	3	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1876	743	331	725	224	231	110	204	114	63	31	324	322	37	13	51	25	5	11	12	4	6	10	3	5	0	7	13	3	9	1	2	1	1	7	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5543	2338	1317	1256	631	504	358	364	239	148	133	453	382	83	51	73	48	23	29	25	17	12	11	7	12	8	12	13	8	11	2	5	2	1	13	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	2106	815	346	810	227	236	114	242	140	68	33	419	360	40	15	47	25	5	13	13	5	7	8	3	5	1	11	12	3	11	1	2	1	1	12	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5552	2357	1277	1272	627	514	354	368	249	151	133	464	383	75	57	71	44	23	31	22	16	19	13	11	14	8	10	14	5	10	4	5	2	1	12	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
0.03	south37_active	80	2212	858	358	857	242	249	133	267	157	68	33	442	359	42	15	52	22	8	16	9	5	8	9	4	4	2	9	13	2	10	1	3	1	1	12	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south38_all	80	5527	2340	1314	1255	637	536	319	368	262	153	143	517	358	64	55	60	32	24	30	24	13	16	15	9	13	8	8	15	4	13	4	8	1	1	6	2	0	2	6	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south38_active	80	2223	836	365	825	257	278	123	267	165	69	33	500	331	35	16	43	17	8	14	10	4	7	9	2	4	4	7	14	2	13	0	5	1	1	6	1	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south39_all	80	5493	2373	1310	1229	648	525	311	376	236	154	131	435	338	71	64	74	35	24	29	28	15	15	13	8	8	6	10	13	2	17	5	9	0	1	1	3	0	0	6	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south39_active	80	2176	844	357	792	276	273	118	283	147	66	33	419	310	38	21	57	18	5	14	16	3	4	9	2	2	4	9	13	1	17	0	5	0	1	1	1	0	0	6	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south40_all	80	5473	2392	1315	1220	661	503	337	375	226	159	128	444	372	79	65	60	43	25	34	25	18	7	14	9	8	7	22	10	5	19	3	6	0	0	1	4	1	1	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	2135	848	362	804	283	272	125	270	141	64	32	425	344	45	16	49	24	4	14	17	3	3	8	1	4	3	22	10	3	19	0	4	0	0	1	1	0	0	12	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
