label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163
0.03	north6_all	80	4429	4815	1365	1003	766	653	595	616	354	630	343	415	338	200	446	174	258	118	116	138	136	88	169	84	68	65	63	50	89	82	35	39	47	22	47	30	35	27	20	29	17	26	12	21	26	9	16	60	21	10	13	18	14	13	23	13	8	7	17	15	8	8	9	4	10	10	8	4	5	4	3	5	5	2	6	1	1	2	2	1	1	5	4	2	1	2	3	2	2	1	1	2	5	1	0	2	0	1	0	1	0	1	0	0	4	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
0.03	north6_active	80	1977	3089	680	482	369	346	316	363	172	378	193	250	218	104	277	98	148	43	50	75	85	38	122	31	26	39	35	24	54	45	13	19	23	12	26	9	19	11	10	15	7	10	5	12	13	3	8	42	14	4	7	10	8	7	14	5	7	5	15	9	5	2	2	0	8	2	6	2	4	1	3	4	2	0	3	0	0	1	1	1	0	1	1	1	0	1	2	1	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	north7_all	80	4280	5169	1407	993	797	646	656	638	372	702	360	483	398	201	485	204	251	118	113	168	132	83	149	90	61	70	67	47	90	88	28	33	43	28	44	31	41	23	24	28	24	30	14	19	33	6	18	56	17	9	9	20	12	7	21	16	10	5	10	18	10	7	14	3	8	9	5	5	9	6	3	4	4	3	7	1	1	3	4	1	1	4	2	1	2	0	3	2	3	0	1	2	5	0	0	1	0	1	0	1	0	1	0	0	4	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
0.03	north7_active	80	1889	3362	687	493	399	346	358	367	181	432	211	299	257	103	306	119	158	49	45	98	78	32	105	42	23	40	36	21	54	44	8	15	22	15	21	10	26	11	16	14	13	14	6	12	19	1	10	39	14	3	8	6	5	4	15	10	6	3	8	8	7	1	6	0	5	3	4	2	9	1	1	3	2	1	3	0	0	2	1	1	0	1	1	0	0	0	2	1	1	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.03	north8_all	80	4142	5454	1460	1035	824	654	661	661	382	773	375	513	434	198	566	213	286	120	101	147	126	80	132	105	59	71	66	58	77	84	31	27	60	29	42	26	49	28	26	19	24	30	10	13	35	6	17	46	14	14	11	23	11	5	25	14	13	6	10	16	12	10	16	5	4	12	4	5	11	6	7	5	5	4	4	3	2	2	6	1	0	4	3	1	1	1	3	3	3	0	1	2	4	1	0	3	0	1	0	0	0	1	0	0	2	1	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
0.03	north8_active	80	1805	3504	725	529	414	344	354	383	182	528	220	315	286	100	357	117	175	53	37	82	76	40	93	44	24	36	37	29	44	37	9	17	34	17	24	12	28	13	13	8	14	17	4	9	18	1	9	34	12	5	7	7	5	3	16	10	5	4	7	9	8	3	9	2	2	8	4	2	9	1	5	4	3	1	1	0	0	2	4	1	0	0	1	0	0	0	2	1	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	4069	5691	1481	1059	812	683	658	683	355	785	419	534	450	186	578	220	289	109	116	162	127	90	134	99	70	73	57	53	82	80	37	30	61	30	47	29	55	25	29	23	24	34	11	26	38	13	18	41	19	13	11	26	6	6	17	18	17	7	11	15	9	10	14	7	3	8	4	5	10	3	10	3	4	3	3	3	1	3	7	1	0	2	4	0	1	1	3	4	3	1	1	1	4	1	3	4	0	0	0	0	0	3	0	0	3	2	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	north9_active	80	1796	3643	732	560	410	358	370	411	155	514	250	326	283	88	369	120	179	48	53	97	72	43	93	51	31	39	26	25	49	45	14	18	36	19	31	19	30	13	16	10	16	22	5	16	20	5	12	30	15	7	5	11	3	4	9	15	7	3	8	8	7	3	8	2	0	6	4	2	8	0	7	3	2	1	1	1	0	3	4	1	0	0	2	0	0	0	2	1	2	1	0	1	4	0	3	1	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4074	5682	1464	1042	778	678	644	684	347	794	407	524	418	202	519	215	296	122	127	159	122	94	149	104	77	74	63	48	69	84	45	32	52	37	48	33	53	30	36	25	19	33	15	31	24	13	14	48	22	18	12	31	7	7	32	13	12	13	10	20	9	9	11	9	3	7	3	3	5	4	8	3	4	4	3	4	1	2	6	0	0	1	2	0	0	3	1	2	3	2	1	1	3	2	8	3	0	0	0	0	0	2	0	0	1	2	2	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
0.03	north10_active	80	1785	3525	735	551	400	355	356	420	162	535	236	331	258	101	334	114	194	51	60	91	68	41	90	53	35	43	33	24	44	53	21	20	29	26	29	17	23	18	17	10	12	22	7	16	10	7	9	38	12	9	5	16	2	4	24	9	4	7	8	16	6	3	10	4	0	5	3	1	3	2	7	3	2	3	1	1	0	2	3	0	0	0	1	0	0	0	0	0	2	1	0	1	3	0	7	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4224	5742	1423	1107	795	756	611	746	309	691	357	594	459	195	464	190	299	122	123	152	151	89	153	87	78	60	71	49	93	124	47	41	50	38	39	22	62	30	26	29	16	23	16	34	39	25	16	21	17	12	13	18	13	11	32	22	11	18	12	11	9	5	11	5	8	7	8	14	13	4	4	2	1	5	3	1	3	1	3	0	2	1	2	3	0	3	3	0	1	0	3	5	3	1	4	1	1	0	0	1	0	2	1	2	5	0	1	0	6	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	1890	3795	719	582	398	391	337	452	139	454	190	377	262	105	300	102	203	65	63	87	86	44	106	40	36	32	44	21	56	67	19	24	28	21	21	7	40	14	17	16	6	15	4	20	24	15	6	17	8	6	7	12	6	1	23	12	5	11	4	7	6	2	7	2	5	5	4	13	3	3	0	2	0	2	2	0	1	1	2	0	2	1	1	3	0	3	2	0	0	0	3	3	3	1	3	0	0	0	0	0	0	0	1	1	4	0	1	0	6	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	4271	5414	1415	1070	753	743	603	681	326	642	335	530	420	184	438	196	303	113	135	149	140	99	158	86	73	66	69	46	104	114	43	37	51	28	41	24	50	29	36	38	15	17	15	26	41	27	14	32	14	9	13	18	17	13	25	14	12	18	13	11	8	6	5	4	9	7	9	9	8	7	4	6	0	4	2	2	1	1	4	1	2	1	1	3	0	2	3	0	1	0	3	5	3	2	3	1	1	0	1	0	0	2	1	2	4	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1951	3514	712	540	383	381	330	405	159	419	175	325	243	95	280	99	210	58	74	86	76	49	103	39	39	39	46	22	57	63	18	19	32	14	25	11	31	13	20	20	6	8	6	14	29	15	2	25	5	5	7	12	10	2	18	8	5	9	6	7	4	3	2	1	4	5	7	8	2	4	0	5	0	1	1	1	0	1	3	1	2	1	0	3	0	2	1	0	0	0	3	3	3	2	2	0	0	0	1	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4351	5188	1350	1006	746	696	601	683	323	608	344	472	423	202	427	196	263	118	128	137	148	96	167	84	63	59	65	46	87	100	44	40	39	34	37	25	43	25	31	38	16	12	16	29	33	24	16	27	15	10	12	17	16	11	11	15	10	17	15	9	6	7	5	2	11	4	8	8	10	7	2	7	2	4	2	2	1	0	3	1	4	1	0	2	2	0	3	1	1	0	4	0	1	1	3	1	1	0	1	0	0	2	1	2	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2045	3349	662	495	381	352	318	407	164	394	184	303	257	101	292	91	174	58	68	80	85	50	99	38	28	34	35	18	40	61	22	21	26	17	22	12	26	11	18	19	6	6	6	15	23	13	6	22	4	6	8	11	10	5	9	9	2	9	9	4	1	5	2	0	7	2	6	8	2	3	0	4	0	1	1	1	0	0	2	1	2	1	0	2	1	0	1	0	0	0	4	0	1	1	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4419	4648	1360	1007	762	636	593	660	325	608	350	449	403	188	414	180	267	116	118	137	140	89	148	83	62	67	68	49	71	90	40	49	40	34	40	24	45	25	23	34	17	9	17	29	23	20	16	40	19	11	9	20	15	11	12	13	10	18	12	11	5	6	6	4	16	4	6	11	5	9	1	9	2	3	1	2	1	0	4	3	2	2	1	2	2	1	1	1	3	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2099	2887	632	461	359	328	311	395	159	397	179	292	250	89	283	88	170	56	57	84	88	46	83	43	30	37	36	22	33	59	19	26	30	16	25	11	31	12	11	15	9	4	7	15	17	12	5	33	7	6	4	12	8	7	10	5	2	11	8	9	1	4	2	0	12	2	6	10	3	5	0	5	0	2	0	1	1	0	3	2	0	1	1	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4426	4502	1363	1020	756	641	589	639	336	632	332	452	376	188	425	190	257	120	103	137	125	83	133	77	61	62	66	45	82	87	35	50	46	31	34	26	52	25	16	32	23	13	16	34	25	22	16	39	22	15	9	19	15	13	10	9	9	10	12	13	5	6	7	5	12	4	3	6	8	10	1	7	3	4	2	1	1	1	5	4	2	2	1	0	2	1	0	1	3	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2116	2826	614	472	346	348	302	391	167	401	160	283	236	85	262	94	172	56	57	85	78	43	67	42	32	32	34	19	54	56	16	27	28	12	21	13	32	10	9	12	12	6	5	25	19	16	7	37	14	9	4	11	7	8	8	3	5	7	7	9	0	3	3	1	9	2	3	4	5	6	0	3	1	3	0	0	1	1	2	2	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4474	4457	1387	1034	762	673	595	672	349	660	337	483	337	191	416	180	257	106	99	153	128	80	119	87	59	63	60	55	97	94	42	43	55	27	38	29	57	25	18	29	26	15	22	33	24	20	10	44	16	18	11	17	12	11	15	11	7	14	10	13	4	4	13	7	13	3	5	11	6	10	2	8	2	4	5	2	2	2	5	3	0	3	3	0	2	3	2	1	3	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	2	1	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2119	2775	615	478	348	357	316	387	162	422	171	289	210	86	262	98	169	52	51	88	73	38	59	50	27	28	31	25	71	53	19	20	32	9	21	13	39	9	11	11	15	8	8	20	14	13	5	39	13	10	3	9	4	6	11	5	5	8	5	10	0	1	3	2	10	1	4	8	5	7	1	2	1	3	2	1	1	1	2	1	0	2	3	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4364	4984	1421	1073	810	726	641	671	354	706	339	497	375	207	411	207	273	109	105	163	129	96	128	78	58	62	58	53	91	96	41	34	47	28	34	27	53	20	22	27	19	20	27	32	26	22	14	42	19	15	12	20	11	11	12	20	9	13	9	15	4	2	18	8	7	11	5	15	5	6	3	9	2	3	5	2	2	4	3	2	0	2	3	0	0	4	2	1	1	1	0	1	1	1	2	1	0	0	0	5	0	1	0	0	1	0	0	1	0	2	3	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2022	3221	637	506	377	389	345	382	165	449	180	301	229	103	242	111	185	53	57	95	74	45	72	41	23	30	28	26	66	51	19	14	25	13	21	11	33	7	14	10	7	11	9	21	13	14	7	35	15	6	4	14	6	5	6	15	7	7	5	8	1	1	9	3	5	4	4	11	4	4	1	2	2	2	2	1	1	1	1	0	0	1	2	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4316	5413	1412	1067	788	711	643	705	347	749	367	486	417	193	432	202	283	118	123	184	148	102	153	85	73	70	67	55	99	106	41	40	43	36	38	38	61	22	27	30	24	24	25	25	24	22	16	46	22	12	17	19	8	14	20	22	13	19	7	15	2	2	19	10	11	12	6	15	4	2	2	9	3	1	6	2	2	3	2	2	0	2	3	3	0	4	2	2	2	0	0	1	0	1	1	1	1	1	2	4	0	1	0	0	1	0	1	1	0	2	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2012	3540	650	519	383	374	338	401	161	474	197	299	245	99	254	109	182	53	64	113	90	53	97	45	30	33	37	31	66	52	19	17	23	17	22	21	38	7	17	17	9	16	12	14	13	14	11	39	14	7	8	14	6	6	13	16	10	11	3	7	1	1	9	3	10	6	5	12	4	1	1	3	3	1	4	1	1	0	1	0	0	1	2	1	0	3	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
