label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	south25_all	80	8383	2458	936	588	822	406	253	360	119	154	196	71	81	75	43	41	29	23	8	11	7	4	2	0	1	2	1	4	1	0	0	0	0	0	5	0	0	0	1	0	0	0	0
0.03	south25_active	80	5088	1347	394	263	491	214	145	233	43	101	140	43	42	38	30	26	17	14	3	4	4	2	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	7981	2407	904	573	765	349	262	356	134	142	180	67	75	55	41	43	32	13	10	9	7	5	1	2	1	1	1	4	1	0	0	0	1	0	5	0	0	0	1	0	0	0	0
0.03	south26_active	80	4781	1306	393	276	466	183	143	225	62	90	118	43	45	34	28	34	16	9	3	3	3	2	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	7440	2364	927	553	717	323	249	338	132	115	160	55	80	62	37	30	26	20	12	7	10	5	4	3	1	1	1	3	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0
0.03	south27_active	80	4355	1287	395	265	434	165	133	206	65	68	107	35	47	35	27	24	16	15	3	1	5	2	2	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7172	2343	960	555	701	318	241	334	132	94	143	51	81	50	37	40	18	23	11	7	13	5	4	4	4	1	2	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	4223	1272	416	276	418	146	133	191	73	55	87	33	50	32	27	35	10	14	3	3	7	2	1	2	3	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7170	2353	961	558	686	325	229	308	121	109	165	53	81	71	28	49	19	30	13	9	15	4	6	4	3	1	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	4270	1260	428	287	402	143	120	190	71	56	100	32	45	49	19	37	12	16	4	2	8	0	2	1	3	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7674	2431	953	594	716	336	260	296	112	114	186	55	88	72	31	55	16	44	12	16	8	4	5	3	5	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	4673	1304	419	287	429	152	152	194	61	59	113	35	48	51	17	40	10	25	3	6	4	0	2	1	3	0	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8327	2493	989	626	796	344	249	318	122	127	199	67	75	89	48	36	28	26	3	7	5	3	4	8	1	6	1	3	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5111	1348	440	286	477	187	115	213	61	69	118	36	41	67	34	18	17	18	2	6	2	2	3	4	0	6	1	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8285	2478	1015	643	829	336	266	330	124	137	217	77	81	116	44	36	32	30	5	6	3	5	2	5	3	1	0	9	0	0	1	1	0	3	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	5035	1373	461	299	505	184	126	216	61	77	124	42	40	85	31	24	17	21	2	5	1	4	2	2	1	0	0	6	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8197	2504	1017	644	823	352	235	320	125	138	202	76	71	120	47	38	22	24	5	10	4	7	4	2	2	1	0	9	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	4955	1406	454	288	506	193	114	214	57	78	109	47	30	87	32	33	10	16	1	6	1	5	4	0	1	0	0	6	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8097	2490	1002	635	836	348	236	335	131	156	197	77	69	117	46	31	21	25	6	10	6	9	6	3	2	1	1	8	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	4893	1389	449	286	513	185	116	214	61	84	106	51	32	79	32	24	12	17	2	6	2	5	3	1	1	0	0	6	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8054	2524	972	642	854	357	254	334	121	170	162	75	64	95	48	30	22	21	9	9	5	8	5	2	1	1	2	8	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	4991	1421	440	296	533	188	130	206	57	97	83	54	38	57	34	22	12	15	5	6	3	2	2	1	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8166	2524	960	636	880	365	241	322	113	158	165	75	57	81	37	20	26	25	8	10	5	6	5	3	0	2	7	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5004	1394	438	311	553	199	124	209	51	92	91	48	32	49	27	11	16	19	5	7	3	2	2	3	0	1	5	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8340	2540	941	633	901	377	252	335	107	147	181	66	74	83	37	18	30	21	9	11	7	3	2	3	0	5	6	3	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	5139	1399	437	300	580	210	137	226	45	89	122	38	48	56	22	10	17	16	5	6	5	1	0	3	0	2	5	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	8166	2570	928	636	881	372	250	343	111	148	194	61	75	81	38	48	30	20	8	8	7	2	1	5	4	5	7	2	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	4948	1427	429	303	528	202	136	217	48	86	127	32	45	57	24	31	16	14	3	3	6	2	1	4	3	3	6	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	8133	2498	901	652	844	381	242	329	121	152	191	66	77	84	47	53	25	25	14	9	8	3	2	6	4	4	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	4927	1399	409	319	509	216	131	216	56	84	134	34	52	57	31	35	13	21	6	4	6	3	1	4	3	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	8132	2499	881	654	846	355	243	332	118	140	196	72	63	80	55	61	20	30	14	8	7	4	3	5	7	2	2	1	1	0	0	5	0	0	1	0	0	1	0	0	0	0	0
0.03	south40_active	80	4954	1434	403	317	497	201	144	215	56	85	137	42	38	54	43	41	11	26	6	4	6	4	2	2	3	1	2	1	1	0	0	5	0	0	1	0	0	1	0	0	0	0	0
