label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	north12_all	80	2985	1380	698	454	537	2217	192	153	1136	73	101	29	277	24	23	22	96	17	19	42	4	15	5	2	1	0	7	2	0	0	1	1	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_active	80	1386	727	230	143	382	2140	96	88	1105	24	75	7	267	6	6	5	94	8	14	41	0	14	3	1	1	0	5	2	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north13_all	80	2945	1358	723	462	508	1950	189	154	1032	76	92	33	192	28	24	22	54	12	17	34	6	8	5	4	2	0	5	2	0	1	1	1	0	1	3	2	0	0	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north13_active	80	1328	695	238	134	348	1887	89	93	992	25	70	7	183	8	7	4	54	7	14	33	1	7	4	1	1	0	3	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north14_all	80	2905	1325	737	457	469	1340	175	151	863	84	82	41	147	29	22	27	40	10	21	22	7	14	4	5	1	0	3	1	0	1	1	0	2	1	2	0	0	0	0	1	1	0	0	1	0	0	5	0	0	0
0.03	north14_active	80	1236	637	218	126	310	1283	77	84	822	18	63	8	135	8	7	4	39	7	17	20	2	11	2	1	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north15_all	80	2760	1317	758	478	412	1079	179	142	545	90	90	44	117	28	26	23	48	9	21	18	4	14	5	4	1	2	2	2	1	3	3	0	2	1	2	0	1	0	0	1	1	0	0	1	0	0	5	0	0	0
0.03	north15_active	80	1113	599	203	112	253	1020	86	74	502	22	67	6	96	11	11	3	46	5	15	15	2	10	3	1	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0
0.03	north16_all	80	2777	1332	728	449	377	925	176	141	420	87	90	47	137	21	27	22	59	13	18	10	2	17	6	2	3	2	2	2	1	3	3	0	3	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1093	587	173	117	216	865	82	65	384	15	65	5	114	9	6	1	57	8	10	7	2	9	3	0	2	0	1	1	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2805	1335	709	467	356	1223	166	139	508	89	104	45	154	19	27	22	75	13	13	23	3	15	6	0	3	3	2	1	1	3	3	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1135	622	178	129	216	1150	77	63	475	21	73	6	132	8	8	4	69	8	7	20	2	8	4	0	2	0	1	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2860	1364	654	444	341	1267	156	127	553	83	94	38	156	21	21	21	68	11	13	38	6	12	9	0	3	3	2	4	0	1	3	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	1155	641	163	119	207	1191	68	55	510	18	60	5	144	6	5	7	62	7	6	34	5	5	4	0	2	0	2	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2906	1356	633	441	371	1291	163	140	526	80	90	37	155	29	16	20	89	6	10	42	8	6	7	0	3	2	2	3	2	1	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	1145	629	164	114	234	1210	69	60	471	20	58	6	145	7	5	7	82	3	5	38	6	4	3	0	2	0	2	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2914	1319	648	451	390	1026	171	144	421	68	77	35	123	35	18	21	70	6	13	28	11	6	3	3	2	4	2	3	2	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	1089	589	159	109	239	942	71	71	360	20	48	10	112	11	3	6	62	4	9	25	7	4	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2687	1149	1103	426	366	210	166	126	90	221	68	128	37	61	38	18	31	6	12	14	7	7	10	10	5	1	7	1	3	1	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	663	279	797	103	190	52	38	52	54	186	43	105	10	40	23	3	24	0	8	5	3	3	0	7	4	1	5	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	2687	1138	1023	427	387	203	168	137	93	196	57	100	40	55	29	14	21	4	9	14	4	4	9	6	2	1	3	0	2	1	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	718	322	713	90	202	46	31	56	52	161	36	82	13	39	15	2	15	0	8	6	1	1	1	3	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2724	1158	1135	433	403	223	153	127	92	229	69	130	44	54	32	14	24	4	6	10	5	2	8	8	3	2	2	0	2	1	1	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	752	316	792	100	230	56	31	45	51	195	41	107	15	39	15	2	21	1	6	3	3	1	2	6	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2706	1124	1285	432	430	236	159	135	104	346	83	200	48	57	29	16	29	4	8	7	5	2	6	8	3	3	1	0	3	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	712	284	962	109	276	69	33	53	58	320	59	182	22	47	12	2	27	1	7	3	3	1	2	8	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2670	1143	1424	434	462	228	141	138	118	447	97	349	50	56	32	20	33	6	15	11	7	4	6	10	3	4	1	0	4	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	638	248	1116	122	318	70	39	63	72	419	70	333	22	47	16	2	29	2	14	7	4	3	3	10	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2727	1170	1605	434	466	223	160	142	121	517	122	368	52	64	38	22	31	10	20	9	14	6	4	10	6	4	1	0	3	1	1	1	1	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south26_active	80	588	241	1307	143	328	75	46	65	72	495	91	353	29	51	26	5	27	3	17	6	7	3	1	10	3	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	2736	1176	1560	448	458	229	155	134	113	538	110	375	49	62	35	22	36	14	19	10	15	8	10	11	6	1	1	0	3	1	2	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2
0.03	south27_active	80	560	247	1270	151	315	76	44	64	68	512	78	362	26	49	28	5	30	3	15	6	9	4	3	11	4	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south28_all	80	2831	1209	1413	439	420	223	169	141	120	455	105	249	46	60	31	18	34	20	13	9	14	5	8	11	4	0	2	0	2	3	2	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2
0.03	south28_active	80	680	278	1102	134	272	73	50	63	64	425	72	235	22	45	24	5	28	4	7	4	8	1	2	10	3	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south29_all	80	2827	1175	1194	435	398	225	169	122	117	318	111	193	43	60	25	15	38	19	14	9	6	6	8	7	4	4	2	0	2	3	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south29_active	80	759	286	860	111	230	70	49	48	53	286	75	179	17	42	17	4	32	3	4	4	3	1	2	6	4	2	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south30_all	80	2746	1176	1119	446	401	222	170	132	132	322	104	183	41	54	32	14	38	19	11	9	2	6	4	9	1	6	3	0	2	4	3	1	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	2
0.03	south30_active	80	755	292	816	115	238	73	58	59	57	283	80	167	18	38	27	4	33	3	3	4	1	1	0	6	1	2	2	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
0.03	south31_all	80	2735	1178	1182	469	398	224	149	143	108	311	85	181	31	38	25	20	38	13	12	9	7	2	3	9	7	2	0	2	0	4	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	619	275	894	146	261	76	47	63	63	285	53	152	10	24	17	2	31	5	6	3	0	2	0	8	6	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2773	1182	1112	449	391	215	142	146	108	282	67	137	38	46	31	23	37	16	15	7	8	3	3	9	8	2	4	2	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	662	283	809	125	253	69	41	65	65	256	40	113	11	26	16	5	28	7	8	3	2	1	0	8	7	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2795	1173	1190	440	375	230	154	150	116	316	83	198	37	43	34	24	36	15	15	7	10	2	4	7	5	2	5	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	636	273	900	126	240	68	42	76	74	290	50	182	12	29	21	7	31	5	8	4	5	0	1	6	4	1	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2843	1110	1382	407	390	245	155	147	128	328	97	276	38	51	43	28	43	16	10	7	8	4	6	5	4	1	6	1	0	3	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	637	258	1095	117	262	78	43	75	89	302	63	261	13	36	31	8	40	6	5	4	6	0	1	5	2	1	4	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2841	1106	1509	425	428	249	164	146	135	422	116	357	43	50	57	31	55	17	8	4	8	3	6	6	4	1	5	2	0	6	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	602	242	1241	141	294	92	47	83	93	395	79	343	21	39	42	13	52	6	6	2	7	0	1	5	1	1	3	1	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	2834	1101	1478	463	458	247	148	138	108	427	112	334	44	63	51	30	33	15	8	4	3	6	6	7	3	0	3	3	0	6	1	3	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
0.03	south36_active	80	621	250	1183	147	314	79	39	72	64	397	71	319	20	53	36	12	31	5	5	2	2	1	0	5	0	0	3	1	0	5	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
0.03	south37_all	80	2784	1131	1277	482	434	222	139	109	84	332	90	277	44	60	47	21	25	13	10	1	2	7	6	7	2	0	4	2	1	6	0	2	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0
0.03	south37_active	80	685	288	958	139	268	64	37	55	45	301	59	260	20	51	26	11	22	2	8	0	1	3	0	5	1	0	3	1	0	5	0	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0
0.03	south38_all	80	2750	1146	1071	470	392	222	129	119	85	220	55	174	38	50	35	26	18	13	9	1	1	8	6	6	1	1	3	3	1	6	0	2	0	2	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	733	328	722	113	231	51	26	50	45	191	29	160	17	38	17	12	11	3	7	0	0	3	0	4	1	1	2	0	0	5	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	2795	1178	887	455	311	219	140	125	70	177	72	106	34	31	32	22	16	12	12	1	1	7	7	6	1	1	5	3	1	1	0	1	0	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	834	358	542	85	152	35	36	46	28	151	42	89	10	19	14	7	11	2	8	1	0	3	0	4	1	1	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2800	1239	1069	433	348	233	139	144	91	223	89	167	33	44	33	24	25	13	11	3	4	4	5	9	1	3	12	2	1	3	0	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	763	341	735	92	197	57	38	62	47	198	53	154	12	35	15	4	20	2	6	2	2	0	1	7	1	2	10	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
