label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	south24_active	80	1523	578	1199	889	136	149	88	120	54	44	43	14	52	20	38	31	22	7	13	4	4	2	2	1	3	1	2	5	0	3	6	1	2	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0
0.03	south25_all	80	3014	1133	1783	1305	276	291	182	182	122	73	67	46	75	46	61	33	40	12	16	6	8	10	3	4	8	1	4	3	0	6	1	2	4	0	1	2	0	1	1	0	1	0	1	0	0	0	0	0	0
0.03	south25_active	80	1541	561	1176	867	140	164	89	116	54	37	36	18	67	25	36	26	31	8	15	4	4	5	1	1	4	0	1	3	0	1	1	1	3	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	south26_all	80	3057	1161	1716	1292	274	265	155	168	120	71	60	49	79	55	61	39	43	9	16	7	6	11	4	5	9	3	1	0	0	4	2	2	3	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	1560	575	1148	844	136	156	73	116	64	33	32	20	66	31	39	33	35	5	13	4	3	7	2	4	5	1	1	0	0	1	2	1	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	2995	1135	1780	1306	266	288	154	182	101	71	66	54	80	56	58	31	36	11	16	7	8	13	6	7	8	3	2	0	0	5	2	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1526	547	1167	832	136	167	74	117	50	35	29	19	65	36	43	26	30	5	13	3	4	9	3	5	5	1	1	0	0	2	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3010	1170	1802	1265	287	281	165	183	95	87	66	50	61	58	55	49	31	10	16	6	8	11	4	8	8	2	2	2	1	3	1	2	1	1	0	0	0	2	0	0	0	0	1	0	0	0	5	0	0
0.03	south28_active	80	1530	551	1183	821	145	159	81	119	48	49	27	18	43	35	40	38	21	3	13	4	5	8	3	5	6	1	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0.03	south29_all	80	3014	1149	1878	1292	297	274	159	188	88	94	58	43	82	46	50	50	48	13	10	7	7	9	4	5	8	5	1	4	1	3	2	2	1	4	0	0	0	2	0	0	0	0	1	0	0	1	6	0	0
0.03	south29_active	80	1530	521	1177	864	161	154	73	122	39	51	23	17	58	29	36	30	31	4	9	3	3	7	3	2	6	3	0	0	0	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0
0.03	south30_all	80	3027	1149	1911	1242	308	275	160	180	110	98	58	52	95	53	50	60	51	10	9	7	7	7	6	3	4	5	2	5	3	4	1	2	1	4	0	1	0	1	0	0	0	0	1	0	0	1	6	0	0
0.03	south30_active	80	1540	530	1224	856	160	150	68	106	56	49	25	24	69	39	33	35	34	3	8	4	4	6	3	1	3	3	1	0	2	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0
0.03	south31_all	80	3004	1146	1874	1254	297	291	190	215	107	81	76	46	98	59	38	58	30	12	11	14	9	6	4	6	4	7	7	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1540	575	1190	819	143	161	100	131	66	34	43	25	63	43	21	34	20	5	6	6	4	4	0	3	3	7	6	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	2985	1155	1924	1235	323	275	187	217	112	81	69	45	86	52	28	53	22	9	13	10	8	7	4	8	5	7	8	6	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	1518	581	1227	791	163	137	97	135	68	42	40	26	60	41	15	33	16	4	7	4	4	4	0	5	3	7	7	6	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	3014	1167	1864	1211	305	277	176	209	105	78	69	44	93	62	31	56	22	9	13	9	9	10	4	4	6	7	5	7	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	1518	579	1194	807	143	142	87	136	59	42	41	26	57	48	19	38	13	5	8	2	5	6	2	3	3	6	3	6	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3000	1180	1829	1241	314	253	163	203	115	74	61	46	94	65	32	63	15	11	10	7	8	7	8	3	10	1	6	7	2	14	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south34_active	80	1543	587	1158	799	156	127	72	127	53	39	37	27	58	45	18	45	7	5	8	1	5	3	4	3	8	0	1	6	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3002	1199	1738	1249	295	258	158	199	115	85	69	46	104	59	41	62	32	13	9	6	6	13	9	2	10	2	8	3	2	14	3	1	0	0	0	0	0	3	2	0	0	0	0	1	0	1	0	0	1
0.03	south35_active	80	1576	591	1118	781	151	137	71	122	51	43	42	27	68	35	22	45	20	6	5	1	3	3	4	1	7	1	2	1	1	3	1	0	0	0	0	0	0	3	2	0	0	0	0	1	0	1	0	0	0
0.03	south36_all	80	2998	1199	1719	1180	303	269	140	208	112	85	65	49	101	66	47	60	36	11	18	6	4	12	11	3	8	2	5	8	2	16	3	0	1	0	1	0	0	3	2	0	0	0	0	1	0	1	0	0	1
0.03	south36_active	80	1574	595	1102	734	162	155	60	123	46	39	33	25	71	40	26	38	25	3	12	1	1	3	4	2	6	1	1	6	1	3	1	0	0	0	0	0	0	3	2	0	0	0	0	1	0	1	0	0	0
0.03	south37_all	80	2953	1209	1790	1188	291	271	150	219	93	78	65	47	104	69	44	52	39	10	18	6	4	12	8	2	8	2	3	9	1	4	5	0	1	0	1	0	0	5	1	0	0	0	0	1	0	1	0	0	0
0.03	south37_active	80	1537	585	1176	755	151	153	75	122	46	35	29	19	73	45	27	32	26	3	10	3	1	2	3	1	3	1	1	7	1	1	3	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0
0.03	south38_all	80	3062	1202	1870	1164	293	281	152	218	84	68	69	47	110	63	49	41	42	8	18	6	7	13	5	2	5	2	6	8	1	5	3	1	1	1	1	0	1	4	0	0	0	0	0	1	0	1	0	0	0
0.03	south38_active	80	1591	590	1216	757	139	172	76	122	41	35	33	15	71	35	35	28	28	3	9	2	3	2	1	1	1	0	4	6	1	2	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0
0.03	south39_all	80	3095	1216	1821	1235	283	276	162	224	93	75	71	40	101	58	44	38	35	9	14	6	10	9	4	1	7	3	8	5	3	4	4	1	2	1	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1582	579	1176	798	132	163	81	127	48	44	32	14	69	31	29	21	25	4	7	3	7	1	1	1	3	1	6	3	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3138	1209	1800	1241	279	247	172	206	106	91	79	32	93	54	40	43	45	11	12	6	9	7	3	1	4	2	9	5	7	3	3	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1653	578	1122	800	119	140	76	124	54	52	40	13	62	32	24	23	32	5	5	5	7	0	0	1	3	1	6	4	3	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
