label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	north8_all	80	7798	4171	3640	1387	1222	956	649	897	407	424	602	565	307	486	135	237	109	98	244	211	136	56	53	60	31	46	123	21	18	48	24	24	21	13	21	9	12	13	15	8	5	23	4	12	9	8	1	5	4	3	1	1	2	1	1	5	0	2	1	2	0	0	0	1	1	2	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_active	80	3875	2537	2832	314	757	532	314	692	166	262	520	491	204	427	25	188	46	21	224	177	114	23	25	38	15	32	109	7	8	43	21	22	6	6	20	2	5	5	14	4	2	22	3	10	4	5	1	2	3	0	1	1	2	0	0	5	0	2	1	2	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_all	80	7806	4131	3627	1326	1241	915	667	922	413	402	683	482	312	508	147	273	103	84	235	224	120	49	61	53	38	45	112	22	18	45	20	27	24	6	14	8	11	11	12	8	4	21	4	10	9	8	4	8	3	2	2	2	2	1	1	8	0	2	0	3	0	1	0	1	2	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	3882	2480	2822	303	736	512	319	717	158	248	575	402	200	456	23	221	46	25	214	189	98	18	28	31	18	27	94	4	8	39	18	20	5	3	12	2	5	3	11	3	2	18	4	8	2	4	3	3	2	0	1	2	2	0	0	8	0	2	0	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_all	80	7781	4155	3652	1302	1192	950	697	962	408	421	746	517	312	535	146	220	107	77	218	206	114	52	58	54	42	40	83	21	22	39	32	31	24	8	12	14	14	9	11	8	2	14	5	9	7	7	4	5	5	2	1	5	1	5	2	8	0	0	1	4	0	1	1	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	3890	2533	2835	318	695	563	331	778	157	272	630	435	190	482	24	172	52	26	195	173	90	24	33	32	23	17	68	7	10	36	29	19	4	6	9	3	8	2	10	2	2	11	5	7	2	3	3	2	2	1	0	4	1	3	1	8	0	0	1	4	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	7564	4173	3590	1308	1236	849	639	897	403	463	680	569	301	490	142	285	133	74	248	146	131	51	54	43	38	30	65	30	30	56	35	21	16	8	19	11	24	8	14	11	8	24	2	7	3	3	7	8	5	6	2	1	2	0	0	4	1	1	2	5	1	0	1	2	2	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	3670	2551	2813	315	744	491	313	728	157	308	579	481	219	435	34	237	62	18	225	125	107	21	33	19	19	18	58	16	11	53	29	15	6	6	12	4	17	2	11	9	6	22	1	3	2	0	4	6	2	4	2	0	1	0	0	4	0	1	2	3	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	7770	4210	3566	1331	1255	871	597	931	404	449	658	591	298	480	139	286	128	70	248	150	137	59	51	43	42	32	74	23	24	65	33	41	16	13	18	9	22	9	16	10	10	15	4	11	3	4	8	8	5	4	3	1	2	3	0	0	1	1	2	4	1	0	0	2	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	3761	2603	2768	315	764	502	291	758	150	299	560	502	212	432	29	231	52	16	223	124	110	24	32	21	21	22	69	9	11	61	27	36	4	10	12	3	15	4	12	5	6	13	2	4	1	0	6	6	2	3	2	0	1	1	0	0	0	1	1	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	7852	4169	3591	1329	1274	885	581	922	394	427	692	530	286	460	141	294	129	85	232	155	132	62	50	45	39	33	84	26	29	70	27	43	21	15	19	5	13	6	13	7	10	17	4	10	4	3	5	5	4	5	3	2	1	3	1	0	0	2	1	3	1	0	0	2	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north13_active	80	3826	2538	2801	311	811	516	262	752	155	274	578	448	200	413	30	242	67	20	204	128	104	25	31	22	18	26	79	8	12	66	23	41	9	12	15	1	7	4	9	2	5	16	2	4	2	0	3	3	2	4	2	0	1	1	0	0	0	2	0	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north14_all	80	7916	4178	3585	1308	1264	912	595	867	403	425	690	602	282	466	139	289	118	84	238	173	162	57	50	38	45	36	70	22	29	63	29	64	21	15	12	4	8	8	13	8	7	15	5	9	3	6	3	1	4	2	3	1	0	4	1	1	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north14_active	80	3856	2530	2767	299	813	515	268	706	164	285	569	524	194	413	26	242	62	20	211	138	132	22	32	18	21	25	65	6	13	57	25	60	7	13	11	0	3	5	8	3	3	14	3	4	1	0	2	1	3	2	2	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north15_all	80	7888	4156	3587	1305	1276	930	626	861	397	444	711	574	264	453	150	270	121	84	205	171	136	55	52	42	44	33	66	20	29	63	37	70	24	15	15	6	12	8	12	7	6	11	4	6	3	7	3	3	3	2	5	1	0	2	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	north15_active	80	3871	2488	2766	302	808	514	297	692	160	296	589	493	180	402	30	232	61	17	181	141	107	21	26	19	20	23	59	7	12	59	31	63	7	10	11	2	6	3	7	3	2	11	3	4	1	1	1	2	1	2	5	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north16_all	80	7673	3966	3308	1304	1232	968	636	810	378	435	661	603	242	430	149	218	111	73	195	162	138	52	48	44	41	37	53	24	27	51	38	52	15	16	16	13	6	10	13	3	6	18	1	5	2	7	9	4	6	1	3	1	1	2	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	3588	2360	2474	294	742	519	285	623	148	288	561	513	155	379	34	171	53	11	171	128	107	19	20	19	19	22	46	10	8	44	34	46	4	7	11	3	3	6	5	2	2	17	1	3	1	1	6	3	3	1	3	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	7723	3961	3294	1357	1250	959	638	803	409	462	653	572	232	406	141	179	104	73	199	151	112	53	56	49	41	32	54	28	27	45	42	28	14	20	16	15	10	11	12	7	10	18	2	5	3	6	9	7	6	0	3	1	1	1	5	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	3576	2372	2499	304	743	514	292	603	161	297	558	483	148	356	36	130	42	10	171	122	87	21	26	29	18	17	44	7	9	40	38	23	5	8	12	3	6	7	4	3	7	17	1	2	0	4	7	5	4	0	3	0	1	0	3	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north18_all	80	7809	4033	3294	1320	1235	949	670	871	413	436	698	575	242	438	138	194	113	76	240	172	106	56	53	55	32	34	44	31	21	42	40	24	10	25	20	16	10	7	14	8	11	14	2	7	2	9	13	7	7	1	0	2	3	1	5	3	1	2	3	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	3707	2455	2500	321	731	513	306	650	164	276	608	484	167	391	39	146	41	15	207	143	84	25	26	30	16	20	36	10	7	34	36	21	4	12	16	3	5	6	7	4	8	12	1	3	0	5	11	6	4	1	0	0	1	0	3	3	0	2	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north19_all	80	7893	4052	3474	1316	1252	915	703	903	439	443	746	566	251	499	137	226	114	85	269	175	118	49	47	68	35	36	93	30	19	46	39	35	12	22	18	12	12	5	11	14	9	21	3	5	4	7	9	4	4	2	0	1	2	1	1	5	3	2	4	0	1	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	6	0	0
0.03	north19_active	80	3838	2486	2694	307	752	481	307	707	172	276	651	484	182	445	38	176	36	22	233	146	103	21	24	39	18	22	80	13	7	36	34	30	6	16	17	1	7	3	9	8	7	18	1	3	1	5	9	3	2	2	0	0	0	0	1	4	1	2	3	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0
0.03	north20_all	80	7899	4090	3505	1281	1266	891	705	924	427	459	725	554	268	510	132	236	133	86	280	171	142	59	40	59	32	43	118	20	19	44	35	32	13	21	25	11	10	6	11	11	7	22	4	7	5	5	5	4	3	3	3	1	2	3	0	5	2	1	3	0	1	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	6	0	0
0.03	north20_active	80	3958	2540	2677	297	758	477	313	734	180	295	628	474	201	458	40	192	44	23	242	140	126	26	16	35	13	27	106	12	7	34	26	27	5	16	21	2	4	2	8	8	5	19	1	3	2	2	5	3	1	2	0	0	0	3	0	4	1	1	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0
0.03	south21_all	80	12632	3654	4667	2036	2195	892	593	736	431	656	265	642	319	160	139	134	153	111	90	136	72	60	39	31	78	77	35	25	43	33	18	12	26	14	15	14	5	8	7	14	14	6	5	2	2	6	3	4	3	2	1	3	3	1	0	2	0	5	0	2	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
0.03	south21_active	80	9823	1876	3956	1425	1817	463	159	547	215	511	72	553	207	59	56	81	105	47	48	109	42	25	15	10	52	58	21	14	32	11	3	3	17	9	13	12	1	4	4	10	12	5	2	0	0	4	3	1	2	2	0	1	2	1	0	2	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	13216	3691	4748	2191	2139	903	590	764	452	618	262	641	340	157	146	131	161	100	86	140	65	62	39	29	77	74	32	25	35	25	16	15	23	15	19	10	7	8	10	16	12	6	5	5	1	6	4	3	4	2	1	4	2	1	0	5	0	4	0	2	0	4	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0
0.03	south22_active	80	10449	1927	4047	1567	1756	488	166	565	219	480	74	550	233	65	60	77	115	49	47	108	40	31	14	13	58	57	17	18	23	9	2	4	16	9	13	8	1	3	7	12	8	5	2	0	0	5	3	1	2	1	0	1	2	1	0	5	0	4	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_all	80	14252	3796	5275	2295	2430	910	585	808	459	678	251	712	343	166	153	145	172	93	91	158	72	62	45	38	65	84	42	28	38	27	18	16	19	15	21	7	7	7	13	15	11	16	7	5	0	14	5	1	6	1	2	3	3	1	1	3	0	3	0	3	0	7	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0
0.03	south23_active	80	11566	2088	4611	1709	2063	516	185	602	229	546	78	632	241	76	64	78	132	48	49	129	45	31	16	14	48	74	18	19	22	9	4	5	13	11	14	5	3	2	10	11	8	13	4	0	0	13	4	0	4	0	0	1	3	1	1	3	0	3	0	3	0	7	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_all	80	14293	3834	5343	2288	2430	909	608	852	460	673	252	667	344	174	158	141	180	103	96	150	80	56	49	33	68	84	42	24	33	15	17	23	13	17	21	7	9	7	12	13	12	18	5	4	0	15	7	1	4	1	3	3	2	1	1	3	0	3	0	1	0	7	3	0	0	1	2	0	1	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	11581	2078	4679	1737	2055	504	181	645	249	541	76	586	255	82	63	74	133	49	55	119	49	27	17	9	56	74	21	18	17	7	5	10	4	12	11	4	2	1	10	8	9	16	2	0	0	11	6	0	3	0	0	1	2	1	1	3	0	3	0	1	0	7	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	14161	3872	5278	2272	2482	904	581	932	434	696	263	668	302	176	164	144	166	112	91	176	84	53	51	39	57	75	38	21	21	19	17	18	15	20	18	6	11	4	15	9	6	22	6	2	0	16	5	2	3	1	4	0	1	1	1	2	0	0	2	1	0	7	4	0	0	2	2	0	1	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	11449	2147	4613	1736	2102	493	167	709	229	569	88	594	222	85	64	73	124	52	45	138	48	24	15	13	47	66	18	14	9	8	6	8	6	14	10	4	5	1	13	4	4	20	3	0	0	12	4	0	3	1	0	0	1	1	1	2	0	0	2	1	0	7	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0
0.03	south26_all	80	12938	3759	4814	2098	2222	865	601	893	437	654	294	591	266	171	146	141	159	109	82	162	81	50	51	30	64	66	29	25	25	20	18	16	16	18	14	7	8	5	14	9	7	12	2	2	1	7	4	3	1	2	4	2	1	1	0	0	1	0	2	1	0	4	3	0	0	1	2	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0
0.03	south26_active	80	10148	1969	4120	1544	1834	439	142	684	239	521	95	511	192	84	55	67	111	47	41	128	48	20	13	10	52	53	16	16	13	8	5	7	5	12	8	6	4	2	12	4	7	12	1	0	1	3	4	0	0	1	0	1	1	1	0	0	0	0	2	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	11832	3710	4450	1965	2014	847	595	797	410	597	311	580	259	155	146	137	161	113	80	129	76	54	55	37	56	51	25	36	18	25	23	11	15	12	11	8	9	5	10	9	7	11	2	1	1	8	3	5	1	2	5	2	2	1	0	3	2	0	3	0	2	4	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	8955	1861	3715	1367	1615	401	133	585	206	475	86	497	181	70	54	67	107	48	38	99	44	20	14	14	43	38	15	26	8	8	7	6	8	7	5	6	4	2	9	7	7	11	1	0	1	3	2	0	0	1	1	1	1	1	0	2	0	0	2	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	11260	3615	4175	1810	1873	821	581	746	415	573	292	571	258	143	136	140	168	95	92	121	67	62	51	49	65	61	25	41	18	26	27	12	19	12	5	9	7	7	5	8	10	9	0	5	3	8	5	6	2	5	2	2	2	1	0	3	2	0	1	0	2	0	1	1	0	1	1	1	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	8272	1722	3415	1219	1472	389	127	534	210	439	79	488	174	64	50	69	103	38	50	97	38	28	11	19	49	45	15	29	10	8	10	4	12	7	2	5	2	4	4	5	9	9	0	0	2	6	3	1	1	2	1	1	1	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	12181	3684	4574	1897	2060	883	587	773	419	579	277	630	290	143	140	140	193	111	85	125	73	72	47	52	50	64	25	38	23	24	28	20	21	12	6	9	8	7	6	15	9	9	2	6	3	9	11	6	5	5	2	1	3	1	0	3	2	2	1	0	2	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	9278	1820	3838	1320	1671	428	149	553	218	451	73	546	203	61	51	73	127	51	49	104	37	41	11	19	37	46	13	29	14	7	11	8	17	6	1	4	2	5	6	9	8	7	0	0	1	7	9	1	4	2	1	1	2	1	0	2	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13308	3717	5082	2100	2234	877	582	883	432	634	258	650	278	155	137	123	210	108	102	134	78	72	45	51	48	80	35	41	22	22	28	21	27	14	8	9	9	11	9	12	14	8	5	5	5	9	11	5	4	6	1	0	2	0	1	0	1	3	1	0	2	1	0	1	1	0	0	1	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	10456	1972	4381	1476	1853	463	164	658	239	503	71	573	197	66	52	70	148	56	58	109	42	45	8	18	39	61	19	32	13	5	11	7	21	8	3	6	4	6	7	5	13	6	2	0	2	8	9	1	4	4	0	0	2	0	1	0	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11580	3590	4227	1908	1875	917	593	722	402	581	264	577	303	205	131	126	165	99	87	144	66	65	49	45	69	60	37	32	27	21	28	13	16	8	11	13	9	7	16	4	14	10	3	7	2	9	3	1	5	2	5	2	3	2	1	1	0	0	4	1	0	4	0	0	1	1	0	0	0	1	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	8666	1803	3526	1262	1473	453	147	523	202	430	60	488	208	84	50	64	110	36	39	104	34	31	16	11	48	53	23	16	17	6	7	0	7	2	2	8	2	2	10	2	13	8	0	6	0	8	3	0	3	2	2	2	2	0	0	0	0	0	3	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12467	3697	4804	2004	2131	941	587	839	452	576	259	636	326	190	124	137	167	98	79	149	55	51	51	41	77	65	37	39	33	20	21	15	20	9	11	10	8	7	16	9	23	9	4	6	2	9	0	3	5	2	4	2	2	2	3	0	0	0	3	1	0	5	0	1	1	1	0	1	0	0	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	9695	1968	4113	1401	1748	487	158	644	253	451	58	560	254	76	51	76	118	40	39	110	31	25	17	10	52	57	22	24	22	4	4	3	11	4	3	6	2	1	8	5	23	7	0	4	0	8	0	1	4	2	2	2	1	0	2	0	0	0	1	1	0	5	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13513	3724	5322	2138	2419	955	577	829	472	624	287	665	326	188	137	144	167	88	81	147	67	46	53	41	72	103	43	38	27	15	19	13	11	12	14	7	8	6	21	8	21	7	3	7	4	13	1	4	2	2	3	3	2	2	3	0	0	0	3	3	0	7	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	10866	2068	4641	1563	2049	535	173	630	251	506	79	587	262	79	56	77	123	39	40	120	40	23	20	9	44	99	24	27	17	5	3	3	7	5	2	5	3	1	12	5	21	5	1	3	1	12	1	2	2	1	2	2	1	0	2	0	0	0	1	3	0	7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14312	3756	5579	2212	2444	929	581	833	486	621	277	698	346	172	147	157	183	89	80	159	79	42	50	36	73	110	56	42	24	17	17	15	16	17	11	7	6	5	12	10	27	5	7	8	4	12	2	5	1	2	0	2	0	2	5	1	0	0	1	2	0	9	0	2	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	11628	2122	4921	1624	2094	520	171	640	259	506	82	630	274	69	57	89	145	45	38	130	47	22	27	12	47	105	38	28	13	5	1	7	9	10	2	6	3	1	9	5	27	3	2	3	1	10	2	2	1	1	0	1	0	0	3	1	0	0	0	2	0	9	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	14440	3833	5442	2214	2501	912	548	816	483	645	280	627	334	164	157	161	188	86	74	175	94	35	42	39	59	116	57	37	23	17	14	20	20	20	11	11	10	6	11	10	31	7	6	6	3	13	3	3	0	2	1	1	0	2	5	5	1	0	0	2	0	9	0	1	2	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
