label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north17_active	80	250	129	147	43	80	237	63	26	12	10	11	18	5	12	9	40	5	11	18	6	5	1	4	71	1	1	5	0	2	0	0	0	0	0	6	0	0	0	2	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north18_all	80	821	376	256	165	142	282	106	53	40	32	40	31	20	24	20	37	11	18	14	12	10	9	21	57	4	0	7	1	6	1	2	0	0	2	5	1	2	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north18_active	80	280	136	148	49	82	244	63	27	5	8	16	19	5	15	8	26	3	14	11	9	5	2	12	54	2	0	6	0	4	0	0	0	0	0	5	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north19_all	80	840	410	253	165	151	276	98	43	46	27	28	27	24	20	21	32	13	17	22	14	13	8	21	59	5	0	6	1	4	1	3	0	3	1	5	1	2	0	2	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north19_active	80	292	147	147	53	87	249	60	24	8	5	12	15	8	15	10	24	3	11	19	8	6	2	12	57	2	0	5	0	4	0	1	0	0	0	4	0	0	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north20_all	80	850	415	267	156	141	297	89	48	44	28	35	29	23	19	21	29	12	19	23	12	12	12	20	49	6	3	6	1	4	2	1	0	4	0	9	2	2	2	2	2	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	north20_active	80	299	160	154	53	81	269	54	23	8	8	23	12	8	12	9	20	4	12	19	7	5	5	11	47	2	1	5	0	4	0	1	0	1	0	8	0	0	1	2	1	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.03	south21_all	80	841	411	270	157	143	316	92	53	52	42	22	35	22	20	18	28	17	13	17	17	12	1	11	97	6	7	4	0	2	2	1	9	2	4	23	1	0	2	0	1	1	4	0	0	1	1	1	0	1	7	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2
0.03	south21_active	80	265	168	148	41	86	264	40	27	12	15	12	22	9	12	7	22	9	7	11	11	7	1	10	95	3	5	4	0	1	0	0	8	0	2	21	1	0	0	0	0	1	4	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south22_all	80	844	390	271	145	138	310	77	59	51	46	32	28	19	17	20	35	15	17	16	18	7	6	17	60	6	3	5	0	4	2	1	2	2	4	21	0	0	2	0	0	1	1	0	0	2	1	1	0	2	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2
0.03	south22_active	80	257	156	145	33	79	264	38	30	11	18	15	14	6	11	7	27	5	9	9	11	3	4	16	59	2	2	4	0	2	1	0	2	0	2	20	0	0	0	0	0	1	1	0	0	0	1	1	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south23_all	80	831	368	250	150	145	270	64	60	47	37	30	28	20	18	18	29	12	11	15	18	8	6	14	49	6	4	5	0	3	2	0	1	5	2	4	0	0	0	0	1	0	0	2	0	3	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
0.03	south23_active	80	209	129	120	30	79	218	26	34	12	13	12	13	4	10	5	23	4	6	7	11	3	4	11	43	2	2	3	0	2	1	0	1	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south24_all	80	774	337	243	155	132	195	71	50	52	40	31	27	24	17	16	28	12	12	10	7	8	7	12	19	8	4	5	0	4	1	1	1	6	3	3	1	0	0	0	1	0	0	2	0	2	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	144	108	107	34	66	152	28	20	11	11	10	9	3	12	4	18	2	7	7	4	2	5	9	13	3	0	2	0	2	1	1	1	2	2	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	785	347	241	150	137	127	58	54	55	33	30	32	25	17	15	17	13	11	7	6	8	4	8	14	8	4	5	3	2	4	1	0	4	2	3	2	0	0	0	1	0	0	3	0	1	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	126	84	97	29	53	88	25	13	16	2	8	11	5	9	4	9	2	6	3	3	3	1	4	6	2	1	3	0	1	2	1	0	2	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	806	367	243	149	138	117	62	64	54	34	27	34	26	22	15	20	19	12	9	6	7	5	6	7	7	4	3	4	3	4	1	0	3	2	1	2	0	1	0	1	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	129	87	91	34	50	77	22	13	15	4	6	11	5	12	5	9	2	4	5	1	2	1	2	4	2	2	2	0	1	2	1	0	2	1	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	865	377	242	142	143	112	63	63	52	48	31	29	26	24	12	18	21	11	11	5	5	5	7	3	8	3	3	7	1	5	2	0	1	1	3	2	0	1	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	169	83	88	37	50	63	23	10	16	8	10	11	5	13	3	10	4	2	6	0	3	0	3	1	2	2	3	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	867	386	240	155	140	147	72	54	51	50	30	28	21	21	15	20	17	10	11	5	3	4	12	15	5	2	4	6	1	4	2	0	2	1	4	1	0	3	3	0	1	1	3	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	204	95	94	38	56	90	25	10	13	12	11	8	5	11	5	12	3	5	5	1	2	0	8	14	1	1	3	0	0	3	0	0	0	0	3	0	0	3	2	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	845	365	259	153	138	191	68	55	56	49	31	24	16	20	14	18	14	8	13	8	6	5	14	22	4	2	4	5	1	2	3	0	3	1	4	0	0	2	4	0	2	2	2	4	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0.03	south29_active	80	229	112	115	41	55	141	31	13	13	10	13	7	4	13	4	14	3	5	8	3	4	2	8	22	1	1	3	0	0	2	0	0	0	0	3	0	0	2	3	0	1	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0.03	south30_all	80	865	354	240	166	135	194	71	61	51	43	29	33	16	17	15	19	13	10	11	11	8	8	12	23	0	3	4	1	0	1	2	0	4	2	1	0	1	2	4	0	2	2	0	3	4	2	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
0.03	south30_active	80	230	122	117	43	60	143	34	25	14	5	10	11	4	10	4	14	1	4	6	7	3	3	8	23	0	1	3	0	0	1	0	0	0	1	1	0	0	2	3	0	1	2	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
0.03	south31_all	80	839	383	238	146	122	272	76	71	44	45	42	32	27	34	17	39	11	13	14	18	8	6	15	64	6	5	13	2	2	3	1	1	3	1	13	0	0	0	3	2	0	7	0	0	0	1	0	1	0	1	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	251	150	118	48	64	231	47	30	6	16	18	13	7	23	4	30	3	11	10	16	4	3	13	62	3	2	10	0	0	2	0	0	2	0	12	0	0	0	2	1	0	7	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	815	377	244	151	135	222	59	73	48	54	32	31	27	30	20	28	13	13	10	19	10	4	6	58	6	9	15	2	2	4	1	2	2	1	16	1	0	1	1	1	0	9	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south32_active	80	218	139	114	41	64	186	33	28	6	13	12	12	6	20	2	24	3	11	6	17	5	4	5	57	3	5	11	0	0	2	0	0	1	0	14	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_all	80	792	389	252	137	113	186	68	67	57	52	38	30	28	21	20	28	13	9	7	12	11	4	2	45	4	7	9	2	5	3	1	2	2	1	8	1	0	1	1	1	0	9	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south33_active	80	176	128	106	30	55	145	31	20	12	10	16	12	8	10	2	22	2	6	3	9	5	4	1	44	3	5	8	0	1	1	0	0	1	0	7	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	820	381	257	147	121	155	67	57	57	42	41	29	28	20	22	13	14	11	10	9	12	4	6	18	2	5	8	3	5	3	1	2	1	1	3	1	0	1	1	1	0	2	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
0.03	south34_active	80	177	118	107	25	52	103	27	15	19	6	15	11	5	6	3	8	1	6	6	5	5	3	3	14	0	4	5	0	1	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south35_all	80	851	358	254	164	115	135	72	56	54	34	37	27	31	23	17	15	16	13	8	10	9	2	6	13	2	1	8	2	5	2	0	5	1	1	2	0	1	1	0	0	0	2	1	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south35_active	80	170	101	98	27	49	88	30	16	21	5	10	10	9	10	2	7	3	6	5	5	4	1	4	8	0	0	5	0	1	1	0	1	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south36_all	80	876	373	222	173	113	127	70	55	40	26	30	31	28	22	18	20	17	12	9	8	8	2	7	8	5	4	7	3	1	2	1	3	2	1	1	0	1	1	0	0	0	2	1	0	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	190	107	90	34	44	76	36	21	19	6	6	10	5	8	7	10	4	6	6	3	3	1	4	3	0	2	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	846	374	226	177	121	120	68	58	31	41	29	32	27	24	18	19	13	13	6	7	6	6	3	12	6	5	7	1	2	2	1	5	2	2	2	1	2	2	0	0	0	2	1	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south37_active	80	187	105	88	32	46	73	35	22	10	10	7	13	7	10	7	10	4	5	3	5	2	2	1	8	1	2	5	1	0	2	0	3	0	0	1	1	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	796	373	211	178	127	120	61	59	34	45	24	29	25	22	19	18	18	11	11	4	8	5	3	11	8	4	8	3	3	3	1	4	2	1	2	2	2	2	1	0	0	2	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	183	109	76	30	49	78	28	21	10	11	6	13	6	10	9	7	5	4	7	3	2	1	2	9	1	2	7	2	1	3	0	3	0	0	1	1	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	760	374	229	173	155	157	65	64	41	51	22	25	18	19	19	14	15	11	13	2	6	10	5	16	8	4	7	6	4	4	0	3	1	1	8	2	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	204	117	96	31	70	118	34	19	6	13	5	11	4	9	9	5	4	4	9	2	0	3	3	14	2	2	5	2	1	2	0	2	0	0	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	771	362	251	166	149	214	66	63	47	51	23	32	16	17	13	13	14	12	18	7	7	9	7	50	5	4	8	7	3	4	0	3	3	2	8	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	244	117	119	34	74	178	30	16	9	11	6	16	2	6	7	6	5	4	13	6	0	3	6	49	2	2	6	1	1	1	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
