label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77
0.03	north7_all	80	5496	7529	2293	2313	716	1148	1046	476	687	364	256	360	116	163	84	78	65	73	41	49	25	48	33	25	17	53	21	9	9	30	9	9	8	23	3	4	5	5	2	3	6	2	21	1	1	0	1	1	1	1	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	2585	5009	1356	1429	356	723	656	254	469	228	143	224	52	92	39	41	27	33	21	16	13	28	24	13	9	38	11	5	7	20	4	5	5	14	0	3	1	2	2	1	6	1	10	1	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	5527	7666	2249	2252	709	1197	1009	501	675	371	264	395	111	162	93	77	65	77	40	46	28	37	35	24	13	43	24	12	13	24	9	12	8	23	3	6	9	4	4	3	4	6	12	0	1	1	1	1	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2604	5134	1344	1402	351	797	667	279	463	229	138	266	47	98	43	35	23	37	20	14	14	20	19	12	7	25	14	7	6	12	5	6	4	15	0	5	4	2	2	1	3	5	3	0	0	1	1	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	5531	7521	2220	2173	707	1194	987	515	659	349	230	366	120	143	97	69	68	81	46	51	28	29	41	28	11	39	30	12	22	19	5	6	8	20	6	5	7	4	5	1	2	7	5	2	1	4	0	1	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2616	5020	1316	1373	337	781	636	288	450	210	121	252	54	88	41	30	30	47	23	17	13	13	25	14	5	24	18	9	8	9	4	3	2	13	1	4	4	1	2	0	1	5	0	1	1	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	5390	7130	2147	2081	674	1199	976	478	615	330	230	354	108	134	92	68	69	74	49	57	24	24	42	24	12	39	34	12	26	12	8	5	7	20	4	6	6	3	5	1	3	6	3	3	1	6	1	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north10_active	80	2500	4702	1240	1292	310	775	626	260	404	201	115	249	51	82	39	34	32	46	25	22	10	15	26	12	6	30	20	9	13	3	6	2	1	16	1	5	3	1	2	0	2	5	1	1	1	3	1	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	5379	7349	2202	2404	689	1254	1143	430	601	429	238	406	126	177	84	74	69	66	44	35	34	51	33	22	20	31	21	15	43	23	10	10	9	26	5	11	14	6	3	2	1	18	8	1	2	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2547	4819	1302	1568	329	746	753	251	417	266	138	282	50	86	44	31	33	28	19	18	19	28	19	12	10	25	16	8	31	11	5	9	6	21	2	10	8	2	3	1	1	16	5	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5393	7446	2201	2414	691	1234	1121	488	602	424	267	388	121	172	83	75	66	74	38	39	34	42	35	26	17	29	19	15	51	24	12	5	7	22	3	8	10	8	4	4	1	16	7	3	1	1	1	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2543	4854	1298	1596	341	741	746	301	434	249	155	263	52	84	43	32	31	40	20	16	19	21	17	14	8	23	16	9	35	11	4	4	4	17	2	7	6	4	3	2	1	14	4	1	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5444	7473	2162	2403	716	1205	1134	495	596	401	260	370	121	158	75	77	60	67	30	43	40	35	34	28	14	44	25	7	30	22	11	7	5	17	3	7	9	4	2	4	1	14	3	2	0	3	0	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2595	4975	1273	1605	363	748	752	301	414	221	161	225	56	84	38	40	27	37	16	18	18	12	18	16	9	36	16	4	19	14	4	5	4	12	2	6	5	2	1	1	1	13	2	0	0	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5431	7663	2160	2302	735	1177	1043	499	614	361	246	368	125	131	85	69	74	73	31	47	37	30	40	28	10	49	24	10	29	16	7	14	3	12	1	6	9	3	2	3	3	13	2	2	0	2	0	0	0	2	0	2	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2568	5115	1263	1548	357	732	708	284	410	198	160	222	64	75	42	40	36	51	15	22	16	10	26	18	6	36	14	7	17	8	4	11	2	5	1	6	6	2	1	1	2	12	2	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5393	7559	2091	2345	767	1196	1043	510	628	348	255	391	126	142	94	73	72	63	32	43	39	33	50	24	6	51	27	13	19	12	7	15	5	12	1	8	7	1	5	1	3	1	2	1	1	2	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2535	5030	1196	1553	364	723	717	297	399	199	161	250	64	84	44	35	38	43	14	25	16	17	35	15	2	40	14	6	11	8	5	12	3	6	1	7	5	0	2	0	2	0	2	1	1	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5343	7542	2141	2349	775	1255	1003	514	657	344	242	427	132	182	98	75	66	71	48	54	39	39	47	22	9	33	23	18	23	13	9	14	3	11	0	4	5	2	7	1	8	0	2	1	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2514	4938	1246	1546	351	775	696	291	399	209	144	302	62	117	49	39	34	46	23	33	16	22	33	10	2	23	11	9	15	6	5	12	1	6	0	3	5	1	2	0	6	0	2	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5331	7558	2141	2371	794	1275	1008	545	628	312	276	452	134	191	93	81	48	66	42	52	39	36	44	22	14	40	21	19	22	14	10	10	9	5	2	5	5	2	10	1	8	2	2	1	2	1	1	3	0	1	0	0	1	0	0	0	0	5	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	2509	4961	1242	1494	347	812	688	334	372	194	158	330	61	128	47	45	23	38	22	26	21	25	27	11	4	29	11	8	11	6	4	7	2	4	1	3	3	1	4	0	7	2	2	1	1	1	0	3	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5402	7438	2155	2394	789	1230	1054	520	618	332	265	449	129	206	76	88	50	67	49	54	42	42	41	24	19	36	16	21	26	18	10	8	15	5	3	2	9	2	9	1	6	3	2	2	1	4	0	3	0	0	1	0	1	1	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	2558	4882	1256	1548	346	789	712	319	368	208	153	313	61	139	39	51	21	39	26	26	26	24	25	10	4	27	8	9	17	9	3	5	5	4	2	1	3	1	4	0	5	2	2	2	0	2	0	3	0	0	1	0	1	1	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5393	6968	2092	2255	753	1163	997	479	580	329	259	398	128	178	71	95	51	68	51	44	40	41	30	21	20	34	22	18	18	17	6	11	18	5	4	3	9	1	9	0	6	5	3	2	2	4	0	4	0	0	1	0	0	2	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	2543	4585	1184	1373	343	757	669	294	332	202	156	260	64	112	35	49	22	42	26	18	21	23	16	9	8	23	15	7	13	10	1	7	8	3	3	1	2	0	2	0	6	3	2	2	0	2	0	4	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	5393	6381	2001	2093	707	1078	975	422	546	329	242	355	122	167	86	91	50	58	50	45	36	32	36	19	21	30	24	15	15	22	5	12	16	7	5	4	7	4	5	0	8	3	2	2	1	3	0	1	0	0	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2515	4111	1099	1283	317	681	643	235	313	191	136	204	64	95	40	48	18	37	21	19	24	16	20	9	5	20	13	9	10	10	1	5	9	3	5	1	1	3	1	0	6	1	1	2	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	5436	7415	2232	2324	715	1096	1067	442	615	393	244	467	136	172	77	62	77	99	48	44	34	46	31	22	16	32	22	19	29	17	6	6	8	13	5	8	3	3	8	3	0	6	8	2	1	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2559	4893	1356	1435	369	669	725	256	406	240	133	336	71	108	29	28	38	61	18	23	16	25	18	13	9	22	13	14	20	10	4	2	5	8	4	7	1	2	6	0	0	5	6	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	5565	7384	2210	2359	707	1150	1083	452	561	361	239	451	127	162	86	66	84	104	51	42	37	49	32	20	17	38	21	15	31	14	6	9	9	12	5	8	3	4	8	1	7	6	7	2	1	2	0	0	1	3	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2616	4940	1346	1491	359	664	753	254	340	214	148	327	63	95	41	26	40	61	23	26	19	30	17	13	7	23	11	11	21	9	3	3	5	8	4	8	0	3	6	0	2	5	6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	5548	7341	2215	2413	677	1188	1075	449	552	343	219	382	124	160	81	69	73	97	46	48	41	45	36	20	16	36	25	5	23	19	9	10	9	10	4	8	1	3	7	1	9	3	3	2	1	2	0	0	1	1	0	2	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	2620	4897	1321	1532	329	746	740	265	337	207	135	263	69	97	37	24	33	60	22	32	21	30	20	11	6	22	18	3	13	13	7	3	6	7	3	7	0	3	6	0	3	2	3	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5559	7279	2213	2384	664	1272	1048	482	519	347	210	397	122	162	78	79	65	93	36	46	46	44	39	22	19	33	25	10	24	16	7	7	10	11	4	8	2	4	5	1	9	4	2	0	1	2	0	0	1	1	0	3	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	2590	4830	1251	1511	313	820	712	296	320	202	123	269	70	98	39	31	28	53	17	28	23	25	20	12	11	21	17	8	17	12	6	2	8	8	2	6	1	3	3	0	3	3	2	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5394	7431	2243	2336	690	1222	1060	477	526	330	207	386	131	153	69	80	63	81	35	40	42	46	36	17	23	29	27	15	21	24	7	9	9	7	6	12	4	2	7	1	7	4	4	1	1	1	0	0	0	0	0	2	2	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south25_active	80	2547	4907	1269	1491	325	810	731	290	335	194	112	261	71	88	33	41	28	48	13	20	22	24	20	11	14	23	20	12	14	20	6	4	7	5	2	9	2	1	5	0	1	3	3	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	5392	7574	2260	2310	708	1252	1023	497	573	328	205	378	127	148	78	78	58	93	41	36	39	43	35	19	27	36	25	24	20	27	6	9	12	5	6	12	5	2	6	2	2	3	12	1	1	1	0	0	0	2	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south26_active	80	2610	4974	1276	1452	348	864	703	304	350	189	103	254	68	86	33	41	26	56	14	16	22	17	21	13	17	30	20	17	13	22	4	8	8	3	2	8	2	1	4	0	1	2	10	1	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_all	80	5430	7561	2189	2320	697	1254	1088	480	589	337	220	396	135	157	79	74	58	85	46	42	36	34	27	25	22	44	15	22	17	24	7	18	15	6	6	8	8	1	6	2	0	2	13	1	1	4	0	0	2	2	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	2604	4836	1254	1481	336	871	749	285	371	196	113	258	64	97	34	40	26	52	20	18	22	13	17	16	12	33	12	10	10	17	3	12	9	4	3	4	3	1	5	0	0	1	11	1	1	3	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	5353	7042	2106	2240	691	1238	1054	468	557	346	226	392	129	146	82	62	55	86	48	50	32	28	29	35	20	45	12	23	14	15	8	16	12	14	6	6	8	3	3	4	1	3	11	1	1	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2542	4459	1160	1422	322	859	706	274	338	202	112	262	54	87	40	26	23	50	21	23	18	14	17	19	11	30	11	9	8	9	4	11	7	13	3	2	2	1	2	0	0	2	10	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5371	6579	2052	2073	685	1182	980	444	526	351	227	349	122	133	85	65	50	82	44	45	37	27	23	36	14	45	11	18	25	11	10	15	8	18	9	7	7	6	2	2	3	3	2	0	2	3	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2507	4145	1155	1300	316	784	638	254	319	208	113	225	52	81	42	25	25	43	21	21	17	13	12	19	6	26	8	7	17	7	4	10	6	15	6	4	2	3	2	0	1	3	2	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	5308	6110	2023	1929	686	1145	936	451	504	333	229	338	120	158	90	63	44	74	41	38	39	26	23	35	17	37	14	16	26	12	8	15	4	16	10	7	3	6	1	2	5	2	2	0	2	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	2436	3935	1123	1196	312	744	590	256	329	198	117	231	51	94	44	29	18	37	18	17	13	13	14	15	7	21	8	7	19	8	4	14	3	13	6	3	1	3	1	0	3	2	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5535	7477	2209	2405	698	1212	1088	484	609	350	243	453	116	179	63	64	75	64	36	55	33	49	39	20	22	40	12	16	13	21	3	23	12	13	7	2	6	2	4	2	14	6	6	0	0	5	0	6	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south31_active	80	2598	5017	1307	1487	326	754	720	282	396	219	141	307	53	99	28	30	42	32	16	31	19	27	25	10	13	30	9	10	9	12	2	15	5	8	3	1	3	1	3	2	7	2	6	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south32_all	80	5481	7439	2234	2296	714	1243	1046	460	613	390	242	423	111	172	62	61	74	70	35	55	31	48	38	16	22	49	10	15	15	24	3	16	7	12	6	3	4	3	3	4	11	8	4	0	1	7	0	7	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	2546	4975	1319	1393	327	803	673	261	436	233	130	288	53	95	28	22	41	37	19	30	18	25	20	7	12	37	7	6	9	14	2	7	1	7	3	2	3	2	2	3	10	4	3	0	1	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	5374	7436	2204	2266	720	1235	1037	453	620	402	236	407	127	174	73	59	78	73	43	52	31	53	39	18	18	43	12	18	21	22	3	15	6	13	4	4	6	3	1	5	12	5	3	1	2	6	0	6	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2508	4963	1300	1376	331	788	676	246	448	241	128	263	57	106	32	21	46	39	24	25	18	26	21	12	11	31	9	6	12	13	2	5	1	9	2	3	4	3	1	3	10	4	2	0	1	4	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5357	7345	2244	2269	704	1315	1025	461	586	413	253	386	121	157	71	62	80	74	40	43	27	39	34	23	14	35	12	19	21	12	4	16	16	14	3	4	8	2	1	5	14	6	10	2	2	5	0	6	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2523	4818	1342	1422	324	850	663	249	419	245	131	253	59	107	34	23	47	38	23	23	15	15	18	15	9	24	11	7	14	10	4	7	10	11	2	2	5	2	0	2	11	4	9	1	1	4	0	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	5422	7484	2226	2289	696	1337	1110	483	589	369	256	429	129	159	78	67	89	78	42	48	31	35	35	25	10	43	14	18	17	14	5	24	20	16	2	6	6	6	2	3	5	4	9	2	2	3	1	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2544	4972	1310	1494	306	830	727	275	408	213	132	262	62	97	37	25	48	39	20	27	17	17	23	17	6	28	11	3	11	13	5	14	16	13	1	3	4	5	1	0	3	3	9	1	0	3	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5400	7493	2235	2253	687	1381	1102	457	592	345	252	463	120	157	81	71	86	80	47	52	31	31	28	23	12	60	20	17	18	18	4	25	24	10	2	4	5	5	3	4	8	4	7	1	2	0	1	4	2	5	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2539	4988	1284	1458	294	876	735	260	399	199	129	292	55	94	42	32	37	43	24	32	17	16	20	14	7	38	14	3	9	16	4	13	19	6	1	1	4	4	1	1	7	3	7	1	0	0	1	1	2	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5446	7400	2250	2280	686	1263	1061	446	630	329	280	408	120	163	81	75	74	88	49	48	36	28	30	21	13	59	20	9	21	14	3	25	19	7	5	3	4	5	4	4	7	3	4	0	1	1	1	4	2	5	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2561	4929	1264	1474	307	799	702	250	407	190	140	250	51	97	47	34	29	55	23	30	18	15	22	11	6	35	11	1	10	12	2	15	9	4	3	1	1	4	3	1	7	2	4	0	0	1	1	1	2	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5481	6872	2101	2132	701	1142	977	430	602	335	255	372	114	166	81	69	58	81	44	45	31	33	28	21	17	45	23	6	20	13	6	21	11	4	6	1	6	1	5	4	6	2	2	1	1	1	1	2	1	5	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2565	4505	1167	1343	332	720	630	239	379	211	130	236	46	89	49	39	23	58	19	27	15	20	17	10	7	25	11	2	9	11	4	13	4	3	3	0	2	1	3	2	6	2	1	0	0	1	1	1	1	5	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
