label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north6_all	80	5270	5311	1182	4043	1164	895	369	300	256	270	170	324	102	80	70	52	171	54	64	27	19	54	25	14	23	21	10	74	9	7	11	1	4	3	5	8	2	3	0	1	0	2	2	5	0	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north6_active	80	2706	4492	249	3773	892	718	214	110	145	199	90	278	34	14	22	20	154	36	48	10	6	37	5	6	11	13	5	71	1	4	0	1	0	0	3	6	0	2	0	0	0	1	2	5	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	5105	4803	1186	3560	1008	841	363	284	216	250	155	289	105	85	68	48	115	62	58	21	15	46	21	17	26	13	10	47	11	9	8	4	6	3	5	5	3	3	1	2	0	1	8	3	0	3	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2516	3956	281	3273	735	637	200	105	116	173	79	241	37	17	19	20	105	50	45	7	3	30	3	7	16	6	7	45	1	4	0	3	0	0	3	3	0	2	1	0	0	1	7	3	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	5080	4252	1200	3009	922	766	376	271	215	256	152	262	98	93	64	46	118	57	60	26	13	37	22	15	26	13	10	28	9	7	10	8	3	3	2	5	3	4	3	2	2	2	8	4	1	3	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2359	3371	290	2704	624	536	182	97	119	158	72	210	31	20	20	18	105	44	43	8	5	21	5	6	15	7	6	25	1	3	1	7	0	0	1	3	0	2	2	1	0	2	7	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4981	3821	1182	2526	856	694	382	273	233	243	153	226	99	101	67	62	120	59	57	25	14	22	21	14	20	13	6	45	6	7	7	11	4	3	3	5	5	1	5	2	2	2	8	3	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	2206	2978	305	2223	566	461	164	102	119	145	75	179	29	25	17	22	105	40	39	6	5	14	6	6	13	6	3	41	0	3	1	9	0	0	2	3	0	0	3	1	0	2	7	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4973	4413	1162	2824	907	715	406	294	258	267	153	258	91	96	64	61	167	63	58	28	18	29	27	12	15	11	7	53	5	6	4	10	6	2	3	5	2	1	5	4	2	1	1	5	3	1	0	1	0	2	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2367	3610	280	2532	622	511	187	107	136	185	81	214	28	24	20	31	150	40	43	9	5	18	9	4	9	5	3	49	0	3	1	8	0	1	1	4	0	0	3	3	0	1	1	4	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	5241	5686	1145	4271	1053	938	412	269	253	272	189	345	135	67	81	66	301	51	82	44	25	30	18	12	19	9	17	47	12	14	6	6	4	4	3	20	1	2	3	7	3	0	1	2	2	4	0	1	1	9	1	1	2	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	2855	4931	237	4026	803	745	228	143	127	209	112	302	57	14	20	33	292	31	63	9	7	17	8	4	12	3	13	41	2	5	2	2	2	2	1	19	0	0	0	4	1	0	0	2	0	1	0	1	0	9	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5288	5738	1256	4189	1051	889	422	282	235	282	189	335	123	73	86	61	258	49	72	38	24	32	15	11	20	9	10	50	12	13	6	4	6	5	1	14	2	3	1	4	3	0	1	2	1	3	0	1	1	2	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	2922	4955	262	3946	795	709	222	151	128	212	106	292	50	16	23	30	245	35	53	12	6	19	6	3	13	3	7	47	2	4	1	3	2	1	0	13	1	1	0	2	1	0	0	2	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	5232	5853	1246	4122	1061	894	432	292	241	313	179	367	123	70	84	65	231	51	73	39	27	39	15	16	20	9	13	65	11	12	5	2	5	5	4	10	1	2	2	3	3	2	0	2	1	1	1	1	1	2	1	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	2850	5060	271	3873	808	726	222	151	140	233	89	320	50	15	24	31	221	36	49	12	5	24	5	6	16	4	9	62	2	3	2	2	1	1	3	10	1	1	0	0	0	1	0	2	0	1	0	1	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	5297	5911	1209	4089	1071	900	448	271	265	305	174	388	102	78	76	59	208	51	67	29	28	40	15	21	17	9	14	60	7	10	4	4	3	5	6	8	1	3	2	3	3	4	2	2	1	0	1	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2804	5143	255	3846	812	728	237	120	153	228	81	335	39	15	27	32	195	34	41	8	6	24	5	6	14	6	9	58	2	1	1	3	0	1	4	8	1	2	0	1	0	3	2	2	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	5214	5785	1153	4204	1092	889	453	281	277	304	173	424	117	83	76	66	213	62	71	35	33	41	14	25	14	12	13	64	7	12	5	7	1	4	7	9	1	2	2	4	2	4	7	5	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	2743	5052	245	3957	843	725	244	133	150	228	91	374	46	17	29	41	200	42	51	8	7	29	3	10	9	9	9	63	2	2	1	4	0	2	4	8	1	2	0	1	0	3	6	5	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	5154	5130	1136	3729	1006	813	463	271	261	269	177	397	118	80	78	49	174	53	54	36	33	30	16	20	11	11	15	40	6	12	8	7	1	5	3	11	2	3	1	5	1	2	7	5	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	2602	4411	249	3478	762	650	256	123	135	193	93	348	42	21	29	31	158	35	37	6	8	19	4	9	4	7	12	35	1	2	1	4	0	2	1	10	0	3	0	2	0	2	6	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_all	80	5009	4532	1164	3243	945	697	444	273	272	250	160	339	121	85	78	59	136	52	54	30	29	27	18	22	10	10	14	31	6	9	8	6	5	7	2	7	2	3	1	5	0	1	7	6	1	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_active	80	2402	3799	278	2958	687	525	246	118	133	177	84	282	42	25	28	35	122	33	36	6	6	17	6	10	3	6	10	25	0	2	1	4	0	3	1	5	0	3	0	2	0	1	6	5	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_all	80	4863	3983	1188	2693	853	662	412	269	256	262	154	281	101	87	75	54	110	42	52	26	25	22	21	19	8	8	15	28	8	8	9	5	4	7	2	5	4	3	0	3	0	3	0	6	2	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	2199	3176	306	2384	595	485	223	102	119	174	68	232	33	21	24	29	91	20	34	4	3	14	8	10	2	3	12	21	0	3	3	4	0	3	1	4	1	2	0	1	0	2	0	5	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	4778	3723	1229	2429	817	627	369	286	251	250	156	239	94	82	67	64	125	43	45	23	22	31	20	19	6	8	14	40	7	4	6	4	5	7	4	7	3	5	1	3	0	3	4	3	2	0	1	0	0	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north19_active	80	2099	2895	324	2118	541	432	195	100	112	156	63	193	29	17	19	29	106	24	29	3	5	23	6	7	3	2	10	34	0	2	3	4	0	2	2	6	1	4	0	1	0	2	0	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north20_all	80	4878	4168	1207	2792	876	712	388	297	224	245	159	252	99	81	56	64	176	47	49	28	22	36	19	19	8	10	10	52	11	6	5	7	4	6	6	10	4	4	3	2	1	2	4	5	1	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0
0.03	north20_active	80	2235	3323	318	2500	618	519	212	115	107	150	65	215	36	14	15	27	153	28	33	5	4	28	6	8	5	4	8	50	2	3	2	5	0	1	3	8	2	3	1	1	0	1	0	5	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
0.03	south21_all	80	4506	1974	1207	809	582	436	344	528	322	167	139	135	192	77	85	102	56	43	54	34	72	28	24	15	22	12	21	18	34	3	7	6	7	4	3	4	8	2	4	10	3	1	0	3	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1417	620	288	334	203	179	103	419	216	37	43	59	143	35	40	70	18	19	41	14	63	18	10	6	8	5	12	16	28	1	1	4	7	1	0	0	5	0	3	9	2	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4504	2038	1216	851	591	421	348	530	359	168	135	142	188	85	75	135	51	39	66	44	95	29	19	15	20	15	22	25	22	6	10	18	8	5	3	4	6	2	5	7	2	1	0	2	3	0	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1547	706	325	359	213	184	114	437	256	38	44	61	150	37	40	103	18	16	52	21	84	17	7	6	10	9	10	21	17	4	2	16	7	1	0	0	4	0	4	6	1	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4428	2028	1239	907	601	411	352	576	390	170	138	148	177	89	67	147	46	41	85	40	119	21	16	21	20	17	21	56	45	6	9	19	9	5	3	2	6	4	5	6	0	3	0	2	4	1	3	1	1	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1591	750	351	396	237	183	129	492	292	39	44	66	148	42	38	118	12	19	74	22	106	14	7	6	9	14	11	51	39	5	2	17	8	2	0	0	4	1	5	6	0	1	0	0	4	0	2	0	1	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4514	2030	1238	939	600	429	366	642	394	186	140	150	208	105	74	152	48	38	117	38	111	17	15	16	16	13	22	55	50	7	9	26	38	4	1	1	1	4	10	1	1	4	0	3	5	1	2	0	0	0	1	0	0	0	2	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1700	750	389	439	251	200	132	546	296	45	45	69	174	47	45	129	13	19	108	19	96	11	6	3	4	11	13	50	46	6	4	26	37	1	1	0	1	1	10	1	0	1	0	0	5	0	1	0	0	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4451	2013	1209	967	615	456	381	672	384	192	142	136	222	96	68	124	50	45	134	33	113	19	11	17	20	16	18	51	61	9	9	15	48	2	1	1	1	2	8	6	2	4	5	3	4	2	1	3	0	0	0	0	0	0	2	1	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1639	737	395	453	263	217	152	560	296	53	47	64	180	54	35	96	17	21	125	23	99	15	5	3	4	11	12	50	58	7	4	12	47	1	1	0	1	1	8	6	1	1	5	0	4	0	1	3	0	0	0	0	0	0	2	1	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4456	1956	1189	935	636	457	372	711	395	187	148	127	234	79	70	140	49	43	133	32	95	23	13	17	24	12	15	36	38	12	10	20	46	3	2	2	3	2	11	7	3	1	5	4	1	1	0	3	0	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1624	712	380	449	271	217	145	599	312	54	48	60	183	43	36	115	16	20	126	17	84	17	6	4	8	4	9	32	36	8	5	17	46	0	1	0	2	1	10	7	1	0	5	1	1	0	0	3	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4443	1959	1150	927	645	479	344	668	378	178	159	119	231	87	78	135	46	50	118	34	88	29	21	14	24	17	11	25	55	11	7	28	25	4	3	2	3	3	4	8	4	1	6	2	1	1	0	3	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	1550	715	353	450	271	220	136	565	293	49	48	63	189	56	43	114	14	22	111	17	78	21	8	3	7	7	8	20	54	7	3	24	23	1	1	0	2	1	2	8	2	0	6	1	1	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	4448	2008	1197	947	650	471	351	677	405	182	164	122	199	90	87	157	50	63	115	43	76	32	22	10	27	18	13	24	44	14	9	36	18	5	2	3	3	3	4	7	3	0	7	2	1	0	0	3	0	4	1	0	0	1	2	3	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
0.03	south28_active	80	1542	720	354	444	273	222	145	588	326	42	57	66	169	48	44	134	13	31	108	23	66	24	9	1	8	11	9	17	42	10	5	33	15	1	0	0	2	1	2	7	1	0	7	1	1	0	0	3	0	4	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
0.03	south29_all	80	4580	1999	1243	943	646	487	353	690	386	171	157	131	195	90	94	132	57	66	101	42	88	34	19	12	21	15	12	18	55	12	9	34	24	3	3	4	2	3	2	6	5	1	3	0	3	0	1	0	0	5	1	0	0	1	2	3	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0
0.03	south29_active	80	1624	738	363	441	286	221	140	591	301	36	54	67	167	46	45	106	15	37	92	22	78	29	7	1	4	12	10	12	50	10	5	32	21	1	0	0	2	1	0	6	2	1	3	0	3	0	0	0	0	4	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
0.03	south30_all	80	4556	2004	1274	918	636	488	368	613	341	161	146	127	191	92	89	124	49	60	89	38	69	33	14	15	23	14	15	20	40	9	8	31	27	4	4	5	0	2	4	6	6	1	3	0	3	0	3	0	0	5	1	0	1	0	2	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0
0.03	south30_active	80	1551	716	360	418	267	218	143	516	248	35	54	61	163	46	40	95	19	29	75	25	59	23	6	1	5	11	11	13	36	7	4	28	26	1	0	2	0	0	3	6	2	1	3	0	3	0	2	0	0	4	0	0	1	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
0.03	south31_all	80	4553	2030	1243	911	612	469	355	542	331	180	143	134	200	100	85	98	59	36	107	43	90	31	14	17	17	14	10	29	25	13	8	21	24	4	3	4	3	1	7	11	3	1	3	1	6	6	1	3	3	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	1484	696	292	421	248	183	121	444	220	30	41	55	155	42	35	82	20	14	81	13	80	20	4	1	7	8	7	26	22	8	4	19	22	0	2	1	3	0	3	10	2	1	3	0	5	6	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	4585	2029	1223	920	611	491	345	628	359	174	140	134	182	100	77	113	60	35	112	34	80	35	15	18	19	17	14	27	27	11	7	46	25	7	4	3	5	1	3	15	2	1	3	1	7	3	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	1600	752	331	427	242	199	125	527	242	35	44	62	151	46	32	98	16	16	90	11	73	21	4	4	7	7	9	25	23	8	3	44	23	0	0	1	4	0	0	15	1	1	3	0	5	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	4637	2102	1237	965	656	481	328	635	391	178	135	137	200	91	84	132	70	40	102	32	88	32	20	19	14	24	12	26	39	18	7	48	45	7	4	3	7	4	3	14	1	1	4	1	13	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	1704	756	341	474	253	210	115	546	279	52	43	66	166	47	44	111	22	22	89	10	83	21	6	5	4	10	7	24	35	16	3	46	43	1	0	1	5	0	0	14	0	1	4	0	10	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	4553	2110	1227	945	645	474	331	700	397	178	122	129	197	89	79	131	73	40	83	29	88	26	25	17	14	19	13	21	25	21	7	46	28	9	4	4	6	4	12	9	0	2	6	1	12	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1703	769	354	463	242	218	137	609	281	60	39	58	166	48	46	111	21	22	74	12	82	16	7	5	5	6	9	19	22	17	2	45	27	2	0	2	3	0	9	9	0	1	6	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	4522	2123	1182	982	625	508	346	671	428	185	120	139	223	97	82	137	65	46	82	35	106	34	20	21	9	20	13	22	23	17	7	53	28	6	3	4	7	4	13	7	0	4	5	2	11	2	2	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1694	745	355	482	241	227	136	580	323	60	41	58	191	56	53	112	20	23	70	16	99	25	5	4	4	9	7	21	22	14	2	50	27	2	0	2	4	0	11	6	0	2	4	1	9	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4595	2050	1150	946	619	500	353	690	433	173	115	145	222	103	76	141	44	50	73	37	95	29	25	19	9	14	13	22	37	8	9	21	15	4	0	3	6	2	16	10	0	5	5	1	5	2	2	0	1	2	0	0	0	0	2	3	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1694	737	366	449	272	212	149	585	328	48	37	70	192	59	44	115	14	24	62	19	88	21	7	3	5	8	6	21	37	5	3	16	13	2	0	1	4	0	15	9	0	3	4	1	5	0	0	0	1	2	0	0	0	0	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4714	2060	1148	964	615	501	351	685	408	160	123	151	199	108	73	136	38	52	85	30	86	29	20	18	14	14	12	22	40	11	11	18	15	1	6	3	6	2	10	9	0	5	5	2	1	1	1	0	1	2	1	0	0	0	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1710	741	354	454	259	209	133	585	322	37	29	75	170	64	38	110	13	24	73	14	77	20	7	2	6	7	4	19	39	7	5	13	13	1	4	1	4	0	9	8	0	3	4	1	1	0	0	0	1	2	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4678	2042	1131	965	607	481	341	751	374	152	113	139	199	107	76	123	40	54	119	28	87	28	26	17	17	18	14	16	40	10	9	19	24	1	6	2	3	1	4	5	0	2	4	1	1	0	1	0	1	1	1	0	0	0	3	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1696	737	328	456	260	190	130	640	277	33	28	72	165	57	39	99	14	27	101	15	77	15	11	2	6	10	5	12	39	8	5	15	22	1	4	0	1	0	4	4	0	2	4	0	1	0	0	0	1	1	0	0	0	0	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4616	2047	1092	954	624	465	333	737	356	149	119	141	212	98	93	103	44	50	108	25	67	31	25	16	13	25	12	21	36	10	5	22	22	2	7	5	3	1	0	4	0	1	3	2	1	0	1	0	0	1	1	0	0	1	3	1	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	1584	731	310	441	248	192	118	629	237	41	34	68	175	52	52	83	16	22	92	12	56	15	11	3	3	14	7	18	35	6	3	20	21	1	5	0	1	0	0	4	0	1	3	1	1	0	0	0	0	1	0	0	0	1	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4463	2013	1117	903	594	427	368	645	297	166	120	130	189	94	94	98	45	49	101	25	73	27	29	15	9	24	9	23	17	8	7	20	21	4	2	3	4	0	0	2	1	0	3	1	0	2	1	0	1	0	1	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	1415	671	287	405	225	166	124	530	190	57	32	54	147	48	52	73	11	21	81	12	59	12	12	5	2	16	5	18	16	5	2	18	20	2	1	0	1	0	0	1	1	0	3	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
