label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	north8_active	80	7032	5319	941	598	892	460	188	145	126	93	107	133	38	42	31	13	30	12	16	9	5	2	2	3	0	0	2	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	12783	8566	2047	1258	1485	858	411	348	271	176	190	229	77	85	55	31	56	22	25	12	13	7	4	4	2	4	4	3	2	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	7167	5605	960	584	920	472	196	147	142	90	109	144	41	54	30	15	26	12	11	9	4	1	1	3	0	1	4	3	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	13401	9183	2126	1243	1543	884	436	335	262	196	186	257	86	87	57	35	73	14	24	13	10	8	5	4	2	3	3	4	2	1	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	7639	6102	1046	605	945	489	215	151	145	101	112	162	51	55	26	17	40	8	13	9	6	1	2	3	0	1	3	4	1	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	12980	8665	2168	1264	1492	775	464	266	265	211	163	173	78	95	59	45	49	22	42	14	9	9	3	5	3	3	5	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	7452	5618	993	592	934	423	218	123	151	117	104	106	43	57	40	23	32	9	14	8	3	4	2	4	2	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	13322	8854	2189	1260	1548	781	473	282	276	220	164	199	81	102	52	45	49	16	46	9	10	9	3	6	4	2	6	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	7734	5809	986	588	949	435	221	129	168	127	104	130	48	62	37	28	29	5	16	5	5	5	3	3	2	1	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	13396	9071	2163	1196	1495	809	455	295	261	202	174	192	93	124	47	44	55	18	31	11	10	8	3	7	4	2	9	1	1	4	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	7749	5909	991	567	934	447	226	144	155	109	110	126	53	73	31	23	33	8	13	7	4	4	3	3	1	0	8	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	13524	9189	2189	1175	1505	857	434	306	253	210	173	230	95	113	51	40	66	12	29	9	10	5	2	9	4	3	8	1	1	4	2	0	1	1	2	0	0	0	0	0	0	1	0	0	0
0.03	north14_active	80	7850	6031	1029	558	926	475	222	149	147	118	102	164	49	63	32	19	37	5	14	8	3	3	2	4	1	0	6	1	1	1	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0
0.03	north15_all	80	13583	9229	2157	1146	1535	852	395	294	245	224	176	233	104	94	55	35	63	20	25	14	8	3	2	6	3	3	10	1	1	4	1	2	0	1	2	0	0	0	0	0	0	3	0	0	0
0.03	north15_active	80	7907	6055	1030	523	930	459	190	140	140	124	104	155	56	52	40	14	42	10	13	11	1	1	2	3	2	0	8	1	1	1	1	1	0	1	2	0	0	0	0	0	0	3	0	0	0
0.03	north16_all	80	13459	9045	2146	1162	1547	891	422	284	235	232	172	261	91	87	66	35	52	22	27	17	5	4	1	4	4	3	5	1	2	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	north16_active	80	7838	5894	1006	519	945	512	208	130	134	138	95	185	44	51	44	13	33	8	15	12	1	1	1	2	3	1	3	1	2	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	north17_all	80	13300	9054	2109	1178	1556	871	414	285	239	235	178	235	90	78	68	36	47	20	44	19	3	4	1	3	5	8	6	0	2	0	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	north17_active	80	7773	5900	1004	511	934	498	206	125	140	141	104	164	44	50	45	16	34	9	31	10	0	0	1	0	3	3	4	0	2	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0
0.03	north18_all	80	13225	8923	2103	1216	1563	846	443	296	224	231	172	259	97	91	75	38	48	19	44	18	5	6	2	7	5	7	3	1	2	0	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0
0.03	north18_active	80	7631	5676	1024	550	953	511	218	134	129	141	99	178	51	60	46	20	30	6	30	9	1	1	1	4	3	4	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0
0.03	north19_all	80	13055	9073	2141	1243	1510	809	416	314	223	207	172	244	82	91	66	43	51	17	44	21	7	5	6	8	4	6	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	7491	5745	1058	566	925	481	199	139	125	123	101	169	47	62	38	25	31	8	32	12	2	1	2	4	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	12995	9029	2120	1241	1496	797	405	301	243	209	192	248	86	77	72	41	56	15	29	24	8	3	9	6	3	9	2	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	7463	5714	1028	586	916	473	192	138	137	122	113	179	50	51	44	27	34	6	17	15	3	1	3	4	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13121	9245	2141	1143	1641	866	402	302	245	247	179	235	80	77	68	34	43	27	20	15	16	8	8	11	8	6	6	8	3	0	2	3	2	0	0	0	3	0	0	0	1	1	0	0	0
0.03	south21_active	80	7446	5937	1082	523	1027	506	187	149	123	142	101	144	39	50	40	15	27	12	10	12	7	3	5	4	4	4	6	2	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	13209	9167	2158	1165	1618	858	403	315	264	233	192	242	76	89	66	37	55	27	26	13	18	6	7	8	5	4	2	6	3	0	2	2	1	1	0	0	0	0	0	0	1	1	5	0	0
0.03	south22_active	80	7518	5857	1056	564	980	507	177	153	136	138	108	142	39	59	39	18	34	14	15	9	11	3	5	5	3	2	2	1	1	0	1	2	0	1	0	0	0	0	0	0	1	0	5	0	0
0.03	south23_all	80	13334	8947	2209	1168	1598	849	424	313	262	219	187	248	79	95	65	34	66	21	26	18	18	8	8	8	4	2	2	6	3	0	2	2	1	2	0	0	0	0	0	0	0	0	5	0	0
0.03	south23_active	80	7643	5731	1072	564	944	527	193	141	132	133	109	142	44	57	40	15	43	8	18	7	10	4	7	6	3	2	1	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	5	0	0
0.03	south24_all	80	13206	9103	2164	1202	1623	844	410	313	261	205	168	217	79	99	59	37	66	12	41	21	14	7	5	8	2	2	3	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	5	0	0
0.03	south24_active	80	7635	5811	1041	584	984	487	196	137	135	123	103	118	40	64	30	17	44	4	28	7	11	2	4	6	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0
0.03	south25_all	80	13126	9003	2173	1243	1623	843	423	303	260	197	167	212	85	81	61	36	68	17	36	23	10	7	4	13	2	1	4	0	2	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7589	5812	1048	571	1007	467	214	125	132	110	109	127	43	46	37	13	47	9	25	6	7	2	3	10	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	13109	9192	2200	1222	1649	845	395	309	285	200	164	207	86	70	55	34	55	19	38	24	8	7	6	12	3	1	5	0	3	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7539	5923	1037	558	999	453	209	136	155	111	111	132	44	41	38	14	38	11	28	9	3	2	3	9	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	13065	9222	2186	1233	1600	861	387	295	290	210	168	251	85	64	62	31	48	21	31	16	6	6	7	10	6	5	4	0	2	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7519	5945	1040	557	936	469	203	127	152	112	100	158	40	39	38	10	30	11	23	6	2	3	2	7	4	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13138	9322	2200	1193	1576	848	400	279	289	210	181	262	76	63	48	33	45	24	40	15	8	5	8	8	7	5	4	0	2	1	1	1	0	1	2	2	0	0	0	0	0	0	0	3	0
0.03	south28_active	80	7550	6015	1074	537	920	493	208	124	154	104	105	158	40	42	29	12	24	13	33	8	4	3	1	4	4	2	1	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0
0.03	south29_all	80	13084	9264	2123	1204	1559	847	414	262	290	208	174	322	76	79	45	27	46	24	41	17	12	6	7	5	6	7	2	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	3	1
0.03	south29_active	80	7517	5954	1022	541	934	506	194	117	152	102	106	203	36	50	24	10	21	12	33	7	8	3	0	1	3	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1
0.03	south30_all	80	13116	9290	2124	1179	1570	864	425	262	301	192	184	288	80	85	40	33	48	17	43	21	15	4	5	7	2	7	2	0	1	1	0	1	0	0	3	2	1	0	0	0	0	0	0	3	1
0.03	south30_active	80	7522	5963	1017	536	927	518	201	108	161	96	117	184	38	51	19	13	22	9	33	10	13	0	0	3	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1
0.03	south31_all	80	13107	8985	2154	1271	1515	797	458	307	271	229	169	239	88	94	71	23	60	19	28	15	9	8	5	3	7	3	4	4	8	2	2	2	2	0	1	0	0	0	0	1	0	0	2	0	0
0.03	south31_active	80	7534	5854	1055	576	937	452	232	139	146	127	91	139	38	64	41	14	38	9	16	6	4	3	4	2	2	1	4	3	7	1	1	1	2	0	1	0	0	0	0	0	0	0	2	0	0
0.03	south32_all	80	13042	8856	2121	1264	1538	817	441	317	285	237	159	240	78	111	66	26	66	18	33	15	7	10	5	4	2	4	4	4	8	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	7482	5695	1039	569	954	457	222	145	151	128	95	140	38	75	40	15	39	6	18	5	4	4	4	2	0	2	4	3	7	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	13043	8844	2123	1247	1563	816	444	275	283	226	170	252	76	109	55	27	64	22	38	16	10	11	5	3	0	8	6	4	7	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7461	5649	1032	552	982	452	227	135	142	135	101	129	42	77	29	16	41	7	17	7	5	4	5	1	0	7	4	3	6	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	13142	8825	2168	1252	1539	829	432	259	294	227	176	258	81	109	53	30	49	20	40	11	8	8	5	5	0	12	7	5	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7535	5602	1078	561	974	467	219	115	145	131	107	142	45	74	33	20	32	7	14	4	4	4	2	2	0	10	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	13266	8925	2178	1270	1513	799	449	249	273	205	172	261	88	98	52	32	47	21	40	15	12	2	8	8	1	15	5	4	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	7578	5697	1052	583	926	468	213	111	131	124	103	143	49	64	37	23	31	9	12	8	6	0	3	4	0	13	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	13219	9275	2171	1249	1493	830	451	277	278	195	172	281	89	91	60	35	45	18	29	15	9	5	9	8	4	11	2	3	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	7572	6047	1068	573	912	495	217	132	139	119	96	169	47	58	43	23	22	7	10	10	4	1	3	3	1	7	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	13270	9254	2142	1232	1515	841	449	295	264	165	171	230	91	81	61	41	41	15	34	21	8	7	7	7	4	17	1	7	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	7629	6041	1024	576	920	508	212	148	136	92	108	153	51	51	40	28	19	5	19	13	3	4	2	2	1	15	0	6	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	13279	9397	2110	1212	1513	837	446	291	258	181	202	193	92	88	57	32	46	13	35	19	5	8	5	5	7	10	1	8	4	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	7602	6186	1029	564	932	499	209	144	132	96	129	126	52	57	33	21	19	6	21	11	1	5	1	2	4	8	1	7	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	13322	9270	2129	1183	1571	830	438	304	279	194	196	177	92	84	62	34	42	18	41	18	7	8	5	6	4	10	1	11	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7605	5960	1006	537	986	478	219	151	147	101	129	104	49	53	35	19	21	6	26	11	3	6	2	3	3	8	1	9	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	13113	9218	2173	1205	1583	825	421	288	299	206	181	216	97	86	62	40	41	20	32	12	8	6	5	6	5	8	1	9	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7506	5877	1045	548	1002	483	207	143	154	105	108	132	46	58	33	21	25	7	21	7	5	3	4	3	3	8	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
