label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north6_all	80	4705	1673	1574	487	298	514	396	234	95	156	101	101	34	61	20	20	27	14	10	8	6	6	4	6	2	4	1	1	5	3	3	1	0	2	7	0	3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	2752	945	990	261	136	316	222	123	36	107	50	63	15	34	12	14	18	6	6	4	2	2	3	4	2	0	0	1	2	3	2	0	0	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4785	1672	1608	507	294	526	399	239	84	169	98	99	31	65	19	27	33	10	9	7	7	4	6	5	2	3	1	1	4	4	3	1	1	2	7	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0
0.03	north7_active	80	2800	915	1003	270	133	342	236	131	32	105	47	64	14	32	9	16	20	7	7	4	3	1	4	4	2	0	0	1	2	3	2	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_all	80	4781	1660	1664	513	312	531	397	254	76	148	90	99	32	74	17	19	32	11	10	5	9	1	7	6	4	2	1	1	3	4	2	0	1	0	3	0	1	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0
0.03	north8_active	80	2803	905	1031	273	134	331	253	148	29	83	45	67	15	45	7	10	18	5	6	3	5	0	5	4	4	0	0	1	2	3	2	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	4736	1659	1669	516	313	532	382	231	76	172	76	89	34	93	23	17	20	15	5	2	7	4	7	5	6	1	2	2	8	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	2793	859	1068	273	140	314	258	135	33	89	39	60	13	61	11	11	7	8	1	1	4	4	5	4	5	0	1	1	7	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	4723	1613	1648	519	320	507	355	215	85	162	90	91	34	85	19	18	21	14	4	3	8	5	4	6	8	1	2	3	10	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2725	858	1060	256	146	287	244	118	41	79	49	65	13	61	11	12	5	8	1	0	5	5	3	5	6	0	1	2	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4591	1670	1537	537	297	502	341	189	108	172	84	88	27	52	25	12	24	15	15	8	8	4	4	4	2	2	2	2	3	2	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	2656	873	965	289	120	315	209	102	49	108	47	52	14	35	10	3	12	5	8	2	5	4	1	3	2	2	2	0	2	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4620	1659	1517	539	289	520	350	186	105	186	83	84	33	72	23	13	18	15	8	9	8	2	1	5	2	2	2	2	2	2	1	0	0	0	0	0	3	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2685	872	967	268	121	346	199	107	48	118	47	48	19	51	9	6	11	5	4	4	4	2	1	4	1	2	2	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4801	1682	1571	547	298	534	346	199	98	198	78	69	37	70	35	13	24	15	7	7	8	1	0	9	4	1	5	2	2	7	1	1	0	0	1	0	3	1	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2840	901	1023	272	128	354	180	110	47	134	42	41	22	49	16	6	13	7	3	3	4	1	0	8	1	1	5	1	2	5	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4771	1643	1586	528	303	517	375	212	92	190	84	69	37	81	32	13	33	19	11	9	7	1	2	11	7	1	6	3	5	7	1	1	1	0	1	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2827	875	1029	269	130	333	217	119	44	130	45	40	21	55	18	6	21	11	5	2	3	0	1	10	1	1	6	1	5	6	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4856	1616	1672	525	300	481	366	200	92	179	77	81	34	90	30	16	29	14	12	4	6	4	2	12	7	1	7	2	4	7	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2890	866	1105	283	139	299	223	106	46	117	42	50	19	65	17	7	20	9	5	0	2	2	1	11	0	1	5	1	3	6	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4913	1642	1608	535	310	491	357	227	90	196	77	100	31	89	28	20	31	15	13	3	7	4	5	6	5	1	7	1	6	6	2	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	2886	886	1027	289	141	306	226	133	46	119	46	61	18	65	14	8	18	8	5	0	2	2	4	6	0	1	5	0	3	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4832	1589	1604	532	319	483	379	193	91	211	83	101	34	83	29	17	25	10	10	2	9	5	4	3	2	2	3	0	3	0	1	1	1	0	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2852	875	1020	287	150	315	215	104	42	125	51	63	15	62	12	6	16	6	5	1	4	3	3	3	0	2	1	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4829	1583	1530	532	311	514	349	216	81	203	77	83	26	62	28	17	33	11	9	3	9	5	7	3	2	2	2	0	3	0	0	1	1	0	5	5	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2892	887	932	279	144	326	195	124	40	123	47	51	11	43	12	5	25	7	5	2	4	3	4	2	1	2	1	0	1	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4842	1601	1532	532	311	497	358	199	86	169	89	69	27	60	28	13	30	15	7	4	9	3	6	1	4	3	1	1	1	0	0	0	1	0	5	5	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	2877	888	929	282	137	330	201	115	44	98	55	44	9	43	9	4	26	10	4	2	5	2	3	0	2	3	1	1	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4805	1636	1525	518	305	509	349	205	88	169	82	65	28	65	28	15	29	13	10	7	7	2	6	3	3	4	2	1	3	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north20_active	80	2890	895	945	270	131	325	205	131	44	106	45	40	10	38	12	5	27	9	5	3	4	2	3	0	2	4	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	4605	1603	1477	518	315	496	360	214	96	172	53	72	35	46	24	18	22	13	10	9	6	3	9	4	4	5	3	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south21_active	80	2726	835	937	270	153	300	214	128	46	110	23	41	15	29	9	9	11	2	6	3	5	1	6	2	2	4	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	4584	1589	1479	518	317	510	371	234	82	166	62	88	38	48	19	19	24	13	11	11	6	3	7	5	5	2	3	1	2	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	2748	823	919	254	143	318	212	145	34	110	33	47	14	37	5	10	15	2	6	3	4	1	5	2	2	2	1	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	4766	1651	1533	533	332	517	369	252	91	174	67	97	34	68	18	18	23	10	14	10	7	4	7	8	3	3	1	2	2	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2839	886	959	278	151	332	216	156	43	116	40	55	15	45	8	9	13	2	4	4	4	2	6	4	1	3	0	0	2	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4671	1673	1514	522	340	516	343	230	92	148	66	91	33	78	18	16	30	11	14	11	8	4	7	15	1	4	1	2	7	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	2707	890	896	255	152	324	202	136	44	91	43	58	13	53	7	8	21	2	4	4	4	1	6	10	0	3	1	0	7	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4505	1600	1393	537	330	446	318	218	85	150	71	91	39	66	22	12	24	9	14	10	6	6	8	14	1	6	1	1	5	1	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	2557	878	802	253	150	282	206	121	47	86	43	65	22	39	12	4	18	2	3	3	1	3	5	11	1	3	1	0	5	1	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4311	1606	1363	510	310	425	275	194	87	155	70	102	36	60	25	9	31	8	16	10	8	7	9	13	2	8	2	0	6	0	1	0	0	1	1	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	2499	881	787	217	138	273	167	103	41	88	41	63	21	42	13	4	19	2	8	2	2	3	6	10	1	4	2	0	6	0	1	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4161	1542	1266	491	293	402	231	182	71	147	72	81	29	57	32	14	23	6	15	5	10	11	6	3	3	8	2	0	6	1	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	2448	830	746	207	138	255	137	93	33	84	45	47	15	41	16	5	14	2	11	1	5	3	4	3	2	4	1	0	6	0	1	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4282	1591	1320	520	329	422	229	180	74	144	68	85	32	56	38	15	33	6	13	4	10	7	3	0	3	7	3	0	2	1	4	0	0	1	0	0	3	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2512	870	798	226	149	263	149	97	32	86	40	44	12	43	18	6	20	2	11	1	5	1	1	0	2	3	2	0	1	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4393	1637	1423	521	317	428	266	194	76	120	65	88	29	54	40	16	31	7	11	4	13	7	4	2	3	2	5	0	2	4	4	1	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2571	906	886	251	146	267	173	112	33	73	35	49	10	38	20	6	21	2	8	3	7	2	3	0	2	0	4	0	1	3	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4604	1727	1500	528	319	465	336	201	82	137	73	90	30	60	33	13	29	5	9	6	15	5	5	8	3	2	4	0	2	3	3	2	0	0	1	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2681	969	932	268	148	292	230	111	37	82	41	54	11	38	17	5	18	2	4	4	6	3	4	4	3	0	4	0	1	3	0	2	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4761	1633	1558	507	293	547	372	205	82	202	76	78	32	80	25	15	23	13	13	11	4	4	6	11	6	6	2	3	1	1	0	0	1	1	1	1	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	2776	901	980	247	140	336	226	142	32	124	44	54	13	53	8	7	16	5	7	5	4	0	4	7	5	5	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4634	1598	1651	481	286	516	349	185	88	186	71	72	29	70	25	18	22	15	11	13	6	4	8	14	3	12	3	3	2	5	0	1	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_active	80	2687	863	1027	239	133	309	215	129	31	110	41	51	14	47	10	7	18	6	6	8	5	0	6	10	3	7	1	1	2	3	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4531	1566	1535	520	288	456	327	181	86	169	66	65	37	62	23	19	22	11	10	11	12	3	9	12	3	8	6	2	1	9	0	2	2	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	2612	823	956	254	137	272	203	113	29	102	34	39	19	45	10	5	14	6	5	5	8	0	4	8	2	4	1	1	1	7	0	2	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4292	1491	1453	503	289	380	300	186	90	141	61	60	41	52	22	20	17	14	12	9	15	2	7	6	3	7	6	2	1	10	1	2	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	2476	768	885	252	122	225	179	109	27	90	29	36	20	32	13	6	11	9	8	4	8	0	3	3	1	3	1	1	1	8	0	2	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4186	1490	1347	519	295	386	268	195	92	122	52	54	34	54	23	22	17	14	13	7	13	0	7	6	3	2	5	2	1	5	4	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	2412	811	818	248	128	224	154	111	35	76	29	34	16	37	15	9	10	9	7	2	6	0	3	1	1	1	1	0	0	5	3	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4205	1496	1316	494	297	402	250	197	93	142	57	59	24	51	24	18	15	13	12	3	8	3	5	6	2	4	7	4	2	4	4	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
0.03	south36_active	80	2438	780	789	234	125	239	139	113	32	91	32	39	10	34	12	9	8	8	6	1	5	0	3	1	1	4	2	0	1	4	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south37_all	80	4230	1423	1325	452	301	448	268	203	88	154	62	80	24	50	26	18	16	11	14	5	3	6	5	7	1	4	3	5	4	0	4	1	0	1	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south37_active	80	2442	746	816	210	133	255	150	115	38	105	35	57	10	35	12	9	7	6	7	2	2	1	2	1	1	4	1	1	2	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	south38_all	80	4210	1467	1308	466	295	468	289	190	91	158	75	79	26	46	22	17	17	8	12	6	9	7	5	3	1	5	2	5	5	1	0	1	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0
0.03	south38_active	80	2464	773	777	217	134	269	157	113	42	106	46	56	9	28	10	5	8	4	5	2	7	2	2	0	1	4	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0
0.03	south39_all	80	4374	1499	1358	471	280	457	325	191	87	148	93	82	31	41	25	15	25	7	9	5	11	6	2	4	1	5	2	6	4	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	2534	836	800	226	121	271	185	113	41	98	51	50	9	20	14	7	11	4	3	2	7	3	1	1	1	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	4494	1584	1413	512	276	458	322	194	82	150	89	84	28	48	22	20	29	6	8	4	9	4	3	4	2	4	3	5	2	1	1	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	2557	890	840	248	122	282	175	125	42	99	50	53	12	27	14	10	16	3	3	1	5	2	1	1	2	2	3	3	1	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
