label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	9772	2481	3142	884	753	605	256	537	163	131	147	78	95	47	35	27	16	30	19	13	10	9	7	9	8	4	6	5	1	4	2	1	4	3	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0
0.03	north1_active	80	6196	1348	2115	446	472	363	123	335	84	69	92	48	58	24	21	14	10	14	8	7	3	6	6	2	4	0	1	2	1	0	0	1	4	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north2_all	80	9787	2441	3221	843	730	590	240	497	164	122	146	96	93	53	34	25	17	35	19	10	18	8	6	16	8	3	7	4	1	4	2	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0
0.03	north2_active	80	6235	1324	2174	438	448	362	120	327	80	60	100	59	64	29	19	14	8	17	11	6	5	6	4	5	3	0	0	2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north3_all	80	9826	2437	3173	865	760	581	243	546	157	101	140	118	90	51	40	23	20	32	14	8	20	8	10	20	9	4	8	7	1	4	1	2	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north3_active	80	6159	1318	2132	485	448	331	118	394	74	53	95	67	58	25	22	14	13	16	8	5	7	5	6	13	4	0	3	5	1	2	1	2	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north4_all	80	9615	2431	3074	860	753	589	258	538	147	93	153	123	83	44	42	22	26	28	13	12	23	9	9	21	6	5	7	6	1	2	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	6053	1296	2055	487	457	358	120	375	64	47	103	67	50	21	22	14	16	13	9	8	8	6	6	14	3	2	3	3	1	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	9715	2473	2915	906	729	569	266	536	142	97	142	117	72	44	37	23	24	24	13	19	20	16	11	15	6	5	15	5	0	2	2	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	north5_active	80	6095	1344	1920	502	419	356	133	365	67	55	86	60	38	18	18	13	18	13	10	11	9	8	7	12	4	3	10	4	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	9656	2490	2922	902	778	571	278	505	138	106	143	117	68	44	41	29	25	16	12	18	18	20	16	7	9	5	19	4	1	1	5	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	6027	1341	1911	478	469	377	131	317	65	52	87	62	34	17	22	15	14	10	8	8	11	11	10	5	6	3	14	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	9751	2496	2872	890	774	588	275	526	150	114	141	116	67	54	33	34	29	16	11	16	17	16	11	13	9	3	22	6	3	2	5	0	0	2	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0
0.03	north7_active	80	6168	1351	1896	463	461	378	132	334	71	58	85	59	38	22	14	17	15	10	8	6	10	7	6	6	5	1	17	3	1	1	3	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	9680	2413	3016	888	786	596	238	543	159	120	135	106	78	54	42	26	27	24	7	12	11	17	9	12	8	2	25	5	3	2	5	0	0	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	6127	1307	1994	470	478	369	113	361	72	60	84	56	43	24	20	13	12	16	4	7	7	8	5	4	4	1	17	3	1	1	4	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	9721	2439	3124	916	804	587	234	558	154	129	130	102	71	47	42	25	25	30	7	15	17	14	6	10	5	4	14	5	3	4	1	0	8	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	6195	1354	2014	511	490	349	111	373	75	71	83	49	39	22	17	12	15	16	4	6	9	10	3	4	1	3	8	3	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	9982	2458	3190	864	778	582	222	507	135	121	128	91	76	39	47	22	26	31	7	13	14	27	6	9	3	6	10	2	2	3	1	0	9	1	0	1	0	2	0	0	1	0	0	0	9	0	0	0	0
0.03	north10_active	80	6367	1343	2067	487	451	348	100	334	61	64	80	44	43	19	19	11	18	14	5	6	7	18	4	6	0	4	4	2	1	3	1	0	1	0	0	0	0	1	0	0	1	0	0	0	9	0	0	0	0
0.03	north11_all	80	9231	2390	2856	791	761	561	260	476	144	120	146	125	83	53	34	26	20	32	15	12	13	14	8	13	5	2	8	8	1	2	0	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1
0.03	north11_active	80	5757	1261	1863	440	444	320	120	324	60	55	97	68	36	31	21	15	8	27	6	6	7	12	6	10	2	1	8	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	9605	2451	3109	818	802	614	239	523	153	125	141	115	85	55	32	30	21	37	14	17	12	14	9	12	6	1	10	4	0	2	0	2	2	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1
0.03	north12_active	80	6042	1326	2032	440	455	362	103	347	65	59	89	69	42	30	17	17	9	26	4	8	8	11	7	10	3	1	8	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	9951	2475	3185	847	782	603	257	491	145	135	135	97	95	60	39	29	25	30	19	18	10	14	7	9	5	4	4	7	0	1	0	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1
0.03	north13_active	80	6300	1344	2071	454	435	363	121	311	58	67	81	55	49	30	20	14	10	21	8	8	6	10	3	7	3	1	1	4	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	north14_all	80	9865	2493	3229	900	812	605	261	510	149	134	108	95	83	53	37	24	23	33	15	19	12	30	11	8	5	3	3	9	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	6326	1347	2141	490	471	366	123	313	61	67	67	57	43	25	15	9	10	24	8	9	6	25	3	5	5	0	0	6	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	9858	2482	3164	894	804	596	259	462	147	132	118	100	95	42	40	23	23	22	17	14	16	28	10	9	8	5	3	9	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	6280	1320	2107	479	475	373	125	273	57	67	77	62	49	23	14	9	13	16	9	9	7	21	3	5	7	2	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north16_all	80	9766	2539	3087	881	810	628	246	517	148	113	132	107	94	34	43	22	24	24	17	16	25	33	12	12	7	5	3	12	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	6205	1382	2053	470	480	387	100	334	56	59	79	69	46	20	21	10	15	18	9	7	9	27	4	4	6	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9685	2421	3001	847	798	631	240	592	145	110	128	113	95	34	41	25	27	22	16	12	24	23	14	13	5	3	4	13	1	2	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	6192	1324	1932	454	478	387	97	414	56	62	67	69	49	21	17	12	19	12	9	4	8	19	5	6	4	3	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9745	2439	2932	844	789	618	233	600	135	106	134	130	94	40	42	24	30	23	13	9	18	12	18	14	9	4	10	16	4	2	1	0	0	1	2	0	1	1	0	1	0	0	1	0	0	0	0	0	1
0.03	north18_active	80	6226	1351	1868	437	465	379	105	414	60	59	69	80	53	25	19	10	20	14	7	1	6	9	9	8	7	3	8	12	2	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north19_all	80	9621	2404	3044	879	827	620	229	635	143	108	142	132	84	39	39	21	27	25	13	8	18	7	13	16	8	2	9	11	3	2	0	0	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	6155	1354	1943	460	493	379	110	467	71	59	77	76	49	18	20	9	17	15	7	0	2	4	7	12	6	1	8	10	2	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_all	80	9675	2426	2991	882	832	641	239	615	146	95	140	121	81	42	39	22	22	26	13	8	12	10	14	18	10	2	10	9	4	0	1	1	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	6160	1335	1921	456	505	389	117	451	71	48	79	80	47	17	21	8	13	17	6	1	4	4	10	16	7	1	8	9	3	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_all	80	4201	3750	1036	1807	996	935	316	515	148	211	207	62	59	62	56	43	19	30	13	8	9	11	6	12	8	8	3	1	2	6	2	2	0	0	3	1	0	0	0	2	1	0	0	0	0	0	0	1	0
0.03	south21_active	80	1921	2437	478	1123	613	646	172	333	87	121	138	28	30	36	26	23	4	19	8	2	3	8	3	6	4	5	2	1	2	6	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	south22_all	80	4225	3718	1031	1764	961	932	291	491	166	186	198	65	56	52	53	39	23	26	15	12	14	13	7	11	9	8	3	1	1	6	2	3	0	2	5	1	0	0	0	2	1	0	1	0	1	0	0	1	0
0.03	south22_active	80	1921	2384	455	1078	560	604	160	343	84	106	134	30	27	27	24	22	5	12	9	4	7	9	4	5	2	6	2	1	1	6	2	0	0	1	5	0	0	0	0	2	0	0	0	0	1	0	0	1	0
0.03	south23_all	80	4203	3763	1018	1817	922	909	315	479	175	182	196	72	54	53	55	42	19	23	16	13	16	8	6	10	8	9	2	2	1	4	1	2	0	3	2	1	0	0	1	2	1	0	1	0	1	0	0	0	0
0.03	south23_active	80	1878	2399	448	1078	548	581	193	335	87	113	117	35	27	29	30	21	5	12	11	6	8	5	3	4	1	7	2	1	0	4	1	0	0	1	2	0	0	0	1	2	0	0	0	0	1	0	0	0	0
0.03	south24_all	80	4213	3906	1001	1839	966	940	321	504	186	200	198	70	65	63	64	41	25	21	18	13	16	8	5	6	8	10	2	2	3	0	3	1	0	3	18	0	0	0	1	0	0	0	1	0	1	0	0	0	0
0.03	south24_active	80	1877	2492	447	1130	595	580	193	338	104	127	109	35	34	36	39	23	11	14	12	6	10	6	1	3	2	6	2	1	1	0	2	0	0	1	18	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_all	80	4263	3861	997	1818	950	882	324	516	180	202	191	78	62	69	59	47	30	21	19	12	10	7	4	3	4	8	1	2	3	1	4	0	0	1	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1900	2425	447	1151	583	563	194	349	99	127	112	40	34	42	37	27	16	11	15	4	7	6	0	1	2	3	1	1	1	0	1	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0
