label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north9_active	80	29651	13817	8543	5255	1898	1984	1221	802	488	845	284	287	262	391	130	198	150	77	68	131	32	50	25	76	25	25	16	15	13	10	11	7	8	3	4	5	5	0	1	2	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	50562	22688	14164	8748	3851	3434	2272	1571	1050	1437	602	599	460	613	279	329	258	136	128	196	71	97	48	106	45	46	33	17	21	17	16	15	16	11	8	4	2	4	2	2	0	0	5	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	29640	13527	8591	5219	1881	1886	1230	776	469	857	288	312	252	361	139	174	131	68	62	139	36	55	21	69	21	30	16	15	11	9	11	6	11	4	5	3	1	1	2	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	49967	22800	13805	8920	3938	3599	2354	1684	1065	1502	654	620	508	564	284	340	328	131	131	193	75	102	47	54	54	44	30	23	19	20	14	6	9	7	8	10	5	6	3	9	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	29525	13717	8443	5409	1996	2043	1231	851	515	931	296	341	274	349	124	203	218	69	62	134	39	56	18	30	30	30	16	13	14	11	10	3	4	6	3	8	2	3	2	5	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	49687	22222	13858	8859	3871	3591	2274	1649	1029	1567	630	612	499	574	259	326	340	127	132	187	74	90	37	77	56	44	30	26	18	16	16	7	12	7	9	4	4	6	3	8	2	2	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	29118	13359	8440	5377	1962	2010	1209	826	490	942	295	329	260	360	127	193	223	67	73	114	42	55	18	34	30	31	18	12	12	9	11	5	10	5	2	2	3	2	2	5	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	48099	21612	13325	8525	3768	3487	2210	1612	1047	1501	612	603	442	565	264	314	292	122	131	156	67	85	41	85	52	37	28	32	16	15	16	7	10	7	11	4	4	7	5	9	4	3	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	north13_active	80	27740	12824	7995	5126	1847	1934	1150	802	472	894	288	325	214	356	129	188	193	57	66	88	41	50	20	42	30	26	20	20	13	8	12	5	8	3	8	1	4	2	4	6	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	46847	20816	12853	8129	3672	3346	2174	1545	1026	1417	607	577	423	507	243	295	282	134	105	158	72	87	34	88	41	37	26	33	16	13	10	11	12	7	13	7	10	5	6	9	4	3	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0
0.03	north14_active	80	26700	12163	7626	4852	1754	1820	1129	770	463	816	281	295	206	301	127	168	166	66	50	74	40	46	16	47	22	18	17	23	12	6	5	6	7	2	10	4	10	2	4	6	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	46034	20508	12720	8018	3614	3190	2150	1524	999	1296	592	578	416	516	221	301	276	146	98	151	68	93	44	85	35	41	26	27	16	12	12	10	4	13	14	6	11	5	6	3	4	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0
0.03	north15_active	80	25968	11900	7540	4726	1707	1720	1104	770	464	748	263	287	200	315	116	175	166	64	41	82	39	54	21	47	20	18	14	17	10	4	6	4	0	5	13	4	10	3	3	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	47731	21335	13293	8353	3684	3303	2241	1585	986	1371	631	612	442	553	220	301	305	139	94	151	67	92	43	90	44	54	30	26	18	12	11	9	6	10	9	8	12	5	4	1	0	2	4	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	27221	12366	8016	4923	1743	1788	1152	823	474	782	287	305	217	350	106	175	174	67	38	89	35	54	16	58	30	24	18	17	10	4	4	3	3	4	8	5	9	3	1	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	49042	22222	13922	8703	3765	3489	2283	1613	997	1422	620	662	472	562	250	323	316	144	97	177	68	91	49	88	42	57	28	31	15	15	14	3	6	8	7	4	12	7	3	0	0	2	4	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	north17_active	80	28356	13032	8533	5214	1804	1918	1187	851	493	846	290	344	227	359	127	188	187	69	42	108	38	54	21	61	24	28	17	21	7	10	7	1	4	4	7	2	8	6	2	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	50357	22999	14182	8979	3909	3619	2369	1656	1055	1506	610	667	449	627	272	350	323	144	98	178	70	102	53	84	45	53	24	30	17	19	20	4	14	8	10	4	8	8	1	0	2	3	3	0	1	2	2	0	2	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	29500	13515	8679	5432	1914	1997	1254	883	515	906	293	370	233	394	130	191	201	69	40	118	36	63	25	65	27	28	16	18	10	14	16	2	10	4	9	2	3	7	1	0	2	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	50220	23200	13944	8876	3955	3528	2344	1679	1073	1520	641	682	463	600	282	351	279	145	108	182	71	99	45	74	45	41	24	25	17	24	19	3	15	5	17	10	7	9	1	1	2	2	2	1	2	2	2	0	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	29667	13645	8397	5450	1994	1993	1235	894	488	948	299	365	243	383	139	194	183	73	38	117	33	59	18	63	22	26	13	12	8	15	16	2	10	2	15	7	5	5	1	0	2	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	49927	23017	13601	8886	3908	3447	2375	1638	1111	1594	654	675	450	595	261	358	246	139	100	191	70	114	41	75	48	46	24	23	17	17	22	5	13	4	14	9	5	9	1	4	3	1	0	1	2	1	2	0	2	2	1	1	0	0	3	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	29430	13545	8122	5405	1983	1965	1260	859	499	1024	309	372	245	365	125	217	156	58	36	115	31	72	21	58	21	35	15	6	5	11	19	4	9	1	12	7	4	5	1	3	3	1	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	49487	22811	14340	8831	3852	3496	2259	1623	1064	1490	618	652	465	638	280	336	288	148	121	163	75	98	44	58	50	31	30	22	15	16	23	4	9	8	14	1	1	3	1	9	0	3	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	28813	13536	8862	5266	1983	2005	1221	857	510	918	297	360	241	385	125	188	163	79	62	112	37	51	17	30	22	20	13	14	10	8	12	3	3	4	14	1	1	2	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	49197	22619	14039	8726	3777	3478	2230	1639	1051	1487	638	646	456	604	282	331	287	142	114	205	79	86	46	62	44	32	21	22	13	16	31	5	14	11	17	2	2	3	2	9	5	6	3	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	28462	13371	8577	5167	1913	1961	1166	890	502	884	293	353	243	377	130	184	167	73	54	136	34	45	17	33	23	19	7	13	8	8	18	4	6	4	17	1	1	1	1	2	5	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	48804	22519	13741	8541	3789	3381	2303	1648	1052	1439	662	646	449	577	279	363	295	133	113	216	72	95	46	64	55	32	24	22	15	14	28	3	21	9	18	2	4	3	3	9	5	6	3	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	28162	13323	8304	5072	1893	1919	1204	868	500	845	318	356	224	341	132	206	182	70	50	146	33	53	15	33	31	17	9	15	5	7	15	3	13	4	17	1	2	1	1	2	5	3	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	48545	22387	13604	8603	3795	3450	2309	1652	1059	1504	671	653	460	577	301	365	304	126	107	210	67	94	49	71	55	44	36	27	16	13	24	3	25	8	11	4	4	4	5	2	6	4	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	28045	13274	8194	5118	1879	1944	1196	881	484	886	317	365	236	337	142	216	215	66	46	144	32	57	18	34	35	18	18	16	6	6	12	2	15	3	9	3	2	2	4	1	6	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	48784	22580	13907	8649	3799	3488	2255	1742	1020	1616	669	660	462	594	292	382	358	136	102	183	57	87	52	63	51	42	35	35	19	11	19	5	22	8	12	4	5	6	5	3	1	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28094	13295	8216	5180	1880	1961	1171	916	459	988	328	360	247	355	141	224	248	68	46	107	26	57	21	30	28	22	16	19	5	4	10	4	12	4	10	3	3	2	3	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	49172	22566	14146	9020	3774	3544	2317	1690	1035	1615	678	651	472	573	292	364	354	152	98	188	63	81	49	54	49	40	33	33	19	15	17	8	17	7	14	6	3	4	5	5	1	3	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south26_active	80	28506	13294	8419	5466	1853	1948	1199	883	459	952	334	347	256	349	141	219	254	74	42	109	32	42	17	26	29	19	16	18	7	6	10	7	11	4	12	3	2	1	3	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	49766	22511	14261	9173	3774	3659	2290	1706	1027	1687	678	629	477	570	269	387	297	146	110	170	66	86	47	61	39	29	30	30	16	15	17	8	13	11	18	10	5	4	2	6	2	3	2	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	29137	13337	8646	5579	1932	2063	1190	907	479	1005	336	342	263	340	139	217	189	69	55	94	33	45	18	34	25	15	14	17	5	6	9	8	8	6	12	3	3	2	1	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	49989	22470	14277	9303	3943	3635	2292	1653	1068	1620	678	657	485	608	262	358	265	132	116	157	66	102	41	63	38	33	35	28	15	22	24	9	13	10	17	10	4	1	3	8	1	2	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	29243	13252	8613	5730	2006	2042	1165	871	494	976	320	361	257	360	135	213	168	61	62	93	30	48	17	42	22	17	18	20	5	12	11	9	9	6	12	4	2	1	2	4	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	50074	22590	14127	9253	3917	3725	2341	1627	1095	1603	698	616	470	626	271	386	258	118	120	145	67	105	53	92	36	32	27	25	11	22	24	9	11	9	8	11	4	1	2	7	3	2	1	2	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	29300	13466	8582	5622	1993	2115	1226	861	507	1015	331	358	254	384	141	227	168	58	65	102	32	53	29	61	20	14	14	17	4	12	14	7	5	6	4	4	1	1	2	5	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	50508	22693	14161	9159	3948	3594	2236	1643	1112	1565	701	630	481	610	266	374	292	137	113	150	61	107	53	95	48	45	29	23	8	21	27	13	10	4	7	9	5	3	3	7	3	2	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	29543	13408	8610	5564	1963	2038	1157	875	528	987	339	376	255	375	140	224	194	70	60	112	28	53	25	67	21	24	16	15	3	10	13	7	4	3	3	5	3	1	2	5	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	49905	22590	14129	8846	3909	3594	2284	1603	1070	1530	669	622	516	592	258	361	310	170	127	157	67	109	40	92	42	32	32	40	11	21	8	10	10	12	5	6	4	5	3	0	5	0	2	2	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	29222	13318	8592	5196	1917	1988	1188	835	493	946	305	307	294	383	128	208	192	83	70	111	26	76	22	48	27	15	17	12	3	12	3	4	8	4	4	2	1	5	1	0	5	0	1	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	50217	22997	14327	8800	3982	3582	2285	1668	1077	1466	703	632	513	574	261	336	329	162	123	151	64	115	43	87	40	29	31	33	18	19	15	10	12	10	5	7	4	4	6	3	4	0	1	2	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	29349	13516	8811	5202	1958	1913	1236	901	509	896	322	319	290	368	125	178	205	73	65	96	26	76	30	55	23	16	18	9	7	11	2	4	10	6	3	4	1	4	3	3	4	0	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	50322	22927	14014	8845	3909	3567	2267	1675	1074	1499	703	629	494	575	263	329	324	156	119	153	68	106	41	89	37	27	25	28	14	12	15	12	10	7	8	8	4	2	7	3	1	0	0	2	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	29561	13550	8574	5261	1927	1971	1205	893	508	928	330	324	262	375	127	150	198	76	64	89	31	63	25	70	20	19	16	7	7	8	1	4	8	5	6	6	2	2	4	3	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	50347	23108	14062	8702	3844	3501	2296	1688	1073	1455	713	594	526	493	267	309	291	151	123	171	63	114	44	82	38	32	27	26	15	8	34	9	13	8	11	5	4	4	4	3	7	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	29473	13641	8671	5225	1905	1949	1225	885	501	902	327	319	272	307	134	146	168	82	67	95	30	71	23	66	20	22	17	11	7	5	13	4	9	7	7	4	3	3	3	3	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	50451	23118	13962	8851	3833	3518	2325	1595	1072	1484	697	572	501	518	259	336	287	129	122	183	60	96	36	88	27	35	19	33	11	12	36	9	12	10	13	5	4	3	1	3	7	0	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	29560	13676	8526	5264	1971	1972	1208	815	467	951	315	302	255	324	132	182	179	72	58	109	27	60	15	69	16	19	10	24	4	8	17	5	10	8	8	3	2	2	1	0	6	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	50092	22784	13972	8810	3737	3547	2375	1612	1066	1445	657	576	468	575	271	382	298	119	124	174	71	94	31	84	29	30	24	40	16	14	36	12	14	10	16	2	2	9	0	3	8	1	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	29191	13452	8568	5232	1912	2004	1253	851	468	921	291	313	240	348	126	237	188	68	58	104	35	55	13	62	16	13	13	28	7	8	18	5	11	8	10	1	1	5	0	0	7	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	50134	22743	14273	8800	3782	3635	2359	1594	1050	1422	636	581	459	582	264	368	318	150	115	167	77	89	31	84	27	37	22	51	13	21	27	11	16	10	13	2	2	7	2	3	4	1	1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	29163	13461	8677	5211	1886	2015	1261	838	481	914	265	300	241	351	121	223	204	76	56	104	37	54	14	60	12	17	11	37	7	10	17	5	12	7	9	1	1	3	1	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	50022	22300	14492	8658	3760	3621	2355	1589	1000	1428	648	593	451	594	266	362	315	168	107	165	82	91	40	80	33	39	20	41	19	19	20	9	20	10	17	2	2	15	2	0	3	5	2	1	2	1	1	1	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	29182	13117	8790	5158	1871	2007	1294	838	486	877	284	314	237	363	123	214	208	88	63	108	43	58	20	47	17	21	11	21	9	8	13	2	15	5	14	0	1	10	1	0	1	3	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	50057	22526	14388	8898	3786	3505	2361	1626	1027	1458	683	614	455	542	262	350	312	169	106	181	80	85	42	77	37	55	22	38	16	16	23	9	21	6	12	6	2	13	3	0	3	4	2	1	1	2	0	1	0	0	1	0	2	1	2	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	29211	13385	8722	5372	1881	1970	1302	834	496	873	318	325	231	326	130	186	209	85	54	111	37	58	21	47	16	34	10	19	9	8	13	3	12	1	11	4	1	9	2	0	0	2	2	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	49408	22050	13967	8711	3720	3407	2356	1545	1007	1455	682	626	455	555	269	328	270	162	112	191	79	84	41	65	38	49	19	26	16	19	21	12	16	9	13	9	6	8	1	3	1	4	2	1	1	1	0	1	0	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	28768	13070	8487	5316	1876	1920	1281	782	470	869	323	330	234	356	135	168	176	82	55	113	35	57	20	33	17	35	8	9	9	9	11	3	8	2	12	7	4	7	1	0	0	2	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
