label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62
0.03	north7_all	80	34248	21624	8443	5380	3863	2746	4874	1736	1101	893	668	1182	501	636	423	533	172	193	175	130	77	115	66	42	79	18	41	32	10	13	30	32	7	11	8	6	5	6	3	1	1	1	1	1	0	2	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	8503	14653	1670	1299	1087	865	4223	820	461	180	228	998	286	490	286	472	48	135	134	81	15	80	34	30	69	4	27	21	3	1	17	25	2	8	8	4	5	2	3	0	1	1	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	34218	21780	8385	5413	3770	2728	5009	1751	1134	874	679	1251	516	594	443	577	190	196	239	143	75	108	71	54	75	22	44	23	13	13	26	36	7	11	7	5	5	5	3	2	1	1	1	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	8453	14787	1704	1311	1053	855	4365	881	459	168	223	1073	293	474	317	519	49	134	193	91	16	68	40	34	68	4	29	11	3	2	15	31	1	7	5	3	3	2	3	1	1	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	34353	21854	8412	5414	3803	2745	4937	1794	1158	867	699	1345	497	588	441	546	193	166	230	152	87	102	74	52	71	25	49	27	16	16	20	44	9	16	9	3	4	4	2	4	0	3	0	1	1	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north9_active	80	8529	14873	1673	1309	1037	877	4320	905	464	174	248	1149	273	460	334	486	42	105	188	92	24	59	44	28	64	6	34	16	4	2	10	41	2	12	5	1	2	1	2	1	0	1	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	34496	21685	8360	5451	3799	2741	4930	1779	1200	840	712	1345	500	627	483	537	194	172	221	124	89	77	77	63	65	19	36	29	15	18	8	25	6	12	6	3	5	6	2	3	0	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	8532	14686	1685	1317	1078	845	4319	883	454	171	261	1145	267	494	373	475	41	104	174	73	26	47	44	32	58	3	22	18	6	3	4	24	2	7	2	2	3	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	34595	22039	8734	5422	3749	2779	4750	1700	1206	929	719	1069	535	624	503	580	210	201	220	115	79	78	70	54	80	37	24	33	12	14	22	15	11	9	6	8	9	1	2	4	3	0	1	1	1	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0
0.03	north11_active	80	8458	15016	1746	1379	1121	847	4106	829	448	163	270	867	271	504	373	524	54	141	159	62	17	51	36	35	67	10	11	24	2	3	19	14	0	7	0	2	5	0	2	4	1	0	1	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_all	80	34811	21959	8651	5471	3817	2704	4641	1677	1186	935	716	1108	488	641	490	702	189	170	225	135	79	79	57	54	66	44	20	33	13	11	28	10	9	6	4	6	5	1	3	3	2	0	1	2	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	8521	14928	1742	1362	1161	782	3991	812	426	154	278	916	233	503	353	645	42	108	154	68	21	52	28	34	57	12	9	25	0	1	24	9	2	5	1	2	3	0	3	2	1	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	34912	21570	8632	5512	3867	2645	4601	1597	1193	917	724	1107	465	636	477	706	192	183	224	143	76	83	64	53	68	38	13	31	17	15	16	9	11	8	4	4	3	1	2	2	2	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	8365	14413	1757	1311	1154	743	3879	712	435	156	269	934	220	508	344	648	37	106	158	77	17	58	28	36	59	12	6	23	1	2	13	7	2	6	1	1	2	0	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	34851	20719	8583	5498	3878	2651	4338	1603	1186	920	764	1025	469	603	443	703	181	193	237	126	79	87	60	42	78	34	22	31	16	15	27	14	8	11	3	5	1	1	2	1	2	1	1	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7899	13449	1750	1195	1081	709	3584	669	442	168	275	848	233	471	297	626	32	114	164	71	14	54	22	27	69	10	11	22	2	3	23	11	3	7	1	3	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	34601	19974	8603	5394	3880	2733	4005	1595	1194	867	754	1016	464	551	402	620	178	199	209	111	79	86	53	44	74	29	31	22	16	17	23	12	8	11	5	5	2	2	1	3	3	1	1	2	1	2	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_active	80	7247	12462	1781	1139	992	704	3245	650	417	172	246	833	203	419	265	545	28	120	141	62	11	49	21	19	62	8	13	18	3	3	21	9	2	5	1	5	2	1	0	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	34551	19148	8496	5439	3734	2793	3870	1633	1165	879	704	987	449	502	391	584	170	188	179	103	81	96	55	49	60	28	42	29	18	14	23	29	9	10	5	4	2	5	3	3	6	0	1	1	0	3	2	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0
0.03	north16_active	80	6837	11497	1775	1066	846	698	3105	653	376	180	213	780	196	353	272	506	28	118	112	55	10	53	23	25	45	9	17	22	3	3	21	27	3	4	0	4	2	2	2	2	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	34297	19428	8557	5471	3742	2799	3986	1679	1122	892	709	1010	469	494	388	564	176	184	191	116	77	100	56	47	71	31	45	28	16	9	19	28	8	6	5	5	4	5	3	4	5	1	1	0	0	4	1	1	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0
0.03	north17_active	80	6982	11817	1786	1109	898	727	3289	702	383	183	220	801	208	333	268	504	37	117	131	62	12	62	25	21	56	10	18	23	1	1	15	26	3	3	1	4	4	2	2	2	2	1	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	34519	20341	8492	5531	3746	2785	4289	1661	1131	917	665	1050	515	533	404	603	176	190	173	116	79	109	68	57	69	30	38	31	11	12	23	32	9	8	7	4	2	4	4	4	4	1	0	0	0	2	1	1	2	0	2	0	0	0	0	1	0	0	0	0	1	0	0
0.03	north18_active	80	7620	12799	1765	1193	1012	791	3619	728	406	186	209	853	259	370	295	543	33	130	117	65	14	77	36	30	55	9	16	19	0	3	19	30	4	7	1	2	2	1	3	1	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	34653	21012	8588	5524	3718	2766	4559	1670	1161	905	696	1057	533	569	421	657	172	190	198	123	78	109	80	62	78	24	36	29	7	12	16	30	10	11	10	4	2	2	3	5	4	3	0	0	1	2	0	1	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north19_active	80	8184	13741	1784	1253	1064	807	3931	802	442	175	246	869	290	408	297	591	36	121	131	75	15	76	40	37	65	6	17	15	0	2	13	27	5	7	1	0	2	1	2	1	1	1	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	34645	21444	8600	5430	3828	2773	4821	1639	1190	890	687	1089	525	603	414	795	165	187	193	133	84	112	81	67	96	23	35	29	16	16	20	25	10	14	10	5	1	6	3	4	2	2	1	1	2	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north20_active	80	8635	14490	1737	1327	1153	843	4225	816	469	153	251	927	299	465	295	726	36	120	126	89	18	81	41	43	83	5	19	15	3	2	18	20	4	10	1	0	1	4	1	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	34389	19653	8325	5359	3774	2717	4080	1522	1182	849	751	1111	498	538	387	509	177	188	142	103	72	80	45	57	48	27	19	17	10	14	13	12	5	4	5	1	6	8	2	0	5	3	4	4	4	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	6720	11935	1880	1088	932	686	3318	594	411	186	220	892	204	355	241	448	42	111	92	50	9	50	16	31	34	5	11	14	3	5	9	10	0	4	1	0	4	1	1	0	2	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	34450	19053	8427	5393	3778	2724	3815	1514	1164	856	726	1033	500	515	395	505	181	182	147	105	74	86	46	46	62	22	19	22	10	14	16	23	6	3	8	1	6	5	3	0	3	2	4	1	2	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	6527	11361	1956	1029	882	687	3050	565	385	179	216	834	201	350	237	448	38	108	92	44	7	55	18	22	48	5	12	16	3	4	12	19	0	2	1	0	4	1	2	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	34510	19625	8353	5442	3763	2762	4003	1546	1191	865	729	1105	510	541	435	511	181	190	171	105	71	98	58	46	77	25	26	26	14	13	20	29	6	6	7	1	6	3	1	0	2	1	4	2	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7103	12133	1865	1109	942	706	3309	636	407	159	232	900	219	398	294	449	37	105	108	47	9	66	21	26	60	6	19	19	4	2	14	24	0	4	0	0	3	0	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	34621	20389	8283	5597	3803	2761	4098	1553	1218	849	687	1218	541	597	495	552	168	218	208	116	64	118	52	44	74	28	25	34	13	8	21	27	7	5	5	2	6	2	3	1	3	0	3	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
0.03	south24_active	80	7900	13067	1720	1247	1034	754	3442	707	449	145	241	1022	267	470	357	487	31	136	152	55	10	84	24	27	59	7	15	27	3	0	16	23	1	3	0	1	5	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	34597	21251	8343	5611	3868	2794	4323	1607	1190	854	691	1273	549	636	512	541	165	218	231	123	63	122	51	38	75	29	27	37	10	11	23	28	9	5	6	3	10	5	2	3	2	0	2	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0
0.03	south25_active	80	8432	14226	1614	1313	1126	839	3696	790	444	144	255	1074	290	517	391	480	26	137	169	71	12	91	24	20	63	8	19	25	2	1	16	24	3	4	3	1	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	34720	21826	8446	5587	3906	2724	4307	1656	1182	869	689	1221	554	654	466	600	185	220	220	139	62	121	44	41	60	25	23	32	8	12	25	21	9	5	9	2	12	7	5	3	3	4	2	1	2	3	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0
0.03	south26_active	80	8699	14985	1607	1363	1146	862	3691	834	471	150	259	1040	297	528	355	538	34	146	158	82	15	95	19	23	48	6	14	21	1	2	19	18	3	3	4	1	9	3	3	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	34660	21877	8562	5469	3856	2721	4557	1740	1197	847	703	1248	519	622	442	573	202	216	173	148	70	125	45	52	64	23	23	35	14	15	23	21	8	5	9	4	10	6	5	4	1	4	1	1	1	4	3	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0
0.03	south27_active	80	8647	15012	1638	1324	1118	860	3929	873	476	153	269	1072	264	505	338	518	45	140	116	86	20	103	14	30	56	5	12	23	3	3	19	19	3	3	4	3	7	3	2	1	1	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	34693	21773	8573	5469	3843	2730	4684	1743	1177	809	709	1174	477	584	446	608	183	228	171	149	74	114	42	48	63	27	26	26	13	12	17	28	5	5	10	5	10	6	5	4	3	6	0	1	2	4	3	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
0.03	south28_active	80	8704	14887	1680	1363	1106	853	4050	872	479	151	262	1010	234	462	335	545	46	139	110	88	20	90	12	29	54	6	12	16	2	2	16	24	2	3	4	3	6	1	2	1	1	5	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	34603	21852	8548	5432	3777	2751	4791	1695	1147	800	713	1210	483	600	503	685	169	220	200	133	72	107	45	55	69	26	26	18	16	12	18	23	5	6	4	6	7	7	5	3	4	5	1	3	1	3	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south29_active	80	8736	14960	1684	1346	1076	844	4118	825	463	143	265	1049	239	472	382	617	38	131	139	78	17	85	14	35	62	8	9	14	4	1	17	18	3	4	1	3	5	4	3	1	2	3	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	34157	21598	8537	5380	3810	2762	4828	1659	1136	817	730	1199	491	658	487	737	171	212	206	123	72	111	50	48	79	27	29	22	17	9	12	27	8	4	8	10	5	7	2	1	3	5	1	3	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south30_active	80	8576	14645	1691	1357	1115	864	4180	785	452	162	269	1035	265	523	369	668	35	132	147	70	15	78	20	32	72	11	12	18	3	0	9	22	3	4	2	3	2	4	1	1	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	34419	19065	8513	5445	3706	2710	3979	1559	1119	924	690	974	454	527	404	490	200	176	168	116	73	72	55	48	67	26	36	33	18	20	13	20	9	10	5	4	3	6	3	4	0	5	2	0	2	2	5	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	6760	11365	1828	1080	857	690	3251	651	368	202	211	758	202	396	274	411	36	107	100	69	17	42	19	19	48	4	19	22	3	4	6	16	4	6	3	3	1	1	1	2	0	3	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	34354	18837	8412	5523	3727	2745	3793	1559	1122	923	668	943	458	563	385	406	194	197	139	118	86	84	51	49	76	25	36	29	22	14	15	20	8	9	5	6	4	5	3	4	1	4	1	0	2	2	7	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0
0.03	south32_active	80	6480	11068	1826	1053	827	678	3044	623	362	204	197	734	203	410	258	330	34	117	81	65	18	52	13	25	58	5	18	19	4	6	5	16	2	6	3	4	2	1	1	1	0	3	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	34177	18775	8312	5559	3695	2695	3808	1564	1117	925	694	977	454	535	404	439	177	204	146	119	92	76	47	55	63	26	32	23	26	14	14	16	8	11	6	6	4	5	3	3	1	5	1	0	2	2	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	6354	11085	1831	1022	813	692	3064	589	348	219	200	774	199	381	254	371	31	124	84	66	15	44	11	31	45	6	20	19	5	5	4	13	2	9	3	3	2	1	1	0	0	4	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	34210	19345	8356	5503	3775	2762	3914	1640	1150	926	698	1070	484	561	435	424	181	193	158	140	98	84	59	56	55	25	34	28	21	14	16	9	8	14	3	5	5	4	2	3	2	2	0	1	2	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south34_active	80	6892	11812	1767	1089	868	742	3197	646	376	214	208	865	210	396	272	362	30	116	96	70	16	56	19	33	40	5	19	20	5	4	6	6	2	13	0	1	2	1	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	34359	20383	8515	5471	3763	2724	4189	1710	1168	907	729	1143	489	565	426	494	177	168	192	143	95	91	61	53	69	28	41	32	14	15	17	17	8	11	6	6	4	5	6	3	2	2	1	1	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	south35_active	80	7605	13014	1742	1195	985	758	3504	711	434	199	230	947	227	409	275	437	33	108	130	75	16	64	20	31	53	8	26	25	3	4	9	11	2	10	1	1	1	2	2	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	34442	21270	8596	5466	3756	2782	4600	1692	1164	880	737	1293	483	611	440	585	160	162	236	148	89	85	62	55	108	23	39	42	14	15	27	26	12	16	6	4	3	6	5	2	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south36_active	80	8302	14038	1664	1292	1083	818	3945	775	460	193	249	1099	244	463	312	531	34	103	175	74	13	63	24	26	89	8	22	34	6	3	21	20	5	13	2	0	0	3	3	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	34540	21851	8545	5424	3803	2713	4811	1694	1199	877	746	1349	502	667	435	593	146	184	247	124	73	110	67	58	115	27	40	35	15	12	28	29	13	17	9	5	1	5	5	2	2	0	3	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	8713	14715	1659	1321	1171	801	4179	805	492	172	273	1167	280	530	325	531	32	120	190	71	14	89	32	30	93	11	27	29	5	3	22	25	5	12	4	0	0	3	3	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	34420	21758	8500	5432	3758	2623	4727	1645	1206	887	712	1371	492	665	420	636	169	197	236	116	69	109	71	53	127	31	36	41	17	11	27	28	10	14	5	6	0	4	6	2	1	0	3	1	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8574	14580	1674	1281	1182	777	4078	793	479	181	262	1198	263	543	312	569	45	128	178	69	12	86	38	30	105	11	28	35	6	3	21	25	3	9	3	0	0	2	4	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	34177	21569	8419	5445	3749	2585	4843	1675	1236	922	746	1318	505	681	417	566	173	204	236	111	64	117	74	61	82	42	36	25	18	14	20	21	9	10	4	7	0	3	6	3	1	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	8625	14356	1689	1284	1147	765	4177	818	483	179	281	1146	261	561	284	499	45	135	178	68	11	91	41	33	64	16	27	20	7	6	15	19	2	8	2	1	0	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	34170	21488	8380	5471	3805	2547	4771	1689	1218	887	733	1336	529	657	427	603	173	191	211	116	71	100	65	54	89	35	36	24	15	17	18	38	8	10	2	4	0	3	8	2	2	2	1	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	8580	14275	1672	1305	1116	752	4098	804	479	158	270	1150	267	552	292	535	43	123	157	79	15	71	30	33	73	13	27	21	4	6	14	37	2	7	1	1	0	0	4	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
