label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north7_all	80	56026	15829	9155	6283	4021	3285	3268	2988	1808	985	689	513	630	340	336	439	165	138	144	153	177	68	57	95	39	26	21	45	47	15	28	13	5	8	14	19	2	0	0	4	8	2	0	6	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	33616	8181	4659	3345	2054	1820	1959	1911	1118	532	336	236	344	171	185	274	80	68	87	89	116	32	34	55	20	14	15	30	38	10	23	6	2	5	13	12	1	0	0	3	4	1	0	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	53927	15422	9049	6142	3877	3254	3026	2910	1774	920	680	509	648	349	324	401	185	137	153	149	132	59	40	97	28	26	24	44	47	12	25	6	8	5	14	15	3	2	2	3	6	3	2	6	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	32044	7929	4621	3235	2006	1807	1788	1840	1110	489	349	242	376	173	180	236	89	63	85	90	80	26	18	60	15	13	15	27	34	7	17	3	3	2	11	8	1	0	1	3	4	1	2	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	51458	15081	8813	6073	3831	3153	3032	2706	1694	909	700	497	618	344	317	380	177	139	147	124	119	63	44	81	31	26	25	28	42	24	24	6	8	3	18	14	4	4	3	1	7	2	2	2	2	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north9_active	80	30136	7666	4458	3153	1960	1737	1753	1668	1034	464	351	247	378	157	167	222	83	62	76	74	85	30	20	41	13	11	15	17	29	10	19	3	4	2	13	8	1	0	1	1	1	0	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north10_all	80	49607	14792	8700	6060	3807	3122	3034	2599	1646	855	684	500	637	332	318	365	167	139	126	127	135	69	43	66	24	21	30	32	34	33	21	8	11	5	15	15	3	4	3	2	8	2	3	0	2	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north10_active	80	28933	7469	4365	3145	1962	1685	1761	1542	961	426	329	255	397	159	165	211	81	60	64	84	99	36	16	46	9	9	19	20	22	18	15	5	5	2	9	10	0	0	1	2	2	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north11_all	80	57528	16457	9450	6665	4371	3411	3454	3245	1974	1074	707	544	628	332	345	443	161	136	132	124	133	61	65	91	35	23	24	68	48	36	10	6	4	10	11	21	1	7	2	1	5	3	5	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_active	80	34620	8612	4852	3630	2327	1911	2081	2137	1250	569	367	280	381	160	184	277	82	70	63	72	84	28	28	56	14	9	12	42	43	16	6	4	1	5	6	12	0	1	1	1	4	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	57386	16256	9431	6713	4385	3408	3458	3227	1954	1061	704	555	676	313	363	434	168	140	144	143	137	66	56	81	32	23	34	82	48	49	12	4	6	12	11	13	1	7	3	2	10	0	1	1	0	0	0	3	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_active	80	34716	8427	4870	3649	2348	1931	2080	2066	1252	556	376	268	411	155	192	268	80	67	74	92	91	38	24	49	15	8	17	50	46	29	8	3	2	4	8	12	0	1	1	2	3	0	0	0	0	0	0	3	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	57285	16238	9458	6608	4291	3420	3384	3088	1964	1120	708	595	689	319	380	401	181	153	150	146	134	79	40	77	34	29	38	72	45	45	21	8	7	12	8	13	1	4	3	2	9	0	1	1	0	1	0	5	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	north13_active	80	34735	8496	4906	3540	2216	1953	2061	1968	1242	591	352	284	420	170	201	250	88	74	83	85	83	39	18	48	14	10	19	57	39	24	16	4	3	4	5	12	0	0	1	2	1	0	1	0	0	1	0	5	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_all	80	56918	16359	9423	6667	4262	3405	3411	3010	1989	1074	717	602	676	321	391	408	192	166	161	143	130	79	49	81	34	31	35	67	45	39	25	13	6	10	7	15	2	5	4	2	23	1	1	1	1	1	0	5	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	34497	8511	4893	3590	2188	1910	2084	1909	1284	552	371	288	409	165	223	244	88	75	100	87	86	37	22	43	18	9	17	51	33	29	19	8	2	4	5	15	1	1	3	1	15	0	1	0	0	1	0	5	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	56605	16386	9256	6573	4182	3306	3343	3084	2027	1036	706	578	657	330	374	438	191	160	151	159	122	74	41	90	48	26	36	54	47	32	22	12	11	4	7	10	2	3	3	2	22	1	2	0	1	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	34261	8541	4849	3542	2146	1855	2023	1901	1300	515	343	280	395	168	212	267	85	71	91	98	74	30	21	56	27	11	17	42	32	23	15	6	4	2	5	10	2	1	3	0	15	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	56918	16282	9289	6532	4171	3266	3471	3075	1966	1012	702	573	667	361	363	429	194	143	158	156	122	60	47	76	40	31	38	27	52	27	17	12	10	4	15	13	4	2	4	3	18	1	3	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	34302	8380	4946	3560	2115	1802	2145	1854	1250	529	350	285	408	181	204	273	82	58	100	92	73	23	23	45	26	12	20	17	41	17	10	8	6	4	14	11	3	1	3	1	15	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	56130	16016	9331	6474	4137	3272	3508	3093	1844	960	661	540	672	338	328	420	192	146	153	146	124	57	50	80	50	27	33	24	34	17	16	13	12	7	32	7	3	1	3	4	5	0	4	8	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_active	80	33634	8201	4950	3504	2129	1800	2182	1927	1133	517	304	259	395	165	183	264	83	68	97	86	68	24	22	45	34	13	18	17	26	11	10	10	6	5	17	4	2	0	1	1	3	0	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_all	80	54031	15503	9220	6418	4063	3369	3386	2912	1728	930	647	534	640	349	317	399	178	167	139	123	130	58	50	93	42	34	27	37	31	12	18	12	7	8	31	9	3	2	2	2	3	0	4	8	3	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
0.03	north18_active	80	32102	7857	4844	3495	2094	1857	2105	1839	1058	505	304	253	372	177	171	252	79	89	90	66	76	21	22	59	25	14	12	25	26	6	12	9	3	5	16	6	1	2	0	1	1	0	3	7	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
0.03	north19_all	80	52051	15138	9042	6240	3963	3293	3258	2768	1673	902	651	549	621	329	288	387	175	186	128	102	133	53	54	94	48	27	23	31	29	10	15	18	5	9	25	8	2	2	1	2	1	2	2	8	3	3	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	2
0.03	north19_active	80	30729	7570	4618	3355	2034	1799	1999	1746	1004	471	303	248	344	162	158	247	81	104	76	46	80	24	24	58	28	11	7	19	22	4	8	12	3	3	9	7	0	2	0	0	1	0	2	7	2	3	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2
0.03	north20_all	80	50421	14919	8742	6220	3931	3153	2952	2619	1654	890	662	539	613	309	295	381	158	176	129	135	128	58	42	95	54	31	30	30	23	21	13	13	4	8	8	9	4	5	3	6	1	3	0	0	3	4	1	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	2
0.03	north20_active	80	29620	7499	4391	3319	1983	1710	1759	1612	974	435	319	242	348	157	167	245	75	104	70	54	83	25	18	59	27	13	8	19	14	13	8	6	1	1	7	9	2	5	3	3	1	1	0	0	2	3	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2
0.03	south21_all	80	52217	13174	7708	6767	3605	2356	2588	1454	1720	855	1146	914	388	282	335	260	148	129	212	170	112	55	97	40	74	24	41	25	33	30	23	19	4	9	8	9	4	4	2	3	3	1	0	1	2	0	7	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	31014	6025	3633	3731	1722	1029	1455	710	1040	392	656	561	162	127	186	129	62	60	148	110	78	22	57	18	40	10	24	10	22	20	14	8	2	4	2	6	2	2	2	3	2	1	0	1	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	51888	13209	7694	6829	3582	2398	2576	1447	1647	857	1163	989	354	301	353	242	133	133	267	190	105	65	78	43	79	22	29	29	30	40	22	13	7	12	9	8	4	2	5	0	4	0	1	0	2	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	30809	6052	3606	3720	1700	1060	1437	703	980	406	693	613	144	133	193	126	54	62	190	125	71	23	41	22	39	9	13	12	21	26	17	4	2	7	2	5	2	0	4	0	2	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	51573	13154	7790	6823	3503	2378	2612	1495	1618	854	1156	985	356	302	343	244	148	143	261	236	99	63	90	46	61	27	28	23	30	28	24	15	10	8	7	2	3	2	6	0	7	1	2	0	2	0	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	30529	6025	3562	3738	1687	1062	1468	704	956	412	718	613	155	130	192	125	64	69	181	151	64	24	54	23	35	12	12	7	20	15	14	3	4	6	3	1	2	0	5	0	5	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	51677	13095	7840	6900	3529	2367	2570	1505	1577	847	1214	986	376	290	326	257	149	136	268	244	96	68	106	46	63	30	29	18	32	23	23	12	10	24	9	1	3	4	8	2	6	2	2	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	30526	5936	3644	3785	1703	1074	1455	723	910	414	755	625	182	125	182	127	67	61	181	155	67	24	59	19	39	12	16	7	22	11	13	5	4	23	3	1	2	1	6	0	5	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	51811	12968	7828	6920	3557	2418	2539	1482	1626	839	1221	992	382	292	315	251	154	134	234	282	92	66	99	41	55	32	35	14	30	16	14	10	10	21	9	0	0	3	6	2	5	2	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	30533	5723	3661	3877	1743	1106	1421	702	961	412	771	589	188	128	163	126	71	65	135	161	63	29	51	15	36	12	19	7	22	8	8	4	3	21	4	0	0	1	5	0	5	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	51982	12919	7893	6904	3596	2374	2467	1509	1637	810	1220	956	407	279	326	256	156	137	237	247	85	75	95	31	71	36	41	16	30	22	12	10	6	21	7	1	0	3	6	3	2	3	1	0	0	3	0	2	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	30561	5703	3761	3837	1784	1073	1368	721	989	399	778	557	202	128	177	138	69	69	136	149	57	32	45	9	55	17	22	9	20	15	7	4	0	20	2	0	0	1	5	1	2	1	1	0	0	2	0	1	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	52200	13032	7832	6949	3574	2440	2442	1512	1677	838	1230	921	406	292	345	226	157	135	229	216	87	66	77	31	81	34	44	21	11	18	5	10	9	4	6	4	1	1	2	3	5	2	1	1	0	3	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	30783	5818	3747	3895	1779	1091	1334	705	993	404	787	522	181	138	190	132	61	71	125	115	57	32	35	13	56	14	26	11	5	12	4	3	0	3	2	3	0	1	2	1	1	1	1	0	0	2	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	52012	13161	7886	6969	3587	2405	2450	1479	1682	837	1234	911	394	302	352	238	153	138	249	184	99	62	67	30	82	30	34	22	23	18	3	8	7	4	7	12	1	1	2	2	5	2	1	2	0	1	0	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	30635	5950	3765	3861	1740	1083	1332	706	1025	392	780	544	168	134	199	132	57	76	163	110	62	31	31	11	56	17	21	13	16	10	1	2	1	1	2	8	0	1	1	1	1	0	1	1	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	51910	13257	7917	6957	3649	2350	2466	1476	1674	878	1214	885	377	299	338	243	145	131	228	180	105	59	58	33	66	19	49	20	29	16	3	7	7	8	7	11	2	1	2	1	8	2	0	2	1	1	0	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	30466	6049	3701	3840	1768	1068	1387	727	1008	424	738	517	166	126	195	125	54	69	148	105	64	32	34	14	44	10	32	13	18	5	1	2	2	5	2	8	1	1	1	0	4	1	0	1	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	51449	13198	7849	6789	3620	2327	2491	1489	1670	837	1131	903	333	301	327	275	142	132	228	233	105	58	63	33	50	19	52	20	32	18	8	7	8	11	8	9	3	1	2	1	4	2	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	30166	5996	3641	3735	1760	1039	1417	735	962	409	648	528	150	116	183	139	58	62	147	133	61	30	32	13	31	12	37	10	22	5	4	2	3	7	2	6	2	0	1	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	49013	13226	7563	6455	3596	2370	2357	1408	1469	757	1161	803	373	347	295	190	155	117	185	141	82	54	108	36	55	23	29	28	22	30	14	7	9	8	4	5	6	7	3	2	2	0	14	0	1	0	0	2	0	1	0	4	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0
0.03	south31_active	80	28428	5946	3468	3510	1669	1076	1282	673	841	351	708	507	172	175	150	101	71	46	116	88	36	29	73	21	32	17	13	16	15	11	7	7	5	4	1	5	5	3	1	0	1	0	11	0	1	0	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	48869	13159	7653	6566	3516	2403	2332	1393	1521	761	1146	815	374	356	288	198	165	119	193	162	75	56	125	32	44	29	28	28	21	29	13	4	8	13	7	5	3	6	1	4	2	0	23	0	2	0	0	2	0	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	28327	5932	3504	3576	1643	1077	1286	653	885	346	654	498	170	181	144	103	68	55	110	104	36	27	77	19	25	16	18	17	11	5	6	2	5	2	3	5	3	3	1	2	1	0	7	0	1	0	0	1	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	50615	13287	7782	6763	3507	2410	2434	1410	1606	776	1212	847	367	346	319	219	168	117	193	171	78	51	112	31	43	28	37	26	19	31	11	8	10	14	7	8	3	5	1	9	6	0	34	0	2	0	1	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	29742	6009	3568	3698	1638	1075	1332	659	933	352	724	533	158	159	163	122	77	66	120	113	39	22	62	19	26	14	26	15	11	7	5	1	8	3	3	8	3	3	1	7	5	0	19	0	1	0	1	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	51670	13286	7853	7047	3572	2390	2529	1458	1684	792	1227	917	362	332	333	240	168	135	201	222	99	48	80	35	56	31	47	20	18	32	11	12	13	15	6	9	2	3	3	11	6	2	28	0	2	0	1	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	30504	6046	3657	3865	1704	1081	1401	709	1019	359	744	568	144	143	195	129	81	71	129	147	58	18	45	19	37	12	35	10	9	8	7	4	8	7	2	7	2	2	2	10	5	2	14	0	1	0	1	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	51694	13229	7761	6963	3553	2389	2534	1428	1691	828	1248	894	380	309	338	237	166	152	214	249	101	47	82	35	61	27	49	19	12	25	10	12	13	17	5	9	4	4	4	13	6	4	24	2	2	0	1	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	30698	6061	3635	3844	1687	1083	1414	716	1030	381	752	527	157	124	196	122	89	73	150	173	64	18	53	20	41	8	36	10	6	10	6	4	8	8	2	6	2	1	2	10	5	4	12	1	1	0	1	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	51763	12965	7726	6947	3641	2366	2537	1449	1724	838	1221	888	381	299	347	234	159	152	228	254	108	45	73	39	80	25	51	20	14	29	15	14	7	10	4	9	3	5	5	9	1	4	1	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	30573	5882	3646	3802	1685	1086	1427	760	1079	376	786	526	168	122	202	122	78	69	148	176	68	22	51	15	57	8	40	12	6	14	8	7	3	7	2	5	1	2	2	6	0	4	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	51904	12909	7704	6834	3596	2358	2605	1444	1756	816	1201	814	379	297	352	229	162	154	212	239	94	56	86	35	74	27	58	20	16	30	14	9	7	14	5	2	4	5	6	7	0	4	1	2	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	30490	5882	3621	3734	1678	1075	1463	738	1068	368	737	475	170	131	187	132	79	70	133	183	50	26	51	11	54	9	47	10	7	19	7	3	4	4	3	0	0	1	3	4	0	4	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	51948	12929	7827	6680	3592	2352	2615	1414	1733	839	1201	840	361	287	341	243	178	150	217	227	99	64	91	39	81	29	57	22	20	32	15	14	4	12	10	4	3	5	4	1	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	30551	5851	3722	3685	1745	1050	1489	717	1036	377	750	510	164	125	171	143	87	72	132	179	48	33	53	13	60	9	46	11	13	24	8	8	3	2	4	2	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	51466	12892	7796	6720	3586	2398	2591	1408	1776	867	1205	872	354	307	348	262	159	155	202	221	97	64	110	38	72	24	53	22	19	28	13	14	6	33	9	2	3	5	4	1	0	0	1	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	30035	5860	3715	3731	1746	1089	1438	719	1067	404	727	572	160	135	170	154	80	72	122	161	50	30	48	15	47	7	42	10	12	22	7	5	4	1	2	2	1	2	2	0	0	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	51106	12884	7682	6733	3600	2340	2471	1403	1684	878	1133	890	365	316	360	243	155	150	204	192	93	64	110	44	66	21	38	24	18	27	10	17	5	42	8	2	1	4	3	2	0	0	1	0	2	2	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	29733	5815	3596	3755	1804	1045	1393	704	1010	419	677	572	160	141	193	130	77	63	124	132	45	29	53	22	39	8	28	12	12	21	7	7	3	17	2	2	1	2	1	1	0	0	1	0	2	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
