label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	south23_active	80	3776	5072	3334	1812	275	1411	417	602	58	671	43	169	26	147	20	15	23	12	7	46	34	25	6	42	10	1	3	4	0	0	3	8	1	3	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	7427	6146	4027	2253	783	1650	642	742	255	784	155	218	107	212	63	67	60	52	39	50	30	40	16	44	11	7	6	8	3	7	2	2	4	4	3	1	3	4	4	2	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3793	5047	3412	1793	267	1478	446	604	57	713	51	171	25	178	23	12	26	13	6	43	22	27	7	42	7	2	3	4	0	1	2	2	1	3	2	0	0	4	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7405	6043	3989	2219	803	1617	650	808	250	782	158	228	116	267	72	72	60	47	48	47	35	43	17	52	13	8	5	5	4	6	1	1	6	3	1	0	4	2	3	3	2	1	0	1	0	0	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3789	4930	3350	1776	262	1426	451	661	63	714	52	172	29	235	24	7	28	10	6	38	27	30	4	46	6	4	4	2	0	1	1	1	3	2	1	0	1	2	1	3	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	7371	5986	3884	2233	838	1667	609	793	251	727	162	215	116	263	81	57	62	40	49	37	33	40	12	53	10	13	7	9	6	7	1	3	4	4	2	0	5	2	3	3	3	0	0	0	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3801	4865	3259	1773	264	1462	408	660	59	676	55	155	27	226	31	5	24	9	4	30	23	25	2	47	3	5	5	2	2	4	1	3	3	2	1	0	3	2	1	3	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7460	6030	3827	2285	854	1676	561	760	254	704	165	214	123	284	84	48	63	41	47	44	36	41	15	55	7	13	8	11	7	8	4	6	6	4	1	0	6	3	1	2	3	0	0	1	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3819	4893	3199	1824	257	1477	372	616	52	640	55	145	24	242	26	6	23	8	4	35	24	28	1	48	0	4	6	3	3	6	3	6	3	3	0	0	5	3	0	1	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7439	5978	3719	2244	841	1694	575	665	265	627	174	198	106	246	89	54	63	39	41	45	42	31	14	44	10	15	10	10	8	9	10	7	4	5	4	0	6	3	1	2	2	0	0	1	3	0	1	0	2	0	0	1	2	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	3715	4835	3113	1780	252	1488	378	524	54	552	53	134	20	203	27	11	27	5	5	36	28	18	1	41	3	3	6	1	5	7	8	6	1	3	0	0	6	3	0	1	0	0	0	0	3	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	7480	5856	3693	2184	806	1650	587	656	257	644	166	201	112	212	76	51	52	44	35	42	36	26	16	55	12	14	8	11	7	5	9	5	3	2	7	0	6	3	2	1	3	1	0	1	3	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south29_active	80	3676	4682	3075	1736	245	1436	391	513	53	566	54	130	29	171	22	13	17	10	4	33	23	14	2	54	5	3	3	1	5	4	7	4	0	1	4	0	6	3	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south30_all	80	7421	6036	3711	2200	777	1598	610	637	276	652	174	196	102	190	75	49	59	50	36	50	33	17	14	72	16	14	9	10	7	5	9	8	3	2	9	0	6	0	2	1	2	2	0	1	4	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0
0.03	south30_active	80	3673	4866	3050	1765	242	1384	409	501	61	574	61	134	32	149	26	12	23	12	7	41	22	7	2	70	9	5	2	0	3	4	8	5	0	1	6	0	6	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
0.03	south31_all	80	7370	6074	3869	2393	786	1621	643	737	251	660	175	227	111	210	67	78	48	38	31	65	36	32	14	42	15	15	15	2	3	1	3	8	5	4	6	0	3	7	1	3	0	1	1	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	3742	4950	3250	1970	287	1387	430	606	53	587	52	153	22	176	23	14	10	11	5	52	26	24	3	39	7	2	6	1	2	1	2	7	1	0	5	0	2	6	0	3	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7401	6145	3879	2380	778	1660	631	734	262	663	181	224	117	203	67	76	44	43	28	69	36	32	15	41	15	12	12	3	5	4	3	9	3	3	3	0	3	6	1	3	1	0	1	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3782	4983	3217	1924	270	1436	421	596	50	590	49	154	24	170	22	16	12	11	4	58	26	22	4	38	9	2	4	1	2	3	1	4	1	0	2	0	3	6	0	3	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7478	6263	3886	2318	787	1671	604	723	254	727	182	209	115	171	84	71	50	46	24	58	39	40	17	50	12	10	15	5	6	4	1	8	4	3	4	1	2	9	3	2	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3843	5109	3222	1864	257	1454	391	578	55	660	53	151	28	137	30	16	18	10	7	46	30	21	7	45	6	2	7	1	1	3	0	3	2	0	2	1	2	9	1	2	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7389	6258	3942	2308	767	1603	601	696	270	742	175	200	105	167	91	66	63	49	32	71	56	38	19	46	9	9	13	8	9	9	2	7	4	3	3	1	1	6	3	1	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	3730	5121	3248	1868	238	1399	401	546	59	673	57	153	23	133	40	15	23	11	10	62	45	21	6	38	3	2	7	3	2	8	1	1	2	0	2	1	1	6	1	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7503	6296	3940	2259	782	1575	638	740	273	733	179	183	106	161	94	59	62	51	32	83	47	45	25	48	10	9	11	9	11	9	2	8	5	2	2	1	1	6	2	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	3778	5166	3281	1851	233	1370	428	592	66	668	63	138	21	131	42	11	22	11	13	67	36	29	8	41	3	3	7	3	2	7	2	0	2	0	1	1	1	6	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7403	6116	3904	2152	788	1523	626	710	281	669	181	188	109	185	79	54	69	47	40	83	45	41	20	35	19	10	7	5	9	11	3	4	3	0	1	0	1	10	2	7	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	3665	4922	3244	1704	227	1320	421	571	66	603	61	132	18	157	31	10	25	8	13	64	34	32	5	29	5	4	4	2	2	7	3	0	1	0	1	0	0	10	1	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7301	5662	3557	2008	780	1365	611	710	275	578	180	181	116	176	82	58	59	46	37	82	37	43	19	22	20	8	6	4	7	11	5	3	1	0	1	0	1	8	1	9	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	3434	4425	2891	1537	213	1148	406	558	60	508	56	112	22	141	33	9	23	8	9	61	28	34	4	20	7	4	4	3	2	6	3	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7150	5198	3255	1956	782	1256	569	608	273	601	175	171	120	166	61	59	58	43	32	59	18	37	18	22	18	12	13	8	5	8	4	1	1	1	5	0	1	7	1	10	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3143	3911	2534	1458	203	1036	359	465	66	525	52	94	35	121	21	13	22	7	5	39	12	29	6	17	7	4	8	3	1	2	1	0	0	0	4	0	0	7	0	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7031	4757	2931	1831	821	1079	519	588	265	555	162	195	119	143	69	56	53	40	26	47	23	32	22	25	21	12	18	7	4	7	4	2	2	3	6	0	1	6	0	4	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2934	3449	2165	1304	210	852	298	426	66	475	46	119	33	89	26	14	21	8	6	28	17	23	7	18	11	5	10	3	0	2	1	1	1	0	4	0	0	6	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6958	4695	2984	1809	855	1105	534	571	279	505	152	207	114	155	64	58	49	36	29	48	19	31	21	26	15	13	20	9	5	6	2	2	6	3	8	1	1	3	0	4	2	0	0	0	1	1	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	2
0.03	south40_active	80	2917	3412	2216	1288	225	867	295	422	67	421	39	129	32	107	19	18	14	6	9	25	12	24	7	19	6	6	9	3	2	2	1	2	2	0	6	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
