label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62
0.03	north17_active	80	1639	505	420	535	776	356	297	330	185	42	27	103	65	84	18	35	9	18	17	8	9	1	9	4	5	2	6	1	1	2	17	0	3	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
0.03	north18_all	80	3224	1178	815	890	1227	609	437	521	281	85	71	153	89	93	40	41	27	21	32	14	17	9	22	9	7	3	9	2	3	3	18	2	4	9	5	2	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
0.03	north18_active	80	1608	515	404	536	808	397	281	375	186	43	24	82	57	65	19	31	12	13	22	7	7	2	18	5	5	1	6	1	0	1	13	1	4	4	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
0.03	north19_all	80	3272	1220	797	843	1266	679	446	502	272	80	75	179	71	88	40	50	26	20	28	15	13	8	26	9	9	6	10	3	7	4	13	2	4	8	5	1	5	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0
0.03	north19_active	80	1666	555	394	503	831	457	271	356	180	41	24	110	43	56	17	37	10	12	22	13	2	3	20	5	7	2	7	2	5	1	10	1	4	3	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
0.03	north20_all	80	3339	1219	806	797	1354	672	436	524	233	92	68	170	69	109	41	51	22	20	25	17	18	10	20	7	5	7	10	2	7	4	13	4	4	5	1	1	8	2	0	2	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0
0.03	north20_active	80	1695	575	386	464	911	434	244	365	141	46	26	110	38	72	18	35	10	12	18	14	6	4	17	4	5	2	6	1	5	0	9	3	4	1	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0
0.03	south21_all	80	2733	3724	845	477	819	453	235	179	128	108	87	53	137	49	35	47	14	30	19	29	18	9	10	6	6	9	14	5	3	3	11	1	1	4	3	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0
0.03	south21_active	80	1212	2417	411	227	514	278	129	84	63	57	39	33	88	30	17	33	7	21	9	15	12	5	6	5	3	3	11	2	2	2	8	1	1	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0
0.03	south22_all	80	2647	4255	875	457	938	491	223	159	121	123	78	57	151	60	35	52	22	43	14	31	19	12	11	5	6	11	19	7	3	3	12	1	2	4	2	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
0.03	south22_active	80	1189	2801	436	212	591	303	115	75	60	62	34	30	103	39	20	36	12	32	8	11	15	8	6	3	3	6	14	2	1	2	8	0	2	4	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
0.03	south23_all	80	2613	4646	878	453	974	457	218	174	129	120	84	52	158	59	26	49	30	42	10	39	15	16	6	5	7	11	13	7	8	1	8	2	2	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
0.03	south23_active	80	1169	3097	443	202	630	269	122	84	63	58	43	23	102	37	15	31	17	29	6	17	11	13	4	3	3	6	9	2	2	1	6	1	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
0.03	south24_all	80	2615	4843	894	430	1053	487	250	162	117	113	91	63	147	80	22	54	32	48	16	34	19	14	10	9	16	12	15	8	8	2	2	3	2	3	1	3	1	2	0	1	0	0	0	0	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1192	3226	444	173	667	283	132	78	54	65	47	27	92	48	13	34	20	29	6	14	13	12	7	3	5	8	9	3	2	1	1	2	2	1	0	1	1	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2632	4775	885	453	1047	485	263	166	105	99	84	61	134	86	19	60	33	38	21	32	17	10	12	13	16	8	19	7	8	2	9	3	1	3	0	3	2	1	0	1	0	0	0	0	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1211	3154	454	189	710	292	140	83	41	56	47	27	88	57	12	39	21	21	8	17	11	8	7	7	4	5	13	4	3	0	6	3	1	1	0	1	1	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2636	4814	831	448	1023	462	283	168	93	94	68	72	113	96	27	57	25	33	25	28	16	7	10	13	16	7	19	5	5	7	15	3	1	4	0	2	3	0	0	1	0	0	0	1	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1210	3166	448	195	667	285	150	88	31	58	30	33	75	58	13	38	15	19	10	12	11	5	7	7	2	4	14	3	2	5	13	3	1	1	0	1	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2688	4791	886	491	1087	495	268	171	100	94	67	71	137	86	30	67	25	31	25	26	15	5	7	7	10	4	16	4	5	6	17	2	0	2	0	2	3	0	0	0	0	0	0	1	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1243	3121	491	222	731	318	141	89	43	53	36	37	95	52	13	47	14	21	13	10	13	2	3	5	0	3	14	2	4	5	13	2	0	1	0	2	1	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2713	4724	878	462	1064	489	272	163	104	115	72	75	117	66	34	65	22	34	26	21	14	6	6	11	8	7	18	3	7	6	10	2	1	2	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1248	3090	483	206	683	310	144	87	48	67	35	41	77	39	14	50	14	24	12	9	12	4	2	6	2	6	14	2	5	5	8	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2730	4824	910	471	1084	514	274	181	111	118	76	67	118	59	35	74	29	42	22	23	13	8	5	10	4	7	6	10	5	12	3	1	2	2	1	4	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1253	3152	477	205	716	321	152	94	57	64	42	34	77	32	16	58	16	31	10	11	9	6	2	5	2	6	4	8	3	5	1	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2704	4767	870	464	1082	500	271	167	117	122	71	56	111	75	25	69	34	38	15	28	15	15	10	10	6	5	6	10	5	14	1	1	2	1	1	4	0	0	1	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1210	3109	441	192	717	282	143	84	61	65	36	32	75	44	14	54	19	25	4	13	8	8	7	5	4	3	4	8	3	6	1	0	0	1	0	2	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2797	3737	835	475	797	424	276	178	138	105	76	59	82	75	28	43	27	28	19	22	14	4	8	10	7	3	12	3	10	9	5	4	3	2	0	0	1	1	0	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1314	2421	408	219	484	246	126	85	56	54	37	27	47	40	14	32	11	19	11	12	11	3	4	7	4	0	9	2	7	9	2	2	0	0	0	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2779	4029	831	484	863	464	270	170	140	106	88	57	85	81	28	51	24	34	16	23	12	6	6	4	7	5	16	6	10	10	5	2	3	2	0	1	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1276	2598	400	220	528	274	143	81	57	51	46	25	46	49	13	33	11	16	9	15	8	4	2	4	5	1	12	5	7	10	2	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2710	4433	837	472	978	492	252	162	126	105	92	56	100	70	28	45	24	38	11	28	22	7	7	7	5	3	10	3	5	7	3	2	3	6	0	1	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1204	2909	442	207	628	301	145	79	50	58	53	22	60	48	13	23	10	18	4	18	14	4	4	5	4	1	7	3	3	6	2	2	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2679	4698	903	497	1094	529	230	160	128	102	95	48	122	66	24	43	27	39	9	24	15	6	11	10	5	3	11	5	5	8	1	2	2	5	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1162	3152	490	214	720	345	129	80	54	54	48	21	77	41	10	18	11	23	4	16	7	3	6	5	4	2	8	5	3	5	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2652	4701	876	473	1067	511	254	138	117	104	95	50	102	53	32	41	29	38	12	24	22	6	12	10	7	6	6	6	3	12	2	1	3	6	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1174	3264	480	208	733	313	139	78	53	56	50	25	67	27	13	22	12	29	8	16	12	3	7	4	6	5	5	4	1	5	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2710	4582	929	496	1081	474	257	162	117	96	100	47	112	70	32	50	30	39	16	31	19	6	11	9	6	10	7	13	2	12	6	0	1	5	2	0	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1181	3113	493	214	695	311	144	92	53	48	56	24	77	40	12	31	16	31	9	26	12	5	7	4	5	9	4	6	1	6	6	0	0	4	0	0	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2748	4574	906	480	992	497	259	167	126	98	97	41	92	74	40	60	28	33	19	32	24	10	12	7	6	11	7	17	6	9	6	2	1	5	1	0	0	0	0	5	0	6	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1209	3082	486	202	660	333	150	93	63	42	55	23	54	46	14	38	17	23	8	26	18	7	5	2	6	8	5	10	6	3	6	1	0	4	0	0	0	0	0	4	0	6	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2740	4652	885	462	1025	488	258	182	142	99	93	37	107	75	39	65	28	33	21	28	20	9	12	6	5	11	9	17	10	8	5	2	1	6	3	0	0	0	0	5	0	6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	1219	3019	461	187	693	335	153	97	75	42	51	18	64	45	17	44	17	20	6	21	15	5	5	4	4	9	5	11	9	2	5	1	1	5	2	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	2691	4710	905	448	1066	505	270	185	141	107	100	47	138	67	34	64	35	28	18	27	22	9	18	7	5	7	9	11	10	7	0	4	1	4	2	0	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	1220	3070	490	198	721	329	157	101	75	48	53	25	89	40	17	44	19	16	5	17	11	5	9	6	3	5	5	7	9	2	0	3	1	2	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	2646	4815	902	456	1118	493	265	183	141	107	92	53	136	75	38	60	34	32	18	21	18	8	14	9	7	5	12	8	18	6	5	3	2	8	2	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	1208	3199	481	215	750	317	146	105	70	49	41	29	87	45	23	41	16	18	8	13	5	2	7	5	5	5	6	4	15	3	5	3	1	6	2	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
