label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	35599	14455	8462	6760	3960	2038	4978	1593	735	512	616	318	393	154	295	88	84	58	140	57	34	39	21	11	11	23	3	1	3	1	4	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	6248	2649	3493	4528	2354	490	4622	1175	322	155	427	147	293	30	249	29	50	14	129	32	19	28	7	9	8	20	1	0	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	35670	14515	8263	6733	3950	2057	5121	1628	697	525	587	336	362	156	270	81	82	59	115	49	31	32	17	27	8	27	5	5	2	1	2	2	2	1	0	2	1	0	1	0	0	0	1	0	0	2	0	0	0
0.03	north2_active	80	6344	2667	3452	4481	2369	505	4768	1198	307	151	407	174	265	29	228	26	54	18	105	26	18	24	8	26	5	24	3	4	0	0	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
0.03	north3_all	80	35806	14578	8227	6760	3854	2087	4905	1685	714	510	563	320	416	165	268	80	78	55	127	35	36	21	15	29	13	17	7	6	1	1	8	1	1	1	0	3	1	0	1	0	0	0	1	0	0	2	0	0	0
0.03	north3_active	80	6372	2716	3448	4486	2318	527	4531	1250	320	156	406	168	309	28	233	22	48	19	115	18	19	18	8	26	11	15	6	6	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
0.03	north4_all	80	35866	14341	8206	6667	3886	2108	4979	1658	717	507	588	315	382	165	259	71	76	47	119	41	31	22	12	26	14	34	6	6	2	0	8	0	1	1	0	2	3	0	2	0	0	0	1	0	0	2	0	0	0
0.03	north4_active	80	6417	2614	3508	4449	2361	543	4592	1217	308	168	443	171	289	27	224	20	46	19	109	25	15	18	9	24	11	31	5	6	0	0	6	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0
0.03	north5_all	80	35633	14280	8291	6855	3791	2107	4927	1681	760	526	584	309	398	172	299	71	53	48	129	42	28	30	14	9	12	37	6	9	1	0	8	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	6333	2579	3530	4626	2290	535	4541	1235	323	172	432	159	299	31	262	22	29	21	115	22	13	26	8	7	8	34	4	9	0	0	6	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	35469	14229	8347	6887	3850	2137	4800	1637	776	518	613	298	332	150	285	70	64	46	127	48	15	41	18	12	11	33	8	10	3	1	3	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	6299	2557	3510	4744	2331	529	4427	1186	312	180	456	159	258	29	252	19	33	16	110	25	10	37	7	9	7	30	5	10	0	0	2	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	35333	14222	8305	6946	3773	2137	4707	1655	764	527	592	306	352	144	269	82	67	53	116	36	16	46	18	12	5	21	9	14	4	2	6	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	6264	2577	3437	4768	2269	542	4332	1210	320	177	438	162	277	28	242	23	35	18	100	16	11	40	7	9	2	17	5	14	0	1	5	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
