label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44
0.03	south27_all	80	35784	14206	16061	4555	4591	2591	1510	1598	768	1056	835	469	492	317	400	107	73	67	31	20	30	29	29	13	13	5	4	6	6	3	9	0	5	12	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8675	2936	13125	948	3258	1442	613	1120	256	867	720	377	423	266	375	55	37	34	11	4	19	23	13	3	8	4	1	4	2	3	8	0	5	11	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	35698	14204	15942	4662	4633	2519	1496	1633	768	1014	799	484	500	318	380	106	72	56	28	25	29	25	25	11	10	3	3	4	5	3	9	1	5	12	1	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	8770	2941	13039	965	3328	1371	610	1136	238	802	677	373	443	271	357	55	33	31	13	4	17	19	14	3	6	3	0	3	1	2	8	1	5	11	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	35657	14306	16023	4644	4590	2523	1521	1580	775	990	782	523	510	388	338	104	79	51	33	28	23	23	28	13	14	2	4	4	3	1	8	3	1	3	0	0	0	1	0	1	0	1	0	0	0
0.03	south29_active	80	8704	3012	13118	939	3307	1383	599	1070	248	753	665	407	453	342	309	50	36	27	13	7	15	15	16	2	5	2	0	2	1	0	7	3	1	2	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	35657	14390	16208	4632	4630	2506	1499	1504	747	958	829	581	507	370	389	95	66	50	41	34	24	18	21	9	11	5	4	5	1	5	3	4	0	1	1	0	0	1	0	1	0	1	0	0	0
0.03	south30_active	80	8656	3050	13351	945	3374	1378	588	1034	241	713	709	476	445	320	343	38	28	30	12	7	16	11	10	1	2	4	0	2	1	4	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_all	80	35834	14501	16401	4595	4870	2505	1477	1549	687	972	922	505	439	383	436	115	76	57	39	35	22	22	13	13	7	17	6	8	6	1	6	2	1	0	17	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	8680	3016	13532	961	3445	1406	623	1055	196	776	816	398	338	338	407	57	34	27	11	5	10	14	5	2	1	7	0	7	0	1	0	1	1	0	17	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	35877	14416	16345	4625	4856	2548	1503	1540	720	987	899	499	405	358	404	113	86	58	35	36	25	23	12	9	6	17	6	4	1	1	5	1	2	1	0	1	0	0	0	0	1	0	0	1	0
0.03	south32_active	80	8751	3058	13407	1005	3474	1406	636	1080	212	808	796	381	332	311	375	56	37	30	11	6	10	16	7	1	1	6	0	3	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35718	14407	16592	4690	4896	2637	1500	1488	741	950	949	448	417	365	398	107	74	58	30	33	27	24	13	8	7	11	6	6	1	5	1	1	1	3	0	1	0	0	0	0	1	0	0	1	0
0.03	south33_active	80	8713	3095	13652	1016	3556	1476	619	1086	225	766	843	352	343	318	371	54	32	32	9	8	11	16	6	3	4	6	1	4	0	4	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35638	14501	16587	4707	4962	2598	1481	1521	746	997	905	438	421	416	394	87	74	64	34	29	24	29	12	6	9	8	7	5	1	7	1	2	1	6	0	1	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	8615	3096	13661	1021	3625	1449	591	1113	209	792	803	337	340	363	362	41	31	32	5	10	15	21	6	2	7	1	2	3	0	6	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	35853	14540	16751	4736	4817	2599	1483	1556	731	970	838	439	391	411	400	92	75	59	37	28	27	26	11	9	11	6	6	5	2	9	0	3	3	6	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	8571	3026	13765	994	3562	1470	561	1129	210	773	732	313	322	356	364	45	31	31	6	11	18	21	3	2	6	1	2	3	0	7	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	36110	14410	16214	4734	4780	2538	1465	1629	722	947	813	452	426	404	411	95	82	49	38	23	27	19	16	11	10	9	3	3	3	6	0	2	3	5	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8693	2956	13314	994	3516	1429	551	1168	213	743	704	339	345	351	380	46	32	26	5	10	20	15	4	2	5	3	2	0	1	5	0	1	1	5	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	36182	14331	16266	4717	4649	2480	1510	1740	750	1065	930	488	413	423	422	92	71	43	44	24	20	17	18	10	8	5	1	2	3	3	1	1	4	0	3	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8712	2914	13435	989	3408	1368	581	1243	231	871	820	369	326	375	391	43	30	27	8	4	15	12	3	1	4	3	0	0	1	2	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	35984	14336	16085	4699	4770	2483	1498	1765	752	1042	882	503	418	420	453	112	76	53	50	25	16	18	17	9	7	6	2	3	2	1	2	1	3	0	3	1	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	8682	2975	13297	979	3474	1406	579	1245	235	853	770	378	327	380	426	54	30	32	10	8	12	13	2	2	4	3	0	1	1	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	35722	14346	15827	4714	4680	2392	1496	1780	756	1074	949	491	411	407	409	112	75	63	51	29	16	20	20	8	8	5	3	5	2	1	4	0	2	0	3	1	0	0	0	0	0	0	2	0	0
0.03	south39_active	80	8661	2998	13067	986	3383	1369	601	1287	231	859	833	380	329	356	382	53	34	38	11	8	10	13	3	1	5	3	0	3	0	0	3	0	1	0	3	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	35718	14325	16153	4670	4734	2366	1490	1672	751	1062	824	466	468	321	458	121	70	72	45	29	18	22	18	9	12	5	3	4	5	1	3	1	1	2	3	0	0	0	0	0	0	0	2	0	0
0.03	south40_active	80	8837	2989	13345	992	3430	1367	593	1223	223	836	712	349	397	268	430	55	28	42	11	10	9	14	7	2	6	1	0	3	0	0	3	0	1	1	3	0	0	0	0	0	0	0	0	0	0
