label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north7_active	80	30142	7154	3874	3251	1584	1124	942	1206	296	411	162	140	146	104	56	38	59	26	18	23	28	14	5	9	3	2	4	0	3	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	51397	14283	7820	5744	3039	2203	1627	1907	646	635	315	298	262	184	98	93	103	52	32	32	27	21	15	17	6	4	4	3	3	2	0	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	30082	7109	3924	3167	1543	1154	899	1210	299	364	146	160	155	100	48	39	69	27	18	14	18	9	4	11	4	2	3	0	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	51182	14348	7675	5705	3089	2187	1627	1931	632	610	336	319	265	163	99	98	115	50	39	26	30	25	13	13	8	10	3	4	4	1	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	29731	7175	3803	3142	1540	1114	894	1206	293	330	152	185	144	80	46	41	73	28	20	12	19	10	4	8	4	8	2	2	3	1	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	51483	14481	7786	5794	3170	2232	1701	1918	662	611	352	355	248	168	90	92	117	46	43	37	41	44	14	9	11	13	3	6	2	2	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	29927	7198	3864	3149	1627	1145	927	1172	290	350	171	206	141	88	47	40	75	24	20	15	25	22	7	6	6	9	2	3	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	57919	15613	8350	6294	3458	2280	1914	2204	664	749	337	330	273	180	116	100	120	46	52	30	41	36	7	33	5	3	3	6	1	5	1	0	3	3	1	0	6	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	34810	8098	4337	3577	1847	1272	1062	1385	311	439	145	151	141	89	57	50	75	19	29	11	30	25	2	23	4	2	1	0	0	3	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	57732	15628	8334	6133	3481	2355	1909	2094	646	752	308	339	264	164	132	103	111	55	47	28	32	26	12	35	7	3	5	6	9	6	2	0	3	1	1	0	6	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	34580	8062	4300	3523	1887	1286	1082	1288	308	431	141	155	143	87	62	53	71	21	31	9	23	13	7	26	4	2	2	0	8	4	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	56620	15200	8332	6144	3477	2329	1924	2125	640	726	327	324	274	164	133	92	111	57	52	30	36	26	10	28	10	5	5	4	9	6	2	0	2	4	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_active	80	33657	7832	4291	3473	1864	1233	1096	1355	310	414	146	164	150	84	67	46	74	23	34	12	25	12	6	19	6	3	2	0	8	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	54906	14755	8163	5864	3445	2298	1833	2121	622	727	319	312	275	174	123	94	102	60	44	27	31	18	9	13	11	3	5	2	8	5	2	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	32286	7505	4138	3256	1834	1230	1038	1350	299	418	139	152	154	83	64	48	67	32	24	13	21	8	6	9	6	2	3	0	8	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	53313	14423	7920	5835	3261	2287	1762	2006	618	740	340	314	267	178	109	79	96	48	49	23	32	20	8	9	11	4	4	2	0	4	1	0	1	6	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	30960	7181	4019	3177	1715	1188	986	1303	289	435	147	160	155	82	62	40	52	28	25	13	21	10	2	5	6	2	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	51987	14364	7785	5763	3083	2247	1741	1992	612	707	325	310	244	182	107	81	95	49	52	23	27	22	12	9	10	5	6	4	0	1	0	0	1	7	1	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north16_active	80	30068	7104	3938	3128	1582	1168	932	1259	284	409	137	156	133	86	50	44	54	29	29	13	16	14	5	7	4	3	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	53936	14949	7964	6075	3156	2281	1775	2043	636	714	328	321	229	174	96	85	113	54	46	29	27	17	13	13	7	8	7	6	3	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_active	80	31699	7490	4079	3420	1581	1205	947	1220	277	413	144	169	119	83	47	43	56	32	27	16	20	9	7	11	1	3	3	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	56132	15421	8229	6242	3197	2341	1859	2078	620	746	334	321	223	178	97	76	125	53	49	28	35	25	13	14	9	7	8	6	5	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north18_active	80	33493	7850	4243	3598	1649	1247	1004	1275	285	430	143	173	116	88	43	35	70	27	33	14	24	14	9	13	2	2	4	2	5	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	58207	15570	8419	6486	3333	2424	1950	2176	641	730	315	333	261	189	105	92	145	51	47	39	35	26	14	15	8	16	6	5	7	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north19_active	80	35038	8093	4331	3785	1757	1309	1118	1345	297	410	144	178	148	97	57	41	84	25	33	21	24	14	9	11	3	3	4	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	58111	15680	8432	6472	3373	2467	2097	2100	641	727	323	327	291	208	115	90	131	47	42	40	34	28	14	16	8	15	7	2	4	1	1	0	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	35000	8107	4292	3673	1830	1386	1213	1322	308	405	143	171	176	106	60	42	77	20	22	22	18	16	7	12	4	5	3	1	4	0	1	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	61312	13769	13219	8093	3037	1863	2233	970	921	484	382	425	224	243	125	91	116	77	58	41	24	32	19	6	5	31	2	3	2	1	4	2	0	1	2	1	0	3	1	2	0	0	0	0	0	0	1
0.03	south21_active	80	37437	6610	8009	4964	1483	872	1377	482	525	223	211	249	112	152	56	39	60	41	30	20	12	15	10	1	1	24	0	1	2	1	3	1	0	0	1	0	0	3	0	2	0	0	0	0	0	0	1
0.03	south22_all	80	63314	13939	13943	8446	3059	1842	2338	1032	947	481	389	475	220	251	124	89	128	78	59	65	31	28	15	3	6	24	2	3	5	1	2	1	0	1	1	1	0	0	0	3	0	0	0	0	0	0	1
0.03	south22_active	80	38921	6735	8578	5172	1504	854	1419	499	530	220	206	282	110	159	58	41	82	46	31	34	16	15	9	1	1	19	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
0.03	south23_all	80	61119	13660	13370	8045	2925	1811	2307	1010	953	493	354	467	192	225	117	82	119	67	61	79	27	29	15	4	7	20	4	5	5	1	1	1	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south23_active	80	37166	6448	8102	4855	1455	830	1392	466	513	229	180	269	98	135	61	38	66	46	36	47	12	23	11	1	1	17	1	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_all	80	58611	13410	12619	7776	2902	1766	2244	981	914	480	345	438	183	221	105	88	128	57	58	98	28	23	17	7	9	22	3	4	6	1	1	1	3	2	1	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south24_active	80	35213	6270	7608	4630	1398	807	1359	464	492	217	160	265	99	126	47	41	69	37	34	59	13	20	13	1	3	17	1	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south25_all	80	56563	13277	11895	7437	2934	1802	2136	958	852	482	319	427	184	199	104	97	107	64	60	84	27	29	14	11	9	7	4	4	4	2	2	0	3	1	1	0	0	0	0	1	0	3	0	0	0	0	0
0.03	south25_active	80	33658	6161	7112	4363	1391	804	1245	440	459	217	150	241	101	110	47	48	47	40	34	57	17	25	10	2	2	4	1	2	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south26_all	80	55825	13066	11746	7305	2866	1750	2067	939	801	486	358	382	207	197	107	101	87	65	52	56	26	40	15	10	9	10	6	2	3	2	1	0	3	0	1	0	1	0	0	1	0	3	0	0	0	0	0
0.03	south26_active	80	33352	6046	6968	4316	1376	746	1218	456	430	212	163	207	117	99	52	47	35	39	30	33	15	24	12	3	5	5	2	1	1	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
0.03	south27_all	80	55984	13226	11828	7449	2857	1788	2190	919	788	494	360	380	199	201	97	93	80	72	47	49	25	36	16	8	10	8	3	2	2	3	1	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0
0.03	south27_active	80	33275	6186	6955	4408	1379	764	1307	448	434	231	172	208	114	114	55	42	42	40	24	31	18	18	12	3	6	4	1	1	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
0.03	south28_all	80	55379	13126	11848	7398	2870	1725	2109	960	784	483	366	394	180	199	99	79	82	75	43	53	21	34	15	6	13	6	3	2	1	5	1	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0
0.03	south28_active	80	32955	6126	6992	4422	1388	736	1199	460	440	224	178	227	104	113	56	34	36	39	21	36	10	17	12	3	9	3	1	2	0	4	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
0.03	south29_all	80	56499	13223	12070	7535	2884	1750	2159	973	750	484	350	444	182	188	101	82	90	65	38	64	16	26	14	7	12	9	3	2	1	3	5	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	33718	6145	7120	4556	1365	760	1192	481	426	230	167	264	93	114	55	38	42	37	16	44	6	15	8	2	9	7	0	2	1	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	58937	13570	12700	7761	2923	1785	2181	1035	807	482	341	463	206	199	90	83	101	65	47	64	17	29	14	10	10	12	4	1	1	2	5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	35719	6362	7562	4731	1419	771	1229	515	453	226	160	288	101	113	46	39	55	44	22	41	5	21	8	4	8	11	0	1	1	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	62941	13926	14053	8402	3022	1797	2491	1073	905	515	373	441	214	231	98	66	110	81	65	58	20	30	21	20	11	7	6	2	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	38890	6889	8440	5231	1481	844	1514	553	501	247	197	258	110	125	57	23	68	47	31	37	9	16	14	8	3	6	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	63619	13962	13938	8468	3088	1817	2525	1046	925	506	374	456	220	211	109	79	130	61	59	63	23	35	20	19	7	11	4	2	0	2	2	1	2	1	1	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south32_active	80	39353	6854	8545	5323	1552	825	1500	524	545	248	206	268	106	111	59	33	71	43	28	43	11	22	16	7	2	9	1	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south33_all	80	62415	13854	13449	8105	3029	1843	2371	1038	899	503	394	467	212	212	121	88	116	56	57	75	24	39	20	18	9	10	6	3	0	2	2	4	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_active	80	38311	6635	8257	5026	1476	818	1413	509	526	244	214	272	108	107	62	37	61	40	25	51	11	24	12	9	3	7	2	2	0	1	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	59847	13595	12951	7782	2910	1810	2262	1024	874	478	385	475	211	177	125	91	107	68	43	69	20	33	17	19	8	15	4	3	2	3	5	3	3	2	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_active	80	36510	6444	7944	4734	1413	792	1333	499	525	224	197	307	101	93	64	35	47	45	25	47	8	16	9	11	2	11	2	2	1	2	3	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	57018	13513	12161	7460	2802	1806	2149	1007	802	470	361	484	216	183	132	83	93	76	45	61	19	26	17	23	8	12	5	5	2	2	5	5	2	4	1	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	34139	6233	7337	4483	1350	824	1275	505	450	198	168	320	103	108	62	35	47	45	27	44	7	11	9	13	1	8	3	1	1	1	2	2	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	55628	13180	11929	7374	2701	1717	2123	973	802	461	366	448	214	195	124	74	86	84	46	49	17	22	15	19	7	13	3	6	3	1	6	3	2	3	0	1	1	0	1	0	0	0	1	0	0	0	0
0.03	south36_active	80	33119	6080	7026	4403	1276	779	1256	484	427	182	163	297	102	119	61	39	58	47	28	34	6	7	10	10	1	8	2	1	1	1	2	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	56057	13082	11860	7471	2789	1754	2249	990	761	471	366	440	210	197	123	78	97	84	45	49	20	26	20	16	5	14	3	4	3	1	4	3	2	2	2	0	1	0	1	0	0	0	1	0	0	0	0
0.03	south37_active	80	33245	6017	6978	4405	1304	819	1320	500	399	190	172	286	103	130	60	42	61	48	25	37	9	18	15	10	1	8	2	0	1	1	1	0	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	56427	13077	12128	7411	2817	1780	2298	968	811	464	348	416	188	195	96	80	99	78	47	50	19	31	17	11	4	16	3	3	2	1	3	3	0	2	2	0	1	0	1	0	0	1	1	0	0	0	0
0.03	south38_active	80	33407	6015	7144	4320	1290	816	1380	486	439	203	168	248	91	123	44	38	65	51	29	39	10	24	13	7	2	9	2	1	0	0	1	1	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south39_all	80	58775	13387	12579	7716	2931	1790	2372	1002	863	455	362	466	189	183	96	82	138	56	38	74	16	42	15	6	3	11	3	3	1	1	2	1	0	1	2	0	1	0	0	0	0	1	1	0	1	0	0
0.03	south39_active	80	35107	6303	7597	4544	1366	827	1406	514	483	230	189	266	100	106	50	35	86	36	19	62	7	30	14	3	1	7	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	60741	13612	13118	8063	3027	1810	2331	999	875	473	369	486	193	199	101	87	116	44	40	69	14	48	17	10	5	6	2	3	0	1	1	2	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0
0.03	south40_active	80	36478	6526	8042	4930	1460	832	1405	540	472	244	195	291	103	116	53	40	71	25	22	51	8	35	13	5	1	3	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
