label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53
0.03	north1_all	80	3827	1768	866	1117	397	238	651	151	116	105	80	59	58	37	36	61	15	17	8	36	40	6	13	6	10	7	7	8	0	1	2	4	2	1	0	0	1	3	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	2046	990	438	733	199	108	412	82	58	51	51	31	27	19	19	33	6	13	4	28	27	3	8	3	5	6	2	5	0	0	2	0	2	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	3863	1706	873	1112	406	234	596	150	112	97	72	61	57	30	33	59	12	17	14	43	44	5	12	6	4	8	7	9	1	1	4	3	2	3	0	1	1	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	2108	924	431	725	204	108	385	81	51	44	43	28	28	12	20	24	5	8	5	34	29	4	8	4	3	6	3	6	1	1	3	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	3827	1683	863	1086	413	239	642	162	116	94	82	76	64	25	35	59	11	15	13	52	45	10	13	7	4	7	7	6	1	1	3	3	1	3	0	1	1	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	2033	918	426	693	219	112	439	89	59	45	49	42	29	11	17	25	6	7	4	39	32	6	11	4	3	6	4	3	1	1	2	1	0	2	0	1	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	3727	1709	843	1141	399	245	608	165	130	98	94	61	52	31	36	44	17	17	15	43	35	9	17	5	5	4	6	5	1	1	4	5	1	2	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	1978	925	415	708	208	110	412	85	65	41	43	36	28	14	18	21	12	5	5	28	22	5	15	2	3	2	4	3	1	1	3	1	0	2	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	3762	1736	845	1128	375	247	673	167	139	103	97	58	51	34	43	35	21	21	21	45	22	10	23	5	6	4	6	6	2	0	2	5	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_active	80	1973	946	424	714	190	117	453	85	72	49	43	35	30	18	14	18	16	5	7	30	17	6	20	2	3	3	6	1	1	0	2	1	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	3748	1702	818	1088	344	246	674	179	135	107	103	63	53	39	43	40	27	18	18	33	29	6	22	4	8	4	7	4	1	1	4	3	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1977	948	408	687	172	116	434	99	76	52	48	40	29	18	22	19	20	5	7	21	17	3	17	1	3	3	7	1	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	3734	1684	801	1106	341	249	674	186	110	111	103	69	62	39	39	51	23	17	16	47	28	6	18	4	7	7	10	7	2	1	3	0	2	1	0	1	0	5	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1974	927	397	718	160	132	436	113	69	61	53	38	36	18	19	31	17	5	6	23	14	5	11	1	2	6	10	4	1	0	0	0	0	1	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	3701	1711	798	1121	359	238	664	179	102	115	115	64	67	41	29	56	26	13	19	38	32	7	22	4	7	7	10	7	2	2	3	0	2	2	0	1	0	3	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1962	948	382	691	170	124	433	102	69	59	61	33	41	19	19	31	17	6	7	18	22	5	13	0	2	5	9	6	1	1	0	0	0	1	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	3653	1745	810	1128	405	233	680	195	98	118	119	78	55	38	27	54	29	13	20	36	28	8	24	4	6	5	7	7	1	1	2	0	3	2	0	1	0	0	0	1	0	4	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1967	959	405	699	206	124	462	106	61	52	62	40	37	18	15	34	14	5	12	17	21	4	14	0	2	3	6	6	1	1	0	0	1	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3740	1739	790	1105	399	229	648	185	106	121	116	73	59	36	22	52	24	12	21	28	22	6	31	5	6	7	7	5	0	3	0	2	1	3	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	2055	956	390	658	196	111	445	92	55	57	62	36	39	19	8	31	8	5	12	23	16	1	15	2	1	3	6	4	0	2	0	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3981	1664	838	1101	392	282	685	144	134	96	103	67	53	28	31	73	15	20	18	47	43	10	19	5	6	7	5	3	2	2	1	6	5	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	2144	928	429	748	212	163	444	59	76	54	63	35	30	13	16	36	10	8	11	22	28	3	15	3	1	2	4	2	1	1	0	6	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	3967	1668	790	1079	392	267	651	158	146	101	93	68	63	29	34	61	16	16	19	51	36	8	25	6	4	6	3	3	2	2	1	2	5	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	north12_active	80	2112	921	393	734	201	141	407	64	78	60	58	40	37	13	22	39	10	6	12	22	19	5	20	6	1	1	3	2	1	1	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	3895	1690	796	1063	421	266	648	157	143	107	89	58	56	32	41	72	17	11	17	25	32	7	11	7	4	4	0	2	2	1	0	3	4	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2092	934	399	686	219	130	410	73	72	60	55	32	31	11	23	45	9	5	13	15	22	5	9	5	1	1	0	1	1	0	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3916	1750	794	1073	418	258	626	172	156	127	88	60	62	34	39	69	14	7	17	23	36	8	11	7	2	5	0	3	2	0	0	2	1	0	2	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2159	984	389	679	217	134	400	84	67	71	51	32	40	14	23	53	8	3	10	3	24	7	8	4	1	2	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3919	1770	783	1102	419	269	643	163	161	138	97	59	52	36	41	77	16	6	15	27	45	5	5	5	2	4	6	6	2	1	0	6	1	0	1	0	0	4	0	2	0	4	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	2149	1020	390	697	219	135	434	87	70	75	55	28	33	13	20	55	12	4	8	4	18	4	3	0	1	2	5	3	1	1	0	5	0	0	1	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3933	1766	777	1092	409	269	583	165	152	133	114	58	48	40	27	64	16	9	13	36	33	9	5	3	5	3	8	8	2	1	0	7	1	0	0	0	0	4	0	2	0	4	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	2147	1010	405	683	209	141	394	93	73	75	69	34	27	18	12	46	8	6	5	13	5	6	3	0	4	2	6	4	1	1	0	5	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3940	1775	765	1099	395	263	596	173	147	119	114	58	63	43	30	63	20	10	15	42	35	4	5	8	8	3	13	9	2	1	3	8	1	0	0	0	0	4	1	1	0	0	0	0	5	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	2134	1026	393	719	188	139	385	92	77	61	74	39	32	16	14	41	10	8	8	25	9	2	3	2	5	2	11	5	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3880	1710	802	1046	368	263	577	171	158	95	120	56	69	48	27	56	14	17	14	40	29	4	6	7	7	3	10	5	1	0	3	5	2	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2058	959	422	670	177	144	376	84	94	52	79	36	39	21	14	39	4	12	8	32	7	2	3	4	5	1	9	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3828	1735	770	1037	362	257	604	168	157	117	110	55	67	45	30	52	11	16	16	34	21	4	17	7	7	5	11	6	2	0	4	5	2	2	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2060	954	397	665	165	141	384	78	88	65	70	29	39	20	15	37	2	12	10	27	16	2	14	4	5	2	5	5	1	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3832	1755	787	1071	348	260	670	156	160	118	107	53	59	50	31	52	11	15	17	28	28	4	22	6	5	6	6	6	2	0	1	3	2	2	1	0	0	0	3	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2070	955	395	690	151	141	436	61	89	69	66	25	33	27	15	33	2	11	10	18	21	1	16	3	4	2	1	5	1	0	1	3	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3159	1451	731	795	331	249	357	163	151	99	81	66	34	33	23	42	17	11	11	16	7	3	6	2	6	2	8	2	3	1	1	1	0	1	1	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	1605	732	341	452	155	112	224	83	71	48	43	30	17	11	11	30	9	3	5	10	2	3	3	2	4	1	4	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3388	1559	740	836	341	263	450	161	160	109	92	60	57	36	28	38	17	14	12	38	19	5	7	3	7	3	8	2	4	1	0	2	0	1	1	0	0	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1766	793	355	499	165	122	285	86	78	55	47	30	37	12	16	29	13	5	6	29	10	3	6	2	6	0	4	2	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
