label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	north7_all	80	13633	4392	1985	1950	813	769	1299	694	606	254	238	196	252	434	120	117	104	85	61	85	65	96	43	38	50	66	37	25	25	25	31	16	77	16	21	13	23	10	16	9	31	11	8	2	22	4	6	2	7	3	2	2	0	3	3	3	2	3	0	3	1	0	0	2	1	1	0	0	0	1	1	0	2	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	11720	3370	1193	1460	307	440	1131	533	488	79	96	85	169	381	64	32	36	37	15	55	32	70	16	7	38	55	17	9	7	15	25	2	73	10	9	7	22	0	15	4	28	4	3	1	20	0	4	1	5	1	1	1	0	3	0	1	0	2	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	13677	4414	1959	2011	842	773	1270	742	631	268	225	218	246	477	113	116	98	89	58	88	64	99	57	34	43	85	37	17	19	28	32	16	68	14	22	14	26	10	15	7	36	14	8	2	18	5	4	4	9	3	1	1	1	10	3	5	2	1	0	3	5	0	1	4	1	0	0	0	0	1	4	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	11730	3316	1199	1541	318	455	1121	575	491	84	75	92	163	427	64	30	34	39	12	57	31	74	17	5	29	76	21	6	7	14	27	4	66	7	15	8	24	2	13	2	34	8	3	0	15	1	2	1	9	1	1	1	1	10	0	1	0	0	0	3	5	0	1	3	0	0	0	0	0	1	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	13627	4439	1870	1971	877	733	1299	742	689	270	227	233	256	459	139	124	102	84	57	93	65	116	61	42	43	69	31	15	22	29	27	25	55	18	19	24	35	9	13	8	34	8	7	3	16	4	4	3	9	4	1	2	2	10	2	5	1	5	0	2	6	0	2	4	0	0	0	0	0	1	4	4	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	5	0	0	0	0
0.03	north9_active	80	11753	3368	1132	1514	331	407	1134	561	543	83	73	92	170	416	70	31	31	34	11	60	28	97	21	5	30	57	18	6	10	17	23	6	53	10	14	17	31	2	12	4	33	6	3	1	13	1	2	0	9	2	1	1	1	10	0	1	0	2	0	2	6	0	2	3	0	0	0	0	0	1	3	3	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
0.03	north10_all	80	13385	4486	1874	1958	851	722	1270	717	770	297	237	246	268	472	143	123	104	99	67	87	66	101	63	38	38	72	32	15	22	26	28	23	33	25	19	22	34	8	13	7	29	10	4	6	13	5	6	6	11	3	3	5	2	10	2	4	1	7	0	1	5	0	2	4	0	0	0	0	0	0	3	4	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	5	1	0	0	0
0.03	north10_active	80	11521	3401	1097	1501	326	397	1096	544	615	95	76	97	184	426	67	29	26	39	14	53	25	80	22	6	25	62	23	7	11	14	23	8	31	16	16	17	27	3	11	5	28	6	1	4	10	2	2	0	11	1	3	4	1	10	0	0	0	3	0	1	5	0	2	3	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	4	1	0	0	0
0.03	north11_all	80	13887	4403	1836	2000	873	758	1401	664	681	257	255	209	273	444	153	113	105	107	93	84	78	90	54	41	46	84	47	35	35	46	52	18	140	22	20	14	17	9	24	11	23	9	4	2	18	14	9	5	5	3	12	4	0	8	3	2	4	0	1	2	1	1	1	1	1	0	1	1	0	2	1	1	0	0	2	0	0	1	0	1	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	1	0
0.03	north11_active	80	11944	3362	1098	1535	350	447	1235	504	553	61	105	97	202	380	74	33	24	40	25	48	40	74	23	14	25	71	24	11	19	31	44	4	128	15	6	10	11	2	20	3	20	4	0	2	18	10	3	2	5	2	8	3	0	8	2	1	2	0	1	2	0	1	0	1	1	0	1	0	0	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_all	80	13770	4466	1832	1982	873	727	1356	693	719	261	257	210	257	461	143	103	102	100	81	82	76	102	49	48	55	81	41	34	40	41	44	17	98	24	18	17	22	10	27	10	22	7	8	3	17	15	8	4	5	2	10	5	0	7	1	2	1	1	2	1	1	1	1	1	1	0	1	1	1	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	11839	3363	1097	1505	336	412	1200	528	596	64	100	98	192	398	68	29	26	41	28	47	38	85	20	16	35	67	21	9	19	32	39	2	86	17	5	13	15	3	25	5	18	5	1	1	17	9	4	2	5	1	7	3	0	7	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	13568	4432	1904	1981	866	721	1335	745	687	261	253	211	257	469	141	108	104	79	68	72	70	95	45	49	55	74	27	33	38	40	36	24	81	24	18	25	21	9	21	10	30	14	9	4	4	9	7	3	1	3	1	4	2	7	1	3	1	2	1	0	2	0	1	2	0	0	1	0	1	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	11678	3344	1128	1497	334	401	1172	582	562	66	96	101	188	410	73	27	30	28	28	37	36	77	18	16	33	62	11	9	18	30	30	4	74	15	11	18	13	3	19	5	25	9	3	1	2	5	4	2	1	1	0	2	2	7	0	3	0	0	0	0	2	0	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	13628	4383	1934	1968	864	719	1259	764	688	270	251	218	258	465	154	116	100	84	61	79	72	102	48	48	63	75	22	28	34	27	32	18	81	18	14	22	21	5	23	9	30	11	10	7	5	7	7	2	2	6	2	3	5	7	1	2	4	2	1	2	3	2	0	1	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	11735	3318	1145	1465	327	405	1076	587	578	69	91	96	175	413	74	25	34	27	24	38	36	79	24	13	46	63	9	10	11	18	24	3	76	12	10	16	14	3	22	5	25	7	3	2	2	2	4	2	2	1	0	1	4	7	0	2	0	0	0	2	2	2	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	13349	4445	1943	1945	840	721	1217	781	690	286	245	216	272	466	169	121	103	80	62	82	71	91	49	47	69	87	27	27	27	29	35	18	64	21	18	17	23	3	19	8	30	13	9	8	9	7	2	2	3	8	2	2	5	2	2	3	5	1	1	6	4	2	4	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north15_active	80	11437	3415	1124	1451	335	405	1024	588	569	76	93	96	176	412	77	26	26	26	22	37	34	69	24	9	53	74	13	11	10	20	25	4	62	14	15	10	13	1	16	4	24	6	3	2	4	3	0	1	3	2	1	2	4	2	1	2	1	0	0	6	2	2	3	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north16_all	80	13158	4444	1924	1905	837	697	1273	744	691	292	244	211	297	426	149	117	101	97	76	83	72	83	57	45	66	86	33	25	29	21	37	12	73	25	19	27	23	3	18	11	28	13	5	5	10	9	4	2	3	9	3	2	5	4	2	2	4	1	1	7	4	2	4	1	0	1	3	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north16_active	80	11325	3421	1112	1434	346	409	1069	567	563	81	87	86	190	370	65	26	22	35	24	44	38	61	30	8	50	72	15	12	8	12	27	1	70	18	15	16	13	1	15	6	20	5	0	2	4	5	1	1	3	4	2	1	4	4	1	1	1	0	0	6	2	2	3	1	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north17_all	80	13301	4499	1950	1889	811	706	1309	765	765	288	248	197	281	454	134	102	95	93	79	77	77	86	59	46	64	94	36	27	31	23	36	9	73	27	18	26	29	5	24	11	17	10	4	5	14	7	6	4	6	6	3	5	1	4	2	2	3	2	1	10	2	1	4	2	0	2	3	1	2	1	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north17_active	80	11432	3411	1132	1450	333	395	1110	582	634	81	83	82	181	402	56	21	19	36	23	44	42	59	31	9	46	76	16	11	9	13	26	1	70	20	14	16	19	2	20	6	9	1	0	1	10	4	4	2	5	3	3	2	1	4	2	1	1	1	0	9	1	1	3	2	0	0	3	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	north18_all	80	13582	4452	1909	1949	831	744	1296	748	778	284	240	203	261	474	145	103	101	100	97	78	87	102	55	40	56	83	34	27	29	22	30	15	62	24	17	22	28	7	24	11	15	12	3	4	16	4	8	3	4	3	3	11	0	4	4	2	4	2	2	6	0	1	2	2	0	1	3	0	4	0	0	1	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	11706	3396	1134	1480	349	418	1126	581	643	79	75	88	177	422	74	21	22	41	24	45	50	76	25	10	32	65	11	9	10	12	19	4	57	18	12	12	18	4	22	6	8	5	0	1	12	3	5	2	2	3	3	7	0	4	3	1	2	1	1	4	0	1	0	2	0	0	3	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	13836	4417	1953	1980	846	764	1263	718	724	282	252	216	262	482	145	111	95	87	87	74	75	106	48	40	56	77	23	24	41	27	30	17	60	14	18	22	25	12	17	7	8	10	3	3	14	4	9	3	5	2	5	9	4	3	3	0	3	4	2	6	0	1	3	2	0	1	0	1	4	0	0	2	2	0	0	1	2	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	11973	3424	1158	1510	347	433	1113	556	592	82	74	97	187	440	80	18	22	36	22	47	40	83	22	12	33	61	7	6	14	15	17	4	50	10	14	14	14	5	15	4	6	4	0	1	12	3	6	2	2	2	5	6	4	3	2	0	1	2	2	4	0	1	2	2	0	0	0	0	4	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	12841	4255	1862	1926	850	759	1130	668	621	283	253	222	241	392	156	102	112	94	71	75	75	88	44	44	45	68	20	27	39	28	31	20	51	14	16	12	17	10	17	6	6	9	5	3	7	4	7	3	3	1	5	8	4	5	2	1	2	2	2	2	0	1	3	2	0	1	1	1	2	0	0	1	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	10881	3211	1061	1444	326	416	983	510	491	76	70	94	165	341	92	16	28	37	17	42	36	68	11	11	27	52	4	5	13	15	19	4	43	11	12	8	10	3	16	3	5	5	0	1	5	3	4	2	1	1	5	5	4	5	1	0	1	1	2	0	0	1	2	2	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6732	2658	2335	1262	1122	841	1314	554	1017	302	220	184	200	221	284	302	83	154	73	158	141	63	69	58	41	62	154	47	62	25	33	15	31	18	12	13	8	20	49	6	6	9	7	1	8	3	2	3	2	2	5	1	2	0	4	2	3	1	1	2	3	1	1	1	1	0	0	2	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3948	1257	1641	708	739	500	1123	369	908	106	45	54	107	156	248	270	23	113	24	136	122	20	57	44	11	51	136	40	54	12	14	8	20	4	3	10	4	10	44	1	1	6	3	1	3	0	2	2	1	0	4	1	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6698	2584	2259	1259	1132	843	1297	548	989	289	246	191	200	269	251	322	84	192	89	157	130	62	71	54	48	53	156	48	66	38	32	14	28	10	8	17	5	21	44	5	4	9	7	1	7	4	2	3	0	2	4	1	3	1	4	2	1	2	2	0	3	2	1	1	1	1	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3942	1149	1566	705	771	511	1116	354	884	114	54	60	116	201	217	283	23	156	24	140	119	15	61	41	13	46	145	40	59	22	12	8	18	2	2	15	4	13	38	0	2	6	2	1	2	1	2	2	0	1	3	1	0	0	3	1	0	0	0	0	3	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6644	2596	2209	1308	1132	838	1308	563	958	304	247	200	226	268	271	334	92	199	83	144	141	61	86	72	42	54	167	43	74	39	32	10	23	10	5	17	6	27	29	3	5	6	5	2	5	3	3	4	0	2	3	1	4	2	1	3	1	2	2	2	0	1	1	1	1	1	0	2	0	3	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	3885	1168	1519	761	775	503	1113	370	848	125	56	56	124	207	229	293	22	163	24	116	130	13	70	63	10	48	156	39	67	24	16	7	14	2	1	14	4	19	24	0	2	6	2	2	2	1	3	3	0	1	2	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6686	2589	2254	1303	1182	832	1383	550	937	296	245	199	227	309	315	291	97	230	74	115	148	64	103	81	39	59	170	45	66	32	30	16	19	14	6	28	9	28	22	3	6	6	3	3	5	1	4	2	0	3	5	1	6	2	1	2	1	1	3	2	3	1	3	0	1	1	0	2	1	3	0	0	0	1	3	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	3860	1175	1564	747	823	518	1197	350	814	122	58	50	120	249	265	246	31	191	19	87	139	15	82	65	9	47	158	39	57	24	14	10	12	4	2	23	6	24	19	0	2	6	0	3	2	1	4	2	0	1	4	1	2	0	0	0	1	0	0	0	3	1	2	0	0	0	0	2	1	3	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6688	2656	2272	1289	1187	850	1307	571	990	296	233	211	209	281	300	290	111	234	73	112	181	70	96	81	43	54	136	35	80	25	32	11	13	16	5	24	11	29	26	4	8	11	5	5	6	0	6	5	1	3	5	2	4	2	10	3	2	1	2	3	3	0	3	0	1	0	1	0	2	4	0	0	1	1	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	3877	1211	1552	728	813	548	1137	369	860	110	60	57	117	209	245	247	35	189	21	77	166	16	72	64	11	39	123	27	71	16	18	7	6	3	2	18	5	25	22	1	1	10	1	4	2	0	6	5	0	1	4	1	2	0	10	0	1	0	0	0	3	0	2	0	0	0	1	0	1	4	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6606	2644	2316	1289	1165	847	1318	578	1010	291	228	198	187	266	286	268	102	214	76	122	201	64	93	79	39	56	116	63	79	20	35	16	16	15	8	26	10	26	26	6	9	12	8	6	6	3	9	4	1	3	12	2	2	0	13	4	1	1	2	4	5	0	2	0	1	1	1	0	2	3	0	0	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south26_active	80	3843	1207	1609	728	786	530	1155	373	883	107	60	57	101	196	230	225	37	168	24	81	181	16	72	57	8	40	104	55	68	13	22	10	9	5	2	21	5	22	23	3	0	9	1	5	2	2	8	4	0	2	9	1	1	0	12	1	0	0	0	0	5	0	1	0	0	0	1	0	1	3	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6560	2710	2317	1270	1155	842	1090	556	978	305	228	202	170	234	295	275	108	191	73	140	222	65	77	73	46	58	135	72	82	29	33	20	11	11	10	24	9	22	26	7	11	15	12	6	4	3	9	4	2	2	20	2	0	0	13	2	3	1	1	3	5	1	1	0	0	2	2	1	1	1	0	0	1	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	3855	1230	1599	696	762	501	942	356	866	113	61	68	93	174	236	233	41	145	26	102	198	17	59	53	9	43	128	63	68	19	24	14	6	3	1	19	4	17	24	3	1	10	3	4	1	2	8	4	0	2	17	0	0	0	12	1	0	0	0	0	5	0	0	0	0	0	2	1	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6567	2697	2313	1307	1146	844	1108	564	1017	288	216	213	174	234	308	261	103	165	77	142	218	57	85	73	40	61	140	76	75	39	33	20	17	12	15	28	10	28	33	6	10	8	13	4	2	4	6	4	4	2	19	6	1	0	13	2	4	2	2	3	3	1	0	0	0	3	2	1	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	6	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0.03	south28_active	80	3882	1224	1589	730	746	487	971	355	912	111	63	67	99	177	261	223	36	119	25	108	193	19	66	52	9	49	132	68	64	30	23	10	7	7	1	25	8	22	33	2	1	3	5	3	1	2	5	4	1	1	17	0	1	0	12	2	2	1	1	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6608	2663	2321	1295	1127	833	1116	557	1068	291	207	212	176	256	314	281	102	190	87	129	195	57	97	64	38	65	128	60	84	42	26	27	23	17	12	28	15	20	43	6	8	7	12	1	3	2	4	1	3	6	20	8	2	0	7	2	6	2	2	4	1	1	0	1	0	2	2	1	1	7	0	0	0	2	0	0	0	0	1	1	0	1	0	0	6	0	0	0	1	0	1	1	0	0	0	1	0	0	0
0.03	south29_active	80	3832	1212	1599	701	731	490	953	357	960	117	51	55	94	200	269	249	35	144	31	104	176	15	72	50	11	54	118	51	73	36	15	17	10	8	1	25	13	14	41	1	1	3	5	0	1	0	3	1	1	3	19	2	2	0	6	2	3	1	1	0	1	0	0	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_all	80	6621	2664	2300	1256	1155	847	1194	555	1085	290	210	208	190	249	292	267	101	191	92	108	143	69	107	53	38	77	132	56	73	38	15	26	32	22	12	34	17	25	41	7	10	8	9	4	4	3	5	0	3	7	14	8	3	3	4	3	6	2	1	6	1	1	1	2	0	1	2	0	1	7	0	4	0	1	0	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	1	0	1	0	0	1	0	0	0
0.03	south30_active	80	3864	1252	1613	669	755	506	1025	339	989	117	53	48	96	190	246	230	26	149	31	89	124	22	81	42	11	63	119	43	68	33	8	15	15	9	1	29	14	19	38	2	0	4	6	2	2	0	4	0	1	4	14	2	3	0	4	3	3	1	1	0	1	0	0	0	0	0	1	0	0	7	0	2	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0
