label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75
0.03	north7_active	80	5996	2771	1062	485	451	289	492	161	456	239	193	111	62	158	52	156	108	87	20	57	13	16	14	11	10	13	6	3	8	4	6	3	9	4	6	2	0	5	0	2	5	1	0	2	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	10425	4743	2102	1101	908	593	800	373	784	387	308	204	137	237	93	230	174	142	35	86	30	42	22	22	24	19	21	9	14	14	12	7	15	5	14	6	2	5	1	4	2	3	3	1	1	0	1	0	1	1	2	0	0	0	0	1	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	6179	2791	1133	484	417	270	473	174	531	246	192	117	62	152	47	157	119	75	17	57	11	18	12	12	14	13	7	2	11	6	6	3	10	2	7	4	0	2	1	1	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	10938	5033	2178	1120	936	555	831	377	883	406	298	208	132	260	102	218	205	156	37	77	30	42	19	25	26	21	26	9	14	17	13	6	18	5	9	6	1	10	7	5	2	2	3	1	2	0	2	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	6589	3062	1181	507	447	253	506	176	602	255	193	122	58	162	49	153	141	91	18	50	10	19	12	14	17	14	6	1	12	8	8	2	13	3	6	4	0	6	7	2	0	2	0	1	1	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	11278	5132	2240	1117	956	578	911	385	867	400	316	200	157	272	99	198	213	166	42	79	37	37	18	34	26	22	26	10	13	13	12	14	12	3	12	4	2	9	10	5	2	1	3	1	2	1	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	6909	3130	1237	482	462	251	569	179	588	256	207	124	68	167	50	124	139	100	19	50	15	18	10	21	15	12	5	1	11	7	6	9	7	2	8	3	0	5	7	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11358	5151	2308	1114	935	591	928	417	850	401	347	260	160	280	114	207	153	159	57	107	28	39	26	17	16	20	16	13	16	9	7	8	27	7	9	5	3	11	9	3	7	2	4	1	0	1	2	0	1	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	6887	3153	1294	505	465	277	571	200	549	232	215	168	70	177	56	138	95	107	21	66	15	20	12	10	10	11	6	8	8	7	4	2	20	4	8	3	1	10	9	0	6	1	3	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	11436	5248	2354	1069	934	596	902	424	841	412	320	251	152	271	115	216	190	161	55	117	30	35	29	19	19	20	17	14	19	10	7	7	12	6	8	5	4	11	9	3	9	3	3	1	0	0	2	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	6968	3194	1312	493	480	275	562	223	545	228	198	156	77	177	52	152	124	104	22	76	13	19	19	11	11	7	7	9	10	6	3	3	8	3	7	3	1	10	9	0	8	2	3	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11524	5188	2327	1090	921	599	923	402	912	400	293	248	149	291	123	189	190	156	53	132	31	30	31	27	20	22	16	14	14	12	6	10	18	6	6	6	3	9	7	1	7	2	5	3	1	2	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	7027	3152	1306	505	468	277	601	223	620	226	184	155	75	192	60	135	132	95	25	91	11	15	20	15	13	9	8	9	6	7	3	3	15	2	6	3	1	9	6	1	7	1	5	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11390	5096	2299	1114	913	611	948	406	910	439	312	244	158	275	128	185	195	154	60	161	35	31	27	28	17	23	13	14	14	14	5	10	17	10	6	6	5	4	7	1	4	3	3	2	1	3	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	6940	3044	1283	503	451	286	622	219	620	256	179	138	79	158	66	131	131	98	32	110	13	11	19	14	13	12	7	8	4	6	1	4	14	7	5	2	1	2	6	1	3	1	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	10968	4921	2234	1170	911	636	912	371	843	435	292	251	135	277	121	179	157	129	54	141	34	36	26	30	17	21	11	15	10	11	5	14	25	19	4	7	4	4	10	3	4	2	3	3	2	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north15_active	80	6610	2975	1229	534	421	294	595	186	567	264	160	144	65	150	65	114	101	83	29	96	15	12	15	15	10	10	6	7	1	5	3	7	16	16	2	3	1	2	9	2	3	0	3	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north16_all	80	10626	4736	2135	1220	886	659	879	373	763	435	271	230	136	291	131	176	140	113	54	120	47	38	17	28	19	19	12	17	8	4	7	17	21	16	6	6	4	5	8	2	3	4	4	2	1	2	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north16_active	80	6436	2835	1163	554	394	314	558	163	510	263	138	124	56	162	68	118	81	75	27	72	25	14	7	17	10	10	5	9	0	0	5	11	12	14	4	3	1	3	8	1	2	2	4	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north17_all	80	10633	4846	2103	1201	880	630	872	366	694	430	267	228	129	288	124	170	128	106	53	102	48	38	18	26	18	20	14	12	13	5	9	15	19	13	8	5	1	4	10	3	3	5	2	1	2	0	2	1	2	1	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north17_active	80	6372	2944	1134	539	390	290	556	162	433	246	138	113	56	166	63	120	74	77	21	55	24	16	8	16	8	8	6	7	5	1	8	10	8	12	4	3	0	4	8	1	3	2	2	1	1	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north18_all	80	10906	5123	2107	1142	942	603	899	388	754	410	294	206	129	253	126	198	142	117	56	80	49	32	21	27	17	23	20	7	15	9	7	14	32	11	7	4	2	2	10	1	6	4	3	1	1	0	2	2	3	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6544	3140	1125	507	435	284	571	178	513	244	173	98	58	153	63	147	86	87	21	39	23	11	10	18	8	9	8	5	9	3	6	11	19	9	3	2	1	2	8	0	4	2	2	0	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11423	5324	2162	1094	950	563	947	398	854	425	312	239	136	250	114	221	157	142	52	102	42	33	26	30	19	22	20	5	22	12	7	16	31	6	10	5	2	3	7	3	8	3	1	1	1	0	1	1	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6899	3269	1162	483	465	255	610	202	596	269	195	112	64	159	51	163	93	104	19	67	17	11	12	19	5	10	11	3	14	5	6	12	22	3	3	3	1	1	4	1	6	2	0	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11755	5288	2229	1102	912	581	978	379	870	452	336	243	149	244	132	230	161	134	44	105	36	39	29	24	24	27	22	10	21	15	9	17	35	7	15	6	2	5	6	2	7	1	1	1	2	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7116	3238	1194	508	466	266	622	189	598	301	207	120	67	154	66	161	95	92	21	73	14	17	13	16	8	15	9	5	14	7	7	12	28	4	7	4	1	2	3	1	5	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	7183	5723	1698	3223	1342	693	508	409	752	428	217	237	360	176	149	157	147	122	98	36	51	34	28	46	16	25	29	17	15	6	6	20	7	6	2	2	3	0	2	7	3	1	3	2	1	1	1	0	3	6	0	1	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0
0.03	south21_active	80	3671	3488	811	2076	777	356	243	198	504	256	111	131	226	104	89	81	88	83	61	16	32	21	19	26	9	16	19	13	9	2	2	4	3	2	1	1	2	0	0	6	2	1	3	1	1	1	1	0	1	5	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0
0.03	south22_all	80	7332	5944	1722	3279	1354	741	536	424	737	437	225	228	358	176	180	151	168	138	119	40	47	46	24	41	24	31	24	18	20	8	6	24	8	6	1	3	5	2	1	7	4	0	1	5	2	1	1	0	3	7	1	2	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0
0.03	south22_active	80	3771	3595	808	2100	801	368	265	222	493	256	117	135	236	110	110	76	99	98	72	20	26	29	17	23	17	24	15	12	14	3	1	15	2	4	0	1	2	1	0	4	3	0	1	2	2	1	1	0	1	7	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0
0.03	south23_all	80	7527	5841	1715	3432	1386	745	507	433	722	427	216	209	360	161	192	136	178	139	108	47	44	48	35	45	25	34	30	31	22	9	14	31	8	4	1	4	6	4	2	7	4	1	3	4	1	1	0	0	2	3	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	3	0	0	1	0	0	0
0.03	south23_active	80	3889	3533	827	2250	872	348	259	230	470	265	116	122	249	100	117	75	114	91	62	24	29	26	23	27	19	27	19	22	14	3	9	23	2	3	0	1	2	2	0	3	2	1	3	2	1	1	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0
0.03	south24_all	80	7463	5866	1726	3423	1375	709	490	411	691	454	237	194	374	167	210	113	189	126	86	50	38	44	38	52	30	37	30	35	30	11	15	29	7	5	0	4	5	4	2	5	2	1	2	4	1	1	1	0	0	3	1	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0.03	south24_active	80	3845	3572	808	2304	854	331	243	222	436	294	122	122	244	97	135	69	125	80	48	25	21	23	25	31	22	30	18	21	23	4	10	24	3	4	0	0	2	2	0	2	1	1	2	2	1	1	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south25_all	80	7495	5699	1698	3482	1405	713	484	406	693	462	250	221	411	183	199	105	209	122	93	52	41	46	41	53	30	27	24	32	36	8	16	22	10	4	1	7	5	5	2	4	3	1	3	5	0	2	1	0	2	2	2	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
0.03	south25_active	80	3869	3552	777	2349	872	342	237	209	440	306	125	137	263	113	125	62	151	70	66	25	21	24	26	28	17	17	11	17	25	3	12	20	5	3	0	3	1	2	0	2	2	1	2	4	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south26_all	80	7454	5698	1725	3385	1355	712	493	396	661	486	268	218	394	171	189	111	198	109	87	47	41	54	30	56	30	26	24	22	39	9	16	23	9	4	1	7	4	4	0	5	2	1	2	2	0	1	1	0	2	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3852	3610	772	2273	792	360	237	191	415	312	135	127	245	108	129	65	142	54	55	22	20	30	18	38	14	15	12	7	29	3	10	20	5	4	0	4	1	2	0	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7343	5831	1686	3277	1309	717	491	372	707	488	251	256	375	164	171	100	207	108	100	41	40	49	25	43	27	23	24	17	32	8	13	18	8	4	1	9	4	3	1	5	2	0	3	3	1	1	0	1	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3832	3751	744	2179	760	360	237	175	474	292	115	148	241	106	99	59	149	54	59	19	18	29	14	27	11	11	14	9	22	4	5	14	4	4	0	5	1	1	0	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	7341	5953	1754	3285	1354	718	488	394	706	464	249	249	359	160	166	109	172	104	109	44	37	47	26	44	24	20	37	14	27	9	16	21	8	5	1	9	6	1	1	3	2	0	2	2	1	0	2	1	2	1	1	0	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3880	3810	791	2217	782	371	252	189	449	271	124	147	234	101	92	68	117	59	58	18	17	28	13	32	7	12	22	9	21	4	8	16	5	5	1	5	1	0	0	2	2	0	1	0	0	0	1	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	7334	5903	1797	3273	1395	747	483	397	735	455	245	270	381	167	168	123	191	123	91	47	41	52	29	50	16	29	36	12	28	11	16	17	8	7	2	6	6	1	1	2	1	0	1	4	2	0	3	3	0	1	1	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3883	3716	825	2175	819	365	249	198	487	255	125	150	260	104	99	73	126	76	44	20	21	36	13	31	8	19	20	7	22	6	8	13	7	6	2	3	2	0	0	2	1	0	1	2	0	0	1	1	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7386	5869	1749	3398	1446	723	506	395	691	392	238	259	385	182	178	124	202	124	99	51	44	53	34	51	19	34	34	13	27	12	20	17	10	8	2	5	7	1	2	3	1	0	2	4	1	0	3	2	0	2	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3879	3623	808	2261	886	360	256	198	453	222	131	145	263	118	109	66	142	80	54	23	23	32	15	29	11	22	19	9	19	7	11	13	6	6	2	2	3	0	1	3	0	0	2	3	0	0	1	1	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7277	5716	1716	3246	1387	696	519	402	701	442	219	235	361	187	133	119	206	122	74	53	53	52	24	39	24	32	21	36	27	16	18	10	6	7	3	3	7	4	2	1	2	4	1	6	3	1	1	1	2	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	3780	3554	851	2119	828	359	259	220	446	267	120	113	220	96	75	76	147	73	43	24	21	29	13	22	9	13	14	27	16	5	13	5	2	3	2	0	1	2	2	0	1	4	0	5	3	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	7331	5811	1713	3374	1353	693	492	402	677	459	224	241	380	168	149	116	215	142	73	39	49	57	23	38	24	30	22	28	27	13	16	16	4	7	3	3	6	4	3	3	2	4	2	7	4	0	2	1	1	5	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3794	3623	841	2164	822	355	244	220	444	290	127	127	229	92	93	76	146	92	41	17	23	35	16	25	10	14	14	21	15	2	11	12	1	3	1	0	1	3	3	2	2	4	0	5	4	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7395	5775	1630	3409	1395	718	510	442	645	462	238	250	379	176	165	129	206	154	69	38	52	50	23	46	20	29	23	21	29	11	18	21	7	3	4	5	5	4	3	4	2	6	1	7	5	0	3	1	1	6	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	3824	3585	767	2166	820	355	260	232	424	276	128	139	246	102	102	81	132	100	38	17	22	24	15	33	11	14	13	14	14	3	13	18	4	1	2	1	2	4	3	3	1	4	0	4	4	0	2	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7347	5785	1642	3300	1403	720	483	438	646	450	235	249	396	176	185	123	199	141	69	41	48	42	22	53	17	29	24	20	27	10	14	19	7	4	5	4	3	4	3	3	2	2	3	2	2	0	3	0	1	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
0.03	south34_active	80	3800	3582	741	2068	822	344	242	222	430	282	129	134	265	106	114	71	136	89	37	19	21	20	15	37	10	16	13	13	18	4	7	17	4	2	2	1	3	4	3	3	1	0	2	0	1	0	2	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
0.03	south35_all	80	7304	5735	1696	3258	1372	696	509	429	666	434	226	273	396	162	206	116	182	134	68	45	43	36	25	67	20	31	24	13	20	10	11	16	7	6	4	7	4	3	1	4	1	4	2	1	1	1	3	0	2	4	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0
0.03	south35_active	80	3775	3516	763	2072	769	341	240	209	433	258	130	157	268	94	126	62	113	81	37	18	22	17	15	44	11	17	11	9	12	4	6	14	4	3	1	1	4	2	1	2	0	2	2	0	0	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
0.03	south36_all	80	7324	5862	1730	3260	1397	680	499	415	722	425	226	273	414	171	212	128	163	114	66	44	38	42	22	70	30	34	19	12	19	10	9	14	7	6	6	6	4	1	1	5	1	5	2	1	1	2	0	0	1	4	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	2
0.03	south36_active	80	3743	3573	793	2117	820	335	251	199	479	241	125	160	277	94	130	78	103	65	35	19	18	25	15	51	16	20	8	8	13	6	3	9	3	3	2	2	4	0	1	2	1	3	2	0	0	2	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
0.03	south37_all	80	7318	5923	1780	3330	1376	640	502	400	764	408	219	273	409	173	199	125	158	103	75	44	45	45	22	71	39	39	30	20	18	6	8	11	5	4	9	4	5	2	1	4	1	5	4	1	0	2	0	2	2	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2
0.03	south37_active	80	3757	3677	827	2187	794	316	244	195	515	226	114	169	267	98	123	76	91	64	39	18	20	29	15	52	25	19	17	14	12	3	6	4	1	1	1	1	4	0	1	1	1	3	3	0	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south38_all	80	7271	5973	1776	3299	1348	676	489	411	754	436	226	256	383	182	197	140	166	101	73	44	36	44	24	55	41	41	37	27	17	11	8	12	5	5	9	3	4	1	8	4	1	4	3	1	3	1	0	2	2	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south38_active	80	3682	3768	847	2181	797	338	239	204	499	251	111	150	252	111	121	90	91	71	40	19	14	32	14	39	22	24	28	19	8	8	5	2	1	2	1	2	3	0	8	1	1	2	2	0	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7282	5917	1791	3315	1316	703	511	397	726	448	206	246	378	179	199	130	176	99	66	40	34	40	26	49	34	34	39	30	21	11	12	9	3	4	8	2	6	1	9	2	0	4	3	1	3	1	0	3	5	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south39_active	80	3741	3741	859	2192	786	350	245	208	463	278	108	145	244	107	129	81	106	62	36	18	16	26	16	28	16	22	27	20	13	7	9	3	0	2	1	2	5	0	9	0	0	1	2	0	1	0	0	1	5	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7336	5829	1785	3223	1341	693	512	408	750	468	215	269	378	177	197	128	190	136	73	62	33	39	25	40	23	24	45	29	26	12	13	12	2	3	7	4	7	0	10	2	0	2	2	0	8	1	2	3	5	2	1	0	1	1	0	3	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
