label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138
0.03	north6_all	80	19006	2908	1869	1397	2301	1563	670	987	490	489	402	346	345	290	249	187	440	132	153	239	119	132	103	81	80	70	86	57	60	40	50	35	70	136	35	51	29	24	30	29	24	17	21	25	16	18	17	22	16	8	8	22	9	8	13	12	7	6	16	5	9	1	4	4	5	6	3	1	8	1	7	0	1	1	2	0	3	11	2	3	4	3	1	1	2	0	2	1	2	1	1	0	0	2	0	1	1	0	0	0	1	0	1	0	3	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	17002	718	479	612	1957	1237	167	795	199	305	180	203	212	150	148	51	390	32	58	157	36	85	52	20	47	33	60	15	31	19	25	13	55	122	16	36	17	15	12	19	10	6	5	17	9	3	5	16	9	6	5	21	3	2	12	9	2	2	13	1	5	0	3	3	1	6	2	0	7	1	7	0	0	0	1	0	2	10	0	2	4	3	0	0	1	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	19007	2954	1869	1390	2270	1592	662	1001	477	469	394	346	338	288	232	170	442	144	144	231	106	133	99	70	100	75	106	64	62	44	44	33	67	127	34	41	37	28	32	28	24	21	17	28	17	15	16	28	18	14	14	19	8	7	12	12	2	6	15	5	6	2	1	2	3	4	4	1	9	2	10	2	1	1	3	1	2	11	2	2	0	3	1	1	1	0	3	2	2	0	3	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	north7_active	80	17006	710	485	614	1916	1298	154	801	179	288	183	190	197	160	145	45	387	37	61	157	30	87	51	20	59	35	79	16	32	27	22	9	47	114	17	30	21	19	13	20	7	7	4	21	10	3	4	20	10	10	9	17	3	2	11	9	0	2	13	1	2	0	1	1	1	4	1	0	8	1	8	2	0	0	1	0	2	10	0	2	0	3	0	0	0	0	2	1	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_all	80	18856	2962	1859	1412	2209	1556	650	1016	453	478	374	363	325	271	230	159	467	156	132	236	110	149	97	87	88	74	112	71	65	44	48	42	68	105	30	43	39	24	26	34	21	24	17	22	15	18	15	27	19	21	14	20	8	10	11	10	1	8	7	3	15	2	1	2	5	2	5	2	9	4	16	2	4	2	3	1	0	3	2	1	0	2	1	0	1	0	1	2	1	0	3	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north8_active	80	16828	695	468	614	1833	1278	130	808	175	283	160	197	197	153	142	42	414	43	56	169	28	101	43	33	53	35	83	20	37	23	22	13	48	86	16	32	21	15	11	25	9	8	4	17	6	3	3	22	13	16	9	19	2	2	9	9	0	2	4	0	11	1	0	0	1	2	1	0	9	2	14	2	2	1	2	0	0	2	0	1	0	2	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north9_all	80	18926	2956	1859	1442	2191	1553	629	1072	463	471	376	349	316	293	231	162	488	149	128	217	109	150	94	71	103	67	112	79	52	48	51	37	64	113	37	54	33	27	23	26	19	29	15	21	13	14	14	23	18	15	14	18	5	9	7	7	3	9	6	1	15	2	1	2	4	1	6	4	5	5	12	3	4	3	3	2	0	3	0	0	1	1	1	0	2	0	1	2	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	north9_active	80	16901	704	472	634	1792	1260	119	847	167	269	154	200	200	169	136	32	429	39	61	159	19	107	35	33	59	32	77	22	29	24	23	9	47	95	15	40	19	17	10	23	4	9	2	15	5	5	5	18	13	12	8	15	2	2	6	6	1	3	3	0	14	1	0	0	1	1	2	0	5	3	10	3	2	1	2	1	0	2	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_all	80	18796	2960	1882	1469	2214	1523	666	1022	474	493	386	357	342	319	228	177	503	137	119	206	124	135	105	67	95	65	125	67	57	43	54	41	57	99	32	49	30	26	19	31	18	24	13	17	14	13	13	15	11	15	10	16	6	10	12	8	7	9	10	2	16	2	3	4	5	1	5	6	3	4	11	4	3	4	1	2	0	2	0	0	9	1	0	1	3	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_active	80	16811	731	480	667	1827	1221	120	791	165	278	151	196	224	178	133	35	445	30	47	147	23	88	44	34	53	33	88	17	32	17	24	10	43	82	11	38	17	16	6	25	5	8	2	12	5	5	5	10	10	13	7	12	2	1	10	6	2	3	6	0	16	2	1	2	1	1	2	0	3	3	10	3	2	1	1	1	0	2	0	0	9	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	18224	3021	1853	1437	2413	1551	648	996	472	439	363	351	357	256	209	177	470	140	131	209	105	146	90	96	76	102	115	56	49	40	42	39	80	96	21	53	39	22	28	39	14	28	12	22	11	15	10	11	21	20	7	22	5	10	23	16	6	8	6	3	10	3	0	4	2	4	4	1	9	1	4	1	3	2	4	7	0	5	0	2	0	1	1	3	0	2	2	2	0	0	0	1	0	0	0	2	0	0	0	0	1	0	2	0	1	3	0	0	0	0	1	0	0	9	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	16193	784	446	651	2066	1247	155	749	175	271	158	182	223	153	102	35	421	32	51	153	37	107	52	33	38	35	85	13	24	14	17	7	66	81	7	34	25	6	12	32	2	11	5	14	5	2	3	9	15	14	3	17	3	3	23	9	4	4	4	2	8	2	0	2	0	2	1	0	4	1	3	1	3	0	2	7	0	5	0	1	0	1	1	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	18622	3009	1846	1433	2466	1583	651	1019	469	455	349	354	369	236	224	167	453	141	130	225	102	151	85	82	69	92	106	57	51	44	41	33	73	108	24	46	34	31	22	38	19	21	14	32	14	11	9	13	16	20	7	22	4	9	12	20	7	11	6	5	12	4	0	2	2	5	7	1	10	1	5	1	4	3	3	7	1	8	1	2	0	2	1	1	0	2	4	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	4	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	16601	735	440	661	2110	1260	148	770	177	277	151	195	239	136	108	23	405	31	49	170	36	103	41	25	31	43	84	11	19	15	19	7	59	97	10	34	21	13	10	32	3	10	4	23	8	3	5	9	12	14	4	17	1	3	12	14	6	4	5	3	11	3	0	1	0	4	4	0	5	1	3	0	4	0	2	7	1	8	0	0	0	2	1	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	19094	3041	1842	1438	2415	1602	641	1069	444	460	337	334	373	266	227	163	449	143	130	244	108	152	100	78	68	78	125	55	46	45	46	37	72	103	36	50	37	29	16	30	16	18	16	39	15	8	10	16	20	12	7	19	10	11	16	12	7	8	6	5	7	4	1	1	4	6	6	2	10	2	7	1	4	2	2	9	1	5	1	1	2	2	0	2	0	1	4	1	3	1	0	6	0	0	1	0	3	0	0	0	0	0	1	2	0	2	0	1	0	0	1	0	0	2	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	17031	736	444	650	2060	1269	139	813	156	282	141	188	234	155	120	22	399	34	55	188	37	111	46	27	30	46	95	9	16	15	26	8	56	92	19	36	17	15	3	22	4	6	3	29	9	1	4	11	14	7	4	14	2	4	15	7	7	2	4	3	6	3	0	0	2	5	4	0	5	1	6	0	4	0	1	8	1	5	0	0	2	2	0	1	0	1	3	0	3	0	0	4	0	0	1	0	3	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	18537	3022	1873	1392	2295	1560	655	1015	435	486	351	321	374	260	225	173	441	142	143	234	99	151	110	71	80	66	118	57	53	49	50	37	57	107	42	52	32	34	15	28	13	20	16	44	17	9	10	12	23	6	10	15	9	5	21	11	7	7	6	6	8	4	1	0	3	5	5	3	3	1	7	1	3	3	1	9	1	9	1	1	2	4	0	1	0	2	2	1	4	1	0	7	0	0	1	0	3	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	16374	721	456	608	1918	1196	143	769	149	282	140	173	239	148	117	35	385	31	62	190	32	116	48	26	40	42	86	12	22	21	23	10	40	95	22	37	12	15	3	20	3	7	1	36	6	3	3	5	16	2	6	10	3	3	20	9	6	3	2	3	7	2	0	0	2	5	5	1	3	0	5	0	3	0	1	8	1	9	0	0	2	4	0	1	0	1	2	0	3	0	0	5	0	0	1	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	17270	3040	1866	1379	2142	1387	678	946	419	509	370	326	347	263	231	165	446	141	130	216	94	146	101	77	71	62	114	52	49	55	55	42	58	97	37	62	25	37	17	31	6	21	15	34	15	11	13	15	24	5	10	15	10	5	19	10	5	5	7	5	9	4	1	2	4	3	4	5	2	1	6	0	1	3	1	2	0	7	2	1	3	2	0	1	1	1	0	1	4	1	0	7	0	0	1	0	3	0	2	0	0	1	0	2	0	1	1	1	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	15024	749	482	572	1779	1011	156	700	149	289	147	165	213	142	119	41	396	35	68	173	28	106	47	31	35	31	75	10	21	26	27	9	43	84	19	47	10	17	4	19	3	4	3	28	4	3	3	7	15	2	6	11	3	3	18	8	3	3	4	3	8	1	0	1	4	2	3	1	2	0	5	0	1	0	1	1	0	6	0	0	2	2	0	1	0	0	0	0	3	0	0	6	0	0	1	0	3	0	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	15735	3050	1861	1363	1968	1310	662	890	416	509	362	342	322	241	221	185	382	135	119	193	97	114	95	91	87	64	111	51	54	60	45	38	55	77	27	63	30	31	25	29	6	21	18	25	19	11	11	14	12	7	13	16	11	5	12	10	4	6	6	5	11	3	1	3	3	2	5	4	2	0	7	0	2	3	2	1	0	7	2	1	2	2	1	0	1	1	0	1	3	0	0	2	0	0	0	0	2	0	4	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	13474	767	495	557	1606	925	188	617	148	269	130	162	179	126	105	45	326	32	63	142	27	75	44	30	44	26	69	13	27	31	21	6	41	67	11	48	14	10	5	21	3	3	4	18	8	4	3	5	6	3	5	14	4	3	12	8	2	3	3	3	9	0	0	1	3	1	3	1	0	0	6	0	1	1	2	1	0	6	0	1	1	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	14738	3035	1808	1374	1799	1287	649	866	429	500	353	336	311	247	250	182	376	140	111	198	101	131	84	77	78	66	92	49	60	51	39	40	57	79	28	54	26	29	27	39	7	24	23	26	15	12	14	18	15	6	19	15	7	8	5	8	6	8	13	5	13	3	2	3	2	3	3	2	3	0	5	0	1	4	2	1	1	4	2	3	4	4	1	0	1	2	0	1	1	0	0	2	1	0	0	0	0	0	4	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north17_active	80	12469	784	492	531	1420	905	212	598	146	263	118	158	167	131	125	44	315	33	57	142	28	87	38	25	37	26	59	16	26	25	16	7	41	70	10	42	11	11	5	28	4	6	6	12	11	4	3	6	10	3	8	12	3	4	5	7	1	2	11	2	11	0	0	1	2	2	1	0	0	0	5	0	0	1	1	1	0	3	0	1	2	4	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_all	80	15754	3010	1785	1424	1984	1426	631	887	444	479	353	364	302	240	253	194	402	156	119	234	99	148	95	76	81	64	105	54	62	51	40	35	69	113	26	40	34	23	26	41	10	20	22	29	16	12	11	20	17	5	19	13	7	10	17	10	5	7	13	2	19	4	2	2	1	2	3	0	3	0	6	1	2	3	3	3	1	2	0	3	3	4	1	2	0	3	0	1	0	1	0	0	1	0	3	0	1	0	4	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north18_active	80	13593	772	462	581	1616	1056	200	653	159	241	128	179	163	127	137	32	337	28	56	170	27	108	44	27	36	27	76	22	28	30	14	10	50	101	9	31	13	6	5	32	5	6	4	16	13	2	0	7	11	3	8	11	2	4	16	9	1	1	9	1	15	1	0	0	1	2	1	0	0	0	6	0	0	1	2	3	0	1	0	1	2	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	16867	3038	1837	1438	2135	1451	662	997	471	482	358	361	335	261	264	183	432	157	128	235	102	167	103	67	71	73	122	52	68	45	49	35	61	111	26	34	37	28	28	46	15	22	18	28	14	10	11	21	18	8	20	4	11	12	22	5	7	6	18	2	18	4	3	1	1	3	2	0	4	1	7	2	2	2	3	3	4	2	0	3	2	5	1	3	1	3	0	1	0	1	0	2	1	0	3	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	north19_active	80	14729	771	475	628	1740	1101	187	776	167	254	139	170	200	146	155	33	367	26	61	178	29	118	49	29	31	32	98	21	36	22	16	14	46	97	8	27	17	13	7	36	5	9	3	16	12	2	3	7	15	8	13	3	4	3	19	5	2	2	14	0	15	1	0	0	0	3	0	0	1	1	7	1	0	0	2	3	3	1	0	0	1	5	0	3	0	0	0	0	0	1	0	2	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	18023	3030	1903	1462	2381	1498	652	986	463	472	381	355	328	263	243	194	482	157	149	256	109	160	113	63	65	72	129	51	70	44	47	39	56	116	26	43	30	31	22	38	18	24	18	27	16	14	9	18	18	12	18	6	10	11	26	6	8	4	17	1	18	4	2	1	1	7	3	1	5	2	4	2	2	2	3	4	3	3	0	1	2	4	0	3	2	1	0	1	2	1	1	2	1	0	3	0	2	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0
0.03	north20_active	80	15959	745	493	701	1984	1185	162	774	173	254	168	175	206	143	140	40	422	22	76	199	30	117	54	30	27	38	102	16	40	20	18	16	41	103	12	34	15	17	6	26	8	8	3	19	13	2	3	9	14	10	15	5	3	2	23	6	2	1	14	0	16	1	1	0	0	7	0	1	3	1	4	1	1	0	3	3	3	2	0	0	2	4	0	3	0	0	0	0	1	1	1	2	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0
0.03	south21_all	80	18428	2944	1875	1390	2357	1514	638	890	457	504	366	385	332	309	249	177	452	147	151	195	99	130	95	83	74	63	96	69	50	56	44	38	78	136	44	45	26	34	15	37	24	26	15	25	17	17	12	19	13	7	10	22	7	5	18	12	5	7	10	2	13	9	3	2	5	5	3	2	9	8	5	3	8	5	3	3	1	7	2	5	2	1	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	16433	727	447	625	1961	1180	144	699	178	278	160	197	204	199	151	44	400	35	64	152	23	78	43	42	39	21	71	14	28	24	19	12	54	126	25	34	17	20	3	24	6	10	4	21	8	5	4	10	7	5	7	19	1	2	14	8	2	1	8	1	11	4	0	0	1	4	0	0	7	6	3	2	8	0	1	2	1	7	1	5	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
