label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59
0.03	north13_active	80	4425	2823	1524	536	312	537	313	178	252	90	120	118	60	111	34	30	20	18	28	19	27	24	8	10	4	8	9	7	1	3	1	2	1	2	0	3	0	1	0	2	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8118	4784	2543	1059	750	920	572	347	426	187	195	172	133	148	68	68	40	49	53	41	39	33	20	14	15	7	15	11	4	10	5	3	5	4	3	2	2	1	0	4	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	4390	2869	1479	497	318	558	324	179	247	82	103	94	69	96	32	30	18	27	28	23	26	21	8	10	5	5	8	6	2	5	1	2	3	2	0	2	0	1	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	8196	4763	2645	1074	795	866	557	358	423	186	203	195	149	128	73	68	38	48	47	35	36	47	18	11	17	6	20	15	3	11	6	3	6	2	2	2	1	0	1	4	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	4413	2846	1541	497	354	506	310	186	250	87	107	116	84	84	29	31	17	29	27	17	22	30	7	8	5	3	12	8	2	4	1	1	3	1	0	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	8187	4875	2629	1072	780	904	567	366	419	190	209	210	142	122	71	67	40	43	44	44	33	48	15	9	17	5	22	17	7	8	11	2	4	2	1	1	1	0	1	1	2	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	4397	2904	1538	487	341	534	307	183	251	91	109	135	88	77	31	29	16	29	29	23	20	31	6	5	7	2	16	9	3	4	5	1	3	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8367	4945	2635	1073	775	930	570	372	423	217	210	222	155	116	66	69	48	44	51	45	48	58	17	10	17	5	32	14	5	6	10	3	2	3	1	5	2	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	4496	2919	1541	486	333	550	315	181	264	111	110	136	95	70	33	35	16	26	36	24	32	36	9	6	9	2	28	8	2	3	7	1	1	1	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8232	4863	2603	1091	775	945	585	368	431	207	189	243	166	142	67	51	51	47	67	51	52	65	14	13	16	8	37	18	6	7	10	3	1	3	2	4	3	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	4411	2867	1516	507	330	548	330	179	262	108	109	144	97	83	34	26	15	24	42	27	34	37	7	9	8	5	32	10	2	4	7	2	1	1	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8221	4867	2612	1121	744	972	558	349	424	219	180	246	148	152	62	57	58	43	56	55	56	57	16	16	16	9	32	12	4	7	6	2	1	4	1	4	3	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	4390	2895	1522	523	320	561	324	178	242	114	106	132	83	84	33	28	20	23	32	29	40	27	8	12	8	6	23	6	2	4	4	1	1	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	8217	4821	2699	1104	738	943	569	350	407	206	178	221	126	159	67	46	60	43	56	47	50	57	14	14	15	13	26	13	4	6	6	4	0	5	1	0	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	4370	2882	1541	535	314	552	323	184	239	102	102	113	67	93	35	21	26	22	37	26	38	23	7	10	6	9	17	6	3	3	3	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	13548	7393	1886	1020	972	719	467	347	243	549	234	230	150	181	125	58	74	59	43	32	28	9	15	13	11	10	16	15	20	9	5	5	5	1	2	0	5	0	8	0	2	2	3	1	0	2	0	0	2	0	0	0	0	0	1	0	0	1	0	0
0.03	south21_active	80	8430	4688	918	463	512	391	222	193	117	380	126	136	84	118	80	18	38	35	20	14	18	8	11	4	7	7	5	8	14	3	2	4	3	0	1	0	5	0	5	0	2	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south22_all	80	13009	7047	1839	1079	908	686	453	347	230	529	217	220	151	199	96	53	81	59	40	29	27	10	15	15	17	9	11	12	21	10	1	6	5	3	1	1	5	1	7	0	1	2	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8040	4393	871	519	483	380	215	193	106	344	123	122	85	119	56	14	44	32	21	17	18	6	10	7	9	5	2	7	12	4	0	4	3	1	1	0	5	0	4	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	12297	6516	1784	1097	886	678	446	337	239	478	204	215	135	195	115	53	85	67	37	31	30	12	14	9	17	5	6	12	20	8	3	7	3	4	1	1	4	2	5	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7585	4035	812	526	460	363	194	183	99	296	117	125	82	111	70	19	49	33	18	17	19	7	7	5	10	3	1	8	9	4	2	4	1	3	1	0	4	1	4	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	11699	6123	1765	1100	874	625	413	328	236	451	191	185	126	170	113	55	84	61	39	29	23	15	11	9	14	2	7	8	23	7	5	4	4	6	0	1	2	3	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7114	3774	797	542	451	331	202	167	103	279	104	109	72	93	68	22	44	28	20	15	15	8	3	7	8	1	2	4	15	4	2	2	2	4	0	0	2	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	11642	5952	1747	1123	859	633	419	328	235	427	202	209	141	157	115	52	90	71	40	35	20	20	9	7	9	2	8	8	17	6	6	1	4	5	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	6995	3703	806	546	452	348	200	171	110	267	115	127	79	96	71	22	48	36	21	15	10	14	2	4	6	1	3	3	13	3	2	0	2	3	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	12260	6406	1773	1103	856	655	402	315	237	464	220	217	150	161	129	51	80	66	27	31	25	14	9	10	15	8	7	16	20	3	4	0	5	2	0	0	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7462	4022	852	521	440	361	198	153	116	292	123	135	88	103	74	21	47	36	16	8	12	9	5	4	11	3	3	7	16	1	1	0	3	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	12907	6767	1827	1091	907	694	418	327	248	478	229	226	144	188	144	51	73	55	31	30	28	22	15	13	26	11	7	21	15	1	5	1	9	1	0	4	1	1	2	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7919	4259	906	523	485	374	199	158	115	284	133	149	81	123	83	22	42	32	16	7	18	14	8	2	20	5	4	12	12	0	4	1	3	1	0	3	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13570	7205	1914	1037	923	739	405	347	247	516	243	222	151	205	151	49	74	43	35	31	44	23	14	10	31	13	5	34	19	5	4	2	8	1	0	5	1	0	1	2	0	2	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	8527	4584	968	486	480	411	187	175	105	321	145	144	78	135	97	23	44	29	15	12	30	12	8	1	21	5	3	24	18	3	4	2	2	0	0	4	1	0	0	1	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13816	7268	1974	1047	963	760	440	374	238	506	236	210	140	232	158	52	79	38	39	25	47	24	20	7	33	12	4	27	20	5	4	2	10	1	2	6	0	1	0	2	1	2	1	1	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	8663	4668	986	485	519	433	208	193	98	325	132	137	76	148	96	22	44	28	15	13	33	10	7	1	26	4	2	21	19	3	4	2	5	0	1	4	0	0	0	1	0	2	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	13895	7337	2014	1028	975	742	421	413	260	560	248	229	143	247	146	59	77	42	38	29	46	23	19	7	24	11	4	22	21	6	3	5	12	1	2	6	1	1	3	6	1	2	1	0	1	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	8803	4810	1020	465	525	404	199	215	107	379	126	149	77	161	86	24	44	32	15	15	29	11	6	2	17	4	1	17	21	3	3	4	5	0	1	3	1	0	1	5	0	2	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
0.03	south31_all	80	13402	7194	1840	1068	980	742	397	348	283	490	255	220	136	202	142	48	90	65	33	33	27	18	17	12	24	6	10	6	20	10	4	2	9	1	2	2	1	0	0	1	5	2	0	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	8416	4689	909	473	541	404	195	167	135	314	156	124	68	113	81	29	49	34	11	16	12	6	8	6	17	4	5	5	10	9	3	1	8	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	12750	6742	1783	1120	928	724	413	345	277	459	237	217	134	190	146	54	85	53	35	32	22	14	16	10	15	8	8	4	12	12	1	2	7	2	4	2	3	1	0	2	1	2	0	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	1	0
0.03	south32_active	80	7884	4331	880	490	499	388	190	173	132	300	143	136	66	99	82	32	50	26	15	15	9	6	8	6	8	5	4	1	6	10	1	1	7	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	12070	6271	1729	1157	896	707	428	332	251	435	216	205	120	197	129	45	97	51	42	24	29	11	16	9	12	7	7	8	7	13	0	5	7	2	3	3	4	2	0	1	1	2	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0
0.03	south33_active	80	7337	3956	799	545	468	376	197	161	117	281	130	125	68	109	75	24	54	27	18	12	14	7	6	6	6	3	4	2	3	10	0	2	7	1	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	11683	5980	1732	1138	917	669	415	325	264	406	211	204	131	207	116	42	87	42	43	24	32	11	17	14	13	7	8	9	7	10	2	8	12	3	4	5	4	3	0	1	0	1	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1
0.03	south34_active	80	6989	3746	805	536	474	347	185	160	118	262	123	130	78	135	72	20	52	22	21	10	15	6	6	10	4	4	5	2	3	7	2	2	10	2	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south35_all	80	12571	6359	1807	1118	940	701	431	330	282	444	231	212	125	211	130	55	81	45	45	27	31	14	21	17	14	9	10	13	7	9	4	7	15	2	2	4	3	2	2	0	0	2	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1
0.03	south35_active	80	7641	4006	869	544	482	382	204	153	125	285	134	133	80	144	87	27	49	23	24	13	18	6	9	11	4	5	5	6	3	6	3	2	12	2	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	south36_all	80	13177	6876	1843	1080	1026	714	427	353	285	443	234	208	141	213	138	64	70	45	40	35	30	19	23	15	18	9	7	10	11	6	6	7	15	1	3	3	2	2	3	0	0	2	1	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	8096	4333	931	518	555	391	218	163	133	292	135	126	89	144	90	34	42	23	23	21	19	6	11	9	6	4	4	5	5	2	5	3	11	1	1	0	1	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	13818	7305	1822	1062	1010	734	439	344	263	483	266	194	131	208	144	75	72	44	45	35	28	20	24	13	19	11	7	15	9	5	4	5	13	2	4	4	0	0	3	0	1	1	0	1	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0
0.03	south37_active	80	8550	4696	912	505	554	403	217	166	119	323	156	114	79	149	95	41	40	20	27	21	20	7	14	4	9	6	3	7	4	1	3	3	8	1	3	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south38_all	80	13814	7385	1810	1060	1017	743	472	340	228	475	235	207	132	199	144	68	70	49	37	34	27	18	25	11	21	12	7	16	17	5	4	5	4	4	4	6	0	0	1	1	1	0	0	0	0	0	2	0	1	2	0	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	8644	4735	897	475	540	390	225	162	105	326	131	122	72	143	96	40	40	19	23	21	16	7	13	4	11	5	2	9	13	2	3	3	2	2	2	5	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
0.03	south39_all	80	13796	7396	1831	1032	982	716	451	340	237	504	246	219	127	192	135	68	75	50	30	31	25	21	24	11	17	11	6	15	15	11	2	3	4	4	4	6	1	0	1	2	1	0	0	0	1	0	4	0	1	1	0	0	0	2	0	1	0	0	0	0
0.03	south39_active	80	8712	4786	922	451	519	378	214	172	115	350	142	129	68	143	86	32	46	21	15	22	17	5	11	4	7	6	2	6	11	9	1	1	2	2	3	6	0	0	1	1	1	0	0	0	1	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0
0.03	south40_all	80	13587	7457	1812	1098	971	741	428	341	239	519	226	236	126	203	145	63	90	64	34	31	25	20	17	10	20	9	10	16	15	13	3	5	8	4	6	3	1	0	0	2	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	8574	4865	916	489	507	399	199	171	114	355	132	145	56	149	89	27	57	34	17	19	17	5	7	5	12	4	5	7	13	11	2	4	2	3	3	3	0	0	0	1	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0
