label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46
0.03	north10_active	80	2990	501	639	224	104	742	215	37	191	33	12	186	18	14	5	161	2	29	46	7	2	2	1	0	12	3	0	0	1	0	1	0	1	1	3	1	0	0	0	1	0	0	0	1	0	0	2
0.03	north11_all	80	4902	1500	1032	555	361	895	466	135	259	76	52	269	31	17	17	173	11	45	67	2	6	4	1	3	18	1	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	3122	497	609	221	129	806	360	35	224	31	11	255	13	5	8	170	1	40	62	0	0	0	1	1	18	1	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	5015	1507	997	530	364	884	468	134	257	65	49	292	30	18	19	201	13	54	57	2	7	4	0	3	17	0	2	2	3	4	1	0	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	3224	537	562	216	125	796	353	37	218	29	12	276	13	6	8	197	3	49	52	0	0	0	0	2	17	0	0	2	3	4	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	4957	1508	1013	525	378	885	458	132	253	64	47	272	36	20	18	224	15	39	65	3	5	5	3	4	19	1	3	1	4	3	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	3163	544	566	211	113	797	347	40	211	27	14	260	18	7	5	220	3	34	60	2	0	1	2	2	18	1	0	1	4	3	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north14_all	80	4987	1542	1066	545	379	876	440	130	248	69	45	243	35	17	17	199	15	39	62	4	7	6	3	3	14	1	3	1	4	3	0	1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	3192	559	614	228	114	790	345	39	202	33	13	227	18	5	10	194	5	34	60	2	0	1	2	2	12	1	0	1	4	3	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north15_all	80	4944	1542	1085	545	379	766	422	136	244	74	52	250	36	23	20	177	18	40	56	4	7	6	4	3	17	2	2	1	3	0	0	1	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	3142	536	640	228	108	680	330	46	199	34	10	233	19	7	13	172	9	34	53	2	1	1	3	2	15	1	0	1	3	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	4879	1481	1105	540	368	764	367	142	248	79	50	238	26	23	23	129	16	40	106	7	6	3	4	2	10	1	1	2	2	0	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	3067	497	661	221	112	677	291	43	201	37	11	223	13	6	16	124	10	37	102	5	1	0	2	2	9	0	0	1	2	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	4803	1476	1069	543	353	713	333	127	247	82	59	238	30	24	25	155	24	44	97	5	4	3	7	2	15	4	1	4	2	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	3036	513	641	219	113	638	246	42	202	35	15	224	13	9	16	149	13	42	94	3	1	1	2	2	14	3	0	3	2	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	4747	1456	1019	560	355	831	330	121	263	79	64	253	33	19	28	157	21	41	118	5	5	3	7	1	8	4	2	3	6	2	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	3058	493	607	213	123	742	254	32	218	34	19	240	12	6	16	150	10	41	113	3	1	2	1	1	8	4	0	2	6	1	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4690	1500	1050	579	351	799	313	113	281	73	69	275	42	17	23	154	21	60	75	5	4	3	8	2	9	4	2	3	5	2	0	3	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2962	512	599	217	124	712	241	26	240	23	17	257	15	6	11	147	9	56	72	1	1	2	3	1	9	4	0	2	5	1	0	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4741	1524	1036	581	366	882	316	113	273	66	72	238	44	24	19	173	14	62	73	4	4	3	4	3	5	1	3	1	4	2	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north20_active	80	3031	516	601	216	133	789	250	31	238	21	25	219	13	6	9	167	7	57	70	1	1	1	2	1	5	1	0	0	4	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4792	1465	1042	529	420	909	315	137	226	85	63	258	45	28	21	81	12	31	47	13	3	1	5	4	9	2	2	2	7	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3043	520	649	216	140	817	226	42	194	29	15	242	24	5	5	79	3	29	44	10	2	0	3	3	8	0	1	2	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4753	1482	1054	508	408	926	305	136	246	81	65	288	37	29	24	71	17	34	44	14	5	2	3	3	6	2	4	2	15	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	3009	518	653	208	131	817	216	44	215	29	13	273	19	8	4	69	5	31	42	10	3	1	2	3	5	0	1	2	15	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4765	1399	1068	526	408	893	349	134	219	76	64	261	44	25	28	83	18	46	61	10	6	2	2	3	4	1	5	1	23	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2998	488	656	210	131	795	249	38	186	25	10	243	23	6	7	80	3	44	59	6	4	1	1	3	1	0	1	1	23	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4823	1438	1095	540	388	850	409	134	248	74	53	275	45	27	24	90	15	45	70	4	5	2	1	4	3	2	5	1	16	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3029	511	667	217	139	763	311	37	211	24	11	257	21	6	8	88	2	41	66	2	2	1	1	3	1	0	1	1	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4737	1459	1089	555	366	832	412	142	267	77	52	262	47	19	22	136	13	47	116	6	2	1	4	3	6	2	6	3	15	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	2999	523	646	211	131	755	322	39	238	29	16	246	27	3	8	134	0	41	114	3	1	1	3	1	4	0	1	3	15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4728	1553	1030	538	354	827	411	138	258	75	54	253	43	20	20	102	12	16	89	7	1	1	4	2	5	1	6	4	1	1	1	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	3038	551	599	206	135	751	328	30	228	25	17	234	23	3	10	99	2	11	87	3	0	1	2	0	4	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4609	1577	1007	538	352	819	351	135	250	84	58	207	42	17	19	112	12	28	100	11	2	1	6	2	4	2	5	5	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	2940	558	579	211	119	737	279	30	217	28	16	192	19	2	10	105	3	21	99	4	1	1	3	0	4	0	2	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4561	1560	981	552	364	824	329	133	199	81	61	210	26	22	17	73	10	40	107	13	3	4	4	1	7	4	2	4	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	2916	556	553	222	120	740	258	32	166	24	12	196	9	4	9	64	4	36	104	5	1	2	1	0	6	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4621	1491	1024	543	393	853	319	142	227	83	69	219	26	20	25	76	10	54	59	12	4	5	4	1	7	4	2	1	0	1	3	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0.03	south29_active	80	2920	513	598	227	132	777	252	37	187	26	16	210	10	4	9	67	3	49	55	5	1	3	1	0	6	2	0	1	0	1	3	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0.03	south30_all	80	4666	1482	1032	523	400	867	325	146	202	81	65	252	25	21	18	106	12	69	76	8	6	8	6	2	8	4	2	1	0	1	2	1	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0
0.03	south30_active	80	2981	506	611	222	138	790	253	40	166	36	16	247	10	6	4	100	4	65	72	4	1	5	3	2	7	2	0	1	0	1	2	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0.03	south31_all	80	4764	1471	1046	544	345	797	372	128	287	55	54	295	35	27	21	153	11	52	85	7	3	2	5	4	4	4	1	2	5	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south31_active	80	3039	483	619	231	121	716	298	42	249	26	17	272	13	7	9	148	2	47	82	3	0	0	3	1	4	3	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4863	1479	1057	542	333	762	338	113	285	78	59	271	36	29	20	157	9	81	70	4	2	4	6	2	13	4	1	1	6	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	3088	475	626	233	120	678	260	33	240	36	19	252	18	11	9	151	3	77	69	3	0	2	3	1	13	3	1	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4901	1488	1050	552	350	794	337	122	290	77	63	266	35	22	18	147	10	67	130	3	3	5	7	2	14	2	1	0	2	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	3124	492	616	220	123	704	254	36	251	34	18	244	16	10	7	142	3	64	130	2	0	2	4	1	14	1	1	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	4912	1447	1056	535	381	793	305	146	293	76	67	219	36	26	20	179	11	56	109	5	1	6	6	2	11	3	1	1	16	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	3141	487	646	206	136	699	226	40	242	37	13	202	18	9	8	177	5	50	108	3	0	2	4	1	11	0	1	0	16	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	4942	1502	1061	544	386	758	323	153	251	81	59	203	37	33	22	143	7	45	110	6	3	4	6	0	19	6	0	2	24	1	2	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	3184	524	664	211	135	662	251	34	209	42	12	182	17	12	8	139	2	39	107	2	0	1	5	0	19	3	0	0	24	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	4966	1554	1074	576	411	830	328	151	249	97	46	215	41	29	28	151	11	46	63	9	3	4	5	3	12	6	1	2	24	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3190	551	668	233	152	731	258	38	211	50	8	194	17	11	12	146	3	39	59	4	0	0	4	1	11	3	0	0	24	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4950	1601	1105	590	402	754	330	134	233	107	43	227	45	29	28	150	11	56	71	10	4	3	4	4	23	3	1	2	32	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3185	571	672	235	142	665	260	33	194	52	7	212	22	10	12	143	3	51	67	3	0	1	2	2	22	3	0	0	32	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4936	1562	1090	563	410	844	349	114	225	103	62	260	51	21	24	127	15	46	77	9	4	3	5	4	14	2	2	1	11	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3193	545	635	215	145	746	255	31	186	50	16	246	22	5	12	120	4	43	74	4	0	1	3	2	12	1	0	0	11	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4952	1509	1067	553	396	850	308	116	215	93	70	283	44	19	24	122	17	27	50	6	2	6	3	2	14	1	2	2	11	1	2	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	3190	516	614	212	147	756	214	32	171	37	15	271	16	4	13	119	5	25	47	2	0	1	1	1	12	0	0	2	11	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4893	1443	1082	534	378	844	304	121	205	94	67	252	40	22	15	106	17	13	67	6	1	6	4	1	5	1	2	2	1	1	2	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	3144	507	627	207	136	749	214	39	159	41	14	244	14	8	6	103	4	9	66	3	0	1	1	0	2	0	0	2	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
