label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	north17_active	80	7911	555	674	367	690	519	164	590	1405	106	352	292	420	54	138	252	92	225	255	67	122	253	59	155	91	120	25	36	52	191	26	25	84	44	66	13	11	100	22	33	11	8	13	5	55	31	17	47	4	4	28	29	18	0	2	2	4	6	4	1	7	6	6	5	5	1	11	4	1	2	6	4	2	7	3	1	1	0	2	4	0	0	1	3	2	4	0	1	3	3	0	1	3	1	1	4	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9932	2516	1724	1147	1173	907	579	803	1570	372	546	403	470	221	235	312	185	277	287	148	192	297	119	205	124	148	68	70	76	223	55	58	91	62	92	43	48	110	49	38	30	23	30	22	53	42	25	44	18	17	34	26	26	5	20	8	9	18	11	8	11	12	11	6	9	6	11	5	6	5	7	6	4	8	2	4	4	4	3	3	0	4	4	4	4	5	3	4	0	2	4	1	4	2	0	3	0	0	2	1	0	0	1	1	0	0	0	2	4	0	8	0	2	0	0	0	0	1	3	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	7771	550	669	375	696	531	159	588	1420	105	394	281	365	53	127	241	90	208	239	67	128	263	63	167	91	120	19	35	44	208	21	20	74	41	67	18	12	100	30	33	12	7	16	4	47	31	9	37	8	6	26	22	21	0	1	4	2	4	4	1	4	10	4	2	4	2	10	4	1	2	6	5	3	7	2	2	1	1	2	3	0	2	2	3	1	4	3	1	0	2	2	1	3	1	0	3	0	0	2	1	0	0	1	0	0	0	0	2	1	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	10001	2613	1691	1148	1117	914	570	835	1594	360	549	392	471	222	255	313	158	262	288	128	187	307	108	228	120	137	77	74	75	250	52	60	80	57	99	38	43	94	46	51	30	27	27	23	53	30	32	50	18	16	38	25	28	9	24	13	10	18	10	8	11	16	11	10	8	5	9	4	4	4	5	6	5	8	2	4	5	3	3	4	1	11	5	3	3	6	5	3	6	2	5	1	2	3	0	4	0	1	3	1	0	0	2	1	0	0	0	2	4	0	8	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	7859	579	663	367	631	540	152	605	1440	97	394	280	371	52	147	243	72	198	244	62	125	271	52	185	84	118	23	41	44	231	20	24	63	35	69	19	11	86	28	42	11	13	11	5	44	20	17	44	8	6	28	22	25	2	1	7	4	2	4	2	3	14	4	5	2	1	8	3	1	1	4	5	4	4	2	2	3	1	2	4	0	9	3	2	0	5	5	0	6	2	2	1	2	1	0	4	0	0	3	1	0	0	2	0	0	0	0	2	2	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	10031	2539	1690	1195	1114	916	580	792	1580	372	558	431	463	213	265	337	173	242	289	127	180	319	119	254	117	138	76	83	70	224	51	64	99	52	84	36	46	94	46	35	26	25	33	18	54	18	24	33	16	14	30	23	35	14	21	12	7	15	11	11	11	14	9	6	12	6	12	3	3	5	2	7	7	10	2	5	5	4	3	5	3	10	3	1	4	3	6	1	9	1	7	0	0	2	0	2	0	1	3	2	1	0	2	3	0	0	0	1	2	0	7	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7931	536	667	373	640	551	136	580	1427	90	411	315	365	52	155	265	85	184	243	59	114	284	63	207	84	118	20	53	37	203	15	27	76	31	55	17	10	87	30	26	10	13	15	3	44	12	15	29	8	7	22	19	32	5	0	7	5	1	5	2	4	13	4	3	2	2	11	0	0	1	1	6	5	5	1	2	3	1	2	5	1	9	2	1	0	1	5	0	9	1	3	0	0	0	0	1	0	0	3	2	0	0	2	2	0	0	0	1	1	0	7	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	8886	2532	1635	1193	983	851	626	716	1225	379	476	421	396	265	241	249	179	210	265	119	150	244	96	141	131	141	78	96	84	148	50	53	72	45	75	19	39	94	52	46	19	25	25	23	41	19	20	53	21	15	31	19	17	9	10	11	5	11	10	8	8	11	13	10	4	8	1	12	3	4	5	7	4	5	1	8	5	1	5	7	3	10	0	6	1	6	5	5	5	1	1	2	1	2	1	0	2	2	7	3	3	0	0	1	0	1	1	1	0	0	2	1	2	2	2	2	1	0	0	0	1	0	0	1	1	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	6601	637	589	344	520	469	158	484	1073	100	307	285	312	64	130	183	73	158	218	48	96	202	44	109	101	111	14	53	39	127	14	15	57	31	60	4	9	81	35	26	7	12	8	2	30	8	13	41	9	9	26	16	16	4	3	4	1	3	1	2	3	4	5	3	3	2	0	6	1	3	2	5	1	3	0	6	2	1	1	5	0	8	0	1	1	5	2	1	4	0	0	1	1	0	1	0	0	2	7	2	1	0	0	0	0	1	1	1	0	0	1	0	2	2	0	2	1	0	0	0	1	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9478	2503	1635	1142	1052	909	654	711	1460	381	508	404	457	246	267	256	187	206	307	131	155	297	110	166	142	172	73	102	79	217	53	49	75	36	94	25	38	72	52	44	25	30	28	22	47	24	24	84	26	16	39	27	20	9	7	9	5	11	11	8	11	6	8	12	5	6	4	9	3	3	8	7	4	4	2	13	5	2	2	8	4	10	0	4	2	7	5	5	3	1	2	2	1	1	1	1	2	2	7	3	1	0	2	1	0	1	1	1	0	0	1	1	2	1	1	2	1	0	1	1	1	0	1	1	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7274	622	612	354	579	508	163	505	1319	98	330	282	365	67	147	205	71	165	246	51	100	255	48	133	111	142	15	56	40	199	16	15	61	21	75	6	8	59	32	23	11	15	8	1	39	9	11	74	13	10	35	23	16	4	2	4	2	4	1	3	5	2	2	4	3	2	1	4	1	2	7	6	1	3	1	10	2	1	1	6	0	8	0	0	2	5	2	2	3	1	0	1	1	0	1	0	0	2	7	2	1	0	0	0	0	1	1	1	0	0	0	0	2	1	0	2	1	0	1	1	1	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10070	2592	1657	1129	1070	926	627	771	1657	353	512	444	510	242	277	273	206	236	344	136	152	295	107	176	144	161	75	90	104	275	54	52	86	33	84	28	36	98	58	46	27	32	25	22	48	29	21	72	31	19	33	41	26	10	8	12	6	7	9	9	12	8	9	9	7	6	6	7	2	3	10	6	2	4	4	15	3	2	4	6	3	5	3	5	1	8	3	5	11	2	4	1	1	2	2	2	4	2	6	2	1	4	2	0	0	1	1	0	0	0	1	1	1	2	1	0	0	0	3	1	1	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7954	593	669	360	613	514	157	561	1534	106	332	334	410	74	163	219	93	185	279	59	103	251	57	142	111	134	21	48	55	262	17	16	72	22	68	6	9	86	46	30	13	15	9	2	42	14	8	67	18	11	28	38	20	3	1	6	2	3	1	3	7	4	1	4	2	2	1	2	1	2	7	3	1	3	2	13	1	1	1	4	1	2	2	0	1	7	2	2	9	2	0	1	1	0	1	1	2	2	6	1	1	4	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	2	1	0	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10103	2616	1698	1138	1107	857	613	734	1710	358	470	440	497	232	277	289	190	251	354	139	160	291	115	181	124	152	56	75	88	291	61	49	91	31	77	33	32	107	61	48	32	38	23	18	45	35	26	74	30	19	29	44	24	11	8	10	6	5	8	12	14	12	7	7	11	5	8	3	4	4	9	5	4	5	8	21	2	2	2	4	4	5	6	5	3	9	1	4	9	2	3	1	1	2	2	3	3	2	4	2	0	5	2	0	0	1	1	2	1	0	0	1	0	2	0	0	2	0	3	1	2	0	1	1	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7965	596	668	368	638	486	162	527	1581	106	307	325	387	67	152	222	93	191	280	55	107	243	58	152	86	130	18	45	47	276	22	16	80	19	60	7	10	89	51	30	14	16	10	3	41	24	10	67	15	11	23	40	18	1	1	4	2	2	1	3	9	12	0	4	3	1	3	1	1	1	5	2	2	4	6	18	1	0	0	2	2	3	4	1	2	7	1	3	7	2	0	0	1	0	1	2	2	0	4	1	0	4	0	0	0	1	1	1	0	0	0	0	0	2	0	0	2	0	2	1	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10203	2583	1682	1130	1062	822	605	756	1743	367	478	424	480	229	290	311	192	251	346	135	180	281	117	195	100	126	61	71	92	220	57	56	102	36	85	39	29	90	60	48	34	36	18	25	45	36	36	65	31	12	30	40	26	11	12	12	3	5	9	10	14	22	11	6	8	4	9	2	5	5	8	4	2	5	6	20	2	1	3	3	5	6	8	2	4	9	0	2	9	2	3	1	1	3	1	4	3	2	5	1	0	5	0	0	0	1	0	2	1	0	0	1	0	2	0	1	2	1	3	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	8022	584	648	367	591	461	163	550	1606	105	321	308	378	66	165	229	100	195	280	59	121	233	71	160	69	103	19	36	48	206	23	21	89	24	68	15	10	73	45	32	14	18	7	4	34	26	19	59	14	3	24	35	23	2	4	6	0	4	1	3	9	20	0	4	1	1	5	0	0	3	5	1	1	4	5	17	1	0	0	2	3	5	5	1	2	8	0	1	7	2	0	0	1	0	0	2	2	0	5	1	0	4	0	0	0	1	0	1	0	0	0	0	0	2	0	1	2	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10407	2527	1742	1180	1108	842	613	810	1750	369	482	424	514	222	273	320	185	246	362	139	187	302	112	194	102	144	58	79	87	178	55	51	99	40	84	38	30	80	46	53	34	25	22	25	49	41	40	35	31	10	32	39	29	9	12	19	10	7	7	8	15	25	13	11	9	4	10	2	6	7	7	6	4	5	6	17	7	3	3	3	4	5	7	2	3	7	2	1	1	2	2	2	2	2	0	5	4	3	5	1	0	5	1	0	0	1	0	2	1	1	0	0	0	4	0	1	2	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8238	551	723	370	616	500	157	596	1603	110	329	302	402	60	152	244	98	192	301	69	130	256	70	157	65	116	16	38	47	164	22	17	87	28	73	13	10	65	30	34	12	15	9	6	36	32	22	28	14	5	23	32	24	2	4	8	4	4	2	3	12	22	3	6	2	1	7	0	0	4	3	3	2	4	4	15	3	2	0	2	3	4	5	1	1	6	2	1	0	2	0	1	1	0	0	2	3	0	5	1	0	4	0	0	0	1	0	1	0	0	0	0	0	4	0	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10362	2457	1748	1188	1131	873	610	844	1742	380	477	418	536	219	284	337	196	243	323	139	211	281	114	204	105	161	67	87	73	192	59	52	102	45	86	37	36	74	58	44	34	24	22	30	50	44	35	42	20	11	33	46	28	13	12	18	12	10	8	5	13	23	10	12	8	5	11	3	7	9	10	7	5	4	6	6	6	5	3	2	3	7	4	2	2	11	2	1	0	6	1	2	2	2	0	3	2	2	1	3	0	2	2	0	0	1	0	2	1	1	0	1	2	4	0	1	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8205	525	710	379	631	525	161	624	1602	119	320	290	420	59	154	266	103	186	270	63	147	232	68	168	70	132	17	38	41	176	20	20	82	34	76	17	10	65	40	24	12	14	11	6	35	33	21	33	10	6	24	41	20	2	5	8	6	5	2	3	7	16	3	7	2	2	8	1	0	5	6	4	3	4	3	6	2	2	0	2	2	7	3	2	0	10	2	0	0	5	1	2	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10206	2486	1714	1192	1223	880	580	870	1639	396	490	435	549	235	264	333	198	251	320	137	218	304	118	179	106	164	67	89	71	174	53	55	100	57	84	39	40	99	54	51	32	24	30	28	54	43	27	29	21	12	27	47	25	11	13	21	19	8	9	6	15	16	10	13	8	5	9	2	8	10	9	7	3	7	3	11	8	4	3	2	2	4	3	3	2	11	2	1	5	5	2	3	1	1	0	3	6	1	0	7	0	2	2	1	0	1	0	3	0	2	1	1	2	5	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	8084	520	715	389	687	540	159	631	1497	117	337	306	426	69	151	266	102	177	273	58	144	259	69	144	67	135	17	47	37	155	16	24	80	38	74	16	10	88	35	30	8	12	13	6	37	34	16	24	15	8	18	41	15	2	4	9	10	2	2	3	9	11	3	8	2	1	8	1	2	5	6	4	2	6	0	9	2	2	0	2	1	4	2	2	1	11	2	0	5	4	1	2	0	0	0	2	5	0	0	7	0	0	0	0	0	0	0	0	0	1	1	1	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	10262	2515	1627	1175	1210	864	562	874	1636	384	482	410	535	241	285	337	205	286	334	133	200	266	129	202	141	168	68	86	82	206	55	53	112	62	63	41	41	98	64	48	33	21	28	24	52	52	19	37	21	13	22	62	19	15	10	16	18	11	7	4	13	14	7	7	9	4	10	2	7	11	5	6	3	7	3	9	6	4	5	2	1	8	3	4	2	10	0	1	6	4	2	4	0	1	0	3	6	0	1	7	0	2	1	1	0	1	0	4	0	2	1	1	3	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
0.03	south29_active	80	8137	545	653	393	690	532	136	637	1505	115	325	291	419	71	154	258	105	212	287	49	133	228	72	162	87	136	21	51	48	185	16	23	92	39	52	14	11	88	52	30	9	10	14	5	44	42	10	31	15	8	15	56	8	4	2	7	7	3	2	1	7	9	1	5	5	1	9	1	2	5	4	2	3	6	0	7	0	1	1	2	0	8	2	2	1	10	0	0	5	3	1	3	0	0	0	3	5	0	1	7	0	0	0	0	0	0	0	1	0	1	1	1	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south30_all	80	10241	2578	1623	1141	1153	855	580	811	1557	399	463	405	496	228	287	341	186	286	347	109	179	277	135	178	153	169	62	94	88	251	47	55	115	62	62	41	38	94	56	42	32	28	26	18	75	43	26	48	25	17	29	48	20	14	9	18	19	7	10	5	9	10	7	8	7	4	9	4	5	8	4	3	2	8	6	8	5	3	4	2	3	12	5	5	3	10	0	2	6	4	2	2	1	1	1	3	4	0	2	5	0	2	1	1	0	0	0	4	0	3	3	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	1
0.03	south30_active	80	8157	560	644	394	657	521	149	583	1423	109	316	289	385	61	169	258	100	209	294	43	117	243	76	143	100	136	19	57	46	225	12	21	96	37	53	13	8	85	42	29	7	13	11	2	65	33	15	41	16	7	23	43	11	4	1	7	9	3	6	1	6	7	1	5	5	1	9	1	2	3	4	1	2	6	2	6	0	1	1	2	0	11	4	3	2	9	0	0	5	4	1	1	0	0	0	3	4	0	2	5	0	0	0	0	0	0	0	1	0	1	3	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1
0.03	south31_all	80	7910	2455	1598	1135	966	803	600	684	1056	371	388	368	393	223	224	271	162	197	255	125	160	189	100	174	102	137	85	70	62	161	53	43	88	56	79	36	27	78	48	41	22	29	24	21	40	27	26	36	20	20	16	26	19	11	8	13	17	10	12	11	4	12	3	14	11	2	6	2	4	5	6	5	6	5	4	8	6	4	3	8	4	11	4	4	2	10	4	1	3	10	2	2	2	1	2	1	1	3	6	2	1	1	3	0	5	0	1	0	2	0	0	1	2	1	0	2	1	2	0	2	0	0	2	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5510	694	508	303	468	389	149	414	893	82	250	211	270	72	105	173	82	138	209	44	105	136	46	131	57	102	27	32	29	142	12	13	64	27	56	14	7	61	33	24	12	9	5	9	28	9	17	32	9	6	9	22	14	4	4	6	8	4	2	1	1	7	1	4	4	1	3	0	0	0	5	4	4	4	1	6	3	1	0	7	1	8	3	1	1	9	3	0	2	9	0	0	1	0	2	0	0	1	5	2	1	1	0	0	4	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8471	2421	1579	1135	1002	824	599	729	1151	389	406	387	421	216	219	290	161	212	255	132	165	184	95	174	86	154	83	76	64	189	56	49	82	63	91	35	34	94	46	44	25	27	22	22	31	27	29	40	25	13	17	46	23	14	8	12	13	8	8	10	6	10	4	11	9	5	7	6	7	4	4	4	8	6	4	7	5	5	3	13	4	5	3	5	2	4	4	1	3	10	1	3	5	0	2	3	1	2	7	4	2	1	2	0	4	1	1	0	1	0	0	1	2	1	0	2	0	2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6139	643	548	331	521	428	158	464	1008	93	271	230	305	65	95	183	90	159	212	49	104	144	41	132	56	126	29	34	35	172	13	16	60	33	69	15	6	77	32	29	13	11	6	9	19	11	19	36	14	1	11	43	16	3	2	4	7	1	2	1	1	5	1	4	4	1	3	2	3	1	4	2	5	5	1	6	4	1	0	12	1	3	2	2	1	3	2	0	2	9	0	0	3	0	2	0	0	1	6	3	0	1	0	0	3	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9297	2495	1626	1138	1017	864	590	753	1297	408	417	423	461	207	223	285	164	225	310	153	170	171	101	215	99	178	87	73	68	199	62	49	84	60	94	32	35	120	51	39	31	31	22	19	25	25	26	41	26	15	21	54	21	17	8	8	12	10	7	5	10	9	5	6	5	8	9	7	8	6	4	7	8	7	3	9	5	4	4	9	3	4	1	5	2	4	3	1	2	1	1	3	4	2	1	4	1	2	4	4	3	1	2	2	5	1	0	0	1	0	0	1	3	1	0	2	0	2	0	1	0	0	2	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	7023	622	609	352	562	475	155	517	1162	100	276	269	355	56	108	190	87	176	267	58	116	141	51	171	63	151	30	36	36	186	16	16	64	33	73	16	8	107	34	21	12	14	8	5	16	14	18	34	13	2	14	49	13	2	2	4	10	3	1	0	2	3	2	3	3	3	5	3	3	2	2	5	5	5	1	8	4	0	2	9	1	4	1	2	0	3	1	0	1	0	0	0	2	1	1	0	0	1	4	3	1	1	0	0	4	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9923	2511	1587	1172	1070	865	588	793	1425	395	468	409	486	203	226	285	176	262	299	148	170	194	114	216	104	158	79	78	74	197	63	50	81	60	94	28	36	108	57	30	36	25	19	18	30	28	26	48	30	17	22	49	25	20	9	6	11	6	6	3	11	12	6	7	4	9	9	7	8	7	2	7	12	7	2	14	1	3	2	11	3	6	2	6	2	2	4	1	2	5	2	3	4	2	0	5	2	0	2	2	3	1	0	2	2	1	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7784	610	643	383	607	480	143	593	1303	109	319	283	393	55	116	208	87	211	258	60	116	166	60	176	73	135	26	45	45	178	17	19	61	34	74	16	9	97	42	19	15	11	9	3	15	19	17	42	15	7	14	44	17	4	1	3	7	2	3	1	2	5	3	3	1	4	5	4	3	3	0	6	6	4	0	12	1	0	2	11	0	6	2	4	0	2	2	0	1	4	0	0	3	1	0	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10210	2515	1675	1156	1039	817	601	805	1558	379	483	419	512	228	232	325	189	255	345	144	179	216	111	231	114	161	71	70	85	194	69	46	100	54	90	25	31	116	55	26	37	26	21	16	32	24	25	50	24	15	26	42	20	14	9	7	13	7	7	3	11	13	7	8	5	5	9	4	3	11	2	5	9	5	2	14	4	1	3	19	3	5	1	8	6	1	3	1	4	5	1	2	1	2	0	2	2	0	2	0	3	1	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	7	0	1	1	0	0	0	0	1	1	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
