label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	north6_all	80	3769	5576	2005	1624	1267	480	459	330	264	219	206	269	269	139	127	176	161	184	73	68	47	58	39	49	33	32	24	72	73	22	26	18	71	54	18	14	14	6	15	59	23	11	25	47	14	33	6	4	5	10	11	1	2	3	6	25	2	3	3	3	0	2	2	0	1	1	1	1	2	1	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	1128	4934	1494	1295	1048	151	249	198	61	95	45	180	214	78	79	125	136	146	27	39	22	27	16	35	12	14	9	56	58	4	14	11	66	51	7	4	9	1	8	56	21	4	19	45	13	33	5	0	0	9	11	0	0	2	5	25	2	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	3832	5506	1960	1653	1246	473	499	353	261	196	214	260	321	116	141	163	162	175	67	60	53	64	33	43	38	34	21	61	68	17	27	27	54	74	20	15	16	11	21	43	19	9	24	63	16	37	4	4	4	8	11	2	0	6	8	29	2	2	4	1	0	0	3	0	0	1	1	0	2	1	3	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	1118	4852	1462	1331	1042	149	276	217	63	89	46	176	268	63	89	119	129	141	27	33	26	30	13	28	12	12	6	50	53	5	15	22	49	71	8	3	11	6	14	41	17	2	16	62	15	36	4	0	0	7	11	1	0	3	7	29	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	3931	5412	1958	1687	1261	489	494	377	273	197	216	237	325	118	148	139	162	149	72	65	56	58	36	41	38	27	21	63	58	15	21	26	47	62	17	15	17	7	17	41	19	8	27	49	11	45	0	3	3	10	11	5	0	5	7	41	0	3	4	0	0	0	3	0	0	1	1	2	1	0	3	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1155	4780	1488	1343	1021	150	272	234	65	88	43	154	273	68	93	100	125	122	31	32	26	29	16	25	13	10	5	54	47	4	9	21	42	58	6	4	12	7	14	40	17	2	20	48	10	44	0	0	0	8	11	4	0	3	6	40	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	3894	5291	2010	1644	1249	480	498	409	262	210	200	248	359	134	129	127	138	138	72	58	63	48	43	40	39	26	20	54	54	17	19	25	61	60	14	18	17	9	19	38	14	8	21	45	13	22	4	1	5	7	10	5	0	3	5	28	0	3	3	0	1	1	3	0	0	2	1	2	1	0	1	0	0	0	0	1	0	2	0	2	1	0	0	1	0	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1116	4671	1542	1347	1000	152	260	241	69	83	37	175	302	72	71	86	103	110	29	28	29	22	17	25	12	10	8	46	43	4	10	22	57	54	5	7	13	8	15	38	14	1	17	42	12	21	2	0	2	5	10	4	0	1	4	27	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	3872	5354	2001	1658	1207	481	438	450	250	219	194	237	339	145	131	133	121	150	74	61	71	44	45	35	32	26	21	62	53	21	19	18	71	58	12	17	19	8	20	18	23	8	12	51	25	21	7	1	4	10	2	4	2	3	16	23	1	3	1	2	2	1	0	0	0	2	3	2	1	0	1	2	0	1	0	1	1	2	0	2	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1088	4728	1528	1343	957	148	232	260	65	82	34	168	287	77	79	96	88	123	24	32	34	21	20	18	13	7	8	50	38	6	8	14	67	52	6	9	13	6	16	17	23	2	12	46	25	19	4	0	2	7	2	3	1	1	14	22	1	0	0	2	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3827	5397	2048	1672	1242	498	451	381	251	222	195	282	315	152	144	160	191	145	65	62	50	52	37	50	35	41	37	51	65	22	25	34	66	77	10	19	13	7	27	30	18	10	13	46	24	9	8	2	3	6	26	4	1	3	3	4	1	2	1	1	4	3	1	2	1	2	1	0	0	4	2	1	0	2	1	1	0	0	1	2	0	0	0	0	1	3	0	1	0	1	7	0	0	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1096	4761	1544	1331	1006	123	242	211	58	86	44	197	246	92	87	122	145	125	16	18	18	23	18	27	13	17	14	43	55	7	14	24	65	70	4	10	11	4	19	25	16	6	5	45	23	9	5	0	0	5	24	3	1	1	2	4	0	1	0	1	0	0	1	1	1	0	1	0	0	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	3886	5396	2026	1770	1185	476	443	387	250	209	180	267	310	149	148	173	191	144	74	59	49	44	39	46	40	37	35	58	63	22	22	31	70	52	12	16	12	13	17	31	17	11	13	35	24	7	14	2	4	6	24	5	2	3	4	6	3	1	1	1	10	2	1	1	2	3	2	0	0	3	2	1	1	0	1	1	0	1	1	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1105	4764	1494	1417	960	122	224	224	59	85	44	188	244	85	84	132	143	122	16	26	18	18	15	27	18	11	11	51	53	5	14	22	67	45	5	8	8	5	11	25	16	6	9	35	20	6	11	1	0	5	21	2	1	2	3	6	2	0	0	1	6	0	1	1	2	0	2	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	3859	5280	2032	1736	1172	468	447	376	250	219	179	269	316	157	106	158	182	134	64	56	61	46	41	57	34	33	30	73	66	26	28	23	58	36	10	16	7	14	12	28	7	7	17	58	54	18	16	1	5	6	28	5	2	3	2	6	4	0	1	0	10	1	2	0	2	2	4	0	0	3	2	1	3	0	1	0	0	1	1	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1088	4592	1508	1395	947	132	229	220	67	87	46	187	259	84	62	116	132	113	13	28	22	24	15	38	14	10	5	60	58	6	14	17	53	32	3	6	4	6	8	22	7	4	14	57	50	16	13	1	1	5	26	2	1	2	1	6	4	0	0	0	6	0	1	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	3879	5182	2050	1761	1199	491	433	368	257	195	185	245	311	169	105	172	193	153	60	55	58	51	43	56	37	32	23	65	74	24	29	25	57	35	10	13	11	18	14	43	13	6	14	84	50	27	12	5	7	7	29	4	1	2	1	2	5	0	0	1	11	1	1	1	2	1	3	1	0	3	1	0	3	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1077	4551	1502	1424	970	132	228	212	68	73	46	176	246	91	54	129	142	132	12	29	22	31	15	37	16	13	3	54	66	3	14	20	50	33	2	3	6	7	11	38	12	5	12	82	44	25	11	1	2	7	27	2	0	1	1	2	5	0	0	0	10	0	0	0	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3861	5309	2012	1699	1185	464	432	371	266	212	191	267	336	174	110	165	184	170	52	53	51	48	39	55	33	36	24	79	63	22	18	19	53	59	8	15	16	14	10	36	20	7	13	84	61	37	12	5	6	9	29	2	2	2	1	0	7	0	0	1	12	0	2	1	2	0	4	2	0	0	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1079	4671	1484	1345	965	120	227	211	66	76	47	189	267	97	54	119	137	150	17	28	23	33	12	36	9	12	7	68	57	3	8	14	45	55	3	3	5	3	8	31	16	5	11	82	57	35	12	0	3	7	28	1	0	0	1	0	6	0	0	0	12	0	1	0	1	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3912	5322	2019	1713	1224	467	445	414	287	219	203	251	326	162	124	190	181	194	48	62	55	53	46	65	40	40	28	86	66	25	19	19	84	74	10	13	15	14	14	52	22	3	12	76	35	26	9	7	6	10	23	5	1	4	6	2	8	0	2	2	11	1	1	1	1	0	2	2	0	1	0	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1079	4696	1506	1386	994	106	222	242	64	78	53	178	249	87	67	146	130	171	14	33	23	31	16	43	13	17	7	73	57	4	10	16	76	71	5	4	5	6	10	44	15	2	9	75	31	25	8	0	2	8	23	2	0	0	6	2	7	0	1	0	11	0	1	0	0	0	1	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3942	5304	1951	1780	1210	472	421	454	279	231	196	252	340	172	126	175	155	173	54	68	50	52	41	54	46	38	28	87	43	25	18	18	80	112	12	11	15	12	13	37	20	1	9	35	43	30	9	5	6	8	24	6	2	6	7	3	7	0	2	1	11	1	2	1	0	0	2	2	0	1	0	2	0	0	2	1	0	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1116	4683	1461	1453	989	119	213	258	58	74	50	176	275	106	72	130	113	150	17	29	24	28	15	35	15	18	6	78	33	4	9	12	70	107	5	3	6	6	11	28	12	0	6	35	40	30	7	0	2	3	24	3	1	1	7	3	6	0	1	0	11	0	2	0	0	0	1	1	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	3931	5393	1982	1693	1166	475	445	448	249	216	196	235	346	160	119	176	155	168	64	72	54	56	33	63	38	39	25	74	41	24	23	18	101	113	11	9	12	14	19	42	17	3	10	42	33	21	9	4	6	10	10	7	2	7	7	6	5	0	2	1	9	1	1	0	0	0	2	2	0	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	1125	4809	1472	1384	940	120	242	256	58	74	46	164	283	93	73	129	123	142	18	30	24	27	15	39	16	20	2	63	32	2	14	8	90	110	4	3	7	7	13	34	11	2	6	40	29	21	7	0	2	7	8	4	1	1	7	6	4	0	1	0	9	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_all	80	3937	5313	1915	1743	1183	485	475	440	229	231	189	254	346	160	130	180	151	154	67	66	52	54	28	51	44	45	25	55	51	27	18	24	71	87	17	11	13	10	19	46	14	3	18	37	57	17	7	2	4	10	4	4	6	5	8	8	3	1	1	2	4	0	1	0	0	2	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	1129	4715	1400	1430	966	122	263	246	49	79	38	172	274	94	81	133	114	126	19	26	27	30	18	30	18	19	5	46	43	0	11	10	62	84	5	5	9	4	14	38	11	2	13	32	54	16	5	0	1	7	2	3	3	1	7	8	2	0	0	1	4	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	3899	5504	1862	1817	1262	471	487	422	228	218	191	274	335	158	143	164	162	163	63	70	55	53	38	49	40	42	34	55	50	27	21	26	77	67	20	16	14	10	20	48	15	5	17	46	38	36	5	1	5	9	4	4	5	1	6	8	2	2	1	2	2	2	3	0	1	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	1107	4868	1364	1500	1043	124	256	234	58	77	38	184	267	82	90	120	122	131	20	30	28	31	22	27	12	14	10	43	42	1	13	14	69	66	6	7	10	5	13	44	13	2	14	40	37	35	5	0	1	9	2	3	2	0	5	8	0	1	0	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	3885	3163	1087	934	726	510	476	373	243	332	831	162	298	516	180	315	81	93	170	100	89	46	102	38	123	34	47	48	28	23	13	65	26	12	46	8	15	9	16	19	5	13	8	6	8	1	10	10	13	5	7	1	12	3	2	7	4	0	5	2	1	2	0	3	3	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
0.03	south21_active	80	980	2391	291	484	325	210	275	176	56	230	780	44	243	474	129	273	15	45	145	79	53	13	84	25	106	16	38	35	16	6	5	52	20	7	41	0	6	5	8	16	1	4	3	1	4	1	7	8	10	3	2	0	9	2	2	6	2	0	5	1	0	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3834	3544	1120	977	724	509	456	399	251	345	903	162	344	593	185	405	89	100	245	131	86	45	124	40	155	40	72	65	26	24	18	73	31	12	55	10	10	11	16	23	6	14	12	8	5	2	6	10	16	3	5	0	3	3	2	6	4	1	5	2	1	2	2	4	0	0	1	1	0	2	3	1	1	0	0	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1024	2777	308	530	359	221	261	202	53	251	845	43	295	554	140	372	18	47	222	109	52	18	111	26	135	19	59	52	16	8	6	64	27	6	51	1	5	6	7	18	1	6	5	1	4	1	5	7	11	3	2	0	2	2	2	5	3	1	4	1	0	1	1	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3837	3732	1150	1003	722	498	500	386	262	387	919	155	364	606	199	441	80	98	249	139	91	40	117	42	139	40	65	57	21	24	16	78	31	11	42	10	6	11	14	25	5	14	11	7	4	6	5	14	15	2	4	0	4	4	3	8	4	1	9	1	2	1	2	5	0	1	0	2	2	1	3	0	2	0	0	0	0	0	3	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1061	2981	330	539	371	235	289	213	52	291	857	39	311	572	151	416	15	46	229	121	65	17	105	30	122	18	53	49	15	13	7	68	27	5	41	2	2	4	6	22	1	7	4	0	3	3	4	11	12	1	4	0	4	2	3	7	3	1	8	0	0	0	1	5	0	0	0	2	2	0	3	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3866	3633	1203	975	672	485	518	379	280	380	752	176	332	611	185	406	83	99	262	138	88	47	109	42	114	42	71	55	26	25	22	59	31	11	34	8	7	11	9	28	8	11	14	8	9	7	4	14	16	2	2	0	3	3	8	7	6	1	6	0	1	0	2	3	2	1	2	2	4	1	4	1	1	0	2	0	0	0	3	0	1	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	1023	2818	316	527	337	224	308	200	57	267	684	42	272	578	133	376	14	50	243	115	57	17	100	23	97	21	56	45	17	12	8	52	29	4	32	2	3	4	3	25	1	5	9	0	5	4	1	12	13	1	2	0	3	1	6	5	3	1	5	0	0	0	1	3	2	0	1	2	3	0	4	0	1	0	2	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3868	3399	1209	896	653	498	508	338	298	360	680	186	290	539	159	306	83	90	194	115	87	52	72	43	95	38	65	40	19	26	20	49	32	8	19	8	15	12	8	27	8	10	13	8	10	7	7	12	12	2	5	2	2	3	14	6	2	0	7	1	1	0	0	3	2	1	2	2	4	1	2	1	1	0	2	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	south25_active	80	973	2562	301	435	303	203	286	164	58	242	596	43	231	508	105	276	12	47	175	90	55	19	63	20	83	19	49	25	15	9	6	41	28	3	16	1	6	5	1	26	2	3	8	0	3	4	2	10	11	1	5	1	2	1	10	4	0	0	6	1	0	0	0	2	2	0	1	2	3	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	3843	2994	1153	865	628	508	482	321	264	326	582	199	240	486	142	278	85	94	162	108	82	61	80	47	78	36	48	34	23	23	22	43	34	12	16	14	18	9	6	25	13	6	10	5	9	5	11	14	4	1	6	4	3	1	17	4	4	4	3	1	2	2	1	3	2	1	3	2	2	0	2	1	1	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0
0.03	south26_active	80	926	2157	265	407	271	187	246	143	60	207	497	50	185	451	89	237	16	46	144	74	52	19	70	22	66	15	32	20	15	7	5	36	27	7	12	1	6	3	1	23	3	1	6	0	2	3	6	12	2	0	6	1	2	1	12	3	2	3	3	1	1	2	1	2	2	0	1	1	1	0	2	0	1	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
