label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57
0.03	north6_all	80	37005	26947	7023	6228	3224	3767	1779	1530	2121	1050	681	497	290	231	195	345	110	81	82	112	68	57	37	22	57	48	17	17	5	4	5	4	4	7	1	2	5	7	0	3	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north6_active	80	18726	16443	3066	3446	1509	2283	877	846	1259	597	360	299	124	108	92	217	43	42	41	67	31	37	19	11	34	34	8	8	4	3	2	2	2	4	0	0	5	2	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	36861	27137	6997	6146	3248	3808	1769	1595	2153	1027	683	479	300	221	201	307	106	93	81	114	74	73	36	30	59	30	21	17	6	2	7	1	5	8	3	2	5	6	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north7_active	80	18705	16602	3058	3403	1549	2312	876	853	1311	568	385	292	124	111	100	185	44	45	40	69	33	43	18	14	35	18	12	7	4	2	2	0	3	4	1	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	36678	27309	7055	6101	3215	3853	1798	1612	2137	1060	662	514	305	224	181	277	112	98	80	109	72	67	31	34	76	27	19	21	7	2	4	1	3	11	4	4	5	6	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	18600	16791	3144	3340	1554	2341	891	878	1273	619	376	308	131	117	93	172	50	43	41	67	35	44	15	14	46	18	15	10	3	2	1	0	2	7	1	2	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	36491	27304	7074	6041	3184	3709	1803	1590	2100	1032	670	503	309	243	164	266	125	94	85	105	65	69	30	37	58	28	17	22	6	3	3	0	3	10	4	5	6	1	1	1	1	1	0	1	2	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north9_active	80	18649	16869	3158	3323	1510	2207	912	889	1276	592	379	284	128	117	77	152	64	42	43	71	32	47	13	20	42	18	14	12	2	3	1	0	2	8	1	4	6	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north10_all	80	36631	27179	7054	6050	3213	3682	1805	1553	2009	1096	681	495	293	239	159	281	134	89	91	67	59	68	33	38	30	33	16	18	4	2	2	0	0	6	3	7	2	0	2	1	1	2	1	1	2	0	0	0	1	1	0	0	0	0	0	1	0	0
0.03	north10_active	80	18760	16897	3175	3324	1545	2145	898	886	1226	642	363	254	132	111	82	170	66	45	47	40	26	44	19	24	19	19	13	10	1	2	2	0	0	5	1	6	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_all	80	36366	26814	6998	6114	3183	3816	1813	1527	2114	1013	650	467	285	209	192	326	112	80	103	85	51	84	54	26	41	36	10	22	11	5	3	7	1	4	2	15	5	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	18535	16748	3110	3328	1470	2246	925	816	1384	586	371	254	120	91	90	200	60	31	54	60	25	41	23	13	21	28	6	13	2	2	3	2	0	2	1	14	5	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	36733	27418	7052	6214	3076	3865	1755	1536	2029	1056	697	448	266	210	206	323	126	80	100	81	70	68	50	25	41	47	13	17	14	5	2	6	1	4	2	5	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	18781	17298	3155	3372	1416	2306	910	850	1299	622	399	252	123	101	91	203	63	27	49	50	33	47	22	15	24	35	6	9	5	3	2	2	0	1	1	5	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	36842	27453	7084	6111	3143	3872	1723	1661	2017	1077	717	452	283	206	217	318	127	77	106	82	63	69	48	24	46	39	14	18	13	7	2	3	2	6	0	5	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	18842	17233	3113	3315	1468	2302	914	942	1275	611	407	253	129	104	108	187	62	32	51	55	25	46	21	12	26	25	9	10	5	5	2	1	0	2	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	36802	27157	7175	6128	3167	3925	1702	1616	2054	1059	706	475	288	214	211	306	134	70	82	103	57	57	32	28	41	52	16	14	16	8	2	3	1	5	0	1	1	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	18719	16813	3145	3290	1504	2352	873	924	1263	614	413	277	132	105	103	181	67	31	38	65	23	41	18	14	26	39	8	11	8	7	2	2	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	36522	26852	7027	6158	3266	3829	1739	1687	2101	1123	682	472	262	210	210	294	123	65	77	103	55	58	26	20	63	48	16	14	8	6	2	3	1	3	1	2	2	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	18544	16452	3125	3324	1548	2291	898	956	1258	662	389	269	115	106	105	180	60	27	36	63	29	39	14	11	45	40	11	7	4	5	1	2	0	2	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	36740	26759	7022	6101	3238	3860	1801	1665	2325	1128	671	480	273	210	200	273	110	57	77	106	55	60	29	21	60	56	17	11	9	7	5	5	3	4	1	1	4	0	1	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	18738	16312	3104	3272	1538	2305	899	903	1427	677	377	265	127	107	92	179	53	25	37	62	31	45	15	12	40	51	13	6	4	5	2	2	1	2	1	0	2	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	36804	26758	6956	6117	3263	3759	1840	1698	2234	1146	669	481	249	206	183	251	115	69	77	100	59	68	23	16	70	34	26	8	9	5	7	3	3	3	1	1	4	1	2	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	18669	16377	3081	3313	1563	2289	919	948	1406	680	363	256	115	99	74	156	53	29	38	51	33	54	11	9	53	31	21	2	2	3	3	1	2	1	1	0	2	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	36999	26772	6983	6054	3281	3757	1894	1649	2145	1142	692	464	263	223	182	241	119	69	70	100	64	65	21	17	66	33	25	12	6	5	8	4	6	3	0	0	6	2	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	18807	16420	3074	3262	1605	2269	934	907	1342	694	366	237	128	113	74	153	57	29	29	58	36	51	9	12	45	29	18	6	1	3	4	1	4	1	0	0	5	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	36918	26900	6956	6049	3309	3652	1819	1589	2118	1150	698	502	277	227	191	260	117	79	67	104	62	69	25	21	61	32	24	10	4	6	8	5	6	3	1	0	3	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	north19_active	80	18760	16507	3054	3281	1598	2201	877	892	1284	669	372	247	129	110	90	161	59	36	27	60	38	56	15	12	40	20	15	7	1	4	4	2	4	2	1	0	3	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	36796	27377	6913	6063	3234	3676	1815	1546	2095	1158	685	498	275	237	201	289	107	81	71	90	58	65	25	26	46	31	18	11	4	7	6	8	7	3	2	0	4	2	0	0	1	0	1	3	0	0	0	0	1	0	0	0	0	1	1	0	0	0
0.03	north20_active	80	18764	16853	3012	3289	1541	2211	900	875	1300	673	364	261	133	100	96	166	50	32	31	48	31	46	14	16	25	16	10	8	2	3	3	3	2	2	2	0	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	34731	24278	7363	5666	3041	3385	1766	1478	1709	993	641	444	285	208	166	324	111	84	93	97	51	55	41	25	51	34	18	9	6	6	4	5	2	4	1	7	1	2	2	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	17178	14664	3435	3011	1378	1951	891	802	1088	591	344	243	125	92	74	178	49	39	46	57	22	30	20	14	36	23	10	6	1	3	1	4	1	1	0	6	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	35400	25330	7211	5783	3110	3461	1816	1507	1851	1055	680	471	284	219	184	318	113	86	78	113	60	67	41	23	52	33	17	7	6	7	4	3	2	5	2	7	3	1	2	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	17754	15448	3277	3118	1454	2017	927	830	1169	641	369	286	126	99	76	187	55	44	45	73	26	42	20	9	38	23	9	4	0	4	0	3	1	1	0	6	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	36223	26427	7194	5999	3203	3651	1792	1541	2021	1113	675	484	261	218	183	350	112	88	84	112	56	86	42	33	65	33	13	8	13	2	4	5	1	5	3	8	2	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	18457	16172	3223	3252	1524	2187	924	829	1293	666	366	308	119	107	82	209	61	42	56	70	29	57	25	9	37	23	9	7	6	1	0	3	1	0	1	6	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	36668	27242	7060	6193	3234	3738	1796	1565	2039	1150	649	467	262	218	173	361	118	90	82	115	61	91	30	34	38	29	15	11	17	3	3	5	3	6	7	2	4	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	18848	16735	3132	3408	1523	2261	949	837	1291	709	362	287	125	109	81	232	63	37	55	74	26	57	19	13	14	21	9	9	7	1	0	2	3	3	6	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	36718	27208	7135	6206	3209	3789	1786	1573	2031	1159	650	444	265	215	177	329	116	87	85	84	56	85	29	39	31	41	18	11	15	4	7	5	4	9	6	2	10	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	18878	16705	3150	3429	1529	2252	936	843	1261	696	365	264	118	110	91	195	66	37	52	37	25	56	20	12	9	31	12	9	7	0	2	2	4	6	6	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	36715	27417	7046	6180	3126	3684	1833	1559	2124	1160	675	414	283	207	185	303	116	93	78	77	58	81	28	35	26	39	17	10	10	7	10	3	5	9	6	4	9	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	18786	17050	3107	3411	1467	2158	933	832	1333	731	374	221	138	107	92	168	70	43	48	40	25	51	18	20	15	29	10	7	4	0	3	2	4	6	6	2	1	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	36900	27569	7019	6207	3166	3579	1839	1580	2124	1142	724	441	302	211	181	294	108	92	75	70	49	92	42	36	39	42	18	7	6	6	9	0	2	9	1	6	10	2	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	18947	17176	3142	3388	1474	2031	932	867	1362	686	403	216	142	109	92	161	58	47	43	40	26	67	27	17	27	33	10	4	3	1	4	0	1	5	0	5	2	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	36766	27409	7005	6164	3240	3627	1811	1568	2220	1158	704	469	301	209	196	293	115	88	80	86	48	84	45	31	41	53	16	5	5	5	7	2	2	5	3	5	8	2	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	18808	17033	3178	3334	1502	2113	919	852	1449	680	395	217	148	101	82	165	63	47	43	50	25	59	25	16	30	42	7	2	3	2	4	1	0	2	2	5	1	1	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37029	27318	6971	6190	3264	3664	1743	1566	2247	1182	691	486	268	225	192	317	119	78	77	77	43	77	44	31	44	52	11	9	6	6	6	4	1	7	3	7	2	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18787	17018	3159	3287	1482	2152	895	851	1502	698	390	234	130	101	76	188	58	41	42	43	25	54	27	12	30	44	4	5	6	3	2	2	0	2	2	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	36974	27059	7079	6203	3353	3751	1721	1569	2149	1157	655	514	265	232	184	309	121	65	75	79	45	51	45	31	39	46	14	9	5	8	5	5	2	7	3	8	5	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	18771	16804	3178	3331	1536	2216	895	860	1395	688	375	257	128	108	73	180	57	31	40	40	24	33	24	11	16	35	4	6	5	4	2	3	1	4	3	4	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	34099	23235	7263	5660	3023	3318	1638	1420	1732	919	623	426	267	241	155	264	138	73	80	86	61	57	30	21	57	36	6	15	6	8	4	9	5	1	2	5	3	2	1	0	2	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	1
0.03	south31_active	80	16508	13918	3391	2907	1404	1941	768	756	1074	506	346	211	117	114	68	174	72	34	37	55	24	27	12	8	39	18	3	9	5	5	2	4	4	0	1	4	3	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	34907	24559	7240	5834	3082	3443	1636	1490	1729	952	598	456	263	247	153	284	131	80	77	94	56	57	29	21	45	37	10	19	8	3	6	10	4	1	1	3	3	1	6	0	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1
0.03	south32_active	80	17236	14735	3375	3040	1437	2017	812	818	1104	547	331	233	121	125	71	169	67	29	36	51	28	38	12	9	31	21	6	11	6	1	3	6	2	1	1	2	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	35623	25875	7056	5954	3064	3663	1701	1549	1869	1008	596	478	285	260	159	316	119	77	91	72	57	65	24	28	59	47	13	16	7	5	9	8	4	4	5	1	4	1	6	3	1	1	1	1	0	1	2	0	0	0	1	1	0	0	0	0	0	1
0.03	south33_active	80	17905	15798	3245	3185	1460	2173	870	833	1209	580	328	243	135	126	73	198	59	30	49	42	28	39	12	8	41	28	7	7	5	2	5	6	2	2	5	1	1	0	5	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	36386	26630	7092	6111	3196	3793	1742	1596	1955	1068	656	510	304	253	174	303	115	79	86	81	60	80	32	35	59	44	15	14	10	6	10	8	4	6	5	1	3	3	5	3	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south34_active	80	18485	16401	3227	3304	1494	2229	902	869	1224	607	368	273	139	121	83	178	60	33	42	42	34	51	21	11	49	27	10	6	5	3	7	7	2	2	5	1	0	1	5	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	36670	26909	7025	6237	3251	3799	1823	1614	2061	1067	710	497	296	275	179	336	120	83	89	84	55	84	35	31	69	47	16	12	8	9	10	10	5	7	4	2	3	3	4	3	1	0	1	1	2	1	0	0	0	1	1	0	2	0	0	0	0	0
0.03	south35_active	80	18804	16787	3175	3398	1516	2207	925	865	1312	610	385	272	133	132	82	217	58	39	47	44	30	49	21	10	53	38	10	8	4	6	6	8	3	2	4	1	0	1	4	3	0	0	1	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south36_all	80	36617	26794	7084	6075	3265	3692	1810	1588	2159	1115	754	467	277	265	172	339	126	82	83	100	61	81	37	27	56	49	14	13	8	8	7	8	8	5	3	3	2	4	0	4	1	0	1	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south36_active	80	18732	16776	3225	3259	1507	2149	923	853	1389	658	413	238	111	124	86	235	65	40	43	63	37	48	21	9	42	37	10	9	2	5	3	5	4	2	3	1	0	1	0	3	1	0	1	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south37_all	80	36530	26803	7115	6091	3238	3742	1842	1600	2291	1167	746	455	275	250	170	336	129	93	92	120	57	89	35	30	49	38	14	14	6	5	6	5	5	6	0	6	5	4	1	2	1	0	0	0	3	0	0	1	0	1	0	0	2	0	0	0	0	0
0.03	south37_active	80	18547	16575	3165	3265	1511	2176	948	887	1479	689	414	224	110	118	84	235	68	45	55	79	30	57	14	16	37	34	9	7	1	4	3	3	2	3	0	4	2	1	0	1	1	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0	0	0
0.03	south38_all	80	36464	26957	7020	5984	3238	3799	1833	1557	2271	1139	711	469	271	227	171	323	119	82	99	111	70	88	37	32	57	62	12	16	5	1	2	4	4	7	3	6	5	2	2	2	1	1	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south38_active	80	18665	16664	3091	3185	1495	2211	926	869	1494	683	401	242	117	106	81	208	64	42	58	72	36	59	15	22	32	30	8	4	1	0	0	3	1	4	1	5	2	0	0	1	1	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south39_all	80	36426	26965	7038	6051	3209	3829	1845	1587	2126	1131	681	507	292	199	162	301	121	78	88	96	83	74	42	38	73	55	14	18	3	2	2	3	4	5	3	6	4	0	3	3	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	18639	16748	3126	3227	1484	2284	951	909	1360	681	385	263	122	92	72	181	64	34	55	52	42	52	16	27	35	26	8	5	2	1	0	3	1	2	1	6	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	36618	26920	7013	6089	3231	3885	1764	1621	2232	1086	667	495	291	212	161	332	128	64	100	84	71	66	52	37	68	53	12	15	3	5	2	4	3	4	4	4	3	0	2	2	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	18673	16699	3091	3287	1513	2341	895	926	1499	636	375	258	136	99	73	197	64	25	57	46	31	46	21	26	27	24	6	5	3	3	0	2	2	1	1	4	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
