label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	north6_all	80	12065	3480	1423	1714	1955	894	1283	1001	361	294	322	220	260	160	131	87	82	213	171	90	66	138	88	53	41	70	75	52	62	21	76	47	31	20	32	14	11	22	8	10	15	12	7	15	8	12	7	6	9	6	2	2	4	0	5	9	2	4	1	0	1	0	0	1	1	0	0	1	1	1	8	0	1	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	7764	1959	617	1041	1305	548	864	610	191	142	184	114	141	85	62	37	38	130	102	46	31	97	54	34	15	41	54	23	40	6	56	31	17	10	21	5	8	16	2	5	12	6	2	10	6	9	5	4	6	2	1	2	2	0	4	7	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	11895	3413	1412	1744	2009	909	1271	974	362	287	324	220	282	152	128	94	71	213	163	78	68	124	92	46	41	61	76	46	37	19	64	52	28	16	25	13	14	21	10	9	16	8	8	5	7	14	11	6	12	5	3	5	3	0	2	7	3	3	2	1	0	0	2	1	1	0	0	2	1	0	8	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7563	1951	609	1073	1344	545	845	581	199	132	198	110	153	85	59	37	35	137	101	39	28	83	61	31	17	36	49	21	20	4	51	36	14	5	16	3	10	15	3	6	12	3	3	4	5	8	7	4	5	2	1	3	2	0	2	6	1	2	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	11718	3439	1381	1714	2008	884	1150	956	365	299	340	228	281	145	124	106	72	228	165	73	56	133	72	46	42	54	91	41	48	20	68	47	29	20	25	16	11	20	11	9	14	8	8	4	7	13	11	4	12	5	4	9	0	2	0	7	3	3	3	2	2	0	2	2	0	1	0	2	1	0	8	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	7484	1977	600	1028	1356	522	747	590	190	140	202	108	151	83	56	47	34	152	108	37	29	89	47	31	18	29	55	23	30	5	59	34	14	9	18	6	8	15	3	3	7	4	3	3	4	8	6	3	6	2	2	6	0	1	0	6	1	1	3	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	11499	3462	1389	1717	1977	849	1160	940	376	288	347	219	256	161	142	116	81	206	172	73	61	141	69	51	35	58	101	44	56	23	58	41	23	21	25	13	10	18	10	10	12	12	7	8	15	6	11	3	7	5	3	12	1	3	0	3	3	3	3	3	3	0	4	2	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	7411	1996	624	1024	1314	489	741	584	204	121	210	97	142	96	62	56	41	145	111	37	33	102	45	33	17	30	59	28	40	8	49	32	12	10	20	5	7	12	3	3	5	8	3	4	12	2	6	2	1	2	1	9	0	1	0	3	1	1	3	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	10819	3391	1411	1645	1928	837	1029	899	343	275	330	227	260	169	135	122	86	213	187	85	64	128	58	70	32	71	88	45	57	21	58	32	25	23	17	13	14	11	4	12	16	9	3	9	12	3	8	1	9	6	3	10	2	3	0	0	0	3	1	2	4	0	2	1	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north10_active	80	6966	1922	652	950	1297	476	653	578	170	120	180	104	140	85	60	55	45	151	118	44	35	93	31	44	17	39	51	26	43	10	48	26	16	13	13	7	8	9	1	4	10	8	1	5	10	2	6	1	2	2	2	9	0	1	0	0	0	2	1	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north11_all	80	11833	3765	1383	1873	2138	967	1163	982	348	274	324	264	285	160	123	110	86	227	146	74	61	119	70	55	41	52	69	55	53	19	44	39	17	17	27	13	11	12	12	14	7	9	7	12	18	5	10	3	6	6	2	6	0	11	4	1	3	7	0	0	1	0	0	0	0	1	0	2	0	1	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north11_active	80	7474	2289	660	1102	1363	565	765	614	189	125	181	133	170	84	46	57	37	160	90	38	26	78	39	32	20	38	43	34	33	9	25	28	8	7	22	6	4	9	5	11	2	5	5	10	13	1	10	2	4	4	1	3	0	11	4	1	2	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north12_all	80	11795	3728	1418	1791	2199	933	1184	1012	340	282	349	254	279	174	119	101	88	220	143	81	55	118	65	46	36	61	67	44	54	16	47	33	20	16	30	14	12	12	6	15	11	9	3	10	12	7	6	2	6	8	3	10	3	9	2	4	3	6	0	0	2	0	1	0	0	2	0	1	0	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	7456	2253	666	1039	1383	558	754	594	178	129	190	124	171	91	50	55	34	155	88	44	25	76	35	23	19	44	48	28	35	8	31	21	14	7	19	6	5	10	2	12	5	4	1	7	8	2	5	1	5	4	1	6	3	9	2	2	2	6	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	11559	3672	1414	1794	2162	887	1163	1021	347	302	331	261	271	176	126	99	91	217	144	96	61	108	75	45	34	58	61	37	52	16	62	28	18	14	24	8	8	14	3	15	10	14	3	13	4	5	6	1	7	5	2	6	3	1	2	5	4	1	0	1	2	0	1	0	1	2	0	1	0	3	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	7280	2176	675	1108	1369	534	720	605	179	137	179	130	170	89	59	51	39	142	80	56	32	69	38	21	17	45	46	22	34	10	42	17	11	7	14	3	4	9	0	12	4	9	1	5	3	3	4	0	5	2	0	4	3	1	2	2	3	1	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11612	3691	1397	1800	2122	835	1219	1054	361	302	345	278	271	183	138	95	78	197	123	105	55	110	66	51	43	70	51	36	46	15	70	26	18	16	29	11	9	20	7	17	9	15	6	17	6	4	8	1	5	5	1	5	4	2	2	5	6	1	0	2	1	1	1	0	1	2	0	1	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7314	2162	646	1144	1389	504	746	617	182	141	183	138	168	90	64	48	34	119	74	60	35	74	37	26	21	46	36	19	30	9	49	12	11	11	17	5	5	14	3	13	5	11	3	5	5	2	6	0	3	3	0	3	3	1	1	2	4	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11496	3726	1379	1850	2065	894	1157	977	388	305	324	268	268	176	144	105	79	214	127	110	59	128	73	50	39	65	62	42	40	21	59	37	17	24	27	12	10	19	6	16	8	21	7	19	9	2	8	1	7	2	1	3	2	3	2	3	4	1	1	2	1	1	1	0	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7317	2205	638	1175	1358	542	707	617	190	133	181	138	170	85	67	44	39	134	78	61	36	82	39	23	18	42	44	17	24	11	37	26	8	16	17	4	4	12	4	9	4	18	4	5	8	2	6	1	4	1	1	1	1	1	1	2	2	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	11618	3695	1326	1870	2045	879	1146	939	395	322	315	267	289	181	142	102	74	212	147	89	60	121	69	66	45	73	68	42	41	21	59	41	20	23	30	19	14	18	9	14	8	27	8	23	10	6	10	2	7	1	1	0	3	4	3	2	2	2	2	3	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7397	2134	603	1187	1366	528	710	610	190	162	171	131	174	96	62	37	38	129	101	49	32	76	38	31	24	49	45	21	27	10	37	28	11	14	20	8	6	10	7	8	5	21	5	12	10	3	6	1	4	1	1	0	1	2	1	2	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	11636	3651	1347	1880	1960	881	1197	1001	368	319	345	243	262	180	137	97	85	213	153	91	58	118	59	70	53	70	84	43	45	22	49	40	18	20	23	19	16	21	14	13	8	22	7	19	7	7	10	3	5	0	2	2	4	2	2	2	0	2	2	1	2	1	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7359	2099	619	1169	1323	533	777	670	186	163	198	124	160	95	57	32	41	127	93	47	26	77	32	32	26	51	56	25	30	8	31	30	10	10	11	10	10	9	7	7	4	17	4	12	7	4	6	1	3	0	1	0	1	1	1	1	0	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	11748	3604	1361	1903	1968	841	1136	1021	327	305	343	225	276	172	131	93	91	207	184	81	59	96	58	67	57	62	102	45	55	19	56	33	19	13	16	22	16	18	14	8	9	23	8	13	15	9	9	5	3	2	3	6	4	4	3	1	1	2	1	1	2	0	0	1	0	1	2	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7463	2049	621	1160	1366	485	748	678	167	168	198	109	172	88	65	36	45	111	115	42	23	57	36	31	29	39	62	27	40	6	32	23	11	7	9	14	10	6	8	5	5	18	4	10	11	5	5	2	2	0	2	0	1	3	1	0	1	1	0	1	2	0	0	0	0	1	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	11781	3595	1391	1836	1925	858	1181	1064	342	281	346	240	253	164	123	99	101	235	194	87	65	102	61	71	54	62	95	41	68	19	62	26	25	12	23	15	21	20	11	13	8	16	10	10	12	7	8	4	1	3	3	7	5	4	2	1	1	1	1	1	2	1	0	2	0	1	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7581	2082	644	1128	1300	505	779	718	182	139	196	113	147	85	65	42	44	133	123	43	28	62	33	33	28	36	57	24	54	7	39	11	17	6	14	12	15	7	6	10	5	14	4	7	8	3	7	2	1	0	1	0	3	2	1	0	1	0	0	1	2	1	0	1	0	1	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	11197	3476	1409	1766	1849	815	1030	956	333	274	334	229	245	161	129	109	88	210	167	83	65	111	69	56	47	50	88	47	65	20	60	29	30	12	17	15	15	8	10	10	9	16	8	11	9	3	8	4	1	3	2	8	7	6	2	1	1	1	1	0	1	2	1	1	1	1	2	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7244	2005	667	1039	1216	472	653	623	177	131	193	101	131	80	63	48	38	114	110	41	33	68	40	27	26	28	55	32	50	8	40	14	17	6	9	10	8	3	5	8	6	13	4	9	5	2	8	3	1	0	1	1	5	3	1	0	1	0	0	0	1	2	1	1	1	1	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	11847	3617	1439	1852	2145	885	1148	1119	346	254	343	221	288	174	132	110	95	209	165	73	60	107	76	59	43	41	59	45	64	24	63	38	29	16	34	11	16	23	16	11	13	12	6	18	12	5	5	5	4	7	4	6	4	1	1	0	1	1	9	5	0	1	1	2	2	1	0	6	1	1	6	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0
0.03	south21_active	80	7604	2112	628	1138	1448	539	756	751	172	121	207	116	180	75	67	36	46	125	108	39	25	66	53	24	19	22	38	29	37	13	30	25	19	9	28	5	9	12	10	3	8	6	1	15	5	2	4	2	1	3	1	2	1	1	1	0	0	1	6	1	0	1	1	1	0	0	0	3	1	0	6	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11440	3536	1416	1780	2006	889	1090	1064	355	242	315	219	274	164	137	103	102	201	148	67	66	117	78	53	40	57	69	45	56	21	59	47	25	19	29	12	11	23	17	8	13	21	5	14	14	4	5	3	11	6	3	5	4	1	2	0	2	1	3	5	0	2	0	2	1	1	0	5	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7237	2055	618	1098	1356	536	717	718	178	117	175	112	175	67	66	34	52	138	89	31	27	66	55	21	19	35	42	27	32	13	30	31	18	11	26	5	7	14	10	3	9	12	3	11	6	1	1	1	8	2	1	3	2	1	2	0	1	1	2	1	0	2	0	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10739	3441	1433	1684	1858	852	1013	985	352	265	301	222	290	159	148	92	92	212	150	78	70	108	69	48	38	51	71	42	53	16	62	40	25	17	17	8	9	22	8	10	10	21	7	14	9	5	5	2	13	5	3	6	3	4	2	1	3	1	1	5	1	2	0	2	2	2	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	6668	1952	655	1027	1232	493	663	632	180	119	164	97	186	69	69	27	49	141	103	36	34	64	44	25	21	31	42	26	30	12	39	26	17	8	12	4	7	14	4	3	8	12	5	10	7	4	2	1	8	2	2	4	2	3	2	1	2	1	0	1	1	2	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10046	3286	1429	1567	1635	844	922	901	351	268	309	235	279	159	134	85	98	221	135	76	68	127	70	51	39	46	64	37	51	21	79	34	17	13	17	11	9	23	6	11	9	23	6	8	8	6	10	4	15	5	1	4	1	4	3	2	3	2	0	3	1	2	0	3	1	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	6215	1849	672	943	1065	471	588	583	165	124	164	106	177	70	61	28	52	151	92	36	33	76	45	27	24	30	38	20	31	12	52	28	11	5	11	3	5	9	3	3	8	14	5	3	7	5	5	3	8	2	1	3	1	2	3	1	3	1	0	0	1	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9630	3275	1431	1544	1563	790	866	797	336	257	291	220	238	161	139	90	91	200	140	66	62	119	64	48	40	39	62	34	62	30	66	24	21	12	22	12	14	22	4	12	5	12	11	7	8	10	11	3	17	7	6	4	2	5	3	3	3	2	1	2	1	0	1	1	1	2	1	0	3	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	south25_active	80	6034	1814	687	883	1007	398	545	513	154	117	160	110	146	82	68	36	46	140	91	26	27	73	34	26	27	24	37	22	46	17	44	17	15	6	15	4	7	11	3	5	3	8	9	3	5	7	5	2	10	4	5	3	0	3	3	1	2	0	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9515	3310	1435	1541	1552	789	911	776	346	262	307	212	227	168	134	92	84	173	159	72	61	134	74	51	38	44	58	39	51	26	58	28	21	10	29	14	11	24	4	11	6	8	11	11	5	11	11	4	16	11	5	4	2	4	4	2	4	2	1	1	0	0	1	4	1	1	2	0	3	2	0	1	2	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	5965	1837	681	883	1000	400	572	503	163	123	168	113	135	90	65	38	44	117	100	37	26	78	39	26	23	31	40	23	38	14	41	19	12	5	16	4	4	13	2	5	4	5	8	9	1	6	4	3	9	8	4	3	0	1	4	0	2	0	0	0	0	0	1	0	1	0	2	0	2	1	0	0	2	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9935	3320	1450	1604	1635	822	951	803	339	254	301	212	230	176	140	96	80	156	163	77	66	164	74	49	43	49	53	45	52	30	46	33	32	10	31	14	11	18	4	11	8	8	13	22	12	9	7	2	23	9	5	5	4	3	2	1	3	2	3	0	1	0	1	3	2	3	2	0	2	3	0	2	2	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	6148	1857	678	920	1038	423	616	536	158	124	164	109	131	93	67	44	43	109	98	40	27	97	39	28	25	28	38	27	39	17	31	21	22	6	19	6	4	13	2	5	4	5	8	20	6	4	2	2	17	6	4	4	0	1	2	0	1	0	1	0	1	0	1	0	1	3	2	0	2	2	0	0	2	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10744	3465	1480	1643	1810	841	1025	901	361	257	298	210	217	169	157	104	77	155	181	86	75	156	68	50	39	67	68	51	56	19	44	39	31	13	24	15	11	18	5	12	11	6	9	20	14	4	10	4	22	6	1	5	4	4	1	1	2	0	8	0	3	0	1	3	2	3	2	1	0	2	1	1	2	0	0	0	0	3	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south28_active	80	6740	1944	703	959	1140	441	648	580	193	123	174	102	132	79	73	45	40	101	118	49	36	88	37	31	17	41	54	30	42	13	31	23	21	7	12	6	5	13	3	5	7	1	4	20	7	1	2	4	16	4	1	4	1	3	1	0	1	0	6	0	2	0	0	0	1	3	2	1	0	2	0	0	2	0	0	0	0	2	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_all	80	11432	3561	1452	1676	1992	886	1126	961	362	291	294	204	250	161	149	103	88	154	192	83	64	153	73	59	45	67	70	44	63	23	55	53	31	18	24	11	13	14	9	12	19	6	9	18	11	2	10	6	20	7	1	8	4	4	2	5	1	1	7	1	3	2	2	1	1	6	1	1	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
