label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	north6_active	80	10685	8717	2174	2541	1941	2201	499	669	1387	506	940	340	286	1558	983	121	155	932	956	210	126	87	73	87	28	169	250	18	139	39	24	59	30	32	46	13	48	73	11	22	30	32	11	21	7	8	31	3	28	38	6	26	9	5	23	15	7	5	1	13	7	0	1	0	1	0	1	1	1	1	8	1	1	0	0	0	4	0	0	0	5	0	3	0	0	0	0	3	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	28040	15372	7660	5822	4300	3759	2294	1969	2078	1292	1477	982	763	1679	1239	503	475	1050	952	335	278	233	205	194	164	221	298	98	170	89	79	111	66	61	80	39	89	90	25	54	49	43	25	21	17	17	38	12	31	38	21	27	16	11	23	21	10	9	4	17	6	2	5	2	4	3	1	1	3	2	7	0	1	0	0	0	4	2	0	0	1	0	3	0	0	0	0	3	1	1	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	10697	8725	2159	2541	1906	2201	502	645	1320	484	953	323	283	1463	1052	117	169	939	851	191	120	84	71	86	28	170	246	24	132	35	29	76	30	27	49	14	75	75	7	36	33	36	10	13	9	9	29	3	27	34	10	24	9	4	20	19	7	7	1	17	4	0	5	0	3	0	0	0	3	1	6	0	1	0	0	0	4	0	0	0	0	0	3	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	27797	14883	7602	5718	4223	3660	2343	1924	2013	1313	1464	993	751	1517	1127	468	489	971	1006	335	266	219	200	169	155	253	285	107	141	91	75	102	67	68	83	39	83	43	29	50	44	37	18	21	20	12	23	7	36	32	18	28	8	8	19	14	10	7	3	8	6	2	5	3	4	4	1	1	4	3	4	0	1	0	0	0	5	2	0	1	1	1	2	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	10016	8098	1975	2318	1757	2008	514	589	1216	445	884	298	260	1295	913	92	162	835	908	194	120	74	58	63	29	186	235	24	110	28	32	73	34	27	49	13	66	33	5	34	31	29	7	15	9	4	18	2	33	29	11	26	5	2	15	14	8	4	1	8	4	0	4	1	3	0	0	0	4	1	2	0	1	0	0	0	5	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	27427	14461	7717	5662	4181	3532	2352	1957	1973	1296	1401	980	761	1421	1117	463	501	946	903	360	252	193	208	183	147	242	218	116	144	84	78	91	60	68	88	51	85	65	32	46	39	34	30	19	19	10	15	10	40	22	15	31	1	8	13	11	7	7	2	11	1	2	6	1	3	2	2	0	4	3	5	0	1	0	0	2	3	2	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	9207	7442	1837	2191	1613	1813	512	568	1142	420	786	275	249	1188	892	90	145	800	801	213	118	63	63	67	29	175	173	29	112	20	28	64	29	29	58	16	65	50	7	29	27	23	19	11	8	4	9	3	36	20	9	30	1	1	10	11	5	4	1	10	0	0	5	1	2	0	0	0	4	1	2	0	1	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	26888	14014	7810	5531	4083	3511	2368	1941	1886	1271	1287	985	768	1287	1044	466	489	791	847	378	241	193	200	174	142	213	209	118	140	86	80	92	62	67	76	55	64	59	37	28	30	45	32	21	14	14	27	8	37	18	15	33	1	8	15	3	6	4	3	8	2	2	7	1	1	4	1	0	3	6	4	0	1	0	0	2	2	0	1	1	0	2	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	8377	6812	1697	1957	1495	1725	495	538	1061	384	657	258	242	1043	807	88	126	631	746	208	103	68	52	58	27	145	162	26	107	22	26	67	24	30	37	14	40	40	8	17	14	33	19	12	3	4	19	2	33	15	9	32	1	2	11	3	5	1	1	7	0	0	6	1	0	0	0	0	3	3	2	0	0	0	0	1	2	0	1	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	28100	15298	7627	5810	4202	3824	2386	1949	2260	1415	1555	923	823	1701	1146	544	490	1090	1014	376	282	237	194	191	155	231	252	116	157	89	84	101	67	66	60	45	68	48	35	40	35	40	21	40	19	13	17	15	43	38	6	16	7	9	25	8	17	4	4	3	10	7	2	7	3	4	3	3	2	3	2	2	0	3	2	2	0	1	0	1	0	1	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	10914	8763	2085	2484	1885	2242	528	693	1521	490	988	296	362	1502	934	130	166	962	918	236	120	95	56	80	34	184	227	20	111	35	31	76	31	35	41	14	49	43	13	29	21	27	10	30	3	3	10	2	38	35	3	15	1	3	23	5	15	0	4	1	3	1	2	7	2	1	1	3	1	2	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	27922	15264	7589	5892	4187	3825	2366	1983	2188	1400	1514	944	870	1681	1103	544	460	1134	1037	376	289	252	206	195	150	234	248	105	163	93	86	150	64	82	59	46	84	57	29	43	32	44	23	63	23	14	28	12	41	31	6	10	7	8	23	9	12	4	4	4	9	4	2	7	3	3	3	1	4	2	1	6	0	3	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	10806	8761	2100	2549	1937	2263	538	700	1441	483	951	302	375	1495	892	128	165	1008	942	241	122	90	64	77	34	190	221	21	128	40	33	121	35	41	36	15	63	45	6	30	21	33	13	49	4	4	21	2	38	30	3	9	3	3	21	6	10	0	4	1	3	0	2	7	1	1	2	0	3	1	1	4	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	28191	15293	7619	5802	4251	3743	2270	1947	2105	1390	1545	971	884	1673	1191	523	422	1059	904	389	308	254	227	181	152	259	260	104	182	87	84	137	73	75	51	50	81	69	31	46	40	40	22	67	23	19	33	12	32	23	7	15	8	12	9	6	18	3	5	14	3	5	5	3	2	4	7	4	5	1	1	7	0	2	1	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	10842	8670	2147	2527	2018	2171	533	670	1405	511	945	306	369	1473	980	127	169	950	811	256	129	81	68	75	33	217	224	18	144	39	31	111	39	34	23	17	58	59	10	35	33	34	17	55	2	5	27	3	31	22	5	13	5	5	8	2	17	1	5	12	0	0	5	3	1	0	4	2	3	1	1	4	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	28011	15359	7662	5789	4330	3807	2283	2014	2131	1381	1492	1007	874	1763	1193	520	424	1076	1001	377	317	245	225	179	159	252	283	104	204	87	77	142	76	67	51	46	79	66	28	47	46	56	30	55	18	20	48	8	14	14	12	28	11	10	9	8	31	4	6	21	6	4	3	3	2	3	5	4	4	1	2	5	0	2	0	5	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0
0.03	north14_active	80	10826	8777	2172	2517	2030	2239	531	700	1387	507	905	330	364	1551	980	125	150	979	898	238	122	83	73	80	44	208	241	22	165	38	30	110	35	28	23	20	61	52	10	31	42	48	21	47	1	3	44	2	14	13	8	26	4	5	8	4	29	3	5	19	1	0	3	3	1	0	3	2	2	0	2	3	0	0	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	27844	15506	7710	5615	4331	3859	2314	1969	2179	1369	1539	976	843	1877	1183	507	447	996	1007	363	280	236	207	192	171	234	303	122	187	73	78	125	76	42	46	55	62	105	31	48	56	62	31	45	17	21	44	12	17	16	14	24	14	10	15	8	34	4	6	30	6	4	3	4	4	5	4	3	3	2	2	2	0	2	0	4	2	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	10676	8843	2191	2423	1985	2280	535	692	1433	516	966	309	359	1662	963	120	156	898	899	227	117	91	68	86	46	190	259	28	149	33	25	83	35	11	18	20	45	92	11	32	52	52	21	36	3	3	41	3	17	15	8	23	4	5	15	5	32	3	4	28	3	0	3	3	4	1	2	2	0	0	2	0	0	0	0	4	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	27772	15540	7641	5614	4354	3770	2348	1953	2229	1384	1484	951	851	1906	1234	536	463	935	985	382	289	244	195	188	162	238	329	119	171	84	73	118	70	51	59	50	56	110	34	51	56	61	30	30	18	14	38	13	19	29	13	17	11	8	17	9	24	6	7	29	8	2	3	1	4	2	2	3	4	2	19	0	0	1	0	3	2	1	4	4	0	0	2	0	2	0	0	0	0	2	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	10648	8912	2139	2451	1915	2250	546	696	1453	535	970	293	353	1679	979	119	162	839	877	240	120	94	62	80	46	180	296	31	132	38	22	78	29	13	30	14	38	96	11	41	53	51	18	27	4	4	33	3	18	25	7	16	1	3	16	6	22	4	5	27	3	0	3	0	4	1	0	2	2	0	19	0	0	0	0	3	2	1	4	4	0	0	2	0	2	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	27885	15728	7692	5688	4278	3755	2356	1915	2268	1393	1494	954	832	1833	1190	527	468	864	1018	370	270	252	198	172	155	270	329	115	159	87	85	106	72	53	65	49	50	117	37	48	57	65	25	37	15	17	41	16	18	33	12	8	9	9	22	22	17	6	6	11	6	1	1	2	4	3	0	2	3	3	20	1	0	1	0	9	3	1	4	3	0	1	2	0	0	0	0	0	0	2	0	0	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	10687	9015	2206	2471	1874	2235	545	685	1516	510	988	265	361	1607	942	113	164	754	919	237	127	88	60	71	43	206	299	29	113	32	25	74	30	17	29	12	35	103	10	40	52	56	13	29	6	5	35	4	16	26	4	6	3	4	19	21	17	4	3	9	2	0	1	0	4	1	0	2	2	0	20	0	0	0	0	9	3	1	4	3	0	1	2	0	0	0	0	0	0	2	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	28013	15396	7731	5705	4276	3684	2285	1894	2195	1423	1421	1000	804	1604	1262	512	458	922	853	397	277	260	187	164	159	247	344	93	157	100	84	106	69	62	73	51	42	90	36	56	44	51	25	42	14	15	31	10	34	26	13	12	6	11	21	21	2	7	4	2	5	0	4	1	1	4	1	2	3	2	20	3	0	1	0	9	1	1	4	3	0	1	2	2	0	0	0	1	0	2	0	0	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	10555	8689	2117	2450	1863	2154	525	664	1414	515	917	285	344	1369	1021	111	151	796	753	243	126	83	53	67	38	184	307	28	112	32	24	76	31	26	39	9	28	73	9	54	37	46	14	32	6	5	24	3	32	18	5	10	4	6	18	21	2	4	1	0	2	0	4	0	1	0	0	2	2	0	20	2	0	1	0	9	1	1	4	3	0	1	2	1	0	0	0	0	0	2	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	27539	14906	7790	5579	4215	3631	2293	1947	2019	1394	1359	1023	755	1508	1145	516	464	889	871	354	264	251	175	174	161	220	346	99	145	91	89	97	76	63	75	57	44	73	32	43	36	37	25	43	12	19	32	10	26	21	13	11	9	10	13	29	5	6	4	2	2	1	4	2	2	3	1	3	1	3	3	3	0	1	0	9	1	2	3	0	0	1	0	2	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	9870	8006	1966	2274	1726	2030	538	638	1253	439	830	279	312	1273	931	101	148	773	765	212	109	77	48	74	37	162	303	31	100	24	23	68	36	26	44	12	30	57	6	37	28	32	15	30	3	5	28	3	24	14	5	9	4	6	11	29	3	3	0	0	0	0	4	0	2	0	0	3	0	0	3	2	0	1	0	9	1	1	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	27438	14247	7780	5448	4124	3521	2317	1909	1895	1367	1296	1031	737	1484	1059	514	451	897	767	355	258	217	188	173	157	200	305	104	142	86	75	86	81	55	63	54	53	62	29	36	36	34	23	39	16	20	20	14	23	21	15	12	10	7	12	23	5	5	2	3	2	1	8	2	2	4	1	1	2	2	0	4	0	1	0	2	1	2	3	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	9203	7189	1805	2070	1579	1844	512	561	1090	409	750	279	262	1208	822	104	134	765	655	200	93	66	44	72	34	152	263	25	101	17	15	52	40	20	37	13	32	43	5	30	23	28	15	25	6	4	16	4	22	16	6	10	5	5	10	23	2	2	0	3	0	0	8	1	2	1	0	1	0	0	0	3	0	1	0	2	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	38827	12424	10347	5138	3785	2992	2474	3363	1565	1835	2390	2175	1503	1211	698	908	595	356	999	497	337	244	697	190	389	144	146	200	136	187	87	138	86	71	90	52	70	57	70	38	84	18	26	29	17	44	28	18	17	7	10	9	13	10	10	5	9	6	3	6	17	9	5	1	3	2	7	4	1	0	4	1	0	0	3	0	0	0	1	0	0	1	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	26470	3552	6772	1318	830	711	753	2633	310	1215	2038	1863	1202	905	351	717	411	96	903	396	202	58	639	54	327	41	84	145	87	158	41	81	55	29	74	37	52	22	64	23	70	5	10	20	5	38	24	1	13	3	5	6	7	1	2	3	8	4	1	3	15	7	3	1	0	1	7	4	1	0	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	38436	12611	10398	5078	3828	2998	2427	3436	1567	1865	2456	2223	1458	1208	701	913	616	368	995	573	334	257	670	204	436	155	144	198	134	178	82	122	87	70	101	65	69	54	71	40	90	22	34	25	15	53	23	9	16	11	9	11	11	10	10	5	11	7	3	3	4	4	7	1	4	3	9	11	1	1	4	1	2	0	3	0	0	0	1	0	0	1	2	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	26259	3493	6866	1313	805	717	734	2684	296	1233	2115	1918	1155	918	353	703	410	103	895	471	196	70	607	51	381	37	81	138	78	150	31	78	58	28	88	47	54	19	65	18	77	6	20	17	5	45	19	1	11	9	7	4	5	1	3	3	9	4	1	2	3	2	4	1	0	1	8	10	1	1	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	38556	12531	10520	5156	3854	3082	2388	3505	1564	1916	2522	2186	1400	1201	688	897	600	368	978	568	360	235	679	202	418	158	151	201	112	164	94	121	77	60	91	76	60	50	78	40	101	29	32	25	13	39	26	9	14	13	9	13	11	6	8	4	11	6	4	3	8	4	13	2	3	2	9	15	1	1	1	0	3	0	0	0	1	0	1	0	2	1	2	1	0	5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	26325	3576	6987	1294	841	771	708	2694	289	1272	2150	1890	1085	926	328	711	395	96	883	464	205	72	615	51	374	42	83	133	66	136	39	87	52	22	80	55	41	23	71	17	89	8	16	17	3	34	23	3	10	9	5	6	5	1	3	2	8	4	0	2	8	2	9	2	0	0	8	14	1	1	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	38951	12452	10495	5129	3921	3091	2342	3552	1582	1902	2527	2208	1436	1251	706	942	587	380	975	585	350	257	623	196	408	163	142	176	110	198	93	107	79	57	132	68	73	43	92	39	91	25	32	25	18	56	32	12	14	18	11	12	8	9	11	5	15	4	4	1	9	4	13	11	4	3	9	15	1	1	1	1	4	0	5	1	1	0	0	1	2	2	2	1	1	0	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	26609	3561	6920	1274	859	790	689	2744	307	1278	2172	1917	1117	971	343	744	376	91	881	475	205	90	560	49	370	38	82	114	70	159	36	83	49	25	122	42	50	24	86	19	81	6	18	20	3	50	27	4	8	14	6	6	5	2	5	5	13	3	1	0	8	2	9	11	0	1	8	13	1	1	1	1	1	0	5	0	1	0	0	1	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	38907	12427	10528	5159	3944	3116	2325	3538	1604	1884	2559	2134	1376	1238	718	957	523	379	1043	568	335	259	599	192	403	145	159	150	104	210	90	110	86	55	121	59	72	40	77	33	80	23	27	28	19	51	36	15	14	14	9	6	10	8	12	6	14	6	5	2	8	2	10	12	5	2	10	15	2	0	1	2	3	0	5	1	2	0	1	1	2	1	1	1	1	0	4	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	26478	3614	6932	1290	893	807	659	2755	306	1269	2173	1812	1064	941	325	755	338	89	941	461	206	92	535	46	362	40	87	98	62	173	33	87	54	27	106	33	49	23	68	21	72	6	18	19	5	47	30	5	7	9	5	3	4	2	5	6	12	3	2	1	7	1	8	11	0	1	10	13	1	0	1	1	1	0	5	0	2	0	1	1	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
