label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106
0.03	south28_all	80	23448	22055	8452	8991	6126	4761	2042	2214	1986	2135	1143	1546	722	1319	621	585	385	322	705	429	440	203	305	279	192	183	224	96	101	86	88	47	69	68	52	47	56	37	31	26	35	18	43	15	12	25	18	32	13	28	7	11	3	4	6	3	4	7	4	3	6	3	4	2	2	2	2	2	1	1	0	1	1	2	1	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	10623	13743	4465	5541	3718	2913	915	1185	1110	1316	620	964	329	893	326	350	164	152	453	246	249	76	186	179	99	108	134	43	46	37	46	29	31	36	28	27	29	12	21	10	25	10	27	6	7	15	9	26	3	17	7	4	2	2	2	2	2	5	2	2	3	0	3	2	1	2	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	23410	21956	8394	8996	6089	4719	1988	2179	2013	2109	1145	1521	737	1416	641	577	372	294	650	440	437	190	290	262	175	169	244	98	105	84	79	57	56	63	51	53	47	38	32	30	31	19	34	15	15	23	23	29	9	21	8	12	7	4	10	6	4	7	2	2	5	3	3	2	5	1	2	2	1	2	0	1	1	2	1	1	1	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	10611	13689	4460	5616	3625	2867	889	1143	1089	1276	592	900	356	942	342	334	163	142	409	258	263	80	192	157	93	100	150	49	49	32	40	31	28	32	25	30	20	12	24	13	21	11	20	9	9	13	16	25	3	12	7	4	4	1	4	3	2	4	1	1	2	0	2	2	2	1	1	1	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	23387	21913	8483	9021	5948	4690	1990	2225	1983	2178	1133	1599	757	1382	600	545	381	308	613	441	441	185	306	253	181	170	239	102	111	75	93	56	65	64	51	46	38	37	32	32	46	23	46	17	18	20	29	26	12	21	13	6	9	5	10	4	2	7	3	3	3	2	3	2	4	1	2	1	1	3	2	1	1	2	2	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	10607	13543	4500	5647	3494	2845	891	1212	1092	1346	593	964	363	879	302	306	168	147	375	244	267	82	200	156	103	97	149	49	51	32	49	31	30	31	24	23	10	15	22	14	36	11	31	9	12	12	20	18	4	13	7	3	4	3	6	1	1	4	1	1	1	0	1	1	1	1	1	1	1	3	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25024	25935	9363	10696	6961	5573	2220	2480	2258	2608	1241	1762	727	1670	667	669	383	378	799	454	564	216	433	244	219	227	261	90	132	83	87	55	81	57	73	53	52	42	44	30	51	30	42	15	31	13	29	38	10	11	22	12	16	8	4	6	5	4	2	3	3	3	3	3	2	2	1	3	0	0	1	3	1	2	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11830	16223	5199	6605	4163	3417	1066	1386	1306	1609	647	1078	332	1041	337	379	169	185	529	294	360	100	274	128	120	139	159	38	67	35	42	22	38	26	34	33	29	17	24	10	28	20	14	8	19	4	15	17	5	7	8	11	7	3	2	3	3	1	1	2	2	1	1	2	1	2	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25040	25583	9276	10775	6983	5551	2228	2494	2227	2504	1204	1745	741	1720	682	647	399	403	810	448	598	234	459	259	218	235	241	77	127	94	100	54	75	57	66	52	53	44	40	31	46	27	38	18	22	13	34	25	13	17	11	9	17	15	5	5	5	5	2	6	1	4	3	3	4	1	0	4	2	1	4	0	1	0	0	0	2	0	1	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12006	16099	5142	6654	4208	3413	1055	1355	1270	1517	609	1095	350	1106	340	356	178	187	543	289	370	116	303	119	114	140	145	23	72	50	47	24	36	31	30	32	30	18	18	17	25	17	15	8	12	3	19	13	7	12	3	8	7	8	4	1	4	1	1	3	0	1	1	2	2	0	0	1	2	1	4	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	24922	25537	9387	10839	6794	5470	2228	2424	2135	2514	1238	1727	755	1568	644	658	408	364	804	452	558	228	451	290	211	209	231	70	132	88	83	56	77	56	49	53	54	41	34	31	43	22	54	17	24	14	35	14	12	22	12	5	11	20	5	6	6	3	1	3	1	4	4	4	3	3	1	2	2	1	5	0	1	0	1	0	2	1	1	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
0.03	south33_active	80	12025	16053	5274	6740	4168	3326	1066	1325	1207	1591	644	1094	360	951	316	376	182	163	548	289	339	118	318	144	111	111	158	27	79	54	39	23	34	34	28	30	28	18	15	19	26	12	31	8	12	4	24	7	6	15	2	5	4	13	4	2	4	1	1	1	0	1	2	1	2	2	0	1	2	1	4	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_all	80	24878	25061	9102	10520	6748	5221	2277	2456	2159	2497	1189	1828	759	1586	622	607	405	366	759	425	571	204	397	291	211	185	219	71	113	83	82	64	82	53	43	52	36	33	41	26	32	16	49	17	14	19	41	17	13	16	19	4	10	18	4	6	4	2	1	3	4	2	3	10	2	6	2	2	2	1	6	0	0	0	2	0	2	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south34_active	80	11928	15766	5037	6658	4202	3160	1067	1379	1235	1560	636	1144	367	972	312	335	184	163	512	247	360	99	275	149	105	96	141	35	65	49	45	29	40	30	21	28	20	17	17	15	21	10	29	9	7	5	30	14	5	11	8	2	5	14	3	3	2	1	1	1	0	0	2	8	1	3	1	1	2	1	5	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south35_all	80	24155	23838	8918	10120	6487	5051	2277	2321	2070	2482	1131	1813	743	1551	589	605	401	340	673	429	531	202	327	271	188	185	223	95	108	83	64	69	73	47	49	48	31	32	35	29	32	19	50	19	18	20	29	31	8	10	20	6	11	18	6	9	2	3	2	4	5	1	4	9	3	6	5	3	1	1	2	0	0	1	2	0	0	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south35_active	80	11365	14976	4842	6407	4033	3111	1043	1325	1193	1577	615	1112	354	949	297	325	195	147	444	241	320	93	206	159	96	89	138	46	56	47	36	33	36	23	22	20	15	13	17	14	19	12	33	10	10	7	21	27	2	6	8	2	8	16	5	3	1	1	1	2	2	0	3	7	1	3	2	1	0	1	1	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
0.03	south36_all	80	23616	22908	8655	9458	6233	4974	2224	2230	2016	2297	1144	1774	721	1566	569	577	389	330	644	406	493	193	307	264	185	166	211	102	97	81	64	54	71	56	57	50	34	22	34	28	27	20	47	18	22	19	19	35	6	7	21	11	14	11	9	11	3	4	4	5	5	1	5	10	2	4	5	1	1	0	3	0	1	1	2	3	0	0	0	0	4	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	10945	14227	4658	5866	3783	3052	1022	1255	1178	1432	605	1075	345	963	275	295	198	145	391	234	284	92	174	165	99	94	114	43	46	41	39	27	34	29	24	25	19	7	19	9	12	13	33	8	12	8	15	31	1	5	12	3	12	8	8	3	2	1	3	2	2	1	4	8	1	2	2	0	0	0	2	0	1	1	0	2	0	0	0	0	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	23259	21953	8519	8976	6020	4856	2174	2119	1931	2155	1137	1648	698	1440	574	600	371	342	595	389	458	200	303	267	174	186	211	105	102	76	69	48	68	57	62	53	40	25	36	29	34	21	24	12	28	22	15	36	13	11	19	15	14	9	11	9	6	3	4	6	3	1	6	8	2	4	5	1	1	0	2	0	1	1	1	3	0	1	0	0	0	1	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	10558	13578	4497	5485	3598	2944	950	1169	1071	1345	592	995	320	905	277	303	185	153	363	214	265	100	174	178	101	100	117	40	52	37	42	21	33	28	28	28	19	7	14	12	13	12	11	5	15	9	11	27	3	6	11	6	9	5	8	1	2	0	3	3	2	1	4	7	1	1	2	0	0	0	2	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	23174	21797	8485	8717	5958	4863	2059	2198	1948	2116	1193	1529	666	1303	609	589	361	348	620	415	423	192	327	240	173	193	202	97	99	66	84	49	65	48	64	53	47	28	29	23	37	24	29	16	29	19	26	47	14	13	16	13	13	12	14	8	6	4	9	4	1	1	7	9	2	3	5	1	0	5	3	3	1	1	0	3	0	1	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	10563	13473	4524	5260	3464	2900	914	1195	1064	1294	589	915	309	813	302	298	164	152	373	245	241	92	200	157	94	109	122	33	49	27	48	22	28	27	30	26	24	10	13	10	17	12	15	9	16	8	12	35	4	5	10	5	6	7	8	2	2	0	7	3	1	1	3	8	1	1	2	1	0	5	2	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	23164	21868	8475	8655	5947	4850	2048	2269	1909	2150	1181	1466	683	1297	611	599	366	365	632	420	380	215	300	242	179	181	185	95	100	63	86	56	63	43	64	43	47	31	36	16	36	26	37	18	25	19	25	54	17	19	13	13	14	13	13	4	6	1	7	8	0	2	3	13	3	3	5	2	1	5	3	3	1	0	1	3	0	1	0	0	0	1	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	10578	13493	4531	5222	3470	2887	923	1213	1019	1309	579	850	312	798	310	307	161	174	381	245	226	106	175	158	95	104	106	39	49	28	51	25	30	24	30	21	21	13	19	8	16	13	21	11	13	7	12	32	6	7	8	7	6	10	7	2	1	0	5	4	0	2	0	10	1	1	1	2	1	5	2	0	1	0	0	2	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	23324	22141	8414	8916	5906	4772	2021	2288	1909	2213	1199	1459	670	1253	617	550	373	371	654	408	379	212	297	245	182	171	182	93	94	64	87	58	63	52	57	50	49	38	46	15	34	22	48	21	20	13	24	54	15	16	11	9	15	13	7	3	2	2	8	7	2	3	2	10	2	3	3	2	1	8	3	6	0	1	1	0	0	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	10614	13705	4507	5402	3458	2811	952	1221	1020	1333	583	847	309	764	342	276	157	182	383	241	238	93	165	154	90	99	116	37	43	29	49	29	31	26	28	28	25	18	26	6	23	10	28	12	11	7	7	36	6	5	6	5	7	10	2	1	1	1	5	4	0	2	0	7	0	0	0	2	1	8	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
