label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106
0.03	north13_active	80	9885	935	3789	2726	475	291	610	201	556	137	112	78	221	442	58	214	119	59	144	32	36	110	17	45	43	76	15	17	38	18	11	20	14	8	14	4	22	6	1	6	6	5	8	9	8	13	3	2	0	7	8	8	1	3	0	0	1	5	2	1	0	0	1	2	1	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
0.03	north14_all	80	14011	3951	4785	3419	1320	978	972	648	859	462	363	323	391	527	215	300	232	130	214	128	88	129	69	72	83	103	49	36	58	33	27	34	34	21	33	18	26	14	10	13	14	7	8	9	12	17	7	5	3	4	15	8	1	6	2	1	2	5	2	2	2	0	1	4	1	2	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	10247	926	3862	2764	455	291	596	198	600	150	100	66	263	454	60	230	124	46	136	36	35	96	19	47	50	77	9	15	44	18	8	22	16	7	14	4	15	6	1	7	5	4	6	6	9	14	4	0	0	1	10	8	0	5	1	0	0	4	2	1	1	0	1	3	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	13991	4031	4822	3406	1341	959	999	634	842	445	404	308	378	539	211	302	236	137	182	119	94	124	79	72	70	95	48	36	60	35	23	37	31	21	41	14	21	16	12	11	17	14	13	12	8	16	10	4	3	1	10	8	2	4	1	1	4	3	1	2	2	0	3	6	3	1	2	1	0	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	10224	955	3880	2725	468	293	616	199	584	144	129	73	261	454	65	233	130	46	104	34	38	90	22	50	47	70	12	14	45	21	5	20	16	8	25	4	12	6	0	4	6	8	8	9	6	13	4	1	0	0	6	8	1	3	1	0	0	3	0	1	1	0	1	4	1	0	2	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	14088	4034	4843	3371	1355	992	1004	636	793	421	391	302	385	457	202	312	221	129	172	115	85	124	83	75	84	97	47	47	61	35	26	29	22	28	39	18	14	11	12	10	12	12	13	8	7	11	8	6	3	1	5	8	7	4	1	1	3	2	2	2	3	0	3	6	2	3	1	1	0	1	1	5	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	10292	944	3862	2681	489	298	613	191	545	124	132	79	267	370	58	238	125	41	97	33	34	89	16	47	53	70	10	19	44	18	7	17	10	7	24	5	7	1	1	3	6	7	4	5	4	8	3	3	0	0	4	8	6	3	1	0	0	2	0	1	2	0	0	4	0	3	1	1	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	14097	3956	4821	3382	1374	1022	1015	642	759	454	405	318	375	501	187	278	214	129	168	114	82	136	84	70	85	76	58	51	56	44	28	24	26	29	42	15	18	21	17	13	11	14	12	12	6	10	7	5	2	2	4	6	7	1	1	2	2	1	2	1	1	1	3	2	2	3	1	1	1	1	1	5	2	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	10288	939	3810	2685	495	304	638	195	527	128	138	89	260	413	47	211	128	47	110	31	30	102	15	43	53	51	13	22	38	23	8	12	10	8	27	4	8	8	5	3	5	6	4	9	3	8	3	3	0	0	2	6	6	1	1	0	0	1	0	1	1	1	0	1	0	3	1	1	1	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	13962	3989	4839	3475	1336	1010	996	684	755	445	382	309	345	492	192	284	199	124	166	110	91	144	81	76	89	76	49	51	48	40	33	28	26	36	31	14	21	22	19	12	14	13	8	12	4	11	3	7	4	3	4	5	9	0	0	2	2	0	3	1	3	1	3	0	0	5	4	1	1	0	0	6	1	6	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	10218	963	3859	2764	486	300	602	213	509	124	135	92	216	417	52	215	115	42	110	24	34	114	17	46	54	55	12	22	37	16	6	13	12	13	16	4	13	11	6	3	6	4	2	12	1	9	2	3	1	0	2	5	7	0	0	0	0	0	0	0	2	1	0	0	0	4	4	1	1	0	0	5	0	6	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	13994	3968	4852	3541	1312	1026	1010	698	769	441	378	332	353	498	199	263	192	130	183	104	103	124	81	73	87	63	54	41	55	42	30	29	30	32	27	8	21	24	22	12	15	13	7	13	11	12	1	7	4	3	4	4	4	2	1	2	2	1	3	2	5	1	2	0	0	2	4	1	2	0	0	2	1	6	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	10210	944	3887	2870	469	304	605	223	518	121	128	98	209	413	45	195	113	44	124	26	36	93	17	44	59	44	12	16	37	18	7	15	19	10	13	1	12	13	8	2	6	3	4	12	7	9	1	4	1	1	3	4	2	2	0	0	0	0	0	0	2	1	1	0	0	1	4	1	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13934	3984	4795	3501	1348	986	1005	695	770	445	368	313	354	480	195	247	221	140	166	98	108	103	66	79	78	75	46	39	64	35	34	38	29	29	30	7	20	20	20	12	13	12	8	14	10	6	4	5	3	5	6	3	5	3	1	0	2	2	2	2	5	0	1	0	0	2	4	0	2	0	1	2	0	6	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	10112	949	3808	2810	477	292	556	219	506	117	129	98	204	396	39	177	138	44	111	23	37	66	15	51	49	61	13	9	40	16	9	21	20	8	18	2	12	10	6	3	4	3	5	11	7	3	3	2	1	2	3	3	3	2	0	0	0	0	0	0	2	0	1	0	0	1	4	0	1	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	17013	4060	5820	4171	1379	1054	1128	630	884	445	383	306	384	634	197	374	242	142	200	110	89	186	79	94	70	127	32	39	76	49	30	43	32	18	32	17	24	19	9	13	8	11	14	24	4	17	9	5	8	10	5	11	10	7	0	2	2	1	4	4	1	1	0	5	3	0	3	0	0	5	0	0	2	2	3	0	0	0	0	5	0	2	0	1	9	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
0.03	south21_active	80	13631	1057	4957	3586	569	364	762	233	668	163	145	79	254	555	42	306	177	73	144	33	40	160	15	60	45	104	8	16	62	33	13	37	18	6	26	2	18	6	1	4	2	7	8	20	2	17	6	2	4	8	3	10	8	7	0	0	0	0	0	1	1	0	0	5	0	0	3	0	0	2	0	0	1	1	2	0	0	0	0	3	0	2	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south22_all	80	16730	4034	5752	4251	1363	1078	1124	654	920	427	409	305	388	592	196	358	240	135	201	100	97	185	80	94	78	121	35	48	72	50	34	34	32	19	29	16	23	18	10	12	9	15	12	27	9	18	8	4	6	8	5	9	8	5	2	0	3	2	3	3	1	1	0	5	2	0	6	0	1	6	0	0	2	1	3	0	0	0	1	6	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	13348	1052	4891	3670	580	358	764	224	700	164	160	76	249	519	45	280	175	62	134	33	45	152	15	63	55	98	12	17	54	36	16	30	19	6	23	1	15	7	1	6	3	6	8	22	8	18	5	1	2	7	3	8	8	5	2	0	1	1	1	1	1	0	0	5	0	0	5	0	0	3	0	0	1	1	3	0	0	0	1	5	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16710	4020	5869	4119	1375	1060	1079	647	944	413	394	328	397	590	174	374	223	131	218	105	102	166	84	94	91	113	35	49	62	47	42	41	29	23	24	17	31	20	11	16	7	17	13	27	6	20	9	4	6	6	5	11	5	6	3	0	2	5	2	3	2	0	0	2	3	3	6	0	1	4	0	0	1	1	3	0	0	0	1	3	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	13352	1070	4974	3517	594	340	717	207	721	163	149	82	263	520	39	289	162	56	150	37	47	129	17	60	68	90	14	16	43	30	22	35	14	6	18	2	21	9	2	6	3	6	8	24	6	20	6	2	2	5	4	9	5	5	3	0	1	3	1	1	1	0	0	2	0	3	5	0	0	3	0	0	1	1	3	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16846	4014	5929	4235	1401	1044	1061	663	996	423	359	348	405	613	182	370	232	133	187	97	105	157	87	88	92	117	46	48	57	48	46	40	27	30	24	15	26	18	12	15	9	13	10	16	13	13	6	4	6	5	8	12	4	6	6	0	2	7	1	1	1	1	0	3	4	4	4	0	1	4	0	0	0	1	3	0	0	0	2	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	13481	1067	5043	3614	601	332	703	197	758	150	136	88	262	527	33	298	168	49	131	32	50	116	21	56	65	92	14	14	40	33	19	27	12	7	16	3	18	10	3	6	6	3	7	14	11	11	2	4	2	3	6	8	3	4	5	0	1	5	1	1	0	1	0	2	0	3	3	0	0	3	0	0	0	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	16870	3987	6008	4312	1394	1031	1082	685	1006	444	351	336	402	655	186	365	215	128	175	103	103	157	83	80	90	138	36	43	45	42	37	50	28	30	24	15	24	17	10	17	10	6	8	20	15	17	6	7	5	7	7	9	4	10	5	0	1	8	0	2	1	3	0	1	3	4	2	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	13510	1094	5079	3721	601	325	701	225	751	144	139	84	266	561	31	301	155	49	130	36	53	117	23	51	60	99	9	11	32	25	16	31	14	7	18	6	19	8	2	7	8	1	6	18	10	13	4	4	2	5	5	5	2	8	3	0	1	5	0	2	0	1	0	0	0	3	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	16947	4025	5994	4446	1401	1002	1154	676	971	442	356	313	419	620	205	363	242	133	144	111	101	171	74	72	88	132	45	39	50	38	37	48	30	27	23	16	20	15	7	9	12	5	8	32	19	17	8	7	9	9	10	7	3	7	5	0	1	6	0	2	0	3	0	1	2	3	1	0	1	1	0	3	1	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	13595	1104	5057	3846	625	319	771	243	732	144	149	80	294	536	33	309	176	47	108	43	49	134	22	42	51	97	12	13	39	25	15	27	16	6	17	8	16	7	1	6	10	0	7	30	12	13	4	3	4	8	7	4	1	6	3	0	0	5	0	1	0	1	0	0	0	1	1	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	16792	4080	5866	4473	1349	978	1143	703	916	450	404	302	434	642	203	397	248	138	169	104	103	184	65	95	85	162	44	41	47	29	33	52	28	23	30	18	19	15	9	16	18	4	11	35	19	14	5	7	8	12	9	9	2	6	1	1	2	3	1	4	1	3	0	0	0	2	0	0	2	1	1	4	1	1	0	1	0	1	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	13484	1129	4955	3854	603	306	772	263	703	135	167	70	297	563	42	332	185	55	128	40	51	153	25	56	52	125	12	14	36	19	13	36	18	5	22	8	15	9	3	12	11	1	7	32	12	10	3	2	3	9	6	6	1	6	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	16733	3964	5737	4428	1298	981	1178	669	918	456	418	289	433	636	211	438	264	154	196	117	106	179	66	92	87	114	46	44	65	38	42	39	28	18	29	18	24	15	11	13	16	8	14	28	11	7	4	4	5	10	7	10	3	8	2	3	4	2	2	5	2	2	0	0	0	3	0	0	2	1	1	6	1	0	0	1	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	13413	1076	4873	3797	598	307	805	255	723	144	155	62	291	560	49	352	198	60	140	46	52	151	17	52	55	95	13	14	47	20	22	26	16	6	19	9	16	7	4	11	10	1	9	24	6	6	2	1	2	7	5	8	2	8	0	0	0	1	1	2	1	1	0	0	0	2	0	0	1	1	1	6	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
