label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119
0.03	north6_all	80	26085	13903	6219	5198	6143	2625	4511	2251	1759	1492	1024	1208	1321	851	475	486	968	800	327	247	655	197	288	254	149	124	123	113	98	114	82	98	69	81	110	158	80	36	44	25	46	37	23	29	16	28	14	14	10	8	9	10	9	9	13	14	9	14	5	2	22	4	8	4	5	8	3	1	1	2	5	2	3	8	1	6	0	1	0	2	0	0	2	2	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	13456	7544	2842	2607	3680	1238	2893	1278	921	839	480	646	758	490	211	219	611	502	139	122	429	79	160	141	68	61	53	55	48	66	40	51	43	50	77	99	42	26	30	11	28	14	11	20	10	20	7	11	5	4	5	2	6	4	7	9	5	9	4	1	15	1	4	0	1	7	1	1	1	0	3	1	2	8	0	3	0	1	0	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	26141	13809	6186	5284	5868	2639	4652	2298	1786	1463	1003	1227	1324	818	472	483	1005	858	326	264	620	210	271	229	146	123	137	123	92	122	70	89	77	94	113	154	110	47	46	26	44	33	24	39	14	51	16	15	8	12	9	8	8	9	11	17	7	18	3	11	16	5	6	3	3	4	3	1	2	3	7	2	1	7	1	7	0	1	0	1	1	0	2	3	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	13488	7515	2803	2601	3465	1305	3024	1295	965	809	462	654	802	464	225	226	627	534	131	127	407	91	145	127	66	60	55	66	41	75	36	52	41	62	79	95	66	27	31	11	29	13	11	31	7	43	7	11	3	6	5	2	3	2	7	11	4	13	2	7	8	2	3	0	1	3	1	1	1	2	4	1	0	7	0	3	0	1	0	0	1	0	2	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	26166	13716	6120	5310	5941	2551	4767	2311	1783	1423	989	1213	1311	841	461	470	1030	886	328	251	630	205	289	233	139	119	127	119	103	131	70	89	72	105	112	128	88	44	41	26	26	37	22	31	13	45	18	15	17	14	12	8	9	13	12	23	4	14	5	12	17	5	3	4	4	6	2	3	3	3	6	2	1	0	4	8	2	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	13538	7323	2732	2655	3573	1230	3061	1253	948	778	455	651	772	460	212	222	649	540	144	122	398	89	177	121	60	57	58	62	48	77	36	51	35	67	79	71	54	23	28	13	17	16	11	24	7	37	8	10	8	4	7	3	4	3	7	14	2	11	4	8	5	2	2	0	2	4	1	2	2	2	3	1	0	0	0	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	26151	13713	6079	5411	5886	2546	4731	2268	1792	1395	1005	1241	1255	835	459	485	1115	918	315	251	615	211	306	218	138	115	135	125	103	125	74	94	70	114	115	110	102	47	33	25	31	34	26	31	15	44	13	13	18	15	14	6	13	13	11	28	8	9	5	12	11	4	3	2	5	7	2	3	3	6	4	1	2	0	3	5	2	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	13508	7349	2695	2783	3555	1204	3029	1231	954	748	458	669	727	449	219	215	696	572	142	111	383	103	182	113	53	56	63	67	45	71	39	53	32	74	75	60	64	22	20	14	19	18	13	27	6	32	2	7	10	6	8	3	8	3	8	17	3	7	3	9	6	2	2	0	3	5	1	2	1	4	2	0	0	0	0	3	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	25909	13727	6079	5343	6103	2531	4729	2283	1780	1313	988	1191	1194	824	447	486	1123	781	295	244	632	214	298	230	144	110	112	119	101	131	79	93	64	104	126	95	102	50	35	27	31	35	28	29	19	34	14	12	16	12	15	8	9	12	9	24	6	6	4	9	13	3	10	2	3	6	2	2	2	5	1	0	8	0	3	2	4	1	0	2	0	1	0	3	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	13304	7440	2738	2718	3694	1215	2954	1247	964	694	455	650	707	436	226	221	713	478	131	106	392	105	181	117	60	55	51	60	49	77	40	53	31	75	79	65	71	22	22	15	20	22	13	21	5	18	3	6	9	4	9	4	6	4	7	17	2	4	3	9	7	1	3	0	2	4	1	1	1	2	0	0	6	0	0	1	3	0	0	1	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	25805	13711	6057	5094	6008	2534	4614	2292	1722	1480	954	1210	1172	846	479	441	1062	720	332	252	710	201	306	250	155	132	126	115	87	140	78	103	58	99	146	126	114	45	42	34	32	35	24	26	25	23	17	10	13	18	9	10	6	6	6	11	6	15	4	8	7	7	4	1	0	2	1	3	2	3	8	2	6	4	0	1	0	1	2	11	6	0	0	1	1	0	0	2	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	13252	7516	2722	2621	3629	1190	2781	1284	948	805	435	723	673	457	205	206	702	451	146	132	413	101	167	139	56	60	63	61	36	93	46	57	30	56	86	87	69	28	22	14	15	21	9	14	9	11	6	3	6	11	5	6	3	2	4	9	3	4	1	6	3	2	3	0	0	0	1	1	0	2	6	2	3	2	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_all	80	26100	13797	6023	5284	6046	2599	4727	2286	1743	1416	955	1202	1184	829	475	415	1131	768	323	278	698	202	295	266	147	140	133	115	89	143	80	104	59	96	127	101	106	51	47	34	31	32	18	25	21	21	17	14	15	17	11	8	6	4	11	20	8	15	4	7	7	4	6	2	2	2	2	5	3	4	2	3	8	2	3	2	0	2	1	11	6	0	0	1	1	0	0	2	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	13585	7562	2701	2723	3660	1210	2864	1285	924	789	452	657	697	428	214	181	761	480	139	135	411	98	165	144	56	63	72	57	31	88	40	59	27	61	77	59	74	29	25	17	14	16	6	15	8	14	5	2	8	10	4	5	4	0	9	19	3	3	1	6	3	1	3	0	0	2	2	1	0	3	0	3	4	2	0	0	0	2	0	1	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north13_all	80	26156	13997	5976	5273	6107	2631	4722	2314	1729	1473	999	1211	1162	822	465	386	1112	802	297	268	656	208	299	247	146	143	127	119	80	142	78	97	49	103	93	76	123	41	56	36	25	26	21	28	14	26	18	12	21	18	11	8	8	5	10	14	8	10	6	6	9	3	5	2	3	2	4	3	6	2	1	5	7	4	3	2	0	1	0	5	0	1	0	1	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north13_active	80	13564	7714	2735	2708	3694	1249	2867	1275	909	810	478	665	722	442	211	162	733	531	124	124	390	91	182	122	56	67	61	55	27	82	36	55	20	67	51	44	86	21	35	13	11	10	9	18	5	18	4	0	12	8	4	3	5	1	9	13	4	6	1	4	6	2	2	0	0	2	3	0	1	1	0	5	4	3	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	26128	13890	6076	5289	6213	2557	4562	2367	1667	1484	988	1213	1161	795	484	369	1141	881	269	288	673	222	262	231	155	136	133	124	93	153	77	87	65	83	118	60	87	43	54	36	37	27	21	30	10	26	17	12	22	17	11	9	10	4	8	39	9	11	4	4	11	3	5	2	4	3	4	3	4	5	1	3	2	3	6	1	0	1	0	4	2	1	0	0	1	0	3	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	13583	7482	2781	2678	3779	1209	2797	1322	846	811	472	653	729	445	227	160	712	599	120	128	433	92	167	111	66	61	61	64	40	91	33	54	34	49	78	33	58	26	37	18	24	16	11	16	5	18	6	0	12	6	3	4	6	1	7	35	3	7	0	2	10	1	1	0	0	3	3	1	1	3	0	3	1	2	1	0	0	1	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	26024	13914	6077	5280	6165	2530	4518	2295	1656	1467	1004	1236	1162	781	513	384	1091	909	278	277	685	226	250	229	144	132	112	112	103	134	78	78	71	74	120	85	76	45	58	33	33	20	23	28	11	25	16	8	20	12	10	8	11	9	8	35	13	10	3	5	16	5	6	2	3	2	3	2	4	3	1	3	4	2	3	1	0	0	0	1	2	1	0	0	0	0	3	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	13453	7440	2744	2669	3733	1227	2819	1291	867	787	480	684	719	454	240	169	674	629	126	118	429	93	146	117	61	58	49	56	42	74	36	42	43	45	82	45	47	24	43	14	21	13	13	16	6	16	6	2	12	6	3	4	5	3	4	23	7	8	0	1	14	3	4	0	0	1	1	1	1	2	0	3	3	1	1	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	26036	13928	6178	5204	6204	2536	4489	2253	1703	1459	966	1237	1197	809	506	429	1120	894	273	258	720	212	242	246	157	142	111	104	101	132	79	82	63	67	145	101	66	48	45	33	35	23	26	26	9	25	15	8	31	10	15	9	10	10	11	37	12	9	5	6	17	5	5	3	2	4	3	2	1	3	0	1	3	1	4	1	0	0	3	1	2	1	9	0	0	0	3	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	13439	7391	2840	2664	3791	1222	2850	1254	920	757	449	719	730	462	236	188	676	592	132	114	459	88	144	138	71	67	50	57	41	76	40	43	43	33	99	58	29	27	29	16	23	14	15	12	4	15	10	2	22	5	7	5	5	4	6	23	7	5	0	2	14	3	4	1	0	2	2	1	0	2	0	1	3	1	1	0	0	0	3	0	2	1	3	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	26132	13663	6267	5075	6085	2496	4719	2303	1749	1425	964	1259	1188	822	503	467	1052	859	287	236	654	220	286	241	155	152	114	118	89	136	76	88	62	88	177	131	73	57	40	29	32	20	24	21	13	34	12	14	24	12	14	7	8	13	12	13	15	17	3	6	10	5	7	3	4	18	3	2	3	0	1	1	3	1	3	1	1	0	3	2	0	0	9	0	2	0	1	0	0	0	2	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	13457	7299	2859	2645	3718	1223	3001	1309	986	771	438	746	712	463	228	215	633	580	139	94	398	95	170	135	72	76	57	58	32	72	37	47	38	51	118	80	42	34	23	14	15	10	12	11	6	16	9	4	17	7	7	2	3	6	7	2	10	3	0	3	7	3	4	2	1	6	2	1	1	0	1	1	3	1	1	0	1	0	3	0	0	0	3	0	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	26367	13756	6238	5059	6227	2518	4773	2329	1717	1455	969	1274	1190	837	498	460	1031	883	284	229	674	207	292	230	150	163	126	129	87	117	79	77	64	89	172	115	78	55	32	28	34	23	26	22	17	32	10	11	29	11	17	11	6	12	10	13	16	15	7	3	3	3	6	3	3	18	2	0	3	0	1	1	3	1	1	0	3	0	4	1	0	0	9	0	3	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	13445	7456	2795	2657	3838	1226	3038	1318	947	819	464	774	708	467	221	212	617	602	137	98	437	96	176	124	70	88	59	69	34	59	37	44	38	52	117	72	48	33	16	13	18	12	12	12	9	18	7	3	21	5	7	5	5	6	7	2	11	2	2	2	1	1	2	2	1	7	2	0	1	0	1	1	3	1	0	0	3	0	3	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	26402	13696	6262	5098	6196	2481	4832	2396	1703	1487	964	1209	1165	857	496	448	1021	902	321	235	586	206	308	215	152	154	147	143	86	122	75	86	68	106	148	114	76	50	32	27	38	27	23	20	17	26	12	16	24	12	13	11	6	10	5	8	7	14	6	3	15	4	6	3	7	21	2	2	4	0	1	2	3	1	6	0	3	0	3	1	0	2	0	0	4	0	0	2	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	13542	7509	2815	2629	3795	1184	2965	1375	940	844	454	730	687	468	229	211	616	586	160	105	380	84	197	117	68	76	74	76	38	65	33	53	38	63	101	73	55	32	15	13	25	15	12	13	10	11	7	7	16	7	3	6	4	3	4	3	5	0	2	2	5	1	1	1	3	9	1	0	2	0	1	2	3	1	6	0	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	26053	13566	6229	5075	6151	2517	4556	2313	1738	1485	976	1161	1150	855	493	448	980	980	307	253	601	208	293	205	153	142	133	140	97	118	84	67	62	92	90	109	71	51	44	28	38	26	30	17	17	33	14	11	33	11	10	13	9	13	4	7	6	8	8	4	19	4	5	3	5	5	2	2	2	1	0	2	3	0	6	0	2	1	3	0	0	2	0	0	4	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	13313	7435	2776	2601	3799	1140	2801	1313	935	825	462	667	676	474	223	207	589	664	143	109	402	84	179	122	63	72	64	83	48	56	41	40	38	54	69	62	55	33	26	14	23	13	14	10	10	19	6	6	22	5	1	7	6	4	4	1	5	6	4	1	5	0	2	1	2	3	1	0	2	0	0	2	3	0	6	0	2	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	25675	13707	6077	5153	5992	2637	4542	2389	1758	1513	1047	1299	1198	897	487	489	1019	874	277	256	488	224	265	234	148	142	123	114	104	170	76	86	57	100	128	119	83	47	42	27	53	24	33	31	20	32	15	16	21	16	9	12	5	5	12	9	7	20	2	3	26	5	7	0	1	8	2	2	1	0	7	3	4	0	1	3	0	1	0	4	2	1	4	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1
0.03	south21_active	80	13077	7505	2718	2669	3718	1227	2759	1373	969	823	522	766	727	497	199	237	624	575	138	114	314	98	132	119	68	60	45	47	50	101	40	35	28	66	81	85	44	21	20	12	31	15	22	16	9	16	7	7	10	8	6	7	0	2	0	1	3	18	1	3	20	1	6	0	0	8	2	2	1	0	7	3	2	0	0	1	0	0	0	1	1	1	4	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	25984	13820	6068	5137	6146	2662	4675	2414	1713	1527	1007	1312	1213	893	493	486	958	923	277	259	566	208	285	236	154	143	124	123	101	162	87	99	66	84	120	114	97	49	49	28	33	27	27	33	19	24	20	12	22	13	13	10	6	5	17	9	12	17	4	5	11	6	8	1	1	11	2	2	2	5	6	1	3	0	2	2	0	1	0	1	9	2	2	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	13314	7569	2734	2615	3752	1267	2823	1380	962	818	496	755	705	498	201	210	544	566	131	119	373	98	166	129	66	60	48	48	51	97	43	49	38	55	85	70	66	18	25	13	25	18	15	20	9	15	10	4	10	7	6	5	1	2	2	1	6	15	2	3	6	2	8	0	0	11	2	2	2	5	6	1	2	0	0	2	0	0	0	1	8	1	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	26013	13783	6145	5111	6274	2621	4720	2418	1722	1492	1011	1270	1300	882	519	491	950	893	296	259	637	188	296	239	163	134	117	122	96	145	71	97	63	91	109	138	103	55	58	28	21	23	24	28	22	33	19	12	18	9	12	10	11	5	23	21	10	3	4	7	10	7	4	1	3	7	3	1	1	7	5	0	2	0	2	3	0	1	0	1	8	26	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south23_active	80	13425	7551	2782	2626	3819	1257	2892	1386	952	803	488	739	742	496	211	222	525	555	143	131	418	95	182	129	68	52	48	50	49	94	33	55	34	57	61	91	75	24	27	11	12	12	11	18	10	18	11	5	11	6	4	3	5	1	6	9	5	2	2	4	6	2	4	0	0	5	3	1	1	6	5	0	1	0	1	3	0	0	0	1	7	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_all	80	26164	13694	6083	5118	6342	2609	4812	2390	1740	1495	978	1275	1242	870	525	470	939	866	330	258	672	203	300	250	155	121	125	124	75	131	76	82	63	87	139	191	91	49	56	30	18	25	24	25	21	33	20	11	11	8	11	10	15	5	15	24	9	3	4	9	5	4	6	2	2	9	3	1	1	7	3	0	1	0	2	6	0	1	0	1	8	25	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	13537	7543	2765	2653	3887	1292	2975	1362	1000	810	459	748	724	466	225	220	520	543	157	111	434	107	180	137	71	48	58	54	34	86	35	52	30	54	93	143	70	20	28	9	10	12	11	17	7	19	12	5	7	6	2	4	7	1	7	12	4	2	2	1	5	1	5	0	0	7	3	1	1	6	3	0	1	0	1	4	0	0	0	1	7	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
