label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118
0.03	north17_active	80	20545	25162	2713	1749	4677	4925	4885	764	492	507	1468	1575	295	594	225	278	137	214	272	134	369	230	65	71	180	122	53	67	67	71	53	151	91	53	33	90	38	13	24	13	28	22	28	16	6	33	6	5	7	14	4	5	9	3	5	3	25	1	4	0	2	9	5	1	3	6	2	2	13	2	0	1	1	0	2	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33422	29358	7573	5334	6288	5867	5403	1941	1608	1348	1892	1852	830	878	604	568	433	457	447	314	502	293	233	209	247	189	161	154	128	129	114	152	123	82	68	99	50	45	41	32	42	36	28	26	23	39	27	17	21	13	9	13	15	17	16	12	26	6	9	5	2	5	7	1	7	3	3	3	13	2	2	2	2	2	2	1	1	1	1	1	2	0	6	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	20335	25509	2757	1797	4824	4846	4700	732	493	498	1464	1525	305	538	217	250	132	219	288	124	390	177	68	91	167	120	50	69	57	68	55	128	93	57	34	83	34	14	18	10	29	24	26	12	6	23	7	2	7	7	5	11	9	4	9	3	24	1	3	4	1	2	6	0	7	3	2	2	13	2	1	1	1	1	2	1	1	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	33513	29323	7457	5286	6285	5892	5354	2010	1618	1311	1841	1935	814	892	587	556	435	471	448	337	488	290	229	228	264	180	142	133	115	119	115	160	114	90	63	92	63	54	43	36	37	30	35	28	13	32	28	16	16	15	18	19	16	19	14	7	16	8	11	7	4	6	7	2	7	2	5	3	15	2	7	1	2	2	1	1	1	2	1	2	1	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	20421	25395	2722	1774	4828	4833	4655	758	526	500	1438	1593	306	550	195	245	133	235	298	119	378	177	63	93	174	127	42	68	54	68	55	138	77	64	32	72	42	16	16	13	25	20	32	15	2	13	9	2	5	8	12	16	6	5	8	3	15	2	4	6	1	3	6	2	7	2	4	2	13	1	7	0	1	1	0	1	1	0	1	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	33309	29076	7520	5307	6523	5863	5543	2045	1603	1317	1789	1881	787	940	553	537	453	456	471	329	496	292	223	214	263	165	133	149	118	126	115	144	108	86	67	84	66	48	43	38	44	36	30	25	17	24	28	15	18	14	20	23	17	15	20	8	6	11	4	12	5	5	8	3	7	2	2	1	4	3	7	0	2	2	1	1	0	3	1	3	2	0	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	20330	25202	2722	1785	4999	4785	4843	786	522	508	1365	1530	311	593	177	227	133	230	319	132	386	177	62	86	167	115	44	76	64	75	49	120	76	66	29	59	44	13	14	12	33	25	25	14	5	14	11	2	4	11	14	18	7	4	14	3	4	5	1	12	0	2	7	2	6	2	2	1	2	2	7	0	0	1	0	1	0	0	1	2	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	33457	29127	7632	5189	6457	6058	5597	2024	1676	1382	1890	2086	819	993	659	591	467	406	494	321	466	298	195	184	235	211	132	146	110	147	91	109	105	80	62	144	52	40	45	27	45	34	45	37	18	26	26	13	16	18	15	52	22	14	10	17	6	6	9	4	5	11	14	9	8	14	2	5	6	3	12	2	2	2	3	0	1	2	2	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	20711	25246	2790	1854	4936	4973	4840	813	537	509	1439	1722	297	656	228	268	164	187	329	139	364	174	57	71	151	149	47	70	48	87	43	87	75	58	19	125	31	10	23	9	35	23	32	21	4	14	12	4	6	8	7	49	15	4	5	14	5	2	5	3	4	11	8	7	8	13	2	2	3	2	12	2	1	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	33550	28462	7701	5323	6304	6119	5632	1969	1658	1432	1900	2114	800	916	648	595	459	392	487	313	461	319	212	194	212	186	124	160	114	163	91	132	117	79	62	149	69	43	47	37	49	32	47	40	24	23	24	17	17	11	11	64	24	13	15	12	7	7	6	3	3	7	12	9	5	15	2	5	14	2	15	2	0	1	6	0	1	3	5	0	3	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	20827	24537	2802	1940	4837	5060	4869	808	519	520	1448	1781	291	611	227	292	147	177	313	149	364	202	60	71	133	120	47	79	54	98	44	109	78	60	21	129	44	11	20	12	41	23	38	17	7	15	14	5	7	6	5	60	15	5	8	9	4	2	4	2	2	6	7	7	5	13	1	2	10	2	15	2	0	0	6	0	0	1	3	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33578	28270	7785	5340	6308	5979	5976	1911	1625	1416	1947	2038	831	950	603	585	452	407	521	308	521	303	216	200	225	197	132	164	104	155	88	160	126	93	62	118	83	36	37	37	47	42	35	31	21	20	21	18	9	14	14	50	21	11	15	9	10	8	3	2	3	7	11	9	6	17	2	5	13	4	13	3	0	0	6	0	0	2	4	1	3	2	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south23_active	80	20703	24368	2808	1892	4771	4899	5195	813	488	509	1492	1728	296	595	206	277	142	175	347	144	416	195	71	68	145	121	52	81	51	87	38	136	86	74	23	99	55	8	15	11	35	26	26	11	5	11	12	3	2	7	9	44	11	4	9	5	8	2	2	1	2	4	7	6	6	15	1	2	10	4	13	2	0	0	6	0	0	0	3	1	2	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south24_all	80	33561	28578	7786	5369	6246	5839	6044	1923	1608	1434	1944	1988	832	941	594	580	472	397	496	328	534	332	208	207	248	199	144	157	104	141	94	177	129	84	60	103	81	39	31	41	45	49	35	24	22	19	19	25	13	9	15	35	16	7	19	10	15	5	4	1	2	4	9	5	4	12	5	2	22	5	6	2	2	2	5	0	0	2	3	2	3	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south24_active	80	20709	24693	2835	1852	4749	4822	5285	809	474	525	1475	1670	291	580	194	277	160	177	335	148	419	213	65	74	164	129	55	71	52	78	44	153	94	63	19	85	52	9	12	15	30	29	25	8	6	12	11	7	4	5	9	32	8	3	13	6	11	1	2	0	0	1	6	1	3	11	4	0	21	3	4	1	1	0	5	0	0	0	2	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south25_all	80	33666	28748	7667	5297	6369	5769	6228	1974	1606	1411	1890	1886	849	959	608	579	492	429	454	307	562	329	216	209	255	205	149	142	103	121	93	209	123	92	63	91	89	44	32	37	31	44	27	20	21	31	20	22	10	14	17	19	17	7	18	11	19	9	4	6	4	7	16	6	3	7	4	2	14	6	4	3	2	3	1	1	0	0	1	4	1	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south25_active	80	20630	24877	2782	1801	4838	4708	5433	841	475	513	1434	1554	297	595	190	268	165	197	315	135	432	203	69	72	173	138	55	67	52	70	42	185	93	72	20	77	59	6	13	16	16	24	15	8	4	22	9	7	3	6	9	16	10	3	11	9	16	2	1	3	0	3	15	2	2	3	4	0	13	3	2	2	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south26_all	80	33738	28666	7566	5333	6641	5880	6316	1985	1611	1431	1905	1816	842	962	585	577	490	451	429	327	500	319	206	215	278	208	154	137	116	110	99	185	125	97	61	89	77	41	33	37	31	50	28	20	23	33	31	19	11	13	14	17	14	9	16	14	18	10	6	9	4	5	14	6	2	5	5	2	16	3	3	1	2	3	0	1	0	1	1	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	20634	24828	2724	1847	5156	4818	5540	835	460	524	1466	1479	298	594	176	274	181	225	284	151	390	198	70	79	176	143	60	66	66	60	51	164	102	78	19	77	45	4	17	18	22	34	17	10	4	26	13	7	2	7	4	16	7	3	12	11	16	1	0	3	0	3	12	2	1	2	5	1	13	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	33448	28829	7463	5303	6736	5804	6273	2016	1564	1446	1898	1810	849	954	604	575	484	451	471	326	474	329	207	218	255	221	155	130	116	121	83	168	127	95	60	83	93	38	33	41	32	39	29	24	20	40	28	14	12	22	14	25	14	14	8	14	14	10	7	9	3	6	16	7	6	6	6	2	23	3	3	3	1	2	1	1	1	1	1	4	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	20355	24965	2621	1834	5202	4749	5487	832	459	567	1480	1474	303	594	194	279	169	209	310	145	364	220	64	81	153	143	59	65	74	64	45	149	102	75	21	69	51	3	14	21	26	28	21	9	3	32	12	3	1	12	6	23	9	3	4	11	12	1	0	3	0	5	15	3	3	2	5	1	20	0	1	2	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	33222	28571	7544	5347	6911	5901	6447	2043	1565	1388	1886	1744	855	936	623	552	487	460	512	344	465	329	217	202	250	235	140	132	123	124	90	144	122	102	67	87	87	34	35	50	41	36	32	30	15	29	31	17	12	19	10	27	11	15	5	12	12	11	5	11	4	4	9	5	5	3	2	6	10	3	2	2	1	1	2	0	1	1	2	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	20292	24701	2658	1833	5370	4812	5654	857	478	545	1462	1426	328	587	198	262	161	217	334	154	379	219	62	82	150	157	58	59	69	56	52	117	95	75	25	74	48	6	19	21	32	28	26	10	2	23	11	5	0	12	4	25	6	5	3	9	10	4	0	3	0	3	8	1	3	2	1	2	7	2	0	1	1	1	1	0	0	1	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	33092	28244	7657	5277	6789	5816	6063	2048	1530	1389	1861	1798	834	987	622	560	505	469	505	344	482	348	210	205	210	226	139	146	115	128	86	176	101	87	61	90	88	32	41	54	47	46	34	25	8	31	21	16	12	19	13	33	9	17	3	12	21	10	2	9	3	2	7	5	6	2	2	8	12	5	4	2	1	2	4	0	2	0	2	1	1	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south29_active	80	20180	24406	2793	1798	5190	4751	5302	851	477	535	1438	1465	313	651	200	267	156	210	338	146	392	235	56	81	128	152	56	64	55	66	35	142	67	65	22	71	48	6	20	21	35	33	27	9	1	24	6	5	2	12	7	32	5	5	2	8	19	3	0	4	0	2	6	1	4	0	1	3	11	4	2	1	1	1	3	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	33139	27826	7677	5349	6771	6025	5937	1984	1526	1351	1879	1760	859	922	627	556	504	474	478	351	464	330	214	186	187	208	143	135	122	121	85	198	111	105	59	95	103	31	49	56	42	53	28	28	11	36	17	17	12	20	11	30	12	12	4	10	22	10	4	9	6	7	2	4	8	3	0	8	8	7	3	2	0	2	3	0	1	0	2	0	0	1	1	0	0	3	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
0.03	south30_active	80	20308	23976	2780	1864	5223	4922	5158	818	485	473	1435	1417	321	606	205	267	142	215	321	142	368	220	56	61	115	147	52	62	54	71	35	162	66	77	21	75	51	7	25	23	30	37	19	14	1	28	5	7	6	10	7	29	8	4	2	7	19	4	0	4	1	5	2	2	6	2	0	3	7	6	2	2	0	1	3	0	1	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	south31_all	80	33114	28285	7518	5278	6554	5862	6044	2059	1584	1364	1710	1823	804	958	625	510	465	410	506	339	524	325	224	199	234	187	134	145	115	131	99	188	116	82	73	109	65	57	59	40	60	54	37	20	20	42	17	15	10	22	10	39	9	9	12	19	10	8	4	5	3	12	11	4	4	4	2	10	9	3	2	3	2	2	4	1	0	1	1	1	0	2	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	20297	24510	2746	1814	4992	4811	5320	826	495	463	1287	1476	271	576	207	200	161	197	337	163	420	196	66	84	129	115	47	64	62	76	47	154	77	62	26	92	37	17	25	22	46	41	22	7	4	35	5	8	3	13	5	36	8	4	9	15	5	5	0	4	2	11	10	1	4	3	1	6	4	1	2	2	1	1	4	1	0	0	0	0	0	2	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	32860	28260	7519	5374	6589	5827	5865	2066	1579	1372	1779	1869	824	965	624	547	467	441	474	323	462	304	237	203	243	195	144	159	102	125	94	187	115	80	66	93	63	49	54	38	54	50	38	26	23	42	21	14	9	21	11	55	13	9	9	13	8	5	3	6	4	4	13	5	2	4	3	12	15	6	3	0	1	2	1	1	0	1	1	1	0	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	20009	24497	2766	1831	5033	4814	5135	840	495	478	1325	1494	281	586	204	245	158	218	307	153	366	196	65	90	141	119	46	71	56	73	46	156	81	56	25	79	40	14	23	20	38	36	22	9	2	37	7	6	3	13	7	51	11	4	6	9	2	3	0	5	1	3	11	2	2	3	1	8	11	4	3	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	33021	27674	7573	5340	6367	5996	5840	2031	1562	1325	1784	1885	823	1025	641	534	457	433	495	317	472	302	233	202	261	209	146	146	107	117	111	201	108	98	51	108	74	45	53	30	43	45	34	23	23	43	19	14	6	15	8	61	10	12	8	13	22	5	6	7	6	4	5	4	1	5	3	4	12	5	2	0	1	2	4	0	0	1	1	2	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	20047	23854	2809	1821	4857	4967	5077	808	482	494	1323	1530	299	648	213	258	156	210	328	137	378	198	63	85	153	130	40	76	57	73	49	176	85	74	18	90	41	13	22	17	27	32	21	10	1	33	4	8	4	8	7	57	8	3	5	9	15	2	2	5	3	3	3	3	1	4	1	2	8	4	2	0	0	0	4	0	0	0	1	1	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	32859	28185	7520	5374	6374	5947	5964	1949	1577	1330	1844	1997	844	955	626	532	471	446	520	317	456	297	220	203	259	211	141	131	116	108	114	176	97	94	47	110	67	44	46	27	50	40	38	23	20	44	22	17	9	15	16	53	6	12	9	5	26	3	7	4	6	8	7	2	1	3	1	4	11	6	3	0	0	3	4	1	0	1	3	2	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	14	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	19915	24319	2792	1857	4907	4911	5214	802	495	512	1382	1644	316	600	211	258	145	215	348	142	353	193	58	85	167	132	38	63	50	58	48	156	76	68	17	87	33	12	19	15	35	30	23	11	2	35	6	9	4	12	15	47	4	4	6	3	21	1	4	1	3	5	5	2	0	3	0	3	9	5	3	0	0	0	4	0	0	0	3	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	14	0	0	0	0	0	0	1	0	0	0	0	0
