label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	north6_all	80	21060	10453	16620	4457	5145	3449	2232	2145	3152	1614	1295	943	948	1537	1328	388	585	628	509	659	478	276	391	303	147	168	158	258	135	187	170	79	83	58	58	45	50	51	96	42	41	71	36	15	34	19	23	33	31	38	11	13	14	21	7	5	7	8	12	9	3	8	6	10	4	2	3	3	7	2	4	2	1	11	3	0	2	0	3	0	14	0	1	0	2	1	0	3	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north6_active	80	9356	4873	10571	2011	2983	1821	1140	1172	1966	903	693	482	511	967	824	190	340	359	323	388	310	151	252	183	74	102	88	152	85	121	93	27	55	24	33	21	30	31	55	24	25	58	23	8	21	13	15	20	20	29	5	4	8	12	5	3	4	3	7	8	1	4	4	6	3	0	0	1	4	0	1	1	1	10	1	0	1	0	0	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_all	80	21018	10513	16495	4433	5195	3435	2243	2178	3118	1587	1332	973	941	1529	1295	391	641	633	548	651	467	271	394	312	167	178	159	295	135	172	173	85	75	49	54	60	47	52	79	39	39	59	36	20	35	14	25	26	28	44	19	7	12	19	6	3	5	9	34	9	4	9	3	5	3	3	2	3	6	3	4	2	0	6	1	1	1	0	1	0	12	1	0	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north7_active	80	9349	4949	10508	1976	3046	1824	1127	1226	1943	881	736	506	499	968	828	190	392	357	316	376	284	146	243	186	85	106	79	164	83	122	98	25	48	21	32	31	26	32	47	30	22	44	23	12	23	10	16	14	16	32	7	2	7	12	5	3	3	6	9	7	2	5	2	1	2	1	0	1	2	1	2	1	0	4	0	1	1	0	0	0	12	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	21035	10625	16598	4370	5244	3381	2312	2180	3243	1679	1304	923	935	1481	1300	398	611	638	545	646	499	254	453	276	185	174	152	338	144	182	179	76	82	43	43	67	40	58	74	43	45	44	34	28	37	13	18	13	30	29	18	6	13	12	9	3	6	9	46	3	4	10	2	4	4	2	2	2	7	1	3	2	5	6	0	1	0	0	1	1	0	1	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
0.03	north8_active	80	9365	4989	10585	1969	3052	1802	1162	1208	2108	964	737	494	496	979	820	180	365	367	324	367	287	134	281	151	101	94	81	189	83	131	123	29	48	17	27	31	20	31	50	35	21	27	20	19	29	8	9	6	14	17	6	5	7	7	5	3	4	6	14	1	3	5	2	1	2	1	0	1	3	1	2	0	5	4	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_all	80	21136	10586	16732	4337	5272	3402	2368	2174	3267	1653	1247	934	951	1638	1272	412	622	596	558	647	501	262	447	344	189	202	155	390	145	172	185	68	85	60	47	75	46	63	64	48	40	44	37	36	36	13	13	17	25	16	16	7	11	8	20	1	2	7	44	4	5	8	3	4	4	3	1	1	4	1	3	1	5	6	0	1	0	2	2	1	0	1	0	1	3	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north9_active	80	9435	5023	10607	1967	3050	1822	1170	1181	2098	965	688	483	516	1104	765	169	360	341	315	366	297	139	287	225	106	104	85	232	79	116	123	31	54	32	29	42	25	33	43	38	19	26	21	22	28	7	6	10	9	9	6	5	7	6	14	1	1	5	12	1	4	5	3	1	0	1	1	1	1	1	1	0	5	4	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	20888	10488	16956	4342	5225	3343	2396	2200	3304	1742	1292	895	981	1719	1315	409	629	603	518	622	519	282	450	357	195	189	157	356	133	185	170	69	91	68	54	66	44	56	51	48	43	44	44	38	38	10	39	20	25	33	13	9	13	6	22	2	5	8	16	4	4	9	3	0	5	2	4	1	4	0	1	1	7	1	0	0	0	2	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north10_active	80	9276	4966	10721	1972	3026	1855	1207	1152	2145	1007	716	459	555	1122	837	171	394	368	292	402	322	137	294	229	114	92	90	220	70	133	108	33	59	40	29	31	20	26	31	31	22	24	24	23	28	3	26	10	13	20	4	5	8	6	16	1	2	6	9	2	4	4	3	0	1	0	2	1	1	0	0	0	7	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	20980	10435	15890	4455	5218	3196	2300	2062	3355	1663	1374	930	898	1699	1292	430	530	635	462	563	527	274	401	395	172	180	155	257	153	179	162	68	88	79	47	57	39	55	81	39	34	43	27	19	32	19	25	16	48	13	10	12	9	12	12	4	3	7	4	15	9	6	4	4	5	6	3	6	3	0	1	0	2	15	2	3	0	7	0	5	1	2	0	0	3	1	1	0	5	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north11_active	80	9412	4933	9954	2005	3045	1697	1116	1122	2048	955	752	451	515	1101	780	185	269	357	266	343	305	151	268	243	95	91	79	161	95	115	98	26	44	43	24	28	22	25	51	15	27	27	17	6	16	7	15	7	26	7	3	4	4	7	6	2	3	2	2	7	6	3	3	0	1	3	2	2	2	0	0	0	1	9	1	2	0	6	0	3	1	2	0	0	2	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	20980	10447	16348	4464	5213	3226	2330	2182	3258	1595	1364	952	891	1712	1355	406	546	661	452	571	551	258	379	346	152	205	146	277	114	196	178	71	99	62	52	56	39	64	98	33	41	46	34	24	27	19	34	17	43	12	11	9	10	8	13	5	6	6	7	15	10	7	7	7	7	1	4	6	5	1	2	0	2	15	2	3	0	7	1	2	1	1	0	0	4	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north12_active	80	9367	4905	10315	2032	3089	1723	1144	1182	1907	896	772	465	512	1109	836	186	293	393	231	357	317	139	246	197	76	109	71	171	64	124	120	30	55	31	27	24	23	31	61	12	26	31	17	10	17	6	17	8	26	3	4	1	4	2	6	4	4	2	2	7	6	3	3	2	2	1	2	3	2	0	1	0	1	9	1	2	0	6	0	0	1	1	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	21070	10539	16611	4505	5236	3350	2316	2321	3268	1592	1328	957	885	1760	1426	418	604	640	461	602	475	279	411	327	151	191	145	277	130	200	176	68	107	66	50	73	40	74	98	38	46	40	43	28	26	16	47	24	24	22	7	9	11	8	8	8	6	7	11	22	9	7	6	12	10	1	3	4	6	1	3	0	0	0	1	0	1	6	1	1	0	1	1	0	4	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	9397	4938	10654	2063	3077	1797	1134	1314	1999	855	731	484	481	1141	864	183	331	389	249	412	281	159	288	190	83	109	59	148	67	125	118	31	64	31	27	38	19	35	57	16	24	26	29	11	19	5	25	13	18	13	2	3	7	5	3	4	2	3	7	14	5	3	2	7	4	0	2	3	2	0	1	0	0	0	1	0	1	6	0	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	21160	10677	17012	4385	5269	3380	2290	2334	3038	1582	1234	940	914	1888	1353	425	594	631	492	650	475	260	411	338	153	176	133	304	118	182	166	71	93	58	52	75	39	63	86	36	44	33	38	28	29	13	41	25	20	30	8	8	11	9	13	9	7	12	14	14	7	6	5	13	11	3	4	6	6	1	5	0	2	1	0	0	2	0	1	3	0	1	1	0	3	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	9433	4985	11039	2017	3013	1829	1160	1335	1848	863	690	488	482	1262	800	194	354	392	271	460	297	145	294	179	86	99	62	152	47	95	110	32	55	27	26	43	15	35	52	14	21	18	27	11	20	4	21	13	18	18	2	3	7	4	10	4	3	6	8	13	2	2	2	8	4	1	2	5	2	0	2	0	0	1	0	0	1	0	0	3	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	21222	10598	16613	4354	5352	3354	2311	2355	3134	1704	1267	925	933	1953	1261	409	626	595	506	636	479	262	459	342	151	160	134	266	148	185	160	64	89	67	55	75	42	61	48	35	40	36	34	28	27	13	39	22	28	32	10	7	12	9	14	8	8	12	16	13	5	5	0	10	12	3	3	3	5	0	4	0	2	1	0	0	4	0	1	3	4	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	9472	4974	10570	1996	3062	1851	1155	1331	1994	948	693	496	487	1305	739	180	378	369	302	428	293	150	337	195	78	80	63	130	59	103	103	28	57	28	28	48	14	36	27	14	20	19	21	11	19	5	26	13	22	23	4	3	7	4	9	2	4	7	9	10	1	1	0	7	6	1	2	3	2	0	1	0	0	1	0	0	1	0	0	3	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	21304	10517	16604	4327	5322	3265	2290	2255	3147	1712	1256	983	949	1868	1206	399	621	608	495	684	511	258	508	378	145	163	133	283	150	157	148	65	86	72	61	65	40	60	63	28	30	40	35	27	28	13	41	22	28	22	10	6	9	13	17	10	7	11	7	9	5	2	1	5	8	3	3	5	2	1	3	0	3	1	0	1	3	1	0	3	4	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	9487	4981	10465	2013	3061	1780	1176	1247	1979	974	702	522	515	1242	708	168	380	381	298	435	291	140	368	199	78	82	63	146	69	91	83	32	57	29	27	41	14	39	30	13	17	21	21	17	19	5	33	14	17	14	4	2	5	6	12	4	3	6	4	5	1	1	0	3	6	2	2	4	2	0	1	0	1	1	0	1	0	0	0	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	21060	10396	16316	4356	5387	3207	2343	2213	3247	1745	1316	1007	950	1830	1199	396	577	630	486	680	536	284	503	397	147	182	153	256	147	194	150	70	81	76	58	60	43	60	50	20	28	39	40	26	24	17	34	18	29	18	13	6	9	16	16	8	19	7	14	3	3	4	1	6	6	4	2	6	2	1	1	0	3	0	0	1	2	1	0	2	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north17_active	80	9371	4964	10335	2010	3112	1764	1244	1194	2082	1017	756	508	505	1221	724	189	343	397	278	406	293	142	339	236	77	105	68	134	79	121	80	33	53	30	19	35	19	46	22	11	12	24	21	19	17	4	29	9	16	10	5	1	3	8	9	4	12	4	9	0	0	3	0	3	6	2	1	4	2	0	0	0	1	0	0	1	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	20917	10425	16155	4392	5353	3278	2299	2218	3250	1755	1341	1009	948	1871	1196	433	582	647	461	775	494	297	474	404	142	197	154	265	148	184	138	71	94	73	54	69	41	63	56	24	30	37	38	39	19	22	29	16	31	14	9	4	10	18	14	7	18	7	14	10	3	3	1	3	6	3	1	6	1	4	2	0	5	0	0	3	2	1	0	5	4	2	0	1	1	0	0	1	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	9304	4962	10258	2039	3131	1786	1208	1233	2094	1001	775	506	520	1273	747	198	335	379	242	476	266	158	310	234	84	121	66	148	94	100	73	31	58	35	21	39	17	45	25	11	18	21	18	27	10	4	19	10	18	6	2	2	5	10	7	3	12	4	11	8	0	3	0	2	5	2	0	4	1	2	1	0	3	0	0	3	2	0	0	5	4	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	20743	10406	16139	4388	5395	3300	2290	2225	3298	1758	1306	988	931	1698	1206	440	575	613	508	738	502	277	438	385	160	211	154	323	137	189	144	71	85	75	52	78	49	60	45	25	29	34	32	40	23	22	26	12	50	24	8	3	12	16	10	4	16	6	17	11	3	4	5	9	5	2	1	7	0	4	1	3	5	0	0	2	2	0	0	5	1	1	0	1	1	0	0	1	0	0	0	0	0	2	0	2	4	1	0	0	0	1	0	0	0	1	0	2	1	1	0	0	0	0	0	0
0.03	north19_active	80	9301	4931	10422	1992	3187	1784	1200	1243	2101	992	727	490	515	1070	736	209	349	349	287	502	262	158	287	245	92	127	69	200	96	104	84	32	49	37	20	45	21	41	23	15	12	17	19	26	14	7	12	5	16	16	2	1	6	8	5	3	12	3	13	8	1	4	2	6	4	1	0	5	0	2	1	3	3	0	0	2	2	0	0	5	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	4	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	20715	10445	16034	4377	5408	3344	2316	2227	3291	1762	1281	963	949	1624	1131	428	571	620	468	750	530	268	415	354	163	208	140	291	139	156	136	62	82	84	47	67	46	67	61	35	23	38	37	36	37	20	24	18	51	31	9	5	12	7	11	8	11	5	11	14	6	3	7	14	11	1	1	6	0	4	1	3	2	0	1	2	2	1	0	4	1	1	1	1	1	0	1	1	0	0	0	0	0	3	0	1	0	1	1	0	1	1	0	0	0	1	0	2	0	1	1	0	0	0	0	0
0.03	north20_active	80	9282	4884	10296	1960	3142	1790	1199	1264	2070	995	709	462	523	1052	683	192	344	365	247	490	311	156	287	226	91	127	62	183	97	89	83	26	47	46	19	35	17	41	32	21	13	15	22	24	24	8	10	10	17	20	2	3	7	3	5	4	8	3	6	10	2	3	5	11	9	1	0	5	0	3	1	3	2	0	1	2	2	1	0	4	1	0	1	1	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	27990	23139	9498	4926	3218	4476	2772	2982	1327	1680	963	826	1085	1015	533	455	944	440	581	526	507	470	186	378	202	145	156	250	188	250	151	94	55	117	84	54	66	55	42	58	89	32	24	19	14	54	22	29	11	15	13	10	30	8	12	23	13	3	10	5	5	6	11	6	2	2	3	1	3	2	2	1	2	0	0	1	2	1	2	0	0	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	14752	14592	5473	2510	1471	2671	1584	1830	586	915	438	432	652	609	258	219	590	241	301	316	320	305	87	231	109	70	83	160	114	161	95	51	23	57	56	34	39	35	15	36	38	14	13	9	5	36	6	16	5	11	11	7	15	2	6	17	7	0	5	1	5	5	6	2	0	1	1	1	2	1	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	27913	23092	9315	4990	3209	4461	2729	3020	1314	1679	930	848	1093	1058	533	458	965	432	619	526	483	501	189	361	194	150	155	234	209	256	177	121	57	122	81	70	65	51	36	59	78	39	27	18	19	50	20	28	11	11	17	10	28	8	12	24	11	4	9	2	6	6	10	2	2	2	17	3	7	2	2	1	1	0	0	2	2	1	0	0	0	1	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	14710	14631	5404	2529	1425	2642	1541	1804	573	926	418	424	679	622	257	223	570	239	324	305	301	339	91	214	101	70	79	156	131	170	106	62	21	65	48	47	36	31	15	29	38	19	18	9	7	30	5	17	3	6	16	6	20	1	7	20	6	0	3	1	5	5	5	1	0	2	2	1	6	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	28117	23346	9088	5026	3257	4538	2693	3156	1324	1772	926	865	1150	1110	529	469	1027	437	625	499	488	464	194	385	186	169	175	225	177	222	173	115	67	122	87	72	70	42	33	48	77	36	28	24	18	60	18	28	10	19	16	10	21	6	7	19	10	4	8	5	5	4	13	1	4	3	16	2	7	3	3	1	0	0	0	2	1	1	0	1	0	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south23_active	80	14805	14759	5155	2494	1475	2703	1529	1881	569	1009	413	437	712	672	249	215	595	233	338	281	315	316	87	225	92	89	94	151	110	148	103	58	29	71	55	38	45	23	16	21	38	15	18	13	6	40	5	22	2	7	15	4	12	1	6	16	2	0	2	4	3	3	4	0	2	2	2	0	6	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28101	23012	9026	5108	3234	4488	2605	3172	1252	1722	895	838	1104	1152	530	493	995	441	623	497	500	474	181	378	204	182	155	201	177	197	173	123	71	130	84	82	65	41	30	50	75	31	31	22	15	71	21	30	15	18	13	11	24	6	9	25	9	4	9	5	4	1	8	2	4	4	20	5	5	3	2	1	0	0	1	1	0	1	0	1	2	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0
0.03	south24_active	80	14906	14355	5090	2561	1486	2681	1405	1890	549	1008	390	422	663	703	243	223	584	237	365	284	311	320	83	213	105	100	95	134	114	120	99	64	31	79	48	49	38	20	14	28	50	19	18	14	4	52	7	21	8	5	12	4	14	1	8	21	2	1	3	4	2	1	2	1	4	2	7	2	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	28319	22760	9181	5025	3191	4606	2601	3078	1240	1753	939	851	1044	1165	495	477	1012	446	584	512	534	491	180	369	202	169	167	183	183	205	147	107	76	140	84	81	66	52	32	44	90	29	24	28	17	64	22	33	16	20	15	12	16	10	6	20	10	5	4	5	4	1	10	4	4	4	6	4	0	1	1	3	1	0	2	0	0	0	0	1	2	1	0	0	0	0	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south25_active	80	15103	14260	5173	2484	1494	2786	1417	1842	544	1031	415	437	640	691	233	213	594	239	355	293	327	316	73	203	117	97	102	112	121	129	93	60	30	78	47	39	38	26	13	31	66	13	12	15	4	50	6	24	9	6	10	6	10	4	5	18	1	2	2	4	3	1	5	2	4	2	6	2	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
