label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	north6_all	80	33869	24889	7370	7079	3811	3616	3623	1964	1615	2622	1247	909	895	970	860	1045	441	516	482	306	282	274	231	318	181	211	190	131	152	123	82	85	79	73	68	78	68	57	46	40	72	32	27	31	44	20	32	31	29	20	19	21	10	16	4	7	12	10	12	5	1	3	5	11	2	6	2	0	2	1	1	1	1	0	4	1	1	3	2	1	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	21353	20846	1839	4567	1059	2110	2580	548	516	2127	632	300	340	627	607	867	111	320	328	64	89	156	102	226	67	131	130	36	89	45	22	47	20	27	46	48	40	31	17	9	55	13	10	16	27	5	11	23	22	12	16	12	4	8	2	0	6	3	10	3	0	2	3	9	1	5	1	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	35739	26686	7315	7385	3863	3819	4031	1983	1624	2853	1289	914	919	995	928	1148	452	557	522	310	287	294	269	309	183	190	199	117	176	112	85	92	72	75	74	96	73	48	41	31	53	25	24	33	37	25	40	31	18	21	16	35	13	13	6	6	13	7	12	3	2	2	7	14	2	6	2	0	2	3	1	0	1	3	7	1	1	2	2	1	1	0	3	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	23709	22854	1968	4987	1174	2337	3034	606	607	2378	671	315	380	676	681	975	117	374	360	65	91	168	136	221	64	123	139	36	120	43	26	53	22	29	56	71	46	31	15	5	36	10	8	17	23	4	20	26	12	14	13	26	7	7	4	2	6	2	10	2	2	0	3	13	1	5	1	0	0	2	1	0	0	2	6	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north8_all	80	37309	28171	7385	7680	3909	4114	4255	1989	1627	3073	1374	994	899	1040	1006	1180	457	595	568	292	275	323	290	323	176	187	210	112	196	111	111	103	72	77	96	108	65	68	33	33	53	23	24	37	42	22	29	26	17	24	22	36	15	6	10	5	11	2	11	4	2	3	6	16	2	16	3	0	2	3	0	1	1	4	5	1	0	3	2	0	1	0	2	0	0	0	0	0	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north8_active	80	25856	24434	2160	5472	1266	2671	3308	663	649	2624	773	368	412	740	769	1006	129	429	422	58	91	195	157	228	82	121	146	34	142	52	37	62	25	35	75	86	43	47	10	8	31	6	7	23	29	3	21	21	12	19	17	29	10	5	8	2	6	0	9	1	2	1	3	14	0	16	2	0	0	2	0	0	0	3	4	1	0	0	0	0	1	0	1	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	39101	30390	7335	8022	3895	4219	4616	1934	1700	3212	1374	1041	923	1131	1091	1296	448	606	586	327	282	363	300	324	179	179	225	123	193	105	104	104	69	77	111	103	52	77	35	36	50	20	28	34	43	17	30	36	14	18	30	39	19	10	18	7	7	6	14	9	3	6	9	15	3	12	6	1	4	4	3	1	1	5	6	2	0	1	1	2	2	0	2	1	1	0	0	1	5	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north9_active	80	28326	26660	2322	5916	1360	2851	3713	673	727	2817	810	432	451	844	853	1137	137	440	450	61	97	237	175	255	86	122	158	39	147	40	38	64	20	39	95	78	31	53	17	8	31	6	8	22	30	2	21	33	8	16	23	35	14	7	16	2	5	1	11	0	2	1	6	12	0	12	3	0	0	2	3	0	0	3	5	2	0	0	0	2	2	0	1	0	0	0	0	0	3	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	39793	31062	7364	8153	3863	4371	4729	1963	1687	3400	1356	1061	912	1175	1106	1287	452	612	563	324	300	359	301	333	174	199	232	136	183	115	101	101	70	69	102	87	54	82	37	34	48	30	32	30	36	16	22	47	18	18	29	18	21	9	16	8	5	7	8	12	3	5	7	10	6	13	6	2	6	4	4	2	1	4	1	2	0	1	0	2	2	0	0	1	1	0	1	1	5	2	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0.03	north10_active	80	28900	27375	2333	6120	1366	3018	3829	695	747	3014	793	442	445	890	871	1125	132	444	437	67	111	231	186	267	83	138	171	46	145	54	34	68	20	37	88	73	30	55	21	9	27	10	9	19	30	4	11	44	11	13	22	15	17	6	14	3	4	1	5	1	1	1	5	8	3	13	3	0	3	2	4	1	0	2	1	2	0	0	0	2	2	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	39768	31250	7579	8685	3933	4358	4548	1950	1653	3481	1372	1039	869	1208	1041	1385	473	639	679	338	258	334	266	332	170	259	225	149	184	116	79	121	91	84	104	102	61	46	39	30	54	25	21	29	43	13	35	47	28	26	15	19	13	16	24	9	13	8	9	1	5	15	1	17	5	2	2	1	3	2	7	3	1	2	2	0	0	2	0	2	0	0	2	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	29005	27558	2421	6614	1408	3081	3672	703	673	3061	779	422	397	918	841	1236	152	474	528	81	120	226	147	267	70	173	167	47	139	46	31	71	37	50	90	81	36	28	17	8	41	10	6	11	35	5	29	38	21	22	10	19	5	10	21	5	9	1	8	0	3	10	0	14	2	2	1	1	1	1	6	1	0	2	1	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	39926	31376	7543	8432	3952	4398	4569	1930	1586	3438	1293	1039	878	1152	1008	1447	450	665	639	328	275	321	280	362	179	232	218	145	186	116	74	107	87	74	102	107	64	65	39	28	39	23	22	35	49	12	39	51	31	26	31	21	11	17	24	9	12	6	10	2	4	11	3	17	5	2	1	1	2	9	7	2	1	2	2	1	0	3	0	3	0	1	1	0	3	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	29189	27721	2446	6396	1422	3097	3682	683	624	3027	729	398	430	890	808	1299	155	484	489	75	130	205	158	291	75	162	165	46	137	47	28	64	32	40	85	87	34	38	16	6	30	8	10	14	42	4	34	44	25	24	25	20	4	10	21	3	7	1	9	1	3	7	2	15	2	1	0	0	1	8	6	1	0	2	1	1	0	1	0	3	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	39380	31609	7552	8406	3964	4342	4554	1902	1579	3338	1315	1056	898	1190	1028	1395	452	673	663	317	272	360	280	361	190	219	223	135	197	104	58	105	86	91	111	124	65	68	28	30	52	28	27	30	43	10	44	43	41	23	35	25	9	18	23	8	8	7	12	3	3	9	4	18	7	3	5	3	0	11	6	3	0	2	2	1	0	2	0	4	0	1	1	1	2	1	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	28672	27896	2393	6325	1399	2975	3658	687	616	2922	756	413	450	905	819	1249	147	493	505	65	114	250	151	283	75	150	173	45	133	44	27	61	28	44	88	101	38	41	6	6	33	11	13	16	38	1	39	36	38	21	28	22	3	11	20	2	4	1	12	2	1	6	3	15	5	2	4	2	0	10	6	2	0	2	1	1	0	1	0	4	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	38995	30744	7510	8160	3959	4331	4446	1921	1595	3025	1306	1056	903	1121	972	1340	445	691	651	283	280	329	279	333	175	237	216	121	190	106	61	104	73	71	98	110	68	69	33	28	61	27	24	32	38	13	33	44	39	27	31	23	12	13	11	11	9	6	16	8	4	3	5	12	4	4	6	3	5	12	1	3	2	2	2	1	1	1	1	2	0	1	2	1	2	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	27892	27008	2347	6081	1361	2889	3518	680	609	2623	744	409	431	837	749	1184	130	502	497	61	112	213	167	261	71	171	153	44	120	43	27	60	23	39	74	89	43	38	10	5	39	8	9	16	35	3	26	35	37	25	27	20	7	6	10	2	4	1	16	7	0	3	4	9	4	2	5	2	5	11	1	2	2	2	1	1	1	1	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37802	29140	7564	7829	3896	4234	4309	1914	1574	2966	1315	1006	906	1128	988	1320	457	654	687	260	268	331	263	271	180	229	230	118	183	113	86	95	76	78	82	99	60	55	39	31	66	31	25	26	32	16	32	38	51	22	25	27	19	16	10	16	10	5	19	7	5	3	3	13	5	4	6	3	5	5	5	2	3	0	1	0	2	0	2	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	26006	25340	2223	5634	1270	2715	3350	631	591	2565	701	375	415	819	749	1162	125	462	522	52	98	218	151	195	59	160	164	42	119	42	32	53	22	47	62	80	37	27	12	2	45	7	7	14	28	5	23	31	48	20	21	24	16	9	8	4	5	1	17	6	0	2	2	11	5	2	5	2	5	5	4	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	36164	26892	7423	7565	3819	4057	3869	1938	1570	2890	1272	981	887	1044	891	1251	487	658	636	249	272	309	255	285	196	239	207	119	192	117	91	85	79	70	76	94	57	52	40	36	61	30	24	29	33	19	27	19	37	16	28	23	22	20	9	15	10	5	8	10	7	3	5	10	5	2	2	3	11	3	5	0	3	0	3	0	2	0	2	1	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	23744	22948	2048	5201	1166	2473	2906	579	548	2462	617	329	366	709	645	1076	117	450	475	59	94	183	131	205	59	154	136	43	131	42	28	48	22	37	57	70	38	22	18	2	40	5	6	15	28	5	19	11	32	14	22	22	18	12	8	4	7	0	6	8	1	2	2	8	5	0	1	1	11	3	4	0	2	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	36832	27231	7460	7489	3836	3910	4011	1933	1569	3121	1276	972	900	1048	896	1193	482	601	674	262	267	319	263	296	210	239	200	115	180	127	100	94	69	69	60	78	67	47	38	42	69	33	22	26	30	18	24	18	37	18	25	22	19	23	8	9	10	5	8	6	4	1	10	6	2	1	1	4	8	2	5	1	2	0	2	0	4	1	1	1	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	24483	23347	2101	5137	1165	2435	3014	593	531	2691	633	322	365	733	658	1025	121	402	509	58	87	180	132	216	65	149	140	41	142	46	33	54	17	35	44	53	36	19	17	9	53	10	5	10	26	3	17	11	32	17	18	20	15	14	7	3	6	2	6	4	1	0	7	4	2	0	0	0	7	2	4	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37468	28731	7453	7826	3911	4012	4272	1964	1648	3243	1279	973	919	1083	964	1257	480	612	693	279	281	340	282	357	189	256	199	110	173	115	85	95	71	66	82	74	78	42	39	44	66	30	20	23	29	18	22	27	38	21	27	21	8	24	7	10	9	6	2	5	3	4	10	3	2	1	0	4	8	2	3	1	4	1	2	2	2	3	0	1	2	0	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	25680	24878	2274	5453	1255	2610	3370	608	623	2810	676	349	394	780	734	1085	139	425	528	63	102	206	150	274	59	168	144	47	132	47	31	63	21	32	61	48	46	21	17	16	52	9	4	11	25	2	17	21	34	19	21	18	5	14	7	5	6	4	2	3	1	2	6	1	2	1	0	0	7	2	2	0	1	0	1	1	0	3	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	39057	30636	7502	8264	3990	4176	4707	2012	1645	3464	1349	968	914	1099	1079	1375	444	638	632	311	281	367	296	380	211	249	220	112	174	107	79	99	77	70	86	69	80	41	43	43	72	30	25	26	25	20	17	36	26	21	32	18	5	22	24	5	12	5	0	5	1	5	8	0	3	4	1	2	2	8	0	2	4	3	2	4	3	3	0	1	2	0	4	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	27781	26946	2462	5955	1375	2852	3794	666	647	3066	793	388	407	818	838	1223	144	452	478	65	107	247	168	292	76	172	167	46	132	41	31	66	23	31	60	49	51	27	23	19	57	8	7	14	19	2	12	31	22	18	27	15	2	14	24	4	5	4	0	3	0	3	6	0	3	2	1	0	1	8	0	1	1	0	1	3	1	3	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	39648	31430	7620	8602	3972	4422	4772	2024	1661	3508	1367	952	945	1163	1137	1509	425	636	619	319	267	334	279	358	216	256	210	120	170	103	85	100	81	81	115	77	76	43	44	45	67	26	32	27	23	18	14	52	36	23	39	16	6	16	35	8	9	7	8	3	1	8	2	0	4	5	2	3	1	9	2	1	3	3	3	5	3	4	0	0	2	0	3	0	1	0	0	1	2	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	28583	27811	2577	6367	1433	3097	3898	678	708	3136	817	396	444	903	896	1342	144	446	471	69	102	233	146	269	79	187	157	41	127	45	32	64	27	39	84	53	49	30	21	14	56	7	11	14	18	2	11	48	33	20	33	13	2	11	33	4	3	5	6	1	1	3	1	0	4	2	2	1	0	8	1	1	1	0	2	4	1	2	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	44924	12514	7258	11060	3777	3019	2487	2717	1597	1337	1204	1254	1843	890	597	556	1138	781	582	357	251	388	367	224	433	440	222	126	160	101	157	90	103	74	92	100	44	56	56	52	58	23	32	26	34	21	18	12	20	16	22	14	22	14	7	8	9	8	11	16	5	5	11	1	0	6	3	1	1	5	2	3	0	2	1	0	2	0	1	0	2	3	0	1	1	0	3	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	34728	4706	2131	9264	1188	680	991	1881	551	437	497	853	1591	544	205	126	990	642	440	194	44	267	267	103	386	378	164	31	113	25	120	43	82	22	67	73	11	15	40	40	41	9	13	15	22	4	7	1	17	10	13	13	15	13	3	2	3	3	10	14	2	4	4	1	0	6	0	1	0	3	1	2	0	1	0	0	2	0	1	0	2	3	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	44771	12417	7285	11091	3699	3013	2524	2648	1619	1328	1177	1267	1947	887	633	550	1189	790	562	401	254	423	359	214	461	391	219	129	167	106	181	107	97	74	92	82	48	53	44	61	75	29	34	21	44	20	19	14	18	20	18	21	24	12	14	8	8	15	7	11	5	3	11	0	1	6	3	1	1	2	4	1	3	6	1	0	0	0	1	2	3	3	0	1	1	0	3	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	34554	4714	2105	9310	1129	678	1033	1822	546	413	475	865	1691	545	206	126	1044	628	425	232	50	293	266	103	408	346	149	32	127	27	137	47	72	25	67	60	12	15	29	44	56	11	17	11	36	3	7	2	17	12	13	19	16	11	5	2	4	10	5	9	1	2	4	0	0	5	0	1	0	0	3	0	0	5	0	0	0	0	1	2	2	3	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	44790	12333	7260	10888	3756	2996	2501	2605	1639	1343	1199	1299	1841	872	601	496	1152	740	532	394	270	407	404	215	414	413	207	122	165	103	160	99	112	63	91	77	44	40	39	62	74	25	22	29	65	20	20	16	21	24	15	13	15	29	14	4	9	32	10	8	6	2	9	5	4	6	2	4	1	1	6	3	4	6	1	0	0	0	1	13	3	0	0	0	0	0	3	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	34610	4591	2095	9128	1130	697	1011	1814	537	419	493	867	1568	521	201	118	1005	583	398	231	55	270	297	113	366	365	136	26	124	22	118	41	87	22	62	56	11	13	27	45	58	9	12	18	57	3	10	3	13	14	14	12	8	26	4	2	4	29	8	6	2	2	3	5	1	5	0	2	0	0	4	2	0	5	0	0	0	0	1	13	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	44947	12254	7295	10942	3768	2964	2468	2689	1569	1376	1213	1352	1958	881	603	481	1101	750	496	390	268	395	389	205	397	405	170	132	164	107	173	110	102	64	85	101	51	34	44	84	75	29	31	29	79	20	20	16	15	28	12	18	13	27	19	6	7	40	8	17	9	1	4	7	4	7	2	3	0	1	4	5	5	7	0	0	3	0	1	13	2	0	0	0	1	1	1	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south24_active	80	34782	4529	2076	9167	1124	707	976	1838	538	415	508	931	1703	522	202	112	960	592	362	231	48	260	289	118	344	345	105	26	124	27	134	55	77	24	55	89	11	14	33	63	62	12	18	18	73	3	9	5	7	14	11	15	8	25	9	3	1	38	5	16	4	0	2	7	1	5	0	1	0	0	3	5	1	6	0	0	2	0	1	13	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	44083	12223	7390	10388	3802	2925	2436	2743	1545	1357	1222	1316	1820	856	606	486	1130	711	546	375	272	397	386	200	399	397	170	135	168	111	124	101	98	60	84	99	47	33	58	86	55	29	33	32	67	19	26	16	16	25	9	23	11	27	15	6	5	30	10	17	6	5	5	8	6	5	1	5	0	0	4	5	2	2	0	2	4	0	0	11	0	1	0	0	1	1	2	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	33807	4374	2056	8561	1102	699	919	1850	524	403	503	869	1550	493	214	107	967	562	387	215	54	274	290	103	350	338	99	30	123	31	96	51	64	19	46	89	11	12	44	69	51	14	21	20	62	4	11	6	7	14	7	20	7	24	9	2	0	29	6	16	4	3	3	7	1	4	0	1	0	0	3	5	1	1	0	2	3	0	0	11	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	41865	12152	7424	10115	3806	2922	2400	2723	1501	1340	1185	1315	1779	828	554	511	1114	689	542	399	270	420	335	208	358	357	156	130	153	107	124	89	89	60	79	129	51	32	68	73	45	32	30	31	40	20	23	14	16	21	8	22	18	15	11	12	8	27	8	17	6	5	3	7	2	4	2	3	0	4	1	3	2	2	0	2	6	1	0	0	0	4	0	3	1	1	1	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
